year,agency_code,category_code,total_expense,pct_salary,pct_benefits,pct_services,pct_supplies,pct_instruct_equip,pct_building,pct_other,local_perpupil,state_perpupil,federal_perpupil
2005,32C000,,13346.91,0.394,0.084,0.297,0.133,0.086,,0.006,3083.56,5124.23,5139.12
2005,32B000,,8419.36,0.431,0.099,0.286,0.101,0.019,,0.064,2023.04,4445.94,1950.38
2005,32A000,,12090.87,0.445,0.069,0.165,0.077,0.159,,0.085,5375.61,4671.15,2044.11
2005,16A000,,8436.76,0.652,0.142,0.119,0.054,0.02,,0.013,2121.81,4982.02,1332.93
2005,01D000,,8887.79,0.512,0.111,0.286,0.059,0.005,,0.027,1968.41,5248.02,1671.36
2005,32H000,,5452.27,0.378,0.099,0.393,0.124,0.001,,0.005,914.67,4329.65,207.95
2005,32G000,,9157.32,0.368,0.095,0.455,0.06,0.002,,0.02,2896.29,5320.22,940.81
2005,16B000,,6911.71,0.618,0.071,0.182,0.06,0.035,,0.034,2045.81,4747.13,118.77
2005,11A000,,6692.82,0.533,0.13,0.105,0.054,0.09,,0.088,1568.88,4763.51,360.43
2005,01C000,,6398.95,0.438,0.118,0.143,0.184,0.079,,0.038,1053.63,4467.96,877.36
2005,01A000,,15566.71,0.559,0.146,0.237,0.034,0,,0.024,7963.48,5899.34,1703.89
2005,26B000,,10444.83,0.389,0.044,0.396,0.078,0,,0.093,3243.97,6261.46,939.4
2005,11K000,,7951.4,0.601,0.14,0.115,0.062,0.071,,0.011,2199.59,5302.1,449.71
2005,32D000,,7353.61,0.579,0.107,0.243,0.042,0.006,,0.023,2233.17,4952.69,167.75
2005,32K000,,9836.77,0.471,0.104,0.086,0.044,0.257,,0.038,3762.63,4394.55,1679.59
2005,10A000,,6141.89,0.344,0.063,0.484,0.075,0.004,,0.03,1340.31,4600.64,200.94
2005,13A000,,7491.73,0.407,0.104,0.16,0.118,0.159,,0.052,2282.13,4146.82,1062.78
2005,19B000,,6667.73,0.549,0.1,0.249,0.071,0.02,,0.011,1933.37,4564.4,169.96
2005,49B000,,6313.2,0.475,0.117,0.175,0.071,0.043,,0.119,1701.6,4444.86,166.74
2005,35A000,,6478.12,0.573,0.153,0.148,0.078,0.023,,0.025,559.99,5229.65,688.48
2005,53A000,,10054.2,0.452,0.077,0.324,0.116,0.006,,0.025,2794.2,4477.41,2782.59
2005,60H000,,9999.53,0.439,0.075,0.204,0.116,0.143,,0.023,2882.18,5285.16,1832.19
2005,60B000,,8240.89,0.449,0.071,0.214,0.106,0.048,,0.112,2599.87,4534.14,1106.88
2005,45A000,,6055.18,0.568,0.149,0.1,0.048,0.123,,0.012,1089.12,4759.23,206.83
2005,60I000,,7621.26,0.447,0.096,0.14,0.047,0.226,,0.044,2676.17,3962.59,982.5
2005,60D000,,5233.28,0.612,0.147,0.104,0.054,0.029,,0.054,816.17,4187.18,229.93
2005,54A000,,14735.87,0.397,0.067,0.42,0.086,0.01,,0.02,5316.3,5225.45,4194.12
2005,60G000,,5881.52,0.355,0.081,0.391,0.168,0,,0.005,1077.09,4062.59,741.84
2005,34C000,,6557.08,0.574,0.13,0.103,0.076,0,,0.117,1236.77,4784.77,535.54
2005,54B000,,9940.3,0.444,0.093,0.094,0.149,0.094,,0.126,2748.6,4625.94,2565.76
2005,34F000,,6425.62,0.389,0.1,0.389,0.117,0.001,,0.004,1889.33,4244.88,291.41
2005,34D000,,9640.89,0.336,0.073,0.407,0.139,0.024,,0.021,1885.36,5354.68,2400.85
2005,60F000,,7642.09,0.496,0.097,0.313,0.069,0.008,,0.017,3278.61,4166.97,196.51
2005,34B000,,11677.06,0.341,0.065,0.488,0.103,0.003,,0,3077.94,6435.49,2163.63
2005,41D000,,6324.99,0.493,0.087,0.25,0.066,0.002,,0.102,1910.16,4311.41,103.42
2005,49A000,,5747.73,0.562,0.132,0.222,0.047,0.006,,0.031,1306.2,4329,112.53
2005,60A000,,7519.5,0.487,0.116,0.268,0.039,0.001,,0.089,2734.49,4542.97,242.04
2005,34E000,,7938.95,0.605,0.056,0.26,0.081,-0.037,,0.035,2575.43,4991.19,372.33
2005,36A000,,10718.48,0.305,0.074,0.172,0.127,0.255,,0.067,5104.94,4787.48,826.06
2005,34G000,,8396.73,0.416,0.094,0.185,0.133,0.124,,0.048,2772.51,4785.25,838.97
2005,50A000,,6748.8,0.597,0.148,0.163,0.056,0.001,,0.035,1663.42,4949.94,135.44
2005,55A000,,4998.52,0.618,0.138,0.136,0.048,0.045,,0.015,596.03,4355.97,46.52
2005,49D000,,7268.27,0.407,0.09,0.444,0.04,0,,0.019,1474.62,4840.07,953.58
2005,41C000,,9657.69,0.534,0.106,0.26,0.084,0.001,,0.015,4401.52,4829.43,426.74
2005,41B000,,5294.82,0.379,0.094,0.46,0.062,0,,0.005,857.77,4309.45,127.6
2005,41A000,,8475.37,0.551,0.077,0.281,0.082,0.007,,0.002,3082.24,4413.17,979.96
2005,190LEA,,7787.06,0.66,0.15,0.082,0.096,0.006,,0.006,2468.38,4659.38,659.3
2005,241LEA,,7389.9,0.687,0.152,0.06,0.091,0.005,,0.005,1018.24,5302.22,1069.44
2005,300LEA,,6608.89,0.696,0.152,0.049,0.082,0.013,,0.008,1508.64,4611.1,489.15
2005,140LEA,,6697.44,0.676,0.153,0.06,0.1,0.004,,0.007,1377.38,4680.76,639.3
2005,320LEA,,8415.06,0.677,0.14,0.075,0.091,0.011,,0.006,2840.74,4797.44,776.88
2005,291LEA,,8891.84,0.64,0.147,0.09,0.102,0.015,,0.006,1991.82,5526.95,1373.07
2005,240LEA,,7603.97,0.651,0.147,0.085,0.094,0.012,,0.011,1071.16,5279.5,1253.31
2005,132LEA,,7126.19,0.643,0.143,0.094,0.092,0.021,,0.007,1597.3,4577.96,950.93
2005,380LEA,,9258.33,0.649,0.15,0.073,0.122,0,,0.006,947.16,6908.78,1402.39
2005,150LEA,,7710.71,0.637,0.139,0.091,0.097,0.029,,0.007,834.52,6422.81,453.38
2005,360LEA,,6545.39,0.673,0.144,0.079,0.09,0.003,,0.011,1472.22,4374.64,698.53
2005,420LEA,,8676.75,0.667,0.152,0.078,0.086,0.013,,0.004,922.08,5695.26,2059.41
2005,96C000,,8793.99,0.525,0.061,0.203,0.124,0.037,,0.05,2754.7,5130,909.29
2005,400LEA,,8590.64,0.615,0.135,0.122,0.091,0.028,,0.009,1232.35,5907.56,1450.73
2005,182LEA,,8150.58,0.683,0.153,0.071,0.086,0.003,,0.004,1985.23,4981.53,1183.82
2005,260LEA,,7039.39,0.693,0.148,0.06,0.081,0.011,,0.007,1402.77,4580.45,1056.17
2005,92F000,,8386.52,0.394,0.072,0.045,0.049,0.279,,0.161,4074.27,4181.25,131
2005,170LEA,,7898.76,0.661,0.149,0.074,0.094,0.013,,0.009,973.29,6050.1,875.37
2005,92Q000,,9114.11,0.501,0.101,0.276,0.11,0,,0.012,1709.98,4675.92,2728.21
2005,020LEA,,6419.78,0.679,0.156,0.053,0.101,0.002,,0.009,1270.39,4554.08,595.31
2005,220LEA,,8785.07,0.636,0.148,0.105,0.089,0.015,,0.007,1412,6664.07,709
2005,862LEA,,8006.39,0.659,0.141,0.094,0.078,0.005,,0.023,2105.27,5091.83,809.29
2005,440LEA,,7714.08,0.685,0.149,0.056,0.09,0.011,,0.009,1999.2,4934.38,780.5
2005,230LEA,,7187.13,0.682,0.154,0.067,0.087,0.007,,0.003,1566.85,4894.91,725.37
2005,460LEA,,8807.14,0.631,0.141,0.087,0.107,0.028,,0.006,1155.37,6123.57,1528.2
2005,491LEA,,6522.76,0.675,0.15,0.091,0.075,0.004,,0.005,1771.8,4341.71,409.25
2005,480LEA,,14975.87,0.614,0.141,0.09,0.135,0.006,,0.014,2809.53,10424.58,1741.76
2005,181LEA,,7250.64,0.678,0.149,0.084,0.076,0.001,,0.012,1717.88,4729.87,802.89
2005,422LEA,,10676.47,0.63,0.139,0.132,0.082,0.003,,0.014,2277.35,6115.13,2283.99
2005,210LEA,,8790.61,0.651,0.145,0.068,0.112,0.019,,0.005,1754.71,6051.04,984.86
2005,430LEA,,6689.41,0.67,0.146,0.066,0.098,0.014,,0.006,1284.38,4640.78,764.25
2005,530LEA,,6963.5,0.681,0.148,0.064,0.098,0.003,,0.006,1362.66,4757.93,842.91
2005,550LEA,,6583.73,0.67,0.149,0.095,0.079,0.003,,0.004,1425.78,4569.04,588.91
2005,600LEA,,7520.59,0.686,0.148,0.073,0.074,0.008,,0.011,2422.15,4400.89,697.55
2005,540LEA,,7079.96,0.659,0.147,0.089,0.094,0.006,,0.005,1110.73,4955.52,1013.71
2005,590LEA,,7051.22,0.674,0.15,0.057,0.102,0.009,,0.008,1205.39,5007.71,838.12
2005,670LEA,,6735.48,0.662,0.148,0.071,0.091,0.022,,0.006,1393.28,4631.19,711.01
2005,620LEA,,8277.19,0.643,0.141,0.072,0.131,0.008,,0.005,1593.26,5322.42,1361.51
2005,700LEA,,7972.36,0.624,0.138,0.095,0.118,0.019,,0.006,1767.53,5140.84,1063.99
2005,610LEA,,8065.19,0.668,0.152,0.062,0.104,0.011,,0.003,994.29,6170.09,900.81
2005,78A000,,7742.83,0.548,0.089,0.196,0.109,0.042,,0.016,1329.4,5384.27,1029.16
2006,91A000,I,6827.61,0.556,0.133,0.131,0.069,0.106,,0.005,1641.67,5047.4,138.54
2006,63A000,I,7007.31,0.531,0.127,0.239,0.068,0.012,,0.023,2161.61,4832.71,12.99
2006,83A000,H,4552.26,0.498,0.061,0.364,0.036,0.001,,0.04,1319.04,3106.91,126.31
2006,68N000,H,9658.5,0.418,0.104,0.191,0.19,0,,0.097,1446.61,5739.08,2472.81
2006,83B000,H,6879.64,0.451,0.049,0.273,0.125,0.074,,0.028,1310.31,5208.75,360.58
2006,73A000,E,6522.77,0.65,0.137,0.066,0.081,0.011,,0.055,1710.32,4579.82,232.63
2006,81A000,T,6934.74,0.522,0.127,0.08,0.173,0.016,,0.082,1943.98,4803.73,187.03
2006,66A000,I,12016.18,0.321,0.08,0.181,0.082,0.267,,0.069,5608.2,6076.43,331.55
2006,78A000,M,8009.73,0.587,0.084,0.211,0.073,0.026,,0.019,984.88,6058.42,966.43
2006,68A000,I,15073.18,0.285,0.061,0.065,0.026,0.009,,0.554,9837.39,5060.37,175.42
2005,120LEA,,6627.64,0.687,0.158,0.061,0.072,0.014,,0.008,1137.45,4712.29,777.9
2005,040LEA,,7955.15,0.626,0.134,0.083,0.119,0.033,,0.005,1066.19,5421.15,1467.81
2005,500LEA,,8175.92,0.667,0.152,0.057,0.105,0.008,,0.011,2127.44,5176.99,871.49
2005,280LEA,,9152.37,0.658,0.142,0.102,0.084,0.01,,0.004,3869.24,4811.25,471.88
2005,421LEA,,7679.57,0.669,0.156,0.099,0.07,0.001,,0.005,1925.7,4983.64,770.23
2005,740LEA,,7272.92,0.671,0.151,0.071,0.098,0.005,,0.004,1573.88,4777.14,921.9
2005,720LEA,,9541.2,0.638,0.142,0.089,0.116,0.008,,0.007,1320.99,6412.76,1807.45
2005,92C000,,10347.86,0.716,0.123,0.059,0.089,0.013,,0,36.04,6096.97,4214.85
2005,510LEA,,7116.32,0.647,0.146,0.066,0.13,0.008,,0.003,1918.17,4600.11,598.04
2005,290LEA,,6139.21,0.683,0.157,0.053,0.081,0.021,,0.005,1354.13,4339.08,446
2005,310LEA,,7253.87,0.655,0.147,0.07,0.103,0.019,,0.006,1170.97,4913.13,1169.77
2005,350LEA,,7204.36,0.634,0.15,0.082,0.109,0.016,,0.009,1552.05,4708.27,944.04
2005,410LEA,,7534.07,0.661,0.142,0.109,0.073,0.012,,0.003,2378.92,4471.39,683.76
2005,390LEA,,6805.61,0.676,0.149,0.067,0.089,0.009,,0.01,1443.36,4732.12,630.13
2005,580LEA,,8483.65,0.637,0.146,0.084,0.11,0.017,,0.006,1545.71,5305.15,1632.79
2005,770LEA,,7105.91,0.673,0.15,0.066,0.1,0.004,,0.007,1031.78,5087,987.13
2005,730LEA,,6634.95,0.68,0.15,0.067,0.083,0.01,,0.01,1314.07,4612.44,708.44
2005,680LEA,,8347.21,0.689,0.147,0.079,0.075,0.003,,0.007,3089.85,4700.9,556.46
2005,750LEA,,8344.79,0.669,0.145,0.075,0.085,0.016,,0.01,1942.89,5765.67,636.23
2005,660LEA,,9101.68,0.618,0.136,0.112,0.118,0.009,,0.007,1407.1,6051.11,1643.47
2005,640LEA,,7060.65,0.667,0.146,0.098,0.082,0.002,,0.005,1288.23,4784.5,987.92
2005,820LEA,,6911.16,0.656,0.146,0.077,0.1,0.015,,0.006,921.77,4984.8,1004.59
2005,570LEA,,8154,0.635,0.145,0.07,0.119,0.024,,0.007,1225.23,6038.78,889.99
2005,870LEA,,9406.37,0.619,0.143,0.092,0.09,0.049,,0.007,1321.63,6563.81,1520.93
2005,910LEA,,7853,0.654,0.147,0.086,0.097,0.01,,0.006,1408.88,5128.09,1316.03
2005,810LEA,,7053.24,0.678,0.154,0.054,0.097,0.002,,0.015,1285.95,4891.01,876.28
2005,850LEA,,7523.13,0.633,0.142,0.108,0.091,0.021,,0.005,1581.96,5109.97,831.2
2005,560LEA,,7706.5,0.67,0.151,0.049,0.11,0.008,,0.012,1880.85,5090.86,734.79
2005,780LEA,,7222.07,0.645,0.142,0.087,0.097,0.023,,0.006,880.88,5069.76,1271.43
2005,950LEA,,7842.56,0.711,0.159,0.046,0.07,0.009,,0.005,2333.87,4921.8,586.89
2005,860LEA,,6925.36,0.682,0.157,0.053,0.093,0.009,,0.006,1258.04,4880.28,787.04
2005,990LEA,,6618.83,0.689,0.153,0.049,0.09,0.007,,0.012,1363.54,4658.85,596.44
2005,970LEA,,7243.75,0.68,0.159,0.103,0.044,0.008,,0.006,1524.35,4900.18,819.22
2005,030LEA,,9113.35,0.682,0.15,0.055,0.097,0.009,,0.007,1383.24,6841.02,889.09
2005,930LEA,,8586.26,0.622,0.136,0.095,0.105,0.033,,0.009,1167.86,5925.49,1492.91
2005,900LEA,,6554.85,0.688,0.148,0.061,0.09,0.006,,0.007,1710.02,4306.48,538.35
2005,890LEA,,12533.43,0.661,0.148,0.075,0.099,0.007,,0.01,1315.86,9847.58,1369.99
2005,861LEA,,8000.53,0.678,0.146,0.07,0.085,0.011,,0.01,2028.03,5441.56,530.94
2005,830LEA,,8518.14,0.664,0.148,0.072,0.102,0.009,,0.005,1544.72,5355.87,1617.55
2005,800LEA,,6825.67,0.687,0.152,0.053,0.089,0.015,,0.004,1591.03,4567.76,666.88
2005,761LEA,,7453.27,0.674,0.152,0.077,0.085,0.002,,0.01,1695.85,4877.82,879.6
2005,520LEA,,9789.06,0.65,0.144,0.087,0.09,0.018,,0.011,1039.71,7315.96,1433.39
2005,490LEA,,6489.81,0.691,0.156,0.055,0.086,0.006,,0.006,1542.8,4394.01,553
2005,470LEA,,7344.61,0.605,0.127,0.103,0.148,0.013,,0.004,928.57,5122.34,1293.7
2005,450LEA,,7174.19,0.664,0.146,0.072,0.103,0.009,,0.006,1632.76,4776.93,764.5
2005,370LEA,,8735.43,0.69,0.144,0.052,0.083,0.021,,0.01,1574.74,6422.27,738.42
2005,340LEA,,7512.17,0.697,0.15,0.06,0.077,0.01,,0.006,2276.43,4620.53,615.21
2005,330LEA,,7779.66,0.658,0.143,0.074,0.099,0.011,,0.015,1234.1,5268.1,1277.46
2005,292LEA,,8668.99,0.627,0.136,0.086,0.128,0.016,,0.007,1866.15,5097.32,1705.52
2005,250LEA,,7063.89,0.682,0.148,0.074,0.085,0.004,,0.007,1218.84,4739.66,1105.39
2005,180LEA,,6592.62,0.677,0.149,0.067,0.091,0.011,,0.005,1525.09,4527.09,540.44
2005,111LEA,,10210.2,0.679,0.148,0.103,0.062,0.003,,0.005,4130.16,5042.31,1037.73
2005,100LEA,,7954.23,0.667,0.153,0.079,0.084,0.009,,0.008,2278.79,4866.37,809.07
2005,010LEA,,6664.54,0.67,0.15,0.084,0.087,0.004,,0.005,1618.64,4364.77,681.13
2005,920LEA,,7239.87,0.678,0.148,0.1,0.069,0.001,,0.004,2320.12,4410.93,508.82
2005,92I000,,9722.21,0.469,0.068,0.241,0.075,0.137,,0.01,2054.26,4122.73,3545.22
2005,070LEA,,7676.52,0.648,0.141,0.085,0.09,0.028,,0.008,1384.86,5117.52,1174.14
2005,821LEA,,7688.63,0.669,0.149,0.083,0.085,0.005,,0.009,1486.52,5189.99,1012.12
2005,050LEA,,8425.74,0.673,0.156,0.067,0.09,0.006,,0.008,1474.44,5840.68,1110.62
2005,090LEA,,8343.36,0.622,0.137,0.11,0.114,0.01,,0.007,1296.24,5317.75,1729.37
2005,97D000,,8003.98,0.488,0.144,0.199,0.13,0.002,,0.037,2240.96,5378.72,384.3
2005,980LEA,,7067.58,0.673,0.153,0.073,0.093,0.004,,0.004,1447.52,4666.69,953.37
2005,995LEA,,8129.25,0.68,0.15,0.065,0.096,0.003,,0.006,1253.01,5877.35,998.89
2005,681LEA,,9170.49,0.71,0.146,0.08,0.055,0.003,,0.006,4092.03,4618.66,459.8
2005,630LEA,,7416.07,0.686,0.148,0.071,0.085,0.005,,0.005,1940.89,4734.28,740.9
2005,650LEA,,7945.7,0.65,0.146,0.096,0.096,0.006,,0.006,2570.38,4481.06,894.26
2005,880LEA,,7782.91,0.667,0.145,0.092,0.075,0.013,,0.008,1970.95,5059.27,752.69
2005,93A000,,7019.9,0.473,0.126,0.244,0.08,0.062,,0.015,732.81,5574.02,713.07
2005,200LEA,,8106.51,0.667,0.148,0.064,0.098,0.015,,0.008,1333.4,5635.35,1137.76
2005,92K000,,6678.72,0.597,0.106,0.228,0.044,0.02,,0.005,2152.9,4371.01,154.81
2005,92B000,,7028.57,0.612,0.113,0.212,0.046,0.005,,0.012,2353.79,4525.4,149.38
2005,270LEA,,7643.22,0.651,0.143,0.075,0.112,0.01,,0.009,2131.41,5037.21,474.6
2005,760LEA,,6201.37,0.691,0.152,0.057,0.09,0.003,,0.007,1218.64,4402.8,579.93
2005,790LEA,,7291.68,0.682,0.155,0.074,0.076,0.009,,0.004,1577.62,4950.06,764
2005,690LEA,,9428.7,0.691,0.152,0.073,0.059,0.019,,0.006,1436.6,6921.69,1070.41
2005,92R000,,7901.08,0.509,0.13,0.212,0.062,0.07,,0.017,2277.79,4264.11,1359.18
2005,710LEA,,7082.88,0.649,0.145,0.117,0.081,0.002,,0.006,1532.35,4708.89,841.64
2005,130LEA,,6614.83,0.659,0.145,0.063,0.105,0.023,,0.005,1734.17,4370.45,510.21
2005,840LEA,,6922.9,0.677,0.157,0.07,0.088,0.002,,0.006,1453.64,4807.01,662.25
2005,92P000,,8250.63,0.497,0.117,0.299,0.046,0.017,,0.024,2785.01,5175.85,289.77
2005,98A000,,8279.94,0.52,0.106,0.083,0.118,0.094,,0.079,2001.62,4856.64,1421.68
2005,160LEA,,8133.11,0.672,0.149,0.074,0.096,0.003,,0.006,2468.95,4894.19,769.97
2005,92N000,,6227.26,0.644,0.056,0.229,0.06,0,,0.011,1693.37,4406.95,126.94
2005,92L000,,7210.94,0.406,0.071,0.374,0.108,0.017,,0.024,2230.58,4203.6,776.76
2005,960LEA,,6994.77,0.65,0.15,0.081,0.109,0.004,,0.006,1215,4874.48,905.29
2005,92M000,,6541.67,0.391,0.095,0.376,0.127,0.006,,0.005,1910.38,4364.79,266.5
2005,92G000,,10178.08,0.342,0.09,0.099,0.04,0.406,,0.023,5807.02,4165.21,205.85
2005,92E000,,6248.99,0.521,0.095,0.35,0.019,0,,0.015,1840.27,4263.61,145.11
2005,080LEA,,8971.46,0.62,0.134,0.088,0.124,0.021,,0.013,1695.52,6040.38,1235.56
2005,110LEA,,7153.47,0.702,0.155,0.05,0.083,0.002,,0.008,1876.63,4626.54,650.3
2005,92D000,,6523.63,0.607,0.126,0.229,0.021,0.006,,0.011,1996.47,4338.94,188.22
2005,940LEA,,10180.63,0.648,0.144,0.092,0.099,0.013,,0.004,1325.51,6798.07,2057.05
2005,060LEA,,9411.74,0.671,0.153,0.068,0.084,0.015,,0.009,1855.34,6328.58,1227.82
2005,68A000,,7148.18,0.6,0.128,0.104,0.054,0.016,,0.098,2274.26,4650.38,223.54
2005,84B000,,6017.03,0.547,0.109,0.098,0.12,0.106,,0.02,24.02,4735.29,1257.72
2005,91A000,,7388.97,0.494,0.112,0.117,0.058,0.213,,0.006,2736.96,4523.78,128.23
2005,63A000,,7999.9,0.583,0.142,0.187,0.067,0.001,,0.02,2761.43,4838.26,400.21
2005,64A000,,6757.65,0.574,0.105,0.138,0.07,0.027,,0.086,1610.03,4763.52,384.1
2005,83A000,,5966.86,0.522,0.057,0.377,0.034,0.002,,0.008,999.05,4350.47,617.34
2005,83B000,,7589.23,0.508,0.055,0.226,0.145,0.028,,0.038,1141.82,5574.39,873.02
2005,69A000,,8270.65,0.559,0.122,0.088,0.109,0.043,,0.079,1725.36,6221.84,323.45
2005,66A000,,10171.96,0.311,0.077,0.252,0.112,0.145,,0.103,3898.34,5504.34,769.28
2005,80A000,,6926.71,0.549,0.131,0.227,0.049,0.004,,0.04,2341.98,4001.33,583.4
2005,79A000,,6864.69,0.573,0.12,0.227,0.058,0.004,,0.018,1573.7,4929.98,361.01
2005,81A000,,6782.5,0.508,0.121,0.146,0.094,0.043,,0.088,1849.74,4721.31,211.45
2005,86A000,,6802.64,0.469,0.111,0.154,0.115,0.005,,0.146,2047.36,4505.5,249.78
2005,65A000,,7158.83,0.523,0.113,0.249,0.078,0.027,,0.01,1903.62,4894.69,360.52
2005,68N000,,11108.5,0.438,0.111,0.142,0.218,0.07,,0.021,2887.28,4813.09,3408.13
2005,88A000,,7521.53,0.611,0.145,0.15,0.048,0.002,,0.044,1650.03,5305.06,566.44
2005,87A000,,9348.18,0.574,0.152,0.16,0.059,0.033,,0.022,1413.24,6533.36,1401.58
2005,73A000,,6736.15,0.645,0.14,0.064,0.083,0.005,,0.063,2135.92,4366.69,233.54
2005,63B000,,6478.32,0.512,0.119,0.154,0.044,0.023,,0.148,1461.86,4545.25,471.21
2005,90A000,,6004.44,0.64,0.117,0.083,0.063,0.086,,0.011,1536.54,4302.06,165.84
2006,63B000,I,11954.4,0.296,0.074,0.084,0.029,0.312,,0.205,6678.76,4900.54,375.1
2006,65A000,I,7226.51,0.545,0.124,0.24,0.039,0.027,,0.025,2068.83,4970.38,187.3
2006,79A000,M,7610.25,0.586,0.138,0.199,0.047,0.012,,0.018,1496.66,5774.47,339.12
2006,69A000,I,8466.6,0.576,0.139,0.096,0.076,0.037,,0.076,1529.21,6438.35,499.04
2006,64A000,A,7199.94,0.563,0.102,0.146,0.076,0.002,,0.111,1542.64,5073.24,584.06
2006,84B000,H,5565.85,0.557,0.128,0.15,0.073,0.077,,0.015,215.77,4761.02,589.06
2006,87A000,I,9222.44,0.592,0.177,0.166,0.049,0,,0.016,1349.07,6989.94,883.43
2006,90A000,I,6068.08,0.608,0.107,0.085,0.107,0.079,,0.014,1557.16,4405.75,105.17
2006,88A000,I,7769.35,0.647,0.157,0.125,0.047,0.006,,0.018,2021.99,5296.05,451.31
2006,86A000,I,8105.83,0.424,0.107,0.137,0.085,0.112,,0.135,2948.31,5019.35,138.17
2006,98A000,I,8931.52,0.476,0.105,0.086,0.124,0.118,,0.091,2379.09,5236.65,1315.78
2006,390LEA,,7108.78,0.664,0.155,0.076,0.087,0.007,,0.011,1604.88,4884.11,619.79
2006,890LEA,,13168.16,0.651,0.156,0.079,0.092,0.011,,0.011,1448.96,10346.94,1372.26
2006,160LEA,,8443.56,0.659,0.156,0.075,0.096,0.009,,0.005,2586.81,5085.28,771.47
2006,980LEA,,7269.97,0.66,0.157,0.073,0.097,0.006,,0.007,1434.46,4866.47,969.04
2006,940LEA,,10354.13,0.637,0.151,0.094,0.111,0.003,,0.004,1565.05,6799.1,1989.98
2006,900LEA,,6743.37,0.681,0.157,0.061,0.088,0.007,,0.006,1910.86,4321.7,510.81
2006,870LEA,,9392.21,0.625,0.153,0.093,0.099,0.023,,0.007,1246.94,6585.41,1559.86
2006,862LEA,,8461.98,0.656,0.152,0.082,0.086,0.004,,0.02,2201.21,5363.46,897.31
2006,840LEA,,7385.12,0.658,0.163,0.072,0.09,0.011,,0.006,1574.78,5111.56,698.78
2006,820LEA,,7327.74,0.643,0.153,0.083,0.11,0.006,,0.005,939.92,5307.75,1080.07
2006,810LEA,,7517.85,0.662,0.161,0.057,0.1,0.012,,0.008,1322.68,5280.76,914.41
2006,770LEA,,7318.7,0.671,0.162,0.06,0.106,0,,0.001,1034.48,5334.05,950.17
2006,750LEA,,9024.97,0.655,0.152,0.091,0.08,0.014,,0.008,2412.2,5843.61,769.16
2006,740LEA,,7637.18,0.657,0.158,0.073,0.1,0.008,,0.004,1724.53,4985,927.65
2006,700LEA,,8057.84,0.645,0.152,0.086,0.109,0.002,,0.006,1872.15,5167.27,1018.42
2006,680LEA,,8795.64,0.67,0.153,0.082,0.082,0.006,,0.007,3264.05,5023.72,507.87
2006,670LEA,,6954.81,0.662,0.156,0.067,0.094,0.014,,0.007,1441.98,4739.73,773.1
2006,630LEA,,7465.23,0.681,0.159,0.062,0.086,0.007,,0.005,1840.99,4853.37,770.87
2006,610LEA,,8250.15,0.666,0.163,0.057,0.107,0.003,,0.004,1032.53,6293.64,923.98
2006,600LEA,,7922.24,0.67,0.153,0.076,0.087,0.002,,0.012,2591.38,4619,711.86
2006,590LEA,,7193.83,0.666,0.159,0.06,0.11,0,,0.005,1203.78,5145.27,844.78
2006,550LEA,,6717.32,0.646,0.16,0.094,0.082,0.016,,0.002,1383.15,4710.66,623.51
2006,520LEA,,10514.89,0.661,0.156,0.071,0.091,0.01,,0.011,1106.39,7657.33,1751.17
2006,510LEA,,7186.94,0.655,0.15,0.065,0.119,0.008,,0.003,1827.03,4748.76,611.15
2006,480LEA,,14798.6,0.632,0.156,0.105,0.093,0.001,,0.013,2790.88,10564.85,1442.87
2006,460LEA,,9017.42,0.648,0.152,0.077,0.091,0.026,,0.006,1294.46,6243.01,1479.95
2006,450LEA,,7440.89,0.66,0.157,0.074,0.094,0.009,,0.006,1684.71,4923.23,832.95
2006,440LEA,,8075.15,0.655,0.157,0.074,0.092,0.013,,0.009,2250.16,5004.42,820.57
2006,420LEA,,8711.34,0.653,0.159,0.074,0.092,0.018,,0.004,957.51,6017.98,1735.85
2006,380LEA,,9590.13,0.637,0.158,0.079,0.115,0.005,,0.006,1042.91,7075.11,1472.11
2006,340LEA,,7925.84,0.686,0.156,0.066,0.077,0.009,,0.006,2408.45,4812.76,704.63
2006,310LEA,,7442.97,0.659,0.161,0.065,0.094,0.014,,0.007,1085.45,5185.29,1172.23
2006,300LEA,,6985.57,0.685,0.159,0.049,0.093,0.006,,0.008,1650.45,4770.32,564.8
2006,280LEA,,9526.73,0.658,0.159,0.099,0.079,0,,0.005,3931.39,5081.06,514.28
2006,250LEA,,7297.67,0.664,0.155,0.08,0.085,0.01,,0.006,1355.53,4911,1031.14
2006,241LEA,,7755.38,0.67,0.16,0.062,0.099,0.004,,0.005,952.79,5607.76,1194.83
2006,210LEA,,8704.39,0.647,0.152,0.084,0.101,0.011,,0.005,1672.75,6136.03,895.61
2006,190LEA,,7993.82,0.66,0.159,0.078,0.089,0.007,,0.007,2388.24,4895.06,710.52
2006,182LEA,,8077.76,0.666,0.159,0.077,0.08,0.014,,0.004,1730.16,5030.53,1317.07
2006,181LEA,,7465.68,0.667,0.156,0.092,0.068,0.005,,0.012,1744.24,4824,897.44
2006,150LEA,,7461.37,0.655,0.152,0.097,0.089,0.001,,0.006,981.44,6013.92,466.01
2006,120LEA,,6976.32,0.677,0.166,0.062,0.082,0.007,,0.006,1156.84,4990.02,829.46
2006,090LEA,,8614.16,0.634,0.149,0.105,0.1,0.004,,0.008,1328.85,5603.96,1681.35
