year,agency_code,category_code,avg_sat_score,pct_sat_participation
2012,470312,H,869,0.538
2012,470443,H,983,0.443
2012,470LEA,,886,0.507
2012,480316,A,1068,1
2012,480318,T,904,0.415
2012,480LEA,,953,0.521
2012,490320,H,1115,0.459
2012,490335,H,1083,0.86
2012,490346,H,1014,0.409
2012,490354,H,969,0.494
2012,490355,H,953,0.393
2012,490362,H,966,0.527
2012,490380,H,986,0.428
2012,490LEA,,1035,0.58
2012,491312,H,977,0.681
2012,491LEA,,977,0.681
2012,49E000,A,1091,1
2012,500302,T,892,0.261
2012,500323,H,1141,0.175
2012,500340,H,1008,0.622
2012,500LEA,,1011,0.464
2012,510324,H,1018,0.589
2012,510357,H,1056,0.421
2012,510367,H,1106,0.439
2012,510368,H,950,0.481
2012,510376,T,991,0.434
2012,510399,H,934,0.424
2012,510402,H,1007,0.372
2012,510406,H,1006,0.579
2012,510LEA,,999,0.502
2012,520320,H,898,0.453
2012,520LEA,,898,0.453
2012,530335,H,1053,0.481
2012,530336,H,986,0.545
2012,530343,H,909,0.653
2012,530LEA,,963,0.562
2012,540315,H,854,0.495
2012,540317,H,936,0.443
2012,540324,H,1007,0.405
2012,540336,H,1000,0.34
2012,540LEA,,940,0.409
2012,550320,H,1013,0.692
2012,550332,H,926,0.524
2012,550344,H,1020,0.757
2012,550368,H,968,0.464
2012,550LEA,,988,0.607
2012,55A000,A,1046,1
2012,560320,H,976,0.57
2012,560324,A,1045,0.559
2012,560329,H,1036,0.5
2012,560332,A,,1
2012,560350,T,1022,1
2012,560LEA,,999,0.792
2012,570317,H,1078,0.25
2012,570318,H,967,0.449
2012,570LEA,,979,0.413
2012,580344,H,893,0.486
2012,580368,H,919,0.509
2012,580LEA,,906,0.498
2012,590328,H,1003,0.76
2012,590330,H,977,0.472
2012,590LEA,,981,0.507
2012,600302,H,1106,0.875
2012,600312,H,1055,0.813
2012,600334,H,1078,0.949
2012,600361,H,1027,0.653
2012,600364,A,862,0.913
2012,600377,H,995,0.546
2012,600386,T,774,0.477
2012,600405,H,875,0.693
2012,600415,H,939,0.673
2012,600426,H,958,0.554
2012,600439,A,,0.111
2012,600445,H,951,0.773
2012,600457,H,885,0.599
2012,600466,H,1111,0.783
2012,600480,H,1000,0.695
2012,600482,T,1055,0.754
2012,600496,H,920,0.784
2012,600498,H,1004,0.222
2012,600508,H,1158,0.89
2012,600535,H,1022,0.719
2012,600576,H,808,0.53
2012,600579,H,835,0.545
2012,600592,H,856,0.584
2012,600690,H,796,0.458
2012,600691,H,768,0.333
2012,600692,H,750,0.35
2012,600693,H,923,0.561
2012,600694,H,1007,0.796
2012,600695,H,912,0.566
2012,600696,H,798,0.518
2012,600697,H,945,
2012,600698,H,805,0.5
2012,600699,H,829,0.35
2012,600LEA,,990,0.675
2012,60C000,A,695,0.259
2012,60D000,T,1077,1
2012,60G000,A,996,0.888
2012,60H000,H,768,0.133
2012,610334,H,971,0.595
2012,610LEA,,971,0.595
2012,620316,H,895,0.573
2012,620340,H,918,0.488
2012,620LEA,,906,0.474
2012,630332,H,970,0.551
2012,630336,H,1003,0.681
2012,630360,H,992,0.596
2012,630LEA,,996,0.632
2012,640346,H,943,0.523
2012,640347,H,932,0.703
2012,640350,H,932,0.518
2012,640361,H,926,0.563
2012,640364,H,946,0.412
2012,640LEA,,935,0.514
2012,64A000,A,925,0.784
2012,650326,H,998,0.585
2012,650327,H,1009,0.615
2012,650340,H,1151,1
2012,650342,H,1079,0.776
2012,650352,H,974,0.658
2012,650355,H,,0.087
2012,650394,H,961,0.463
2012,650LEA,,1024,0.643
2012,660336,H,825,0.506
2012,660700,T,739,0.769
2012,660LEA,,785,0.599
2012,66A000,A,921,1
2012,670320,H,969,0.523
2012,670324,H,988,0.838
2012,670333,H,943,0.615
2012,670340,H,989,0.505
2012,670344,H,918,0.671
2012,670352,H,1017,0.633
2012,670364,H,978,0.624
2012,670LEA,,974,0.63
2012,680310,H,1085,0.697
2012,680332,H,1011,0.701
2012,680LEA,,1044,0.696
2012,681305,H,1185,0.893
2012,681308,H,1185,0.879
2012,681314,H,1208,0.937
2012,681338,H,,0.143
2012,681LEA,,1194,0.897
2012,68N000,H,,0.023
2012,690320,H,995,0.535
2012,690LEA,,995,0.535
2012,700317,H,891,0.72
2012,700319,H,926,0.55
2012,700LEA,,905,0.612
2012,710321,H,924,0.473
2012,710326,H,874,0.492
2012,710327,H,970,0.576
2012,710342,H,1025,0.685
2012,710LEA,,970,0.578
2012,720316,H,967,0.49
2012,720LEA,,967,0.49
2012,730352,H,961,0.468
2012,730LEA,,961,0.468
2012,73B000,T,972,0.646
2012,740309,H,943,0.541
2012,740333,H,1003,0.618
2012,740344,H,903,0.589
2012,740366,H,1003,0.683
2012,740374,H,851,0.466
2012,740388,H,930,0.698
2012,740LEA,,952,0.617
2012,750317,H,,0.8
2012,750318,H,1021,0.521
2012,750LEA,,1025,0.529
2012,760318,H,961,0.453
2012,760339,H,960,0.576
2012,760348,H,938,0.42
2012,760354,H,1008,0.685
2012,760358,H,984,0.443
2012,760380,H,960,0.566
2012,760388,H,952,0.645
2012,760LEA,,965,0.526
2012,761304,H,973,0.675
2012,761LEA,,973,0.675
2012,770342,T,,0.026
2012,770348,H,868,0.419
2012,770349,H,965,0.517
2012,770LEA,,881,0.385
2012,780325,H,858,0.277
2012,780342,H,856,0.497
2012,780385,H,934,0.426
2012,780391,H,804,0.395
2012,780401,H,865,0.356
2012,780402,H,777,0.42
2012,780420,H,851,0.384
2012,780LEA,,849,0.409
2012,790314,H,980,0.425
2012,790354,H,903,0.563
2012,790366,H,848,0.775
2012,790378,H,969,0.582
2012,790379,H,953,0.128
2012,790LEA,,920,0.55
2012,800340,H,984,0.542
2012,800361,H,959,0.474
2012,800376,H,863,0.429
2012,800394,H,959,1
2012,800396,H,940,0.656
2012,800400,H,958,0.447
2012,800408,H,932,0.555
2012,800LEA,,949,0.538
2012,810324,H,910,0.548
2012,810340,H,915,0.655
2012,810384,H,956,0.541
2012,810385,H,1042,1
2012,810386,T,896,0.233
2012,810LEA,,940,0.587
2012,81A000,A,1145,1
2012,820324,H,963,0.27
2012,820348,H,910,0.436
2012,820349,H,854,0.439
2012,820352,H,996,0.422
2012,820388,H,879,0.372
2012,820LEA,,926,0.395
2012,821308,H,921,0.568
2012,821LEA,,921,0.568
2012,830316,T,,0.143
2012,830343,H,820,0.003
2012,830348,H,898,0.556
2012,830LEA,,844,0.59
2012,840302,H,879,0.701
2012,840332,H,939,0.493
2012,840356,H,942,0.527
2012,840361,H,999,0.554
2012,840368,H,1013,0.51
2012,840LEA,,954,0.544
2012,84B000,H,1149,0.968
2012,850332,H,1004,0.522
2012,850352,H,925,0.503
2012,850358,H,956,0.55
2012,850LEA,,955,0.531
2012,860316,H,965,0.616
2012,860336,H,969,0.342
2012,860352,H,977,0.418
2012,860354,H,1101,0.307
2012,860LEA,,988,0.421
2012,861308,H,1000,0.604
2012,861LEA,,1000,0.604
2012,862312,H,1056,0.578
2012,862LEA,,1056,0.578
2012,870314,H,956,0.477
2012,870LEA,,956,0.459
2012,880308,H,1069,0.655
2012,880328,H,943,0.514
2012,880LEA,,1029,0.557
2012,890304,H,909,0.66
2012,890LEA,,909,0.66
2012,900311,H,1041,0.835
2012,900316,H,918,0.405
2012,900336,H,841,0.423
2012,900342,H,1005,0.666
2012,900344,H,1023,0.624
2012,900348,H,1008,0.679
2012,900360,H,990,0.642
2012,900366,H,1054,0.798
2012,900367,H,1104,0.591
2012,900377,H,1091,0.889
2012,900393,H,1103,1
2012,900LEA,,1036,0.708
2012,910364,H,825,0.532
2012,910368,H,,0.167
2012,910370,H,888,0.462
2012,910382,H,878,0.911
2012,910LEA,,861,0.534
2012,920316,H,1132,0.857
2012,920318,H,1089,0.784
2012,920348,H,1092,0.827
2012,920368,H,1090,0.701
2012,920412,H,1144,0.771
2012,920428,H,1025,0.616
2012,920436,H,957,0.674
2012,920441,H,1154,0.947
2012,920445,H,822,1
2012,920455,H,1070,0.76
2012,920466,H,941,0.596
2012,920473,H,1116,0.766
2012,920495,H,1035,0.793
2012,920500,H,1000,0.728
2012,920526,H,1112,0.863
2012,920528,H,732,0.13
2012,920552,H,1051,0.742
2012,920562,H,949,0.667
2012,920583,H,1103,0.833
2012,920588,H,1012,0.697
2012,920595,H,1029,0.823
2012,920700,H,878,0.427
2012,920701,H,837,0.264
2012,920702,H,922,0.28
2012,920703,H,966,0.346
2012,920LEA,,1063,0.744
2012,92F000,A,1106,0.901
2012,92G000,A,922,0.841
2012,92K000,H,1254,1
2012,92P000,H,974,0.591
2012,930352,H,769,0.675
2012,930360,H,923,0.773
2012,930700,H,891,0.892
2012,930LEA,,820,0.732
2012,93A000,A,889,0.545
2012,940308,T,763,0.421
2012,940316,H,796,0.576
2012,940LEA,,792,0.551
2012,950336,H,1081,0.726
2012,950LEA,,1081,0.726
2012,960324,H,970,0.542
2012,960330,H,974,0.461
2012,960335,H,793,0.491
2012,960372,H,940,0.544
2012,960380,H,836,0.368
2012,960386,T,942,0.386
2012,960490,H,1033,0.766
2012,960700,H,1011,0.812
2012,960LEA,,942,0.497
2012,970320,H,997,0.495
2012,970356,H,955,0.543
2012,970388,H,1014,0.522
2012,970390,H,1025,0.583
2012,970LEA,,1006,0.542
2012,980318,H,889,0.407
2012,980336,H,987,0.547
2012,980342,H,962,0.543
2012,980398,H,,1
2012,980LEA,,957,0.509
2012,990322,H,959,0.414
2012,990326,H,970,0.483
2012,990332,H,1058,0.424
2012,990LEA,,978,0.442
2012,995330,H,1018,0.53
2012,995LEA,,1018,0.53
2012,NATION,,,0.52
2013,010303,H,994,0.275
2013,010324,H,981,0.719
2013,010348,H,840,0.604
2013,010360,H,890,0.311
2013,010388,H,941,0.561
2013,010396,H,1009,0.607
2013,010400,H,1000,0.627
2013,010LEA,,959,0.569
2013,01B000,A,956,0.857
2013,01C000,A,983,0.75
2013,01D000,T,1080,0.692
2013,020302,H,950,0.296
2013,020LEA,,950,0.296
2013,030304,H,961,0.548
2013,030LEA,,961,0.548
2013,040304,H,944,0.571
2013,040306,H,807,0.493
2013,040700,H,807,0.875
2013,040LEA,,842,0.51
2013,050302,H,984,0.449
2013,050LEA,,984,0.449
2013,060302,H,985,0.157
2013,060700,H,1080,0.333
2013,060LEA,,1027,0.181
2013,06B000,A,717,0.857
2013,070311,H,1031,0.333
2013,070330,H,982,0.363
2013,070339,H,927,0.347
2013,070342,H,911,0.553
2013,070LEA,,940,0.402
2013,080311,H,839,0.793
2013,080312,H,747,0.629
2013,080700,H,953,1
2013,080LEA,,798,0.712
2013,090330,H,857,0.485
2013,090368,H,874,0.392
2013,090LEA,,865,0.435
2013,100307,H,1054,0.605
2013,100326,H,932,0.345
2013,100334,H,996,0.447
2013,100348,H,933,0.491
2013,100LEA,,968,0.453
2013,110303,H,,0.111
2013,110304,H,1102,0.535
2013,110322,H,1082,0.451
2013,110323,H,,0.088
2013,110336,H,995,0.584
2013,110340,H,995,0.306
2013,110352,H,992,0.464
2013,110380,H,1067,0.572
2013,110416,H,1100,0.588
2013,110LEA,,1053,0.483
2013,111302,H,1065,0.766
2013,111700,H,1133,0.545
2013,111LEA,,1072,0.737
2013,120310,H,1040,0.206
2013,120314,H,1004,0.366
2013,120318,H,990,0.371
2013,120346,H,1007,0.463
2013,120370,H,1015,0.508
2013,120LEA,,1006,0.378
2013,130307,H,1037,0.714
2013,130310,H,936,0.527
2013,130314,H,1013,0.474
2013,130316,H,1044,0.618
2013,130324,H,969,0.531
2013,130326,H,1024,0.611
2013,130332,H,1041,0.77
2013,130333,H,,0.089
2013,130350,H,1047,1
2013,130LEA,,1017,0.608
2013,132304,H,928,0.374
2013,132LEA,,928,0.374
2013,140305,H,1096,0.143
2013,140309,H,1072,0.463
2013,140348,H,953,0.543
2013,140386,H,1044,0.498
2013,140390,H,915,0.416
2013,140LEA,,1000,0.462
2013,150304,H,946,0.731
2013,150700,H,997,0.605
2013,150LEA,,961,0.69
2013,160313,T,1010,0.454
2013,160314,H,1064,0.638
2013,160344,H,1043,0.506
2013,160LEA,,1046,0.538
2013,16A000,H,,0.045
2013,170316,H,928,0.423
2013,170LEA,,928,0.423
2013,180308,H,995,0.516
2013,180320,H,934,0.332
2013,180325,H,1035,0.742
2013,180340,H,995,0.537
2013,180348,H,947,0.51
2013,180376,H,1015,0.598
2013,180LEA,,990,0.522
2013,181318,T,739,0.231
2013,181322,H,1030,0.634
2013,181LEA,,1017,0.588
2013,182316,H,985,0.486
2013,182700,H,1064,0.606
2013,182LEA,,1000,0.465
2013,190310,H,,0.077
2013,190316,H,961,0.622
2013,190336,H,917,0.531
2013,190342,H,1032,0.766
2013,190LEA,,986,0.639
2013,19B000,A,1129,0.949
2013,200308,H,978,0.463
2013,200314,H,978,0.417
2013,200322,T,,0.067
2013,200328,H,1003,0.528
2013,200350,H,1132,0.217
2013,200LEA,,997,0.429
2013,210312,H,878,0.65
2013,210LEA,,878,0.65
2013,220310,H,1021,0.747
2013,220LEA,,1021,0.747
2013,230312,H,968,0.559
2013,230322,H,915,0.525
2013,230324,H,960,0.535
2013,230350,H,994,0.371
2013,230361,H,992,0.738
2013,230LEA,,973,0.521
2013,240334,H,821,0.5
2013,240371,H,892,0.5
2013,240373,H,917,0.277
2013,240380,H,819,0.542
2013,240LEA,,853,0.483
2013,241316,H,930,0.701
2013,241LEA,,930,0.673
2013,250314,H,973,0.208
2013,250340,H,1002,0.355
2013,250356,H,977,0.45
2013,250372,H,955,0.261
2013,250LEA,,979,0.355
2013,260318,H,1013,0.663
2013,260322,H,846,0.416
2013,260325,H,962,0.438
2013,260354,H,984,0.721
2013,260357,H,935,0.478
2013,260359,H,824,0.471
2013,260374,H,762,0.113
2013,260388,H,1003,0.729
2013,260408,H,907,0.559
2013,260411,H,912,0.794
2013,260424,H,855,0.455
2013,260427,H,918,0.547
2013,260446,H,992,0.654
2013,260455,H,819,0.556
2013,260700,H,939,0.912
2013,260LEA,,925,0.537
2013,270306,H,993,0.557
2013,270311,H,998,0.581
2013,270LEA,,994,0.561
2013,280304,T,1066,0.346
2013,280316,H,980,0.83
2013,280330,H,1046,0.83
2013,280LEA,,1024,0.755
2013,290308,H,985,0.495
2013,290315,H,1097,1
2013,290324,H,1007,0.506
2013,290336,H,1020,0.605
2013,290348,H,1018,0.611
2013,290365,H,936,0.451
2013,290388,H,982,0.482
2013,290LEA,,1006,0.534
2013,291336,H,821,0.595
2013,291LEA,,821,0.581
2013,292324,H,826,0.674
2013,292LEA,,826,0.674
2013,300312,H,1032,0.434
2013,300314,H,1071,1
2013,300LEA,,1041,0.498
2013,310338,H,895,0.425
2013,310344,H,918,0.326
2013,310352,H,830,0.6
2013,310364,T,951,0.654
2013,310392,H,869,0.494
2013,310LEA,,886,0.465
2013,320309,H,910,0.974
2013,320312,H,1068,0.743
2013,320317,H,945,0.783
2013,320322,H,816,0.3
2013,320323,T,1093,0.709
2013,320325,H,851,0.541
2013,320353,H,1056,0.712
2013,320356,H,901,0.567
2013,320365,H,1006,0.582
2013,320368,H,787,0.524
2013,320700,H,859,0.821
2013,320701,H,862,0.931
2013,320LEA,,965,0.645
2013,32D000,A,898,0.448
2013,32L000,A,,0
2013,330326,H,975,0.421
2013,330328,H,802,0.478
2013,330350,H,852,0.335
2013,330358,H,845,0.409
2013,330LEA,,851,0.388
2013,340311,H,890,0.532
2013,340330,H,835,0.403
2013,340332,,,0
2013,340362,H,1029,0.596
2013,340364,H,979,0.585
2013,340382,H,946,0.454
2013,340446,H,870,0.283
2013,340454,H,1050,0.745
2013,340460,H,868,0.437
2013,340486,H,947,0.485
2013,340495,H,1071,0.749
2013,340496,H,1034,0.532
2013,340556,H,1054,0.66
2013,340568,T,790,0.742
2013,340703,H,866,0.469
2013,340LEA,,1000,0.567
2013,34B000,A,751,1
2013,34D000,A,792,1
2013,350308,H,997,0.481
2013,350317,H,,0.333
2013,350321,H,958,0.488
2013,350336,H,1003,0.287
2013,350LEA,,981,0.424
2013,360310,H,930,0.517
2013,360336,H,900,0.365
2013,360337,H,,0.16
2013,360360,H,926,0.412
2013,360390,H,985,0.393
2013,360396,H,982,0.709
2013,360418,H,1100,0.881
2013,360428,H,867,0.393
2013,360470,H,908,0.4
2013,360494,H,981,0.711
2013,360LEA,,969,0.521
2013,36B000,A,910,0.216
2013,370312,H,950,0.214
2013,370LEA,,950,0.214
2013,380308,H,943,0.458
2013,380LEA,,943,0.458
2013,390322,H,967,0.352
2013,390323,H,995,0.9
2013,390324,H,885,0.309
2013,390700,H,944,0.554
2013,390704,H,967,0.529
2013,390705,H,937,0.659
2013,390LEA,,942,0.469
2013,400308,H,878,0.337
2013,400315,H,835,0.341
2013,400LEA,,870,0.338
2013,410319,H,837,0.603
2013,410326,H,883,0.778
2013,410355,H,817,0.563
2013,410358,H,862,0.594
2013,410390,H,923,0.922
2013,410391,T,1021,1
2013,410394,H,1092,0.737
2013,410395,H,1344,0.979
2013,410399,H,967,0.444
2013,410401,H,1010,0.304
2013,410406,H,945,0.632
2013,410407,H,816,0.867
2013,410408,H,904,0.425
2013,410483,H,821,1
2013,410484,H,892,0.747
2013,410489,H,1033,0.785
2013,410490,H,1090,0.761
2013,410508,H,999,0.638
2013,410529,H,962,0.704
2013,410544,H,822,0.48
2013,410545,H,902,1
2013,410547,H,945,0.67
2013,410556,H,925,0.665
2013,410562,H,971,0.741
2013,410589,H,1055,0.857
2013,410595,H,966,0.735
2013,410LEA,,969,0.676
2013,41F000,A,,0
2013,420346,H,798,0.41
2013,420358,H,727,0.349
2013,420LEA,,768,0.382
2013,421316,H,956,0.419
2013,421LEA,,956,0.419
2013,422LEA,,768,0.563
2013,430346,H,950,0.454
2013,430371,H,936,0.485
2013,430378,H,918,0.564
2013,430384,H,933,0.383
2013,430LEA,,933,0.471
2013,440326,H,,0.059
2013,440346,H,1094,0.159
2013,440378,H,976,0.375
2013,440390,H,1015,0.621
2013,440LEA,,1003,0.456
2013,450316,H,1057,0.409
2013,450334,H,1020,0.648
2013,450341,H,979,0.539
2013,450352,H,1028,0.548
2013,450354,H,1068,0.204
2013,450LEA,,1023,0.495
2013,460320,H,840,0.503
2013,460322,H,764,0.625
2013,460LEA,,820,0.511
2013,470312,H,863,0.429
2013,470443,H,966,0.429
2013,470LEA,,883,0.423
2013,480316,A,,0.75
2013,480318,T,891,0.6
2013,480LEA,,903,0.618
2013,490320,H,1115,0.414
2013,490335,H,1076,0.819
2013,490344,M,,0
2013,490346,H,1005,0.346
2013,490347,M,,0
2013,490354,H,947,0.382
2013,490355,H,1003,0.153
2013,490362,H,1033,0.515
2013,490380,H,1001,0.33
2013,490LEA,,1041,0.506
2013,491312,H,989,0.568
2013,491LEA,,989,0.568
2013,49E000,A,1105,0.818
2013,500302,T,927,0.481
2013,500323,H,1173,0.231
2013,500324,A,,0.067
2013,500340,H,986,0.519
2013,500LEA,,997,0.404
2013,510324,H,1010,0.608
2013,510327,H,984,0.475
2013,510333,H,1007,0.534
2013,510357,H,1017,0.393
2013,510367,H,1091,0.606
2013,510368,H,1020,0.485
2013,510376,T,999,0.404
2013,510399,H,915,0.334
2013,510402,H,1005,0.271
2013,510406,H,1015,0.489
2013,510LEA,,1001,0.456
2013,520320,H,902,0.46
2013,520LEA,,902,0.46
2013,530335,H,1008,0.24
2013,530336,H,993,0.565
2013,530343,H,926,0.505
2013,530LEA,,969,0.49
2013,540315,H,831,0.424
2013,540317,H,963,0.456
2013,540324,H,939,0.332
2013,540336,H,1006,0.179
2013,540LEA,,907,0.324
2013,550320,H,992,0.657
2013,550332,H,933,0.364
2013,550344,H,995,0.659
2013,550368,H,950,0.476
2013,550LEA,,973,0.537
2013,55A000,A,1056,0.842
2013,560320,H,990,0.435
2013,560324,A,1028,0.476
2013,560329,H,1009,0.238
2013,560332,A,1040,0.455
2013,560LEA,,998,0.385
2013,570317,H,1086,0.317
2013,570318,H,963,0.446
2013,570LEA,,983,0.418
2013,580344,H,911,0.486
2013,580368,H,922,0.585
2013,580LEA,,919,0.549
2013,590328,H,958,0.457
2013,590330,H,978,0.428
2013,590LEA,,974,0.433
2013,600302,H,1101,0.818
2013,600312,H,1054,0.737
2013,600334,H,1108,0.848
2013,600361,H,1044,0.569
2013,600364,A,850,0.48
2013,600377,H,1002,0.578
2013,600386,T,,0.024
2013,600397,H,819,0.442
2013,600405,H,908,0.468
2013,600415,H,926,0.543
2013,600426,H,958,0.488
2013,600439,A,,0.176
2013,600445,H,980,0.605
2013,600457,H,893,0.544
2013,600466,H,1119,0.731
2013,600480,H,974,0.599
2013,600482,T,980,0.805
2013,600496,H,958,0.686
2013,600498,H,897,0.205
2013,600508,H,1141,0.847
2013,600535,H,1044,0.648
2013,600576,H,805,0.425
2013,600579,H,830,0.468
2013,600592,H,833,0.462
2013,600693,H,957,0.556
2013,600694,H,940,0.686
2013,600695,H,883,0.49
2013,600696,H,863,0.396
2013,600697,H,916,0.663
2013,600LEA,,996,0.597
2013,60C000,A,761,0.583
2013,60D000,T,1076,0.979
2013,60G000,A,1053,0.701
2013,60H000,H,710,0.122
2013,610334,H,1009,0.553
2013,610LEA,,1009,0.507
2013,620316,H,818,0.542
2013,620340,H,911,0.403
2013,620LEA,,861,0.456
2013,630332,H,922,0.354
2013,630336,H,1036,0.671
2013,630360,H,1016,0.485
2013,630LEA,,1017,0.555
2013,640346,H,922,0.496
2013,640347,H,944,0.5
2013,640350,H,895,0.466
2013,640361,H,946,0.511
2013,640364,H,910,0.354
2013,640LEA,,921,0.443
2013,64A000,A,868,0.889
2013,650326,H,1024,0.511
2013,650327,H,1018,0.525
2013,650340,H,1150,0.927
2013,650342,H,1098,0.786
2013,650352,H,1001,0.577
2013,650355,H,754,0.714
2013,650394,H,1005,0.583
2013,650LEA,,1042,0.599
2013,660336,H,810,0.479
2013,660LEA,,812,0.556
2013,66A000,A,934,0.433
2013,670320,H,939,0.491
2013,670324,H,972,0.64
2013,670333,H,941,0.471
2013,670340,H,974,0.487
2013,670344,H,908,0.556
2013,670352,H,1016,0.5
2013,670364,H,954,0.689
2013,670LEA,,961,0.553
2013,680310,H,1077,0.699
2013,680332,H,1001,0.632
2013,680LEA,,1038,0.656
2013,681305,H,1132,0.754
2013,681308,H,1215,0.817
2013,681314,H,1198,0.898
2013,681338,H,,0.125
2013,681LEA,,1192,0.829
2013,68N000,H,,0.073
2013,690320,H,985,0.468
2013,690LEA,,985,0.468
2013,700317,H,901,0.636
2013,700319,H,870,0.539
2013,700LEA,,888,0.56
2013,710321,H,927,0.403
2013,710326,H,904,0.347
2013,710327,H,994,0.432
2013,710342,H,1019,0.654
2013,710LEA,,983,0.506
2013,720316,H,920,0.509
2013,720LEA,,920,0.509
2013,730352,H,963,0.515
2013,730LEA,,963,0.515
2013,73B000,T,1039,0.517
2013,740309,H,918,0.437
2013,740333,H,1021,0.583
2013,740344,H,885,0.477
2013,740366,H,1045,0.685
2013,740374,H,858,0.364
2013,740388,H,963,0.617
2013,740LEA,,977,0.557
2013,750317,H,,0.4
2013,750318,H,1037,0.437
2013,750LEA,,1036,0.434
2013,760318,H,942,0.377
2013,760339,H,966,0.497
2013,760348,H,912,0.363
2013,760354,H,1017,0.708
2013,760358,H,974,0.317
2013,760380,H,947,0.44
2013,760388,H,952,0.581
2013,760LEA,,958,0.439
2013,761304,H,943,0.599
2013,761LEA,,943,0.599
2013,770348,H,888,0.378
2013,770349,H,972,0.695
2013,770LEA,,906,0.365
2013,780325,H,856,0.27
2013,780342,H,882,0.43
2013,780385,H,989,0.361
2013,780391,H,804,0.382
2013,780401,H,845,0.162
2013,780402,H,781,0.453
2013,780420,H,806,0.373
2013,780LEA,,841,0.357
2013,790314,H,938,0.482
2013,790354,H,916,0.621
2013,790366,H,864,0.557
2013,790378,H,971,0.389
2013,790379,H,986,0.238
2013,790LEA,,923,0.475
2013,800340,H,973,0.455
2013,800361,H,941,0.43
2013,800376,H,867,0.387
2013,800394,H,1017,0.934
2013,800396,H,957,0.615
2013,800400,H,951,0.434
2013,800408,H,955,0.603
2013,800LEA,,953,0.504
2013,810324,H,882,0.415
2013,810340,H,856,0.714
2013,810384,H,919,0.54
2013,810385,H,997,0.767
2013,810386,T,,0.13
2013,810LEA,,893,0.538
2013,81A000,A,1111,0.986
2013,820324,H,972,0.341
2013,820348,H,919,0.465
2013,820349,H,908,0.602
2013,820352,H,990,0.462
2013,820388,H,830,0.398
2013,820LEA,,927,0.459
2013,821308,H,906,0.57
2013,821LEA,,906,0.57
2013,830316,T,,0.118
2013,830343,H,873,0.679
2013,830348,H,915,0.327
2013,830LEA,,876,0.606
2013,840302,H,890,0.517
2013,840332,H,966,0.592
2013,840356,H,970,0.447
2013,840361,H,1033,0.389
2013,840368,H,972,0.385
2013,840370,H,,0.3
2013,840LEA,,954,0.466
2013,84B000,H,1107,1
2013,850324,T,,0.25
2013,850332,H,990,0.484
2013,850352,H,917,0.424
2013,850358,H,944,0.464
2013,850360,H,1004,0.622
2013,850LEA,,949,0.463
2013,860316,H,996,0.568
2013,860336,H,1002,0.279
2013,860352,H,958,0.417
2013,860354,H,1082,0.194
2013,860LEA,,994,0.359
2013,861308,H,1016,0.443
2013,861LEA,,1016,0.443
2013,862312,H,1019,0.477
2013,862LEA,,1019,0.477
2013,870314,H,939,0.445
2013,870LEA,,939,0.439
2013,880308,H,1063,0.534
2013,880328,H,1027,0.4
2013,880LEA,,1054,0.467
2013,890304,H,913,0.536
2013,890LEA,,913,0.536
2013,900311,H,1039,0.793
2013,900316,H,873,0.483
2013,900336,H,795,0.423
2013,900342,H,999,0.571
2013,900344,H,1018,0.45
2013,900348,H,998,0.638
2013,900360,H,986,0.564
2013,900366,H,1051,0.862
2013,900367,H,1133,0.563
2013,900377,H,1071,0.911
2013,900393,H,1119,0.956
2013,900LEA,,1029,0.668
2013,90A000,A,999,0.867
2013,910364,H,803,0.583
2013,910370,H,901,0.502
2013,910382,H,903,0.38
2013,910LEA,,863,0.49
2013,920316,H,1139,0.819
2013,920318,H,1093,0.764
2013,920348,H,1072,0.7
2013,920368,H,1109,0.65
2013,920412,H,1142,0.695
2013,920428,H,1045,0.476
2013,920436,H,964,0.63
2013,920441,H,1165,0.915
2013,920445,H,1009,0.732
2013,920455,H,1033,0.725
2013,920466,H,939,0.494
2013,920473,H,1088,0.756
2013,920495,H,1036,0.662
2013,920500,H,1017,0.681
2013,920526,H,1110,0.845
2013,920528,H,,0.054
2013,920552,H,1067,0.666
2013,920562,H,921,0.571
2013,920583,H,1141,0.778
2013,920588,H,1024,0.656
2013,920595,H,1042,0.724
