year,agency_code,status,subgroup,count,pct_enrolled
2011,790378,ENROLL,AS7,,95
2011,790378,ENROLL,ALL,181,76.05
2011,790378,ENROLL,BL7,24,77.41
2011,790378,ENROLL,EDS,43,69.35
2011,790378,ENROLL,FEM,90,75.63
2011,790378,ENROLL,HI7,,50
2011,790378,ENROLL,ELS,,
2011,790378,ENROLL,MALE,91,76.47
2011,790378,ENROLL,MU7,,95
2011,790378,ENROLL,PI7,,
2011,790378,ENROLL,SWD,5,41.66
2011,790378,ENROLL,WH7,151,75.87
2011,790378,NOENROLL,AM7,,
2011,790378,NOENROLL,AS7,,95
2011,790378,NOENROLL,ALL,57,76.05
2011,790378,NOENROLL,BL7,7,77.41
2011,790378,NOENROLL,EDS,19,69.35
2011,790378,NOENROLL,FEM,29,75.63
2011,790378,NOENROLL,HI7,,50
2011,790378,NOENROLL,ELS,,
2011,790378,NOENROLL,MALE,28,76.47
2011,790378,NOENROLL,MU7,,95
2011,790378,NOENROLL,PI7,,
2011,790378,NOENROLL,SWD,7,41.66
2011,790378,NOENROLL,WH7,48,75.87
2011,790LEA,ENROLL,AM7,,95
2011,790LEA,ENROLL,AS7,9,81.81
2011,790LEA,ENROLL,ALL,575,65.56
2011,790LEA,ENROLL,BL7,155,66.52
2011,790LEA,ENROLL,EDS,194,55.9
2011,790LEA,ENROLL,FEM,301,67.64
2011,790LEA,ENROLL,HI7,16,41.02
2011,790LEA,ENROLL,ELS,,27.27
2011,790LEA,ENROLL,MALE,274,63.42
2011,790LEA,ENROLL,MU7,16,64
2011,790LEA,ENROLL,PI7,,
2011,790LEA,ENROLL,SWD,22,28.57
2011,790LEA,ENROLL,WH7,377,66.49
2011,790LEA,NOENROLL,AM7,,95
2011,790LEA,NOENROLL,AS7,,81.81
2011,790LEA,NOENROLL,ALL,302,65.56
2011,790LEA,NOENROLL,BL7,78,66.52
2011,790LEA,NOENROLL,EDS,153,55.9
2011,790LEA,NOENROLL,FEM,144,67.64
2011,790LEA,NOENROLL,HI7,23,41.02
2011,790LEA,NOENROLL,ELS,8,27.27
2011,790LEA,NOENROLL,MALE,158,63.42
2011,790LEA,NOENROLL,MU7,9,64
2011,790LEA,NOENROLL,PI7,,
2011,790LEA,NOENROLL,SWD,55,28.57
2011,790LEA,NOENROLL,WH7,190,66.49
2011,800308,ENROLL,AM7,,
2011,800308,ENROLL,AS7,,
2011,800308,ENROLL,ALL,6,60
2011,800308,ENROLL,BL7,5,71.42
2011,800308,ENROLL,EDS,,66.66
2011,800308,ENROLL,FEM,5,62.5
2011,800308,ENROLL,HI7,,
2011,800308,ENROLL,ELS,,
2011,800308,ENROLL,MALE,,50
2011,800308,ENROLL,MU7,,
2011,800308,ENROLL,PI7,,
2011,800308,ENROLL,SWD,,
2011,800308,ENROLL,WH7,,33.33
2011,800308,NOENROLL,AM7,,
2011,800308,NOENROLL,AS7,,
2011,800308,NOENROLL,ALL,,60
2011,800308,NOENROLL,BL7,,71.42
2011,800308,NOENROLL,EDS,,66.66
2011,800308,NOENROLL,FEM,,62.5
2011,800308,NOENROLL,HI7,,
2011,800308,NOENROLL,ELS,,
2011,800308,NOENROLL,MALE,,50
2011,800308,NOENROLL,MU7,,
2011,800308,NOENROLL,PI7,,
2011,800308,NOENROLL,SWD,,
2011,800308,NOENROLL,WH7,,33.33
2011,800340,ENROLL,AM7,,50
2011,800340,ENROLL,AS7,,95
2011,800340,ENROLL,ALL,194,65.54
2011,800340,ENROLL,BL7,11,57.89
2011,800340,ENROLL,EDS,56,53.84
2011,800340,ENROLL,FEM,111,77.62
2011,800340,ENROLL,HI7,6,85.71
2011,800340,ENROLL,ELS,,95
2011,800340,ENROLL,MALE,83,54.24
2011,800340,ENROLL,MU7,,95
2011,800340,ENROLL,PI7,,
2011,800340,ENROLL,SWD,7,31.81
2011,800340,ENROLL,WH7,172,65.15
2011,800340,NOENROLL,AM7,,50
2011,800340,NOENROLL,AS7,,95
2011,800340,NOENROLL,ALL,102,65.54
2011,800340,NOENROLL,BL7,8,57.89
2011,800340,NOENROLL,EDS,48,53.84
2011,800340,NOENROLL,FEM,32,77.62
2011,800340,NOENROLL,HI7,,85.71
2011,800340,NOENROLL,ELS,,95
2011,800340,NOENROLL,MALE,70,54.24
2011,800340,NOENROLL,MU7,,95
2011,800340,NOENROLL,PI7,,
2011,800340,NOENROLL,SWD,15,31.81
2011,800340,NOENROLL,WH7,92,65.15
2011,800361,ENROLL,AM7,,
2011,800361,ENROLL,AS7,,80
2011,800361,ENROLL,ALL,173,62
2011,800361,ENROLL,BL7,17,77.27
2011,800361,ENROLL,EDS,62,53.91
2011,800361,ENROLL,FEM,100,72.46
2011,800361,ENROLL,HI7,,22.22
2011,800361,ENROLL,ELS,,12.5
2011,800361,ENROLL,MALE,73,51.77
2011,800361,ENROLL,MU7,,
2011,800361,ENROLL,PI7,,
2011,800361,ENROLL,SWD,12,46.15
2011,800361,ENROLL,WH7,148,63.24
2011,800361,NOENROLL,AM7,,
2011,800361,NOENROLL,AS7,,80
2011,800361,NOENROLL,ALL,106,62
2011,800361,NOENROLL,BL7,5,77.27
2011,800361,NOENROLL,EDS,53,53.91
2011,800361,NOENROLL,FEM,38,72.46
2011,800361,NOENROLL,HI7,14,22.22
2011,800361,NOENROLL,ELS,7,12.5
2011,800361,NOENROLL,MALE,68,51.77
2011,800361,NOENROLL,MU7,,
2011,800361,NOENROLL,PI7,,
2011,800361,NOENROLL,SWD,14,46.15
2011,800361,NOENROLL,WH7,86,63.24
2011,800376,ENROLL,AM7,,
2011,800376,ENROLL,AS7,,95
2011,800376,ENROLL,ALL,80,62.5
2011,800376,ENROLL,BL7,30,50
2011,800376,ENROLL,EDS,34,50
2011,800376,ENROLL,FEM,46,65.71
2011,800376,ENROLL,HI7,,28.57
2011,800376,ENROLL,ELS,,33.33
2011,800376,ENROLL,MALE,34,58.62
2011,800376,ENROLL,MU7,,66.66
2011,800376,ENROLL,PI7,,
2011,800376,ENROLL,SWD,,30
2011,800376,ENROLL,WH7,44,81.48
2011,800376,NOENROLL,AM7,,
2011,800376,NOENROLL,AS7,,95
2011,800376,NOENROLL,ALL,48,62.5
2011,800376,NOENROLL,BL7,30,50
2011,800376,NOENROLL,EDS,34,50
2011,800376,NOENROLL,FEM,24,65.71
2011,800376,NOENROLL,HI7,5,28.57
2011,800376,NOENROLL,ELS,,33.33
2011,800376,NOENROLL,MALE,24,58.62
2011,800376,NOENROLL,MU7,,66.66
2011,800376,NOENROLL,PI7,,
2011,800376,NOENROLL,SWD,7,30
2011,800376,NOENROLL,WH7,10,81.48
2011,800396,ENROLL,AM7,,
2011,800396,ENROLL,AS7,,95
2011,800396,ENROLL,ALL,146,76.84
2011,800396,ENROLL,BL7,62,73.8
2011,800396,ENROLL,EDS,65,68.42
2011,800396,ENROLL,FEM,83,82.17
2011,800396,ENROLL,HI7,10,55.55
2011,800396,ENROLL,ELS,,60
2011,800396,ENROLL,MALE,63,70.78
2011,800396,ENROLL,MU7,,50
2011,800396,ENROLL,PI7,,
2011,800396,ENROLL,SWD,,28.57
2011,800396,ENROLL,WH7,67,87.01
2011,800396,NOENROLL,AM7,,
2011,800396,NOENROLL,AS7,,95
2011,800396,NOENROLL,ALL,44,76.84
2011,800396,NOENROLL,BL7,22,73.8
2011,800396,NOENROLL,EDS,30,68.42
2011,800396,NOENROLL,FEM,18,82.17
2011,800396,NOENROLL,HI7,8,55.55
2011,800396,NOENROLL,ELS,,60
2011,800396,NOENROLL,MALE,26,70.78
2011,800396,NOENROLL,MU7,,50
2011,800396,NOENROLL,PI7,,
2011,800396,NOENROLL,SWD,10,28.57
2011,800396,NOENROLL,WH7,10,87.01
2011,800400,ENROLL,AM7,,95
2011,800400,ENROLL,AS7,,
2011,800400,ENROLL,ALL,112,59.25
2011,800400,ENROLL,BL7,6,42.85
2011,800400,ENROLL,EDS,29,43.93
2011,800400,ENROLL,FEM,59,67.04
2011,800400,ENROLL,HI7,,20
2011,800400,ENROLL,ELS,,
2011,800400,ENROLL,MALE,53,52.47
2011,800400,ENROLL,MU7,,50
2011,800400,ENROLL,PI7,,50
2011,800400,ENROLL,SWD,,10
2011,800400,ENROLL,WH7,100,64.51
2011,800400,NOENROLL,AM7,,95
2011,800400,NOENROLL,AS7,,
2011,800400,NOENROLL,ALL,77,59.25
2011,800400,NOENROLL,BL7,8,42.85
2011,800400,NOENROLL,EDS,37,43.93
2011,800400,NOENROLL,FEM,29,67.04
2011,800400,NOENROLL,HI7,12,20
2011,800400,NOENROLL,ELS,5,
2011,800400,NOENROLL,MALE,48,52.47
2011,800400,NOENROLL,MU7,,50
2011,800400,NOENROLL,PI7,,50
2011,800400,NOENROLL,SWD,18,10
2011,800400,NOENROLL,WH7,55,64.51
2011,800408,ENROLL,AM7,,
2011,800408,ENROLL,AS7,,
2011,800408,ENROLL,ALL,168,65.62
2011,800408,ENROLL,BL7,47,74.6
2011,800408,ENROLL,EDS,67,56.3
2011,800408,ENROLL,FEM,84,68.85
2011,800408,ENROLL,HI7,6,24
2011,800408,ENROLL,ELS,,9.09
2011,800408,ENROLL,MALE,84,62.68
2011,800408,ENROLL,MU7,,50
2011,800408,ENROLL,PI7,,
2011,800408,ENROLL,SWD,10,38.46
2011,800408,ENROLL,WH7,112,69.13
2011,800408,NOENROLL,AM7,,
2011,800408,NOENROLL,AS7,,
2011,800408,NOENROLL,ALL,88,65.62
2011,800408,NOENROLL,BL7,16,74.6
2011,800408,NOENROLL,EDS,52,56.3
2011,800408,NOENROLL,FEM,38,68.85
2011,800408,NOENROLL,HI7,19,24
2011,800408,NOENROLL,ELS,10,9.09
2011,800408,NOENROLL,MALE,50,62.68
2011,800408,NOENROLL,MU7,,50
2011,800408,NOENROLL,PI7,,
2011,800408,NOENROLL,SWD,16,38.46
2011,800408,NOENROLL,WH7,50,69.13
2011,800LEA,ENROLL,AM7,,40
2011,800LEA,ENROLL,AS7,11,91.66
2011,800LEA,ENROLL,ALL,879,65.2
2011,800LEA,ENROLL,BL7,178,66.17
2011,800LEA,ENROLL,EDS,317,55.32
2011,800LEA,ENROLL,FEM,488,72.83
2011,800LEA,ENROLL,HI7,31,34.44
2011,800LEA,ENROLL,ELS,7,21.21
2011,800LEA,ENROLL,MALE,391,57.66
2011,800LEA,ENROLL,MU7,12,57.14
2011,800LEA,ENROLL,PI7,,50
2011,800LEA,ENROLL,SWD,38,31.93
2011,800LEA,ENROLL,WH7,644,67.86
2011,800LEA,NOENROLL,AM7,,40
2011,800LEA,NOENROLL,AS7,,91.66
2011,800LEA,NOENROLL,ALL,469,65.2
2011,800LEA,NOENROLL,BL7,91,66.17
2011,800LEA,NOENROLL,EDS,256,55.32
2011,800LEA,NOENROLL,FEM,182,72.83
2011,800LEA,NOENROLL,HI7,59,34.44
2011,800LEA,NOENROLL,ELS,26,21.21
2011,800LEA,NOENROLL,MALE,287,57.66
2011,800LEA,NOENROLL,MU7,9,57.14
2011,800LEA,NOENROLL,PI7,,50
2011,800LEA,NOENROLL,SWD,81,31.93
2011,800LEA,NOENROLL,WH7,305,67.86
2011,810324,ENROLL,AM7,,95
2011,810324,ENROLL,AS7,,
2011,810324,ENROLL,ALL,104,65.4
2011,810324,ENROLL,BL7,7,53.84
2011,810324,ENROLL,EDS,34,56.66
2011,810324,ENROLL,FEM,66,83.54
2011,810324,ENROLL,HI7,6,50
2011,810324,ENROLL,ELS,,33.33
2011,810324,ENROLL,MALE,38,47.5
2011,810324,ENROLL,MU7,9,64.28
2011,810324,ENROLL,PI7,,
2011,810324,ENROLL,SWD,,18.18
2011,810324,ENROLL,WH7,81,68.06
2011,810324,NOENROLL,AM7,,95
2011,810324,NOENROLL,AS7,,
2011,810324,NOENROLL,ALL,55,65.4
2011,810324,NOENROLL,BL7,6,53.84
2011,810324,NOENROLL,EDS,26,56.66
2011,810324,NOENROLL,FEM,13,83.54
2011,810324,NOENROLL,HI7,6,50
2011,810324,NOENROLL,ELS,,33.33
2011,810324,NOENROLL,MALE,42,47.5
2011,810324,NOENROLL,MU7,5,64.28
2011,810324,NOENROLL,PI7,,
2011,810324,NOENROLL,SWD,9,18.18
2011,810324,NOENROLL,WH7,38,68.06
2011,810340,ENROLL,AM7,,
2011,810340,ENROLL,AS7,,
2011,810340,ENROLL,ALL,99,72.79
2011,810340,ENROLL,BL7,15,68.18
2011,810340,ENROLL,EDS,38,55.07
2011,810340,ENROLL,FEM,59,80.82
2011,810340,ENROLL,HI7,8,47.05
2011,810340,ENROLL,ELS,,66.66
2011,810340,ENROLL,MALE,40,63.49
2011,810340,ENROLL,MU7,,57.14
2011,810340,ENROLL,PI7,,
2011,810340,ENROLL,SWD,,
2011,810340,ENROLL,WH7,72,80
2011,810340,NOENROLL,AM7,,
2011,810340,NOENROLL,AS7,,
2011,810340,NOENROLL,ALL,37,72.79
2011,810340,NOENROLL,BL7,7,68.18
2011,810340,NOENROLL,EDS,31,55.07
2011,810340,NOENROLL,FEM,14,80.82
2011,810340,NOENROLL,HI7,9,47.05
2011,810340,NOENROLL,ELS,,66.66
2011,810340,NOENROLL,MALE,23,63.49
2011,810340,NOENROLL,MU7,,57.14
2011,810340,NOENROLL,PI7,,
2011,810340,NOENROLL,SWD,11,
2011,810340,NOENROLL,WH7,18,80
2011,810384,ENROLL,AM7,,
2011,810384,ENROLL,AS7,,
2011,810384,ENROLL,ALL,141,69.8
2011,810384,ENROLL,BL7,25,69.44
2011,810384,ENROLL,EDS,49,55.05
2011,810384,ENROLL,FEM,77,74.03
2011,810384,ENROLL,HI7,,50
2011,810384,ENROLL,ELS,,
2011,810384,ENROLL,MALE,64,65.3
2011,810384,ENROLL,MU7,,80
2011,810384,ENROLL,PI7,,
2011,810384,ENROLL,SWD,12,46.15
2011,810384,ENROLL,WH7,110,70.51
2011,810384,NOENROLL,AM7,,
2011,810384,NOENROLL,AS7,,
2011,810384,NOENROLL,ALL,61,69.8
2011,810384,NOENROLL,BL7,11,69.44
2011,810384,NOENROLL,EDS,40,55.05
2011,810384,NOENROLL,FEM,27,74.03
2011,810384,NOENROLL,HI7,,50
2011,810384,NOENROLL,ELS,,
2011,810384,NOENROLL,MALE,34,65.3
2011,810384,NOENROLL,MU7,,80
2011,810384,NOENROLL,PI7,,
2011,810384,NOENROLL,SWD,14,46.15
2011,810384,NOENROLL,WH7,46,70.51
2011,810385,ENROLL,AM7,,
2011,810385,ENROLL,AS7,,
2011,810385,ENROLL,ALL,29,74.35
2011,810385,ENROLL,BL7,,75
2011,810385,ENROLL,EDS,12,75
2011,810385,ENROLL,FEM,13,81.25
2011,810385,ENROLL,HI7,,25
2011,810385,ENROLL,ELS,,
2011,810385,ENROLL,MALE,16,69.56
2011,810385,ENROLL,MU7,,50
2011,810385,ENROLL,PI7,,
2011,810385,ENROLL,SWD,,95
2011,810385,ENROLL,WH7,23,85.18
2011,810385,NOENROLL,AM7,,
2011,810385,NOENROLL,AS7,,
2011,810385,NOENROLL,ALL,10,74.35
2011,810385,NOENROLL,BL7,,75
2011,810385,NOENROLL,EDS,,75
2011,810385,NOENROLL,FEM,,81.25
2011,810385,NOENROLL,HI7,,25
2011,810385,NOENROLL,ELS,,
2011,810385,NOENROLL,MALE,7,69.56
2011,810385,NOENROLL,MU7,,50
2011,810385,NOENROLL,PI7,,
2011,810385,NOENROLL,SWD,,95
2011,810385,NOENROLL,WH7,,85.18
2011,810386,ENROLL,AM7,,
2011,810386,ENROLL,AS7,,
2011,810386,ENROLL,ALL,22,45.83
2011,810386,ENROLL,BL7,,40
2011,810386,ENROLL,EDS,17,56.66
2011,810386,ENROLL,FEM,15,53.57
2011,810386,ENROLL,HI7,,33.33
2011,810386,ENROLL,ELS,,
2011,810386,ENROLL,MALE,7,35
2011,810386,ENROLL,MU7,,25
2011,810386,ENROLL,PI7,,
2011,810386,ENROLL,SWD,,40
2011,810386,ENROLL,WH7,18,50
2011,810386,NOENROLL,AM7,,
2011,810386,NOENROLL,AS7,,
2011,810386,NOENROLL,ALL,26,45.83
2011,810386,NOENROLL,BL7,,40
2011,810386,NOENROLL,EDS,13,56.66
2011,810386,NOENROLL,FEM,13,53.57
2011,810386,NOENROLL,HI7,,33.33
2011,810386,NOENROLL,ELS,,
2011,810386,NOENROLL,MALE,13,35
2011,810386,NOENROLL,MU7,,25
2011,810386,NOENROLL,PI7,,
2011,810386,NOENROLL,SWD,,40
2011,810386,NOENROLL,WH7,18,50
2011,810LEA,ENROLL,AM7,,50
2011,810LEA,ENROLL,AS7,,
2011,810LEA,ENROLL,ALL,395,67.63
2011,810LEA,ENROLL,BL7,52,65
2011,810LEA,ENROLL,EDS,150,56.81
2011,810LEA,ENROLL,FEM,230,76.66
2011,810LEA,ENROLL,HI7,18,45
2011,810LEA,ENROLL,ELS,,37.5
2011,810LEA,ENROLL,MALE,165,58.09
2011,810LEA,ENROLL,MU7,20,58.82
2011,810LEA,ENROLL,PI7,,
2011,810LEA,ENROLL,SWD,18,32.72
2011,810LEA,ENROLL,WH7,304,71.02
2011,810LEA,NOENROLL,AM7,,50
2011,810LEA,NOENROLL,AS7,,
2011,810LEA,NOENROLL,ALL,189,67.63
2011,810LEA,NOENROLL,BL7,28,65
2011,810LEA,NOENROLL,EDS,114,56.81
2011,810LEA,NOENROLL,FEM,70,76.66
2011,810LEA,NOENROLL,HI7,22,45
2011,810LEA,NOENROLL,ELS,5,37.5
2011,810LEA,NOENROLL,MALE,119,58.09
2011,810LEA,NOENROLL,MU7,14,58.82
2011,810LEA,NOENROLL,PI7,,
2011,810LEA,NOENROLL,SWD,37,32.72
2011,810LEA,NOENROLL,WH7,124,71.02
2011,81A000,ENROLL,AM7,,
2011,81A000,ENROLL,AS7,,
2011,81A000,ENROLL,ALL,51,92.72
2011,81A000,ENROLL,BL7,,95
2011,81A000,ENROLL,EDS,,75
2011,81A000,ENROLL,FEM,23,92
2011,81A000,ENROLL,HI7,,95
2011,81A000,ENROLL,ELS,,
2011,81A000,ENROLL,MALE,28,93.33
2011,81A000,ENROLL,MU7,,
2011,81A000,ENROLL,PI7,,
2011,81A000,ENROLL,SWD,,95
2011,81A000,ENROLL,WH7,48,92.3
2011,81A000,NOENROLL,AM7,,
2011,81A000,NOENROLL,AS7,,
2011,81A000,NOENROLL,ALL,,92.72
2011,81A000,NOENROLL,BL7,,95
2011,81A000,NOENROLL,EDS,,75
2011,81A000,NOENROLL,FEM,,92
2011,81A000,NOENROLL,HI7,,95
2011,81A000,NOENROLL,ELS,,
2011,81A000,NOENROLL,MALE,,93.33
2011,81A000,NOENROLL,MU7,,
2011,81A000,NOENROLL,PI7,,
2011,81A000,NOENROLL,SWD,,95
2011,81A000,NOENROLL,WH7,,92.3
2011,820324,ENROLL,AM7,,95
2011,820324,ENROLL,AS7,,
2011,820324,ENROLL,ALL,35,71.42
2011,820324,ENROLL,BL7,7,58.33
2011,820324,ENROLL,EDS,11,68.75
2011,820324,ENROLL,FEM,25,80.64
2011,820324,ENROLL,HI7,5,38.46
2011,820324,ENROLL,ELS,,95
2011,820324,ENROLL,MALE,10,55.55
2011,820324,ENROLL,MU7,,95
2011,820324,ENROLL,PI7,,
2011,820324,ENROLL,SWD,,
2011,820324,ENROLL,WH7,20,95
2011,820324,NOENROLL,AM7,,95
2011,820324,NOENROLL,AS7,,
2011,820324,NOENROLL,ALL,14,71.42
2011,820324,NOENROLL,BL7,5,58.33
2011,820324,NOENROLL,EDS,5,68.75
2011,820324,NOENROLL,FEM,6,80.64
2011,820324,NOENROLL,HI7,8,38.46
2011,820324,NOENROLL,ELS,,95
2011,820324,NOENROLL,MALE,8,55.55
2011,820324,NOENROLL,MU7,,95
2011,820324,NOENROLL,PI7,,
2011,820324,NOENROLL,SWD,,
2011,820324,NOENROLL,WH7,,95
2011,820348,ENROLL,AM7,,95
2011,820348,ENROLL,AS7,,
2011,820348,ENROLL,ALL,62,59.04
2011,820348,ENROLL,BL7,13,59.09
2011,820348,ENROLL,EDS,27,45.76
2011,820348,ENROLL,FEM,38,69.09
2011,820348,ENROLL,HI7,12,38.7
2011,820348,ENROLL,ELS,,14.28
2011,820348,ENROLL,MALE,24,48
2011,820348,ENROLL,MU7,,
2011,820348,ENROLL,PI7,,
2011,820348,ENROLL,SWD,,50
2011,820348,ENROLL,WH7,36,72
2011,820348,NOENROLL,AM7,,95
2011,820348,NOENROLL,AS7,,
2011,820348,NOENROLL,ALL,43,59.04
2011,820348,NOENROLL,BL7,9,59.09
2011,820348,NOENROLL,EDS,32,45.76
2011,820348,NOENROLL,FEM,17,69.09
2011,820348,NOENROLL,HI7,19,38.7
2011,820348,NOENROLL,ELS,6,14.28
2011,820348,NOENROLL,MALE,26,48
2011,820348,NOENROLL,MU7,,
2011,820348,NOENROLL,PI7,,
2011,820348,NOENROLL,SWD,,50
2011,820348,NOENROLL,WH7,14,72
2011,820349,ENROLL,AM7,,
2011,820349,ENROLL,AS7,,
2011,820349,ENROLL,ALL,47,54.02
2011,820349,ENROLL,BL7,18,58.06
2011,820349,ENROLL,EDS,24,44.44
2011,820349,ENROLL,FEM,31,60.78
2011,820349,ENROLL,HI7,,30
2011,820349,ENROLL,ELS,,
2011,820349,ENROLL,MALE,16,44.44
2011,820349,ENROLL,MU7,,50
2011,820349,ENROLL,PI7,,
2011,820349,ENROLL,SWD,,33.33
2011,820349,ENROLL,WH7,25,56.81
2011,820349,NOENROLL,AM7,,
2011,820349,NOENROLL,AS7,,
2011,820349,NOENROLL,ALL,40,54.02
2011,820349,NOENROLL,BL7,13,58.06
2011,820349,NOENROLL,EDS,30,44.44
2011,820349,NOENROLL,FEM,20,60.78
2011,820349,NOENROLL,HI7,7,30
2011,820349,NOENROLL,ELS,,
2011,820349,NOENROLL,MALE,20,44.44
2011,820349,NOENROLL,MU7,,50
2011,820349,NOENROLL,PI7,,
2011,820349,NOENROLL,SWD,6,33.33
2011,820349,NOENROLL,WH7,19,56.81
2011,820352,ENROLL,AM7,,95
2011,820352,ENROLL,AS7,,
2011,820352,ENROLL,ALL,85,64.88
2011,820352,ENROLL,BL7,15,57.69
2011,820352,ENROLL,EDS,30,46.87
2011,820352,ENROLL,FEM,48,73.84
2011,820352,ENROLL,HI7,5,41.66
2011,820352,ENROLL,ELS,,
2011,820352,ENROLL,MALE,37,56.06
2011,820352,ENROLL,MU7,,36.36
2011,820352,ENROLL,PI7,,
2011,820352,ENROLL,SWD,9,42.85
2011,820352,ENROLL,WH7,58,73.41
2011,820352,NOENROLL,AM7,,95
2011,820352,NOENROLL,AS7,,
2011,820352,NOENROLL,ALL,46,64.88
2011,820352,NOENROLL,BL7,11,57.69
2011,820352,NOENROLL,EDS,34,46.87
2011,820352,NOENROLL,FEM,17,73.84
2011,820352,NOENROLL,HI7,7,41.66
2011,820352,NOENROLL,ELS,,
2011,820352,NOENROLL,MALE,29,56.06
2011,820352,NOENROLL,MU7,7,36.36
2011,820352,NOENROLL,PI7,,
2011,820352,NOENROLL,SWD,12,42.85
2011,820352,NOENROLL,WH7,21,73.41
2011,820388,ENROLL,AM7,,
2011,820388,ENROLL,AS7,,
2011,820388,ENROLL,ALL,83,67.47
2011,820388,ENROLL,BL7,44,75.86
2011,820388,ENROLL,EDS,57,68.67
2011,820388,ENROLL,FEM,52,76.47
2011,820388,ENROLL,HI7,9,47.36
2011,820388,ENROLL,ELS,,66.66
2011,820388,ENROLL,MALE,31,56.36
2011,820388,ENROLL,MU7,,80
2011,820388,ENROLL,PI7,,
2011,820388,ENROLL,SWD,,95
2011,820388,ENROLL,WH7,26,63.41
2011,820388,NOENROLL,AM7,,
2011,820388,NOENROLL,AS7,,
2011,820388,NOENROLL,ALL,40,67.47
2011,820388,NOENROLL,BL7,14,75.86
2011,820388,NOENROLL,EDS,26,68.67
2011,820388,NOENROLL,FEM,16,76.47
2011,820388,NOENROLL,HI7,10,47.36
2011,820388,NOENROLL,ELS,,66.66
2011,820388,NOENROLL,MALE,24,56.36
2011,820388,NOENROLL,MU7,,80
2011,820388,NOENROLL,PI7,,
2011,820388,NOENROLL,SWD,,95
2011,820388,NOENROLL,WH7,15,63.41
2011,820LEA,ENROLL,AM7,6,95
2011,820LEA,ENROLL,AS7,,
2011,820LEA,ENROLL,ALL,312,63.03
2011,820LEA,ENROLL,BL7,97,65.1
2011,820LEA,ENROLL,EDS,149,53.98
2011,820LEA,ENROLL,FEM,194,71.85
2011,820LEA,ENROLL,HI7,34,40
2011,820LEA,ENROLL,ELS,,25
2011,820LEA,ENROLL,MALE,118,52.44
2011,820LEA,ENROLL,MU7,10,52.63
2011,820LEA,ENROLL,PI7,,
2011,820LEA,ENROLL,SWD,16,44.44
2011,820LEA,ENROLL,WH7,165,70.21
2011,820LEA,NOENROLL,AM7,,95
2011,820LEA,NOENROLL,AS7,,
2011,820LEA,NOENROLL,ALL,183,63.03
2011,820LEA,NOENROLL,BL7,52,65.1
2011,820LEA,NOENROLL,EDS,127,53.98
2011,820LEA,NOENROLL,FEM,76,71.85
2011,820LEA,NOENROLL,HI7,51,40
2011,820LEA,NOENROLL,ELS,12,25
2011,820LEA,NOENROLL,MALE,107,52.44
2011,820LEA,NOENROLL,MU7,9,52.63
2011,820LEA,NOENROLL,PI7,,
2011,820LEA,NOENROLL,SWD,20,44.44
2011,820LEA,NOENROLL,WH7,70,70.21
2011,821308,ENROLL,AM7,5,83.33
2011,821308,ENROLL,AS7,,
2011,821308,ENROLL,ALL,116,71.6
2011,821308,ENROLL,BL7,41,63.07
2011,821308,ENROLL,EDS,51,57.95
2011,821308,ENROLL,FEM,63,71.59
2011,821308,ENROLL,HI7,13,54.16
2011,821308,ENROLL,ELS,,37.5
2011,821308,ENROLL,MALE,53,71.62
2011,821308,ENROLL,MU7,5,62.5
2011,821308,ENROLL,PI7,,95
2011,821308,ENROLL,SWD,5,27.77
2011,821308,ENROLL,WH7,51,87.93
2011,821308,NOENROLL,AM7,,83.33
2011,821308,NOENROLL,AS7,,
2011,821308,NOENROLL,ALL,46,71.6
2011,821308,NOENROLL,BL7,24,63.07
2011,821308,NOENROLL,EDS,37,57.95
2011,821308,NOENROLL,FEM,25,71.59
2011,821308,NOENROLL,HI7,11,54.16
2011,821308,NOENROLL,ELS,5,37.5
2011,821308,NOENROLL,MALE,21,71.62
2011,821308,NOENROLL,MU7,,62.5
2011,821308,NOENROLL,PI7,,95
2011,821308,NOENROLL,SWD,13,27.77
2011,821308,NOENROLL,WH7,7,87.93
2011,821LEA,ENROLL,AM7,5,83.33
2011,821LEA,ENROLL,AS7,,
2011,821LEA,ENROLL,ALL,116,71.6
2011,821LEA,ENROLL,BL7,41,63.07
2011,821LEA,ENROLL,EDS,51,57.95
2011,821LEA,ENROLL,FEM,63,71.59
2011,821LEA,ENROLL,HI7,13,54.16
2011,821LEA,ENROLL,ELS,,37.5
2011,821LEA,ENROLL,MALE,53,71.62
2011,821LEA,ENROLL,MU7,5,62.5
2011,821LEA,ENROLL,PI7,,95
2011,821LEA,ENROLL,SWD,5,27.77
2011,821LEA,ENROLL,WH7,51,87.93
2011,821LEA,NOENROLL,AM7,,83.33
2011,821LEA,NOENROLL,AS7,,
2011,821LEA,NOENROLL,ALL,46,71.6
2011,821LEA,NOENROLL,BL7,24,63.07
2011,821LEA,NOENROLL,EDS,37,57.95
2011,821LEA,NOENROLL,FEM,25,71.59
2011,821LEA,NOENROLL,HI7,11,54.16
2011,821LEA,NOENROLL,ELS,5,37.5
2011,821LEA,NOENROLL,MALE,21,71.62
2011,821LEA,NOENROLL,MU7,,62.5
2011,821LEA,NOENROLL,PI7,,95
2011,821LEA,NOENROLL,SWD,13,27.77
2011,821LEA,NOENROLL,WH7,7,87.93
2011,830316,ENROLL,AM7,,95
2011,830316,ENROLL,AS7,,
2011,830316,ENROLL,ALL,5,35.71
