year,agency_code,category_code,esea_att
2015,600305,M,Met
2015,600308,E,Met
2015,600311,I,Met
2015,600312,H,Did Not Meet
2015,600313,M,Met
2015,600314,E,Met
2015,600316,E,Met
2015,600317,M,Met
2015,600318,E,Met
2015,600319,I,Met
2015,600322,E,Met
2015,600328,E,Met
2015,600329,E,Met
2015,600333,M,Met
2015,600334,H,Did Not Meet
2015,600335,E,Met
2015,600336,E,Met
2015,600338,E,Met
2015,600341,T,Did Not Meet
2015,600344,I,Met
2015,600345,M,Met
2015,600346,E,Met
2015,600349,E,Met
2015,600351,M,Met
2015,600352,E,Met
2015,600353,M,Met
2015,600357,E,Met
2015,600361,H,Did Not Meet
2015,600362,E,Met
2015,600364,A,Did Not Meet
2015,600365,E,Met
2015,600367,E,Met
2015,600368,E,Met
2015,600369,E,Met
2015,600374,I,Met
2015,600377,H,Did Not Meet
2015,600379,E,Met
2015,600381,M,Met
2015,600382,E,Met
2015,600383,E,Met
2015,600384,E,Met
2015,600385,E,Met
2015,600386,T,Did Not Meet
2015,600392,E,Met
2015,600394,M,Met
2015,600397,H,Did Not Meet
2015,600398,E,Met
2015,600399,M,Met
2015,600405,H,Did Not Meet
2015,600406,E,Met
2015,600410,E,Met
2015,600411,E,Met
2015,600412,E,Met
2015,600413,E,Met
2015,600414,E,Met
2015,600415,H,Did Not Meet
2015,600416,E,Met
2015,600418,E,Met
2015,600420,E,Met
2015,600422,E,Met
2015,600424,E,Met
2015,600426,H,Did Not Meet
2015,600428,M,Met
2015,600429,I,Met
2015,600431,M,Met
2015,600432,E,Met
2015,600433,E,Met
2015,600434,M,Met
2015,600435,E,Did Not Meet
2015,600436,E,Met
2015,600437,E,Met
2015,600438,E,Met
2015,600439,A,Did Not Meet
2015,600440,E,Met
2015,600442,E,Met
2015,600443,H,Did Not Meet
2015,600444,E,Met
2015,600445,H,Did Not Meet
2015,600446,E,Met
2015,600447,E,Met
2015,600448,M,Met
2015,600449,E,Met
2015,600450,M,Met
2015,600451,E,Met
2015,600453,E,Met
2015,600454,A,Met
2015,600455,M,Met
2015,600457,H,Did Not Meet
2015,600459,E,Met
2015,600461,A,Did Not Meet
2015,600462,I,Met
2015,600463,E,Met
2015,600464,E,Met
2015,600466,H,Did Not Meet
2015,600468,E,Met
2015,600471,E,Met
2015,600474,E,Met
2015,600478,E,Met
2015,600479,M,Met
2015,600480,H,Did Not Meet
2015,600481,M,Met
2015,600482,T,Did Not Meet
2015,600485,E,Met
2015,600488,I,Met
2015,600489,I,Met
2015,600491,E,Met
2015,600492,E,Met
2015,600493,E,Met
2015,600494,E,Met
2015,600496,H,Did Not Meet
2015,600497,M,Met
2015,600498,H,Did Not Meet
2015,600500,E,Met
2015,600501,E,Met
2015,600503,E,Met
2015,600507,E,Met
2015,600508,H,Did Not Meet
2015,600509,M,Met
2015,600512,E,Met
2015,600513,M,Met
2015,600514,M,Met
2015,600516,E,Met
2015,600517,I,Met
2015,600518,M,Met
2015,600519,E,Met
2015,600520,M,Met
2015,600521,E,Met
2015,600522,E,Met
2015,600527,E,Met
2015,600530,E,Met
2015,600532,I,Met
2015,600534,E,Met
2015,600535,H,Did Not Meet
2015,600537,M,Met
2015,600538,M,Met
2015,600546,E,Met
2015,600549,E,Met
2015,600550,E,Met
2015,600553,I,Met
2015,600557,E,Met
2015,600558,E,Met
2015,600562,E,Met
2015,600565,E,Met
2015,600566,E,Met
2015,600567,H,Did Not Meet
2015,600571,E,Met
2015,600574,I,Met
2015,600576,H,Did Not Meet
2015,600577,I,Met
2015,600579,H,Did Not Meet
2015,600586,E,Met
2015,600587,E,Met
2015,600588,E,Met
2015,600589,E,Met
2015,600590,E,Met
2015,600592,H,Did Not Meet
2015,600693,H,Did Not Meet
2015,600694,H,Did Not Meet
2015,600695,H,Met
2015,600696,H,Did Not Meet
2015,600697,H,Did Not Meet
2015,600LEA,,Met
2015,60A000,E,Met
2015,60B000,I,Met
2015,60C000,A,Did Not Meet
2015,60D000,T,Did Not Meet
2015,60F000,I,Met
2015,60G000,A,Did Not Meet
2015,60H000,H,Did Not Meet
2015,60I000,A,Did Not Meet
2015,60J000,I,Met
2015,60K000,T,Met
2015,60L000,M,Met
2015,60M000,E,Met
2015,60N000,E,Met
2015,60P000,E,Met
2015,60Q000,I,Met
2015,60S000,I,Met
2015,60U000,H,Did Not Meet
2015,60V000,T,Met
2015,60Y000,E,Met
2015,610302,M,Met
2015,610310,E,Met
2015,610320,E,Met
2015,610322,E,Did Not Meet
2015,610326,M,Met
2015,610332,H,Did Not Meet
2015,610334,H,Did Not Meet
2015,610LEA,,Met
2015,61J000,E,Met
2015,61K000,E,Did Not Meet
2015,620310,T,Did Not Meet
2015,620312,E,Met
2015,620314,M,Met
2015,620316,H,Did Not Meet
2015,620318,E,Met
2015,620324,E,Met
2015,620330,E,Met
2015,620334,E,Met
2015,620336,E,Did Not Meet
2015,620339,M,Met
2015,620340,H,Did Not Meet
2015,620LEA,,Met
2015,630304,E,Did Not Meet
2015,630308,E,Met
2015,630312,E,Met
2015,630316,E,Met
2015,630317,M,Met
2015,630320,M,Met
2015,630324,E,Met
2015,630328,I,Met
2015,630330,T,Did Not Meet
2015,630331,M,Met
2015,630332,H,Did Not Meet
2015,630336,H,Did Not Meet
2015,630342,E,Met
2015,630348,E,Met
2015,630350,M,Met
2015,630352,E,Did Not Meet
2015,630356,E,Met
2015,630360,H,Did Not Meet
2015,630364,E,Met
2015,630368,E,Met
2015,630373,E,Met
2015,630374,M,Met
2015,630376,I,Met
2015,630LEA,,Met
2015,63A000,E,Met
2015,63B000,I,Met
2015,640302,E,Did Not Meet
2015,640304,E,Met
2015,640306,E,Met
2015,640308,E,Met
2015,640316,E,Met
2015,640320,M,Met
2015,640324,E,Met
2015,640326,E,Met
2015,640328,E,Met
2015,640329,M,Met
2015,640332,E,Met
2015,640334,M,Met
2015,640335,M,Met
2015,640336,E,Met
2015,640340,T,Did Not Meet
2015,640346,H,Did Not Meet
2015,640347,H,Did Not Meet
2015,640348,E,Met
2015,640350,H,Did Not Meet
2015,640358,M,Met
2015,640360,E,Did Not Meet
2015,640361,H,Did Not Meet
2015,640362,M,Met
2015,640364,H,Did Not Meet
2015,640376,E,Met
2015,640384,E,Met
2015,640396,E,Met
2015,640400,E,Did Not Meet
2015,640LEA,,Met
2015,64A000,A,Did Not Meet
2015,650304,E,Met
2015,650308,E,Met
2015,650309,E,Met
2015,650310,M,Met
2015,650312,E,Met
2015,650316,E,Met
2015,650323,E,Met
2015,650324,E,Met
2015,650325,M,Met
2015,650326,H,Did Not Meet
2015,650327,H,Did Not Meet
2015,650328,E,Met
2015,650332,E,Met
2015,650338,E,Met
2015,650339,E,Met
2015,650340,H,Did Not Meet
2015,650341,E,Met
2015,650342,H,Did Not Meet
2015,650343,M,Met
2015,650345,I,Did Not Meet
2015,650346,E,Met
2015,650348,E,Met
2015,650350,M,Met
2015,650351,M,Met
2015,650352,H,Did Not Meet
2015,650353,E,Met
2015,650354,T,Did Not Meet
2015,650355,H,Did Not Meet
2015,650356,E,Met
2015,650362,E,Met
2015,650364,M,Met
2015,650366,E,Met
2015,650368,E,Met
2015,650380,E,Met
2015,650384,E,Met
2015,650392,M,Met
2015,650394,H,Did Not Meet
2015,650400,E,Met
2015,650404,E,Met
2015,650408,E,Met
2015,650409,M,Met
2015,650420,E,Did Not Meet
2015,650LEA,,Met
2015,65A000,I,Met
2015,65B000,I,Met
2015,65C000,E,Did Not Meet
2015,65D000,E,Met
2015,660306,E,Met
2015,660308,M,Met
2015,660320,E,Met
2015,660325,M,Met
2015,660336,H,Did Not Meet
2015,660356,E,Did Not Meet
2015,660360,E,Met
2015,660LEA,,Met
2015,66A000,A,Did Not Meet
2015,670304,E,Met
2015,670308,E,Met
2015,670310,E,Met
2015,670312,E,Met
2015,670314,E,Met
2015,670318,M,Met
2015,670320,H,Did Not Meet
2015,670321,E,Met
2015,670322,M,Met
2015,670323,E,Met
2015,670324,H,Did Not Meet
2015,670325,M,Met
2015,670329,E,Met
2015,670330,E,Met
2015,670331,M,Met
2015,670332,E,Met
2015,670333,H,Did Not Meet
2015,670335,E,Met
2015,670336,M,Met
2015,670337,E,Did Not Meet
2015,670338,E,Met
2015,670339,E,Met
2015,670340,H,Did Not Meet
2015,670341,E,Met
2015,670342,E,Met
2015,670343,E,Met
2015,670344,H,Did Not Meet
2015,670345,M,Met
2015,670346,E,Met
2015,670347,E,Met
2015,670350,E,Met
2015,670351,M,Met
2015,670352,H,Did Not Meet
2015,670356,M,Met
2015,670364,H,Did Not Meet
2015,670LEA,,Met
2015,67B000,E,Met
2015,680304,M,Met
2015,680308,E,Met
2015,680310,H,Did Not Meet
2015,680312,E,Met
2015,680316,M,Met
2015,680324,E,Met
2015,680327,M,Met
2015,680328,E,Met
2015,680329,E,Met
2015,680330,E,Met
2015,680332,H,Did Not Meet
2015,680335,T,Did Not Meet
2015,680336,E,Met
2015,680LEA,,Met
2015,681300,E,Met
2015,681304,E,Met
2015,681305,H,Did Not Meet
2015,681308,H,Did Not Meet
2015,681309,M,Met
2015,681310,E,Met
2015,681311,E,Met
2015,681312,E,Met
2015,681314,H,Did Not Meet
2015,681316,E,Met
2015,681320,E,Met
2015,681322,M,Met
2015,681324,M,Met
2015,681326,E,Met
2015,681328,A,Did Not Meet
2015,681330,E,Met
2015,681332,E,Met
2015,681334,E,Met
2015,681336,M,Met
2015,681338,H,Did Not Meet
2015,681LEA,,Met
2015,68A000,I,Met
2015,68C000,E,Met
2015,68N000,H,Did Not Meet
2015,690312,E,Met
2015,690316,M,Met
2015,690320,H,Did Not Meet
2015,690324,E,Did Not Meet
2015,690LEA,,Met
2015,69A000,A,Met
2015,700306,E,Met
2015,700308,M,Met
2015,700310,T,Did Not Meet
2015,700314,E,Met
2015,700316,E,Met
2015,700317,H,Did Not Meet
2015,700318,E,Met
2015,700319,H,Did Not Meet
2015,700320,E,Met
2015,700322,M,Met
2015,700324,E,Met
2015,700328,E,Met
2015,700LEA,,Met
2015,710312,E,Met
2015,710316,M,Met
2015,710318,E,Met
2015,710320,M,Met
2015,710321,H,Did Not Meet
2015,710323,E,Met
2015,710324,E,Met
2015,710326,H,Did Not Meet
2015,710327,H,Did Not Meet
2015,710328,I,Met
2015,710332,E,Met
2015,710342,H,Did Not Meet
2015,710344,E,Met
2015,710346,M,Met
2015,710347,E,Met
2015,710348,M,Met
2015,710LEA,,Met
2015,720304,E,Did Not Meet
2015,720312,E,Met
2015,720316,H,Did Not Meet
2015,720320,M,Met
2015,720LEA,,Met
2015,730332,E,Met
2015,730334,E,Met
2015,730340,E,Met
2015,730344,M,Met
2015,730348,E,Met
2015,730352,H,Did Not Meet
2015,730354,E,Met
2015,730356,E,Met
2015,730360,M,Met
2015,730368,E,Met
2015,730LEA,,Met
2015,73A000,E,Met
2015,73B000,T,Did Not Meet
2015,740302,M,Met
2015,740304,E,Met
2015,740308,M,Met
2015,740309,H,Did Not Meet
2015,740310,E,Met
2015,740320,I,Met
2015,740324,M,Met
2015,740330,E,Met
2015,740332,I,Met
2015,740333,H,Did Not Meet
2015,740334,E,Met
2015,740336,E,Met
2015,740337,M,Met
2015,740338,E,Met
2015,740340,M,Met
2015,740344,H,Did Not Meet
2015,740352,I,Met
2015,740358,I,Met
2015,740360,E,Did Not Meet
2015,740362,M,Met
2015,740366,H,Did Not Meet
2015,740368,E,Met
2015,740374,H,Did Not Meet
2015,740375,E,Met
2015,740376,I,Met
2015,740378,A,Did Not Meet
2015,740379,E,Met
2015,740380,E,Met
2015,740386,E,Met
2015,740388,H,Did Not Meet
2015,740390,E,Met
2015,740396,I,Met
2015,740400,E,Met
2015,740402,M,Met
2015,740404,E,Met
2015,740406,E,Did Not Meet
2015,740LEA,,Met
2015,750304,E,Met
2015,750314,E,Met
2015,750317,H,Did Not Meet
2015,750318,H,Did Not Meet
2015,750319,M,Met
2015,750320,E,Met
2015,750328,E,Met
2015,750LEA,,Met
2015,760304,E,Met
2015,760308,M,Met
2015,760316,E,Met
2015,760318,H,Did Not Meet
2015,760320,E,Met
2015,760324,E,Met
2015,760328,E,Met
2015,760329,E,Met
2015,760330,E,Met
2015,760331,E,Met
2015,760332,E,Met
2015,760336,E,Met
2015,760338,M,Met
2015,760339,H,Did Not Meet
2015,760340,E,Met
2015,760344,E,Met
2015,760348,H,Did Not Meet
2015,760352,M,Met
2015,760354,H,Did Not Meet
2015,760356,E,Met
2015,760357,M,Met
2015,760358,H,Did Not Meet
2015,760359,E,Met
2015,760360,M,Met
2015,760364,E,Met
2015,760368,E,Met
2015,760376,E,Met
2015,760378,M,Met
2015,760380,H,Did Not Meet
2015,760382,M,Met
2015,760388,H,Did Not Meet
2015,760LEA,,Met
2015,761304,H,Did Not Meet
2015,761308,M,Met
2015,761312,E,Met
2015,761320,E,Met
2015,761321,E,Met
2015,761328,E,Met
2015,761332,E,Met
2015,761336,M,Met
2015,761LEA,,Met
2015,76N000,H,Met
2015,770310,E,Met
2015,770312,A,Did Not Meet
2015,770316,M,Met
2015,770318,E,Met
2015,770328,M,Met
2015,770340,E,Met
2015,770342,T,Did Not Meet
2015,770344,E,Met
2015,770346,E,Met
2015,770348,H,Did Not Meet
2015,770349,H,Did Not Meet
2015,770351,H,Did Not Meet
2015,770360,M,Met
2015,770364,M,Met
2015,770368,E,Met
2015,770370,E,Met
2015,770LEA,,Met
2015,780320,E,Met
2015,780322,E,Met
2015,780324,I,Met
2015,780325,H,Did Not Meet
2015,780326,M,Met
2015,780328,E,Met
2015,780329,E,Met
2015,780330,E,Met
2015,780331,,Did Not Meet
2015,780336,I,Met
2015,780340,E,Met
2015,780341,M,Met
2015,780342,H,Did Not Meet
2015,780344,I,Met
2015,780352,M,Met
2015,780356,E,Met
2015,780360,I,Met
2015,780364,E,Met
2015,780368,M,Met
2015,780374,E,Met
2015,780376,E,Met
2015,780384,I,Met
2015,780385,H,Did Not Meet
2015,780390,E,Met
2015,780391,H,Did Not Meet
2015,780392,E,Met
2015,780393,M,Met
2015,780394,E,Met
2015,780396,M,Met
2015,780398,E,Met
2015,780400,E,Met
2015,780401,H,Did Not Meet
2015,780402,H,Did Not Meet
2015,780403,M,Met
2015,780407,E,Met
2015,780408,E,Met
2015,780410,M,Met
2015,780412,E,Met
2015,780416,E,Met
2015,780417,E,Met
2015,780418,E,Met
2015,780420,H,Did Not Meet
2015,780LEA,,Met
2015,78A000,M,Met
2015,78B000,I,Met
2015,790302,E,Met
2015,790310,E,Met
2015,790314,H,Did Not Meet
2015,790318,E,Met
2015,790322,E,Met
2015,790327,E,Met
2015,790330,M,Met
2015,790334,E,Met
2015,790344,E,Met
2015,790347,E,Met
2015,790350,E,Met
2015,790354,H,Did Not Meet
2015,790358,E,Met
2015,790362,E,Met
2015,790366,H,Did Not Meet
2015,790374,M,Met
2015,790378,H,Did Not Meet
2015,790379,H,Did Not Meet
2015,790380,M,Met
2015,790386,E,Met
2015,790390,E,Met
2015,790392,A,Did Not Meet
2015,790394,M,Met
2015,790398,E,Met
2015,790402,E,Met
2015,790LEA,,Met
2015,79A000,M,Met
2015,800308,T,Did Not Meet
2015,800312,E,Met
2015,800314,M,Met
2015,800315,E,Met
2015,800316,E,Met
2015,800320,M,Met
2015,800324,E,Met
2015,800328,M,Met
2015,800340,H,Did Not Meet
2015,800346,E,Met
2015,800347,E,Met
2015,800348,E,Met
2015,800352,E,Met
2015,800356,E,Met
2015,800358,E,Met
2015,800359,E,Met
2015,800360,E,Met
2015,800361,H,Did Not Meet
2015,800362,E,Met
2015,800363,M,Met
2015,800364,E,Met
2015,800366,E,Met
2015,800368,E,Met
2015,800372,E,Met
2015,800373,E,Met
2015,800376,H,Did Not Meet
2015,800377,M,Met
2015,800392,E,Met
2015,800394,H,Did Not Meet
2015,800396,H,Did Not Meet
2015,800398,M,Met
2015,800400,H,Did Not Meet
2015,800408,H,Did Not Meet
2015,800410,M,Met
2015,800412,E,Met
2015,800LEA,,Met
2015,810324,H,Did Not Meet
2015,810326,M,Met
2015,810328,E,Met
2015,810336,E,Met
2015,810340,H,Did Not Meet
2015,810342,M,Met
2015,810344,E,Met
2015,810350,E,Met
2015,810360,E,Met
2015,810364,E,Met
2015,810370,E,Met
2015,810378,M,Met
2015,810384,H,Did Not Meet
2015,810385,H,Did Not Meet
2015,810386,T,Did Not Meet
2015,810388,E,Met
2015,810396,E,Met
2015,810400,E,Met
2015,810LEA,,Met
2015,81A000,A,Did Not Meet
2015,81B000,A,Met
2015,820312,E,Met
2015,820320,E,Met
2015,820324,H,Did Not Meet
2015,820340,E,Met
2015,820346,E,Met
2015,820347,M,Met
2015,820348,H,Did Not Meet
2015,820349,H,Did Not Meet
2015,820350,E,Met
2015,820352,H,Did Not Meet
2015,820354,M,Met
2015,820364,E,Met
2015,820370,M,Met
2015,820372,M,Met
2015,820376,E,Met
2015,820384,E,Met
2015,820385,E,Met
2015,820388,H,Did Not Meet
2015,820LEA,,Met
2015,821304,E,Met
2015,821308,H,Did Not Meet
2015,821316,E,Did Not Meet
2015,821320,M,Met
2015,821330,E,Met
2015,821LEA,,Met
2015,830304,M,Met
2015,830312,E,Met
2015,830316,T,Did Not Meet
2015,830320,E,Met
2015,830328,E,Met
2015,830336,E,Met
2015,830343,H,Did Not Meet
2015,830344,E,Met
2015,830348,H,Did Not Meet
2015,830349,M,Met
2015,830350,M,Met
2015,830356,E,Met
2015,830360,E,Met
2015,830364,E,Met
2015,830LEA,,Met
2015,840302,H,Did Not Meet
2015,840303,M,Met
2015,840304,E,Met
2015,840308,E,Met
2015,840310,E,Met
2015,840312,E,Met
2015,840316,E,Met
2015,840320,E,Met
2015,840324,E,Met
2015,840328,M,Met
2015,840332,H,Did Not Meet
2015,840336,E,Met
2015,840340,E,Met
2015,840344,E,Met
2015,840350,M,Met
2015,840356,H,Did Not Meet
2015,840358,M,Met
2015,840360,E,Met
2015,840361,H,Did Not Meet
2015,840368,H,Did Not Meet
2015,840370,H,Did Not Meet
2015,840LEA,,Met
2015,84B000,H,Did Not Meet
2015,850304,M,Met
2015,850308,E,Met
2015,850312,E,Met
2015,850314,E,Met
2015,850316,E,Met
2015,850320,E,Met
2015,850324,T,Did Not Meet
2015,850328,E,Met
2015,850332,H,Did Not Meet
2015,850336,E,Met
2015,850338,M,Met
2015,850340,E,Met
2015,850342,E,Met
2015,850348,E,Met
2015,850350,M,Met
2015,850352,H,Did Not Meet
2015,850354,E,Met
2015,850356,E,Met
2015,850358,H,Did Not Meet
2015,850360,H,Did Not Meet
2015,850LEA,,Met
2015,860302,E,Met
2015,860306,M,Met
2015,860308,E,Met
2015,860312,E,Met
2015,860316,H,Did Not Meet
2015,860320,E,Met
2015,860324,E,Met
2015,860326,M,Met
2015,860330,M,Met
2015,860332,E,Met
2015,860336,H,Did Not Meet
2015,860339,E,Met
2015,860340,M,Met
2015,860344,E,Met
2015,860348,E,Met
2015,860352,H,Did Not Meet
2015,860354,H,Did Not Meet
2015,860356,E,Met
2015,860360,E,Met
2015,860LEA,,Met
2015,861304,E,Met
2015,861308,H,Did Not Meet
2015,861312,M,Met
2015,861LEA,,Met
2015,862308,E,Did Not Meet
2015,862310,E,Met
2015,862312,H,Did Not Meet
2015,862316,M,Met
2015,862LEA,,Met
2015,86T000,A,Met
2015,870314,H,Did Not Meet
2015,870318,I,Met
2015,870320,E,Met
2015,870324,E,Met
2015,870LEA,,Met
2015,87A000,I,Met
2015,880304,E,Met
2015,880308,H,Did Not Meet
2015,880312,M,Met
2015,880318,E,Met
2015,880320,T,Did Not Meet
2015,880324,E,Met
2015,880328,H,Did Not Meet
2015,880330,M,Met
2015,880336,E,Met
2015,880LEA,,Met
2015,88A000,I,Met
2015,890304,H,Did Not Meet
2015,890306,M,Met
2015,890308,E,Met
2015,890LEA,,Met
2015,900302,E,Met
2015,900303,E,Met
2015,900304,E,Met
2015,900305,E,Met
2015,900306,E,Met
2015,900307,E,Met
2015,900308,M,Met
2015,900310,M,Met
2015,900311,H,Did Not Meet
2015,900312,E,Met
2015,900314,M,Met
2015,900316,H,Did Not Meet
2015,900318,E,Met
2015,900320,E,Met
2015,900328,E,Met
2015,900332,E,Met
2015,900334,E,Met
2015,900336,H,Did Not Meet
2015,900340,E,Met
2015,900341,E,Met
2015,900342,H,Did Not Meet
2015,900343,M,Met
2015,900344,H,Did Not Meet
2015,900346,M,Met
2015,900347,E,Met
2015,900348,H,Did Not Meet
2015,900350,M,Met
2015,900351,E,Met
2015,900352,E,Met
2015,900353,E,Met
2015,900354,E,Met
2015,900356,E,Met
2015,900358,E,Met
2015,900360,H,Did Not Meet
2015,900362,M,Met
2015,900363,E,Met
2015,900364,E,Met
2015,900365,T,Did Not Meet
2015,900366,H,Did Not Meet
2015,900367,H,Did Not Meet
2015,900368,E,Met
2015,900370,E,Met
2015,900372,E,Met
2015,900376,E,Met
2015,900377,H,Did Not Meet
2015,900378,M,Met
2015,900380,E,Met
2015,900384,E,Met
2015,900388,E,Met
2015,900391,M,Met
2015,900392,A,Met
2015,900393,H,Did Not Meet
2015,900LEA,,Met
2015,90A000,A,Did Not Meet
2015,910304,E,Met
2015,910308,E,Met
2015,910311,E,Met
2015,910314,E,Met
2015,910316,M,Met
2015,910320,M,Met
2015,910340,E,Met
2015,910346,E,Met
2015,910356,E,Met
2015,910360,E,Met
2015,910364,H,Did Not Meet
2015,910368,H,Did Not Meet
2015,910370,H,Did Not Meet
2015,910376,E,Met
2015,910380,E,Met
2015,910382,H,Did Not Meet
2015,910384,M,Met
2015,910LEA,,Met
2015,91A000,I,Met
2015,91B000,I,Met
2015,920302,E,Met
2015,920304,E,Met
2015,920306,E,Met
2015,920307,E,Met
2015,920308,E,Met
2015,920312,M,Met
2015,920316,H,Did Not Meet
2015,920318,H,Did Not Meet
2015,920320,E,Met
2015,920324,T,Did Not Meet
2015,920325,E,Met
2015,920326,E,Met
2015,920327,E,Met
2015,920328,E,Met
2015,920329,E,Met
2015,920334,E,Met
2015,920336,E,Met
2015,920340,E,Met
2015,920342,E,Met
2015,920344,E,Met
2015,920348,H,Did Not Meet
2015,920352,E,Met
2015,920356,M,Met
2015,920358,E,Met
2015,920360,M,Met
2015,920362,E,Met
2015,920364,E,Met
2015,920368,H,Did Not Meet
2015,920369,E,Met
2015,920370,M,Met
2015,920376,E,Met
2015,920380,E,Met
2015,920384,E,Met
2015,920388,M,Met
2015,920390,E,Met
2015,920391,M,Met
2015,920393,E,Met
2015,920394,M,Met
2015,920396,E,Met
2015,920398,E,Met
2015,920399,M,Met
2015,920400,M,Met
2015,920402,M,Met
2015,920403,E,Met
2015,920404,M,Met
2015,920408,M,Met
2015,920410,M,Met
2015,920412,H,Did Not Meet
2015,920413,E,Met
2015,920414,E,Met
2015,920415,E,Met
2015,920416,E,Met
2015,920417,E,Met
2015,920420,E,Met
2015,920424,M,Met
2015,920428,H,Did Not Meet
2015,920436,H,Did Not Meet
2015,920438,M,Met
2015,920439,E,Met
2015,920440,E,Met
2015,920441,H,Did Not Meet
2015,920442,I,Met
2015,920443,E,Met
2015,920444,M,Met
2015,920445,H,Did Not Meet
2015,920446,E,Met
2015,920447,E,Met
2015,920448,E,Met
2015,920449,E,Met
2015,920450,M,Met
2015,920451,E,Met
2015,920452,E,Met
2015,920453,E,Met
2015,920454,E,Met
2015,920455,H,Did Not Meet
2015,920456,E,Met
2015,920457,E,Met
2015,920458,M,Met
2015,920460,E,Met
2015,920464,E,Met
2015,920466,H,Did Not Meet
2015,920467,E,Met
2015,920468,E,Met
2015,920469,E,Met
2015,920470,E,Met
2015,920471,M,Met
2015,920472,M,Met
2015,920473,H,Did Not Meet
2015,920474,E,Met
2015,920476,E,Met
2015,920480,E,Met
2015,920484,M,Met
2015,920488,E,Met
2015,920492,M,Met
2015,920494,E,Met
2015,920495,H,Did Not Meet
2015,920496,E,Met
2015,920500,H,Did Not Meet
2015,920501,E,Met
2015,920502,M,Met
2015,920504,E,Met
2015,920506,M,Met
2015,920508,I,Met
2015,920512,M,Met
2015,920514,E,Met
2015,920516,E,Met
2015,920520,E,Met
2015,920522,E,Met
2015,920523,E,Met
2015,920524,E,Met
2015,920525,E,Met
2015,920526,H,Did Not Meet
2015,920528,H,Did Not Meet
2015,920530,E,Met
2015,920531,E,Met
2015,920532,E,Met
2015,920536,E,Met
2015,920540,E,Met
2015,920542,E,Met
2015,920543,E,Met
2015,920544,E,Met
2015,920545,M,Met
2015,920546,H,Met
2015,920548,E,Met
2015,920550,E,Met
2015,920551,M,Met
2015,920552,H,Did Not Meet
2015,920554,E,Met
2015,920560,E,Met
2015,920562,H,Did Not Meet
2015,920564,E,Met
2015,920568,E,Met
2015,920569,E,Met
2015,920570,E,Met
2015,920571,E,Met
2015,920572,E,Met
2015,920576,E,Met
2015,920580,E,Met
2015,920581,H,Did Not Meet
2015,920582,H,Met
2015,920583,H,Did Not Meet
2015,920584,E,Met
2015,920585,T,Met
2015,920586,T,Met
2015,920588,H,Did Not Meet
2015,920592,M,Met
2015,920593,E,Met
2015,920594,M,Met
2015,920595,H,Did Not Meet
2015,920596,E,Met
2015,920597,E,Met
2015,920598,E,Met
2015,920599,E,Met
2015,920600,E,Met
2015,920601,M,Met
2015,920604,M,Met
2015,920606,E,Met
2015,920607,M,Met
2015,920608,M,Met
2015,920616,E,Met
2015,920618,E,Met
2015,920620,E,Met
2015,920624,E,Met
2015,920626,E,Met
2015,920628,E,Met
2015,920632,E,Met
2015,920636,M,Met
2015,920700,H,Did Not Meet
2015,920701,H,Did Not Meet
2015,920702,H,Did Not Meet
2015,920703,H,Did Not Meet
2015,920LEA,,Met
2015,92B000,I,Met
2015,92D000,I,Met
2015,92E000,I,Met
2015,92F000,A,Did Not Meet
2015,92G000,A,Did Not Meet
2015,92K000,H,Did Not Meet
2015,92L000,E,Met
2015,92M000,I,Met
2015,92N000,I,Met
2015,92P000,T,Did Not Meet
2015,92Q000,E,Met
2015,92R000,I,Met
2015,92S000,I,Met
2015,92T000,I,Met
2015,92U000,H,Met
2015,92V000,E,Met
2015,92W000,E,Met
2015,92X000,T,Met
2015,92Y000,E,Met
2015,930330,E,Met
2015,930340,E,Met
2015,930344,E,Met
2015,930348,E,Met
2015,930352,H,Did Not Meet
2015,930354,M,Met
2015,930360,H,Did Not Meet
2015,930700,H,Did Not Meet
2015,930LEA,,Met
2015,93A000,A,Did Not Meet
2015,940306,E,Met
2015,940308,T,Did Not Meet
2015,940314,E,Met
2015,940316,H,Did Not Meet
2015,940328,M,Met
2015,940LEA,,Met
2015,94Z000,H,Met
2015,950308,I,Met
2015,950312,I,Met
2015,950316,I,Met
2015,950320,I,Met
2015,950322,I,Met
2015,950324,I,Met
2015,950328,I,Met
2015,950332,I,Met
2015,950336,H,Did Not Meet
2015,950LEA,,Met
2015,95A000,I,Met
2015,960312,M,Met
2015,960314,E,Met
2015,960316,E,Met
2015,960318,E,Met
2015,960324,H,Did Not Meet
2015,960326,M,Met
2015,960329,E,Met
2015,960330,H,Did Not Meet
2015,960331,M,Met
2015,960332,A,Met
2015,960334,E,Met
2015,960335,H,Did Not Meet
2015,960336,I,Met
2015,960340,M,Met
2015,960344,E,Met
2015,960348,M,Met
2015,960360,M,Met
2015,960370,E,Met
2015,960372,H,Did Not Meet
2015,960374,M,Met
2015,960376,E,Met
2015,960380,H,Did Not Meet
2015,960382,E,Met
2015,960386,T,Did Not Meet
2015,960388,E,Met
2015,960390,E,Met
2015,960450,E,Met
2015,960454,E,Met
2015,960488,T,Did Not Meet
2015,960490,H,Did Not Meet
2015,960700,T,Did Not Meet
2015,960LEA,,Met
2015,96C000,E,Met
2015,96F000,E,Met
2015,970308,E,Met
2015,970310,E,Met
2015,970312,E,Met
2015,970315,M,Met
