year,agency_code,pct_prin_demo,subgroup
2013,720LEA,0.5,WH7
2013,730LEA,0.4,BL7
2013,730LEA,0.6,FEM
2013,730LEA,0.4,MALE
2013,730LEA,0,OTHER
2013,730LEA,0.6,WH7
2013,740LEA,0.265,BL7
2013,740LEA,0.588,FEM
2013,740LEA,0.412,MALE
2013,740LEA,0,OTHER
2013,740LEA,0.735,WH7
2013,750LEA,0,BL7
2013,750LEA,0.5,FEM
2013,750LEA,0.5,MALE
2013,750LEA,0,OTHER
2013,750LEA,1,WH7
2013,760LEA,0.065,BL7
2013,760LEA,0.645,FEM
2013,760LEA,0.355,MALE
2013,760LEA,0,OTHER
2013,760LEA,0.935,WH7
2013,761LEA,0.125,BL7
2013,761LEA,0.625,FEM
2013,761LEA,0.375,MALE
2013,761LEA,0,OTHER
2013,761LEA,0.875,WH7
2013,770LEA,0.235,BL7
2013,770LEA,0.588,FEM
2013,770LEA,0.412,MALE
2013,770LEA,0,OTHER
2013,770LEA,0.765,WH7
2013,780LEA,0.214,BL7
2013,780LEA,0.643,FEM
2013,780LEA,0.357,MALE
2013,780LEA,0.5,OTHER
2013,780LEA,0.286,WH7
2013,790LEA,0.308,BL7
2013,790LEA,0.577,FEM
2013,790LEA,0.423,MALE
2013,790LEA,0.038,OTHER
2013,790LEA,0.654,WH7
2013,800LEA,0.2,BL7
2013,800LEA,0.629,FEM
2013,800LEA,0.371,MALE
2013,800LEA,0.029,OTHER
2013,800LEA,0.771,WH7
2013,810LEA,0.167,BL7
2013,810LEA,0.333,FEM
2013,810LEA,0.667,MALE
2013,810LEA,0,OTHER
2013,810LEA,0.833,WH7
2013,820LEA,0.316,BL7
2013,820LEA,0.579,FEM
2013,820LEA,0.421,MALE
2013,820LEA,0,OTHER
2013,820LEA,0.684,WH7
2013,821LEA,0.4,BL7
2013,821LEA,0.6,FEM
2013,821LEA,0.4,MALE
2013,821LEA,0,OTHER
2013,821LEA,0.6,WH7
2013,830LEA,0.357,BL7
2013,830LEA,0.429,FEM
2013,830LEA,0.571,MALE
2013,830LEA,0,OTHER
2013,830LEA,0.643,WH7
2013,840LEA,0.19,BL7
2013,840LEA,0.571,FEM
2013,840LEA,0.429,MALE
2013,840LEA,0,OTHER
2013,840LEA,0.81,WH7
2013,850LEA,0,BL7
2013,850LEA,0.45,FEM
2013,850LEA,0.55,MALE
2013,850LEA,0,OTHER
2013,850LEA,1,WH7
2013,860LEA,0.053,BL7
2013,860LEA,0.789,FEM
2013,860LEA,0.211,MALE
2013,860LEA,0,OTHER
2013,860LEA,0.947,WH7
2013,861LEA,0,BL7
2013,861LEA,0.333,FEM
2013,861LEA,0.667,MALE
2013,861LEA,0,OTHER
2013,861LEA,1,WH7
2013,862LEA,0.333,BL7
2013,862LEA,0.667,FEM
2013,862LEA,0.333,MALE
2013,862LEA,0,OTHER
2013,862LEA,0.667,WH7
2013,870LEA,0,BL7
2013,870LEA,0.5,FEM
2013,870LEA,0.5,MALE
2013,870LEA,0,OTHER
2013,870LEA,1,WH7
2013,880LEA,0,BL7
2013,880LEA,0.333,FEM
2013,880LEA,0.667,MALE
2013,880LEA,0,OTHER
2013,880LEA,1,WH7
2013,890LEA,0.333,BL7
2013,890LEA,1,FEM
2013,890LEA,0,MALE
2013,890LEA,0,OTHER
2013,890LEA,0.667,WH7
2013,900LEA,0.135,BL7
2013,900LEA,0.615,FEM
2013,900LEA,0.385,MALE
2013,900LEA,0,OTHER
2013,900LEA,0.865,WH7
2013,910LEA,0.438,BL7
2013,910LEA,0.375,FEM
2013,910LEA,0.625,MALE
2013,910LEA,0,OTHER
2013,910LEA,0.563,WH7
2013,920LEA,0.201,BL7
2013,920LEA,0.544,FEM
2013,920LEA,0.444,MALE
2013,920LEA,0.041,OTHER
2013,920LEA,0.757,WH7
2013,930LEA,0.625,BL7
2013,930LEA,0.625,FEM
2013,930LEA,0.25,MALE
2013,930LEA,0.125,OTHER
2013,930LEA,0.25,WH7
2013,940LEA,0.8,BL7
2013,940LEA,0.4,FEM
2013,940LEA,0.6,MALE
2013,940LEA,0,OTHER
2013,940LEA,0.2,WH7
2013,950LEA,0,BL7
2013,950LEA,0.333,FEM
2013,950LEA,0.667,MALE
2013,950LEA,0,OTHER
2013,950LEA,1,WH7
2013,960LEA,0.387,BL7
2013,960LEA,0.613,FEM
2013,960LEA,0.387,MALE
2013,960LEA,0,OTHER
2013,960LEA,0.613,WH7
2013,970LEA,0.091,BL7
2013,970LEA,0.5,FEM
2013,970LEA,0.455,MALE
2013,970LEA,0.091,OTHER
2013,970LEA,0.818,WH7
2013,980LEA,0.4,BL7
2013,980LEA,0.64,FEM
2013,980LEA,0.36,MALE
2013,980LEA,0,OTHER
2013,980LEA,0.6,WH7
2013,990LEA,0,BL7
2013,990LEA,0.429,FEM
2013,990LEA,0.571,MALE
2013,990LEA,0,OTHER
2013,990LEA,1,WH7
2013,995LEA,0,BL7
2013,995LEA,0.556,FEM
2013,995LEA,0.444,MALE
2013,995LEA,0,OTHER
2013,995LEA,1,WH7
2013,NC-SEA,0.237,BL7
2013,NC-SEA,0.576,FEM
2013,NC-SEA,0.418,MALE
2013,NC-SEA,0.027,OTHER
2013,NC-SEA,0.736,WH7
2014,010LEA,0.147,BL7
2014,010LEA,0.618,FEM
2014,010LEA,0.382,MALE
2014,010LEA,0,OTHER
2014,010LEA,0.853,WH7
2014,020LEA,0,BL7
2014,020LEA,0.6,FEM
2014,020LEA,0.4,MALE
2014,020LEA,0,OTHER
2014,020LEA,1,WH7
2014,030LEA,0.25,BL7
2014,030LEA,0.75,FEM
2014,030LEA,0.25,MALE
2014,030LEA,0,OTHER
2014,030LEA,0.75,WH7
2014,040LEA,0.364,BL7
2014,040LEA,0.364,FEM
2014,040LEA,0.636,MALE
2014,040LEA,0,OTHER
2014,040LEA,0.636,WH7
2014,050LEA,0,BL7
2014,050LEA,0.4,FEM
2014,050LEA,0.6,MALE
2014,050LEA,0,OTHER
2014,050LEA,1,WH7
2014,060LEA,0,BL7
2014,060LEA,0.444,FEM
2014,060LEA,0.556,MALE
2014,060LEA,0,OTHER
2014,060LEA,1,WH7
2014,070LEA,0.143,BL7
2014,070LEA,0.571,FEM
2014,070LEA,0.429,MALE
2014,070LEA,0.071,OTHER
2014,070LEA,0.786,WH7
2014,080LEA,0.889,BL7
2014,080LEA,0.444,FEM
2014,080LEA,0.556,MALE
2014,080LEA,0,OTHER
2014,080LEA,0.111,WH7
2014,090LEA,0.462,BL7
2014,090LEA,0.769,FEM
2014,090LEA,0.231,MALE
2014,090LEA,0,OTHER
2014,090LEA,0.538,WH7
2014,100LEA,0.263,BL7
2014,100LEA,0.684,FEM
2014,100LEA,0.316,MALE
2014,100LEA,0,OTHER
2014,100LEA,0.737,WH7
2014,110LEA,0.024,BL7
2014,110LEA,0.561,FEM
2014,110LEA,0.439,MALE
2014,110LEA,0.024,OTHER
2014,110LEA,0.951,WH7
2014,111LEA,0.111,BL7
2014,111LEA,0.556,FEM
2014,111LEA,0.444,MALE
2014,111LEA,0,OTHER
2014,111LEA,0.889,WH7
2014,120LEA,0.077,BL7
2014,120LEA,0.615,FEM
2014,120LEA,0.385,MALE
2014,120LEA,0.038,OTHER
2014,120LEA,0.885,WH7
2014,130LEA,0.132,BL7
2014,130LEA,0.553,FEM
2014,130LEA,0.447,MALE
2014,130LEA,0,OTHER
2014,130LEA,0.868,WH7
2014,132LEA,0.111,BL7
2014,132LEA,0.556,FEM
2014,132LEA,0.444,MALE
2014,132LEA,0,OTHER
2014,132LEA,0.889,WH7
2014,140LEA,0.04,BL7
2014,140LEA,0.4,FEM
2014,140LEA,0.6,MALE
2014,140LEA,0,OTHER
2014,140LEA,0.96,WH7
2014,150LEA,0.2,BL7
2014,150LEA,0.2,FEM
2014,150LEA,0.8,MALE
2014,150LEA,0,OTHER
2014,150LEA,0.8,WH7
2014,160LEA,0,BL7
2014,160LEA,0.647,FEM
2014,160LEA,0.353,MALE
2014,160LEA,0.059,OTHER
2014,160LEA,0.941,WH7
2014,170LEA,0.5,BL7
2014,170LEA,0.667,FEM
2014,170LEA,0.333,MALE
2014,170LEA,0,OTHER
2014,170LEA,0.5,WH7
2014,180LEA,0.071,BL7
2014,180LEA,0.536,FEM
2014,180LEA,0.464,MALE
2014,180LEA,0,OTHER
2014,180LEA,0.929,WH7
2014,181LEA,0.111,BL7
2014,181LEA,0.667,FEM
2014,181LEA,0.333,MALE
2014,181LEA,0,OTHER
2014,181LEA,0.889,WH7
2014,182LEA,0.143,BL7
2014,182LEA,0.429,FEM
2014,182LEA,0.571,MALE
2014,182LEA,0,OTHER
2014,182LEA,0.857,WH7
2014,190LEA,0.235,BL7
2014,190LEA,0.529,FEM
2014,190LEA,0.471,MALE
2014,190LEA,0,OTHER
2014,190LEA,0.765,WH7
2014,200LEA,0,BL7
2014,200LEA,0.429,FEM
2014,200LEA,0.571,MALE
2014,200LEA,0,OTHER
2014,200LEA,1,WH7
2014,210LEA,0.25,BL7
2014,210LEA,1,FEM
2014,210LEA,0,MALE
2014,210LEA,0,OTHER
2014,210LEA,0.75,WH7
2014,220LEA,0,BL7
2014,220LEA,0,FEM
2014,220LEA,1,MALE
2014,220LEA,0,OTHER
2014,220LEA,1,WH7
2014,230LEA,0.138,BL7
2014,230LEA,0.655,FEM
2014,230LEA,0.345,MALE
2014,230LEA,0,OTHER
2014,230LEA,0.862,WH7
2014,240LEA,0.111,BL7
2014,240LEA,0.444,FEM
2014,240LEA,0.556,MALE
2014,240LEA,0.111,OTHER
2014,240LEA,0.778,WH7
2014,241LEA,0,BL7
2014,241LEA,0.4,FEM
2014,241LEA,0.6,MALE
2014,241LEA,0,OTHER
2014,241LEA,1,WH7
2014,250LEA,0.28,BL7
2014,250LEA,0.68,FEM
2014,250LEA,0.32,MALE
2014,250LEA,0.04,OTHER
2014,250LEA,0.68,WH7
2014,260LEA,0.419,BL7
2014,260LEA,0.686,FEM
2014,260LEA,0.314,MALE
2014,260LEA,0.023,OTHER
2014,260LEA,0.558,WH7
2014,270LEA,0.2,BL7
2014,270LEA,0.6,FEM
2014,270LEA,0.4,MALE
2014,270LEA,0,OTHER
2014,270LEA,0.8,WH7
2014,280LEA,0,BL7
2014,280LEA,0.545,FEM
2014,280LEA,0.455,MALE
2014,280LEA,0,OTHER
2014,280LEA,1,WH7
2014,290LEA,0,BL7
2014,290LEA,0.618,FEM
2014,290LEA,0.382,MALE
2014,290LEA,0,OTHER
2014,290LEA,1,WH7
2014,291LEA,0.571,BL7
2014,291LEA,0.857,FEM
2014,291LEA,0.143,MALE
2014,291LEA,0,OTHER
2014,291LEA,0.429,WH7
2014,292LEA,0.4,BL7
2014,292LEA,0.4,FEM
2014,292LEA,0.6,MALE
2014,292LEA,0,OTHER
2014,292LEA,0.6,WH7
2014,300LEA,0.083,BL7
2014,300LEA,0.833,FEM
2014,300LEA,0.167,MALE
2014,300LEA,0,OTHER
2014,300LEA,0.917,WH7
2014,310LEA,0.25,BL7
2014,310LEA,0.5,FEM
2014,310LEA,0.5,MALE
2014,310LEA,0,OTHER
2014,310LEA,0.75,WH7
2014,320LEA,0.661,BL7
2014,320LEA,0.571,FEM
2014,320LEA,0.429,MALE
2014,320LEA,0.018,OTHER
2014,320LEA,0.321,WH7
2014,330LEA,0.429,BL7
2014,330LEA,0.571,FEM
2014,330LEA,0.429,MALE
2014,330LEA,0,OTHER
2014,330LEA,0.571,WH7
2014,340LEA,0.295,BL7
2014,340LEA,0.538,FEM
2014,340LEA,0.462,MALE
2014,340LEA,0.026,OTHER
2014,340LEA,0.679,WH7
2014,350LEA,0.529,BL7
2014,350LEA,0.529,FEM
2014,350LEA,0.471,MALE
2014,350LEA,0.059,OTHER
2014,350LEA,0.412,WH7
2014,360LEA,0.196,BL7
2014,360LEA,0.643,FEM
2014,360LEA,0.357,MALE
2014,360LEA,0,OTHER
2014,360LEA,0.804,WH7
2014,370LEA,0.4,BL7
2014,370LEA,0.8,FEM
2014,370LEA,0.2,MALE
2014,370LEA,0,OTHER
2014,370LEA,0.6,WH7
2014,380LEA,0,BL7
2014,380LEA,0,FEM
2014,380LEA,1,MALE
2014,380LEA,1,OTHER
2014,380LEA,0,WH7
2014,390LEA,0.368,BL7
2014,390LEA,0.684,FEM
2014,390LEA,0.316,MALE
2014,390LEA,0,OTHER
2014,390LEA,0.632,WH7
2014,400LEA,0.333,BL7
2014,400LEA,0.5,FEM
2014,400LEA,0.5,MALE
2014,400LEA,0,OTHER
2014,400LEA,0.667,WH7
2014,410LEA,0.448,BL7
2014,410LEA,0.584,FEM
2014,410LEA,0.416,MALE
2014,410LEA,0,OTHER
2014,410LEA,0.552,WH7
2014,420LEA,1,BL7
2014,420LEA,0.545,FEM
2014,420LEA,0.455,MALE
2014,420LEA,0,OTHER
2014,420LEA,0,WH7
2014,421LEA,0,BL7
2014,421LEA,0.25,FEM
2014,421LEA,0.75,MALE
2014,421LEA,0.25,OTHER
2014,421LEA,0.75,WH7
2014,422LEA,0.75,BL7
2014,422LEA,0.5,FEM
2014,422LEA,0.5,MALE
2014,422LEA,0,OTHER
2014,422LEA,0.25,WH7
2014,430LEA,0.25,BL7
2014,430LEA,0.607,FEM
2014,430LEA,0.393,MALE
2014,430LEA,0,OTHER
2014,430LEA,0.75,WH7
2014,440LEA,0,BL7
2014,440LEA,0.529,FEM
2014,440LEA,0.471,MALE
2014,440LEA,0.059,OTHER
2014,440LEA,0.941,WH7
2014,450LEA,0,BL7
2014,450LEA,0.522,FEM
2014,450LEA,0.478,MALE
2014,450LEA,0,OTHER
2014,450LEA,1,WH7
2014,460LEA,0.714,BL7
2014,460LEA,0.571,FEM
2014,460LEA,0.429,MALE
2014,460LEA,0,OTHER
2014,460LEA,0.286,WH7
2014,470LEA,0.357,BL7
2014,470LEA,0.929,FEM
2014,470LEA,0.071,MALE
2014,470LEA,0,OTHER
2014,470LEA,0.643,WH7
2014,480LEA,0,BL7
2014,480LEA,0,FEM
2014,480LEA,1,MALE
2014,480LEA,0.333,OTHER
2014,480LEA,0.667,WH7
2014,490LEA,0.111,BL7
2014,490LEA,0.5,FEM
2014,490LEA,0.5,MALE
2014,490LEA,0,OTHER
2014,490LEA,0.889,WH7
2014,491LEA,0.125,BL7
2014,491LEA,0.375,FEM
2014,491LEA,0.625,MALE
2014,491LEA,0,OTHER
2014,491LEA,0.875,WH7
2014,500LEA,0,BL7
2014,500LEA,0.778,FEM
2014,500LEA,0.222,MALE
2014,500LEA,0,OTHER
2014,500LEA,1,WH7
2014,510LEA,0.114,BL7
2014,510LEA,0.5,FEM
2014,510LEA,0.5,MALE
2014,510LEA,0,OTHER
2014,510LEA,0.886,WH7
2014,520LEA,0.167,BL7
2014,520LEA,0.5,FEM
2014,520LEA,0.5,MALE
2014,520LEA,0,OTHER
2014,520LEA,0.833,WH7
2014,530LEA,0.125,BL7
2014,530LEA,0.75,FEM
2014,530LEA,0.25,MALE
2014,530LEA,0.063,OTHER
2014,530LEA,0.813,WH7
2014,540LEA,0.235,BL7
2014,540LEA,0.765,FEM
2014,540LEA,0.235,MALE
2014,540LEA,0,OTHER
2014,540LEA,0.765,WH7
2014,550LEA,0.087,BL7
2014,550LEA,0.522,FEM
2014,550LEA,0.478,MALE
2014,550LEA,0,OTHER
2014,550LEA,0.913,WH7
2014,560LEA,0.091,BL7
2014,560LEA,0.091,FEM
2014,560LEA,0.909,MALE
2014,560LEA,0,OTHER
2014,560LEA,0.909,WH7
2014,570LEA,0,BL7
2014,570LEA,0.429,FEM
2014,570LEA,0.571,MALE
2014,570LEA,0,OTHER
2014,570LEA,1,WH7
2014,580LEA,0.364,BL7
2014,580LEA,0.455,FEM
2014,580LEA,0.545,MALE
2014,580LEA,0,OTHER
2014,580LEA,0.636,WH7
2014,590LEA,0,BL7
2014,590LEA,0.833,FEM
2014,590LEA,0.167,MALE
2014,590LEA,0,OTHER
2014,590LEA,1,WH7
2014,600LEA,0.364,BL7
2014,600LEA,0.682,FEM
2014,600LEA,0.318,MALE
2014,600LEA,0.052,OTHER
2014,600LEA,0.584,WH7
2014,610LEA,0,BL7
2014,610LEA,0.286,FEM
2014,610LEA,0.714,MALE
2014,610LEA,0,OTHER
2014,610LEA,1,WH7
2014,620LEA,0.182,BL7
2014,620LEA,0.636,FEM
2014,620LEA,0.364,MALE
2014,620LEA,0,OTHER
2014,620LEA,0.818,WH7
2014,630LEA,0.174,BL7
2014,630LEA,0.783,FEM
2014,630LEA,0.217,MALE
2014,630LEA,0,OTHER
2014,630LEA,0.826,WH7
2014,640LEA,0.517,BL7
2014,640LEA,0.586,FEM
2014,640LEA,0.414,MALE
2014,640LEA,0,OTHER
2014,640LEA,0.483,WH7
2014,650LEA,0.214,BL7
2014,650LEA,0.619,FEM
2014,650LEA,0.381,MALE
2014,650LEA,0.071,OTHER
2014,650LEA,0.714,WH7
2014,660LEA,0.875,BL7
2014,660LEA,0.75,FEM
2014,660LEA,0.25,MALE
2014,660LEA,0,OTHER
2014,660LEA,0.125,WH7
2014,670LEA,0.135,BL7
2014,670LEA,0.676,FEM
2014,670LEA,0.324,MALE
2014,670LEA,0,OTHER
2014,670LEA,0.865,WH7
2014,680LEA,0.308,BL7
2014,680LEA,0.538,FEM
2014,680LEA,0.462,MALE
2014,680LEA,0,OTHER
2014,680LEA,0.692,WH7
2014,681LEA,0.273,BL7
2014,681LEA,0.727,FEM
2014,681LEA,0.273,MALE
2014,681LEA,0,OTHER
2014,681LEA,0.727,WH7
2014,690LEA,0.25,BL7
2014,690LEA,1,FEM
2014,690LEA,0,MALE
2014,690LEA,0,OTHER
2014,690LEA,0.75,WH7
2014,700LEA,0.5,BL7
2014,700LEA,0.667,FEM
2014,700LEA,0.333,MALE
2014,700LEA,0,OTHER
2014,700LEA,0.5,WH7
2014,710LEA,0.125,BL7
2014,710LEA,0.438,FEM
2014,710LEA,0.563,MALE
2014,710LEA,0.063,OTHER
2014,710LEA,0.813,WH7
2014,720LEA,0.5,BL7
2014,720LEA,1,FEM
2014,720LEA,0,MALE
2014,720LEA,0,OTHER
2014,720LEA,0.5,WH7
2014,730LEA,0.3,BL7
2014,730LEA,0.4,FEM
2014,730LEA,0.6,MALE
2014,730LEA,0,OTHER
2014,730LEA,0.7,WH7
2014,740LEA,0.455,BL7
2014,740LEA,0.606,FEM
2014,740LEA,0.394,MALE
2014,740LEA,0,OTHER
2014,740LEA,0.545,WH7
2014,750LEA,0,BL7
2014,750LEA,0.5,FEM
2014,750LEA,0.5,MALE
2014,750LEA,0,OTHER
2014,750LEA,1,WH7
2014,760LEA,0.065,BL7
2014,760LEA,0.645,FEM
2014,760LEA,0.355,MALE
2014,760LEA,0,OTHER
2014,760LEA,0.935,WH7
2014,761LEA,0.125,BL7
2014,761LEA,0.625,FEM
2014,761LEA,0.375,MALE
2014,761LEA,0,OTHER
2014,761LEA,0.875,WH7
2014,770LEA,0.25,BL7
2014,770LEA,0.563,FEM
2014,770LEA,0.438,MALE
2014,770LEA,0,OTHER
2014,770LEA,0.75,WH7
2014,780LEA,0.214,BL7
2014,780LEA,0.667,FEM
2014,780LEA,0.333,MALE
2014,780LEA,0.524,OTHER
2014,780LEA,0.262,WH7
2014,790LEA,0.28,BL7
2014,790LEA,0.6,FEM
2014,790LEA,0.4,MALE
2014,790LEA,0.04,OTHER
2014,790LEA,0.68,WH7
2014,800LEA,0.217,BL7
2014,800LEA,0.652,FEM
2014,800LEA,0.348,MALE
2014,800LEA,0.043,OTHER
2014,800LEA,0.739,WH7
2014,810LEA,0.111,BL7
2014,810LEA,0.278,FEM
2014,810LEA,0.722,MALE
2014,810LEA,0,OTHER
2014,810LEA,0.889,WH7
2014,820LEA,0.35,BL7
2014,820LEA,0.7,FEM
2014,820LEA,0.3,MALE
2014,820LEA,0,OTHER
2014,820LEA,0.65,WH7
2014,821LEA,0.4,BL7
2014,821LEA,0.4,FEM
2014,821LEA,0.6,MALE
2014,821LEA,0,OTHER
2014,821LEA,0.6,WH7
2014,830LEA,0.294,BL7
2014,830LEA,0.412,FEM
2014,830LEA,0.588,MALE
2014,830LEA,0,OTHER
2014,830LEA,0.706,WH7
2014,840LEA,0.143,BL7
2014,840LEA,0.619,FEM
2014,840LEA,0.381,MALE
2014,840LEA,0,OTHER
2014,840LEA,0.857,WH7
2014,850LEA,0,BL7
2014,850LEA,0.455,FEM
2014,850LEA,0.545,MALE
2014,850LEA,0,OTHER
2014,850LEA,1,WH7
2014,860LEA,0.053,BL7
2014,860LEA,0.789,FEM
2014,860LEA,0.211,MALE
2014,860LEA,0,OTHER
2014,860LEA,0.947,WH7
2014,861LEA,0,BL7
2014,861LEA,0.333,FEM
2014,861LEA,0.667,MALE
2014,861LEA,0,OTHER
2014,861LEA,1,WH7
2014,862LEA,0.25,BL7
2014,862LEA,0.75,FEM
2014,862LEA,0.25,MALE
2014,862LEA,0,OTHER
2014,862LEA,0.75,WH7
2014,870LEA,0,BL7
2014,870LEA,0.5,FEM
2014,870LEA,0.5,MALE
2014,870LEA,0,OTHER
2014,870LEA,1,WH7
2014,880LEA,0,BL7
2014,880LEA,0.222,FEM
2014,880LEA,0.778,MALE
2014,880LEA,0,OTHER
2014,880LEA,1,WH7
2014,890LEA,0.333,BL7
2014,890LEA,1,FEM
2014,890LEA,0,MALE
2014,890LEA,0,OTHER
2014,890LEA,0.667,WH7
2014,900LEA,0.096,BL7
2014,900LEA,0.596,FEM
2014,900LEA,0.404,MALE
2014,900LEA,0,OTHER
2014,900LEA,0.904,WH7
2014,910LEA,0.438,BL7
2014,910LEA,0.375,FEM
2014,910LEA,0.625,MALE
2014,910LEA,0,OTHER
2014,910LEA,0.563,WH7
2014,920LEA,0.2,BL7
2014,920LEA,0.571,FEM
2014,920LEA,0.429,MALE
2014,920LEA,0.035,OTHER
2014,920LEA,0.765,WH7
2014,930LEA,0.625,BL7
2014,930LEA,0.625,FEM
2014,930LEA,0.375,MALE
2014,930LEA,0.125,OTHER
2014,930LEA,0.25,WH7
2014,940LEA,1,BL7
2014,940LEA,0.8,FEM
2014,940LEA,0.2,MALE
2014,940LEA,0,OTHER
2014,940LEA,0,WH7
2014,950LEA,0,BL7
2014,950LEA,0.333,FEM
2014,950LEA,0.667,MALE
2014,950LEA,0,OTHER
2014,950LEA,1,WH7
2014,960LEA,0.323,BL7
2014,960LEA,0.613,FEM
2014,960LEA,0.387,MALE
2014,960LEA,0,OTHER
2014,960LEA,0.677,WH7
2014,970LEA,0.091,BL7
2014,970LEA,0.636,FEM
2014,970LEA,0.364,MALE
2014,970LEA,0.091,OTHER
2014,970LEA,0.818,WH7
2014,980LEA,0.48,BL7
2014,980LEA,0.64,FEM
2014,980LEA,0.36,MALE
2014,980LEA,0,OTHER
2014,980LEA,0.52,WH7
2014,990LEA,0,BL7
2014,990LEA,0.429,FEM
2014,990LEA,0.571,MALE
2014,990LEA,0,OTHER
2014,990LEA,1,WH7
2014,995LEA,0,BL7
2014,995LEA,0.667,FEM
2014,995LEA,0.333,MALE
2014,995LEA,0,OTHER
2014,995LEA,1,WH7
2014,NC-SEA,0.245,BL7
2014,NC-SEA,0.59,FEM
2014,NC-SEA,0.41,MALE
2014,NC-SEA,0.029,OTHER
2014,NC-SEA,0.726,WH7
2015,010LEA,0.083,BL7
2015,010LEA,0.583,FEM
2015,010LEA,0.417,MALE
2015,010LEA,0,OTHER
2015,010LEA,0.917,WH7
2015,020LEA,0,BL7
2015,020LEA,0.6,FEM
2015,020LEA,0.4,MALE
2015,020LEA,0,OTHER
2015,020LEA,1,WH7
2015,030LEA,0,BL7
2015,030LEA,0.5,FEM
2015,030LEA,0.5,MALE
2015,030LEA,0,OTHER
2015,030LEA,1,WH7
2015,040LEA,0.273,BL7
2015,040LEA,0.364,FEM
2015,040LEA,0.636,MALE
2015,040LEA,0,OTHER
2015,040LEA,0.727,WH7
2015,050LEA,0,BL7
2015,050LEA,0.4,FEM
2015,050LEA,0.6,MALE
2015,050LEA,0,OTHER
2015,050LEA,1,WH7
2015,060LEA,0,BL7
2015,060LEA,0.4,FEM
2015,060LEA,0.6,MALE
2015,060LEA,0,OTHER
2015,060LEA,1,WH7
2015,070LEA,0.143,BL7
2015,070LEA,0.643,FEM
2015,070LEA,0.357,MALE
2015,070LEA,0.071,OTHER
2015,070LEA,0.786,WH7
2015,080LEA,0.778,BL7
2015,080LEA,0.444,FEM
2015,080LEA,0.556,MALE
2015,080LEA,0,OTHER
2015,080LEA,0.222,WH7
2015,090LEA,0.462,BL7
2015,090LEA,0.769,FEM
2015,090LEA,0.231,MALE
2015,090LEA,0,OTHER
2015,090LEA,0.538,WH7
2015,100LEA,0.263,BL7
2015,100LEA,0.737,FEM
2015,100LEA,0.263,MALE
2015,100LEA,0,OTHER
2015,100LEA,0.737,WH7
2015,110LEA,0.024,BL7
2015,110LEA,0.571,FEM
2015,110LEA,0.429,MALE
2015,110LEA,0,OTHER
2015,110LEA,0.976,WH7
2015,111LEA,0.111,BL7
2015,111LEA,0.556,FEM
2015,111LEA,0.444,MALE
2015,111LEA,0,OTHER
2015,111LEA,0.889,WH7
2015,120LEA,0.111,BL7
2015,120LEA,0.63,FEM
2015,120LEA,0.37,MALE
2015,120LEA,0,OTHER
2015,120LEA,0.889,WH7
2015,130LEA,0.189,BL7
2015,130LEA,0.514,FEM
2015,130LEA,0.486,MALE
2015,130LEA,0,OTHER
2015,130LEA,0.811,WH7
2015,132LEA,0.111,BL7
2015,132LEA,0.444,FEM
2015,132LEA,0.556,MALE
2015,132LEA,0.111,OTHER
2015,132LEA,0.778,WH7
2015,140LEA,0.038,BL7
2015,140LEA,0.385,FEM
2015,140LEA,0.615,MALE
2015,140LEA,0,OTHER
2015,140LEA,0.962,WH7
2015,150LEA,0.2,BL7
2015,150LEA,0.2,FEM
2015,150LEA,0.8,MALE
2015,150LEA,0,OTHER
2015,150LEA,0.8,WH7
2015,160LEA,0,BL7
2015,160LEA,0.647,FEM
2015,160LEA,0.353,MALE
2015,160LEA,0.059,OTHER
2015,160LEA,0.941,WH7
2015,170LEA,0.5,BL7
2015,170LEA,0.667,FEM
2015,170LEA,0.333,MALE
2015,170LEA,0,OTHER
2015,170LEA,0.5,WH7
2015,180LEA,0.107,BL7
2015,180LEA,0.536,FEM
2015,180LEA,0.464,MALE
2015,180LEA,0,OTHER
2015,180LEA,0.893,WH7
2015,181LEA,0.111,BL7
2015,181LEA,0.667,FEM
2015,181LEA,0.333,MALE
2015,181LEA,0,OTHER
2015,181LEA,0.889,WH7
2015,182LEA,0.143,BL7
2015,182LEA,0.429,FEM
2015,182LEA,0.571,MALE
2015,182LEA,0,OTHER
2015,182LEA,0.857,WH7
2015,190LEA,0.294,BL7
2015,190LEA,0.471,FEM
2015,190LEA,0.529,MALE
2015,190LEA,0,OTHER
2015,190LEA,0.706,WH7
2015,200LEA,0,BL7
2015,200LEA,0.5,FEM
2015,200LEA,0.5,MALE
2015,200LEA,0,OTHER
2015,200LEA,1,WH7
2015,210LEA,0.25,BL7
2015,210LEA,1,FEM
2015,210LEA,0,MALE
2015,210LEA,0,OTHER
2015,210LEA,0.75,WH7
2015,220LEA,0,BL7
2015,220LEA,0,FEM
2015,220LEA,1,MALE
2015,220LEA,0,OTHER
2015,220LEA,1,WH7
2015,230LEA,0.172,BL7
2015,230LEA,0.621,FEM
2015,230LEA,0.379,MALE
2015,230LEA,0,OTHER
2015,230LEA,0.828,WH7
2015,240LEA,0.111,BL7
2015,240LEA,0.5,FEM
2015,240LEA,0.5,MALE
2015,240LEA,0.111,OTHER
2015,240LEA,0.778,WH7
2015,241LEA,0,BL7
2015,241LEA,0.2,FEM
2015,241LEA,0.8,MALE
2015,241LEA,0,OTHER
2015,241LEA,1,WH7
2015,250LEA,0.28,BL7
