year,agency_code,status,subgroup,ccc_count,ccc_pct
2011,780325,COMP1Y,AS7,,
2011,780325,NOCOMP1Y,AS7,,
2011,780325,COMP1Y,AM7,,
2011,780325,NOCOMP1Y,AM7,8,10.126582278
2011,780325,NOINFO,AM7,,
2011,780325,COMP1Y,BL7,11,13.924050633
2011,780325,NOCOMP1Y,BL7,11,13.924050633
2011,780325,NOINFO,BL7,15,18.987341772
2011,780325,COMP1Y,MU7,,
2011,780325,NOCOMP1Y,MU7,,
2011,780325,NOINFO,MU7,,
2011,780325,COMP1Y,WH7,9,11.392405063
2011,780325,NOCOMP1Y,WH7,8,10.126582278
2011,780325,NOINFO,WH7,6,7.5949367089
2011,780325,COMP1Y,SWD,,
2011,780342,COMP1Y,ALL,113,41.240875912
2011,780342,NOCOMP1Y,ALL,97,35.401459854
2011,780342,NOINFO,ALL,64,23.357664234
2011,780342,COMP1Y,EDS,49,17.883211679
2011,780342,NOCOMP1Y,EDS,55,20.072992701
2011,780342,NOINFO,EDS,36,13.138686131
2011,780342,COMP1Y,FEM,75,27.372262774
2011,780342,NOCOMP1Y,FEM,67,24.452554745
2011,780342,NOINFO,FEM,41,14.96350365
2011,780342,COMP1Y,ELS,,
2011,780342,NOINFO,ELS,,
2011,780342,COMP1Y,MALE,38,13.868613139
2011,780342,NOCOMP1Y,MALE,30,10.948905109
2011,780342,NOINFO,MALE,23,8.3941605839
2011,780342,COMP1Y,AS7,,
2011,780342,NOCOMP1Y,AS7,,
2011,780342,NOINFO,AS7,,
2011,780342,COMP1Y,AM7,19,6.9343065693
2011,780342,NOCOMP1Y,AM7,29,10.583941606
2011,780342,NOINFO,AM7,17,6.204379562
2011,780342,COMP1Y,BL7,34,12.408759124
2011,780342,NOCOMP1Y,BL7,26,9.4890510949
2011,780342,NOINFO,BL7,25,9.1240875912
2011,780342,COMP1Y,HI7,,
2011,780342,NOCOMP1Y,HI7,,
2011,780342,NOINFO,HI7,,
2011,780342,COMP1Y,MU7,,
2011,780342,NOINFO,MU7,,
2011,780342,NOINFO,PI7,,
2011,780342,COMP1Y,WH7,55,20.072992701
2011,780342,NOCOMP1Y,WH7,36,13.138686131
2011,780342,NOINFO,WH7,15,5.4744525547
2011,780342,COMP1Y,SWD,,
2011,780342,NOCOMP1Y,SWD,5,
2011,780342,NOINFO,SWD,,
2011,780385,COMP1Y,ALL,10,47.619047619
2011,780385,NOCOMP1Y,ALL,6,28.571428571
2011,780385,NOINFO,ALL,5,23.80952381
2011,780385,COMP1Y,EDS,6,28.571428571
2011,780385,NOCOMP1Y,EDS,,
2011,780385,NOINFO,EDS,,14.285714286
2011,780385,COMP1Y,FEM,,14.285714286
2011,780385,NOCOMP1Y,FEM,,19.047619048
2011,780385,NOINFO,FEM,,
2011,780385,COMP1Y,MALE,7,33.333333333
2011,780385,NOCOMP1Y,MALE,,9.5238095238
2011,780385,NOINFO,MALE,,19.047619048
2011,780385,COMP1Y,AM7,5,23.80952381
2011,780385,NOCOMP1Y,AM7,,9.5238095238
2011,780385,NOINFO,AM7,,14.285714286
2011,780385,NOINFO,BL7,,9.5238095238
2011,780385,COMP1Y,MU7,,
2011,780385,COMP1Y,WH7,,19.047619048
2011,780385,NOCOMP1Y,WH7,,19.047619048
2011,780391,COMP1Y,ALL,22,32.835820896
2011,780391,NOCOMP1Y,ALL,30,44.776119403
2011,780391,NOINFO,ALL,15,22.388059701
2011,780391,COMP1Y,EDS,13,19.402985075
2011,780391,NOCOMP1Y,EDS,24,35.820895522
2011,780391,NOINFO,EDS,14,20.895522388
2011,780391,COMP1Y,FEM,16,23.880597015
2011,780391,NOCOMP1Y,FEM,17,25.373134328
2011,780391,NOINFO,FEM,,5.9701492537
2011,780391,NOCOMP1Y,ELS,,
2011,780391,COMP1Y,MALE,6,8.9552238806
2011,780391,NOCOMP1Y,MALE,13,19.402985075
2011,780391,NOINFO,MALE,11,16.417910448
2011,780391,COMP1Y,AM7,5,7.4626865672
2011,780391,NOCOMP1Y,AM7,15,22.388059701
2011,780391,NOINFO,AM7,5,7.4626865672
2011,780391,COMP1Y,BL7,14,20.895522388
2011,780391,NOCOMP1Y,BL7,10,14.925373134
2011,780391,NOINFO,BL7,10,14.925373134
2011,780391,COMP1Y,HI7,,
2011,780391,NOCOMP1Y,HI7,,
2011,780391,NOCOMP1Y,MU7,,
2011,780391,COMP1Y,WH7,,
2011,780391,NOCOMP1Y,WH7,,
2011,780391,NOCOMP1Y,SWD,,
2011,780401,COMP1Y,ALL,27,32.926829268
2011,780401,NOCOMP1Y,ALL,34,41.463414634
2011,780401,NOINFO,ALL,21,25.609756098
2011,780401,COMP1Y,EDS,16,19.512195122
2011,780401,NOCOMP1Y,EDS,26,31.707317073
2011,780401,NOINFO,EDS,12,14.634146341
2011,780401,COMP1Y,FEM,16,19.512195122
2011,780401,NOCOMP1Y,FEM,15,18.292682927
2011,780401,NOINFO,FEM,10,12.195121951
2011,780401,NOINFO,ELS,,
2011,780401,COMP1Y,MALE,11,13.414634146
2011,780401,NOCOMP1Y,MALE,19,23.170731707
2011,780401,NOINFO,MALE,11,13.414634146
2011,780401,COMP1Y,AS7,,
2011,780401,NOCOMP1Y,AS7,,
2011,780401,COMP1Y,AM7,,
2011,780401,NOCOMP1Y,AM7,7,8.5365853659
2011,780401,NOINFO,AM7,8,9.756097561
2011,780401,COMP1Y,BL7,11,13.414634146
2011,780401,NOCOMP1Y,BL7,15,18.292682927
2011,780401,NOINFO,BL7,6,7.3170731707
2011,780401,NOCOMP1Y,HI7,,
2011,780401,NOINFO,HI7,,
2011,780401,COMP1Y,MU7,,
2011,780401,COMP1Y,WH7,10,12.195121951
2011,780401,NOCOMP1Y,WH7,10,12.195121951
2011,780401,NOINFO,WH7,,
2011,780401,COMP1Y,SWD,,
2011,780401,NOCOMP1Y,SWD,,
2011,780401,NOINFO,SWD,,
2011,780402,COMP1Y,ALL,18,29.508196721
2011,780402,NOCOMP1Y,ALL,23,37.704918033
2011,780402,NOINFO,ALL,20,32.786885246
2011,780402,COMP1Y,EDS,12,19.672131148
2011,780402,NOCOMP1Y,EDS,19,31.147540984
2011,780402,NOINFO,EDS,14,22.950819672
2011,780402,COMP1Y,FEM,8,13.114754098
2011,780402,NOCOMP1Y,FEM,16,26.229508197
2011,780402,NOINFO,FEM,11,18.032786885
2011,780402,COMP1Y,MALE,10,16.393442623
2011,780402,NOCOMP1Y,MALE,7,11.475409836
2011,780402,NOINFO,MALE,9,14.754098361
2011,780402,COMP1Y,AM7,8,13.114754098
2011,780402,NOCOMP1Y,AM7,12,19.672131148
2011,780402,NOINFO,AM7,7,11.475409836
2011,780402,COMP1Y,BL7,10,16.393442623
2011,780402,NOCOMP1Y,BL7,11,18.032786885
2011,780402,NOINFO,BL7,12,19.672131148
2011,780402,NOINFO,WH7,,
2011,780402,NOINFO,SWD,,6.5573770492
2011,780420,COMP1Y,ALL,71,33.971291866
2011,780420,NOCOMP1Y,ALL,92,44.019138756
2011,780420,NOINFO,ALL,46,22.009569378
2011,780420,COMP1Y,EDS,39,18.660287081
2011,780420,NOCOMP1Y,EDS,56,26.794258373
2011,780420,NOINFO,EDS,38,18.181818182
2011,780420,COMP1Y,FEM,44,21.052631579
2011,780420,NOCOMP1Y,FEM,54,25.837320574
2011,780420,NOINFO,FEM,27,12.918660287
2011,780420,COMP1Y,ELS,,
2011,780420,COMP1Y,MALE,27,12.918660287
2011,780420,NOCOMP1Y,MALE,38,18.181818182
2011,780420,NOINFO,MALE,19,9.0909090909
2011,780420,COMP1Y,AM7,56,26.794258373
2011,780420,NOCOMP1Y,AM7,81,38.755980861
2011,780420,NOINFO,AM7,39,18.660287081
2011,780420,COMP1Y,BL7,6,
2011,780420,NOCOMP1Y,BL7,,
2011,780420,NOINFO,BL7,6,
2011,780420,COMP1Y,HI7,,
2011,780420,NOCOMP1Y,HI7,,
2011,780420,COMP1Y,MU7,5,
2011,780420,NOCOMP1Y,MU7,5,
2011,780420,NOINFO,MU7,,
2011,780420,COMP1Y,WH7,,
2011,780420,NOCOMP1Y,WH7,,
2011,780420,NOCOMP1Y,SWD,6,
2011,780420,NOINFO,SWD,,
2011,780LEA,COMP1Y,ALL,286,36.06557377
2011,780LEA,NOCOMP1Y,ALL,311,39.21815889
2011,780LEA,NOINFO,ALL,196,24.716267339
2011,780LEA,COMP1Y,EDS,149,18.789407314
2011,780LEA,NOCOMP1Y,EDS,203,25.598991173
2011,780LEA,NOINFO,EDS,133,16.771752837
2011,780LEA,COMP1Y,FEM,181,22.824716267
2011,780LEA,NOCOMP1Y,FEM,189,23.833543506
2011,780LEA,NOINFO,FEM,110,13.871374527
2011,780LEA,COMP1Y,ELS,,
2011,780LEA,NOCOMP1Y,ELS,,
2011,780LEA,NOINFO,ELS,,
2011,780LEA,COMP1Y,MALE,105,13.240857503
2011,780LEA,NOCOMP1Y,MALE,122,15.384615385
2011,780LEA,NOINFO,MALE,86,10.844892812
2011,780LEA,COMP1Y,AS7,,
2011,780LEA,NOCOMP1Y,AS7,,
2011,780LEA,NOINFO,AS7,,
2011,780LEA,COMP1Y,AM7,99,12.484237074
2011,780LEA,NOCOMP1Y,AM7,154,19.419924338
2011,780LEA,NOINFO,AM7,82,10.340479193
2011,780LEA,COMP1Y,BL7,86,10.844892812
2011,780LEA,NOCOMP1Y,BL7,76,9.5838587642
2011,780LEA,NOINFO,BL7,76,9.5838587642
2011,780LEA,COMP1Y,HI7,7,
2011,780LEA,NOCOMP1Y,HI7,8,
2011,780LEA,NOINFO,HI7,6,
2011,780LEA,COMP1Y,MU7,11,
2011,780LEA,NOCOMP1Y,MU7,7,
2011,780LEA,NOINFO,MU7,,
2011,780LEA,NOINFO,PI7,,
2011,780LEA,COMP1Y,WH7,80,10.088272383
2011,780LEA,NOCOMP1Y,WH7,62,7.8184110971
2011,780LEA,NOINFO,WH7,26,
2011,780LEA,COMP1Y,SWD,5,
2011,780LEA,NOCOMP1Y,SWD,14,
2011,780LEA,NOINFO,SWD,9,
2011,790314,COMP1Y,ALL,63,47.727272727
2011,790314,NOCOMP1Y,ALL,36,27.272727273
2011,790314,NOINFO,ALL,33,25
2011,790314,COMP1Y,EDS,20,15.151515152
2011,790314,NOCOMP1Y,EDS,14,10.606060606
2011,790314,NOINFO,EDS,13,9.8484848485
2011,790314,COMP1Y,FEM,33,25
2011,790314,NOCOMP1Y,FEM,13,9.8484848485
2011,790314,NOINFO,FEM,15,11.363636364
2011,790314,COMP1Y,MALE,30,22.727272727
2011,790314,NOCOMP1Y,MALE,23,17.424242424
2011,790314,NOINFO,MALE,18,13.636363636
2011,790314,COMP1Y,AS7,,
2011,790314,COMP1Y,BL7,9,6.8181818182
2011,790314,NOCOMP1Y,BL7,16,12.121212121
2011,790314,NOINFO,BL7,11,8.3333333333
2011,790314,COMP1Y,HI7,,
2011,790314,COMP1Y,MU7,,
2011,790314,NOCOMP1Y,MU7,,
2011,790314,COMP1Y,WH7,47,35.606060606
2011,790314,NOCOMP1Y,WH7,18,13.636363636
2011,790314,NOINFO,WH7,22,16.666666667
2011,790314,NOCOMP1Y,SWD,,
2011,790314,NOINFO,SWD,,
2011,790354,COMP1Y,ALL,75,51.020408163
2011,790354,NOCOMP1Y,ALL,49,33.333333333
2011,790354,NOINFO,ALL,23,15.646258503
2011,790354,COMP1Y,EDS,22,14.965986395
2011,790354,NOCOMP1Y,EDS,17,11.56462585
2011,790354,NOINFO,EDS,7,
2011,790354,COMP1Y,FEM,48,32.653061224
2011,790354,NOCOMP1Y,FEM,23,15.646258503
2011,790354,NOINFO,FEM,12,8.1632653061
2011,790354,COMP1Y,ELS,,
2011,790354,NOCOMP1Y,ELS,,
2011,790354,COMP1Y,MALE,27,18.367346939
2011,790354,NOCOMP1Y,MALE,26,17.68707483
2011,790354,NOINFO,MALE,11,7.4829931973
2011,790354,COMP1Y,AS7,,
2011,790354,NOCOMP1Y,AS7,,
2011,790354,COMP1Y,AM7,,
2011,790354,COMP1Y,BL7,15,10.204081633
2011,790354,NOCOMP1Y,BL7,12,8.1632653061
2011,790354,NOINFO,BL7,8,5.4421768707
2011,790354,COMP1Y,HI7,,
2011,790354,NOCOMP1Y,HI7,,
2011,790354,COMP1Y,MU7,,
2011,790354,NOCOMP1Y,MU7,,
2011,790354,COMP1Y,WH7,51,34.693877551
2011,790354,NOCOMP1Y,WH7,32,21.768707483
2011,790354,NOINFO,WH7,15,10.204081633
2011,790354,COMP1Y,SWD,,
2011,790354,NOCOMP1Y,SWD,,
2011,790354,NOINFO,SWD,,
2011,790366,COMP1Y,ALL,45,39.130434783
2011,790366,NOCOMP1Y,ALL,51,44.347826087
2011,790366,NOINFO,ALL,19,16.52173913
2011,790366,COMP1Y,EDS,18,15.652173913
2011,790366,NOCOMP1Y,EDS,27,23.47826087
2011,790366,NOINFO,EDS,13,11.304347826
2011,790366,COMP1Y,FEM,23,20
2011,790366,NOCOMP1Y,FEM,32,27.826086957
2011,790366,NOINFO,FEM,12,10.434782609
2011,790366,COMP1Y,MALE,22,19.130434783
2011,790366,NOCOMP1Y,MALE,19,16.52173913
2011,790366,NOINFO,MALE,7,6.0869565217
2011,790366,COMP1Y,AS7,,
2011,790366,COMP1Y,AM7,,
2011,790366,COMP1Y,BL7,16,13.913043478
2011,790366,NOCOMP1Y,BL7,29,25.217391304
2011,790366,NOINFO,BL7,15,13.043478261
2011,790366,COMP1Y,HI7,,
2011,790366,NOCOMP1Y,HI7,,
2011,790366,NOINFO,HI7,,
2011,790366,COMP1Y,MU7,,
2011,790366,NOCOMP1Y,MU7,,
2011,790366,NOINFO,MU7,,
2011,790366,COMP1Y,WH7,22,19.130434783
2011,790366,NOCOMP1Y,WH7,18,15.652173913
2011,790366,NOINFO,WH7,,
2011,790366,NOCOMP1Y,SWD,,
2011,790366,NOINFO,SWD,,
2011,790378,COMP1Y,ALL,96,53.038674033
2011,790378,NOCOMP1Y,ALL,50,27.624309392
2011,790378,NOINFO,ALL,35,19.337016575
2011,790378,COMP1Y,EDS,18,9.9447513812
2011,790378,NOCOMP1Y,EDS,15,8.2872928177
2011,790378,NOINFO,EDS,10,5.5248618785
2011,790378,COMP1Y,FEM,45,24.861878453
2011,790378,NOCOMP1Y,FEM,29,16.022099448
2011,790378,NOINFO,FEM,16,8.8397790055
2011,790378,COMP1Y,MALE,51,28.17679558
2011,790378,NOCOMP1Y,MALE,21,11.602209945
2011,790378,NOINFO,MALE,19,10.497237569
2011,790378,COMP1Y,AS7,,
2011,790378,NOCOMP1Y,AS7,,
2011,790378,NOINFO,AS7,,
2011,790378,COMP1Y,BL7,10,5.5248618785
2011,790378,NOCOMP1Y,BL7,9,
2011,790378,NOINFO,BL7,5,
2011,790378,NOCOMP1Y,HI7,,
2011,790378,NOINFO,HI7,,
2011,790378,COMP1Y,MU7,,
2011,790378,COMP1Y,WH7,84,46.408839779
2011,790378,NOCOMP1Y,WH7,39,21.546961326
2011,790378,NOINFO,WH7,28,15.46961326
2011,790378,NOCOMP1Y,SWD,5,
2011,790LEA,COMP1Y,ALL,279,48.52173913
2011,790LEA,NOCOMP1Y,ALL,186,32.347826087
2011,790LEA,NOINFO,ALL,110,19.130434783
2011,790LEA,COMP1Y,EDS,78,13.565217391
2011,790LEA,NOCOMP1Y,EDS,73,12.695652174
2011,790LEA,NOINFO,EDS,43,7.4782608696
2011,790LEA,COMP1Y,FEM,149,25.913043478
2011,790LEA,NOCOMP1Y,FEM,97,16.869565217
2011,790LEA,NOINFO,FEM,55,9.5652173913
2011,790LEA,COMP1Y,ELS,,
2011,790LEA,NOCOMP1Y,ELS,,
2011,790LEA,COMP1Y,MALE,130,22.608695652
2011,790LEA,NOCOMP1Y,MALE,89,15.47826087
2011,790LEA,NOINFO,MALE,55,9.5652173913
2011,790LEA,COMP1Y,AS7,5,
2011,790LEA,NOCOMP1Y,AS7,,
2011,790LEA,NOINFO,AS7,,
2011,790LEA,COMP1Y,AM7,,
2011,790LEA,COMP1Y,BL7,50,8.6956521739
2011,790LEA,NOCOMP1Y,BL7,66,11.47826087
2011,790LEA,NOINFO,BL7,39,6.7826086957
2011,790LEA,COMP1Y,HI7,8,
2011,790LEA,NOCOMP1Y,HI7,5,
2011,790LEA,NOINFO,HI7,,
2011,790LEA,COMP1Y,MU7,10,
2011,790LEA,NOCOMP1Y,MU7,5,
2011,790LEA,NOINFO,MU7,,
2011,790LEA,COMP1Y,WH7,204,35.47826087
2011,790LEA,NOCOMP1Y,WH7,107,18.608695652
2011,790LEA,NOINFO,WH7,66,11.47826087
2011,790LEA,COMP1Y,SWD,,
2011,790LEA,NOCOMP1Y,SWD,13,
2011,790LEA,NOINFO,SWD,6,
2011,800308,NOCOMP1Y,ALL,,50
2011,800308,NOINFO,ALL,,50
2011,800308,NOCOMP1Y,EDS,,33.333333333
2011,800308,NOINFO,EDS,,33.333333333
2011,800308,NOCOMP1Y,FEM,,50
2011,800308,NOINFO,FEM,,33.333333333
2011,800308,NOINFO,MALE,,16.666666667
2011,800308,NOCOMP1Y,BL7,,33.333333333
2011,800308,NOINFO,BL7,,50
2011,800308,NOCOMP1Y,WH7,,16.666666667
2011,800340,COMP1Y,ALL,99,51.030927835
2011,800340,NOCOMP1Y,ALL,53,27.319587629
2011,800340,NOINFO,ALL,42,21.649484536
2011,800340,COMP1Y,EDS,21,10.824742268
2011,800340,NOCOMP1Y,EDS,26,13.402061856
2011,800340,NOINFO,EDS,9,
2011,800340,COMP1Y,FEM,61,31.443298969
2011,800340,NOCOMP1Y,FEM,30,15.463917526
2011,800340,NOINFO,FEM,20,10.309278351
2011,800340,NOCOMP1Y,ELS,,
2011,800340,COMP1Y,MALE,38,19.587628866
2011,800340,NOCOMP1Y,MALE,23,11.855670103
2011,800340,NOINFO,MALE,22,11.340206186
2011,800340,COMP1Y,AS7,,
2011,800340,NOCOMP1Y,AS7,,
2011,800340,COMP1Y,AM7,,
2011,800340,COMP1Y,BL7,5,
2011,800340,NOCOMP1Y,BL7,,
2011,800340,NOINFO,BL7,,
2011,800340,COMP1Y,HI7,,
2011,800340,NOCOMP1Y,HI7,,
2011,800340,NOCOMP1Y,MU7,,
2011,800340,NOINFO,MU7,,
2011,800340,COMP1Y,WH7,88,45.360824742
2011,800340,NOCOMP1Y,WH7,47,24.226804124
2011,800340,NOINFO,WH7,37,19.072164948
2011,800340,NOCOMP1Y,SWD,,
2011,800340,NOINFO,SWD,,
2011,800361,COMP1Y,ALL,88,50.867052023
2011,800361,NOCOMP1Y,ALL,52,30.057803468
2011,800361,NOINFO,ALL,33,19.075144509
2011,800361,COMP1Y,EDS,30,17.341040462
2011,800361,NOCOMP1Y,EDS,22,12.716763006
2011,800361,NOINFO,EDS,10,5.7803468208
2011,800361,COMP1Y,FEM,56,32.369942197
2011,800361,NOCOMP1Y,FEM,32,18.497109827
2011,800361,NOINFO,FEM,12,6.936416185
2011,800361,COMP1Y,ELS,,
2011,800361,COMP1Y,MALE,32,18.497109827
2011,800361,NOCOMP1Y,MALE,20,11.560693642
2011,800361,NOINFO,MALE,21,12.138728324
2011,800361,COMP1Y,AS7,,
2011,800361,NOCOMP1Y,AS7,,
2011,800361,COMP1Y,BL7,7,
2011,800361,NOCOMP1Y,BL7,8,
2011,800361,NOINFO,BL7,,
2011,800361,COMP1Y,HI7,,
2011,800361,NOCOMP1Y,HI7,,
2011,800361,COMP1Y,WH7,76,43.930635838
2011,800361,NOCOMP1Y,WH7,41,23.699421965
2011,800361,NOINFO,WH7,31,17.919075145
2011,800361,COMP1Y,SWD,,
2011,800361,NOCOMP1Y,SWD,,
2011,800361,NOINFO,SWD,5,
2011,800376,COMP1Y,ALL,30,37.5
2011,800376,NOCOMP1Y,ALL,24,30
2011,800376,NOINFO,ALL,26,32.5
2011,800376,COMP1Y,EDS,13,16.25
2011,800376,NOCOMP1Y,EDS,12,15
2011,800376,NOINFO,EDS,9,11.25
2011,800376,COMP1Y,FEM,20,25
2011,800376,NOCOMP1Y,FEM,11,13.75
2011,800376,NOINFO,FEM,15,18.75
2011,800376,NOINFO,ELS,,
2011,800376,COMP1Y,MALE,10,12.5
2011,800376,NOCOMP1Y,MALE,13,16.25
2011,800376,NOINFO,MALE,11,13.75
2011,800376,COMP1Y,AS7,,
2011,800376,NOCOMP1Y,AS7,,
2011,800376,COMP1Y,BL7,13,16.25
2011,800376,NOCOMP1Y,BL7,10,12.5
2011,800376,NOINFO,BL7,7,8.75
2011,800376,NOCOMP1Y,HI7,,
2011,800376,NOINFO,HI7,,
2011,800376,NOINFO,MU7,,
2011,800376,COMP1Y,WH7,16,20
2011,800376,NOCOMP1Y,WH7,12,15
2011,800376,NOINFO,WH7,16,20
2011,800376,COMP1Y,SWD,,
2011,800376,NOCOMP1Y,SWD,,
2011,800376,NOINFO,SWD,,
2011,800396,COMP1Y,ALL,77,52.739726027
2011,800396,NOCOMP1Y,ALL,26,17.808219178
2011,800396,NOINFO,ALL,43,29.452054795
2011,800396,COMP1Y,EDS,35,23.97260274
2011,800396,NOCOMP1Y,EDS,13,8.904109589
2011,800396,NOINFO,EDS,17,11.643835616
2011,800396,COMP1Y,FEM,43,29.452054795
2011,800396,NOCOMP1Y,FEM,14,9.5890410959
2011,800396,NOINFO,FEM,26,17.808219178
2011,800396,COMP1Y,ELS,,
2011,800396,NOINFO,ELS,,
2011,800396,COMP1Y,MALE,34,23.287671233
2011,800396,NOCOMP1Y,MALE,12,8.2191780822
2011,800396,NOINFO,MALE,17,11.643835616
2011,800396,COMP1Y,AS7,,
2011,800396,COMP1Y,BL7,36,24.657534247
2011,800396,NOCOMP1Y,BL7,9,6.1643835616
2011,800396,NOINFO,BL7,17,11.643835616
2011,800396,COMP1Y,HI7,,
2011,800396,NOCOMP1Y,HI7,,
2011,800396,NOINFO,HI7,,
2011,800396,COMP1Y,MU7,,
2011,800396,NOINFO,MU7,,
2011,800396,COMP1Y,WH7,32,21.917808219
2011,800396,NOCOMP1Y,WH7,15,10.273972603
2011,800396,NOINFO,WH7,20,13.698630137
2011,800396,COMP1Y,SWD,,
2011,800396,NOINFO,SWD,,
2011,800400,COMP1Y,ALL,46,41.071428571
2011,800400,NOCOMP1Y,ALL,30,26.785714286
2011,800400,NOINFO,ALL,36,32.142857143
2011,800400,COMP1Y,EDS,6,5.3571428571
2011,800400,NOCOMP1Y,EDS,9,8.0357142857
2011,800400,NOINFO,EDS,14,12.5
2011,800400,COMP1Y,FEM,26,23.214285714
2011,800400,NOCOMP1Y,FEM,16,14.285714286
2011,800400,NOINFO,FEM,17,15.178571429
2011,800400,COMP1Y,MALE,20,17.857142857
2011,800400,NOCOMP1Y,MALE,14,12.5
2011,800400,NOINFO,MALE,19,16.964285714
2011,800400,COMP1Y,AM7,,
2011,800400,COMP1Y,BL7,,
2011,800400,NOINFO,BL7,5,
2011,800400,COMP1Y,HI7,,
2011,800400,NOCOMP1Y,HI7,,
2011,800400,NOINFO,HI7,,
2011,800400,NOINFO,MU7,,
2011,800400,COMP1Y,PI7,,
2011,800400,COMP1Y,WH7,42,37.5
2011,800400,NOCOMP1Y,WH7,29,25.892857143
2011,800400,NOINFO,WH7,29,25.892857143
2011,800400,NOCOMP1Y,SWD,,
2011,800400,NOINFO,SWD,,
2011,800408,COMP1Y,ALL,66,39.285714286
2011,800408,NOCOMP1Y,ALL,42,25
2011,800408,NOINFO,ALL,60,35.714285714
2011,800408,COMP1Y,EDS,23,13.69047619
2011,800408,NOCOMP1Y,EDS,22,13.095238095
2011,800408,NOINFO,EDS,22,13.095238095
2011,800408,COMP1Y,FEM,29,17.261904762
2011,800408,NOCOMP1Y,FEM,25,14.880952381
2011,800408,NOINFO,FEM,30,17.857142857
2011,800408,NOCOMP1Y,ELS,,
2011,800408,COMP1Y,MALE,37,22.023809524
2011,800408,NOCOMP1Y,MALE,17,10.119047619
2011,800408,NOINFO,MALE,30,17.857142857
2011,800408,COMP1Y,BL7,19,11.30952381
2011,800408,NOCOMP1Y,BL7,9,5.3571428571
2011,800408,NOINFO,BL7,19,11.30952381
2011,800408,NOCOMP1Y,HI7,,
2011,800408,NOINFO,HI7,,
2011,800408,COMP1Y,MU7,,
2011,800408,NOCOMP1Y,MU7,,
2011,800408,NOINFO,MU7,,
2011,800408,COMP1Y,WH7,46,27.380952381
2011,800408,NOCOMP1Y,WH7,30,17.857142857
2011,800408,NOINFO,WH7,36,21.428571429
2011,800408,COMP1Y,SWD,,
2011,800408,NOCOMP1Y,SWD,,
2011,800408,NOINFO,SWD,7,
2011,800LEA,COMP1Y,ALL,406,46.188850967
2011,800LEA,NOCOMP1Y,ALL,230,26.166097838
2011,800LEA,NOINFO,ALL,243,27.645051195
2011,800LEA,COMP1Y,EDS,128,14.562002275
2011,800LEA,NOCOMP1Y,EDS,106,12.059158134
2011,800LEA,NOINFO,EDS,83,9.4425483504
2011,800LEA,COMP1Y,FEM,235,26.734926052
2011,800LEA,NOCOMP1Y,FEM,131,14.903299204
2011,800LEA,NOINFO,FEM,122,13.879408419
2011,800LEA,COMP1Y,ELS,,
2011,800LEA,NOCOMP1Y,ELS,,
2011,800LEA,NOINFO,ELS,,
2011,800LEA,COMP1Y,MALE,171,19.453924915
2011,800LEA,NOCOMP1Y,MALE,99,11.262798635
2011,800LEA,NOINFO,MALE,121,13.765642776
2011,800LEA,COMP1Y,AS7,7,
2011,800LEA,NOCOMP1Y,AS7,,
2011,800LEA,COMP1Y,AM7,,
2011,800LEA,COMP1Y,BL7,81,9.2150170648
2011,800LEA,NOCOMP1Y,BL7,40,
2011,800LEA,NOINFO,BL7,57,6.4846416382
2011,800LEA,COMP1Y,HI7,12,
2011,800LEA,NOCOMP1Y,HI7,9,
2011,800LEA,NOINFO,HI7,10,
2011,800LEA,COMP1Y,MU7,,
2011,800LEA,NOCOMP1Y,MU7,,
2011,800LEA,NOINFO,MU7,7,
2011,800LEA,COMP1Y,PI7,,
2011,800LEA,COMP1Y,WH7,300,34.129692833
2011,800LEA,NOCOMP1Y,WH7,175,19.908987486
2011,800LEA,NOINFO,WH7,169,19.226393629
2011,800LEA,COMP1Y,SWD,7,
2011,800LEA,NOCOMP1Y,SWD,12,
2011,800LEA,NOINFO,SWD,19,
2011,810324,COMP1Y,ALL,46,44.230769231
2011,810324,NOCOMP1Y,ALL,31,29.807692308
2011,810324,NOINFO,ALL,27,25.961538462
2011,810324,COMP1Y,EDS,12,11.538461538
2011,810324,NOCOMP1Y,EDS,11,10.576923077
2011,810324,NOINFO,EDS,11,10.576923077
2011,810324,COMP1Y,FEM,29,27.884615385
2011,810324,NOCOMP1Y,FEM,17,16.346153846
2011,810324,NOINFO,FEM,20,19.230769231
2011,810324,COMP1Y,ELS,,
2011,810324,COMP1Y,MALE,17,16.346153846
2011,810324,NOCOMP1Y,MALE,14,13.461538462
2011,810324,NOINFO,MALE,7,6.7307692308
2011,810324,NOCOMP1Y,AM7,,
2011,810324,COMP1Y,BL7,,
2011,810324,NOCOMP1Y,BL7,,
2011,810324,NOINFO,BL7,,
2011,810324,COMP1Y,HI7,,
2011,810324,NOCOMP1Y,HI7,,
2011,810324,NOINFO,HI7,,
2011,810324,COMP1Y,MU7,,
2011,810324,NOCOMP1Y,MU7,,
2011,810324,NOINFO,MU7,,
2011,810324,COMP1Y,WH7,39,37.5
2011,810324,NOCOMP1Y,WH7,21,20.192307692
2011,810324,NOINFO,WH7,21,20.192307692
2011,810324,COMP1Y,SWD,,
2011,810324,NOCOMP1Y,SWD,,
2011,810340,COMP1Y,ALL,62,62.626262626
2011,810340,NOCOMP1Y,ALL,19,19.191919192
2011,810340,NOINFO,ALL,18,18.181818182
2011,810340,COMP1Y,EDS,20,20.202020202
2011,810340,NOCOMP1Y,EDS,8,8.0808080808
