year,agency_code,total_nbpts_num,category_code,nbpts_num
2016,360494,12542,H,8
2016,360498,12542,M,1
2016,360499,12542,E,5
2016,360500,12542,M,1
2016,360504,12542,E,2
2016,360510,12542,E,7
2016,360514,12542,M,2
2016,360520,12542,E,
2016,360526,12542,M,3
2016,360LEA,12542,A,3
2016,360LEA,12542,E,4
2016,360LEA,12542,H,7
2016,360LEA,12542,M,3
2016,360LEA,12542,T,
2016,36B000,12542,A,
2016,36C000,12542,A,
2016,370304,12542,E,6
2016,370308,12542,M,5
2016,370312,12542,H,4
2016,370316,12542,E,2
2016,370324,12542,E,4
2016,370LEA,12542,E,4
2016,370LEA,12542,H,4
2016,370LEA,12542,M,5
2016,380306,12542,E,5
2016,380308,12542,H,11
2016,380310,12542,M,
2016,380LEA,12542,A,
2016,380LEA,12542,E,5
2016,380LEA,12542,H,11
2016,380LEA,12542,M,
2016,390309,12542,M,
2016,390311,12542,E,2
2016,390312,12542,E,4
2016,390314,12542,A,
2016,390316,12542,E,1
2016,390320,12542,M,4
2016,390322,12542,H,5
2016,390323,12542,H,
2016,390324,12542,H,4
2016,390328,12542,T,
2016,390331,12542,M,2
2016,390333,12542,E,3
2016,390334,12542,M,2
2016,390336,12542,E,2
2016,390360,12542,E,9
2016,390362,12542,E,1
2016,390364,12542,E,2
2016,390368,12542,E,1
2016,390700,12542,H,4
2016,390704,12542,H,
2016,390705,12542,H,1
2016,390LEA,12542,A,
2016,390LEA,12542,E,3
2016,390LEA,12542,H,4
2016,390LEA,12542,M,3
2016,390LEA,12542,T,
2016,39A000,12542,I,
2016,39B000,12542,H,
2016,400308,12542,H,4
2016,400312,12542,M,5
2016,400315,12542,H,1
2016,400318,12542,E,7
2016,400321,12542,E,6
2016,400332,12542,E,6
2016,400LEA,12542,E,6
2016,400LEA,12542,H,3
2016,400LEA,12542,M,5
2016,410304,12542,E,6
2016,410307,12542,E,4
2016,410310,12542,E,2
2016,410311,12542,M,3
2016,410313,12542,M,2
2016,410316,12542,M,2
2016,410319,12542,H,2
2016,410322,12542,E,6
2016,410325,12542,M,5
2016,410326,12542,H,3
2016,410328,12542,E,
2016,410331,12542,E,1
2016,410334,12542,E,1
2016,410337,12542,E,5
2016,410340,12542,E,4
2016,410341,12542,M,1
2016,410343,12542,E,8
2016,410346,12542,E,7
2016,410349,12542,E,2
2016,410355,12542,H,2
2016,410358,12542,H,2
2016,410361,12542,E,2
2016,410364,12542,E,
2016,410366,12542,E,1
2016,410367,12542,M,2
2016,410370,12542,E,5
2016,410373,12542,E,2
2016,410376,12542,E,2
2016,410379,12542,A,5
2016,410382,12542,E,1
2016,410385,12542,E,3
2016,410388,12542,E,5
2016,410390,12542,H,1
2016,410391,12542,T,2
2016,410394,12542,H,19
2016,410395,12542,H,4
2016,410396,12542,M,
2016,410397,12542,M,8
2016,410398,12542,A,2
2016,410399,12542,H,2
2016,410400,12542,E,0
2016,410401,12542,H,4
2016,410402,12542,M,
2016,410403,12542,E,
2016,410406,12542,H,2
2016,410407,12542,H,
2016,410408,12542,H,2
2016,410409,12542,E,2
2016,410412,12542,E,6
2016,410415,12542,M,
2016,410418,12542,E,
2016,410421,12542,M,11
2016,410423,12542,E,8
2016,410424,12542,E,7
2016,410427,12542,I,
2016,410430,12542,E,3
2016,410436,12542,E,2
2016,410437,12542,M,11
2016,410439,12542,E,1
2016,410442,12542,M,4
2016,410448,12542,I,4
2016,410451,12542,E,4
2016,410454,12542,E,1
2016,410457,12542,I,2
2016,410458,12542,H,
2016,410460,12542,M,2
2016,410461,12542,E,2
2016,410462,12542,E,5
2016,410463,12542,M,1
2016,410464,12542,A,1
2016,410466,12542,E,4
2016,410469,12542,E,4
2016,410472,12542,E,3
2016,410478,12542,E,2
2016,410481,12542,E,5
2016,410483,12542,H,
2016,410484,12542,H,3
2016,410486,12542,E,10
2016,410487,12542,M,
2016,410488,12542,M,13
2016,410489,12542,H,12
2016,410490,12542,H,22
2016,410491,12542,E,5
2016,410493,12542,M,11
2016,410496,12542,E,2
2016,410499,12542,E,9
2016,410502,12542,E,11
2016,410505,12542,E,2
2016,410508,12542,H,11
2016,410511,12542,E,2
2016,410514,12542,E,1
2016,410517,12542,E,5
2016,410522,12542,E,4
2016,410523,12542,E,8
2016,410529,12542,H,7
2016,410530,12542,E,2
2016,410532,12542,E,3
2016,410533,12542,T,
2016,410534,12542,T,
2016,410535,12542,E,4
2016,410538,12542,E,8
2016,410541,12542,E,2
2016,410542,12542,E,3
2016,410544,12542,H,3
2016,410545,12542,H,1
2016,410547,12542,H,9
2016,410550,12542,M,7
2016,410553,12542,E,2
2016,410556,12542,H,10
2016,410559,12542,E,8
2016,410562,12542,H,10
2016,410565,12542,M,11
2016,410568,12542,E,6
2016,410569,12542,H,1
2016,410571,12542,E,4
2016,410574,12542,E,10
2016,410577,12542,E,5
2016,410578,12542,E,4
2016,410579,12542,H,1
2016,410580,12542,E,2
2016,410583,12542,E,
2016,410586,12542,E,4
2016,410589,12542,H,11
2016,410592,12542,M,
2016,410595,12542,H,4
2016,410598,12542,E,
2016,410LEA,12542,A,3
2016,410LEA,12542,E,4
2016,410LEA,12542,H,6
2016,410LEA,12542,I,3
2016,410LEA,12542,M,6
2016,410LEA,12542,T,2
2016,41B000,12542,I,
2016,41C000,12542,I,
2016,41D000,12542,I,
2016,41F000,12542,A,
2016,41G000,12542,I,
2016,41H000,12542,A,
2016,41J000,12542,I,
2016,41K000,12542,H,
2016,420304,12542,E,3
2016,420316,12542,E,
2016,420324,12542,M,
2016,420328,12542,E,2
2016,420336,12542,E,
2016,420340,12542,E,1
2016,420346,12542,H,1
2016,420348,12542,E,1
2016,420358,12542,H,1
2016,420376,12542,M,2
2016,420LEA,12542,E,2
2016,420LEA,12542,H,1
2016,420LEA,12542,M,2
2016,421304,12542,E,8
2016,421306,12542,M,8
2016,421316,12542,H,6
2016,421328,12542,E,10
2016,421LEA,12542,E,9
2016,421LEA,12542,H,6
2016,421LEA,12542,M,8
2016,422310,12542,H,
2016,422314,12542,E,
2016,422315,12542,H,1
2016,422318,12542,M,1
2016,422LEA,12542,E,
2016,422LEA,12542,H,1
2016,422LEA,12542,M,1
2016,422LEA,12542,T,
2016,42A000,12542,M,
2016,430304,12542,E,5
2016,430308,12542,E,1
2016,430312,12542,E,2
2016,430316,12542,E,5
2016,430320,12542,E,2
2016,430328,12542,E,4
2016,430330,12542,M,5
2016,430332,12542,M,1
2016,430336,12542,E,
2016,430340,12542,E,1
2016,430344,12542,E,2
2016,430345,12542,T,
2016,430346,12542,H,10
2016,430347,12542,M,11
2016,430348,12542,E,2
2016,430349,12542,E,1
2016,430351,12542,M,
2016,430352,12542,E,
2016,430358,12542,E,2
2016,430368,12542,E,2
2016,430369,12542,E,2
2016,430370,12542,M,1
2016,430371,12542,H,3
2016,430376,12542,E,
2016,430378,12542,H,14
2016,430380,12542,E,1
2016,430384,12542,H,8
2016,430386,12542,M,1
2016,430LEA,12542,E,2
2016,430LEA,12542,H,9
2016,430LEA,12542,M,4
2016,430LEA,12542,T,
2016,43C000,12542,E,
2016,440314,12542,E,9
2016,440318,12542,M,4
2016,440320,12542,M,5
2016,440324,12542,E,1
2016,440326,12542,H,2
2016,440328,12542,E,8
2016,440332,12542,E,2
2016,440346,12542,H,3
2016,440348,12542,E,8
2016,440349,12542,E,4
2016,440350,12542,E,4
2016,440364,12542,E,1
2016,440368,12542,E,3
2016,440378,12542,H,17
2016,440390,12542,H,11
2016,440396,12542,M,20
2016,440LEA,12542,E,4
2016,440LEA,12542,H,8
2016,440LEA,12542,M,10
2016,44A000,12542,E,
2016,450301,12542,M,10
2016,450302,12542,E,3
2016,450306,12542,E,4
2016,450307,12542,E,4
2016,450308,12542,E,10
2016,450316,12542,H,16
2016,450322,12542,E,3
2016,450324,12542,E,10
2016,450328,12542,M,12
2016,450332,12542,E,8
2016,450333,12542,E,9
2016,450334,12542,H,15
2016,450335,12542,M,7
2016,450336,12542,E,5
2016,450339,12542,E,15
2016,450340,12542,E,11
2016,450341,12542,H,17
2016,450342,12542,M,20
2016,450343,12542,T,2
2016,450344,12542,E,6
2016,450346,12542,E,4
2016,450352,12542,H,20
2016,450354,12542,H,1
2016,450LEA,12542,E,7
2016,450LEA,12542,H,14
2016,450LEA,12542,M,12
2016,450LEA,12542,T,2
2016,45A000,12542,I,
2016,460308,12542,E,3
2016,460312,12542,E,9
2016,460318,12542,M,
2016,460320,12542,H,1
2016,460322,12542,H,1
2016,460332,12542,E,2
2016,460340,12542,H,
2016,460LEA,12542,E,5
2016,460LEA,12542,H,1
2016,460LEA,12542,M,
2016,470310,12542,E,2
2016,470312,12542,H,1
2016,470316,12542,E,
2016,470320,12542,M,
2016,470328,12542,E,2
2016,470330,12542,E,
2016,470332,12542,M,
2016,470336,12542,E,
2016,470340,12542,E,2
2016,470342,12542,T,
2016,470346,12542,E,
2016,470441,12542,E,1
2016,470442,12542,M,
2016,470443,12542,H,1
2016,470LEA,12542,E,2
2016,470LEA,12542,H,1
2016,470LEA,12542,M,
2016,470LEA,12542,T,
2016,480306,12542,E,2
2016,480316,12542,A,4
2016,480318,12542,T,3
2016,480LEA,12542,A,4
2016,480LEA,12542,E,2
2016,480LEA,12542,H,
2016,480LEA,12542,M,
2016,480LEA,12542,T,3
2016,490308,12542,M,12
2016,490310,12542,T,2
2016,490312,12542,E,2
2016,490316,12542,E,4
2016,490318,12542,E,2
2016,490319,12542,E,4
2016,490320,12542,H,3
2016,490324,12542,E,3
2016,490326,12542,E,2
2016,490327,12542,M,5
2016,490332,12542,E,4
2016,490335,12542,H,12
2016,490336,12542,E,2
2016,490337,12542,E,2
2016,490338,12542,M,7
2016,490342,12542,T,0
2016,490344,12542,M,5
2016,490345,12542,E,1
2016,490346,12542,H,14
2016,490347,12542,M,4
2016,490348,12542,E,4
2016,490349,12542,M,1
2016,490350,12542,A,0
2016,490352,12542,M,
2016,490354,12542,H,3
2016,490355,12542,H,1
2016,490356,12542,E,7
2016,490360,12542,E,5
2016,490362,12542,H,9
2016,490363,12542,E,7
2016,490364,12542,E,3
2016,490366,12542,M,5
2016,490368,12542,E,1
2016,490380,12542,H,3
2016,490384,12542,M,4
2016,490390,12542,E,3
2016,490LEA,12542,A,0
2016,490LEA,12542,E,3
2016,490LEA,12542,H,6
2016,490LEA,12542,M,5
2016,490LEA,12542,T,1
2016,491303,12542,E,5
2016,491305,12542,H,5
2016,491306,12542,E,7
2016,491308,12542,M,8
2016,491312,12542,H,13
2016,491316,12542,E,8
2016,491318,12542,E,6
2016,491320,12542,E,10
2016,491LEA,12542,E,7
2016,491LEA,12542,H,9
2016,491LEA,12542,M,8
2016,49B000,12542,I,
2016,49D000,12542,I,
2016,49E000,12542,A,
2016,49F000,12542,I,
2016,500302,12542,T,2
2016,500304,12542,I,5
2016,500314,12542,I,12
2016,500316,12542,E,8
2016,500323,12542,H,
2016,500324,12542,A,1
2016,500332,12542,I,2
2016,500337,12542,I,5
2016,500340,12542,H,13
2016,500LEA,12542,A,1
2016,500LEA,12542,E,8
2016,500LEA,12542,H,13
2016,500LEA,12542,I,6
2016,500LEA,12542,T,2
2016,50A000,12542,I,
2016,510308,12542,E,3
2016,510310,12542,M,1
2016,510324,12542,H,12
2016,510326,12542,E,
2016,510327,12542,H,10
2016,510328,12542,E,9
2016,510329,12542,M,5
2016,510330,12542,E,
2016,510332,12542,E,3
2016,510333,12542,H,10
2016,510334,12542,E,2
2016,510336,12542,E,4
2016,510340,12542,E,10
2016,510342,12542,M,2
2016,510344,12542,M,8
2016,510356,12542,E,6
2016,510357,12542,H,1
2016,510358,12542,E,5
2016,510359,12542,M,1
2016,510360,12542,I,4
2016,510364,12542,M,4
2016,510367,12542,H,1
2016,510368,12542,H,7
2016,510372,12542,E,3
2016,510373,12542,E,4
2016,510374,12542,E,10
2016,510376,12542,T,15
2016,510377,12542,E,3
2016,510378,12542,E,5
2016,510379,12542,M,8
2016,510380,12542,H,
2016,510381,12542,M,
2016,510388,12542,E,4
2016,510390,12542,M,3
2016,510396,12542,E,
2016,510397,12542,M,4
2016,510399,12542,H,8
2016,510402,12542,H,7
2016,510404,12542,E,4
2016,510406,12542,H,8
2016,510408,12542,E,8
2016,510410,12542,E,3
2016,510412,12542,M,8
2016,510414,12542,E,9
2016,510LEA,12542,E,5
2016,510LEA,12542,H,7
2016,510LEA,12542,I,4
2016,510LEA,12542,M,4
2016,510LEA,12542,T,15
2016,51A000,12542,A,
2016,520304,12542,E,2
2016,520308,12542,E,1
2016,520320,12542,H,5
2016,520324,12542,M,
2016,520328,12542,E,1
2016,520336,12542,E,
2016,520LEA,12542,E,1
2016,520LEA,12542,H,5
2016,520LEA,12542,M,
2016,530302,12542,E,3
2016,530306,12542,T,2
2016,530308,12542,E,2
2016,530312,12542,E,1
2016,530314,12542,M,0
2016,530316,12542,A,0
2016,530320,12542,E,4
2016,530335,12542,H,0
2016,530336,12542,H,7
2016,530340,12542,E,3
2016,530341,12542,M,4
2016,530343,12542,H,10
2016,530346,12542,E,3
2016,530354,12542,E,5
2016,530356,12542,M,2
2016,530358,12542,E,1
2016,530LEA,12542,A,0
2016,530LEA,12542,E,3
2016,530LEA,12542,H,6
2016,530LEA,12542,M,2
2016,530LEA,12542,T,2
2016,540304,12542,E,9
2016,540308,12542,I,6
2016,540312,12542,M,1
2016,540315,12542,H,6
2016,540316,12542,E,4
2016,540317,12542,H,1
2016,540318,12542,A,
2016,540320,12542,E,6
2016,540324,12542,H,9
2016,540325,12542,E,3
2016,540326,12542,E,4
2016,540328,12542,E,3
2016,540330,12542,M,
2016,540336,12542,H,10
2016,540338,12542,E,1
2016,540340,12542,E,
2016,540344,12542,M,3
2016,540LEA,12542,A,
2016,540LEA,12542,E,4
2016,540LEA,12542,H,7
2016,540LEA,12542,I,6
2016,540LEA,12542,M,2
2016,54A000,12542,I,
2016,550308,12542,T,
2016,550312,12542,E,3
2016,550314,12542,E,4
2016,550316,12542,E,3
2016,550320,12542,H,10
2016,550322,12542,M,5
2016,550324,12542,E,2
2016,550328,12542,E,4
2016,550330,12542,A,1
2016,550332,12542,H,4
2016,550334,12542,M,11
2016,550336,12542,E,3
2016,550340,12542,E,5
2016,550342,12542,E,4
2016,550344,12542,H,13
2016,550348,12542,E,2
2016,550349,12542,E,6
2016,550350,12542,M,13
2016,550356,12542,E,4
2016,550360,12542,E,2
2016,550362,12542,E,6
2016,550364,12542,E,
2016,550368,12542,H,5
2016,550372,12542,M,9
2016,550LEA,12542,A,1
2016,550LEA,12542,E,4
2016,550LEA,12542,H,8
2016,550LEA,12542,M,10
2016,550LEA,12542,T,
2016,55A000,12542,A,
2016,560304,12542,E,5
2016,560316,12542,E,4
2016,560320,12542,H,12
2016,560324,12542,A,5
2016,560328,12542,E,7
2016,560329,12542,H,
2016,560330,12542,M,3
2016,560331,12542,M,8
2016,560332,12542,A,3
2016,560338,12542,E,7
2016,560350,12542,T,
2016,560LEA,12542,A,4
2016,560LEA,12542,E,6
2016,560LEA,12542,H,12
2016,560LEA,12542,M,6
2016,560LEA,12542,T,
2016,570306,12542,E,2
2016,570312,12542,E,2
2016,570317,12542,H,2
2016,570318,12542,H,7
2016,570319,12542,M,1
2016,570320,12542,E,2
2016,570LEA,12542,E,2
2016,570LEA,12542,H,5
2016,570LEA,12542,M,1
2016,580308,12542,E,4
2016,580312,12542,E,2
2016,580316,12542,E,2
2016,580320,12542,E,2
2016,580324,12542,E,2
2016,580344,12542,H,7
2016,580350,12542,M,
2016,580356,12542,E,1
2016,580368,12542,H,6
2016,580372,12542,M,2
2016,580LEA,12542,E,2
2016,580LEA,12542,H,7
2016,580LEA,12542,M,2
2016,58B000,12542,T,
2016,590306,12542,E,3
2016,590310,12542,M,9
2016,590316,12542,E,3
2016,590320,12542,E,5
2016,590328,12542,H,8
2016,590330,12542,H,14
2016,590332,12542,E,2
2016,590336,12542,E,2
2016,590340,12542,E,8
2016,590344,12542,E,3
2016,590352,12542,E,3
2016,590356,12542,M,6
2016,590393,12542,T,1
2016,590LEA,12542,E,4
2016,590LEA,12542,H,11
2016,590LEA,12542,I,
2016,590LEA,12542,M,8
2016,590LEA,12542,T,1
2016,600300,12542,E,10
2016,600301,12542,M,5
2016,600302,12542,H,21
2016,600305,12542,M,6
2016,600308,12542,E,4
2016,600311,12542,I,2
2016,600312,12542,H,23
2016,600313,12542,M,18
2016,600314,12542,E,13
2016,600316,12542,E,3
2016,600317,12542,M,3
2016,600318,12542,E,8
2016,600319,12542,I,11
2016,600322,12542,E,16
2016,600328,12542,E,11
2016,600329,12542,E,3
2016,600333,12542,M,12
2016,600334,12542,H,
2016,600335,12542,E,1
2016,600336,12542,E,5
2016,600338,12542,E,11
2016,600341,12542,T,3
2016,600344,12542,I,8
2016,600345,12542,M,15
2016,600346,12542,E,7
2016,600349,12542,E,14
2016,600351,12542,M,6
2016,600352,12542,E,5
2016,600353,12542,M,19
2016,600357,12542,E,10
2016,600361,12542,H,34
2016,600362,12542,E,5
2016,600364,12542,A,7
2016,600365,12542,E,3
2016,600367,12542,E,6
2016,600368,12542,E,1
2016,600369,12542,E,6
2016,600374,12542,I,4
2016,600377,12542,H,22
2016,600379,12542,E,6
2016,600381,12542,M,2
2016,600382,12542,E,17
2016,600383,12542,E,15
2016,600384,12542,E,11
2016,600385,12542,E,11
2016,600386,12542,T,3
2016,600392,12542,E,10
2016,600394,12542,M,8
2016,600397,12542,H,6
2016,600398,12542,E,9
2016,600399,12542,M,19
2016,600405,12542,H,5
2016,600406,12542,E,16
2016,600408,12542,E,6
2016,600409,12542,E,7
2016,600410,12542,E,6
2016,600411,12542,E,7
2016,600412,12542,E,2
2016,600413,12542,E,2
2016,600414,12542,E,2
2016,600415,12542,H,11
2016,600416,12542,E,2
2016,600418,12542,E,3
2016,600420,12542,E,12
2016,600422,12542,E,7
2016,600424,12542,E,10
2016,600426,12542,H,21
2016,600428,12542,M,1
2016,600429,12542,I,5
2016,600431,12542,M,21
2016,600432,12542,E,6
2016,600433,12542,E,18
2016,600434,12542,M,2
2016,600435,12542,E,1
2016,600436,12542,E,7
2016,600437,12542,E,8
2016,600438,12542,E,11
2016,600439,12542,A,1
2016,600440,12542,E,11
2016,600442,12542,E,14
2016,600443,12542,H,3
2016,600444,12542,E,9
2016,600445,12542,H,17
2016,600446,12542,E,7
2016,600447,12542,E,14
2016,600448,12542,M,2
2016,600449,12542,E,3
2016,600450,12542,M,3
2016,600451,12542,E,5
2016,600453,12542,E,3
2016,600454,12542,A,1
2016,600455,12542,M,8
2016,600457,12542,H,11
2016,600459,12542,E,5
2016,600461,12542,A,3
2016,600462,12542,I,15
2016,600463,12542,E,4
2016,600464,12542,E,3
2016,600466,12542,H,42
2016,600468,12542,E,
2016,600471,12542,E,6
2016,600474,12542,E,1
2016,600478,12542,E,8
2016,600479,12542,M,1
2016,600480,12542,H,10
2016,600481,12542,M,1
2016,600482,12542,T,6
2016,600484,12542,E,5
2016,600485,12542,E,4
2016,600488,12542,I,4
2016,600489,12542,I,2
2016,600491,12542,E,5
2016,600492,12542,E,10
2016,600493,12542,E,6
2016,600494,12542,E,8
2016,600496,12542,H,6
2016,600497,12542,M,10
2016,600498,12542,H,1
2016,600500,12542,E,8
2016,600501,12542,E,9
2016,600503,12542,E,10
2016,600507,12542,E,19
2016,600508,12542,H,23
2016,600509,12542,M,2
2016,600512,12542,E,14
2016,600513,12542,M,2
2016,600514,12542,M,1
2016,600516,12542,E,10
2016,600517,12542,I,2
2016,600518,12542,M,7
2016,600519,12542,E,4
2016,600520,12542,M,7
2016,600521,12542,E,10
2016,600522,12542,E,8
2016,600527,12542,E,4
2016,600530,12542,E,6
2016,600532,12542,I,17
2016,600534,12542,E,4
2016,600535,12542,H,17
2016,600537,12542,M,6
2016,600538,12542,M,7
2016,600545,12542,E,3
2016,600546,12542,E,4
2016,600549,12542,E,12
2016,600550,12542,E,4
2016,600553,12542,I,6
2016,600557,12542,E,5
2016,600558,12542,E,4
2016,600562,12542,E,6
2016,600565,12542,E,5
2016,600566,12542,E,
2016,600567,12542,H,1
2016,600571,12542,E,8
2016,600574,12542,I,2
2016,600576,12542,H,11
2016,600577,12542,I,3
2016,600579,12542,H,7
2016,600586,12542,E,4
2016,600587,12542,E,1
2016,600588,12542,E,7
2016,600589,12542,E,7
2016,600590,12542,E,8
2016,600592,12542,H,8
2016,600693,12542,H,6
2016,600694,12542,H,2
2016,600695,12542,H,
2016,600696,12542,H,3
2016,600697,12542,H,2
2016,600LEA,12542,A,3
2016,600LEA,12542,E,7
2016,600LEA,12542,H,13
2016,600LEA,12542,I,6
2016,600LEA,12542,M,7
2016,600LEA,12542,T,4
2016,60A000,12542,E,
2016,60B000,12542,A,
2016,60C000,12542,A,
2016,60D000,12542,T,
2016,60F000,12542,I,
2016,60G000,12542,A,
2016,60H000,12542,H,
2016,60I000,12542,A,
2016,60J000,12542,I,
2016,60K000,12542,T,
2016,60L000,12542,I,
2016,60M000,12542,E,
2016,60N000,12542,E,
2016,60P000,12542,I,
2016,60Q000,12542,I,
2016,60S000,12542,I,
2016,60U000,12542,H,
2016,60V000,12542,T,
2016,60Y000,12542,E,
2016,610302,12542,M,1
2016,610310,12542,E,2
2016,610320,12542,E,5
2016,610322,12542,E,3
2016,610326,12542,M,5
2016,610332,12542,H,3
2016,610334,12542,H,19
2016,610LEA,12542,E,3
2016,610LEA,12542,H,11
2016,610LEA,12542,M,3
2016,61J000,12542,E,
2016,61K000,12542,E,
2016,61L000,12542,H,
2016,61M000,12542,E,
2016,61N000,12542,E,
2016,61P000,12542,E,
2016,620310,12542,T,1
2016,620312,12542,E,2
2016,620314,12542,M,1
2016,620316,12542,H,5
2016,620318,12542,E,2
2016,620324,12542,E,3
2016,620330,12542,E,3
2016,620334,12542,E,2
2016,620336,12542,E,4
2016,620339,12542,M,4
2016,620340,12542,H,7
2016,620LEA,12542,E,3
2016,620LEA,12542,H,6
2016,620LEA,12542,M,3
2016,620LEA,12542,T,1
2016,630304,12542,E,4
2016,630308,12542,E,2
2016,630312,12542,E,6
2016,630316,12542,E,6
2016,630317,12542,M,0
2016,630320,12542,M,5
2016,630324,12542,E,10
2016,630328,12542,I,3
2016,630330,12542,T,1
2016,630331,12542,M,4
2016,630332,12542,H,9
2016,630336,12542,H,9
2016,630342,12542,E,3
2016,630348,12542,E,6
2016,630350,12542,M,8
2016,630352,12542,E,6
2016,630356,12542,E,4
2016,630360,12542,H,10
2016,630364,12542,E,5
2016,630368,12542,E,2
2016,630373,12542,E,5
2016,630374,12542,M,6
2016,630376,12542,I,
2016,630LEA,12542,E,5
2016,630LEA,12542,H,9
2016,630LEA,12542,I,3
2016,630LEA,12542,M,5
2016,630LEA,12542,T,1
2016,63A000,12542,E,
2016,63B000,12542,I,
2016,640302,12542,E,2
2016,640304,12542,E,7
2016,640306,12542,E,3
2016,640308,12542,E,2
2016,640316,12542,E,3
2016,640320,12542,M,2
2016,640324,12542,E,8
2016,640326,12542,E,
2016,640328,12542,E,3
2016,640329,12542,M,5
2016,640332,12542,E,2
2016,640334,12542,M,2
2016,640335,12542,M,1
2016,640336,12542,E,2
2016,640340,12542,T,
2016,640346,12542,H,3
2016,640347,12542,H,2
2016,640348,12542,E,5
2016,640350,12542,H,5
2016,640358,12542,M,2
2016,640360,12542,E,1
2016,640361,12542,H,12
2016,640362,12542,M,1
2016,640364,12542,H,5
2016,640376,12542,E,4
2016,640384,12542,E,2
2016,640396,12542,E,1
2016,640400,12542,E,8
2016,640LEA,12542,E,4
2016,640LEA,12542,H,5
2016,640LEA,12542,M,2
2016,640LEA,12542,T,
2016,64A000,12542,A,
2016,650304,12542,E,9
2016,650308,12542,E,5
2016,650309,12542,E,4
2016,650310,12542,M,8
2016,650312,12542,E,3
2016,650316,12542,E,6
2016,650323,12542,E,9
2016,650324,12542,E,2
2016,650325,12542,M,3
2016,650326,12542,H,5
2016,650327,12542,H,18
2016,650328,12542,E,5
2016,650332,12542,E,4
2016,650338,12542,E,7
2016,650339,12542,E,5
2016,650340,12542,H,4
2016,650341,12542,E,6
2016,650342,12542,H,21
2016,650343,12542,M,6
2016,650345,12542,I,3
2016,650346,12542,E,6
2016,650348,12542,E,11
2016,650350,12542,M,10
2016,650351,12542,M,8
2016,650352,12542,H,15
2016,650353,12542,E,10
2016,650354,12542,T,
2016,650355,12542,H,4
2016,650356,12542,E,12
2016,650362,12542,E,10
2016,650364,12542,M,8
2016,650366,12542,E,11
2016,650368,12542,E,18
2016,650380,12542,E,12
2016,650384,12542,E,6
2016,650392,12542,M,1
2016,650394,12542,H,1
2016,650400,12542,E,9
2016,650404,12542,E,4
2016,650408,12542,E,6
2016,650409,12542,M,2
2016,650420,12542,E,1
2016,650LEA,12542,E,7
2016,650LEA,12542,H,10
2016,650LEA,12542,I,3
2016,650LEA,12542,M,6
2016,650LEA,12542,T,
2016,65A000,12542,I,
2016,65B000,12542,I,
2016,65C000,12542,E,
2016,65D000,12542,I,
2016,660306,12542,E,1
2016,660308,12542,M,1
2016,660320,12542,E,1
2016,660325,12542,M,
2016,660336,12542,H,1
2016,660360,12542,E,
2016,660LEA,12542,A,
2016,660LEA,12542,E,1
2016,660LEA,12542,H,1
2016,660LEA,12542,M,1
2016,660LEA,12542,T,
2016,66A000,12542,A,
2016,670304,12542,E,
2016,670308,12542,E,3
2016,670310,12542,E,4
2016,670312,12542,E,4
2016,670314,12542,E,8
2016,670318,12542,M,
2016,670320,12542,H,7
2016,670321,12542,E,3
2016,670322,12542,M,2
2016,670323,12542,E,3
2016,670324,12542,H,5
2016,670325,12542,M,
2016,670329,12542,E,1
2016,670330,12542,E,1
2016,670331,12542,M,6
2016,670332,12542,E,2
2016,670333,12542,H,8
2016,670335,12542,E,10
2016,670336,12542,M,4
2016,670337,12542,E,6
2016,670338,12542,E,9
2016,670339,12542,E,3
2016,670340,12542,H,12
2016,670341,12542,E,3
2016,670342,12542,E,3
2016,670343,12542,E,5
2016,670344,12542,H,6
2016,670345,12542,M,2
