digital_media,device_access,device_access_grades,device_home,device_home_grades,BYOD,byod_grades,agency_code,year,Book_TitlesPer_Student,wap,wap_class,media_school,devices,category_code
2,Yes,2:3:4:5,No,-,Both,K:1:2:3:4:5,600530,2018,11.25,68.0,1.58,2005.0,1.01,E
2,Yes,3:4:5:6:7:8,No,-,Staff,-,600532,2018,11.96,128.0,1.49,2001.0,1.18,I
0,Yes,2:3:4:5,No,-,Students,PK:K:1:2:3:4:5,600534,2018,10.89,66.0,1.69,2000.0,0.92,E
4,Yes,9:10:11:12,No,-,Both,9:10:11:12,600535,2018,2.94,222.0,1.37,2006.0,0.76,H
14,Yes,6:07:08,No,-,Both,6:07:08,600537,2018,9.21,90.0,1.88,2008.0,0.83,M
2,Yes,6:07:08,No,-,Neither,-,600538,2018,8.74,109.0,1.58,2003.0,0.77,M
0,Yes,3:04:05,No,-,Neither,-,600545,2018,12.46,58.0,1.93,2011.0,0.74,E
1,Yes,2:3:4:5,No,-,Neither,-,600546,2018,12.13,73.0,1.97,2004.0,0.67,E
4,Yes,3:04:05,No,-,Neither,-,600549,2018,12.46,65.0,1.86,2002.0,1.13,E
2,Yes,K:1:2:3:4:5,No,-,Neither,-,600550,2018,17.93,69.0,1.6,2001.0,0.66,E
2,Yes,3:4:5:6:7:8,No,-,Neither,-,600553,2018,16.81,61.0,1.15,1990.0,0.92,I
2,Yes,2:3:4:5,No,-,Neither,-,600557,2018,26.25,72.0,2.25,2002.0,1.06,E
8,Yes,3:04:05,No,-,Students,3:04:05,600558,2018,14.34,70.0,1.75,2010.0,0.74,E
2,Yes,K:1:2:3:4:5,No,-,Both,3:04:05,600562,2018,11.3,64.0,1.25,2001.0,0.81,E
1,Yes,2:3:4:5,No,-,Staff,-,600565,2018,22.8,62.0,1.82,2001.0,0.76,E
2,Yes,PK:K:4:5,No,-,Both,PK:K:1:2:3:4:5,600566,2018,12.8,71.0,1.27,2006.0,0.54,E
-,Yes,9:10:11:12:13,No,-,Both,9:10:11:12:13,600567,2018,,,,2017.0,0.6,H
-,No,-,No,-,Neither,-,600569,2018,,,,,0.76,H
1,Yes,3:04:05,No,-,Both,K:1:2:3:4:5,600571,2018,18.1,54.0,2.16,2005.0,0.81,E
0,Yes,PK:K:1:2:3:4:5:6:7:8,No,-,Staff,-,600574,2018,2.71,70.0,1.79,2017.0,0.47,I
1,Yes,9:10:11:12,Yes,9:10:11:12,Both,9:10:11:12,600576,2018,9.19,159.0,1.22,2000.0,0.43,H
2,Yes,K:1:2:3:4:5:6:7:8,No,-,Neither,-,600577,2018,25.72,59.0,1.79,2011.0,0.51,I
4,Yes,9:10:11:12,No,-,Both,9:10:11:12,600579,2018,4.74,182.0,1.67,2008.0,0.47,H
0,Yes,7:8:9:10,No,-,Neither,-,600582,2018,41.04,65.0,1.86,2013.0,0.69,T
2,Yes,3:04:05,No,-,Neither,-,600586,2018,11.39,85.0,1.42,2003.0,0.71,E
2,Yes,3:04:05,No,-,Both,PK:K:1:2:3:4:5,600587,2018,14.76,68.0,1.28,1999.0,0.78,E
2,Yes,3:04:05,No,-,Both,K:1:2:3:4:5,600588,2018,17.43,87.0,2.12,2004.0,0.98,E
2,Yes,K:1:2:3:4:5,No,-,Neither,-,600589,2018,15.24,67.0,1.49,2006.0,0.82,E
1,Yes,3:04:05,No,-,Students,3:04:05,600590,2018,16.83,67.0,1.86,2007.0,0.91,E
2,Yes,9:10:11:12,No,-,Both,9:10:11:12,600592,2018,7.27,170.0,1.83,2000.0,0.59,H
-,Yes,11:12:13,Yes,11:12:13,Neither,-,600594,2018,,,,,0.89,H
2,Yes,9:10:11:12,No,-,Both,9:10:11:12,600693,2018,13.98,30.0,1.5,2003.0,0.86,H
2,Yes,9:10:11:12,No,-,Both,9:10:11:12,600694,2018,14.12,30.0,1.0,2003.0,0.85,H
2,Yes,9:10:11:12,No,-,Both,9:10:11:12,600695,2018,21.4,30.0,1.76,2003.0,0.56,H
2,Yes,9:10:11:12,No,-,Both,9:10:11:12,600696,2018,23.82,30.0,1.67,2003.0,0.49,H
2,Yes,9:10:11:12,No,-,Both,9:10:11:12,600697,2018,13.6,30.0,1.5,2003.0,0.81,H
,,,,,,,600LEA,2018,11.16,14247.0,1.61,2004.0,0.76,
0,Yes,K:1:2:3:4:5:6:7:8:9:10:11:12,Yes,9:10:11:12,Neither,-,60B000,2018,7.81,68.0,0.8,2014.0,2.6,A
1,Yes,5:6:7:8:9:10:11:12,Yes,5:6:7:8:9:10:11:12,Neither,-,60D000,2018,3.63,120.0,1.17,2005.0,1.97,A
1,No,-,No,-,Students,K:1:2:3:4:5:6:7:8,60F000,2018,15.99,29.0,1.45,2014.0,2.93,I
1,No,-,No,-,Neither,-,60G000,2018,9.6,57.0,1.63,2011.0,3.31,A
0,No,-,No,-,Both,9:10:11:12,60I000,2018,1.76,65.0,0.71,2004.0,8.13,A
0,Yes,1:2:3:4:5:6:7:8,No,-,Neither,-,60J000,2018,31.66,68.0,1.62,2010.0,2.68,I
-,No,-,No,-,Neither,-,60K000,2018,,17.0,0.94,,6.14,T
-,Yes,5:6:7:8,Yes,6:07:08,Neither,-,60M000,2018,,18.0,0.39,,2.98,I
20,Yes,3:04:05,Yes,5:6:7:8,Neither,-,60P000,2018,1.09,22.0,1.22,2012.0,1.83,I
10,Yes,9:10:11,Yes,9:10:11,Neither,-,60S000,2018,1.34,36.0,0.62,2015.0,3.1,A
0,Yes,6:7:8:9:10:11:12,No,-,Both,6:7:8:9:10:11:12,60V000,2018,28.85,7.0,0.37,2006.0,5.2,T
0,Yes,5:6:7:8,Yes,6:07:08,Neither,-,610302,2018,24.63,21.0,1.31,2001.0,0.88,M
0,Yes,3:04:05,No,-,Neither,-,610310,2018,22.22,27.0,1.04,1999.0,0.91,E
2,Yes,K:1:2:3:4,No,-,Neither,-,610320,2018,41.69,23.0,1.28,2004.0,0.89,E
0,Yes,K:1:2,No,-,Neither,-,610322,2018,38.28,27.0,1.29,2009.0,0.85,E
0,Yes,6:07:08,Yes,6:07:08,Neither,-,610326,2018,21.98,26.0,1.0,2001.0,0.89,M
-,Yes,9:10:11:12:13,Yes,9:10:11:12:13,Neither,-,610332,2018,,8.0,2.0,,0.89,H
0,Yes,9:10:11:12,Yes,9:10:11:12,Neither,-,610334,2018,12.28,70.0,1.63,2004.0,0.89,H
,,,,,,,610LEA,2018,24.75,202.0,1.31,2003.0,0.43,
-,Yes,6,No,-,Staff,-,61M000,2018,,15.0,1.0,,3.49,E
0,No,-,No,-,Neither,-,61P000,2018,17.86,4.0,0.57,2017.0,3.43,E
-,No,-,No,-,Neither,-,61Q000,2018,,8.0,0.33,,15.6,I
0,No,-,No,-,Neither,-,61R000,2018,0.3,22.0,0.88,2017.0,4.26,I
-,Yes,6:7:8:9:10:11:12,Yes,6:7:8:9:10:11:12,Neither,-,620310,2018,,8.0,1.0,,0.59,T
1,Yes,K:1:2:3:4:5,Yes,3:04:05,Neither,-,620312,2018,32.13,32.0,1.19,1998.0,0.75,E
1,Yes,6:07:08,Yes,6:07:08,Neither,-,620314,2018,19.02,42.0,1.31,1998.0,0.65,M
1,Yes,9:10:11:12,Yes,9:10:11:12,Neither,-,620316,2018,14.02,59.0,1.44,1988.0,0.61,H
1,Yes,K:1:2:3:4:5,Yes,3:04:05,Neither,-,620318,2018,25.02,46.0,1.05,2004.0,0.73,E
1,Yes,K:1:2:3:4:5,Yes,3:04:05,Neither,-,620324,2018,60.76,32.0,1.33,1997.0,0.53,E
1,Yes,3:04:05,Yes,3:04:05,Neither,-,620330,2018,37.05,31.0,1.15,1999.0,0.4,E
3,Yes,K:1:2:3:4:5,Yes,3:04:05,Neither,-,620334,2018,29.7,26.0,1.18,1998.0,0.66,E
1,Yes,K:1:2,No,-,Neither,-,620336,2018,35.25,33.0,1.32,1996.0,0.69,E
0,Yes,6:07:08,Yes,6:07:08,Neither,-,620339,2018,25.21,44.0,1.52,1992.0,0.59,M
0,Yes,9:10:11:12,Yes,9:10:11:12,Neither,-,620340,2018,17.55,61.0,1.61,1991.0,0.6,H
-,Yes,9,Yes,9,Neither,-,620350,2018,,6.0,0.86,,0.93,H
,,,,,,,620LEA,2018,26.9,420.0,1.3,1996.0,0.62,
0,No,-,No,-,Staff,-,630304,2018,54.82,25.0,0.86,1995.0,0.67,E
0,No,-,No,-,Staff,-,630308,2018,39.09,30.0,1.15,1994.0,1.22,E
58,No,-,No,-,Staff,-,630312,2018,35.28,17.0,0.94,1998.0,0.83,E
0,Yes,PK:K:1:2:3:4:5,No,-,Staff,-,630316,2018,32.97,33.0,1.22,1996.0,0.52,E
8,Yes,6:07:08,Yes,6:07:08,Neither,-,630317,2018,21.45,37.0,1.23,2008.0,0.47,M
0,Yes,6:07:08,Yes,6:07:08,Staff,-,630320,2018,29.06,27.0,1.17,2000.0,0.54,M
2,No,-,No,-,Staff,-,630324,2018,17.26,37.0,0.82,2002.0,1.67,E
2,Yes,K:1:2:3:4:5:6:7:8,Yes,6:07:08,Staff,-,630328,2018,57.04,33.0,1.27,1997.0,0.76,I
-,Yes,7:8:9:10:11:12,Yes,6:7:8:9:10:11:12,Staff,-,630330,2018,,23.0,3.83,,0.53,T
1,Yes,6:07:08,Yes,6:07:08,Staff,-,630331,2018,24.04,52.0,1.3,1999.0,0.68,M
0,Yes,9:10:11:12,Yes,9:10:11:12,Staff,-,630332,2018,14.75,51.0,1.34,1994.0,0.71,H
2,Yes,9:10:11:12,Yes,9:10:11:12,Staff,-,630336,2018,6.39,128.0,1.28,1997.0,0.69,H
0,No,-,No,-,Staff,-,630342,2018,23.8,34.0,0.97,1996.0,1.22,E
0,No,-,No,-,Staff,-,630348,2018,32.93,27.0,0.52,1996.0,0.66,E
1,Yes,6:07:08,Yes,6:07:08,Staff,-,630350,2018,20.28,57.0,1.36,2002.0,0.79,M
1,No,-,No,-,Staff,-,630352,2018,26.02,33.0,1.22,2000.0,1.54,E
0,No,-,No,-,Staff,-,630356,2018,29.86,38.0,1.27,2004.0,0.76,E
0,Yes,9:10:11:12,Yes,9:10:11:12,Staff,-,630360,2018,5.38,88.0,1.21,1998.0,0.89,H
0,Yes,3:04:05,No,-,Staff,-,630364,2018,21.04,40.0,0.91,2002.0,0.98,E
3,No,-,No,-,Staff,-,630368,2018,20.72,23.0,0.7,1999.0,1.38,E
0,No,-,No,-,Staff,-,630373,2018,19.03,26.0,0.76,2005.0,1.76,E
1,Yes,6:07:08,Yes,6:07:08,Staff,-,630374,2018,14.14,59.0,1.26,1999.0,0.72,M
0,Yes,3:4:5:6:7:8,Yes,6:07:08,Staff,-,630376,2018,30.51,32.0,0.94,1997.0,0.72,I
,,,,,,,630LEA,2018,19.96,950.0,1.11,1999.0,0.81,
,,,,,,,63A000,2018,,5.0,0.29,,,E
-,No,-,No,-,Neither,-,63B000,2018,,8.0,0.27,,3.61,A
1,No,-,No,-,Neither,-,640302,2018,14.17,36.0,1.33,2001.0,0.71,E
0,Yes,4:05,No,-,Neither,-,640304,2018,15.69,56.0,1.27,2005.0,1.01,E
1,No,-,Yes,4:05,Neither,-,640306,2018,22.5,40.0,1.54,2001.0,0.79,E
0,Yes,4:05,No,-,Neither,-,640308,2018,26.15,55.0,1.15,1998.0,0.86,E
1,Yes,4:05,No,-,Neither,-,640316,2018,30.76,28.0,1.56,1998.0,0.75,E
0,Yes,6:07:08,Yes,6:07:08,Neither,-,640320,2018,6.44,60.0,1.5,1997.0,0.76,M
1,Yes,4:05,No,-,Neither,-,640324,2018,31.6,49.0,1.32,2001.0,1.12,E
1,Yes,3:04:05,No,-,Neither,-,640326,2018,41.18,48.0,1.6,2002.0,0.56,E
1,Yes,4:05,No,-,Neither,-,640328,2018,11.59,42.0,1.4,2002.0,0.75,E
5,Yes,6:07:08,Yes,6:07:08,Neither,-,640329,2018,20.15,63.0,1.24,1998.0,0.64,M
1,Yes,4:05,No,-,Neither,-,640332,2018,37.28,43.0,1.0,1996.0,1.08,E
1,Yes,6:07:08,Yes,6:07:08,Neither,-,640334,2018,24.27,53.0,1.13,1994.0,0.74,M
8,Yes,6:07:08,Yes,6:07:08,Neither,-,640335,2018,12.96,63.0,2.42,2009.0,0.74,M
1,Yes,4:05,No,-,Neither,-,640336,2018,27.55,42.0,1.5,2000.0,0.78,E
-,Yes,6:7:8:9:10:11:12,No,-,Neither,-,640340,2018,,10.0,0.67,,0.68,A
0,Yes,9:10:11:12,Yes,9:10:11:12,Neither,-,640346,2018,11.89,84.0,1.24,1998.0,0.75,H
-,Yes,9:10:11:12,Yes,9:10:11:12,Neither,-,640347,2018,,23.0,3.83,,0.97,H
1,Yes,4:05,No,-,Neither,-,640348,2018,14.73,56.0,1.22,1997.0,1.12,E
2,Yes,9:10:11:12,Yes,9:10:11:12,Neither,-,640350,2018,6.22,83.0,1.15,2002.0,0.83,H
1,Yes,6:07:08,Yes,6:07:08,Neither,-,640358,2018,17.94,63.0,1.26,1998.0,0.78,M
0,No,-,No,-,Neither,-,640360,2018,37.36,34.0,1.79,2000.0,0.5,E
20,Yes,9:10:11:12,Yes,9:10:11:12,Neither,-,640361,2018,1.81,103.0,1.37,2006.0,0.85,H
1,Yes,6:07:08,Yes,6:07:08,Neither,-,640362,2018,15.66,61.0,1.13,2001.0,0.81,M
1,Yes,9:10:11:12,Yes,9:10:11:12,Neither,-,640364,2018,5.48,78.0,1.24,2002.0,0.78,H
0,Yes,4:05,No,-,Neither,-,640376,2018,24.47,47.0,1.52,2000.0,1.22,E
0,Yes,4:05,No,-,Neither,-,640384,2018,34.49,35.0,1.4,1996.0,0.84,E
1,Yes,4:05,No,-,Neither,-,640396,2018,25.82,51.0,1.38,1996.0,0.96,E
1,No,-,No,-,Neither,-,640400,2018,15.4,49.0,1.23,1997.0,1.16,E
,,,,,,,640LEA,2018,16.86,1455.0,1.33,2000.0,0.68,
0,No,-,No,-,Neither,-,64A000,2018,0.83,40.0,0.57,2018.0,,A
9,No,-,No,-,Both,K:1:2:3:4:5,650304,2018,18.71,33.0,1.38,2001.0,1.52,E
3,No,-,No,-,Both,-,650308,2018,34.59,28.0,1.12,2004.0,1.47,E
1,No,-,No,-,Both,K:1:2:3:4:5,650309,2018,21.48,43.0,1.26,2005.0,1.47,E
4,No,-,No,-,Both,6:07:08,650310,2018,19.08,57.0,1.27,1997.0,1.44,M
1,No,-,No,-,Staff,-,650312,2018,49.93,34.0,1.1,1999.0,0.76,E
1,No,-,No,-,Both,K:1:2:3:4:5,650316,2018,28.11,36.0,1.24,1999.0,1.36,E
1,No,-,No,-,Both,K:1:2:3:4:5,650323,2018,20.17,46.0,1.24,2004.0,1.47,E
1,No,-,No,-,Both,K:1:2:3:4:5,650324,2018,29.38,28.0,1.4,1999.0,1.19,E
1,No,-,No,-,Both,6:07:08,650325,2018,11.42,49.0,1.2,1999.0,1.26,M
20,No,-,No,-,Students,9:10:11:12,650326,2018,6.53,107.0,0.95,1999.0,1.63,H
2,No,-,No,-,Both,9:10:11:12,650327,2018,17.7,96.0,1.28,2000.0,2.14,H
1,No,-,No,-,Both,K:1:2:3:4:5,650328,2018,34.24,37.0,1.06,2003.0,1.36,E
2,Yes,K:1:2:3:4:5:6,No,-,Both,3:4:5:6,650332,2018,30.04,51.0,1.16,2001.0,0.59,I
1,No,-,No,-,Both,1:2:3:4:5,650338,2018,15.02,38.0,1.03,2003.0,1.33,E
0,No,-,No,-,Both,K:1:2:3:4:5,650339,2018,25.73,32.0,1.14,1994.0,1.29,E
-,Yes,9:10:11:12,Yes,9:10:11:12,Both,9:10:11:12,650340,2018,,9.0,1.13,2017.0,0.99,H
1,No,-,No,-,Both,4:05,650341,2018,32.2,40.0,1.0,2002.0,1.28,E
1,No,-,No,-,Both,9:10:11:12,650342,2018,14.03,98.0,1.15,1997.0,1.74,H
2,No,-,No,-,Both,6:07:08,650343,2018,19.46,58.0,1.12,2006.0,0.99,M
-,No,-,No,-,Staff,-,650345,2018,,5.0,0.5,,0.52,I
1,No,-,No,-,Staff,-,650346,2018,15.58,32.0,1.0,2001.0,1.04,E
2,No,-,No,-,Both,K:1:2:3:4:5,650348,2018,15.57,44.0,0.98,2003.0,1.33,E
1,No,-,No,-,Students,6:07:08,650350,2018,10.24,50.0,1.14,2002.0,1.74,M
1,No,-,No,-,Both,6:07:08,650351,2018,18.24,46.0,1.1,2003.0,1.61,M
1,No,-,No,-,Both,9:10:11:12,650352,2018,10.33,116.0,1.25,1996.0,1.47,H
5,No,-,No,-,Both,1:2:3:4:5,650353,2018,23.04,39.0,1.08,1998.0,1.62,E
-,No,-,No,-,Both,2:9:10:11:12,650354,2018,,13.0,0.93,2017.0,0.3,T
-,No,-,No,-,Both,9:10:11:12,650355,2018,,9.0,1.13,,0.45,A
0,No,-,No,-,Neither,-,650356,2018,31.45,42.0,1.02,2003.0,1.29,E
11,No,-,No,-,Both,K:1:2:3:4:5,650362,2018,19.98,38.0,1.27,2001.0,1.69,E
1,No,-,No,-,Both,6:07:08,650364,2018,10.21,54.0,1.29,2001.0,1.66,M
1,No,-,No,-,Staff,-,650366,2018,23.92,38.0,1.09,1997.0,1.58,E
1,No,-,No,-,Both,K:1:2:3:4:5,650368,2018,31.02,37.0,1.61,2004.0,1.13,E
1,No,-,No,-,Both,K:1:2:3:4:5,650380,2018,19.0,40.0,1.05,1999.0,1.68,E
1,No,-,No,-,Both,K:1:2:3:4:5,650384,2018,32.38,48.0,1.23,2002.0,0.92,E
2,Yes,6:07:08,No,-,Both,6:07:08,650392,2018,23.36,55.0,1.2,1997.0,0.69,M
-,Yes,9:10:11:12:13,Yes,9:10:11:12:13,Both,9:10:11:12:13,650394,2018,,9.0,1.29,,0.95,H
-,Yes,9,Yes,9,Both,9,650395,2018,,4.0,0.8,,0.88,H
1,No,-,No,-,Staff,-,650400,2018,41.81,30.0,1.58,2001.0,1.27,E
1,No,-,No,-,Both,PK:K:1:2:3:4:5,650404,2018,18.89,47.0,1.68,2001.0,1.11,E
2,No,-,No,-,Both,K:1:2:3:4:5,650408,2018,19.87,20.0,1.18,2003.0,1.06,E
1,Yes,6:07:08,No,-,Staff,-,650409,2018,32.92,38.0,1.31,2001.0,0.51,M
-,No,-,No,-,Staff,-,650420,2018,,12.0,1.2,2015.0,1.34,E
,,,,,,,650LEA,2018,19.15,1786.0,1.16,2002.0,1.3,
-,Yes,3:4:5:6:7:8,Yes,4:5:6:7:8,Neither,-,65A000,2018,,22.0,0.73,,2.07,I
-,No,-,No,-,Neither,-,65B000,2018,,4.0,0.31,,3.97,I
-,No,-,No,-,Neither,-,65C000,2018,,9.0,0.69,,7.5,E
-,No,-,No,-,Neither,-,65G000,2018,,14.0,1.4,,3.22,M
0,No,-,No,-,Staff,-,660306,2018,28.05,40.0,1.82,1998.0,0.96,E
1,No,-,No,-,Staff,-,660308,2018,17.2,40.0,1.38,1998.0,1.26,M
0,No,-,No,-,Staff,-,660320,2018,79.77,35.0,1.17,1997.0,0.95,E
1,No,-,No,-,Staff,-,660325,2018,34.01,28.0,1.56,2000.0,0.68,M
1,Yes,9:10:11:12,Yes,9:10:11:12,Staff,-,660336,2018,21.55,53.0,1.02,1998.0,0.5,H
0,No,-,No,-,Staff,-,660360,2018,27.36,40.0,1.48,1998.0,0.94,E
20,Yes,9:10:11:12,Yes,9:10:11:12,Neither,-,660400,2018,4.27,40.0,5.71,2010.0,0.84,H
,,,,,,,660LEA,2018,30.63,276.0,1.49,2000.0,0.79,
0,Yes,9,Yes,9,Neither,-,670300,2018,0.66,4.0,2.0,,1.0,H
3,Yes,3:04:05,Yes,3:04:05,Staff,-,670304,2018,31.95,46.0,1.39,2000.0,1.92,E
1,Yes,3:04:05,Yes,3:04:05,Neither,-,670308,2018,25.91,45.0,0.94,2001.0,1.19,E
1,Yes,3:04:05,Yes,3:04:05,Neither,-,670310,2018,11.27,55.0,0.98,2002.0,0.99,E
2,Yes,2:3:4:5,Yes,3:04:05,Neither,-,670312,2018,32.81,36.0,1.2,2003.0,1.16,E
1,Yes,3:04,Yes,3:04,Neither,-,670314,2018,14.2,59.0,0.97,2000.0,1.42,E
1,Yes,5:6:7:8,Yes,5:6:7:8,Neither,-,670318,2018,15.51,43.0,0.9,1998.0,0.99,M
1,Yes,9:10:11:12,Yes,9:10:11:12,Neither,-,670320,2018,7.36,59.0,1.2,2000.0,0.91,H
1,Yes,3:04:05,Yes,3:04:05,Neither,-,670321,2018,26.16,43.0,0.93,1999.0,1.0,E
1,Yes,6:07:08,Yes,6:07:08,Neither,-,670322,2018,18.53,61.0,1.39,1999.0,0.71,M
1,Yes,3:04:05,Yes,3:04:05,Neither,-,670323,2018,18.91,51.0,0.96,1999.0,1.04,E
1,Yes,9:10:11:12,Yes,9:10:11:12,Neither,-,670324,2018,12.15,91.0,1.17,1996.0,0.73,H
2,Yes,6:07:08,Yes,6:07:08,Neither,-,670325,2018,8.49,55.0,1.08,1995.0,0.86,M
1,Yes,3:04:05,Yes,3:04:05,Neither,-,670329,2018,21.86,41.0,0.89,2004.0,0.74,E
1,Yes,3:04:05,Yes,3:04:05,Neither,-,670330,2018,19.19,47.0,1.07,1999.0,1.07,E
1,Yes,6:07:08,Yes,6:07:08,Neither,-,670331,2018,19.28,42.0,1.4,2004.0,0.91,M
1,Yes,K:1:2:3:4:5,Yes,K:1:2:3:4:5,Neither,-,670332,2018,27.51,38.0,1.19,2000.0,0.56,E
2,Yes,9:10:11:12,Yes,9:10:11:12,Neither,-,670333,2018,9.66,77.0,1.15,2002.0,0.8,H
0,Yes,3:04:05,Yes,3:04:05,Neither,-,670335,2018,13.88,53.0,1.04,1996.0,1.37,E
1,Yes,6:07:08,Yes,6:07:08,Neither,-,670336,2018,13.63,51.0,1.46,2002.0,0.88,M
2,No,-,No,-,Neither,-,670337,2018,11.67,52.0,0.96,2000.0,1.53,E
1,Yes,3:04:05,Yes,3:04:05,Neither,-,670338,2018,21.18,47.0,1.34,2002.0,1.17,E
5,Yes,3:04:05,Yes,3:04:05,Neither,-,670339,2018,16.21,42.0,0.84,1998.0,0.97,E
4,Yes,9:10:11:12,Yes,9:10:11:12,Neither,-,670340,2018,13.03,75.0,1.29,1994.0,0.69,H
1,Yes,3:04:05,Yes,3:04:05,Both,K:1:2:3:4:5,670341,2018,30.37,48.0,1.14,1996.0,1.2,E
1,Yes,3:04:05,Yes,3:04:05,Neither,-,670342,2018,30.07,38.0,1.19,2001.0,1.15,E
1,Yes,2:3:4:5,Yes,3:04:05,Neither,-,670343,2018,19.66,55.0,0.92,2000.0,0.99,E
0,Yes,9:10:11:12,Yes,9:10:11:12,Neither,-,670344,2018,13.5,59.0,1.11,1994.0,1.07,H
1,Yes,6:07:08,Yes,6:07:08,Neither,-,670345,2018,23.15,44.0,1.19,1996.0,0.9,M
1,Yes,4:05,Yes,4:05,Neither,-,670346,2018,24.09,46.0,1.12,1999.0,1.84,E
1,Yes,3:04:05,Yes,3:04:05,Both,K:1:2:3:4:5,670347,2018,17.14,45.0,1.02,2005.0,1.69,E
1,Yes,3:04:05,Yes,3:04:05,Neither,-,670350,2018,17.06,32.0,0.86,2000.0,0.89,E
1,Yes,6:07:08,Yes,6:07:08,Neither,-,670351,2018,12.64,57.0,1.12,2001.0,0.75,M
1,Yes,9:10:11:12,Yes,9:10:11:12,Neither,-,670352,2018,13.58,71.0,0.89,1996.0,0.69,H
1,Yes,6:07:08,Yes,6:07:08,Neither,-,670356,2018,12.65,60.0,1.33,1999.0,0.88,M
8,Yes,9:10:11:12,Yes,9:10:11:12,Both,9:10:11:12,670364,2018,13.69,72.0,1.06,2001.0,0.84,H
,,,,,,,670LEA,2018,16.82,1840.0,1.09,1999.0,0.93,
-,Yes,K:1:2:3:4:5:6:7:9,No,-,Staff,-,67B000,2018,,11.0,0.92,,1.68,I
3,Yes,6:07:08,Yes,6:07:08,Neither,-,680304,2018,24.23,59.0,1.31,1999.0,0.75,M
1,Yes,3:04:05,Yes,4:05,Neither,-,680308,2018,26.86,43.0,1.1,2003.0,1.07,E
2,Yes,9:10:11:12,Yes,9:10:11:12,Neither,-,680310,2018,7.16,78.0,1.3,2002.0,0.83,H
1,Yes,3:04:05,Yes,4:05,Neither,-,680312,2018,27.4,20.0,0.67,2000.0,0.94,E
1,Yes,6:07:08,Yes,6:07:08,Neither,-,680316,2018,20.59,56.0,1.1,1997.0,0.95,M
1,Yes,3:04:05,Yes,4:05,Neither,-,680324,2018,33.32,41.0,1.17,2000.0,1.12,E
1,Yes,6:07:08,Yes,6:07:08,Neither,-,680327,2018,31.05,52.0,1.3,2003.0,0.87,M
1,Yes,3:04:05,Yes,4:05,Neither,-,680328,2018,29.58,41.0,1.05,2001.0,1.05,E
1,Yes,3:04:05,Yes,4:05,Neither,-,680329,2018,25.59,39.0,1.08,1999.0,1.04,E
1,Yes,3:04:05,Yes,4:05,Neither,-,680330,2018,29.76,51.0,0.96,1996.0,1.05,E
1,Yes,9:10:11:12,Yes,9:10:11:12,Neither,-,680332,2018,11.89,90.0,1.25,2000.0,0.91,H
-,Yes,9:10:11:12,Yes,9:10:11:12,Neither,-,680335,2018,,3.0,0.5,2010.0,1.08,H
2,Yes,3:04:05,Yes,4:05,Neither,-,680336,2018,29.33,32.0,0.97,1999.0,1.14,E
,,,,,,,680LEA,2018,21.65,605.0,1.12,2001.0,0.48,
8,Yes,K:1:2:3:4:5,No,-,Neither,-,681300,2018,17.98,51.0,1.21,2009.0,0.88,E
1,No,-,No,-,Neither,-,681304,2018,43.45,48.0,1.45,2001.0,1.0,E
3,No,-,No,-,Students,9:10:11:12,681305,2018,12.87,77.0,1.79,2004.0,0.75,H
2,No,-,No,-,Students,9:10:11:12,681308,2018,8.75,135.0,0.9,2001.0,0.93,H
1,No,-,No,-,Neither,-,681309,2018,19.13,65.0,1.07,2001.0,0.8,M
5,Yes,5,No,-,Neither,-,681310,2018,26.87,48.0,1.92,2004.0,1.09,E
0,Yes,K:1:2:3:4:5,No,-,Neither,-,681311,2018,46.37,44.0,1.38,1998.0,0.74,E
3,Yes,2:3:4:5,No,-,Neither,-,681312,2018,24.72,50.0,1.39,2002.0,1.18,E
17,No,-,No,-,Both,9:10:11:12,681314,2018,15.73,127.0,1.41,1996.0,0.82,H
1,Yes,2:3:4:5,No,-,Neither,-,681316,2018,40.97,50.0,1.72,2003.0,0.92,E
1,Yes,K:1:2:3:4:5,No,-,Both,K:1:2:3:4:5,681320,2018,23.15,40.0,1.6,2001.0,0.95,E
7,No,-,No,-,Neither,-,681322,2018,18.54,57.0,1.12,2001.0,0.86,M
1,No,-,No,-,Both,6:07:08,681324,2018,17.94,60.0,1.11,2001.0,0.78,M
1,Yes,3:04:05,No,-,Neither,-,681326,2018,24.76,52.0,2.08,2006.0,1.13,E
0,No,-,No,-,Neither,-,681328,2018,,6.0,1.5,2000.0,0.03,A
1,Yes,1:2:3:4:5,No,-,Neither,-,681330,2018,30.37,54.0,1.46,2001.0,0.91,E
1,Yes,4:05,No,-,Neither,-,681332,2018,19.42,47.0,1.47,2004.0,1.17,E
5,Yes,2:3:4:5,No,-,Neither,-,681334,2018,33.61,52.0,1.44,2003.0,0.87,E
1,No,-,No,-,Neither,-,681336,2018,13.38,58.0,1.18,2004.0,0.79,M
-,Yes,9:10:11:12,No,-,Neither,-,681338,2018,,3.0,0.5,,0.42,H
,,,,,,,681LEA,2018,21.66,1124.0,1.31,2002.0,0.88,
-,No,-,No,-,Neither,-,68C000,2018,,25.0,1.0,,2.61,I
1,No,-,No,-,Staff,-,690312,2018,31.45,22.0,1.0,2000.0,1.04,E
1,Yes,6:07:08,No,-,Staff,-,690316,2018,28.62,30.0,1.36,1998.0,0.8,M
3,Yes,9:10:11:12,No,-,Staff,-,690320,2018,6.69,50.0,1.04,2010.0,0.73,H
