year,lea,lea name,school,school name,indian male,indian female,asian male,asian female,hispanic male,hispanic female,black male,black female,white male,white female,pacific island male,pacific island female,two or more male,two or more female,total,agency_code
2018,840,Stanly County Schools,370,Stanly Academy Learning Center,0,0,0,0,3,1,8,6,13,8,0,0,3,1,43,840370
2018,850,Stokes County Schools,304,Chestnut Grove Middle,1,1,1,3,23,21,7,1,294,286,0,0,15,16,669,850304
2015,850,Stokes County Schools,308,Francisco Elementary,0,2,1,0,1,0,2,1,29,23,0,0,3,0,62,850308
2018,850,Stokes County Schools,312,Germanton Elementary,0,0,1,0,2,1,4,0,89,67,0,0,4,6,174,850312
2018,850,Stokes County Schools,314,Mount Olive Elementary,0,0,1,0,7,8,0,1,136,130,0,0,2,4,289,850314
2018,850,Stokes County Schools,316,King Elementary,0,0,0,0,7,6,1,0,223,188,0,0,5,4,434,850316
2018,850,Stokes County Schools,320,Lawsonville Elementary,0,0,0,0,6,2,1,1,76,73,0,0,1,0,160,850320
2018,850,Stokes County Schools,324,Meadowbrook Academy,0,0,0,0,1,3,3,1,39,36,0,0,1,1,85,850324
2018,850,Stokes County Schools,328,Nancy Reynolds Elementary,0,2,1,0,0,1,1,7,80,49,0,0,2,1,144,850328
2018,850,Stokes County Schools,332,North Stokes High,0,0,0,0,5,6,1,0,170,160,0,0,3,6,351,850332
2018,850,Stokes County Schools,336,Pine Hall Elementary,0,0,0,0,4,4,2,2,71,49,0,0,2,3,137,850336
2018,850,Stokes County Schools,338,Piney Grove Middle,0,0,0,0,9,5,1,2,129,125,0,0,7,3,281,850338
2018,850,Stokes County Schools,340,Pinnacle Elementary,1,0,0,0,3,3,2,1,70,78,0,0,2,2,162,850340
2018,850,Stokes County Schools,342,Poplar Springs Elementary,0,1,1,2,13,12,1,0,202,192,0,0,7,6,437,850342
2018,850,Stokes County Schools,348,Sandy Ridge  Elementary,0,0,0,0,5,9,0,0,82,85,0,0,4,0,185,850348
2018,850,Stokes County Schools,350,Southeastern Middle,0,0,1,0,4,8,13,13,172,181,0,0,8,11,411,850350
2018,850,Stokes County Schools,352,South Stokes High,1,1,0,1,13,7,15,15,228,188,0,0,15,10,494,850352
2018,850,Stokes County Schools,354,London Elementary,0,0,0,1,4,12,18,9,85,80,0,0,5,8,222,850354
2018,850,Stokes County Schools,356,Walnut Cove Elementary,0,1,0,1,4,1,13,9,87,90,0,0,6,7,219,850356
2018,850,Stokes County Schools,358,West Stokes High,1,2,1,2,18,25,8,7,401,393,1,0,16,12,887,850358
2018,850,Stokes County Schools,360,Stokes Early College,0,0,0,0,3,9,2,1,62,98,0,1,0,3,179,850360
2018,860,Surry County Schools,302,Cedar Ridge Elementary,0,0,0,0,46,39,1,2,145,131,0,0,3,5,372,860302
2018,860,Surry County Schools,306,Central Middle,0,0,0,0,126,119,1,0,177,174,0,0,4,4,605,860306
2018,860,Surry County Schools,308,Copeland Elementary,0,0,1,1,63,64,0,1,81,76,0,0,3,1,291,860308
2018,860,Surry County Schools,312,Dobson Elementary,0,0,4,0,87,58,1,3,108,95,0,0,4,3,363,860312
2018,860,Surry County Schools,316,East Surry High,2,0,1,1,31,29,16,3,277,234,0,0,8,5,607,860316
2018,860,Surry County Schools,320,Flat Rock Elementary,0,0,2,0,28,19,10,11,87,63,0,0,9,9,238,860320
2018,860,Surry County Schools,324,Franklin Elementary,0,1,1,0,58,52,16,14,189,177,0,0,7,11,526,860324
2018,860,Surry County Schools,326,J Sam Gentry Middle,0,1,0,1,26,28,6,2,163,132,0,0,4,2,365,860326
2018,860,Surry County Schools,330,Meadowview Magnet Middle,3,0,0,1,43,37,13,9,128,125,0,0,11,10,380,860330
2018,860,Surry County Schools,332,Mountain Park Elementary,0,0,0,0,16,15,0,0,62,59,0,0,4,0,156,860332
2018,860,Surry County Schools,336,North Surry High,1,0,2,0,78,67,16,15,357,310,0,0,20,11,877,860336
2018,860,Surry County Schools,339,Pilot Mountain Elementary,0,0,0,0,28,37,8,9,163,152,0,0,6,8,411,860339
2018,860,Surry County Schools,340,Pilot Mountain Middle,0,0,1,2,28,28,9,4,182,168,0,0,5,7,434,860340
2018,860,Surry County Schools,344,Rockford Elementary,0,1,1,2,65,68,1,2,90,119,0,0,1,1,351,860344
2018,860,Surry County Schools,348,Shoals Elementary,0,0,0,0,12,6,1,1,115,129,0,0,2,3,269,860348
2018,860,Surry County Schools,352,Surry Central High,0,0,0,0,139,136,0,4,253,240,0,0,7,3,782,860352
2018,860,Surry County Schools,354,Surry Early College,0,0,2,5,49,84,0,5,78,110,0,0,3,4,340,860354
2018,860,Surry County Schools,356,Westfield Elementary,0,0,0,0,13,20,1,3,78,86,0,0,4,3,208,860356
2018,860,Surry County Schools,360,White Plains Elementary,0,0,1,2,27,34,1,1,120,106,0,0,5,6,303,860360
2018,861,Elkin City Schools,304,Elkin Elementary,0,0,3,1,69,67,8,15,212,244,0,0,4,12,635,861304
2018,861,Elkin City Schools,308,Elkin High,0,0,2,2,32,34,9,7,141,127,0,0,12,11,377,861308
2018,861,Elkin City Schools,312,Elkin Middle,0,0,0,2,22,14,2,3,65,43,0,0,5,3,159,861312
2018,862,Mount Airy City Schools,308,Bruce H Tharrington Primary,0,0,0,4,33,34,15,14,119,101,0,0,12,6,338,862308
2018,862,Mount Airy City Schools,310,Jones Intermediate,0,0,3,3,50,42,18,15,131,110,0,0,14,2,388,862310
2018,862,Mount Airy City Schools,312,Mount Airy High,0,0,2,1,53,32,24,29,164,191,0,0,15,14,525,862312
2018,862,Mount Airy City Schools,316,Mount Airy Middle,0,0,3,3,36,31,15,12,123,107,0,0,11,9,350,862316
2018,870,Swain County Schools,312,Cherokee Extension School,2,0,0,0,9,8,0,4,34,28,0,0,5,6,96,870312
2018,870,Swain County Schools,314,Swain County High School,63,55,1,3,13,10,2,1,206,183,0,1,13,9,560,870314
2018,870,Swain County Schools,318,Swain County Middle School,63,52,2,1,6,12,1,0,145,141,0,0,10,13,446,870318
2018,870,Swain County Schools,320,Swain County East Elementary,82,93,0,1,11,9,1,1,86,103,0,0,19,11,417,870320
2018,870,Swain County Schools,324,Swain County West Elementary,15,21,5,1,10,14,5,0,183,175,0,0,6,12,447,870324
2018,880,Transylvania County Schools,304,Brevard Elementary,1,2,1,2,14,23,19,23,222,169,3,0,20,21,520,880304
2018,880,Transylvania County Schools,308,Brevard High,1,0,4,5,25,22,25,22,284,304,1,0,24,29,746,880308
2018,880,Transylvania County Schools,312,Brevard Middle,0,0,0,6,28,28,18,17,204,184,0,0,15,23,523,880312
2018,880,Transylvania County Schools,318,Pisgah Forest Elementary,0,1,2,0,41,30,10,11,183,195,0,0,22,15,510,880318
2018,880,Transylvania County Schools,320,Davidson River School,0,0,0,0,3,0,6,2,41,20,0,0,4,10,86,880320
2018,880,Transylvania County Schools,324,Rosman Elementary,0,0,0,0,11,5,1,1,144,144,0,0,2,4,312,880324
2018,880,Transylvania County Schools,328,Rosman High,1,1,0,0,7,6,0,0,164,142,0,0,3,2,326,880328
2018,880,Transylvania County Schools,330,Rosman Middle,2,1,0,0,7,8,0,0,114,115,0,0,2,1,250,880330
2018,880,Transylvania County Schools,336,T C Henderson,0,0,0,1,3,1,0,0,66,58,0,0,1,2,132,880336
2018,890,Tyrrell County Schools,304,Columbia High,0,1,6,2,12,15,33,26,40,32,0,0,5,6,178,890304
2018,890,Tyrrell County Schools,306,Columbia Middle,0,0,2,2,12,16,24,24,29,20,0,0,0,6,135,890306
2018,890,Tyrrell County Schools,308,Tyrrell Elementary,0,0,1,3,21,33,43,44,68,36,0,1,15,21,286,890308
2018,900,Union County Schools,302,Antioch Elementary,2,2,55,41,25,10,17,13,276,250,0,0,14,26,731,900302
2018,900,Union County Schools,303,Rea View Elementary,1,0,23,21,9,13,10,7,206,219,0,0,11,8,528,900303
2018,900,Union County Schools,304,Benton Heights Elementary,0,0,0,0,207,193,78,73,19,22,0,0,4,4,600,900304
2018,900,Union County Schools,305,New Town Elementary,2,2,42,49,25,29,20,18,382,344,0,0,18,15,946,900305
2018,900,Union County Schools,306,East Elementary,0,0,0,0,161,145,90,69,10,11,1,0,11,6,504,900306
2018,900,Union County Schools,307,Rocky River Elementary,2,0,4,2,113,99,75,63,147,122,1,0,30,23,681,900307
2018,900,Union County Schools,308,East Union Middle,3,2,2,2,200,158,125,114,138,130,0,0,10,12,896,900308
2018,900,Union County Schools,310,Cuthbertson Middle,0,0,34,49,44,37,49,28,483,472,0,1,18,19,"1,234",900310
2018,900,Union County Schools,311,Cuthbertson High,0,3,28,47,52,49,70,56,649,656,0,0,10,13,"1,633",900311
2018,900,Union County Schools,312,Fairview Elementary,0,0,0,3,30,29,10,10,201,195,0,1,4,4,487,900312
2018,900,Union County Schools,314,Monroe Middle,1,2,2,2,240,231,141,144,54,51,0,1,18,14,901,900314
2018,900,Union County Schools,316,Forest Hills High,1,0,3,3,198,152,165,153,185,156,0,0,14,11,"1,041",900316
2018,900,Union County Schools,318,Hemby Bridge Elementary,0,0,8,11,28,27,22,34,176,154,0,0,6,11,477,900318
2018,900,Union County Schools,320,Indian Trail Elementary,2,0,6,16,41,37,27,27,203,205,0,0,12,5,581,900320
2018,900,Union County Schools,328,Kensington Elementary,0,0,23,24,45,48,28,27,270,273,0,0,12,17,767,900328
2018,900,Union County Schools,332,Marshville Elementary,0,0,0,2,39,44,74,88,105,81,0,0,6,5,444,900332
2018,900,Union County Schools,334,Marvin Elementary,1,1,67,54,9,18,17,14,218,201,0,0,8,3,611,900334
2018,900,Union County Schools,336,Monroe High,2,0,5,3,333,296,188,201,71,76,0,0,23,15,"1,213",900336
2018,900,Union County Schools,340,New Salem Elementary,0,0,1,2,8,5,0,1,143,130,0,0,3,1,294,900340
2018,900,Union County Schools,341,Porter Ridge Elementary,2,1,2,2,59,48,35,28,143,125,0,0,11,9,465,900341
2018,900,Union County Schools,342,Porter Ridge High School,3,4,16,17,164,110,120,99,587,568,0,1,24,22,"1,735",900342
2018,900,Union County Schools,343,Porter Ridge Middle School,3,1,17,15,118,118,89,73,429,379,0,1,44,23,"1,310",900343
2018,900,Union County Schools,344,Parkwood High,0,1,3,6,62,64,65,54,495,453,1,0,16,18,"1,238",900344
2018,900,Union County Schools,346,Parkwood Middle,1,3,0,7,59,55,42,51,354,348,0,0,21,15,956,900346
2018,900,Union County Schools,347,Poplin Elementary,0,1,9,9,63,78,38,38,268,220,0,0,13,15,752,900347
2018,900,Union County Schools,348,Piedmont High,3,2,9,8,72,57,42,31,599,553,0,0,9,6,"1,391",900348
2018,900,Union County Schools,350,Piedmont Middle,1,1,8,3,58,59,26,21,416,405,0,0,10,6,"1,014",900350
2018,900,Union County Schools,351,Rock Rest Elementary,0,0,0,0,210,199,57,50,35,14,0,0,9,5,579,900351
2018,900,Union County Schools,352,Prospect Elementary,0,1,0,0,23,26,11,10,203,181,0,0,5,8,468,900352
2018,900,Union County Schools,353,Sandy Ridge Elementary,1,0,33,39,25,11,15,11,188,164,0,0,14,12,513,900353
2018,900,Union County Schools,354,Sardis Elementary,0,0,1,3,108,113,20,41,106,73,0,0,13,16,494,900354
2018,900,Union County Schools,356,Shiloh Elementary,1,0,2,3,49,56,21,35,157,145,1,0,7,12,489,900356
2018,900,Union County Schools,358,Stallings Elementary,1,1,17,20,41,45,21,25,176,165,0,0,13,16,541,900358
2018,900,Union County Schools,360,Sun Valley High,4,6,18,17,111,100,137,118,531,469,0,0,34,30,"1,575",900360
2018,900,Union County Schools,362,Sun Valley Middle,2,0,19,15,81,94,88,66,436,408,2,0,27,28,"1,266",900362
2018,900,Union County Schools,363,Sun Valley Elementary,0,0,7,10,50,40,35,41,194,175,0,0,18,15,585,900363
2018,900,Union County Schools,364,Union Elementary,2,1,0,0,29,33,19,15,112,95,0,0,11,8,325,900364
2018,900,Union County Schools,365,South Providence,0,0,0,0,5,2,25,4,17,4,0,0,0,1,58,900365
2018,900,Union County Schools,366,Central Academy of Technology and Arts,2,1,11,12,60,41,24,65,347,284,0,0,10,9,866,900366
2018,900,Union County Schools,367,Union County Early College,1,0,5,5,34,76,8,28,91,121,0,0,3,8,380,900367
2018,900,Union County Schools,368,Unionville Elementary,0,1,2,2,32,27,4,5,318,279,0,0,6,3,679,900368
2018,900,Union County Schools,370,Walter Bickett Elementary,0,0,3,1,171,156,126,120,35,23,0,0,14,18,667,900370
2018,900,Union County Schools,372,Waxhaw Elementary,0,1,6,4,35,24,22,36,219,213,0,1,21,13,595,900372
2018,900,Union County Schools,376,Weddington Elementary,0,0,70,71,19,24,24,17,317,277,1,0,14,8,842,900376
2018,900,Union County Schools,377,Weddington High,0,1,41,40,40,23,41,28,582,504,0,0,12,12,"1,324",900377
2018,900,Union County Schools,378,Weddington Middle,0,0,63,56,28,27,28,32,434,392,2,0,12,11,"1,085",900378
2018,900,Union County Schools,380,Wesley Chapel Elementary,1,0,8,5,21,9,18,26,180,149,0,0,8,5,430,900380
2018,900,Union County Schools,384,Western Union Elementary,1,0,5,1,32,26,39,26,239,204,0,0,19,19,611,900384
2018,900,Union County Schools,388,Wingate Elementary,1,0,1,0,107,89,117,115,53,39,0,0,7,19,548,900388
2018,900,Union County Schools,391,Marvin Ridge Middle,0,0,63,71,20,20,25,28,449,468,0,1,15,17,"1,177",900391
2018,900,Union County Schools,392,Wolfe School,1,0,3,0,7,4,19,5,27,22,0,0,1,0,89,900392
2018,900,Union County Schools,393,Marvin Ridge High,0,0,76,72,30,30,47,26,691,660,1,1,31,27,"1,692",900393
2018,910,Vance County Schools,304,Aycock Elementary,0,0,1,0,51,68,78,71,65,62,0,0,6,3,405,910304
2018,910,Vance County Schools,308,Carver Elementary,0,1,0,0,17,8,63,60,18,10,1,1,2,4,185,910308
2018,910,Vance County Schools,311,Clarke Elementary,0,0,1,4,43,24,156,137,20,14,0,0,11,10,420,910311
2018,910,Vance County Schools,314,Dabney Elementary,2,0,2,1,17,14,187,175,55,53,0,0,2,7,515,910314
2018,910,Vance County Schools,316,Eaton-Johnson Middle,1,0,5,1,17,21,201,181,29,16,0,0,8,5,485,910316
2018,910,Vance County Schools,320,Henderson Middle,0,0,2,2,27,26,128,102,27,24,0,0,5,6,349,910320
2018,910,Vance County Schools,340,New Hope Elementary,0,0,3,0,3,4,63,65,10,4,0,0,0,1,153,910340
2018,910,Vance County Schools,346,E O Young Jr Elementary,0,0,0,3,18,14,73,74,19,15,1,0,3,1,221,910346
2018,910,Vance County Schools,356,Pinkston Street Elementary,1,0,0,1,18,20,79,103,6,4,0,1,2,3,238,910356
2018,910,Vance County Schools,360,E M Rollins Elementary,0,0,7,11,9,12,137,144,16,13,0,0,9,7,365,910360
2018,910,Vance County Schools,364,Southern Vance High,0,0,0,0,54,71,199,176,75,52,0,0,14,13,654,910364
2018,910,Vance County Schools,368,AdVance Academy,0,0,0,0,7,3,74,33,6,7,0,0,2,1,133,910368
2018,910,Vance County Schools,370,Northern Vance High,1,0,4,3,37,25,249,243,62,32,1,1,7,10,675,910370
2018,910,Vance County Schools,376,L B Yancey Elementary,0,0,2,3,32,16,66,79,2,8,0,0,1,1,210,910376
2018,910,Vance County Schools,380,Zeb Vance Elementary,0,0,1,1,23,34,97,109,59,54,0,0,3,2,383,910380
2018,910,Vance County Schools,382,Vance Co Early College,0,0,3,0,18,26,29,60,31,44,0,0,3,2,216,910382
2018,910,Vance County Schools,384,STEM Early High,0,1,2,3,30,32,65,74,43,47,0,0,7,3,307,910384
2018,920,Wake County Schools,302,River Bend Elementary,1,0,32,32,101,98,151,149,58,51,1,1,7,15,697,920302
2018,920,Wake County Schools,303,Abbotts Creek Elementary,1,3,16,17,39,38,80,91,296,199,0,0,19,20,819,920303
2018,920,Wake County Schools,304,Adams Elementary,1,0,16,23,85,82,50,50,184,140,0,0,13,15,659,920304
2018,920,Wake County Schools,306,Herbert Akins Rd Elementary,0,1,12,14,60,56,57,74,379,328,1,0,23,21,"1,026",920306
2018,920,Wake County Schools,307,Alston Ridge Elementary,4,3,229,219,40,42,69,62,152,150,1,1,14,25,"1,011",920307
2018,920,Wake County Schools,308,Apex Elementary,0,0,21,24,70,47,42,34,179,185,0,0,11,13,626,920308
2018,920,Wake County Schools,312,Apex Middle,3,1,26,24,75,74,61,67,449,408,0,1,32,22,"1,243",920312
2018,920,Wake County Schools,316,Apex High,1,2,83,85,119,145,108,78,664,674,2,1,35,36,"2,033",920316
2018,920,Wake County Schools,317,Apex Friendship High,3,0,59,70,91,94,101,111,813,809,1,0,48,43,"2,243",920317
2018,920,Wake County Schools,318,Athens Drive High,4,2,79,61,182,185,281,291,476,423,0,1,53,45,"2,083",920318
2018,920,Wake County Schools,320,Aversboro Elementary,0,2,4,6,70,76,100,99,88,92,0,0,11,11,559,920320
2018,920,Wake County Schools,324,Longview,0,0,0,0,5,1,29,9,4,1,0,0,0,0,49,920324
2018,920,Wake County Schools,325,Banks Road Elementary,3,0,5,3,59,82,43,40,190,213,0,2,19,9,668,920325
2018,920,Wake County Schools,326,Baileywick Road Elementary,0,0,1,1,103,103,31,22,79,68,0,1,5,3,417,920326
2018,920,Wake County Schools,327,Ballentine Elementary,2,1,7,5,73,63,24,19,197,161,0,0,6,9,567,920327
2018,920,Wake County Schools,328,Baucom Elementary,1,0,23,14,36,48,31,27,222,220,0,0,10,16,648,920328
2018,920,Wake County Schools,329,Barwell Road Elementary,1,1,19,14,113,101,173,191,12,10,4,0,11,8,658,920329
2018,920,Wake County Schools,332,Beaverdam Elementary,0,1,19,10,142,140,147,135,71,53,0,1,9,13,741,920332
2018,920,Wake County Schools,334,Brassfield Elementary,1,0,19,14,67,58,40,46,243,240,2,0,7,10,747,920334
2018,920,Wake County Schools,336,Brentwood Elementary,1,1,11,8,93,94,66,52,41,20,0,0,12,16,415,920336
2018,920,Wake County Schools,340,Briarcliff Elementary,0,3,8,11,61,62,38,44,151,115,0,0,11,11,515,920340
2018,920,Wake County Schools,342,Brier Creek Elementary,0,1,49,42,53,50,146,119,147,144,0,0,24,13,788,920342
2018,920,Wake County Schools,344,Brooks Elementary,1,2,3,5,49,47,43,40,178,191,0,0,11,12,582,920344
2018,920,Wake County Schools,348,Needham Broughton High,0,4,25,44,176,146,309,293,585,500,1,1,22,38,"2,144",920348
2018,920,Wake County Schools,352,Bugg Elementary,0,0,2,1,33,36,161,154,5,9,0,0,9,3,413,920352
2018,920,Wake County Schools,356,Carnage Middle,1,1,175,128,70,61,167,181,70,62,2,2,13,13,946,920356
2018,920,Wake County Schools,358,Carpenter Elementary,4,0,158,126,58,49,39,54,165,106,0,1,21,24,805,920358
2018,920,Wake County Schools,360,Carroll Middle,1,1,14,23,111,124,143,152,219,174,0,2,25,17,"1,006",920360
2018,920,Wake County Schools,362,Carver Elementary,0,1,0,4,71,67,59,58,62,91,0,0,10,5,428,920362
2018,920,Wake County Schools,364,Cary Elementary,1,0,15,16,81,71,21,38,135,131,1,0,8,8,526,920364
2018,920,Wake County Schools,368,Cary High,5,7,77,67,298,274,201,231,614,516,3,1,45,51,"2,390",920368
2018,920,Wake County Schools,369,Cedar Fork Elementary,2,1,355,339,16,20,39,48,84,82,0,1,10,21,"1,018",920369
2018,920,Wake County Schools,370,Centennial Campus Middle,1,1,9,17,69,65,65,93,72,63,0,0,15,8,478,920370
2018,920,Wake County Schools,376,Combs Elementary,1,0,55,54,58,65,103,88,229,217,1,0,20,23,914,920376
2018,920,Wake County Schools,380,Conn Elementary,2,1,6,8,26,20,129,107,97,92,0,1,4,6,499,920380
2018,920,Wake County Schools,381,Connections Academy,0,0,0,0,1,1,3,3,2,0,0,0,0,0,10,920381
2018,920,Wake County Schools,384,Creech Road Elementary,0,2,2,0,95,98,135,124,33,30,0,0,15,13,547,920384
2018,920,Wake County Schools,386,Crossroads FLEX,0,0,2,2,2,5,3,4,22,53,0,1,1,5,100,920386
2018,920,Wake County Schools,388,Daniels Middle,3,0,17,13,94,75,162,180,293,284,0,0,25,22,"1,168",920388
2018,920,Wake County Schools,390,Davis Drive Elementary,0,0,228,203,19,23,14,15,198,178,0,1,9,15,903,920390
2018,920,Wake County Schools,391,Davis Drive Middle,1,0,260,273,52,46,30,40,319,293,1,1,21,17,"1,354",920391
2018,920,Wake County Schools,393,Dillard Drive Elementary,0,0,32,21,75,73,126,119,104,108,1,3,13,14,689,920393
2018,920,Wake County Schools,394,Dillard Drive Middle,2,1,29,14,141,158,130,138,236,224,1,0,19,14,"1,107",920394
2018,920,Wake County Schools,396,Douglas Elementary,1,0,12,8,88,89,44,58,179,181,1,0,10,15,686,920396
2018,920,Wake County Schools,398,Durant Road Elementary,3,0,20,20,96,120,113,94,167,180,0,0,17,9,839,920398
2018,920,Wake County Schools,399,Durant Road Middle,3,2,19,22,110,113,157,132,190,177,1,0,22,23,971,920399
2018,920,Wake County Schools,400,Reedy Creek Middle,4,0,31,25,149,103,109,108,202,181,1,0,29,26,968,920400
2018,920,Wake County Schools,402,East Cary Middle,2,1,56,45,103,93,69,65,222,196,0,0,20,29,901,920402
2018,920,Wake County Schools,403,East Garner Elementary,2,2,3,5,102,95,180,172,26,17,1,2,6,9,622,920403
2018,920,Wake County Schools,404,East Garner Middle,6,3,9,8,174,201,314,312,105,106,2,1,23,22,"1,286",920404
2018,920,Wake County Schools,408,East Millbrook Middle,0,1,9,8,134,111,203,208,38,56,0,0,11,10,789,920408
2018,920,Wake County Schools,410,East Wake Middle,0,1,7,4,148,118,140,102,53,37,0,0,13,9,632,920410
2018,920,Wake County Schools,411,East Wake High,4,4,8,5,204,210,257,231,214,151,0,0,26,34,"1,348",920411
2018,920,Wake County Schools,412,Enloe High,2,4,290,256,197,171,330,365,370,413,0,0,40,61,"2,499",920412
2018,920,Wake County Schools,413,Forestville Road Elementary,2,1,5,2,121,99,116,113,69,56,0,0,4,7,595,920413
2018,920,Wake County Schools,414,Farmington Woods Elementary,2,1,45,46,93,86,48,52,196,195,0,0,11,14,789,920414
2018,920,Wake County Schools,415,Fox Road Elementary,1,0,8,14,95,99,98,92,24,25,2,0,6,6,470,920415
2018,920,Wake County Schools,416,Fuller Elementary,2,1,126,99,45,54,89,84,40,23,1,0,2,5,571,920416
2018,920,Wake County Schools,417,Forest Pines Drive Elementary,4,1,12,5,74,64,95,75,138,146,1,0,14,12,641,920417
2018,920,Wake County Schools,420,Fuquay-Varina Elementary,2,0,6,4,94,84,67,78,222,228,0,0,20,13,818,920420
2018,920,Wake County Schools,424,Fuquay-Varina Middle,1,0,7,8,93,111,88,64,272,216,0,0,35,21,916,920424
2018,920,Wake County Schools,428,Fuquay-Varina High,4,2,25,14,182,205,187,169,735,656,0,1,58,46,"2,284",920428
2018,920,Wake County Schools,436,Garner High,8,6,26,21,294,281,554,568,439,450,3,2,43,53,"2,748",920436
2018,920,Wake County Schools,438,River Oaks Middle,1,0,0,1,12,8,15,12,3,3,0,0,2,0,57,920438
2018,920,Wake County Schools,439,Green Hope Elementary,1,0,231,221,18,15,17,12,136,115,0,1,11,12,790,920439
