year,agency_code,category_code,grade_eoc,avg_size
2016,500316,,06,15
2016,500323,,Biology,17
2016,500323,,English II,20
2016,500323,,Math I,12
2016,500324,,Biology,9
2016,500324,,English II,11
2016,500324,,Math I,10
2016,500332,,00,21
2016,500332,,01,20
2016,500332,,02,15
2016,500332,,03,21
2016,500332,,04,22
2016,500332,,05,26
2016,500332,,06,18
2016,500332,,07,20
2016,500332,,08,17
2016,500332,,Math I,14
2016,500337,,00,20
2016,500337,,01,22
2016,500337,,02,19
2016,500337,,03,14
2016,500337,,04,16
2016,500337,,05,15
2016,500337,,06,22
2016,500337,,07,17
2016,500337,,08,13
2016,500337,,Math I,8
2016,500340,,Biology,19
2016,500340,,English II,21
2016,500340,,Math I,23
2016,500LEA,,00,18
2016,500LEA,,01,18
2016,500LEA,,02,17
2016,500LEA,,03,19
2016,500LEA,,04,19
2016,500LEA,,05,20
2016,500LEA,,06,18
2016,500LEA,,07,18
2016,500LEA,,08,18
2016,500LEA,,Biology,15
2016,500LEA,,English II,16
2016,500LEA,,Math I,16
2016,50A000,,00,24
2016,50A000,,01,25
2016,50A000,,02,23
2016,50A000,,03,23
2016,50A000,,04,24
2016,50A000,,05,23
2016,50A000,,06,18
2016,50A000,,07,17
2016,50A000,,Math I,9
2016,510308,,00,17
2016,510308,,01,18
2016,510308,,02,17
2016,510308,,03,20
2016,510308,,04,18
2016,510310,,05,27
2016,510310,,06,26
2016,510310,,07,26
2016,510310,,08,22
2016,510310,,Math I,29
2016,510324,,Biology,23
2016,510324,,English II,21
2016,510324,,Math I,21
2016,510326,,00,19
2016,510326,,01,18
2016,510326,,02,19
2016,510326,,03,19
2016,510326,,04,20
2016,510326,,05,20
2016,510327,,Biology,26
2016,510327,,English II,26
2016,510327,,Math I,26
2016,510328,,00,17
2016,510328,,01,21
2016,510328,,02,22
2016,510328,,03,19
2016,510328,,04,24
2016,510328,,05,22
2016,510329,,06,24
2016,510329,,07,26
2016,510329,,08,23
2016,510329,,Math I,23
2016,510330,,00,16
2016,510330,,01,14
2016,510330,,02,13
2016,510330,,03,19
2016,510330,,04,24
2016,510330,,05,19
2016,510332,,00,18
2016,510332,,01,20
2016,510332,,02,18
2016,510332,,03,21
2016,510332,,04,25
2016,510332,,05,16
2016,510333,,Biology,25
2016,510333,,English II,28
2016,510333,,Math I,26
2016,510334,,00,20
2016,510334,,01,20
2016,510334,,02,21
2016,510334,,03,23
2016,510334,,04,23
2016,510334,,05,22
2016,510336,,00,18
2016,510336,,01,19
2016,510336,,02,21
2016,510336,,03,18
2016,510336,,04,22
2016,510336,,05,20
2016,510340,,00,19
2016,510340,,01,20
2016,510340,,02,22
2016,510340,,03,18
2016,510340,,04,21
2016,510340,,05,23
2016,510342,,06,20
2016,510342,,07,25
2016,510342,,08,25
2016,510342,,Math I,30
2016,510344,,06,23
2016,510344,,07,24
2016,510344,,08,23
2016,510344,,Math I,30
2016,510356,,00,17
2016,510356,,01,20
2016,510356,,02,21
2016,510356,,03,22
2016,510356,,04,17
2016,510356,,05,15
2016,510358,,00,23
2016,510358,,01,23
2016,510358,,02,20
2016,510358,,03,22
2016,510358,,04,24
2016,510358,,05,18
2016,510359,,06,23
2016,510359,,07,24
2016,510359,,08,26
2016,510359,,Math I,28
2016,510360,,00,15
2016,510360,,01,17
2016,510360,,02,19
2016,510360,,03,18
2016,510360,,04,23
2016,510360,,05,24
2016,510360,,06,22
2016,510360,,07,21
2016,510360,,08,25
2016,510360,,Math I,24
2016,510364,,06,25
2016,510364,,07,28
2016,510364,,08,25
2016,510364,,Math I,29
2016,510367,,Biology,18
2016,510367,,English II,16
2016,510367,,Math I,9
2016,510368,,Biology,21
2016,510368,,English II,19
2016,510368,,Math I,19
2016,510372,,00,19
2016,510372,,01,16
2016,510372,,02,20
2016,510372,,03,21
2016,510372,,04,25
2016,510372,,05,22
2016,510373,,00,18
2016,510373,,01,19
2016,510373,,02,19
2016,510373,,03,17
2016,510373,,04,24
2016,510373,,05,20
2016,510374,,00,20
2016,510374,,01,18
2016,510374,,02,19
2016,510374,,03,19
2016,510374,,04,23
2016,510374,,05,11
2016,510376,,06,20
2016,510376,,07,23
2016,510376,,08,21
2016,510376,,Biology,23
2016,510376,,English II,17
2016,510376,,Math I,21
2016,510377,,00,18
2016,510377,,01,20
2016,510377,,02,21
2016,510377,,03,22
2016,510377,,04,23
2016,510377,,05,19
2016,510378,,00,20
2016,510378,,01,22
2016,510378,,02,20
2016,510378,,03,20
2016,510378,,04,23
2016,510378,,05,23
2016,510379,,06,24
2016,510379,,07,26
2016,510379,,08,25
2016,510379,,Math I,25
2016,510380,,English II,7
2016,510380,,Math I,6
2016,510388,,00,17
2016,510388,,01,20
2016,510388,,02,18
2016,510388,,03,17
2016,510388,,04,19
2016,510390,,05,19
2016,510390,,06,18
2016,510390,,07,20
2016,510390,,08,22
2016,510390,,Math I,21
2016,510396,,00,14
2016,510396,,01,16
2016,510396,,02,18
2016,510396,,03,17
2016,510396,,04,16
2016,510396,,05,15
2016,510397,,06,17
2016,510397,,07,19
2016,510397,,08,21
2016,510397,,Math I,25
2016,510399,,Biology,18
2016,510399,,English II,19
2016,510399,,Math I,18
2016,510402,,Biology,21
2016,510402,,English II,22
2016,510402,,Math I,18
2016,510404,,00,19
2016,510404,,01,18
2016,510404,,02,16
2016,510404,,03,16
2016,510404,,04,19
2016,510404,,05,19
2016,510406,,Biology,20
2016,510406,,English II,24
2016,510406,,Math I,21
2016,510408,,00,15
2016,510408,,01,20
2016,510408,,02,20
2016,510408,,03,16
2016,510408,,04,21
2016,510408,,05,14
2016,510410,,00,20
2016,510410,,01,19
2016,510410,,02,21
2016,510410,,03,20
2016,510410,,04,14
2016,510410,,05,12
2016,510412,,06,23
2016,510412,,07,22
2016,510412,,08,24
2016,510412,,Math I,26
2016,510414,,00,20
2016,510414,,01,20
2016,510414,,02,20
2016,510414,,03,21
2016,510414,,04,24
2016,510414,,05,23
2016,510LEA,,00,18
2016,510LEA,,01,19
2016,510LEA,,02,19
2016,510LEA,,03,19
2016,510LEA,,04,21
2016,510LEA,,05,19
2016,510LEA,,06,22
2016,510LEA,,07,24
2016,510LEA,,08,24
2016,510LEA,,Biology,22
2016,510LEA,,English II,20
2016,510LEA,,Math I,23
2016,51A000,,00,18
2016,51A000,,01,23
2016,51A000,,02,22
2016,51A000,,03,23
2016,51A000,,04,22
2016,51A000,,05,22
2016,51A000,,06,19
2016,51A000,,07,22
2016,51A000,,08,21
2016,51A000,,Biology,17
2016,51A000,,English II,13
2016,51A000,,Math I,18
2016,520304,,00,24
2016,520304,,01,13
2016,520304,,02,13
2016,520304,,03,25
2016,520304,,04,23
2016,520304,,05,22
2016,520304,,06,21
2016,520308,,00,18
2016,520308,,01,19
2016,520308,,02,16
2016,520308,,03,14
2016,520308,,04,18
2016,520308,,05,23
2016,520308,,06,21
2016,520320,,Biology,13
2016,520320,,English II,16
2016,520320,,Math I,15
2016,520324,,07,19
2016,520324,,08,19
2016,520324,,Math I,22
2016,520328,,00,22
2016,520328,,01,21
2016,520328,,02,20
2016,520328,,03,12
2016,520328,,05,14
2016,520328,,06,12
2016,520336,,00,27
2016,520336,,01,22
2016,520336,,02,13
2016,520336,,03,20
2016,520336,,04,16
2016,520336,,05,18
2016,520336,,06,21
2016,520LEA,,00,23
2016,520LEA,,01,19
2016,520LEA,,02,16
2016,520LEA,,03,18
2016,520LEA,,04,19
2016,520LEA,,05,19
2016,520LEA,,06,19
2016,520LEA,,07,19
2016,520LEA,,08,19
2016,520LEA,,Biology,13
2016,520LEA,,English II,16
2016,520LEA,,Math I,18
2016,530302,,00,19
2016,530302,,01,22
2016,530302,,02,19
2016,530302,,03,17
2016,530302,,04,19
2016,530302,,05,20
2016,530306,,Biology,5
2016,530306,,English II,8
2016,530306,,Math I,7
2016,530308,,00,20
2016,530308,,02,17
2016,530308,,03,15
2016,530308,,04,18
2016,530308,,05,19
2016,530312,,00,20
2016,530312,,01,13
2016,530312,,04,20
2016,530312,,05,18
2016,530314,,06,20
2016,530314,,07,23
2016,530314,,08,25
2016,530320,,00,19
2016,530320,,01,20
2016,530320,,02,12
2016,530320,,04,21
2016,530320,,05,22
2016,530335,,Biology,22
2016,530335,,English II,23
2016,530335,,Math I,10
2016,530336,,Biology,16
2016,530336,,English II,17
2016,530336,,Math I,15
2016,530340,,00,21
2016,530340,,01,18
2016,530340,,02,16
2016,530340,,03,17
2016,530340,,04,19
2016,530340,,05,21
2016,530341,,06,22
2016,530341,,07,21
2016,530341,,08,22
2016,530341,,Math I,22
2016,530343,,Biology,19
2016,530343,,English II,19
2016,530343,,Math I,21
2016,530346,,00,21
2016,530346,,01,20
2016,530346,,02,20
2016,530346,,03,17
2016,530346,,04,25
2016,530346,,05,20
2016,530354,,00,19
2016,530354,,01,16
2016,530354,,02,19
2016,530354,,03,21
2016,530354,,04,21
2016,530354,,05,28
2016,530356,,06,19
2016,530356,,07,23
2016,530356,,08,20
2016,530LEA,,00,20
2016,530LEA,,01,18
2016,530LEA,,02,17
2016,530LEA,,03,17
2016,530LEA,,04,20
2016,530LEA,,05,21
2016,530LEA,,06,20
2016,530LEA,,07,22
2016,530LEA,,08,22
2016,530LEA,,Biology,16
2016,530LEA,,English II,17
2016,530LEA,,Math I,15
2016,540304,,00,22
2016,540304,,01,18
2016,540304,,02,20
2016,540304,,03,17
2016,540304,,04,19
2016,540304,,05,21
2016,540308,,00,21
2016,540308,,01,23
2016,540308,,02,18
2016,540308,,03,16
2016,540308,,04,21
2016,540308,,05,25
2016,540308,,06,23
2016,540308,,07,20
2016,540308,,08,20
2016,540308,,Math I,22
2016,540312,,06,19
2016,540312,,07,22
2016,540312,,08,24
2016,540312,,Math I,18
2016,540315,,Biology,21
2016,540315,,English II,22
2016,540315,,Math I,27
2016,540317,,Biology,15
2016,540317,,English II,16
2016,540317,,Math I,8
2016,540318,,English II,7
2016,540318,,Math I,9
2016,540324,,Biology,21
2016,540324,,English II,24
2016,540324,,Math I,21
2016,540328,,00,18
2016,540328,,01,18
2016,540328,,02,20
2016,540328,,03,19
2016,540328,,04,17
2016,540328,,05,21
2016,540330,,06,19
2016,540330,,07,16
2016,540330,,08,25
2016,540330,,Math I,10
2016,540336,,Biology,17
2016,540336,,English II,20
2016,540336,,Math I,23
2016,540338,,00,15
2016,540338,,01,19
2016,540338,,02,19
2016,540338,,03,14
2016,540338,,04,20
2016,540338,,05,26
2016,540340,,00,17
2016,540340,,01,17
2016,540340,,02,20
2016,540340,,03,18
2016,540340,,04,22
2016,540340,,05,24
2016,540344,,06,25
2016,540344,,07,27
2016,540344,,08,23
2016,540344,,Math I,23
2016,540LEA,,00,19
2016,540LEA,,01,19
2016,540LEA,,02,19
2016,540LEA,,03,17
2016,540LEA,,04,20
2016,540LEA,,05,23
2016,540LEA,,06,22
2016,540LEA,,07,21
2016,540LEA,,08,23
2016,540LEA,,Biology,19
2016,540LEA,,English II,18
2016,540LEA,,Math I,18
2016,54A000,,00,17
2016,54A000,,01,22
2016,54A000,,02,28
2016,54A000,,03,19
2016,54A000,,04,17
2016,54A000,,05,15
2016,54A000,,06,20
2016,54A000,,07,16
2016,54A000,,08,22
2016,550308,,Biology,5
2016,550308,,English II,7
2016,550308,,Math I,16
2016,550312,,00,14
2016,550312,,01,16
2016,550312,,02,15
2016,550312,,03,14
2016,550314,,00,19
2016,550314,,01,19
2016,550314,,02,22
2016,550314,,03,21
2016,550314,,04,20
2016,550314,,05,21
2016,550316,,00,15
2016,550316,,01,22
2016,550316,,02,18
2016,550316,,03,19
2016,550320,,Biology,21
2016,550320,,English II,21
2016,550320,,Math I,18
2016,550322,,06,22
2016,550322,,07,22
2016,550322,,08,25
2016,550322,,Math I,29
2016,550324,,04,19
2016,550324,,05,21
2016,550328,,00,13
2016,550328,,01,14
2016,550328,,02,16
2016,550328,,03,17
2016,550328,,04,19
2016,550328,,05,23
2016,550332,,Biology,17
2016,550332,,English II,18
2016,550332,,Math I,19
2016,550334,,06,16
2016,550334,,07,20
2016,550334,,08,20
2016,550334,,Math I,21
2016,550336,,00,15
2016,550336,,01,16
2016,550336,,02,16
2016,550336,,03,18
2016,550336,,04,21
2016,550336,,05,28
2016,550340,,00,19
2016,550340,,01,20
2016,550340,,02,17
2016,550340,,03,13
2016,550340,,04,18
2016,550340,,05,19
2016,550342,,00,18
2016,550342,,01,19
2016,550342,,02,15
2016,550342,,03,22
2016,550342,,04,20
2016,550342,,05,20
2016,550344,,Biology,24
2016,550344,,English II,26
2016,550344,,Math I,22
2016,550348,,00,18
2016,550348,,01,17
2016,550348,,02,18
2016,550349,,03,19
2016,550349,,04,22
2016,550349,,05,21
2016,550350,,06,22
2016,550350,,07,24
2016,550350,,08,23
2016,550350,,Math I,25
2016,550356,,00,15
2016,550356,,01,19
2016,550356,,02,19
2016,550356,,03,19
2016,550356,,04,18
2016,550356,,05,20
2016,550360,,00,13
2016,550360,,01,19
2016,550360,,02,15
2016,550360,,03,15
2016,550362,,00,17
2016,550362,,01,16
2016,550362,,02,22
2016,550362,,03,20
2016,550362,,04,22
2016,550362,,05,22
2016,550364,,00,14
2016,550364,,01,19
2016,550364,,02,17
2016,550364,,03,16
2016,550364,,04,25
2016,550364,,05,26
2016,550368,,Biology,24
2016,550368,,English II,21
2016,550368,,Math I,17
2016,550372,,06,19
2016,550372,,07,24
2016,550372,,08,23
2016,550372,,Math I,20
2016,550LEA,,00,16
2016,550LEA,,01,18
2016,550LEA,,02,18
2016,550LEA,,03,18
2016,550LEA,,04,20
2016,550LEA,,05,22
2016,550LEA,,06,20
2016,550LEA,,07,23
2016,550LEA,,08,23
2016,550LEA,,Biology,19
2016,550LEA,,English II,19
2016,550LEA,,Math I,21
2016,55A000,,00,22
2016,55A000,,01,24
2016,55A000,,02,24
2016,55A000,,03,24
2016,55A000,,04,24
2016,55A000,,05,25
2016,55A000,,06,23
2016,55A000,,07,25
2016,55A000,,08,26
2016,55A000,,Biology,23
2016,55A000,,English II,20
2016,55A000,,Math I,24
2016,560304,,00,21
2016,560304,,01,23
2016,560304,,02,23
2016,560304,,03,19
2016,560304,,04,21
2016,560316,,00,18
2016,560316,,01,17
2016,560316,,02,15
2016,560316,,03,18
2016,560316,,04,25
2016,560320,,Biology,19
2016,560320,,English II,21
2016,560320,,Math I,17
2016,560324,,01,11
2016,560324,,02,14
2016,560324,,03,11
2016,560324,,04,11
2016,560324,,05,10
2016,560324,,06,20
2016,560324,,Biology,15
2016,560324,,English II,15
2016,560324,,Math I,11
2016,560328,,00,15
2016,560328,,01,20
2016,560328,,02,20
2016,560328,,03,18
2016,560328,,04,21
2016,560329,,Biology,18
2016,560329,,English II,12
2016,560329,,Math I,12
2016,560330,,07,18
2016,560330,,08,17
2016,560330,,Math I,21
2016,560331,,05,19
2016,560331,,06,18
2016,560332,,07,11
2016,560332,,Biology,7
2016,560332,,English II,6
2016,560332,,Math I,11
2016,560338,,00,22
2016,560338,,01,19
2016,560338,,02,18
2016,560338,,03,18
2016,560338,,04,21
2016,560350,,Biology,13
2016,560350,,English II,10
2016,560350,,Math I,10
2016,560LEA,,00,19
2016,560LEA,,01,18
2016,560LEA,,02,18
2016,560LEA,,03,17
2016,560LEA,,04,20
2016,560LEA,,05,15
2016,560LEA,,06,19
2016,560LEA,,07,15
2016,560LEA,,08,17
2016,560LEA,,Biology,15
2016,560LEA,,English II,14
2016,560LEA,,Math I,14
2016,570306,,00,17
2016,570306,,01,20
2016,570306,,02,19
2016,570306,,03,17
2016,570306,,04,20
2016,570306,,05,17
2016,570312,,00,23
2016,570312,,01,13
2016,570312,,02,22
2016,570312,,03,17
2016,570312,,04,23
2016,570312,,05,23
2016,570317,,Biology,11
2016,570317,,English II,20
2016,570317,,Math I,17
2016,570318,,Biology,13
2016,570318,,English II,16
2016,570318,,Math I,16
2016,570319,,06,17
2016,570319,,07,22
2016,570319,,08,21
2016,570319,,Math I,22
2016,570320,,00,19
2016,570320,,01,17
2016,570320,,02,18
2016,570320,,03,24
2016,570320,,04,19
2016,570320,,05,22
2016,570LEA,,00,20
2016,570LEA,,01,17
2016,570LEA,,02,20
2016,570LEA,,03,19
2016,570LEA,,04,21
2016,570LEA,,05,21
2016,570LEA,,06,17
2016,570LEA,,07,22
2016,570LEA,,08,21
2016,570LEA,,Biology,12
2016,570LEA,,English II,18
2016,570LEA,,Math I,18
2016,580308,,00,17
2016,580308,,01,24
2016,580308,,02,22
2016,580312,,03,19
2016,580312,,04,19
2016,580312,,05,19
2016,580316,,00,23
2016,580316,,01,21
2016,580316,,02,18
2016,580316,,03,18
2016,580316,,04,17
2016,580316,,05,18
2016,580320,,00,21
2016,580320,,01,22
2016,580320,,02,22
2016,580320,,03,25
2016,580320,,04,19
2016,580320,,05,25
2016,580324,,00,15
2016,580324,,01,15
2016,580324,,02,17
2016,580324,,03,14
2016,580324,,04,18
2016,580324,,05,17
2016,580324,,06,19
2016,580344,,Biology,16
2016,580344,,English II,13
2016,580344,,Math I,19
2016,580350,,06,19
2016,580350,,07,16
2016,580350,,08,15
2016,580350,,Math I,5
2016,580356,,00,22
2016,580356,,01,18
2016,580356,,02,20
2016,580356,,03,26
2016,580356,,04,26
2016,580356,,05,22
2016,580368,,Biology,15
2016,580368,,English II,17
2016,580368,,Math I,17
2016,580372,,06,21
2016,580372,,07,21
2016,580372,,08,24
2016,580372,,Math I,20
2016,580LEA,,00,20
2016,580LEA,,01,20
2016,580LEA,,02,20
2016,580LEA,,03,20
2016,580LEA,,04,20
2016,580LEA,,05,20
2016,580LEA,,06,20
2016,580LEA,,07,19
2016,580LEA,,08,20
2016,580LEA,,Biology,16
2016,580LEA,,English II,15
2016,580LEA,,Math I,16
2016,58B000,,06,28
2016,58B000,,07,24
2016,58B000,,08,24
2016,58B000,,Biology,8
2016,58B000,,English II,12
2016,58B000,,Math I,25
2016,590306,,00,14
2016,590306,,01,13
2016,590306,,02,12
2016,590306,,03,12
2016,590306,,04,19
2016,590306,,05,17
2016,590310,,06,18
2016,590310,,07,18
2016,590310,,08,22
2016,590310,,Math I,30
2016,590316,,00,17
2016,590316,,01,16
2016,590316,,02,12
2016,590316,,03,17
2016,590316,,04,11
2016,590316,,05,15
2016,590320,,00,15
2016,590320,,01,15
2016,590320,,02,14
2016,590320,,03,18
2016,590320,,04,16
2016,590320,,05,15
2016,590328,,Biology,13
2016,590328,,English II,20
2016,590328,,Math I,16
2016,590330,,Biology,22
2016,590330,,English II,22
2016,590330,,Math I,20
2016,590332,,00,16
2016,590332,,01,17
2016,590332,,02,15
2016,590332,,03,10
2016,590332,,04,16
2016,590332,,05,17
2016,590336,,00,16
2016,590336,,01,13
2016,590336,,02,19
2016,590336,,03,17
2016,590336,,04,15
2016,590336,,05,12
2016,590340,,00,18
2016,590340,,01,18
2016,590340,,02,18
2016,590340,,03,17
2016,590340,,04,17
2016,590340,,05,18
2016,590344,,00,11
2016,590344,,01,16
2016,590344,,02,16
2016,590344,,03,16
2016,590344,,04,21
2016,590344,,05,25
2016,590352,,00,13
2016,590352,,01,11
2016,590352,,02,20
2016,590352,,03,20
2016,590352,,04,18
2016,590352,,05,12
2016,590356,,06,25
2016,590356,,07,24
2016,590356,,08,23
2016,590356,,Math I,27
2016,590393,,08,10
2016,590393,,Biology,9
2016,590393,,English II,11
2016,590393,,Math I,9
2016,590LEA,,00,15
2016,590LEA,,01,15
2016,590LEA,,02,16
2016,590LEA,,03,16
2016,590LEA,,04,17
2016,590LEA,,05,16
2016,590LEA,,06,22
2016,590LEA,,07,21
2016,590LEA,,08,18
2016,590LEA,,Biology,16
2016,590LEA,,English II,18
2016,590LEA,,Math I,20
2016,600300,,00,19
2016,600300,,01,23
2016,600300,,02,23
2016,600300,,03,21
2016,600300,,04,23
2016,600300,,05,23
2016,600301,,06,23
2016,600301,,07,23
2016,600301,,08,22
2016,600301,,Math I,30
2016,600302,,Biology,27
2016,600302,,English II,28
2016,600302,,Math I,25
2016,600305,,06,29
2016,600305,,07,30
2016,600305,,08,29
2016,600305,,Math I,32
2016,600308,,00,21
2016,600308,,01,21
2016,600308,,02,21
2016,600308,,03,20
2016,600308,,04,22
2016,600308,,05,17
2016,600311,,00,23
2016,600311,,01,23
2016,600311,,02,22
2016,600311,,03,18
2016,600311,,04,30
2016,600311,,05,17
2016,600311,,06,22
2016,600311,,07,19
2016,600311,,08,24
2016,600312,,Biology,26
2016,600312,,English II,26
2016,600312,,Math I,31
2016,600313,,06,29
2016,600313,,07,30
2016,600313,,08,30
2016,600313,,Math I,32
2016,600314,,00,21
2016,600314,,01,25
2016,600314,,02,26
2016,600314,,03,23
2016,600314,,04,22
2016,600314,,05,25
2016,600316,,00,18
2016,600316,,01,16
2016,600316,,02,21
2016,600316,,03,19
2016,600316,,04,17
2016,600316,,05,17
2016,600317,,06,20
2016,600317,,07,21
2016,600317,,08,21
2016,600317,,Math I,29
2016,600318,,00,21
2016,600318,,01,20
2016,600318,,02,22
2016,600318,,03,26
2016,600318,,04,24
2016,600318,,05,22
2016,600319,,00,21
2016,600319,,01,18
2016,600319,,02,21
2016,600319,,03,22
2016,600319,,04,20
2016,600319,,05,21
2016,600319,,06,17
2016,600319,,07,16
2016,600319,,08,20
2016,600319,,Math I,37
2016,600322,,00,23
2016,600322,,01,25
2016,600322,,02,24
2016,600322,,03,24
2016,600322,,04,23
2016,600322,,05,24
2016,600328,,00,22
2016,600328,,01,25
2016,600328,,02,20
2016,600328,,03,25
2016,600328,,04,21
2016,600328,,05,21
2016,600329,,00,17
2016,600329,,01,18
2016,600329,,02,20
2016,600329,,03,19
2016,600329,,04,17
2016,600329,,05,23
2016,600333,,06,24
2016,600333,,07,24
2016,600333,,08,25
2016,600333,,Math I,33
2016,600335,,00,17
2016,600335,,01,19
2016,600335,,02,20
2016,600335,,03,22
2016,600335,,04,20
2016,600335,,05,16
2016,600336,,01,13
2016,600336,,02,16
2016,600338,,00,18
2016,600338,,01,22
2016,600338,,02,18
2016,600338,,03,22
2016,600338,,04,27
2016,600338,,05,27
2016,600341,,06,21
2016,600341,,07,22
2016,600341,,08,27
2016,600341,,Biology,11
2016,600341,,English II,12
2016,600341,,Math I,14
2016,600344,,00,24
2016,600344,,01,22
2016,600344,,02,23
2016,600344,,03,22
2016,600344,,04,21
2016,600344,,05,21
2016,600344,,06,18
2016,600344,,07,19
2016,600344,,08,18
2016,600344,,Math I,20
2016,600345,,06,27
2016,600345,,07,28
2016,600345,,08,29
2016,600345,,Math I,31
2016,600346,,00,20
2016,600346,,01,19
2016,600346,,02,22
2016,600346,,03,20
2016,600346,,04,24
2016,600346,,05,27
2016,600349,,00,21
2016,600349,,01,21
2016,600349,,02,22
2016,600349,,03,20
2016,600349,,04,25
2016,600349,,05,27
2016,600351,,06,23
2016,600351,,07,25
2016,600351,,08,27
2016,600351,,Math I,28
2016,600352,,00,20
2016,600352,,01,22
2016,600352,,02,23
2016,600352,,03,18
2016,600352,,04,21
2016,600352,,05,26
2016,600353,,06,25
2016,600353,,07,29
2016,600353,,08,26
2016,600353,,Math I,35
2016,600357,,00,23
2016,600357,,01,21
2016,600357,,02,23
2016,600357,,03,20
2016,600357,,04,26
2016,600357,,05,28
2016,600361,,Biology,23
2016,600361,,English II,24
2016,600361,,Math I,23
2016,600362,,00,18
2016,600362,,01,18
2016,600362,,02,14
2016,600362,,03,19
2016,600362,,04,17
2016,600362,,05,19
2016,600364,,00,15
2016,600364,,01,17
2016,600364,,02,17
2016,600364,,03,23
2016,600364,,04,21
2016,600364,,05,24
2016,600364,,06,17
2016,600364,,07,17
2016,600364,,08,12
2016,600364,,Biology,11
2016,600364,,English II,13
2016,600364,,Math I,13
2016,600365,,00,19
2016,600365,,01,20
2016,600365,,02,21
2016,600365,,03,21
2016,600365,,04,25
2016,600365,,05,22
2016,600367,,00,21
2016,600367,,01,22
2016,600367,,02,22
2016,600367,,03,21
2016,600367,,04,29
2016,600367,,05,24
2016,600368,,00,16
2016,600368,,01,18
2016,600368,,02,18
2016,600368,,03,18
2016,600368,,04,21
2016,600368,,05,21
2016,600369,,00,21
2016,600369,,01,20
2016,600369,,02,19
2016,600369,,03,20
2016,600369,,04,27
2016,600369,,05,27
2016,600374,,00,20
2016,600374,,01,19
