year,agency_code,asm_option,k2_feeder,subgroup,aaa_score,aaa_score_masking,awa_score,awa_score_masking,cgrs_score,cgrs_score_masking,elp_score,elp_score_masking,mcr_score,mcr_score_masking,scgs_score,scgs_score_masking,bi_score,bi_score_masking,ach_score,eg_status,eg_score,spg_score,spg_grade,mags_score,mags_score_masking,ma_eg_status,ma_eg_score,ma_spg_score,ma_spg_grade,rdgs_score,rdgs_score_masking,rd_eg_status,rd_eg_score,rd_spg_score,rd_spg_grade
2018,010384,N,N,MU7,58.9,,,,,,,,,,,,,,58.9,Met,84.9,64.0,C,,,,,,,,,,,,
2018,010384,N,N,SWD,18.9,,,,,,,,,,,,,,18.9,Met,81.3,31.0,F,,,,,,,,,,,,
2018,010384,N,N,WH7,76.5,,,,,,,,,,91.1,,,,78.6,Exceeded,90.9,81.0,B,,,,,,,,,,,,
2018,010388,N,N,ALL,58.2,,65.6,,80.2,,,,88.3,,,,58.1,,68.1,Met,81.4,71.0,B,,,,,,,,,,,,
2018,010388,N,N,BL7,50.0,,,,,,,,,,,,,,50.0,Met,81.1,56.0,C,,,,,,,,,,,,
2018,010388,N,N,EDS,42.5,,53.9,,67.9,,,,82.4,,,,49.6,,54.7,Met,76.2,59.0,C,,,,,,,,,,,,
2018,010388,N,N,ELS,17.1,,,,,,,,,,,,,,17.1,,,17.0,F,,,,,,,,,,,,
2018,010388,N,N,HI7,47.5,,43.2,,85.2,,,,88.1,,,,46.0,,58.5,Met,73.1,61.0,C,,,,,,,,,,,,
2018,010388,N,N,SWD,7.7,,,,43.6,,,,34.3,,,,11.6,,21.4,Met,84.1,34.0,F,,,,,,,,,,,,
2018,010388,N,N,WH7,60.6,,70.8,,80.3,,,,88.6,,,,62.6,,70.8,Met,83.1,73.0,B,,,,,,,,,,,,
2018,010390,N,N,ALL,56.2,,,,,,,,,,67.4,,,,57.8,Met,82.9,63.0,C,51.7,,Met,74.9,56.0,C,60.8,,Exceeded,88.0,66.0,C
2018,010390,N,N,BL7,53.7,,,,,,,,,,,,,,53.7,Met,81.0,59.0,C,,,,,,,,,,,,
2018,010390,N,N,EDS,39.5,,,,,,,,,,52.3,,,,41.3,Met,82.4,50.0,D,,,,,,,,,,,,
2018,010390,N,N,ELS,30.9,,,,,,,,,,,,,,30.9,Met,79.7,41.0,D,,,,,,,,,,,,
2018,010390,N,N,HI7,50.0,,,,,,,,,,,,,,50.0,Met,80.7,56.0,C,,,,,,,,,,,,
2018,010390,N,N,MU7,37.0,,,,,,,,,,,,,,37.0,,,37.0,F,,,,,,,,,,,,
2018,010390,N,N,SWD,9.1,,,,,,,,,,,,,,9.1,Met,78.0,23.0,F,,,,,,,,,,,,
2018,010390,N,N,WH7,57.9,,,,,,,,,,68.2,,,,59.4,Met,84.4,64.0,C,,,,,,,,,,,,
2018,010392,N,N,ALL,40.7,,,,,,,,,,53.1,,,,42.5,NotMet,58.2,46.0,D,41.4,,NotMet,59.3,45.0,D,40.0,,NotMet,65.8,45.0,D
2018,010392,N,N,EDS,30.4,,,,,,,,,,52.9,,,,33.9,NotMet,59.7,39.0,F,,,,,,,,,,,,
2018,010392,N,N,HI7,47.2,,,,,,,,,,,,,,47.2,,,47.0,D,,,,,,,,,,,,
2018,010392,N,N,SWD,12.5,,,,,,,,,,,,,,12.5,,,13.0,F,,,,,,,,,,,,
2018,010392,N,N,WH7,40.1,,,,,,,,,,47.4,,,,41.2,NotMet,59.1,45.0,D,,,,,,,,,,,,
2018,010394,N,N,ALL,39.6,,,,,,24.2,,,,56.9,,,,41.6,NotMet,53.7,44.0,D,30.9,,NotMet,51.0,35.0,F,48.4,,Met,75.6,54.0,D
2018,010394,N,N,AS7,81.3,,,,,,,,,,,,,,81.3,Met,72.9,80.0,B,,,,,,,,,,,,
2018,010394,N,N,BL7,20.3,,,,,,,,,,31.9,,,,21.8,NotMet,59.0,29.0,F,,,,,,,,,,,,
2018,010394,N,N,EDS,26.2,,,,,,23.3,,,,43.0,,,,28.2,NotMet,55.0,34.0,F,,,,,,,,,,,,
2018,010394,N,N,ELS,26.6,,,,,,24.2,,,,,,,,26.3,Met,77.2,36.0,F,,,,,,,,,,,,
2018,010394,N,N,HI7,32.6,,,,,,,,,,60.9,,,,36.4,NotMet,62.9,42.0,D,,,,,,,,,,,,
2018,010394,N,N,MU7,43.9,,,,,,,,,,,,,,43.9,Met,71.9,50.0,D,,,,,,,,,,,,
2018,010394,N,N,SWD,11.0,,,,,,,,,,21.9,,,,12.5,Met,71.8,24.0,F,,,,,,,,,,,,
2018,010394,N,N,WH7,63.6,,,,,,,,,,81.3,,,,65.9,NotMet,57.5,64.0,C,,,,,,,,,,,,
2018,010396,N,N,ALL,61.6,,62.7,,83.8,,,,93.9,,,,51.1,,69.3,Exceeded,96.2,75.0,B,,,,,,,,,,,,
2018,010396,N,N,BL7,47.0,,41.6,,86.4,,,,87.8,,,,34.8,,57.9,Exceeded,91.4,65.0,C,,,,,,,,,,,,
2018,010396,N,N,EDS,52.8,,51.2,,82.1,,,,90.2,,,,42.9,,61.9,Exceeded,92.8,68.0,C,,,,,,,,,,,,
2018,010396,N,N,ELS,41.7,,,,70.0,,,,,,,,,,54.5,Exceeded,85.8,61.0,C,,,,,,,,,,,,
2018,010396,N,N,HI7,57.1,,58.3,,78.8,,,,95.0,1.0,,,52.1,,66.3,Exceeded,89.3,71.0,B,,,,,,,,,,,,
2018,010396,N,N,SWD,8.2,,,,66.7,,,,,,,,28.6,,29.5,Met,81.1,40.0,D,,,,,,,,,,,,
2018,010396,N,N,WH7,77.7,,85.7,,83.5,,,,95.0,1.0,,,67.1,,81.4,Exceeded,89.5,83.0,B,,,,,,,,,,,,
2018,010400,N,N,ALL,67.5,,69.2,,90.1,,,,93.7,,,,56.2,,74.6,Met,83.4,76.0,B,,,,,,,,,,,,
2018,010400,N,N,BL7,45.1,,35.9,,91.7,,,,95.0,,,,38.2,,60.8,Met,83.3,65.0,C,,,,,,,,,,,,
2018,010400,N,N,EDS,44.2,,53.1,,85.1,,,,88.1,,,,31.6,,56.7,Met,79.5,61.0,C,,,,,,,,,,,,
2018,010400,N,N,HI7,51.4,,,,82.5,,,,,,,,37.2,,55.4,Met,80.6,60.0,C,,,,,,,,,,,,
2018,010400,N,N,SWD,7.5,,,,78.0,,,,,,,,,,43.2,Met,78.2,50.0,D,,,,,,,,,,,,
2018,010400,N,N,WH7,75.1,,76.2,,90.7,,,,93.6,,,,64.5,,79.6,Met,82.2,80.0,B,,,,,,,,,,,,
2018,010403,N,N,ALL,58.4,,,,,,,,,,77.1,,,,61.3,Exceeded,86.4,66.0,C,57.0,,Exceeded,91.5,64.0,C,59.8,,Met,81.4,64.0,C
2018,010403,N,N,BL7,46.2,,,,,,,,,,,,,,46.2,Exceeded,86.4,54.0,D,,,,,,,,,,,,
2018,010403,N,N,EDS,41.0,,,,,,,,,,59.1,,,,43.4,Met,83.6,51.0,D,,,,,,,,,,,,
2018,010403,N,N,ELS,37.5,,,,,,,,,,,,,,37.5,Met,83.6,47.0,D,,,,,,,,,,,,
2018,010403,N,N,HI7,46.6,,,,,,,,,,59.6,,,,48.6,Met,81.2,55.0,C,,,,,,,,,,,,
2018,010403,N,N,MU7,52.8,,,,,,,,,,,,,,52.8,Met,84.0,59.0,C,,,,,,,,,,,,
2018,010403,N,N,SWD,16.9,,,,,,,,,,,,,,16.9,Met,80.4,30.0,F,,,,,,,,,,,,
2018,010403,N,N,WH7,63.2,,,,,,,,,,82.8,,,,66.3,Met,82.7,70.0,B,,,,,,,,,,,,
2018,010406,N,N,ALL,65.6,,,,,,,,,,79.9,,,,67.6,Met,81.3,70.0,B,66.5,,Met,80.0,69.0,C,64.8,,Met,83.8,69.0,C
2018,010406,N,N,BL7,49.3,,,,,,,,,,63.4,,,,51.5,Met,82.3,58.0,C,,,,,,,,,,,,
2018,010406,N,N,EDS,51.5,,,,,,,,,,74.6,,,,54.3,Met,84.1,60.0,C,,,,,,,,,,,,
2018,010406,N,N,ELS,46.3,,,,,,,,,,,,,,46.3,Met,82.1,53.0,D,,,,,,,,,,,,
2018,010406,N,N,HI7,55.7,,,,,,,,,,,,,,55.7,Met,83.8,61.0,C,,,,,,,,,,,,
2018,010406,N,N,MU7,50.0,,,,,,,,,,,,,,50.0,Met,76.6,55.0,C,,,,,,,,,,,,
2018,010406,N,N,SWD,20.5,,,,,,,,,,,,,,20.5,Met,80.3,32.0,F,,,,,,,,,,,,
2018,010406,N,N,WH7,76.9,,,,,,,,,,87.2,,,,78.3,Met,82.7,79.0,B,,,,,,,,,,,,
2018,01B000,N,N,ALL,60.4,,67.7,,94.3,,,,95.0,1.0,81.3,,61.9,,65.0,NotMet,61.7,64.0,C,53.7,,NotMet,62.0,55.0,C,68.1,,Met,77.1,70.0,B
2018,01B000,N,N,BL7,50.8,,,,,,,,,,,,,,50.8,Met,73.9,55.0,C,,,,,,,,,,,,
2018,01B000,N,N,EDS,40.5,,,,,,,,,,,,,,40.5,NotMet,66.1,46.0,D,,,,,,,,,,,,
2018,01B000,N,N,ELS,27.0,,,,,,,,,,,,,,27.0,,,27.0,F,,,,,,,,,,,,
2018,01B000,N,N,HI7,47.5,,,,,,,,,,,,,,47.5,,,48.0,D,,,,,,,,,,,,
2018,01B000,N,N,MU7,56.8,,,,,,,,,,,,,,56.8,,,57.0,C,,,,,,,,,,,,
2018,01B000,N,N,SWD,26.7,,,,,,,,,,,,,,26.7,Met,77.1,37.0,F,,,,,,,,,,,,
2018,01B000,N,N,WH7,63.4,,,,93.3,,,,,,82.8,,67.7,,67.1,NotMet,62.0,66.0,C,,,,,,,,,,,,
2018,01C000,N,N,ALL,63.3,,71.4,,95.0,1.0,,,95.0,1.0,86.5,,70.0,,69.2,Met,79.5,71.0,B,62.7,,Met,77.2,66.0,C,61.4,,Met,74.6,64.0,C
2018,01C000,N,N,EDS,55.7,,,,,,,,,,,,,,55.7,,,56.0,C,,,,,,,,,,,,
2018,01C000,N,N,HI7,68.4,,,,,,,,,,,,,,68.4,,,68.0,C,,,,,,,,,,,,
2018,01C000,N,N,SWD,28.4,,,,,,,,,,,,,,28.4,Met,81.5,39.0,F,,,,,,,,,,,,
2018,01C000,N,N,WH7,64.8,,,,,,,,,,84.8,,70.6,,67.6,Met,77.6,70.0,B,,,,,,,,,,,,
2018,01D000,N,N,ALL,73.0,,75.0,,88.9,,,,95.0,1.0,76.3,,60.5,,75.3,NotMet,69.0,74.0,B,63.3,,NotMet,68.0,64.0,C,78.5,,Met,79.3,79.0,B
2018,01D000,N,N,SWD,28.8,,,,,,,,,,,,,,28.8,,,29.0,F,,,,,,,,,,,,
2018,01D000,N,N,WH7,74.4,,,,90.0,,,,,,75.5,,57.6,,74.3,Met,70.7,74.0,B,,,,,,,,,,,,
2018,020302,N,N,ALL,53.7,,73.5,,85.1,,,,93.7,,,,51.0,,70.2,NotMet,62.6,69.0,C,,,,,,,,,,,,
2018,020302,N,N,EDS,43.2,,72.3,,74.1,,,,92.9,,,,43.3,,59.8,NotMet,69.5,62.0,C,,,,,,,,,,,,
2018,020302,N,N,HI7,43.6,,,,87.1,,,,,,,,,,59.3,Met,76.2,63.0,C,,,,,,,,,,,,
2018,020302,N,N,SWD,15.5,,,,74.4,,,,50.0,,,,21.2,,35.4,NotMet,60.3,40.0,D,,,,,,,,,,,,
2018,020302,N,N,WH7,55.6,,75.6,,85.1,,,,92.7,,,,51.3,,71.1,NotMet,62.1,69.0,C,,,,,,,,,,,,
2018,020303,N,N,ALL,87.6,,,,,,,,,,,,87.0,,87.4,Exceeded,89.1,88.0,A,,,,,,,,,,,,
2018,020303,N,N,EDS,84.6,,,,,,,,,,,,,,84.6,Exceeded,85.9,85.0,A,,,,,,,,,,,,
2018,020303,N,N,WH7,91.5,,,,,,,,,,,,89.2,,90.9,Exceeded,86.4,90.0,A,,,,,,,,,,,,
2018,020304,N,N,ALL,63.4,,,,,,,,,,82.3,,,,66.2,NotMet,61.4,65.0,C,66.1,,NotMet,66.8,66.0,C,60.8,,NotMet,64.6,62.0,C
2018,020304,N,N,EDS,47.8,,,,,,,,,,,,,,47.8,NotMet,64.6,51.0,D,,,,,,,,,,,,
2018,020304,N,N,SWD,33.3,,,,,,,,,,,,,,33.3,Met,72.3,41.0,D,,,,,,,,,,,,
2018,020304,N,N,WH7,63.4,,,,,,,,,,81.2,,,,66.0,NotMet,59.9,65.0,C,,,,,,,,,,,,
2018,020306,N,N,ALL,51.4,,,,,,,,,,84.3,,,,55.6,Met,84.2,61.0,C,49.6,,Met,80.6,56.0,C,53.2,,Met,80.4,59.0,C
2018,020306,N,N,BL7,34.4,,,,,,,,,,,,,,34.4,Met,75.9,43.0,D,,,,,,,,,,,,
2018,020306,N,N,EDS,40.1,,,,,,,,,,74.7,,,,44.4,Met,79.9,52.0,D,,,,,,,,,,,,
2018,020306,N,N,ELS,22.9,,,,,,,,,,,,,,22.9,Met,81.0,35.0,F,,,,,,,,,,,,
2018,020306,N,N,HI7,38.1,,,,,,,,,,,,,,38.1,Met,83.9,47.0,D,,,,,,,,,,,,
2018,020306,N,N,MU7,43.8,,,,,,,,,,,,,,43.8,Met,75.0,50.0,D,,,,,,,,,,,,
2018,020306,N,N,SWD,25.0,,,,,,,,,,,,,,25.0,Met,82.2,36.0,F,,,,,,,,,,,,
2018,020306,N,N,WH7,55.4,,,,,,,,,,87.0,,,,59.7,Met,83.5,64.0,C,,,,,,,,,,,,
2018,020308,N,N,ALL,69.2,,,,,,,,,,79.2,,,,70.7,Met,82.1,73.0,B,71.5,,Met,83.7,74.0,B,66.9,,Met,81.5,70.0,B
2018,020308,N,N,EDS,58.0,,,,,,,,,,,,,,58.0,Met,75.7,62.0,C,,,,,,,,,,,,
2018,020308,N,N,SWD,44.6,,,,,,,,,,,,,,44.6,Met,81.3,52.0,D,,,,,,,,,,,,
2018,020308,N,N,WH7,73.3,,,,,,,,,,85.4,,,,75.2,Met,81.0,76.0,B,,,,,,,,,,,,
2018,020316,N,N,ALL,46.4,,,,,,,,,,66.2,,,,48.9,NotMet,69.8,53.0,D,52.7,,NotMet,68.9,56.0,C,40.2,,Met,73.2,47.0,D
2018,020316,N,N,EDS,38.0,,,,,,,,,,62.2,,,,41.1,NotMet,68.8,47.0,D,,,,,,,,,,,,
2018,020316,N,N,ELS,24.1,,,,,,,,,,,,,,24.1,Met,79.5,35.0,F,,,,,,,,,,,,
2018,020316,N,N,HI7,36.0,,,,,,,,,,,,,,36.0,Met,79.7,45.0,D,,,,,,,,,,,,
2018,020316,N,N,SWD,23.9,,,,,,,,,,,,,,23.9,Met,74.9,34.0,F,,,,,,,,,,,,
2018,020316,N,N,WH7,51.5,,,,,,,,,,68.1,,,,53.5,Met,72.3,57.0,C,,,,,,,,,,,,
2018,020320,N,N,ALL,60.0,,,,,,,,,,67.5,,,,61.0,Met,77.2,64.0,C,63.2,,Met,81.2,67.0,C,56.8,,Met,74.7,60.0,C
2018,020320,N,N,EDS,49.4,,,,,,,,,,,,,,49.4,Met,80.3,56.0,C,,,,,,,,,,,,
2018,020320,N,N,SWD,23.8,,,,,,,,,,,,,,23.8,,,24.0,F,,,,,,,,,,,,
2018,020320,N,N,WH7,68.2,,,,,,,,,,67.6,,,,68.1,Met,81.3,71.0,B,,,,,,,,,,,,
2018,020324,N,N,ALL,71.4,,,,,,,,,,75.0,,,,72.1,Exceeded,85.6,75.0,B,77.7,,Met,84.7,79.0,B,65.2,,Met,83.3,69.0,C
2018,020324,N,N,EDS,65.8,,,,,,,,,,,,,,65.8,Met,84.9,70.0,B,,,,,,,,,,,,
2018,020324,N,N,SWD,34.4,,,,,,,,,,,,,,34.4,,,34.0,F,,,,,,,,,,,,
2018,020324,N,N,WH7,72.4,,,,,,,,,,77.1,,,,73.4,Exceeded,86.0,76.0,B,,,,,,,,,,,,
2018,020328,N,N,ALL,73.0,,,,,,,,,,90.0,,,,75.4,Met,75.7,75.0,B,78.7,,Met,78.8,79.0,B,67.2,,Met,77.4,69.0,C
2018,020328,N,N,BL7,56.7,,,,,,,,,,,,,,56.7,,,57.0,C,,,,,,,,,,,,
2018,020328,N,N,EDS,72.3,,,,,,,,,,,,,,72.3,Met,78.9,74.0,B,,,,,,,,,,,,
2018,020328,N,N,ELS,60.0,,,,,,,,,,,,,,60.0,,,60.0,C,,,,,,,,,,,,
2018,020328,N,N,HI7,63.0,,,,,,,,,,,,,,63.0,Met,81.9,67.0,C,,,,,,,,,,,,
2018,020328,N,N,MU7,87.5,,,,,,,,,,,,,,87.5,,,88.0,A,,,,,,,,,,,,
2018,020328,N,N,SWD,56.3,,,,,,,,,,,,,,56.3,,,56.0,C,,,,,,,,,,,,
2018,020328,N,N,WH7,78.6,,,,,,,,,,,,,,78.6,Met,75.3,78.0,B,,,,,,,,,,,,
2018,020330,N,N,ALL,60.4,,,,,,,,,,88.4,,,,63.8,Exceeded,91.9,69.0,C,58.9,,Exceeded,89.6,65.0,C,61.9,,Exceeded,86.1,67.0,C
2018,020330,N,N,EDS,43.7,,,,,,,,,,79.6,,,,47.9,Exceeded,90.4,56.0,C,,,,,,,,,,,,
2018,020330,N,N,HI7,58.0,,,,,,,,,,,,,,58.0,Met,84.7,63.0,C,,,,,,,,,,,,
2018,020330,N,N,MU7,52.4,,,,,,,,,,,,,,52.4,Met,76.5,57.0,C,,,,,,,,,,,,
2018,020330,N,N,SWD,23.0,,,,,,,,,,,,,,23.0,Met,81.3,35.0,F,,,,,,,,,,,,
2018,020330,N,N,WH7,60.4,,,,,,,,,,89.8,,,,64.0,Exceeded,90.8,69.0,C,,,,,,,,,,,,
2018,020332,N,N,ALL,65.0,,,,,,,,,,70.2,,,,65.8,Met,77.1,68.0,C,70.0,,Met,77.1,71.0,B,60.0,,Met,80.5,64.0,C
2018,020332,N,N,EDS,56.5,,,,,,,,,,,,,,56.5,Met,75.5,60.0,C,,,,,,,,,,,,
2018,020332,N,N,HI7,75.0,,,,,,,,,,,,,,75.0,Met,76.5,75.0,B,,,,,,,,,,,,
2018,020332,N,N,SWD,20.0,,,,,,,,,,,,,,20.0,,,20.0,F,,,,,,,,,,,,
2018,020332,N,N,WH7,65.4,,,,,,,,,,75.6,,,,66.9,Met,78.8,69.0,C,,,,,,,,,,,,
2018,030304,N,N,ALL,56.9,,68.3,,92.0,,,,87.2,,,,54.0,,68.1,Met,71.8,69.0,C,,,,,,,,,,,,
2018,030304,N,N,EDS,52.6,,65.1,,94.2,,,,84.8,,,,56.7,,65.6,Met,71.5,67.0,C,,,,,,,,,,,,
2018,030304,N,N,HI7,54.2,,,,,,,,,,,,,,54.2,Met,80.4,59.0,C,,,,,,,,,,,,
2018,030304,N,N,WH7,56.4,,67.2,,92.4,,,,85.3,,,,55.4,,68.3,NotMet,69.4,69.0,C,,,,,,,,,,,,
2018,030308,N,N,ALL,61.0,,,,,,,,,,77.1,,,,63.4,Exceeded,89.7,69.0,C,66.2,,Exceeded,91.7,71.0,B,55.9,,Met,82.1,61.0,C
2018,030308,N,N,EDS,56.8,,,,,,,,,,78.8,,,,60.0,Exceeded,88.0,66.0,C,,,,,,,,,,,,
2018,030308,N,N,ELS,63.6,,,,,,,,,,,,,,63.6,,,64.0,C,,,,,,,,,,,,
2018,030308,N,N,HI7,60.8,,,,,,,,,,,,,,60.8,Met,81.5,65.0,C,,,,,,,,,,,,
2018,030308,N,N,SWD,19.6,,,,,,,,,,,,,,19.6,,,20.0,F,,,,,,,,,,,,
2018,030308,N,N,WH7,61.9,,,,,,,,,,73.7,,,,63.8,Exceeded,87.6,69.0,C,,,,,,,,,,,,
2018,030316,N,N,ALL,75.0,,,,,,,,,,,,,,75.0,Exceeded,89.1,78.0,B,77.7,,Exceeded,92.1,81.0,B,72.3,,Met,81.9,74.0,B
2018,030316,N,N,EDS,56.4,,,,,,,,,,,,,,56.4,Met,84.2,62.0,C,,,,,,,,,,,,
2018,030316,N,N,WH7,74.4,,,,,,,,,,,,,,74.4,Exceeded,87.9,77.0,B,,,,,,,,,,,,
2018,030320,N,N,ALL,52.3,,,,,,,,,,60.3,,,,53.5,Met,76.8,58.0,C,54.3,,Met,84.9,60.0,C,50.3,,Met,70.5,54.0,D
2018,030320,N,N,EDS,43.9,,,,,,,,,,53.7,,,,45.4,Met,80.6,52.0,D,,,,,,,,,,,,
2018,030320,N,N,ELS,20.0,,,,,,,,,,,,,,20.0,Met,80.4,32.0,F,,,,,,,,,,,,
2018,030320,N,N,HI7,35.2,,,,,,,,,,46.3,,,,37.2,Met,72.9,44.0,D,,,,,,,,,,,,
2018,030320,N,N,SWD,12.5,,,,,,,,,,,,,,12.5,Met,83.2,27.0,F,,,,,,,,,,,,
2018,030320,N,N,WH7,58.8,,,,,,,,,,65.3,,,,59.7,Met,82.1,64.0,C,,,,,,,,,,,,
2018,040304,N,N,ALL,73.2,,80.0,,95.0,1.0,,,95.0,1.0,,,60.4,,80.3,Met,81.0,80.0,B,,,,,,,,,,,,
2018,040304,N,N,BL7,64.1,,,,,,,,,,,,,,64.1,Met,81.3,68.0,C,,,,,,,,,,,,
2018,040304,N,N,EDS,72.2,,,,,,,,,,,,,,72.2,Met,81.6,74.0,B,,,,,,,,,,,,
2018,040304,N,N,WH7,77.3,,,,,,,,,,,,,,77.3,Met,80.1,78.0,B,,,,,,,,,,,,
2018,040305,Y,N,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,040305,Y,N,AM7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,040305,Y,N,AS7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,040305,Y,N,BL7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,040305,Y,N,EDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,040305,Y,N,ELS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,040305,Y,N,HI7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,040305,Y,N,MU7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,040305,Y,N,SWD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,040305,Y,N,WH7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,040306,N,N,ALL,32.8,,43.1,,89.3,,,,89.0,,,,31.5,,52.6,NotMet,63.7,55.0,C,,,,,,,,,,,,
2018,040306,N,N,BL7,20.0,,26.3,,90.5,,,,86.8,,,,18.8,,43.1,NotMet,61.3,47.0,D,,,,,,,,,,,,
2018,040306,N,N,EDS,23.0,,37.5,,84.3,,,,91.1,,,,20.5,,43.2,NotMet,68.1,48.0,D,,,,,,,,,,,,
2018,040306,N,N,SWD,5.0,2.0,,,,,,,,,,,,,0.0,Met,70.4,14.0,F,,,,,,,,,,,,
2018,040306,N,N,WH7,56.3,,70.2,,86.9,,,,92.6,,,,57.1,,71.0,Met,80.1,73.0,B,,,,,,,,,,,,
2018,040308,N,N,ALL,66.7,,,,,,,,,,,,,,66.7,Exceeded,86.2,71.0,B,67.0,,Exceeded,85.9,71.0,B,66.4,,Met,83.6,70.0,B
2018,040308,N,N,BL7,56.3,,,,,,,,,,,,,,56.3,Met,81.4,61.0,C,,,,,,,,,,,,
2018,040308,N,N,EDS,47.5,,,,,,,,,,,,,,47.5,Met,81.1,54.0,D,,,,,,,,,,,,
2018,040308,N,N,WH7,72.6,,,,,,,,,,,,,,72.6,Exceeded,86.9,75.0,B,,,,,,,,,,,,
2018,040309,N,N,ALL,35.5,,,,,,,,,,59.8,,,,38.9,NotMet,52.9,42.0,D,29.4,,NotMet,56.7,35.0,F,41.5,,NotMet,57.4,45.0,D
2018,040309,N,N,AS7,78.1,,,,,,,,,,,,,,78.1,,,78.0,B,,,,,,,,,,,,
2018,040309,N,N,BL7,24.2,,,,,,,,,,44.1,,,,26.9,NotMet,61.9,34.0,F,,,,,,,,,,,,
2018,040309,N,N,EDS,24.2,,,,,,,,,,48.5,,,,27.4,NotMet,57.1,33.0,F,,,,,,,,,,,,
2018,040309,N,N,ELS,27.1,,,,,,,,,,,,,,27.1,NotMet,63.6,34.0,F,,,,,,,,,,,,
2018,040309,N,N,HI7,26.6,,,,,,,,,,,,,,26.6,NotMet,59.1,33.0,F,,,,,,,,,,,,
2018,040309,N,N,MU7,42.0,,,,,,,,,,,,,,42.0,NotMet,67.8,47.0,D,,,,,,,,,,,,
2018,040309,N,N,SWD,9.4,,,,,,,,,,19.4,,,,11.2,NotMet,60.9,21.0,F,,,,,,,,,,,,
2018,040309,N,N,WH7,53.9,,,,,,,,,,88.5,,,,58.9,NotMet,56.6,58.0,C,,,,,,,,,,,,
2018,040311,N,N,ALL,29.3,,,,,,,,,,,,,,29.3,Met,81.6,40.0,D,27.7,,,,28.0,F,31.0,,Met,81.6,41.0,D
2018,040311,N,N,BL7,21.3,,,,,,,,,,,,,,21.3,Met,83.1,34.0,F,,,,,,,,,,,,
2018,040311,N,N,EDS,29.1,,,,,,,,,,,,,,29.1,Met,78.1,39.0,F,,,,,,,,,,,,
2018,040311,N,N,SWD,9.7,,,,,,,,,,,,,,9.7,,,10.0,F,,,,,,,,,,,,
2018,040311,N,N,WH7,53.3,,,,,,,,,,,,,,53.3,,,53.0,D,,,,,,,,,,,,
2018,040316,N,N,ALL,43.7,,,,,,,,,,37.0,,,,42.6,Met,84.8,51.0,D,46.4,,Exceeded,92.6,56.0,C,40.9,,Met,78.3,48.0,D
2018,040316,N,N,BL7,40.4,,,,,,,,,,,,,,40.4,Met,84.1,49.0,D,,,,,,,,,,,,
2018,040316,N,N,EDS,39.0,,,,,,,,,,,,,,39.0,Met,83.2,48.0,D,,,,,,,,,,,,
2018,040316,N,N,SWD,24.1,,,,,,,,,,,,,,24.1,Met,80.7,35.0,F,,,,,,,,,,,,
2018,040316,N,N,WH7,46.3,,,,,,,,,,,,,,46.3,Met,83.6,54.0,D,,,,,,,,,,,,
2018,040324,N,N,ALL,34.7,,,,,,,,,,30.0,,,,34.1,Met,72.7,42.0,D,40.0,,Met,81.4,48.0,D,29.5,,Met,74.2,38.0,F
2018,040324,N,N,BL7,38.3,,,,,,,,,,,,,,38.3,Met,74.1,45.0,D,,,,,,,,,,,,
2018,040324,N,N,EDS,31.6,,,,,,,,,,,,,,31.6,Met,74.2,40.0,D,,,,,,,,,,,,
2018,040328,N,N,ALL,70.9,,,,,,,,,,76.8,,,,71.5,Exceeded,95.7,76.0,B,73.1,,Exceeded,99.3,78.0,B,68.6,,Exceeded,86.7,72.0,B
2018,040328,N,N,BL7,57.9,,,,,,,,,,,,,,57.9,Exceeded,87.2,64.0,C,,,,,,,,,,,,
2018,040328,N,N,EDS,59.4,,,,,,,,,,72.7,,,,61.3,Exceeded,90.9,67.0,C,,,,,,,,,,,,
2018,040328,N,N,HI7,46.7,,,,,,,,,,,,,,46.7,,,47.0,D,,,,,,,,,,,,
2018,040328,N,N,SWD,34.8,,,,,,,,,,,,,,34.8,Exceeded,86.3,45.0,D,,,,,,,,,,,,
2018,040328,N,N,WH7,77.2,,,,,,,,,,83.9,,,,77.8,Exceeded,92.2,81.0,B,,,,,,,,,,,,
2018,040330,N,N,ALL,24.8,,,,,,,,,,48.6,,,,29.3,Met,83.9,40.0,D,20.8,,Met,78.7,32.0,F,28.9,,Met,83.9,40.0,D
2018,040330,N,N,BL7,21.7,,,,,,,,,,44.1,,,,25.9,Met,83.7,37.0,F,,,,,,,,,,,,
2018,040330,N,N,EDS,19.0,,,,,,,,,,43.4,,,,23.5,Met,81.0,35.0,F,,,,,,,,,,,,
2018,040330,N,N,SWD,5.0,2.0,,,,,,,,,,,,,0.0,Met,73.6,15.0,F,,,,,,,,,,,,
