year,agency_code,category_code,highqual_class_pct
2009,600513,M,0.935
2010,600513,M,0.938
2011,600513,M,1
2012,600513,M,1
2013,600513,M,1
2014,600513,M,
2015,600513,M,1
2016,600513,M,1
2006,600514,M,0.806
2007,600514,M,0.82
2008,600514,M,0.872
2009,600514,M,0.972
2010,600514,M,0.936
2011,600514,M,0.944
2012,600514,M,0.996
2013,600514,M,0.935
2014,600514,M,
2015,600514,M,0.75
2016,600514,M,0.784
2006,600516,E,0.947
2007,600516,E,0.973
2008,600516,E,0.977
2009,600516,E,0.994
2010,600516,E,1
2011,600516,E,1
2012,600516,E,1
2013,600516,E,1
2014,600516,E,
2015,600516,E,0.973
2016,600516,E,0.994
2006,600517,E,0.967
2007,600517,E,1
2008,600517,E,1
2009,600517,E,0.973
2010,600517,E,1
2011,600517,E,1
2012,600517,I,1
2013,600517,I,1
2014,600517,I,
2015,600517,I,0.935
2016,600517,I,0.977
2010,600518,M,0.922
2011,600518,M,0.948
2012,600518,M,1
2013,600518,M,0.985
2014,600518,M,
2015,600518,M,0.984
2016,600518,M,0.982
2006,600519,E,1
2007,600519,E,1
2008,600519,E,1
2009,600519,E,1
2010,600519,E,1
2011,600519,E,1
2012,600519,E,1
2013,600519,E,1
2014,600519,E,
2015,600519,E,1
2016,600519,E,1
2006,600520,M,1
2007,600520,M,0.878
2008,600520,M,0.767
2009,600520,M,0.88
2010,600520,M,0.913
2011,600520,M,1
2012,600520,M,0.967
2013,600520,M,0.949
2014,600520,M,
2015,600520,M,0.946
2016,600520,M,0.971
2010,600521,E,1
2011,600521,E,1
2012,600521,E,0.96
2013,600521,E,1
2014,600521,E,
2015,600521,E,1
2016,600521,E,1
2006,600522,E,1
2007,600522,E,1
2008,600522,E,1
2009,600522,E,1
2010,600522,E,1
2011,600522,E,1
2012,600522,E,1
2013,600522,E,1
2014,600522,E,
2015,600522,E,1
2016,600522,E,1
2006,600527,E,0.879
2007,600527,E,0.96
2008,600527,E,0.958
2009,600527,E,1
2010,600527,E,1
2011,600527,E,1
2012,600527,E,1
2013,600527,E,1
2014,600527,E,
2015,600527,E,1
2016,600527,E,1
2006,600530,E,1
2007,600530,E,1
2008,600530,E,1
2009,600530,E,1
2010,600530,E,1
2011,600530,E,1
2012,600530,E,1
2013,600530,E,1
2014,600530,E,
2015,600530,E,1
2016,600530,E,1
2006,600532,I,0.606
2007,600532,I,0.867
2008,600532,I,0.705
2009,600532,I,0.785
2010,600532,I,0.839
2011,600532,I,0.936
2012,600532,I,0.904
2013,600532,I,0.984
2014,600532,I,
2015,600532,I,0.918
2016,600532,I,0.855
2006,600534,E,0.982
2007,600534,E,1
2008,600534,E,1
2009,600534,E,1
2010,600534,E,1
2011,600534,E,1
2012,600534,E,1
2013,600534,E,1
2014,600534,E,
2015,600534,E,1
2016,600534,E,1
2006,600535,H,0.97
2007,600535,H,0.94
2008,600535,H,0.902
2009,600535,H,0.965
2010,600535,H,0.953
2011,600535,H,0.966
2012,600535,H,1
2013,600535,H,0.98
2014,600535,H,
2015,600535,H,0.979
2016,600535,H,0.969
2006,600537,M,1
2007,600537,M,0.939
2008,600537,M,0.937
2009,600537,M,0.975
2010,600537,M,0.967
2011,600537,M,1
2012,600537,M,1
2013,600537,M,1
2014,600537,M,
2015,600537,M,1
2016,600537,M,1
2006,600538,M,0.984
2007,600538,M,0.892
2008,600538,M,0.941
2009,600538,M,1
2010,600538,M,1
2011,600538,M,0.982
2012,600538,M,0.984
2013,600538,M,0.979
2014,600538,M,
2015,600538,M,0.983
2016,600538,M,1
2006,600541,M,1
2007,600541,M,0.744
2008,600541,M,0.768
2009,600541,M,0.755
2010,600541,M,0.982
2011,600541,M,1
2016,600545,E,1
2006,600546,E,0.997
2007,600546,E,0.996
2008,600546,E,1
2009,600546,E,1
2010,600546,E,1
2011,600546,E,1
2012,600546,E,1
2013,600546,E,1
2014,600546,E,
2015,600546,E,1
2016,600546,E,0.968
2006,600549,E,1
2007,600549,E,1
2008,600549,E,1
2009,600549,E,1
2010,600549,E,1
2011,600549,E,1
2012,600549,E,1
2013,600549,E,1
2014,600549,E,
2015,600549,E,1
2016,600549,E,1
2006,600550,E,1
2007,600550,E,1
2008,600550,E,0.973
2009,600550,E,1
2010,600550,E,1
2011,600550,E,1
2012,600550,E,1
2013,600550,E,0.967
2014,600550,E,
2015,600550,E,0.97
2016,600550,E,1
2006,600553,E,0.966
2007,600553,E,1
2008,600553,E,0.962
2009,600553,E,1
2010,600553,E,1
2011,600553,E,1
2012,600553,I,1
2013,600553,I,1
2014,600553,I,
2015,600553,I,1
2016,600553,I,0.922
2006,600557,E,0.977
2007,600557,E,1
2008,600557,E,1
2009,600557,E,1
2010,600557,E,1
2011,600557,E,1
2012,600557,E,1
2013,600557,E,1
2014,600557,E,
2015,600557,E,1
2016,600557,E,1
2014,600558,E,
2015,600558,E,1
2016,600558,E,1
2006,600562,E,0.97
2007,600562,E,0.974
2008,600562,E,1
2009,600562,E,1
2010,600562,E,1
2011,600562,E,1
2012,600562,E,0.978
2013,600562,E,1
2014,600562,E,
2015,600562,E,1
2016,600562,E,0.99
2006,600565,E,1
2007,600565,E,0.992
2008,600565,E,1
2009,600565,E,1
2010,600565,E,1
2011,600565,E,1
2012,600565,E,1
2013,600565,E,1
2014,600565,E,
2015,600565,E,1
2016,600565,E,1
2006,600566,E,0.999
2007,600566,E,0.984
2008,600566,E,0.971
2009,600566,E,1
2010,600566,E,1
2011,600566,E,1
2012,600566,E,1
2013,600566,E,1
2014,600566,E,
2015,600566,E,1
2016,600566,E,1
2015,600567,H,1
2016,600567,H,1
2006,600571,E,1
2007,600571,E,0.944
2008,600571,E,0.938
2009,600571,E,1
2010,600571,E,1
2011,600571,E,1
2012,600571,E,1
2013,600571,E,1
2014,600571,E,
2015,600571,E,1
2016,600571,E,1
2006,600574,E,0.926
2007,600574,E,1
2008,600574,E,1
2009,600574,E,1
2010,600574,E,1
2011,600574,E,1
2012,600574,I,1
2013,600574,I,1
2014,600574,I,
2015,600574,I,0.941
2016,600574,I,1
2006,600576,H,0.987
2007,600576,H,0.905
2008,600576,H,0.899
2009,600576,H,0.93
2010,600576,H,0.913
2011,600576,H,0.921
2012,600576,H,0.979
2013,600576,H,0.959
2014,600576,H,
2015,600576,H,0.879
2016,600576,H,0.948
2006,600577,E,0.945
2007,600577,E,1
2008,600577,E,1
2009,600577,E,1
2010,600577,E,1
2011,600577,E,1
2012,600577,I,0.955
2013,600577,I,1
2014,600577,I,
2015,600577,I,0.963
2016,600577,I,0.973
2006,600579,H,0.964
2007,600579,H,0.929
2008,600579,H,0.907
2009,600579,H,0.893
2010,600579,H,0.917
2011,600579,H,0.959
2012,600579,H,1
2013,600579,H,0.937
2014,600579,H,
2015,600579,H,0.89
2016,600579,H,0.988
2006,600581,M,0.805
2007,600581,M,0.852
2008,600581,M,0.726
2009,600581,M,0.941
2010,600581,M,0.945
2011,600581,M,1
2006,600585,M,0.966
2007,600585,M,0.829
2008,600585,M,0.846
2009,600585,M,0.911
2010,600585,M,0.919
2011,600585,M,1
2006,600586,E,1
2007,600586,E,0.968
2008,600586,E,1
2009,600586,E,1
2010,600586,E,1
2011,600586,E,1
2012,600586,E,1
2013,600586,E,1
2014,600586,E,
2015,600586,E,0.978
2016,600586,E,1
2006,600587,E,0.999
2007,600587,E,1
2008,600587,E,1
2009,600587,E,1
2010,600587,E,1
2011,600587,E,1
2012,600587,E,1
2013,600587,E,1
2014,600587,E,
2015,600587,E,1
2016,600587,E,1
2007,600588,E,1
2008,600588,E,1
2009,600588,E,1
2010,600588,E,1
2011,600588,E,1
2012,600588,E,1
2013,600588,E,1
2014,600588,E,
2015,600588,E,1
2016,600588,E,0.931
2006,600589,E,0.996
2007,600589,E,1
2008,600589,E,0.973
2009,600589,E,1
2010,600589,E,1
2011,600589,E,1
2012,600589,E,1
2013,600589,E,1
2014,600589,E,
2015,600589,E,1
2016,600589,E,1
2010,600590,E,1
2011,600590,E,0.969
2012,600590,E,1
2013,600590,E,1
2014,600590,E,
2015,600590,E,1
2016,600590,E,1
2006,600592,H,0.941
2007,600592,H,0.881
2008,600592,H,0.888
2009,600592,H,0.896
2010,600592,H,0.872
2011,600592,H,0.948
2012,600592,H,0.989
2013,600592,H,0.982
2014,600592,H,
2015,600592,H,0.899
2016,600592,H,0.981
2008,600690,H,0.923
2009,600690,H,0.848
2010,600690,H,0.84
2011,600690,H,0.947
2012,600690,H,1
2008,600691,H,0.804
2009,600691,H,0.756
2010,600691,H,0.887
2011,600691,H,0.985
2012,600691,H,0.992
2008,600692,H,0.865
2009,600692,H,0.833
2010,600692,H,0.966
2011,600692,H,0.991
2012,600692,H,1
2007,600693,H,1
2008,600693,H,0.953
2009,600693,H,0.993
2010,600693,H,0.947
2011,600693,H,0.971
2012,600693,H,1
2013,600693,H,0.959
2014,600693,H,
2015,600693,H,0.846
2016,600693,H,0.915
2007,600694,H,0.977
2008,600694,H,0.918
2009,600694,H,0.937
2010,600694,H,0.958
2011,600694,H,0.957
2012,600694,H,0.956
2013,600694,H,0.971
2014,600694,H,
2015,600694,H,0.88
2016,600694,H,1
2007,600695,H,0.816
2008,600695,H,0.851
2009,600695,H,0.884
2010,600695,H,0.83
2011,600695,H,1
2012,600695,H,1
2013,600695,H,0.856
2014,600695,H,
2015,600695,H,0.98
2016,600695,H,1
2007,600696,H,0.931
2008,600696,H,0.857
2009,600696,H,0.875
2010,600696,H,0.944
2011,600696,H,0.965
2012,600696,H,0.975
2013,600696,H,0.982
2014,600696,H,
2015,600696,H,0.898
2016,600696,H,0.944
2007,600697,H,0.948
2008,600697,H,0.896
2009,600697,H,0.853
2010,600697,H,0.942
2011,600697,H,0.946
2012,600697,H,0.996
2013,600697,H,0.988
2014,600697,H,
2015,600697,H,0.982
2016,600697,H,1
2007,600698,H,1
2008,600698,H,0.966
2009,600698,H,0.95
2010,600698,H,0.917
2011,600698,H,0.873
2012,600698,H,1
2007,600699,H,1
2008,600699,H,0.722
2009,600699,H,0.965
2010,600699,H,0.985
2011,600699,H,0.95
2012,600699,H,0.95
2006,600LEA,A,1
2006,600LEA,E,0.979
2006,600LEA,H,0.968
2006,600LEA,I,0.606
2006,600LEA,M,0.925
2006,600LEA,T,0.979
2007,600LEA,A,1
2007,600LEA,E,0.989
2007,600LEA,H,0.908
2007,600LEA,I,0.867
2007,600LEA,M,0.908
2007,600LEA,T,0.821
2008,600LEA,A,0.494
2008,600LEA,E,0.99
2008,600LEA,H,0.908
2008,600LEA,I,0.705
2008,600LEA,M,0.913
2008,600LEA,T,0.789
2009,600LEA,A,0.567
2009,600LEA,E,0.994
2009,600LEA,H,0.93
2009,600LEA,I,0.784
2009,600LEA,M,0.944
2009,600LEA,T,0.954
2010,600LEA,A,0.724
2010,600LEA,E,0.996
2010,600LEA,H,0.932
2010,600LEA,I,0.839
2010,600LEA,M,0.961
2010,600LEA,T,0.963
2011,600LEA,A,0.798
2011,600LEA,E,0.999
2011,600LEA,H,0.971
2011,600LEA,I,0.936
2011,600LEA,M,0.988
2011,600LEA,T,0.987
2012,600LEA,A,0.973
2012,600LEA,E,0.998
2012,600LEA,H,0.991
2012,600LEA,I,0.981
2012,600LEA,M,0.987
2012,600LEA,T,0.988
2013,600LEA,A,0.948
2013,600LEA,E,0.999
2013,600LEA,H,0.978
2013,600LEA,I,0.998
2013,600LEA,M,0.984
2013,600LEA,T,0.983
2014,600LEA,A,
2014,600LEA,E,
2014,600LEA,H,
2014,600LEA,I,
2014,600LEA,M,
2014,600LEA,T,
2015,600LEA,A,0.932
2015,600LEA,E,0.988
2015,600LEA,H,0.941
2015,600LEA,I,0.965
2015,600LEA,M,0.964
2015,600LEA,T,0.905
2016,600LEA,A,0.958
2016,600LEA,E,0.992
2016,600LEA,H,0.971
2016,600LEA,I,0.957
2016,600LEA,M,0.979
2016,600LEA,T,0.984
2006,60A000,E,0.4
2007,60A000,E,0.714
2008,60A000,E,1
2009,60A000,E,1
2010,60A000,E,1
2011,60A000,E,1
2012,60A000,E,0.875
2013,60A000,E,1
2014,60A000,E,
2015,60A000,E,0.944
2016,60A000,E,0.8
2006,60B000,I,0.667
2007,60B000,I,0.905
2008,60B000,I,1
2009,60B000,I,1
2010,60B000,I,1
2011,60B000,I,1
2012,60B000,I,1
2013,60B000,I,1
2014,60B000,I,
2015,60B000,I,0.827
2016,60B000,A,0.856
2006,60C000,T,0.36
2007,60C000,T,0.792
2008,60C000,T,0.941
2009,60C000,T,0.909
2010,60C000,A,0.818
2011,60C000,A,0.746
2012,60C000,A,0.91
2013,60C000,A,0.896
2014,60C000,A,
2015,60C000,A,0.753
2016,60C000,A,0.763
2006,60D000,M,0.867
2007,60D000,M,0.993
2008,60D000,M,1
2009,60D000,T,1
2010,60D000,T,0.971
2011,60D000,T,0.941
2012,60D000,T,1
2013,60D000,T,1
2014,60D000,T,
2015,60D000,T,0.947
2016,60D000,T,0.929
2006,60F000,I,0.714
2007,60F000,I,0.727
2008,60F000,I,0.95
2009,60F000,I,0.765
2010,60F000,I,0.889
2011,60F000,I,0.85
2012,60F000,I,0.904
2013,60F000,I,0.81
2014,60F000,I,
2015,60F000,I,0.443
2016,60F000,I,0.565
2006,60G000,I,0.645
2007,60G000,I,0.938
2008,60G000,A,0.865
2009,60G000,A,0.95
2010,60G000,A,0.896
2011,60G000,A,0.903
2012,60G000,A,0.852
2013,60G000,A,0.84
2014,60G000,A,
2015,60G000,A,0.903
2016,60G000,A,1
2006,60H000,H,0.212
2007,60H000,H,0.796
2008,60H000,H,0.807
2009,60H000,H,0.688
2010,60H000,H,0.636
2011,60H000,H,0.348
2012,60H000,H,0.838
2013,60H000,H,0.799
2014,60H000,H,
2015,60H000,H,0.548
2016,60H000,H,0.85
2006,60I000,E,0.917
2007,60I000,E,1
2008,60I000,E,1
2009,60I000,I,1
2010,60I000,I,0.935
2011,60I000,I,0.98
2012,60I000,A,0.982
2013,60I000,A,0.985
2014,60I000,A,
2015,60I000,A,0.819
2016,60I000,A,0.832
2006,60J000,,0.75
2007,60J000,E,1
2008,60J000,E,1
2009,60J000,E,1
2010,60J000,E,1
2011,60J000,E,0.889
2012,60J000,I,0.912
2013,60J000,I,0.872
2014,60J000,I,
2015,60J000,I,0.744
2016,60J000,I,0.774
2008,60K000,M,0.8
2009,60K000,M,0.9
2010,60K000,M,0.625
2011,60K000,M,1
2012,60K000,M,0.844
2013,60K000,M,0.857
2014,60K000,T,
2015,60K000,T,0.8
2016,60K000,T,0.734
2008,60L000,E,0.5
2009,60L000,I,0.75
2010,60L000,I,0.462
2011,60L000,I,0.5
2012,60L000,I,0.467
2013,60L000,M,0.753
2014,60L000,M,
2015,60L000,M,0.385
2016,60L000,I,0.622
2013,60M000,E,0.708
2014,60M000,E,
2015,60M000,E,0.482
2016,60M000,E,0.838
2014,60N000,E,
2015,60N000,E,0.444
2016,60N000,E,0.4
2014,60P000,E,
2015,60P000,E,0.279
2016,60P000,I,0.556
2014,60Q000,E,
2015,60Q000,I,0.535
2016,60Q000,I,0.781
2015,60S000,I,0.761
2016,60S000,I,0.723
2015,60U000,H,1
2016,60U000,H,1
2015,60V000,T,0.656
2016,60V000,T,0.725
2015,60Y000,E,0.706
2016,60Y000,E,0.739
2006,610302,M,1
2007,610302,M,1
2008,610302,M,0.973
2009,610302,M,1
2010,610302,M,1
2011,610302,M,1
2012,610302,M,1
2013,610302,M,1
2014,610302,M,
2015,610302,M,1
2016,610302,M,1
2006,610308,I,0.96
2007,610308,I,0.909
2008,610308,I,1
2009,610308,I,1
2010,610308,I,1
2011,610308,E,1
2012,610308,E,1
2006,610310,E,1
2007,610310,E,1
2008,610310,E,1
2009,610310,E,1
2010,610310,E,0.95
2011,610310,E,1
2012,610310,E,1
2013,610310,E,1
2014,610310,E,
2015,610310,E,1
2016,610310,E,1
2006,610320,E,1
2007,610320,E,0.944
2008,610320,E,1
2009,610320,E,1
2010,610320,E,1
2011,610320,E,1
2012,610320,E,1
2013,610320,E,1
2014,610320,E,
2015,610320,E,1
2016,610320,E,1
2006,610322,E,1
2007,610322,E,1
2008,610322,E,1
2009,610322,E,1
2010,610322,E,0.937
2011,610322,E,1
2012,610322,E,1
2013,610322,E,1
2014,610322,E,
2015,610322,E,1
2016,610322,E,1
2006,610326,M,0.874
2007,610326,M,0.955
2008,610326,M,0.952
2009,610326,M,1
2010,610326,M,0.97
2011,610326,M,1
2012,610326,M,0.985
2013,610326,M,1
2014,610326,M,
2015,610326,M,1
2016,610326,M,1
2010,610332,H,1
2011,610332,H,1
2012,610332,H,1
2013,610332,H,1
2014,610332,H,
2015,610332,H,1
2016,610332,H,1
2006,610334,H,0.97
2007,610334,H,1
2008,610334,H,0.993
2009,610334,H,1
2010,610334,H,0.912
2011,610334,H,1
2012,610334,H,0.989
2013,610334,H,1
2014,610334,H,
2015,610334,H,1
2016,610334,H,0.976
2006,610336,I,0.969
2007,610336,I,0.917
2008,610336,I,0.889
2009,610336,I,1
2010,610336,I,1
2011,610336,E,1
2012,610336,E,1
2006,610LEA,E,1
2006,610LEA,H,0.97
2006,610LEA,I,0.965
2006,610LEA,M,0.929
2007,610LEA,E,0.984
2007,610LEA,H,1
2007,610LEA,I,0.913
2007,610LEA,M,0.972
2008,610LEA,E,1
2008,610LEA,H,0.993
2008,610LEA,I,0.944
2008,610LEA,M,0.961
2009,610LEA,E,1
2009,610LEA,H,1
2009,610LEA,I,1
2009,610LEA,M,1
2010,610LEA,E,0.959
2010,610LEA,H,0.919
2010,610LEA,I,1
2010,610LEA,M,0.983
2011,610LEA,E,1
2011,610LEA,H,1
2011,610LEA,M,1
2012,610LEA,E,1
2012,610LEA,H,0.99
2012,610LEA,M,0.992
2013,610LEA,E,1
2013,610LEA,H,1
2013,610LEA,M,1
2014,610LEA,E,
2014,610LEA,H,
2014,610LEA,M,
2015,610LEA,E,1
2015,610LEA,H,1
2015,610LEA,M,1
2016,610LEA,E,1
2016,610LEA,H,0.979
2016,610LEA,M,1
2015,61J000,E,0.739
2016,61J000,E,0.769
2015,61K000,E,1
2016,61K000,E,0.9
2016,61L000,H,
2016,61M000,E,0.528
2016,61N000,E,0.306
2016,61P000,E,0.714
2006,620310,A,0.292
2007,620310,A,0.347
2008,620310,T,
2009,620310,T,
2010,620310,T,1
2011,620310,T,1
2012,620310,T,1
2013,620310,T,1
2014,620310,T,
2015,620310,T,1
2016,620310,T,0.667
2006,620312,E,0.967
2007,620312,E,1
2008,620312,E,1
2009,620312,E,1
2010,620312,E,1
2011,620312,E,1
2012,620312,E,1
2013,620312,E,1
2014,620312,E,
2015,620312,E,1
2016,620312,E,0.938
2006,620314,M,0.817
2007,620314,M,0.952
2008,620314,M,0.958
2009,620314,M,0.98
2010,620314,M,0.96
2011,620314,M,0.96
2012,620314,M,1
2013,620314,M,0.972
2014,620314,M,
2015,620314,M,0.917
2016,620314,M,0.988
2006,620316,H,0.85
2007,620316,H,0.93
2008,620316,H,0.909
2009,620316,H,0.971
2010,620316,H,1
2011,620316,H,1
2012,620316,H,0.993
2013,620316,H,0.96
2014,620316,H,
2015,620316,H,0.992
2016,620316,H,1
2009,620318,E,0.962
2010,620318,E,1
2011,620318,E,1
2012,620318,E,1
2013,620318,E,1
2014,620318,E,
2015,620318,E,1
2016,620318,E,1
2006,620324,E,0.952
2007,620324,E,0.95
2008,620324,E,1
2009,620324,E,1
2010,620324,E,1
2011,620324,E,1
2012,620324,E,1
2013,620324,E,1
2014,620324,E,
2015,620324,E,1
2016,620324,E,0.929
2006,620330,E,1
2007,620330,E,1
2008,620330,E,1
2009,620330,E,1
2010,620330,E,1
2011,620330,E,1
2012,620330,E,1
2013,620330,E,1
2014,620330,E,
2015,620330,E,1
2016,620330,E,1
2006,620334,E,0.929
2007,620334,E,1
2008,620334,E,1
2009,620334,E,1
2010,620334,E,1
2011,620334,E,1
2012,620334,E,1
2013,620334,E,1
2014,620334,E,
2015,620334,E,1
2016,620334,E,1
2006,620336,E,1
2007,620336,E,1
2008,620336,E,1
2009,620336,E,1
2010,620336,E,1
2011,620336,E,1
2012,620336,E,1
2013,620336,E,1
2014,620336,E,
2015,620336,E,1
2016,620336,E,1
2006,620339,M,0.817
2007,620339,M,0.946
2008,620339,M,1
2009,620339,M,0.981
2010,620339,M,1
2011,620339,M,0.969
2012,620339,M,1
2013,620339,M,1
2014,620339,M,
2015,620339,M,0.853
2016,620339,M,0.891
2006,620340,H,0.84
2007,620340,H,0.919
2008,620340,H,0.902
2009,620340,H,0.968
2010,620340,H,0.998
2011,620340,H,0.994
2012,620340,H,1
2013,620340,H,0.998
2014,620340,H,
2015,620340,H,0.949
2016,620340,H,0.995
2006,620LEA,A,0.292
2006,620LEA,E,0.966
2006,620LEA,H,0.845
2006,620LEA,M,0.817
2007,620LEA,A,0.347
2007,620LEA,E,0.992
2007,620LEA,H,0.925
2007,620LEA,M,0.949
2008,620LEA,E,1
2008,620LEA,H,0.905
2008,620LEA,M,0.98
2008,620LEA,T,
2009,620LEA,A,
2009,620LEA,E,0.992
2009,620LEA,H,0.969
2009,620LEA,M,0.98
2009,620LEA,T,
2010,620LEA,E,1
2010,620LEA,H,0.999
2010,620LEA,M,0.98
2010,620LEA,T,1
2011,620LEA,E,1
2011,620LEA,H,0.996
2011,620LEA,M,0.964
2011,620LEA,T,1
2012,620LEA,E,1
2012,620LEA,H,0.997
2012,620LEA,M,1
2012,620LEA,T,1
2013,620LEA,E,1
2013,620LEA,H,0.978
2013,620LEA,M,0.985
2013,620LEA,T,1
2014,620LEA,E,
2014,620LEA,H,
2014,620LEA,M,
2014,620LEA,T,
2015,620LEA,E,1
2015,620LEA,H,0.97
2015,620LEA,M,0.884
2015,620LEA,T,1
2016,620LEA,E,0.979
2016,620LEA,H,0.998
2016,620LEA,M,0.938
2016,620LEA,T,0.667
2006,630304,E,1
2007,630304,E,1
2008,630304,E,1
2009,630304,E,1
2010,630304,E,1
2011,630304,E,1
2012,630304,E,1
2013,630304,E,1
2014,630304,E,
2015,630304,E,1
2016,630304,E,1
2006,630308,E,1
2007,630308,E,0.944
2008,630308,E,1
2009,630308,E,1
2010,630308,E,1
2011,630308,E,1
2012,630308,E,1
2013,630308,E,1
2014,630308,E,
2015,630308,E,0.941
2016,630308,E,0.933
2006,630312,E,1
2007,630312,E,1
2008,630312,E,1
2009,630312,E,1
2010,630312,E,1
2011,630312,E,1
2012,630312,E,1
2013,630312,E,1
2014,630312,E,
2015,630312,E,1
2016,630312,E,1
2006,630316,E,0.955
2007,630316,E,1
2008,630316,E,1
2009,630316,E,0.955
2010,630316,E,0.964
2011,630316,E,1
2012,630316,E,1
2013,630316,E,1
2014,630316,E,
2015,630316,E,1
2016,630316,E,1
2011,630317,M,1
2012,630317,M,1
2013,630317,M,1
2014,630317,M,
2015,630317,M,1
2016,630317,M,0.988
2006,630320,M,0.99
2007,630320,M,1
2008,630320,M,0.981
2009,630320,M,0.944
2010,630320,M,0.972
2011,630320,M,1
2012,630320,M,1
2013,630320,M,1
2014,630320,M,
2015,630320,M,1
2016,630320,M,1
2006,630324,E,1
2007,630324,E,1
2008,630324,E,1
2009,630324,E,0.968
2010,630324,E,0.966
2011,630324,E,1
2012,630324,E,1
2013,630324,E,1
2014,630324,E,
2015,630324,E,1
2016,630324,E,0.97
2006,630328,I,1
2007,630328,I,1
2008,630328,I,1
2009,630328,I,1
2010,630328,I,1
2011,630328,I,1
2012,630328,I,1
2013,630328,I,1
2014,630328,I,
2015,630328,I,1
2016,630328,I,1
2006,630330,T,1
2007,630330,T,0.667
2008,630330,T,1
2009,630330,T,0.667
2010,630330,T,0.833
2011,630330,T,1
2012,630330,T,0.958
2013,630330,T,1
2014,630330,T,
2015,630330,T,1
2016,630330,T,1
2006,630331,M,0.865
2007,630331,M,0.981
2008,630331,M,0.973
2009,630331,M,1
2010,630331,M,1
2011,630331,M,1
2012,630331,M,0.975
2013,630331,M,1
2014,630331,M,
2015,630331,M,0.968
2016,630331,M,1
2006,630332,H,0.96
2007,630332,H,1
2008,630332,H,1
2009,630332,H,0.982
2010,630332,H,0.971
2011,630332,H,1
2012,630332,H,0.981
2013,630332,H,1
2014,630332,H,
2015,630332,H,1
2016,630332,H,0.987
2006,630336,H,0.906
2007,630336,H,0.988
2008,630336,H,0.978
2009,630336,H,0.982
2010,630336,H,0.985
2011,630336,H,0.975
2012,630336,H,1
2013,630336,H,0.989
2014,630336,H,
2015,630336,H,1
2016,630336,H,0.995
2006,630340,E,1
2007,630340,E,1
2008,630340,E,1
2009,630340,E,1
2010,630340,E,1
2011,630340,E,1
2006,630342,E,0.968
2007,630342,E,1
2008,630342,E,1
2009,630342,E,1
2010,630342,E,1
2011,630342,E,1
2012,630342,E,1
2013,630342,E,1
2014,630342,E,
2015,630342,E,1
2016,630342,E,1
2006,630348,E,1
2007,630348,E,1
2008,630348,E,1
2009,630348,E,1
2010,630348,E,1
2011,630348,E,1
2012,630348,E,1
2013,630348,E,1
2014,630348,E,
2015,630348,E,1
2016,630348,E,1
2006,630350,M,0.878
2007,630350,M,0.941
2008,630350,M,0.889
2009,630350,M,0.982
2010,630350,M,0.947
2011,630350,M,1
2012,630350,M,1
2013,630350,M,0.996
2014,630350,M,
2015,630350,M,0.988
2016,630350,M,0.977
2006,630352,E,1
2007,630352,E,1
2008,630352,E,1
2009,630352,E,1
2010,630352,E,1
2011,630352,E,1
2012,630352,E,1
2013,630352,E,1
2014,630352,E,
2015,630352,E,1
2016,630352,E,1
2006,630356,E,0.955
2007,630356,E,1
2008,630356,I,0.991
2009,630356,E,1
2010,630356,E,1
2011,630356,E,1
2012,630356,E,1
2013,630356,E,1
2014,630356,E,
2015,630356,E,1
2016,630356,E,1
2006,630360,H,0.947
2007,630360,H,1
2008,630360,H,0.972
2009,630360,H,0.982
2010,630360,H,0.946
2011,630360,H,0.966
2012,630360,H,1
2013,630360,H,0.991
2014,630360,H,
2015,630360,H,1
2016,630360,H,1
2006,630364,E,1
2007,630364,E,1
2008,630364,E,1
2009,630364,E,1
2010,630364,E,1
2011,630364,E,1
2012,630364,E,1
2013,630364,E,1
2014,630364,E,
2015,630364,E,1
2016,630364,E,1
2006,630368,E,1
2007,630368,E,1
2008,630368,E,1
2009,630368,E,1
2010,630368,E,1
2011,630368,E,1
2012,630368,E,1
2013,630368,E,1
2014,630368,E,
2015,630368,E,0.981
2016,630368,E,1
2011,630373,E,1
2012,630373,E,1
2013,630373,E,1
2014,630373,E,
2015,630373,E,1
2016,630373,E,1
2006,630374,M,0.965
2007,630374,M,1
2008,630374,M,0.974
2009,630374,M,0.961
2010,630374,M,0.976
2011,630374,M,1
2012,630374,M,1
2013,630374,M,1
2014,630374,M,
2015,630374,M,0.976
2016,630374,M,1
2006,630376,I,0.962
2007,630376,I,1
2008,630376,I,1
2009,630376,I,1
2010,630376,I,1
2011,630376,I,1
2012,630376,I,1
2013,630376,I,1
2014,630376,I,
2015,630376,I,1
2016,630376,I,1
2006,630LEA,E,0.989
2006,630LEA,H,0.929
2006,630LEA,I,0.979
2006,630LEA,M,0.907
2006,630LEA,T,1
2007,630LEA,E,0.997
2007,630LEA,H,0.994
2007,630LEA,I,1
2007,630LEA,M,0.978
2007,630LEA,T,0.667
2008,630LEA,E,1
2008,630LEA,H,0.979
2008,630LEA,I,0.996
2008,630LEA,M,0.951
2008,630LEA,T,1
2009,630LEA,E,0.994
2009,630LEA,H,0.982
2009,630LEA,I,1
2009,630LEA,M,0.976
2009,630LEA,T,0.667
2010,630LEA,E,0.994
2010,630LEA,H,0.97
2010,630LEA,I,1
2010,630LEA,M,0.974
2010,630LEA,T,0.833
2011,630LEA,E,1
2011,630LEA,H,0.977
2011,630LEA,I,1
2011,630LEA,M,1
2011,630LEA,T,1
