vphone_ad,year,unit_code,street_ad,scity_ad,state_ad,szip_ad,type_cd,closed_ind,new_ind,super_nm,category_cd,url_ad,grade_range_cd,calendar_type_txt,sna_pgm_type_cd,cover_letter_ad,school_type_txt,calendar_only_txt,title1_type_cd,clp_ind,focus_clp_ind,summer_program_ind,asm_no_spg_ind,no_data_spg_ind,Lea_Name,School_Name,State_Name,esea_status,student_num,lea_avg_student_num,st_avg_student_num,Grad_project_status,stem,url
(336)674-4300,2015,410547,4530 Southeast School Road,Greensboro,NC,27406.0,P,0.0,0.0,,H,http://seghs.gcsnc.com/pages/Southeast_Guilford_High,9-12,"Regular School, Traditional Calendar",R,http://www.gcsnc.com/pages/gcsnc/District/Superintendent/Guilford_County_Schools_Report,Regular School,Traditional Calendar,,,Y,,,,Guilford County Schools,Southeast Guilford High,State Of North Carolina,,1361.0,808.0,848.0,N,,http://www.gcsnc.com/pages/gcsnc/District/Superintendent/Guilford_County_Schools_Report
(336)674-4280,2015,410550,4825 Woody Mill Road,Greensboro,NC,27406.0,P,0.0,0.0,,M,http://segms.gcsnc.com/pages/Southeast_Guilford_Middle,6-8,"Regular School, Traditional Calendar",R,http://www.gcsnc.com/pages/gcsnc/District/Superintendent/Guilford_County_Schools_Report,Regular School,Traditional Calendar,,,,,,,Guilford County Schools,Southeast Guilford Middle,State Of North Carolina,,982.0,710.0,659.0,,,http://www.gcsnc.com/pages/gcsnc/District/Superintendent/Guilford_County_Schools_Report
(336)674-4325,2015,410553,5720 Drake Road,Greensboro,NC,27406.0,P,0.0,0.0,,E,http://southernes.gcsnc.com/pages/Southern_Elementary,PK-5,"Regular School, Traditional Calendar",R,http://www.gcsnc.com/pages/gcsnc/District/Superintendent/Guilford_County_Schools_Report,Regular School,Traditional Calendar,Y,,,,,,Guilford County Schools,Southern Elementary,State Of North Carolina,,306.0,465.0,490.0,,,http://www.gcsnc.com/pages/gcsnc/District/Superintendent/Guilford_County_Schools_Report
(336)674-4250,2015,410556,5700 Drake Road,Greensboro,NC,27406.0,P,0.0,0.0,,H,http://schoolcenter.gcsnc.com/education/school/school.php?sectionid=6964,9-12,"Regular School, Traditional Calendar",R,http://www.gcsnc.com/pages/gcsnc/District/Superintendent/Guilford_County_Schools_Report,Regular School,Traditional Calendar,,,Y,,,,Guilford County Schools,Southern Guilford High,State Of North Carolina,,1103.0,808.0,848.0,Y,,http://www.gcsnc.com/pages/gcsnc/District/Superintendent/Guilford_County_Schools_Report
(336)819-2992,2015,410559,4372 Southwest School Road,High Point,NC,27265.0,P,0.0,0.0,,E,http://southwestes.gcsnc.com/pages/823321095646786338,K-5,"Regular School, Traditional Calendar",R,http://www.gcsnc.com/pages/gcsnc/District/Superintendent/Guilford_County_Schools_Report,Regular School,Traditional Calendar,,,,,,,Guilford County Schools,"Southwest Elementary, High Point",State Of North Carolina,,722.0,465.0,490.0,,,http://www.gcsnc.com/pages/gcsnc/District/Superintendent/Guilford_County_Schools_Report
(336)819-2970,2015,410562,4364 Barrow Road,High Point,NC,27265.0,P,0.0,0.0,,H,http://swghs.gcsnc.com/pages/Southwest_Guilford_High,9-12,"Regular School, Traditional Calendar",R,http://www.gcsnc.com/pages/gcsnc/District/Superintendent/Guilford_County_Schools_Report,Regular School,Traditional Calendar,,,,,,,Guilford County Schools,Southwest Guilford High,State Of North Carolina,,1494.0,808.0,848.0,N,,http://www.gcsnc.com/pages/gcsnc/District/Superintendent/Guilford_County_Schools_Report
(336)819-2985,2015,410565,4368 Southwest School Road,High Point,NC,27265.0,P,0.0,0.0,,M,http://swgms.gcsnc.com/pages/swms,6-8,"Regular School, Traditional Calendar",R,http://www.gcsnc.com/pages/gcsnc/District/Superintendent/Guilford_County_Schools_Report,Regular School,Traditional Calendar,,,,,,,Guilford County Schools,Southwest Guilford Middle,State Of North Carolina,,1132.0,710.0,659.0,,,http://www.gcsnc.com/pages/gcsnc/District/Superintendent/Guilford_County_Schools_Report
(336)294-7390,2015,410568,518 North Holden Road,Greensboro,NC,27410.0,P,0.0,0.0,,E,http://sternberger.gcsnc.com/pages/Sternberger_Elementary,PK-5,"Regular School, Traditional Calendar",R,http://www.gcsnc.com/pages/gcsnc/District/Superintendent/Guilford_County_Schools_Report,Regular School,Traditional Calendar,,,,,,,Guilford County Schools,Sternberger Elementary,State Of North Carolina,,356.0,465.0,490.0,,,http://www.gcsnc.com/pages/gcsnc/District/Superintendent/Guilford_County_Schools_Report
(336)370-8580,2015,410569,402 Laurel Street,Greensboro,NC,27411.0,P,0.0,0.0,,H,http://stemec.gcsnc.com/pages/STEM_Early_College_at_N_C__A_T,9-12,"Regular School, Year-Round Calendar",Y,http://www.gcsnc.com/pages/gcsnc/District/Superintendent/Guilford_County_Schools_Report,Regular School,Year-Round Calendar,,,,,,,Guilford County Schools,STEM Early College @ NC A&T SU,State Of North Carolina,,150.0,808.0,848.0,N,,http://www.gcsnc.com/pages/gcsnc/District/Superintendent/Guilford_County_Schools_Report
(336)643-8420,2015,410571,8025 US Highway 158,Stokesdale,NC,27357.0,P,0.0,0.0,,E,http://stokesdale.gcsnc.com/pages/Stokesdale_Elementary,PK-5,"Regular School, Traditional Calendar",R,http://www.gcsnc.com/pages/gcsnc/District/Superintendent/Guilford_County_Schools_Report,Regular School,Traditional Calendar,,,,,,,Guilford County Schools,Stokesdale Elementary,State Of North Carolina,,461.0,465.0,490.0,,,http://www.gcsnc.com/pages/gcsnc/District/Superintendent/Guilford_County_Schools_Report
(336)643-8444,2015,410574,7501 Summerfield Road,Summerfield,NC,27358.0,P,0.0,0.0,,E,http://summerfield.gcsnc.com/pages/Summerfield_Elementary,K-5,"Regular School, Traditional Calendar",R,http://www.gcsnc.com/pages/gcsnc/District/Superintendent/Guilford_County_Schools_Report,Regular School,Traditional Calendar,,,,,,,Guilford County Schools,Summerfield Elementary,State Of North Carolina,,565.0,465.0,490.0,,,http://www.gcsnc.com/pages/gcsnc/District/Superintendent/Guilford_County_Schools_Report
(336)316-5888,2015,410577,1915 Harris Drive,Greensboro,NC,27406.0,P,0.0,0.0,,E,http://sumner.gcsnc.com/pages/Sumner_Elementary,K-5,"Regular School, Traditional Calendar",R,http://www.gcsnc.com/pages/gcsnc/District/Superintendent/Guilford_County_Schools_Report,Regular School,Traditional Calendar,Y,,,,,,Guilford County Schools,Sumner Elementary,State Of North Carolina,,655.0,465.0,490.0,,,http://www.gcsnc.com/pages/gcsnc/District/Superintendent/Guilford_County_Schools_Report
(336)819-2883,2015,410578,2401 Triangle Lake Road,High Point,NC,27260.0,P,0.0,0.0,,E,http://trianglelake.gcsnc.com/pages/Triangle_Lake_Montessori,PK-5,"Magnet School, Traditional Calendar",M,http://www.gcsnc.com/pages/gcsnc/District/Superintendent/Guilford_County_Schools_Report,Magnet School,Traditional Calendar,Y,,,,,,Guilford County Schools,Triangle Lake Montessori Elem,State Of North Carolina,,457.0,465.0,490.0,,,http://www.gcsnc.com/pages/gcsnc/District/Superintendent/Guilford_County_Schools_Report
(336)334-3662,2015,410579,1408 Walker Avenue,Greensboro,NC,27412.0,P,0.0,0.0,,H,http://uncg.gcsnc.com/pages/Middle_College_at_UNCG,9-12,"Regular School, Traditional Calendar",R,http://www.gcsnc.com/pages/gcsnc/District/Superintendent/Guilford_County_Schools_Report,Regular School,Traditional Calendar,,,,,,,Guilford County Schools,UNCG Early/Middle College,State Of North Carolina,,199.0,808.0,848.0,N,,http://www.gcsnc.com/pages/gcsnc/District/Superintendent/Guilford_County_Schools_Report
(336)819-2130,2015,410580,3523 Triangle Lake Road,High Point,NC,27260.0,P,0.0,0.0,,E,http://schoolcenter.gcsnc.com/education/school/school.php?sectionid=50,PK-5,"Regular School, Traditional Calendar",R,http://www.gcsnc.com/pages/gcsnc/District/Superintendent/Guilford_County_Schools_Report,Regular School,Traditional Calendar,Y,,,,,,Guilford County Schools,Union Hill Elementary,State Of North Carolina,,468.0,465.0,490.0,,,http://www.gcsnc.com/pages/gcsnc/District/Superintendent/Guilford_County_Schools_Report
(336)370-8275,2015,410583,407 East Vandalia Road,Greensboro,NC,27406.0,P,0.0,0.0,,E,http://vandalia.gcsnc.com/pages/Vandalia_Elementary,PK-5,"Regular School, Traditional Calendar",R,http://www.gcsnc.com/pages/gcsnc/District/Superintendent/Guilford_County_Schools_Report,Regular School,Traditional Calendar,Y,,,,,,Guilford County Schools,Vandalia Elementary,State Of North Carolina,,248.0,465.0,490.0,,,http://www.gcsnc.com/pages/gcsnc/District/Superintendent/Guilford_County_Schools_Report
(336)370-8290,2015,410586,1110 East Washington Street,Greensboro,NC,27401.0,P,0.0,0.0,,E,http://schoolcenter.gcsnc.com/education/school/school.php?sectionid=52,PK-5,"Magnet School, Traditional Calendar",M,http://www.gcsnc.com/pages/gcsnc/District/Superintendent/Guilford_County_Schools_Report,Magnet School,Traditional Calendar,Y,,,,,,Guilford County Schools,"Washington Elementary, Greensboro",State Of North Carolina,,341.0,465.0,490.0,,,http://www.gcsnc.com/pages/gcsnc/District/Superintendent/Guilford_County_Schools_Report
(336)370-8282,2015,410589,300 South Spring Street,Greensboro,NC,27401.0,P,0.0,0.0,,H,http://weaver.gcsnc.com/pages/Weaver_Academy,9-12,"Regular School, Traditional Calendar",R,http://www.gcsnc.com/pages/gcsnc/District/Superintendent/Guilford_County_Schools_Report,Regular School,Traditional Calendar,,,,,,,Guilford County Schools,Philip J Weaver Ed Center,State Of North Carolina,,265.0,808.0,848.0,N,,http://www.gcsnc.com/pages/gcsnc/District/Superintendent/Guilford_County_Schools_Report
(336)819-2880,2015,410592,1710 McGuinn Drive,High Point,NC,27265.0,P,0.0,0.0,,M,http://welborn.gcsnc.com/pages/Welborn_Academy,6-8,"Magnet School, Traditional Calendar",M,http://www.gcsnc.com/pages/gcsnc/District/Superintendent/Guilford_County_Schools_Report,Magnet School,Traditional Calendar,Y,,,,,,Guilford County Schools,Welborn Middle,State Of North Carolina,F,428.0,710.0,659.0,,,http://www.gcsnc.com/pages/gcsnc/District/Superintendent/Guilford_County_Schools_Report
(336)316-5800,2015,410595,409 Friendway Road,Greensboro,NC,27410.0,P,0.0,0.0,,H,http://wghs.gcsnc.com/pages/Western_Guilford_High,9-12,"Regular School, Traditional Calendar",R,http://www.gcsnc.com/pages/gcsnc/District/Superintendent/Guilford_County_Schools_Report,Regular School,Traditional Calendar,,Y,,,,,Guilford County Schools,Western Guilford High,State Of North Carolina,,1293.0,808.0,848.0,N,,http://www.gcsnc.com/pages/gcsnc/District/Superintendent/Guilford_County_Schools_Report
(336)370-8295,2015,410598,600 West Terrell Street,Greensboro,NC,27406.0,P,0.0,0.0,,E,http://wiley.gcsnc.com/pages/Wiley_Elementary,PK-5,"Regular School, Traditional Calendar",R,http://www.gcsnc.com/pages/gcsnc/District/Superintendent/Guilford_County_Schools_Report,Regular School,Traditional Calendar,Y,,,,,,Guilford County Schools,Wiley Accel/Enrichment,State Of North Carolina,P,297.0,465.0,490.0,,,http://www.gcsnc.com/pages/gcsnc/District/Superintendent/Guilford_County_Schools_Report
(336)370-8100,2015,410LEA,712 North Eugene Street,Greensboro,NC,27401.0,P,0.0,0.0,Maurice Green,M,http://www.gcsnc.com,,,,http://www.gcsnc.com/pages/gcsnc/District/Superintendent/Guilford_County_Schools_Report,,,,,,,,,Guilford County Schools,,State Of North Carolina,,,710.0,659.0,,,http://www.gcsnc.com/pages/gcsnc/District/Superintendent/Guilford_County_Schools_Report
(336)370-8100,2015,410LEA,712 North Eugene Street,Greensboro,NC,27401.0,P,0.0,0.0,Maurice Green,H,http://www.gcsnc.com,,,,http://www.gcsnc.com/pages/gcsnc/District/Superintendent/Guilford_County_Schools_Report,,,,,,,,,Guilford County Schools,,State Of North Carolina,,,808.0,848.0,,,http://www.gcsnc.com/pages/gcsnc/District/Superintendent/Guilford_County_Schools_Report
(336)370-8100,2015,410LEA,712 North Eugene Street,Greensboro,NC,27401.0,P,0.0,0.0,Maurice Green,T,http://www.gcsnc.com,,,,http://www.gcsnc.com/pages/gcsnc/District/Superintendent/Guilford_County_Schools_Report,,,,,,,,,Guilford County Schools,,State Of North Carolina,,,254.0,252.0,,,http://www.gcsnc.com/pages/gcsnc/District/Superintendent/Guilford_County_Schools_Report
(336)370-8100,2015,410LEA,712 North Eugene Street,Greensboro,NC,27401.0,P,0.0,0.0,Maurice Green,I,http://www.gcsnc.com,,,,http://www.gcsnc.com/pages/gcsnc/District/Superintendent/Guilford_County_Schools_Report,,,,,,,,,Guilford County Schools,,State Of North Carolina,,,385.0,462.0,,,http://www.gcsnc.com/pages/gcsnc/District/Superintendent/Guilford_County_Schools_Report
(336)370-8100,2015,410LEA,712 North Eugene Street,Greensboro,NC,27401.0,P,0.0,0.0,Maurice Green,E,http://www.gcsnc.com,,,,http://www.gcsnc.com/pages/gcsnc/District/Superintendent/Guilford_County_Schools_Report,,,,,,,,,Guilford County Schools,,State Of North Carolina,,,465.0,490.0,,,http://www.gcsnc.com/pages/gcsnc/District/Superintendent/Guilford_County_Schools_Report
(336)370-8100,2015,410LEA,712 North Eugene Street,Greensboro,NC,27401.0,P,0.0,0.0,Maurice Green,A,http://www.gcsnc.com,,,,http://www.gcsnc.com/pages/gcsnc/District/Superintendent/Guilford_County_Schools_Report,,,,,,,,,Guilford County Schools,,State Of North Carolina,,,143.0,454.0,,,http://www.gcsnc.com/pages/gcsnc/District/Superintendent/Guilford_County_Schools_Report
(336)286-8404,2015,41B000,4049 Battleground Ave,Greensboro,NC,27410.0,C,0.0,0.0,Rudy Swofford,I,http://greensboroacademy.org,K-8,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,Y,,,,,,Charter and Non-District Affiliated Schools,Greensboro Academy,State Of North Carolina,,755.0,,462.0,,,
(336)954-1344,2015,41C000,2210 East Cone Blvd,Greensboro,NC,27405.0,C,0.0,0.0,Robin Buckrham,I,http://guilfordprep.org,K-8,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,Y,,,Y,,,Charter and Non-District Affiliated Schools,Guilford Preparatory Academy,State Of North Carolina,,250.0,,462.0,,,
(336)848-1870,2015,41D000,4020 Meeting Way 4191 Mendenha,High Point,NC,27265.0,C,0.0,0.0,Kimberly K Norcross,I,http://www.pahp.com/,K-7,"Regular School, Traditional Calendar",R,http://www.pahp.com/welcomeletter/,Regular School,Traditional Calendar,,,,,,,Charter and Non-District Affiliated Schools,"Phoenix Academy- Primary, Elem. IB MYP",State Of North Carolina,,875.0,,462.0,,,
(336)621-0061,2015,41F000,700 Creek Ridge Rd,Greensboro,NC,27406.0,C,0.0,0.0,Fatih Kandil,A,http://www.tmsacharter.org,K-12,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,Y,,,Y,,,Charter and Non-District Affiliated Schools,Triad Math and Science Academy,State Of North Carolina,,956.0,,454.0,N,,
(336)482-3855,2015,41G000,2535 New Garden East,Greensboro,NC,27455.0,C,0.0,0.0,Brent Smith,I,http://www.cornerstone.teamcfa.org,K-8,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,,,,,,,Charter and Non-District Affiliated Schools,Cornerstone Charter Academy-CFA,State Of North Carolina,,725.0,,462.0,,,
(336)884-0131,2015,41H000,5700 Riverdale Drive,Jamestown,NC,27282.0,C,0.0,0.0,Michelle Johnson,I,http://www.thepointcollegeprep.org,K-7,"Regular School, Year-Round Calendar",Y,,Regular School,Year-Round Calendar,Y,,,,,,Charter and Non-District Affiliated Schools,College Prep and Leadership Academy,State Of North Carolina,,301.0,,462.0,,,
(336)643-1974,2015,41J000,5303 Hwy 220 N,Summerfield,NC,27358.0,C,0.0,0.0,Rudy Swofford,I,http://www.nhaschools.com/schools/summerfield/Pages/default.aspx,K-7,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,Y,,,,,,Charter and Non-District Affiliated Schools,Summerfield Charter Academy,State Of North Carolina,,661.0,,462.0,,,
(252)586-4944,2015,420304,10536 Hwy 48,Littleton,NC,27850.0,P,0.0,0.0,,E,http://www.halifax.k12.nc.us,PK-5,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,Y,,,Y,,,Halifax County Schools,Aurelian Springs Elementary,State Of North Carolina,,325.0,215.0,490.0,,,
(252)826-4905,2015,420316,6878 Old 125 Road,Scotland Neck,NC,27874.0,P,0.0,0.0,,E,http://www.halifax.k12.nc.us,PK-5,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,Y,,,Y,,,Halifax County Schools,Scotland Neck Elementary School,State Of North Carolina,P,125.0,215.0,490.0,,,
(252)445-5502,2015,420324,13723 Hwy 481,Enfield,NC,27823.0,P,0.0,0.0,,M,http://www.halifax.k12.nc.us,6-8,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,Y,,,Y,,,Halifax County Schools,Enfield Middle,State Of North Carolina,P,256.0,336.0,659.0,,,
(252)537-5484,2015,420328,458 Everetts School Rd,Roanoke Rapids,NC,27870.0,P,0.0,0.0,,E,http://www.halifax.k12.nc.us,PK-5,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,Y,,,Y,,,Halifax County Schools,Everetts Elementary,State Of North Carolina,P,270.0,215.0,490.0,,,
(252)586-4344,2015,420336,37432 Hwy 561,Hollister,NC,27844.0,P,0.0,0.0,,E,http://www.halifax.k12.nc.us,PK-5,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,Y,,,Y,,,Halifax County Schools,Hollister Elementary,State Of North Carolina,,197.0,215.0,490.0,,,
(252)445-3525,2015,420340,13587 Hwy 481,Enfield,NC,27823.0,P,0.0,0.0,,E,http://www.halifax.k12.nc.us,PK-5,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,Y,,,Y,,,Halifax County Schools,Inborden Elementary,State Of North Carolina,P,327.0,215.0,490.0,,,
(252)586-4125,2015,420346,8492 Hwy 48,Littleton,NC,27850.0,P,0.0,0.0,,H,http://www.halifax.k12.nc.us,9-12,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,Y,Y,,Y,,,Halifax County Schools,Northwest Halifax High,State Of North Carolina,,444.0,382.0,848.0,Y,,
(252)445-5268,2015,420348,25041 Hwy 561,Enfield,NC,27823.0,P,0.0,0.0,,E,http://www.halifax.k12.nc.us,PK-5,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,Y,,,Y,,,Halifax County Schools,Pittman Elementary,State Of North Carolina,,139.0,215.0,490.0,,,
(252)826-4413,2015,420356,901 Jr High Sch Rd,Scotland Neck,NC,27874.0,P,0.0,0.0,,E,http://www.halifax.k12.nc.us,PK-3,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,Y,,,Y,,,Halifax County Schools,Scotland Neck Primary,State Of North Carolina,,120.0,215.0,490.0,,,
(252)445-2027,2015,420358,16683 Hwy 125,Halifax,NC,27839.0,P,0.0,0.0,,H,http://www.halifax.k12.nc.us,9-12,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,Y,,,Y,,,Halifax County Schools,Southeast Halifax High,State Of North Carolina,P,320.0,382.0,848.0,Y,,
(252)519-0300,2015,420376,4391 Hwy 158,Roanoke Rapids,NC,27870.0,P,0.0,0.0,,M,http://www.halifax.k12.nc.us,6-8,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,Y,,,Y,,,Halifax County Schools,William R Davie Middle,State Of North Carolina,P,416.0,336.0,659.0,,,
(252)583-5111,2015,420LEA,9525 Hwy 301S,Halifax,NC,27839.0,P,0.0,0.0,Elease Frederick,E,http://www.halifax.k12.nc.us,,,,,,,,,,,,,Halifax County Schools,,State Of North Carolina,,,215.0,490.0,,,
(252)583-5111,2015,420LEA,9525 Hwy 301S,Halifax,NC,27839.0,P,0.0,0.0,Elease Frederick,H,http://www.halifax.k12.nc.us,,,,,,,,,,,,,Halifax County Schools,,State Of North Carolina,,,382.0,848.0,,,
(252)583-5111,2015,420LEA,9525 Hwy 301S,Halifax,NC,27839.0,P,0.0,0.0,Elease Frederick,M,http://www.halifax.k12.nc.us,,,,,,,,,,,,,Halifax County Schools,,State Of North Carolina,,,336.0,659.0,,,
(252)519-7500,2015,421304,1517 Bolling Road,Roanoke Rapids,NC,27870.0,P,0.0,0.0,,E,http://www.rrgsd.org/bel,PK-5,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,Y,,,,,,Roanoke Rapids City Schools,Belmont Elementary School,State Of North Carolina,,635.0,635.0,490.0,,,https://core-docs.s3.amazonaws.com/documents/asset/uploaded_file/88419/Welcome_Letter.pdf
