year,unit_code,Lea_Name,School_Name,State_Name,category_cd,Part_Targets,percent_met,targets_met,targets_assigned
2015,700317,Pasquotank County Schools,Northeastern High,State Of North Carolina,H,Science Grade 11,0.7,7,10
2015,700317,Pasquotank County Schools,Northeastern High,State Of North Carolina,H,The ACT,0.7,7,10
2015,700317,Pasquotank County Schools,Northeastern High,State Of North Carolina,H,Total Targets,0.726,45,62
2015,700318,Pasquotank County Schools,Pasquotank Elementary,State Of North Carolina,E,Mathematics Grades 3 through 8,0.6,6,10
2015,700318,Pasquotank County Schools,Pasquotank Elementary,State Of North Carolina,E,Reading Grades 3 through 8,0.6,6,10
2015,700318,Pasquotank County Schools,Pasquotank Elementary,State Of North Carolina,E,Science Grades 5 and 8,0.5,2,4
2015,700318,Pasquotank County Schools,Pasquotank Elementary,State Of North Carolina,E,Total Targets,0.6,15,25
2015,700319,Pasquotank County Schools,Pasquotank County High,State Of North Carolina,H,ACT WorkKeys,1.0,6,6
2015,700319,Pasquotank County Schools,Pasquotank County High,State Of North Carolina,H,Current Year EOC,1.0,6,6
2015,700319,Pasquotank County Schools,Pasquotank County High,State Of North Carolina,H,Mathematics Grade 10,0.5,4,8
2015,700319,Pasquotank County Schools,Pasquotank County High,State Of North Carolina,H,Reading Grade 10,0.5,4,8
2015,700319,Pasquotank County Schools,Pasquotank County High,State Of North Carolina,H,Science Grade 11,0.5,4,8
2015,700319,Pasquotank County Schools,Pasquotank County High,State Of North Carolina,H,The ACT,0.5,4,8
2015,700319,Pasquotank County Schools,Pasquotank County High,State Of North Carolina,H,Total Targets,0.615,32,52
2015,700320,Pasquotank County Schools,P W Moore Elementary,State Of North Carolina,E,Mathematics Grades 3 through 8,0.5,3,6
2015,700320,Pasquotank County Schools,P W Moore Elementary,State Of North Carolina,E,Reading Grades 3 through 8,0.5,3,6
2015,700320,Pasquotank County Schools,P W Moore Elementary,State Of North Carolina,E,Science Grades 5 and 8,0.5,2,4
2015,700320,Pasquotank County Schools,P W Moore Elementary,State Of North Carolina,E,Total Targets,0.529,9,17
2015,700322,Pasquotank County Schools,River Road Middle,State Of North Carolina,M,Current Year EOC,1.0,2,2
2015,700322,Pasquotank County Schools,River Road Middle,State Of North Carolina,M,Mathematics Grades 3 through 8,0.571,8,14
2015,700322,Pasquotank County Schools,River Road Middle,State Of North Carolina,M,Reading Grades 3 through 8,0.643,9,14
2015,700322,Pasquotank County Schools,River Road Middle,State Of North Carolina,M,Science Grades 5 and 8,0.6,6,10
2015,700322,Pasquotank County Schools,River Road Middle,State Of North Carolina,M,Total Targets,0.634,26,41
2015,700324,Pasquotank County Schools,Sheep-Harney Elementary,State Of North Carolina,E,Mathematics Grades 3 through 8,0.875,7,8
2015,700324,Pasquotank County Schools,Sheep-Harney Elementary,State Of North Carolina,E,Reading Grades 3 through 8,0.5,4,8
2015,700324,Pasquotank County Schools,Sheep-Harney Elementary,State Of North Carolina,E,Science Grades 5 and 8,0.5,2,4
2015,700324,Pasquotank County Schools,Sheep-Harney Elementary,State Of North Carolina,E,Total Targets,0.667,14,21
2015,700328,Pasquotank County Schools,Weeksville Elementary,State Of North Carolina,E,Mathematics Grades 3 through 8,1.0,8,8
2015,700328,Pasquotank County Schools,Weeksville Elementary,State Of North Carolina,E,Reading Grades 3 through 8,0.75,6,8
2015,700328,Pasquotank County Schools,Weeksville Elementary,State Of North Carolina,E,Science Grades 5 and 8,1.0,4,4
2015,700328,Pasquotank County Schools,Weeksville Elementary,State Of North Carolina,E,Total Targets,0.905,19,21
2015,710312,Pender County Schools,Burgaw Elementary,State Of North Carolina,E,Mathematics Grades 3 through 8,0.667,8,12
2015,710312,Pender County Schools,Burgaw Elementary,State Of North Carolina,E,Reading Grades 3 through 8,0.583,7,12
2015,710312,Pender County Schools,Burgaw Elementary,State Of North Carolina,E,Science Grades 5 and 8,0.75,3,4
2015,710312,Pender County Schools,Burgaw Elementary,State Of North Carolina,E,Total Targets,0.655,19,29
2015,710316,Pender County Schools,Burgaw Middle,State Of North Carolina,M,Mathematics Grades 3 through 8,0.5,6,12
2015,710316,Pender County Schools,Burgaw Middle,State Of North Carolina,M,Reading Grades 3 through 8,0.583,7,12
2015,710316,Pender County Schools,Burgaw Middle,State Of North Carolina,M,Science Grades 5 and 8,0.875,7,8
2015,710316,Pender County Schools,Burgaw Middle,State Of North Carolina,M,Total Targets,0.636,21,33
2015,710318,Pender County Schools,Cape Fear Elementary,State Of North Carolina,E,Mathematics Grades 3 through 8,1.0,12,12
2015,710318,Pender County Schools,Cape Fear Elementary,State Of North Carolina,E,Reading Grades 3 through 8,0.667,8,12
2015,710318,Pender County Schools,Cape Fear Elementary,State Of North Carolina,E,Science Grades 5 and 8,0.667,4,6
2015,710318,Pender County Schools,Cape Fear Elementary,State Of North Carolina,E,Total Targets,0.806,25,31
2015,710320,Pender County Schools,Cape Fear Middle,State Of North Carolina,M,Mathematics Grades 3 through 8,0.571,8,14
2015,710320,Pender County Schools,Cape Fear Middle,State Of North Carolina,M,Reading Grades 3 through 8,0.571,8,14
2015,710320,Pender County Schools,Cape Fear Middle,State Of North Carolina,M,Science Grades 5 and 8,1.0,8,8
2015,710320,Pender County Schools,Cape Fear Middle,State Of North Carolina,M,Total Targets,0.676,25,37
2015,710321,Pender County Schools,Heide Trask High,State Of North Carolina,H,ACT WorkKeys,0.833,5,6
2015,710321,Pender County Schools,Heide Trask High,State Of North Carolina,H,Current Year EOC,1.0,8,8
2015,710321,Pender County Schools,Heide Trask High,State Of North Carolina,H,Mathematics Grade 10,0.5,5,10
2015,710321,Pender County Schools,Heide Trask High,State Of North Carolina,H,Reading Grade 10,0.455,5,11
2015,710321,Pender County Schools,Heide Trask High,State Of North Carolina,H,Science Grade 11,0.625,5,8
2015,710321,Pender County Schools,Heide Trask High,State Of North Carolina,H,The ACT,0.75,6,8
2015,710321,Pender County Schools,Heide Trask High,State Of North Carolina,H,Total Targets,0.721,44,61
2015,710323,Pender County Schools,North Topsail Elementary,State Of North Carolina,E,Mathematics Grades 3 through 8,1.0,8,8
2015,710323,Pender County Schools,North Topsail Elementary,State Of North Carolina,E,Reading Grades 3 through 8,0.625,5,8
2015,710323,Pender County Schools,North Topsail Elementary,State Of North Carolina,E,Science Grades 5 and 8,1.0,6,6
2015,710323,Pender County Schools,North Topsail Elementary,State Of North Carolina,E,Total Targets,0.87,20,23
2015,710324,Pender County Schools,Malpass Corner Elementary,State Of North Carolina,E,Mathematics Grades 3 through 8,0.818,9,11
2015,710324,Pender County Schools,Malpass Corner Elementary,State Of North Carolina,E,Reading Grades 3 through 8,0.545,6,11
2015,710324,Pender County Schools,Malpass Corner Elementary,State Of North Carolina,E,Science Grades 5 and 8,0.5,2,4
2015,710324,Pender County Schools,Malpass Corner Elementary,State Of North Carolina,E,Total Targets,0.667,18,27
2015,710326,Pender County Schools,Pender High,State Of North Carolina,H,ACT WorkKeys,1.0,8,8
2015,710326,Pender County Schools,Pender High,State Of North Carolina,H,Current Year EOC,0.714,5,7
2015,710326,Pender County Schools,Pender High,State Of North Carolina,H,Mathematics Grade 10,0.5,4,8
2015,710326,Pender County Schools,Pender High,State Of North Carolina,H,Reading Grade 10,0.5,4,8
2015,710326,Pender County Schools,Pender High,State Of North Carolina,H,Science Grade 11,0.125,1,8
2015,710326,Pender County Schools,Pender High,State Of North Carolina,H,The ACT,0.25,2,8
2015,710326,Pender County Schools,Pender High,State Of North Carolina,H,Total Targets,0.582,32,55
2015,710327,Pender County Schools,Pender Early College High,State Of North Carolina,H,Current Year EOC,1.0,3,3
2015,710327,Pender County Schools,Pender Early College High,State Of North Carolina,H,Mathematics Grade 10,1.0,2,2
2015,710327,Pender County Schools,Pender Early College High,State Of North Carolina,H,Reading Grade 10,1.0,2,2
2015,710327,Pender County Schools,Pender Early College High,State Of North Carolina,H,Science Grade 11,1.0,4,4
2015,710327,Pender County Schools,Pender Early College High,State Of North Carolina,H,The ACT,1.0,4,4
2015,710327,Pender County Schools,Pender Early College High,State Of North Carolina,H,Total Targets,1.0,17,17
2015,710328,Pender County Schools,Penderlea Elementary,State Of North Carolina,I,Mathematics Grades 3 through 8,0.643,9,14
2015,710328,Pender County Schools,Penderlea Elementary,State Of North Carolina,I,Reading Grades 3 through 8,0.643,9,14
2015,710328,Pender County Schools,Penderlea Elementary,State Of North Carolina,I,Science Grades 5 and 8,0.667,4,6
2015,710328,Pender County Schools,Penderlea Elementary,State Of North Carolina,I,Total Targets,0.657,23,35
2015,710332,Pender County Schools,Rocky Point Elementary,State Of North Carolina,E,Mathematics Grades 3 through 8,0.7,7,10
2015,710332,Pender County Schools,Rocky Point Elementary,State Of North Carolina,E,Reading Grades 3 through 8,0.5,5,10
2015,710332,Pender County Schools,Rocky Point Elementary,State Of North Carolina,E,Science Grades 5 and 8,0.75,3,4
2015,710332,Pender County Schools,Rocky Point Elementary,State Of North Carolina,E,Total Targets,0.64,16,25
2015,710342,Pender County Schools,Topsail High,State Of North Carolina,H,ACT WorkKeys,1.0,6,6
2015,710342,Pender County Schools,Topsail High,State Of North Carolina,H,Current Year EOC,1.0,6,6
2015,710342,Pender County Schools,Topsail High,State Of North Carolina,H,Mathematics Grade 10,1.0,8,8
2015,710342,Pender County Schools,Topsail High,State Of North Carolina,H,Reading Grade 10,1.0,8,8
2015,710342,Pender County Schools,Topsail High,State Of North Carolina,H,Science Grade 11,1.0,8,8
2015,710342,Pender County Schools,Topsail High,State Of North Carolina,H,The ACT,1.0,8,8
2015,710342,Pender County Schools,Topsail High,State Of North Carolina,H,Total Targets,1.0,53,53
2015,710344,Pender County Schools,Topsail Elementary,State Of North Carolina,E,Mathematics Grades 3 through 8,1.0,10,10
2015,710344,Pender County Schools,Topsail Elementary,State Of North Carolina,E,Reading Grades 3 through 8,1.0,10,10
2015,710344,Pender County Schools,Topsail Elementary,State Of North Carolina,E,Science Grades 5 and 8,1.0,4,4
2015,710344,Pender County Schools,Topsail Elementary,State Of North Carolina,E,Total Targets,1.0,25,25
2015,710346,Pender County Schools,Topsail Middle,State Of North Carolina,M,Current Year EOC,1.0,3,3
2015,710346,Pender County Schools,Topsail Middle,State Of North Carolina,M,Mathematics Grades 3 through 8,0.714,10,14
2015,710346,Pender County Schools,Topsail Middle,State Of North Carolina,M,Reading Grades 3 through 8,0.857,12,14
2015,710346,Pender County Schools,Topsail Middle,State Of North Carolina,M,Science Grades 5 and 8,1.0,10,10
2015,710346,Pender County Schools,Topsail Middle,State Of North Carolina,M,Total Targets,0.857,36,42
2015,710347,Pender County Schools,South Topsail Elementary,State Of North Carolina,E,Mathematics Grades 3 through 8,1.0,6,6
2015,710347,Pender County Schools,South Topsail Elementary,State Of North Carolina,E,Reading Grades 3 through 8,1.0,6,6
2015,710347,Pender County Schools,South Topsail Elementary,State Of North Carolina,E,Science Grades 5 and 8,1.0,4,4
2015,710347,Pender County Schools,South Topsail Elementary,State Of North Carolina,E,Total Targets,1.0,17,17
2015,710348,Pender County Schools,West Pender Middle,State Of North Carolina,M,Mathematics Grades 3 through 8,0.583,7,12
2015,710348,Pender County Schools,West Pender Middle,State Of North Carolina,M,Reading Grades 3 through 8,0.583,7,12
2015,710348,Pender County Schools,West Pender Middle,State Of North Carolina,M,Science Grades 5 and 8,1.0,8,8
2015,710348,Pender County Schools,West Pender Middle,State Of North Carolina,M,Total Targets,0.697,23,33
2015,720312,Perquimans County Schools,Hertford Grammar,State Of North Carolina,E,Mathematics Grades 3 through 8,0.8,8,10
2015,720312,Perquimans County Schools,Hertford Grammar,State Of North Carolina,E,Reading Grades 3 through 8,0.5,5,10
2015,720312,Perquimans County Schools,Hertford Grammar,State Of North Carolina,E,Science Grades 5 and 8,1.0,9,9
2015,720312,Perquimans County Schools,Hertford Grammar,State Of North Carolina,E,Total Targets,0.767,23,30
2015,720316,Perquimans County Schools,Perquimans County High,State Of North Carolina,H,ACT WorkKeys,0.4,2,5
2015,720316,Perquimans County Schools,Perquimans County High,State Of North Carolina,H,Current Year EOC,1.0,6,6
2015,720316,Perquimans County Schools,Perquimans County High,State Of North Carolina,H,Mathematics Grade 10,0.625,5,8
2015,720316,Perquimans County Schools,Perquimans County High,State Of North Carolina,H,Reading Grade 10,0.5,4,8
2015,720316,Perquimans County Schools,Perquimans County High,State Of North Carolina,H,Science Grade 11,0.5,4,8
2015,720316,Perquimans County Schools,Perquimans County High,State Of North Carolina,H,The ACT,0.625,5,8
2015,720316,Perquimans County Schools,Perquimans County High,State Of North Carolina,H,Total Targets,0.667,34,51
2015,720320,Perquimans County Schools,Perquimans County Middle,State Of North Carolina,M,Current Year EOC,1.0,2,2
2015,720320,Perquimans County Schools,Perquimans County Middle,State Of North Carolina,M,Mathematics Grades 3 through 8,0.5,6,12
2015,720320,Perquimans County Schools,Perquimans County Middle,State Of North Carolina,M,Reading Grades 3 through 8,0.5,6,12
2015,720320,Perquimans County Schools,Perquimans County Middle,State Of North Carolina,M,Science Grades 5 and 8,0.5,4,8
2015,720320,Perquimans County Schools,Perquimans County Middle,State Of North Carolina,M,Total Targets,0.543,19,35
2015,730332,Person County Schools,Helena Elementary,State Of North Carolina,E,Mathematics Grades 3 through 8,1.0,10,10
2015,730332,Person County Schools,Helena Elementary,State Of North Carolina,E,Reading Grades 3 through 8,1.0,10,10
2015,730332,Person County Schools,Helena Elementary,State Of North Carolina,E,Science Grades 5 and 8,1.0,4,4
2015,730332,Person County Schools,Helena Elementary,State Of North Carolina,E,Total Targets,1.0,25,25
2015,730334,Person County Schools,"North Elementary, Roxboro",State Of North Carolina,E,Mathematics Grades 3 through 8,0.5,3,6
2015,730334,Person County Schools,"North Elementary, Roxboro",State Of North Carolina,E,Reading Grades 3 through 8,0.5,3,6
2015,730334,Person County Schools,"North Elementary, Roxboro",State Of North Carolina,E,Science Grades 5 and 8,0.75,3,4
2015,730334,Person County Schools,"North Elementary, Roxboro",State Of North Carolina,E,Total Targets,0.588,10,17
2015,730340,Person County Schools,North End Elementary,State Of North Carolina,E,Mathematics Grades 3 through 8,1.0,8,8
2015,730340,Person County Schools,North End Elementary,State Of North Carolina,E,Reading Grades 3 through 8,0.625,5,8
2015,730340,Person County Schools,North End Elementary,State Of North Carolina,E,Science Grades 5 and 8,1.0,2,2
2015,730340,Person County Schools,North End Elementary,State Of North Carolina,E,Total Targets,0.842,16,19
2015,730344,Person County Schools,Northern Middle,State Of North Carolina,M,Mathematics Grades 3 through 8,0.5,7,14
2015,730344,Person County Schools,Northern Middle,State Of North Carolina,M,Reading Grades 3 through 8,0.5,7,14
2015,730344,Person County Schools,Northern Middle,State Of North Carolina,M,Science Grades 5 and 8,0.5,5,10
2015,730344,Person County Schools,Northern Middle,State Of North Carolina,M,Total Targets,0.513,20,39
2015,730348,Person County Schools,Oak Lane Elementary,State Of North Carolina,E,Mathematics Grades 3 through 8,1.0,8,8
2015,730348,Person County Schools,Oak Lane Elementary,State Of North Carolina,E,Reading Grades 3 through 8,0.875,7,8
2015,730348,Person County Schools,Oak Lane Elementary,State Of North Carolina,E,Science Grades 5 and 8,1.0,2,2
2015,730348,Person County Schools,Oak Lane Elementary,State Of North Carolina,E,Total Targets,0.947,18,19
2015,730352,Person County Schools,Person High,State Of North Carolina,H,ACT WorkKeys,1.0,8,8
2015,730352,Person County Schools,Person High,State Of North Carolina,H,Current Year EOC,1.0,8,8
2015,730352,Person County Schools,Person High,State Of North Carolina,H,Mathematics Grade 10,0.5,6,12
2015,730352,Person County Schools,Person High,State Of North Carolina,H,Reading Grade 10,0.417,5,12
2015,730352,Person County Schools,Person High,State Of North Carolina,H,Science Grade 11,0.583,7,12
2015,730352,Person County Schools,Person High,State Of North Carolina,H,The ACT,0.818,9,11
2015,730352,Person County Schools,Person High,State Of North Carolina,H,Total Targets,0.73,54,74
2015,730354,Person County Schools,Stories Creek Elementary,State Of North Carolina,E,Mathematics Grades 3 through 8,1.0,8,8
2015,730354,Person County Schools,Stories Creek Elementary,State Of North Carolina,E,Reading Grades 3 through 8,1.0,8,8
2015,730354,Person County Schools,Stories Creek Elementary,State Of North Carolina,E,Science Grades 5 and 8,1.0,2,2
