year,unit_code,grade,pct_prof,School_Name,Lea_Name,State_Name
2017,92T000,9,68.4,Triangle Math and Science Academy,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,92U000,9,53.1,Longleaf School of the Arts,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,92V000,6,59.3,Wake Forest Charter Academy,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,92W000,6,63.3,Cardinal Charter Academy,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,92Y000,6,54.8,Envision Science Academy,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,930340,6,26.3,Northside K-8,Warren County Schools,State Of North Carolina
2017,930352,9,8.7,Warren County High,Warren County Schools,State Of North Carolina
2017,930354,6,28.2,Warren County Middle,Warren County Schools,State Of North Carolina
2017,930360,9,26.3,Warren Early College High,Warren County Schools,State Of North Carolina
2017,930700,9,22.9,Warren New Tech High,Warren County Schools,State Of North Carolina
2017,93A000,6,9.1,Haliwa-Saponi Tribal School,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,93A000,9,7.1,Haliwa-Saponi Tribal School,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,940308,6,47.4,Creswell High,Washington County Schools,State Of North Carolina
2017,940308,9,18.8,Creswell High,Washington County Schools,State Of North Carolina
2017,940316,9,11.3,Plymouth High,Washington County Schools,State Of North Carolina
2017,940328,6,22.1,Washington County Union,Washington County Schools,State Of North Carolina
2017,94Z000,9,45.3,Northeast Regional School - Biotech/Agri,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,950308,6,37.5,"Bethel Elementary, Sugar Grove",Watauga County Schools,State Of North Carolina
2017,950312,6,67.6,Blowing Rock Elementary,Watauga County Schools,State Of North Carolina
2017,950316,6,57.1,Cove Creek Elementary,Watauga County Schools,State Of North Carolina
2017,950320,6,48.9,Green Valley Elementary,Watauga County Schools,State Of North Carolina
2017,950322,6,60.8,Hardin Park Elementary,Watauga County Schools,State Of North Carolina
2017,950324,6,54.2,Mabel Elementary,Watauga County Schools,State Of North Carolina
2017,950328,6,44.9,Parkway Elementary,Watauga County Schools,State Of North Carolina
2017,950332,6,62.2,Valle Crucis Elementary,Watauga County Schools,State Of North Carolina
2017,950336,9,55.9,Watauga High,Watauga County Schools,State Of North Carolina
2017,950338,9,44.4,Watauga Innovation Academy,Watauga County Schools,State Of North Carolina
2017,95A000,6,70.6,Two Rivers Community School,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,960312,6,15.9,"Brogden Middle, Dudley",Wayne County Public Schools,State Of North Carolina
2017,960324,9,43.9,Charles B Aycock High,Wayne County Public Schools,State Of North Carolina
2017,960326,6,7.1,Dillard Middle,Wayne County Public Schools,State Of North Carolina
2017,960330,9,28.3,Eastern Wayne High,Wayne County Public Schools,State Of North Carolina
2017,960331,6,25.9,Eastern Wayne Middle,Wayne County Public Schools,State Of North Carolina
2017,960332,6,60,Edgewood Cmty Developmental,Wayne County Public Schools,State Of North Carolina
2017,960332,9,0,Edgewood Cmty Developmental,Wayne County Public Schools,State Of North Carolina
2017,960335,9,6.7,Goldsboro High,Wayne County Public Schools,State Of North Carolina
2017,960338,6,45,Grantham Middle,Wayne County Public Schools,State Of North Carolina
2017,960340,6,31,Greenwood Middle,Wayne County Public Schools,State Of North Carolina
2017,960348,6,26.5,Mount Olive Middle,Wayne County Public Schools,State Of North Carolina
2017,960360,6,37.9,Norwayne Middle,Wayne County Public Schools,State Of North Carolina
2017,960372,9,36.2,Rosewood High,Wayne County Public Schools,State Of North Carolina
2017,960374,6,44.7,Rosewood Middle,Wayne County Public Schools,State Of North Carolina
2017,960380,9,24.9,Southern Wayne High,Wayne County Public Schools,State Of North Carolina
2017,960386,9,31.4,Spring Creek High,Wayne County Public Schools,State Of North Carolina
2017,960387,6,40.9,Spring Creek Middle,Wayne County Public Schools,State Of North Carolina
2017,960488,6,0,Wayne Middle / High Academy,Wayne County Public Schools,State Of North Carolina
2017,960488,9,0,Wayne Middle / High Academy,Wayne County Public Schools,State Of North Carolina
2017,960490,9,56.5,Wayne Early / Middle College High,Wayne County Public Schools,State Of North Carolina
2017,960700,6,83.6,Wayne School of Engineering,Wayne County Public Schools,State Of North Carolina
2017,960700,9,57.6,Wayne School of Engineering,Wayne County Public Schools,State Of North Carolina
2017,96C000,6,20,Dillard Academy,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,96F000,6,25.4,Wayne Preparatory Academy,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,970315,6,48.5,Central Wilkes Middle,Wilkes County Schools,State Of North Carolina
2017,970320,9,34.5,East Wilkes High,Wilkes County Schools,State Of North Carolina
2017,970322,6,37.9,East Wilkes Middle,Wilkes County Schools,State Of North Carolina
2017,970356,9,33.5,North Wilkes High,Wilkes County Schools,State Of North Carolina
2017,970358,6,41,North Wilkes Middle,Wilkes County Schools,State Of North Carolina
2017,970388,9,35.5,West Wilkes High,Wilkes County Schools,State Of North Carolina
2017,970389,6,47.5,West Wilkes Middle,Wilkes County Schools,State Of North Carolina
2017,970390,9,30.7,Wilkes Central High,Wilkes County Schools,State Of North Carolina
2017,970393,9,81.3,Wilkes Early College High,Wilkes County Schools,State Of North Carolina
2017,97D000,6,46.2,Bridges Academy,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,980306,6,0,Milton M Daniels Learning Cntr,Wilson County Schools,State Of North Carolina
2017,980306,9,0,Milton M Daniels Learning Cntr,Wilson County Schools,State Of North Carolina
2017,980317,6,19.8,Charles H Darden Middle,Wilson County Schools,State Of North Carolina
2017,980318,9,11.2,Beddingfield High,Wilson County Schools,State Of North Carolina
2017,980324,6,42.2,Elm City Middle,Wilson County Schools,State Of North Carolina
2017,980336,9,29.6,Fike High,Wilson County Schools,State Of North Carolina
2017,980338,6,20.3,Forest Hills Middle,Wilson County Schools,State Of North Carolina
2017,980342,9,20.5,James Hunt High,Wilson County Schools,State Of North Carolina
2017,980380,6,38.9,Speight Middle,Wilson County Schools,State Of North Carolina
2017,980384,6,55.3,Springfield Middle,Wilson County Schools,State Of North Carolina
2017,980390,6,30,Toisnot Middle,Wilson County Schools,State Of North Carolina
2017,980397,9,23.6,Wilson Academy of Applied Technology,Wilson County Schools,State Of North Carolina
2017,980398,9,56.3,Wilson Early College Academy,Wilson County Schools,State Of North Carolina
2017,98A000,6,42.5,Sallie B Howard School,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,98B000,6,58.7,Wilson Preparatory Academy,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,98B000,9,34.3,Wilson Preparatory Academy,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,990304,6,43.1,Boonville Elementary,Yadkin County Schools,State Of North Carolina
2017,990308,6,58.1,Courtney Elementary,Yadkin County Schools,State Of North Carolina
2017,990312,6,48.4,East Bend Elementary,Yadkin County Schools,State Of North Carolina
2017,990316,6,54.5,Fall Creek Elementary,Yadkin County Schools,State Of North Carolina
2017,990320,6,73.2,Forbush Elementary,Yadkin County Schools,State Of North Carolina
2017,990322,9,40.5,Forbush High,Yadkin County Schools,State Of North Carolina
2017,990324,6,49,Jonesville Elementary,Yadkin County Schools,State Of North Carolina
2017,990325,6,0,Starmount Middle,Yadkin County Schools,State Of North Carolina
2017,990325,9,0,Starmount Middle,Yadkin County Schools,State Of North Carolina
2017,990326,9,36.6,Starmount High,Yadkin County Schools,State Of North Carolina
2017,990328,6,33.3,West Yadkin Elementary,Yadkin County Schools,State Of North Carolina
2017,990332,9,75.6,Yadkin Early College,Yadkin County Schools,State Of North Carolina
2017,990336,6,36.5,Yadkinville Elementary,Yadkin County Schools,State Of North Carolina
2017,990340,6,0,Yadkin Success Academy,Yadkin County Schools,State Of North Carolina
2017,990340,9,0,Yadkin Success Academy,Yadkin County Schools,State Of North Carolina
2017,995316,6,58.7,Cane River Middle,Yancey County Schools,State Of North Carolina
2017,995324,6,53.1,East Yancey Middle,Yancey County Schools,State Of North Carolina
2017,995330,9,47.8,Mountain Heritage High,Yancey County Schools,State Of North Carolina
2017,NC-SEA,6,46.8,,,State Of North Carolina
2017,NC-SEA,9,38.6,,,State Of North Carolina
