year,unit_code,pct_eds,School_Name,Lea_Name,State_Name
2017,020303,52.6,Alexander Early College,Alexander County Schools,State Of North Carolina
2017,020304,36.8,Bethlehem Elementary,Alexander County Schools,State Of North Carolina
2017,020306,59.0,East Alexander Middle,Alexander County Schools,State Of North Carolina
2017,020308,52.3,Ellendale Elementary,Alexander County Schools,State Of North Carolina
2017,020316,68.3,Hiddenite Elementary,Alexander County Schools,State Of North Carolina
2017,020320,64.2,Stony Point Elementary,Alexander County Schools,State Of North Carolina
2017,020324,53.3,Sugar Loaf Elementary,Alexander County Schools,State Of North Carolina
2017,020328,53.4,Taylorsville Elementary,Alexander County Schools,State Of North Carolina
2017,020330,40.6,West Alexander Middle,Alexander County Schools,State Of North Carolina
2017,020332,51.2,Wittenburg Elementary,Alexander County Schools,State Of North Carolina
2017,020LEA,50.0,,Alexander County Schools,State Of North Carolina
2017,030304,58.7,Alleghany High,Alleghany County Schools,State Of North Carolina
2017,030308,72.1,Glade Creek Elementary,Alleghany County Schools,State Of North Carolina
2017,030316,57.1,Piney Creek Elementary,Alleghany County Schools,State Of North Carolina
2017,030320,72.0,Sparta Elementary,Alleghany County Schools,State Of North Carolina
2017,030LEA,66.2,,Alleghany County Schools,State Of North Carolina
2017,040304,43.7,Anson Co. Early College High,Anson County Schools,State Of North Carolina
2017,040305,89.2,Anson Academy,Anson County Schools,State Of North Carolina
2017,040306,70.2,Anson High School,Anson County Schools,State Of North Carolina
2017,040308,54.6,Ansonville Elementary,Anson County Schools,State Of North Carolina
2017,040309,67.8,Anson Middle,Anson County Schools,State Of North Carolina
2017,040311,89.9,Wadesboro Primary,Anson County Schools,State Of North Carolina
2017,040316,77.2,Lilesville Elementary,Anson County Schools,State Of North Carolina
2017,040324,84.7,Morven Elementary,Anson County Schools,State Of North Carolina
2017,040328,58.2,Peachland-Polkton Elem,Anson County Schools,State Of North Carolina
2017,040330,82.0,Wadesboro Elementary,Anson County Schools,State Of North Carolina
2017,040700,65.2,Anson New Tech High,Anson County Schools,State Of North Carolina
2017,040LEA,70.6,,Anson County Schools,State Of North Carolina
2017,050302,47.8,Ashe County High,Ashe County Schools,State Of North Carolina
2017,050305,59.7,Ashe County Middle,Ashe County Schools,State Of North Carolina
2017,050310,65.8,Blue Ridge Elementary,Ashe County Schools,State Of North Carolina
2017,050330,67.1,"Mountain View Elementary, Jefferson",Ashe County Schools,State Of North Carolina
2017,050335,58.3,Westwood Elementary,Ashe County Schools,State Of North Carolina
2017,050LEA,58.5,,Ashe County Schools,State Of North Carolina
2017,060302,61.8,Avery County High,Avery County Schools,State Of North Carolina
2017,060304,50.6,Banner Elk Elementary,Avery County Schools,State Of North Carolina
2017,060310,53.9,Cranberry Middle,Avery County Schools,State Of North Carolina
2017,060316,53.6,Crossnore Elementary,Avery County Schools,State Of North Carolina
2017,060318,56.3,Avery Middle,Avery County Schools,State Of North Carolina
2017,060322,71.2,Freedom Trail Elementary,Avery County Schools,State Of North Carolina
2017,060328,69.3,Newland Elementary,Avery County Schools,State Of North Carolina
2017,060332,64.5,Riverside Elementary,Avery County Schools,State Of North Carolina
2017,060334,70.8,Blue Ridge Academy,Avery County Schools,State Of North Carolina
2017,060700,37.7,Avery High STEM Academy,Avery County Schools,State Of North Carolina
2017,060701,44.6,Avery High Viking Academy,Avery County Schools,State Of North Carolina
2017,060LEA,58.6,,Avery County Schools,State Of North Carolina
2017,06A000,31.8,Grandfather Academy,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,06B000,55.9,Williams Academy,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,070302,70.2,"Eastern Elementary, Washington",Beaufort County Schools,State Of North Carolina
2017,070308,39.7,Bath Elementary,Beaufort County Schools,State Of North Carolina
2017,070310,77.4,B C Ed Tech Center,Beaufort County Schools,State Of North Carolina
2017,070311,52.4,Beaufort Co Early College High,Beaufort County Schools,State Of North Carolina
2017,070325,71.8,Chocowinity Middle,Beaufort County Schools,State Of North Carolina
2017,070326,66.7,Chocowinity Primary,Beaufort County Schools,State Of North Carolina
2017,070327,69.6,John C Tayloe Elementary,Beaufort County Schools,State Of North Carolina
2017,070328,63.0,John Small Elementary,Beaufort County Schools,State Of North Carolina
2017,070329,76.2,"Northeast Elementary, Pinetown",Beaufort County Schools,State Of North Carolina
2017,070330,47.9,"Northside High, Pinetown",Beaufort County Schools,State Of North Carolina
2017,070338,72.4,P S Jones Middle,Beaufort County Schools,State Of North Carolina
2017,070339,69.1,Southside High,Beaufort County Schools,State Of North Carolina
2017,070340,86.6,S W Snowden Elementary,Beaufort County Schools,State Of North Carolina
2017,070342,64.0,Washington High,Beaufort County Schools,State Of North Carolina
2017,070LEA,65.0,,Beaufort County Schools,State Of North Carolina
2017,07A000,19.5,Washington Montessori,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,080311,56.0,Bertie Early College High,Bertie County Schools,State Of North Carolina
2017,080312,83.8,Bertie High,Bertie County Schools,State Of North Carolina
2017,080314,76.9,Bertie Middle,Bertie County Schools,State Of North Carolina
2017,080348,80.9,Aulander Elementary,Bertie County Schools,State Of North Carolina
2017,080356,84.4,West Bertie Elementary,Bertie County Schools,State Of North Carolina
2017,080360,79.5,Colerain Elementary,Bertie County Schools,State Of North Carolina
2017,080362,72.7,Windsor Elementary,Bertie County Schools,State Of North Carolina
2017,080700,66.2,Bertie STEM High,Bertie County Schools,State Of North Carolina
2017,080LEA,76.7,,Bertie County Schools,State Of North Carolina
2017,08A000,82.9,Heritage Collegiate Leadership Academy,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,090304,91.7,B T Washington Primary,Bladen County Schools,State Of North Carolina
2017,090315,65.7,Bladenboro Middle,Bladen County Schools,State Of North Carolina
2017,090317,74.5,Bladenboro Primary,Bladen County Schools,State Of North Carolina
2017,090318,70.1,Bladen Lakes Primary,Bladen County Schools,State Of North Carolina
2017,090320,58.8,Clarkton School of Discovery,Bladen County Schools,State Of North Carolina
2017,090324,69.2,Dublin Primary,Bladen County Schools,State Of North Carolina
2017,090328,70.7,East Arcadia Elementary,Bladen County Schools,State Of North Carolina
2017,090330,64.6,East Bladen High,Bladen County Schools,State Of North Carolina
2017,090332,69.0,Elizabethtown Middle,Bladen County Schools,State Of North Carolina
2017,090333,71.1,Elizabethtown Primary,Bladen County Schools,State Of North Carolina
2017,090352,80.0,Plain View Primary,Bladen County Schools,State Of North Carolina
2017,090365,72.0,Tar Heel Middle,Bladen County Schools,State Of North Carolina
2017,090368,64.5,West Bladen High,Bladen County Schools,State Of North Carolina
2017,090LEA,69.4,,Bladen County Schools,State Of North Carolina
2017,09A000,100,Paul R Brown Leadership Academy,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,100302,52.3,Belville Elementary,Brunswick County Schools,State Of North Carolina
2017,100304,64.4,Bolivia Elementary,Brunswick County Schools,State Of North Carolina
2017,100307,37.7,Brunswick County Early College,Brunswick County Schools,State Of North Carolina
2017,100308,86.2,Brunswick County Academy,Brunswick County Schools,State Of North Carolina
2017,100309,68.0,Cedar Grove Middle,Brunswick County Schools,State Of North Carolina
2017,100310,77.0,Jessie Mae Monroe Elementary,Brunswick County Schools,State Of North Carolina
2017,100316,61.9,Leland Middle,Brunswick County Schools,State Of North Carolina
2017,100320,81.2,"Lincoln Elementary, Leland",Brunswick County Schools,State Of North Carolina
2017,100326,54.6,North Brunswick High,Brunswick County Schools,State Of North Carolina
2017,100332,58.4,Shallotte Middle,Brunswick County Schools,State Of North Carolina
2017,100334,48.3,South Brunswick High,Brunswick County Schools,State Of North Carolina
2017,100335,51.8,South Brunswick Middle,Brunswick County Schools,State Of North Carolina
2017,100336,50.2,Southport Elementary,Brunswick County Schools,State Of North Carolina
2017,100338,82.4,Supply Elementary,Brunswick County Schools,State Of North Carolina
2017,100339,57.1,Town Creek Elementary,Brunswick County Schools,State Of North Carolina
2017,100340,60.6,"Union Elementary, Shallotte",Brunswick County Schools,State Of North Carolina
2017,100342,72.1,Virginia Williamson Elem,Brunswick County Schools,State Of North Carolina
2017,100344,71.8,Waccamaw,Brunswick County Schools,State Of North Carolina
2017,100348,52.6,West Brunswick High,Brunswick County Schools,State Of North Carolina
2017,100LEA,60.3,,Brunswick County Schools,State Of North Carolina
2017,10A000,36.9,Charter Day School,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,10B000,40.1,South Brunswick Charter School,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,110303,75.7,Community High School,Buncombe County Schools,State Of North Carolina
2017,110304,38.6,Reynolds High,Buncombe County Schools,State Of North Carolina
2017,110306,58.4,Reynolds Middle,Buncombe County Schools,State Of North Carolina
2017,110308,65.3,Barnardsville Elementary,Buncombe County Schools,State Of North Carolina
2017,110318,52.9,Black Mountain Elementary,Buncombe County Schools,State Of North Carolina
2017,110320,53.1,Black Mountain Primary,Buncombe County Schools,State Of North Carolina
2017,110322,40.7,Early College,Buncombe County Schools,State Of North Carolina
2017,110323,34.5,Middle College,Buncombe County Schools,State Of North Carolina
2017,110324,71.2,Candler Elementary,Buncombe County Schools,State Of North Carolina
2017,110326,34.4,Cane Creek Middle,Buncombe County Schools,State Of North Carolina
2017,110332,56.9,Bell Elementary,Buncombe County Schools,State Of North Carolina
2017,110336,48.5,Owen High,Buncombe County Schools,State Of North Carolina
2017,110338,57.9,Owen Middle,Buncombe County Schools,State Of North Carolina
2017,110340,62.6,Erwin High,Buncombe County Schools,State Of North Carolina
2017,110342,70.9,"Erwin Middle, Asheville",Buncombe County Schools,State Of North Carolina
2017,110348,52.4,Emma Elementary,Buncombe County Schools,State Of North Carolina
2017,110352,50.2,Enka High,Buncombe County Schools,State Of North Carolina
2017,110356,41.7,"Fairview Elementary, Fairview",Buncombe County Schools,State Of North Carolina
2017,110366,34.3,Glen Arden Elementary,Buncombe County Schools,State Of North Carolina
2017,110368,46.7,Haw Creek Elementary,Buncombe County Schools,State Of North Carolina
2017,110370,44.4,Hominy Valley Elementary,Buncombe County Schools,State Of North Carolina
2017,110372,65.4,Johnston Elementary,Buncombe County Schools,State Of North Carolina
2017,110376,72.9,Leicester Elementary,Buncombe County Schools,State Of North Carolina
2017,110379,55.3,North Buncombe Elementary,Buncombe County Schools,State Of North Carolina
2017,110380,38.5,North Buncombe High,Buncombe County Schools,State Of North Carolina
2017,110381,46.5,North Buncombe Middle,Buncombe County Schools,State Of North Carolina
2017,110382,51.1,North Windy Ridge Intermediate,Buncombe County Schools,State Of North Carolina
2017,110384,79.5,Oakley Elementary,Buncombe County Schools,State Of North Carolina
2017,110388,69.5,Pisgah Elementary,Buncombe County Schools,State Of North Carolina
2017,110401,59.6,Enka Middle,Buncombe County Schools,State Of North Carolina
2017,110408,73.8,Sand Hill-Venable Elem,Buncombe County Schools,State Of North Carolina
2017,110410,66.2,Avery's Creek Elementary,Buncombe County Schools,State Of North Carolina
2017,110412,70.7,Williams Elementary,Buncombe County Schools,State Of North Carolina
2017,110416,35.9,Roberson High,Buncombe County Schools,State Of North Carolina
2017,110420,46.9,Valley Springs Middle,Buncombe County Schools,State Of North Carolina
2017,110422,51.4,Estes Elementary,Buncombe County Schools,State Of North Carolina
2017,110425,61.6,Enka Intermediate,Buncombe County Schools,State Of North Carolina
2017,110428,41.7,Weaverville Elementary,Buncombe County Schools,State Of North Carolina
2017,110432,46.9,Weaverville Primary,Buncombe County Schools,State Of North Carolina
2017,110436,64.7,West Buncombe Elementary,Buncombe County Schools,State Of North Carolina
2017,110444,46.5,Woodfin Elementary,Buncombe County Schools,State Of North Carolina
2017,110450,49.3,Koontz Intermediate,Buncombe County Schools,State Of North Carolina
2017,110451,73.9,Eblen Intermediate,Buncombe County Schools,State Of North Carolina
2017,110500,29.7,Nesbitt Discovery Academy,Buncombe County Schools,State Of North Carolina
2017,110LEA,53.1,,Buncombe County Schools,State Of North Carolina
2017,111302,34.7,Asheville High,Asheville City Schools,State Of North Carolina
2017,111304,65.0,Hall Fletcher Elementary,Asheville City Schools,State Of North Carolina
2017,111306,36.5,Isaac Dickson Elementary,Asheville City Schools,State Of North Carolina
2017,111312,43.5,"Claxton Elementary, Asheville",Asheville City Schools,State Of North Carolina
2017,111332,42.1,Ira B Jones Elementary,Asheville City Schools,State Of North Carolina
2017,111356,43.7,Asheville Middle,Asheville City Schools,State Of North Carolina
2017,111360,48.9,"Vance Elementary, Asheville",Asheville City Schools,State Of North Carolina
2017,111700,22.2,School of Inquiry and Life Sciences,Asheville City Schools,State Of North Carolina
2017,111LEA,41.3,,Asheville City Schools,State Of North Carolina
2017,11A000,28.5,Evergreen Community Charter,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,11B000,40.1,ArtSpace Charter School,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,11C000,9.8,Invest Collegiate - Imagine,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,11D000,28.1,The Franklin School of Innovation,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,11K000,43.3,Francine Delany New School,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,120304,84.2,Chesterfield Elementary,Burke County Schools,State Of North Carolina
2017,120308,80.4,Hallyburton Academy,Burke County Schools,State Of North Carolina
2017,120310,33.9,Burke Middle College,Burke County Schools,State Of North Carolina
2017,120312,67.2,Drexel Elementary,Burke County Schools,State Of North Carolina
2017,120314,48.5,East Burke High,Burke County Schools,State Of North Carolina
2017,120315,60.3,East Burke Middle,Burke County Schools,State Of North Carolina
2017,120316,78.3,Forest Hill Elementary,Burke County Schools,State Of North Carolina
2017,120318,51.7,Freedom High,Burke County Schools,State Of North Carolina
2017,120320,70.8,George Hildebrand Elementary,Burke County Schools,State Of North Carolina
2017,120324,71.8,Glen Alpine Elementary,Burke County Schools,State Of North Carolina
2017,120334,49.7,"Heritage Middle, Valdese",Burke County Schools,State Of North Carolina
2017,120338,66.2,Hildebran Elementary,Burke County Schools,State Of North Carolina
2017,120340,100,Mountain Crest Elementary,Burke County Schools,State Of North Carolina
2017,120344,62.1,Icard Elementary,Burke County Schools,State Of North Carolina
2017,120346,44.7,Jimmy C Draughn High School,Burke County Schools,State Of North Carolina
2017,120350,46.8,Liberty Middle,Burke County Schools,State Of North Carolina
2017,120352,66.3,North Liberty,Burke County Schools,State Of North Carolina
2017,120360,69.8,Mull Elementary,Burke County Schools,State Of North Carolina
2017,120364,60.9,"Oak Hill Elementary, Morganton",Burke County Schools,State Of North Carolina
2017,120368,67.2,Ray Childers Elementary,Burke County Schools,State Of North Carolina
2017,120370,46.2,Robert L. Patton High School,Burke County Schools,State Of North Carolina
2017,120372,55.0,Rutherford College Elem,Burke County Schools,State Of North Carolina
2017,120374,54.4,"Salem Elementary, Morganton",Burke County Schools,State Of North Carolina
2017,120376,62.6,Table Rock Middle,Burke County Schools,State Of North Carolina
2017,120380,61.7,Valdese Elementary,Burke County Schools,State Of North Carolina
2017,120386,68.0,W A Young Elementary,Burke County Schools,State Of North Carolina
2017,120390,74.8,Walter R Johnson Middle,Burke County Schools,State Of North Carolina
2017,120LEA,60.7,,Burke County Schools,State Of North Carolina
2017,12A000,30.6,New Dimensions,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,130304,59.8,A T Allen Elementary,Cabarrus County Schools,State Of North Carolina
2017,130307,15.1,Cox Mill High School,Cabarrus County Schools,State Of North Carolina
2017,130308,44.7,"Bethel Elementary, Midland",Cabarrus County Schools,State Of North Carolina
2017,130309,64.6,Beverly Hills Elementary,Cabarrus County Schools,State Of North Carolina
2017,130310,44.5,Central Cabarrus High,Cabarrus County Schools,State Of North Carolina
2017,130311,51.6,Coltrane-Webb Elementary,Cabarrus County Schools,State Of North Carolina
2017,130312,10.4,Harrisburg Elementary,Cabarrus County Schools,State Of North Carolina
2017,130313,73.9,Concord Middle,Cabarrus County Schools,State Of North Carolina
2017,130314,52.5,Concord High,Cabarrus County Schools,State Of North Carolina
2017,130315,20.8,J N Fries Magnet School,Cabarrus County Schools,State Of North Carolina
2017,130316,45.9,Jay M Robinson High,Cabarrus County Schools,State Of North Carolina
2017,130317,69.6,Cabarrus Co Opportunity School,Cabarrus County Schools,State Of North Carolina
2017,130318,60.4,C C Griffin Middle,Cabarrus County Schools,State Of North Carolina
2017,130319,6.5,Cox Mill Elementary,Cabarrus County Schools,State Of North Carolina
2017,130320,14.8,Harris Road Middle,Cabarrus County Schools,State Of North Carolina
2017,130321,49.3,Carl A Furr Elementary,Cabarrus County Schools,State Of North Carolina
2017,130322,37.7,"Mount Pleasant Elementary, Mount Pleasant",Cabarrus County Schools,State Of North Carolina
2017,130323,37.2,Mount Pleasant Middle,Cabarrus County Schools,State Of North Carolina
2017,130324,35.4,Mount Pleasant High,Cabarrus County Schools,State Of North Carolina
2017,130325,37.6,Charles E Boger Elementary,Cabarrus County Schools,State Of North Carolina
2017,130326,42.5,Northwest Cabarrus High,Cabarrus County Schools,State Of North Carolina
2017,130327,51.7,Northwest Cabarrus Middle,Cabarrus County Schools,State Of North Carolina
2017,130328,68.1,Royal Oaks Elementary,Cabarrus County Schools,State Of North Carolina
2017,130329,67.3,"Rocky River Elementary, Concord",Cabarrus County Schools,State Of North Carolina
2017,130330,52.6,R Brown McAllister Elementary,Cabarrus County Schools,State Of North Carolina
2017,130331,30.4,Pitts School Road Elementary,Cabarrus County Schools,State Of North Carolina
2017,130332,15.3,Hickory Ridge High,Cabarrus County Schools,State Of North Carolina
2017,130333,38.8,"Performance Learning Center, Concord",Cabarrus County Schools,State Of North Carolina
2017,130336,12.6,W R Odell Primary,Cabarrus County Schools,State Of North Carolina
2017,130337,15.2,W R Odell Elementary,Cabarrus County Schools,State Of North Carolina
2017,130338,55.4,Weddington Hills Elementary,Cabarrus County Schools,State Of North Carolina
2017,130340,72.3,Winecoff Elementary,Cabarrus County Schools,State Of North Carolina
2017,130342,72.3,W M Irvin Elementary,Cabarrus County Schools,State Of North Carolina
2017,130344,60.1,Wolf Meadow Elementary,Cabarrus County Schools,State Of North Carolina
2017,130345,26.7,Patriots Elementary,Cabarrus County Schools,State Of North Carolina
2017,130346,19.6,Hickory Ridge Middle,Cabarrus County Schools,State Of North Carolina
2017,130349,41.9,Cabarrus Early College of Technology,Cabarrus County Schools,State Of North Carolina
2017,130350,43.6,Cabarrus-Kannapolis Early Coll,Cabarrus County Schools,State Of North Carolina
2017,130355,51.0,Harold E. Winkler Middle,Cabarrus County Schools,State Of North Carolina
2017,130LEA,39.2,,Cabarrus County Schools,State Of North Carolina
2017,132304,38.8,A L Brown High,Kannapolis City Schools,State Of North Carolina
2017,132308,51.9,"Forest Park Elementary, Kannapolis",Kannapolis City Schools,State Of North Carolina
2017,132312,57.4,Fred L Wilson Elementary,Kannapolis City Schools,State Of North Carolina
2017,132328,52.7,Jackson Park Elementary,Kannapolis City Schools,State Of North Carolina
2017,132329,50.4,Kannapolis Intermediate,Kannapolis City Schools,State Of North Carolina
2017,132330,46.0,Kannapolis Middle,Kannapolis City Schools,State Of North Carolina
2017,132332,53.4,Shady Brook Elementary,Kannapolis City Schools,State Of North Carolina
2017,132336,58.2,Woodrow Wilson Elementary,Kannapolis City Schools,State Of North Carolina
2017,132LEA,48.2,,Kannapolis City Schools,State Of North Carolina
2017,13A000,8.8,Carolina International School,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,13B000,25.9,Cabarrus Charter Academy,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,13C000,44.6,A.C.E. Academy,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,13D000,61.5,Kannapolis Charter Academy,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,140304,65.2,Baton Elementary,Caldwell County Schools,State Of North Carolina
2017,140305,39.5,Caldwell Career Cen Mid. Coll.,Caldwell County Schools,State Of North Carolina
2017,140306,54.0,Gateway School,Caldwell County Schools,State Of North Carolina
2017,140307,80.0,Horizons Elementary,Caldwell County Schools,State Of North Carolina
2017,140308,64.5,Collettsville School,Caldwell County Schools,State Of North Carolina
2017,140309,35.6,Caldwell Early College,Caldwell County Schools,State Of North Carolina
2017,140312,70.6,Davenport A+ School,Caldwell County Schools,State Of North Carolina
2017,140316,61.8,Dudley Shoals Elementary,Caldwell County Schools,State Of North Carolina
2017,140324,56.7,Gamewell Elementary,Caldwell County Schools,State Of North Carolina
2017,140332,78.8,Gamewell Middle,Caldwell County Schools,State Of North Carolina
2017,140336,52.5,Granite Falls Middle,Caldwell County Schools,State Of North Carolina
2017,140340,46.9,Granite Falls Elementary,Caldwell County Schools,State Of North Carolina
2017,140344,63.4,Happy Valley Elementary,Caldwell County Schools,State Of North Carolina
2017,140348,52.7,Hibriten High,Caldwell County Schools,State Of North Carolina
2017,140352,60.5,Hudson Elementary,Caldwell County Schools,State Of North Carolina
2017,140356,52.7,Hudson Middle,Caldwell County Schools,State Of North Carolina
2017,140360,69.8,Kings Creek Elementary,Caldwell County Schools,State Of North Carolina
2017,140368,57.1,William Lenoir Middle,Caldwell County Schools,State Of North Carolina
2017,140372,47.3,Lower Creek Elementary,Caldwell County Schools,State Of North Carolina
2017,140376,62.0,"Oak Hill Elementary, Lenoir",Caldwell County Schools,State Of North Carolina
2017,140384,65.0,Sawmills Elementary,Caldwell County Schools,State Of North Carolina
2017,140386,44.8,South Caldwell High,Caldwell County Schools,State Of North Carolina
2017,140388,76.3,Valmead Elementary,Caldwell County Schools,State Of North Carolina
2017,140390,65.7,West Caldwell High,Caldwell County Schools,State Of North Carolina
2017,140392,80.6,West Lenoir Elementary,Caldwell County Schools,State Of North Carolina
2017,140396,61.8,Whitnel Elementary,Caldwell County Schools,State Of North Carolina
2017,140LEA,57.3,,Caldwell County Schools,State Of North Carolina
2017,150304,25.0,Camden County High,Camden County Schools,State Of North Carolina
2017,150308,33.6,Grandy Primary,Camden County Schools,State Of North Carolina
2017,150310,29.8,Camden Intermediate,Camden County Schools,State Of North Carolina
2017,150312,27.2,Camden Middle,Camden County Schools,State Of North Carolina
2017,150350,22.7,Camden Early College High,Camden County Schools,State Of North Carolina
2017,150LEA,28.9,,Camden County Schools,State Of North Carolina
2017,160304,52.8,Atlantic Elementary,Carteret County Public Schools,State Of North Carolina
2017,160306,52.5,Bogue Sound Elementary,Carteret County Public Schools,State Of North Carolina
2017,160308,65.3,Beaufort Elementary,Carteret County Public Schools,State Of North Carolina
2017,160309,65.7,Bridges School,Carteret County Public Schools,State Of North Carolina
2017,160310,56.3,Beaufort Middle,Carteret County Public Schools,State Of North Carolina
2017,160311,30.7,Broad Creek Middle,Carteret County Public Schools,State Of North Carolina
2017,160313,40.9,East Carteret High,Carteret County Public Schools,State Of North Carolina
2017,160314,23.3,Croatan High,Carteret County Public Schools,State Of North Carolina
2017,160316,58.9,Harkers Island Elementary,Carteret County Public Schools,State Of North Carolina
2017,160317,52.8,Morehead Elem at Camp Glenn,Carteret County Public Schools,State Of North Carolina
2017,160318,39.0,Morehead City Middle,Carteret County Public Schools,State Of North Carolina
2017,160322,53.3,Morehead City Primary,Carteret County Public Schools,State Of North Carolina
2017,160324,62.1,Newport Elementary,Carteret County Public Schools,State Of North Carolina
2017,160326,57.5,Newport Middle,Carteret County Public Schools,State Of North Carolina
2017,160332,50.4,Down East Middle and Smyrna Elementary,Carteret County Public Schools,State Of North Carolina
2017,160344,38.9,West Carteret High,Carteret County Public Schools,State Of North Carolina
2017,160352,31.3,"White Oak Elementary, Cape Carteret",Carteret County Public Schools,State Of North Carolina
2017,160LEA,44.3,,Carteret County Public Schools,State Of North Carolina
2017,16B000,22.4,Tiller School,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,170316,59.5,Bartlett Yancey High,Caswell County Schools,State Of North Carolina
2017,170334,58.6,"North Elementary, Providence",Caswell County Schools,State Of North Carolina
2017,170338,63.6,N L Dillard Middle,Caswell County Schools,State Of North Carolina
2017,170339,62.2,"Oakwood Elementary, Yanceyville",Caswell County Schools,State Of North Carolina
2017,170342,45.8,"South Elementary, Mebane",Caswell County Schools,State Of North Carolina
2017,170344,59.0,"Stoney Creek Elementary, Reidsville",Caswell County Schools,State Of North Carolina
2017,170LEA,59.0,,Caswell County Schools,State Of North Carolina
2017,180302,51.1,Harry M Arndt Middle,Catawba County Schools,State Of North Carolina
2017,180304,53.3,Balls Creek Elementary,Catawba County Schools,State Of North Carolina
2017,180308,33.5,Bandys High,Catawba County Schools,State Of North Carolina
2017,180312,58.1,Banoak Elementary,Catawba County Schools,State Of North Carolina
2017,180316,50.2,Blackburn Elementary,Catawba County Schools,State Of North Carolina
2017,180320,54.4,Bunker Hill High,Catawba County Schools,State Of North Carolina
2017,180323,59.3,Catawba Rosenwald Education Center,Catawba County Schools,State Of North Carolina
2017,180324,65.5,Catawba Elementary School,Catawba County Schools,State Of North Carolina
2017,180325,42.6,Challenger Early College High,Catawba County Schools,State Of North Carolina
2017,180326,50.1,Charles H Tuttle Elementary,Catawba County Schools,State Of North Carolina
2017,180332,67.8,Claremont Elementary,Catawba County Schools,State Of North Carolina
2017,180336,42.1,Clyde Campbell Elementary,Catawba County Schools,State Of North Carolina
2017,180340,36.4,Fred T Foard High,Catawba County Schools,State Of North Carolina
2017,180342,41.9,Jacobs Fork Middle,Catawba County Schools,State Of North Carolina
2017,180343,61.3,Lyle Creek Elementary,Catawba County Schools,State Of North Carolina
2017,180344,61.4,Maiden Elementary,Catawba County Schools,State Of North Carolina
2017,180346,44.2,Maiden Middle School,Catawba County Schools,State Of North Carolina
2017,180348,39.7,Maiden High,Catawba County Schools,State Of North Carolina
2017,180352,34.9,Mill Creek Middle,Catawba County Schools,State Of North Carolina
2017,180356,42.0,"Mountain View Elementary, Hickory",Catawba County Schools,State Of North Carolina
2017,180360,67.9,Oxford Elementary,Catawba County Schools,State Of North Carolina
2017,180364,59.1,River Bend Middle,Catawba County Schools,State Of North Carolina
2017,180368,27.1,Sherrills Ford Elementary,Catawba County Schools,State Of North Carolina
2017,180372,54.7,Saint Stephens Elementary,Catawba County Schools,State Of North Carolina
2017,180376,46.4,Saint Stephens High,Catawba County Schools,State Of North Carolina
2017,180379,47.3,Snow Creek Elementary,Catawba County Schools,State Of North Carolina
2017,180380,47.4,Startown Elementary,Catawba County Schools,State Of North Carolina
2017,180388,79.6,Webb A Murray Elementary,Catawba County Schools,State Of North Carolina
2017,180LEA,49.2,,Catawba County Schools,State Of North Carolina
2017,181312,53.6,Northview Middle,Hickory City Schools,State Of North Carolina
2017,181316,69.2,Grandview Middle,Hickory City Schools,State Of North Carolina
2017,181318,53.3,Hickory Career Arts Magnet High School,Hickory City Schools,State Of North Carolina
2017,181322,47.1,Hickory High,Hickory City Schools,State Of North Carolina
2017,181326,45.8,W M Jenkins Elementary,Hickory City Schools,State Of North Carolina
2017,181332,70.4,Longview Elementary,Hickory City Schools,State Of North Carolina
2017,181336,55.6,"Oakwood Elementary, Hickory",Hickory City Schools,State Of North Carolina
2017,181342,45.5,"Southwest Elementary, Hickory",Hickory City Schools,State Of North Carolina
2017,181344,67.9,Viewmont Elementary,Hickory City Schools,State Of North Carolina
2017,181LEA,55.9,,Hickory City Schools,State Of North Carolina
2017,182304,58.3,Conover Special Education,Newton Conover City Schools,State Of North Carolina
2017,182316,55.1,Newton-Conover High,Newton Conover City Schools,State Of North Carolina
2017,182321,65.3,Newton-Conover Middle,Newton Conover City Schools,State Of North Carolina
2017,182322,58.0,Shuford Elementary,Newton Conover City Schools,State Of North Carolina
2017,182324,77.8,South Newton Elementary,Newton Conover City Schools,State Of North Carolina
2017,182328,79.4,North Newton Elementary,Newton Conover City Schools,State Of North Carolina
2017,182700,19.2,Discovery High School,Newton Conover City Schools,State Of North Carolina
2017,182LEA,62.2,,Newton Conover City Schools,State Of North Carolina
2017,190304,44.2,Bennett School,Chatham County Schools,State Of North Carolina
