agency_code,count_all_chron_absent,count_am7_chron_absent,count_as7_chron_absent,count_bl7_chron_absent,count_els_chron_absent,count_fem_chron_absent,count_hi7_chron_absent,count_male_chron_absent,count_mu7_chron_absent,count_pi7_chron_absent,count_swd_chron_absent,count_wh7_chron_absent,pct_all_chron_absent,pct_am7_chron_absent,pct_as7_chron_absent,pct_bl7_chron_absent,pct_els_chron_absent,pct_fem_chron_absent,pct_hi7_chron_absent,pct_male_chron_absent,pct_mu7_chron_absent,pct_pi7_chron_absent,pct_swd_chron_absent,pct_wh7_chron_absent
110352,122.0,,1.0,4.0,7.0,56.0,22.0,66.0,3.0,,24.0,92.0,0.117,,0.0009,0.0038,0.0067,0.0537,0.0211,0.0633,0.0028,,0.023,0.0882
110356,60.0,1.0,,2.0,3.0,33.0,5.0,27.0,6.0,,17.0,46.0,0.0824,0.0013,,0.0027,0.0041,0.0453,0.0068,0.037000000000000005,0.0082,,0.0233,0.0631
110366,56.0,,1.0,1.0,3.0,19.0,7.0,37.0,7.0,1.0,5.0,39.0,0.101,,0.0018,0.0018,0.0054,0.0342,0.0126,0.0667,0.0126,0.0018,0.009000000000000001,0.0703
110368,28.0,,,9.0,1.0,11.0,4.0,17.0,2.0,,4.0,13.0,0.0717,,,0.023,0.0025,0.0282,0.0102,0.0435,0.0051,,0.0102,0.0333
110370,38.0,,,1.0,4.0,15.0,8.0,23.0,2.0,,5.0,27.0,0.0945,,,0.0024,0.0099,0.0373,0.0199,0.0572,0.0049,,0.0124,0.0671
110372,51.0,,,15.0,10.0,24.0,7.0,27.0,6.0,2.0,9.0,21.0,0.2056,,,0.0604,0.0403,0.0967,0.0282,0.1088,0.0241,0.008,0.0362,0.0846
110379,83.0,,,,8.0,39.0,17.0,44.0,3.0,,23.0,63.0,0.1503,,,,0.0144,0.0706,0.0307,0.0797,0.0054,,0.0416,0.1141
110380,168.0,3.0,,1.0,4.0,79.0,26.0,89.0,2.0,,32.0,136.0,0.1651,0.0029,,0.0009,0.0039,0.0776,0.0255,0.0875,0.0019,,0.0314,0.1337
110381,68.0,,,1.0,2.0,34.0,10.0,34.0,4.0,,15.0,53.0,0.1166,,,0.0017,0.0034,0.0583,0.0171,0.0583,0.0068,,0.0257,0.0909
110382,47.0,1.0,,,1.0,22.0,4.0,25.0,1.0,,15.0,41.0,0.0828,0.0017,,,0.0017,0.0388,0.006999999999999999,0.044,0.0017,,0.0264,0.0723
110384,53.0,1.0,,21.0,6.0,31.0,8.0,22.0,5.0,,11.0,18.0,0.1212,0.0022,,0.048,0.0137,0.0709,0.0183,0.0503,0.0114,,0.0251,0.0411
110388,12.0,,,,,6.0,,6.0,,,3.0,12.0,0.0714,,,,,0.0357,,0.0357,,,0.0178,0.0714
110401,88.0,,,7.0,5.0,46.0,16.0,42.0,3.0,,23.0,62.0,0.1509,,,0.012,0.0085,0.0789,0.0274,0.07200000000000001,0.0051,,0.0394,0.1063
110408,62.0,,,13.0,4.0,29.0,10.0,33.0,3.0,,14.0,36.0,0.1119,,,0.0234,0.0072,0.0523,0.018000000000000002,0.0595,0.0054,,0.0252,0.0649
110410,79.0,1.0,1.0,14.0,16.0,39.0,25.0,40.0,4.0,,6.0,34.0,0.1433,0.0018,0.0018,0.0254,0.029,0.0707,0.0453,0.0725,0.0072,,0.0108,0.0617
110412,60.0,1.0,,2.0,8.0,25.0,11.0,35.0,8.0,,9.0,38.0,0.1333,0.0022,,0.0044,0.0177,0.0555,0.0244,0.0777,0.0177,,0.02,0.0844
110416,226.0,,,34.0,14.0,115.0,62.0,111.0,12.0,,19.0,118.0,0.1557,,,0.0234,0.0096,0.0792,0.0427,0.0764,0.0082,,0.013,0.0813
110420,87.0,,,14.0,8.0,29.0,18.0,58.0,8.0,,33.0,47.0,0.1492,,,0.024,0.0137,0.0497,0.0308,0.0994,0.0137,,0.0566,0.0806
110422,91.0,1.0,1.0,18.0,9.0,44.0,20.0,47.0,3.0,,23.0,48.0,0.1231,0.0013,0.0013,0.0243,0.0121,0.0595,0.027000000000000003,0.0635,0.004,,0.0311,0.0649
110425,66.0,,,9.0,5.0,30.0,10.0,36.0,1.0,1.0,12.0,45.0,0.0986,,,0.0134,0.0074,0.0448,0.0149,0.0538,0.0014,0.0014,0.0179,0.0672
110432,20.0,,,,3.0,10.0,4.0,10.0,,,3.0,16.0,0.0869,,,,0.013,0.0434,0.0173,0.0434,,,0.013,0.0695
110436,77.0,,,4.0,9.0,41.0,13.0,36.0,3.0,,16.0,57.0,0.1355,,,0.006999999999999999,0.0158,0.0721,0.0228,0.0633,0.0052,,0.0281,0.1003
110444,14.0,,,2.0,1.0,7.0,3.0,7.0,1.0,,2.0,8.0,0.1076,,,0.0153,0.0076,0.0538,0.023,0.0538,0.0076,,0.0153,0.0615
110450,75.0,,2.0,16.0,7.0,41.0,13.0,34.0,4.0,,9.0,40.0,0.1009,,0.0026,0.0215,0.0094,0.0551,0.0174,0.0457,0.0053,,0.0121,0.0538
110451,123.0,,,13.0,11.0,54.0,18.0,69.0,6.0,1.0,23.0,85.0,0.1682,,,0.0177,0.015,0.0738,0.0246,0.0943,0.0082,0.0013,0.0314,0.1162
110500,25.0,,,,,16.0,3.0,9.0,1.0,,,21.0,0.0652,,,,,0.0417,0.0078,0.0234,0.0026,,,0.0548
111302,249.0,,4.0,75.0,4.0,122.0,18.0,127.0,19.0,,42.0,133.0,0.2574,,0.0041,0.0775,0.0041,0.1261,0.0186,0.1313,0.0196,,0.0434,0.1375
111304,45.0,,2.0,12.0,2.0,25.0,5.0,20.0,6.0,,9.0,20.0,0.15,,0.0066,0.04,0.0066,0.0833,0.0166,0.0666,0.02,,0.03,0.0666
111306,36.0,,,16.0,3.0,13.0,1.0,23.0,6.0,3.0,9.0,10.0,0.08,,,0.0355,0.0066,0.0288,0.0022,0.0511,0.0133,0.0066,0.02,0.0222
111307,18.0,,,4.0,,11.0,1.0,7.0,2.0,,1.0,11.0,0.2337,,,0.0519,,0.1428,0.0129,0.0909,0.0259,,0.0129,0.1428
111312,56.0,,,17.0,,29.0,7.0,27.0,3.0,,5.0,29.0,0.1284,,,0.0389,,0.0665,0.016,0.0619,0.0068,,0.0114,0.0665
111332,31.0,1.0,,15.0,2.0,11.0,,20.0,4.0,2.0,7.0,9.0,0.0724,0.0023,,0.035,0.0046,0.0257,,0.0467,0.0093,0.0046,0.0163,0.021
111356,116.0,2.0,,47.0,3.0,53.0,9.0,63.0,10.0,3.0,29.0,45.0,0.1561,0.0026,,0.0632,0.004,0.0713,0.0121,0.0847,0.0134,0.004,0.039,0.0605
111360,38.0,,1.0,15.0,,15.0,4.0,23.0,1.0,,6.0,17.0,0.0964,,0.0025,0.038,,0.038,0.0101,0.0583,0.0025,,0.0152,0.0431
111369,16.0,,,7.0,,8.0,2.0,8.0,2.0,,7.0,5.0,0.1095,,,0.0479,,0.0547,0.0136,0.0547,0.0136,,0.0479,0.0342
111700,22.0,,1.0,7.0,,18.0,2.0,4.0,2.0,,2.0,10.0,0.0647,,0.0029,0.0205,,0.0529,0.0058,0.0117,0.0058,,0.0058,0.0294
11A000,28.0,1.0,,,1.0,10.0,4.0,18.0,4.0,,5.0,19.0,0.0633,0.0022,,,0.0022,0.0226,0.009000000000000001,0.0407,0.009000000000000001,,0.0113,0.0429
11B000,22.0,,,1.0,,11.0,,11.0,1.0,,8.0,20.0,0.0578,,,0.0026,,0.0289,,0.0289,0.0026,,0.021,0.0526
11C000,85.0,,,2.0,4.0,41.0,9.0,44.0,6.0,,20.0,68.0,0.0838,,,0.0019,0.0039,0.0404,0.0088,0.0433,0.0059,,0.0197,0.067
11D000,182.0,,1.0,7.0,,79.0,8.0,103.0,13.0,,31.0,153.0,0.3618,,0.0019,0.0139,,0.157,0.0159,0.2047,0.0258,,0.0616,0.3041
11K000,10.0,1.0,,2.0,,3.0,1.0,7.0,2.0,,2.0,4.0,0.0574,0.0057,,0.0114,,0.0172,0.0057,0.0402,0.0114,,0.0114,0.0229
120308,110.0,,1.0,8.0,6.0,30.0,15.0,80.0,3.0,1.0,31.0,82.0,1.0891,,0.0099,0.0792,0.0594,0.297,0.1485,0.792,0.0297,0.0099,0.3069,0.8118
120312,41.0,,4.0,3.0,3.0,16.0,3.0,25.0,3.0,,6.0,28.0,0.0983,,0.0095,0.0071,0.0071,0.0383,0.0071,0.0599,0.0071,,0.0143,0.0671
120314,140.0,,10.0,2.0,6.0,66.0,11.0,74.0,3.0,,23.0,114.0,0.1643,,0.0117,0.0023,0.006999999999999999,0.0774,0.0129,0.0868,0.0035,,0.0269,0.1338
120315,56.0,,,1.0,,33.0,2.0,23.0,2.0,,10.0,51.0,0.0844,,,0.0015,,0.0497,0.003,0.0346,0.003,,0.015,0.0769
120316,13.0,,,3.0,2.0,4.0,4.0,9.0,2.0,,2.0,4.0,0.0451,,,0.0104,0.0069,0.0138,0.0138,0.0312,0.0069,,0.0069,0.0138
120318,197.0,,4.0,26.0,21.0,91.0,39.0,106.0,10.0,1.0,32.0,117.0,0.1731,,0.0035,0.0228,0.0184,0.0799,0.0342,0.0931,0.0087,0.0008,0.0281,0.1028
120320,25.0,,2.0,,,12.0,1.0,13.0,1.0,,6.0,21.0,0.0811,,0.0064,,,0.0389,0.0032,0.0422,0.0032,,0.0194,0.0681
120324,29.0,,1.0,4.0,1.0,11.0,1.0,18.0,3.0,,6.0,20.0,0.0828,,0.0028,0.0114,0.0028,0.0314,0.0028,0.0514,0.0085,,0.0171,0.0571
120334,30.0,,1.0,,1.0,12.0,4.0,18.0,5.0,,8.0,20.0,0.0563,,0.0018,,0.0018,0.0225,0.0075,0.0338,0.0093,,0.015,0.0375
120338,29.0,,,,1.0,15.0,2.0,14.0,1.0,,4.0,26.0,0.084,,,,0.0028,0.0434,0.0057,0.0405,0.0028,,0.0115,0.0753
120340,19.0,,2.0,2.0,4.0,6.0,2.0,13.0,1.0,,8.0,12.0,0.0745,,0.0078,0.0078,0.0156,0.0235,0.0078,0.0509,0.0039,,0.0313,0.047
120344,24.0,,,,2.0,9.0,2.0,15.0,1.0,,7.0,21.0,0.083,,,,0.0069,0.0311,0.0069,0.0519,0.0034,,0.0242,0.0726
120346,81.0,,3.0,7.0,2.0,36.0,2.0,45.0,2.0,1.0,11.0,66.0,0.1341,,0.0049,0.0115,0.0033,0.0596,0.0033,0.0745,0.0033,0.0016,0.0182,0.1092
120350,32.0,,,,,16.0,2.0,16.0,7.0,,4.0,23.0,0.0607,,,,,0.0303,0.0037,0.0303,0.0132,,0.0075,0.0436
120352,22.0,,,1.0,2.0,10.0,2.0,12.0,1.0,1.0,20.0,17.0,0.2894,,,0.0131,0.0263,0.1315,0.0263,0.1578,0.0131,0.0131,0.2631,0.2236
120354,64.0,,2.0,8.0,14.0,29.0,16.0,35.0,6.0,2.0,19.0,30.0,0.1109,,0.0034,0.0138,0.0242,0.0502,0.0277,0.0606,0.0103,0.0034,0.0329,0.0519
120360,10.0,,,1.0,,2.0,,8.0,2.0,,3.0,7.0,0.0353,,,0.0035,,0.006999999999999999,,0.0282,0.006999999999999999,,0.0106,0.0247
120364,32.0,,,4.0,,15.0,2.0,17.0,,,13.0,26.0,0.08199999999999999,,,0.0102,,0.0384,0.0051,0.0435,,,0.0333,0.0666
120368,36.0,,3.0,,,20.0,,16.0,2.0,,11.0,31.0,0.0808,,0.0067,,,0.0449,,0.0359,0.0044,,0.0247,0.0696
120370,71.0,,,6.0,7.0,34.0,10.0,37.0,3.0,,16.0,52.0,0.0876,,,0.0074,0.0086,0.0419,0.0123,0.0456,0.0037,,0.0197,0.0641
120374,31.0,,,1.0,1.0,17.0,1.0,14.0,5.0,,10.0,24.0,0.0725,,,0.0023,0.0023,0.0398,0.0023,0.0327,0.0117,,0.0234,0.0562
120376,37.0,,1.0,2.0,2.0,18.0,1.0,19.0,6.0,,8.0,27.0,0.0675,,0.0018,0.0036,0.0036,0.0328,0.0018,0.0346,0.0109,,0.0145,0.0492
120380,32.0,,1.0,1.0,,18.0,2.0,14.0,,,5.0,28.0,0.0591,,0.0018,0.0018,,0.0332,0.0036,0.0258,,,0.0092,0.0517
120386,32.0,,1.0,1.0,,10.0,2.0,22.0,,,8.0,28.0,0.0829,,0.0025,0.0025,,0.0259,0.0051,0.0569,,,0.0207,0.0725
120390,40.0,,,3.0,7.0,16.0,8.0,24.0,4.0,1.0,10.0,24.0,0.0754,,,0.0056,0.0132,0.0301,0.015,0.0452,0.0075,0.0018,0.0188,0.0452
12A000,43.0,,,1.0,,22.0,2.0,21.0,6.0,,7.0,34.0,0.1343,,,0.0031,,0.0687,0.0062,0.0656,0.0187,,0.0218,0.1062
130304,116.0,1.0,1.0,15.0,10.0,59.0,33.0,57.0,2.0,,14.0,64.0,0.1328,0.0011,0.0011,0.0171,0.0114,0.0675,0.0378,0.0652,0.0022,,0.016,0.0733
130307,193.0,1.0,9.0,29.0,1.0,93.0,26.0,100.0,14.0,,24.0,114.0,0.1042,0.0005,0.0048,0.0156,0.0005,0.0502,0.014,0.0539,0.0075,,0.0129,0.0615
130308,46.0,,,1.0,4.0,24.0,9.0,22.0,2.0,,9.0,34.0,0.0789,,,0.0017,0.0068,0.0411,0.0154,0.0377,0.0034,,0.0154,0.0583
130309,30.0,,1.0,6.0,5.0,15.0,8.0,15.0,2.0,,2.0,13.0,0.0808,,0.0026,0.0161,0.0134,0.0404,0.0215,0.0404,0.0053,,0.0053,0.035
130310,252.0,1.0,1.0,58.0,16.0,123.0,71.0,129.0,19.0,,36.0,102.0,0.1575,0.0006,0.0006,0.0362,0.01,0.0768,0.0443,0.0806,0.0118,,0.0225,0.0637
130311,32.0,1.0,9.0,6.0,3.0,12.0,4.0,20.0,1.0,,6.0,11.0,0.0717,0.0022,0.0201,0.0134,0.0067,0.0269,0.0089,0.0448,0.0022,,0.0134,0.0246
130312,45.0,,10.0,5.0,2.0,24.0,1.0,21.0,4.0,1.0,6.0,24.0,0.0419,,0.0093,0.0046,0.0018,0.0223,0.0009,0.0195,0.0037,0.0009,0.0055,0.0223
130313,42.0,,,12.0,7.0,17.0,13.0,25.0,5.0,,17.0,12.0,0.0495,,,0.0141,0.0082,0.02,0.0153,0.0294,0.0058,,0.02,0.0141
130314,317.0,,,120.0,31.0,153.0,94.0,164.0,18.0,,42.0,85.0,0.265,,,0.1003,0.0259,0.1279,0.0785,0.1371,0.015,,0.0351,0.071
130315,76.0,,2.0,18.0,1.0,38.0,11.0,38.0,10.0,,10.0,35.0,0.1041,,0.0027,0.0246,0.0013,0.052000000000000005,0.015,0.052000000000000005,0.0136,,0.0136,0.0479
130316,331.0,1.0,1.0,75.0,35.0,161.0,119.0,170.0,12.0,1.0,53.0,122.0,0.2693,0.0008,0.0008,0.061,0.0284,0.131,0.0968,0.1383,0.0097,0.0008,0.0431,0.0992
130317,99.0,,,39.0,6.0,18.0,25.0,81.0,2.0,1.0,16.0,32.0,0.8918,,,0.3513,0.054000000000000006,0.1621,0.2252,0.7297,0.018000000000000002,0.009000000000000001,0.1441,0.2882
130318,30.0,,,4.0,1.0,12.0,4.0,18.0,2.0,,9.0,20.0,0.0285,,,0.0038,0.0009,0.0114,0.0038,0.0171,0.0019,,0.0085,0.019
130319,21.0,,10.0,1.0,5.0,11.0,3.0,10.0,,,6.0,7.0,0.0199,,0.0095,0.0009,0.0047,0.0104,0.0028,0.0095,,,0.0057,0.0066
130320,31.0,1.0,2.0,5.0,,14.0,7.0,17.0,1.0,,6.0,15.0,0.0217,0.0007,0.0014,0.0035,,0.0098,0.0049,0.0119,0.0007,,0.0042,0.0105
130321,66.0,,3.0,25.0,7.0,34.0,13.0,32.0,6.0,,10.0,19.0,0.084,,0.0038,0.0318,0.0089,0.0433,0.0165,0.0407,0.0076,,0.0127,0.0242
130322,58.0,,,11.0,1.0,26.0,6.0,32.0,4.0,,15.0,37.0,0.0872,,,0.0165,0.0015,0.039,0.009000000000000001,0.0481,0.006,,0.0225,0.0556
130323,32.0,,,2.0,1.0,13.0,3.0,19.0,1.0,,7.0,26.0,0.0459,,,0.0028,0.0014,0.0186,0.0043,0.0272,0.0014,,0.01,0.0373
130324,194.0,1.0,,8.0,3.0,72.0,19.0,122.0,8.0,1.0,35.0,157.0,0.2309,0.0011,,0.0095,0.0035,0.0857,0.0226,0.1452,0.0095,0.0011,0.0416,0.1869
130325,76.0,,,16.0,4.0,29.0,10.0,47.0,11.0,,21.0,39.0,0.1117,,,0.0235,0.0058,0.0426,0.0147,0.0691,0.0161,,0.0308,0.0573
130326,270.0,1.0,1.0,63.0,17.0,144.0,66.0,126.0,14.0,,39.0,125.0,0.212,0.0007,0.0007,0.0494,0.0133,0.1131,0.0518,0.0989,0.0109,,0.0306,0.0981
130327,40.0,,,16.0,1.0,14.0,7.0,26.0,4.0,,11.0,13.0,0.0436,,,0.0174,0.001,0.0152,0.0076,0.0283,0.0043,,0.012,0.0141
130328,36.0,,,14.0,6.0,22.0,12.0,14.0,3.0,,9.0,7.0,0.1157,,,0.045,0.0192,0.0707,0.0385,0.045,0.0096,,0.0289,0.0225
130329,65.0,,,16.0,8.0,30.0,13.0,35.0,4.0,,11.0,32.0,0.0835,,,0.0205,0.0102,0.0385,0.0167,0.0449,0.0051,,0.0141,0.0411
130330,21.0,,,7.0,4.0,14.0,4.0,7.0,,,3.0,10.0,0.0628,,,0.0209,0.0119,0.0419,0.0119,0.0209,,,0.0089,0.0299
130331,61.0,,1.0,12.0,2.0,26.0,9.0,35.0,3.0,,16.0,36.0,0.0689,,0.0011,0.0135,0.0022,0.0293,0.0101,0.0395,0.0033,,0.018000000000000002,0.0406
130332,173.0,1.0,4.0,31.0,9.0,80.0,24.0,93.0,9.0,,26.0,104.0,0.1028,0.0005,0.0023,0.0184,0.0053,0.0475,0.0142,0.0552,0.0053,,0.0154,0.0618
130333,44.0,,,5.0,1.0,23.0,6.0,21.0,3.0,,4.0,30.0,0.423,,,0.048,0.0096,0.2211,0.0576,0.2019,0.0288,,0.0384,0.2884
130336,52.0,,15.0,7.0,2.0,29.0,3.0,23.0,4.0,,6.0,23.0,0.0725,,0.0209,0.0097,0.0027,0.0404,0.0041,0.032,0.0055,,0.0083,0.032
130337,37.0,,2.0,4.0,1.0,13.0,3.0,24.0,4.0,,6.0,24.0,0.046,,0.0024,0.0049,0.0012,0.0161,0.0037,0.0298,0.0049,,0.0074,0.0298
130338,86.0,1.0,1.0,21.0,17.0,42.0,31.0,44.0,4.0,,14.0,28.0,0.0801,0.0009,0.0009,0.0195,0.0158,0.0391,0.0288,0.041,0.0037,,0.013,0.026
130340,86.0,1.0,1.0,33.0,6.0,46.0,20.0,40.0,4.0,,7.0,27.0,0.1124,0.0013,0.0013,0.0431,0.0078,0.0601,0.0261,0.0522,0.0052,,0.0091,0.0352
130342,88.0,,,32.0,5.0,38.0,13.0,50.0,3.0,,10.0,40.0,0.1223,,,0.0445,0.0069,0.0528,0.018000000000000002,0.0695,0.0041,,0.0139,0.0556
130344,92.0,,1.0,38.0,11.0,43.0,14.0,49.0,7.0,,14.0,32.0,0.1569,,0.0017,0.0648,0.0187,0.0733,0.0238,0.0836,0.0119,,0.0238,0.0546
130345,77.0,1.0,7.0,15.0,10.0,33.0,16.0,44.0,1.0,,11.0,37.0,0.0689,0.0008,0.0062,0.0134,0.0089,0.0295,0.0143,0.0394,0.0008,,0.0098,0.0331
130346,33.0,,,3.0,,17.0,3.0,16.0,5.0,,4.0,22.0,0.0256,,,0.0023,,0.0132,0.0023,0.0124,0.0038,,0.0031,0.0171
130349,1.0,,,,,1.0,,,,,,1.0,0.0056,,,,,0.0056,,,,,,0.0056
130350,29.0,1.0,2.0,9.0,,20.0,7.0,9.0,,,,10.0,0.1218,0.0042,0.0084,0.0378,,0.084,0.0294,0.0378,,,,0.042
130355,138.0,,1.0,42.0,11.0,55.0,39.0,83.0,3.0,,34.0,53.0,0.1276,,0.0009,0.0388,0.0101,0.0508,0.036000000000000004,0.0767,0.0027,,0.0314,0.049
132304,462.0,,2.0,138.0,45.0,205.0,158.0,257.0,36.0,1.0,71.0,127.0,0.2948,,0.0012,0.08800000000000001,0.0287,0.1308,0.1008,0.16399999999999998,0.0229,0.0006,0.0453,0.081
132308,57.0,,,25.0,6.0,20.0,11.0,37.0,2.0,,16.0,19.0,0.1104,,,0.0484,0.0116,0.0387,0.0213,0.0717,0.0038,,0.031,0.0368
132312,52.0,,2.0,8.0,8.0,25.0,20.0,27.0,4.0,,3.0,18.0,0.1382,,0.0053,0.0212,0.0212,0.0664,0.0531,0.0718,0.0106,,0.0079,0.0478
132314,74.0,,2.0,21.0,11.0,38.0,15.0,36.0,9.0,,14.0,27.0,0.1362,,0.0036,0.0386,0.0202,0.0699,0.0276,0.0662,0.0165,,0.0257,0.0497
132328,74.0,,,16.0,9.0,35.0,18.0,39.0,4.0,1.0,13.0,35.0,0.1674,,,0.0361,0.0203,0.0791,0.0407,0.0882,0.009000000000000001,0.0022,0.0294,0.0791
132330,332.0,1.0,3.0,91.0,25.0,169.0,98.0,163.0,22.0,,56.0,117.0,0.2551,0.0007,0.0023,0.0699,0.0192,0.1299,0.0753,0.1252,0.0169,,0.043,0.0899
132332,40.0,,,10.0,3.0,19.0,8.0,21.0,3.0,,5.0,19.0,0.1215,,,0.0303,0.0091,0.0577,0.0243,0.0638,0.0091,,0.0151,0.0577
132336,38.0,,,4.0,5.0,12.0,15.0,26.0,5.0,1.0,10.0,13.0,0.1288,,,0.0135,0.0169,0.0406,0.0508,0.0881,0.0169,0.0033,0.0338,0.044
13A000,125.0,,,34.0,10.0,59.0,31.0,66.0,9.0,,18.0,51.0,0.1481,,,0.0402,0.0118,0.0699,0.0367,0.0781,0.0106,,0.0213,0.0604
13B000,79.0,,1.0,38.0,1.0,36.0,13.0,43.0,6.0,,14.0,21.0,0.1003,,0.0012,0.0482,0.0012,0.0457,0.0165,0.0546,0.0076,,0.0177,0.0266
13C000,61.0,,2.0,38.0,5.0,26.0,12.0,35.0,6.0,,4.0,3.0,0.1521,,0.0049,0.0947,0.0124,0.0648,0.0299,0.0872,0.0149,,0.0099,0.0074
13D000,86.0,,,33.0,3.0,42.0,14.0,44.0,8.0,,9.0,31.0,0.1709,,,0.0656,0.0059,0.0834,0.0278,0.0874,0.0159,,0.0178,0.0616
140304,50.0,,,,,25.0,2.0,25.0,5.0,,13.0,43.0,0.14,,,,,0.07,0.0056,0.07,0.014,,0.0364,0.1204
140305,20.0,,,,,9.0,2.0,11.0,1.0,,1.0,17.0,0.0884,,,,,0.0398,0.0088,0.0486,0.0044,,0.0044,0.0752
140306,54.0,,,6.0,1.0,13.0,3.0,41.0,6.0,,12.0,39.0,0.8307,,,0.0923,0.0153,0.2,0.0461,0.6307,0.0923,,0.1846,0.6
140307,14.0,,,1.0,,2.0,,12.0,,,6.0,13.0,0.4117,,,0.0294,,0.0588,,0.3529,,,0.1764,0.3823
140308,31.0,,,,,16.0,,15.0,1.0,,9.0,30.0,0.0901,,,,,0.0465,,0.0436,0.0029,,0.0261,0.0872
140309,20.0,,,2.0,,12.0,1.0,8.0,,,,17.0,0.0508,,,0.005,,0.0305,0.0025,0.0203,,,,0.0432
140312,57.0,,,16.0,11.0,32.0,13.0,25.0,6.0,,8.0,22.0,0.1158,,,0.0325,0.0223,0.065,0.0264,0.0508,0.0121,,0.0162,0.0447
140316,58.0,,,3.0,1.0,30.0,1.0,28.0,,,14.0,54.0,0.1342,,,0.0069,0.0023,0.0694,0.0023,0.0648,,,0.0324,0.125
140324,50.0,,,3.0,1.0,26.0,5.0,24.0,3.0,,12.0,39.0,0.0996,,,0.0059,0.0019,0.0517,0.0099,0.0478,0.0059,,0.0239,0.0776
140332,135.0,1.0,1.0,9.0,4.0,60.0,15.0,75.0,14.0,,31.0,95.0,0.2343,0.0017,0.0017,0.0156,0.0069,0.1041,0.026,0.1302,0.0243,,0.0538,0.1649
140336,86.0,,,2.0,,37.0,4.0,49.0,3.0,,25.0,77.0,0.149,,,0.0034,,0.0641,0.0069,0.0849,0.0051,,0.0433,0.1334
140340,90.0,,,,4.0,44.0,7.0,46.0,3.0,,15.0,80.0,0.1505,,,,0.0066,0.0735,0.0117,0.0769,0.005,,0.025,0.1337
140344,30.0,,,,,14.0,,16.0,1.0,,5.0,29.0,0.1255,,,,,0.0585,,0.0669,0.0041,,0.0209,0.1213
140348,200.0,,,18.0,6.0,118.0,25.0,82.0,7.0,,34.0,150.0,0.2366,,,0.0213,0.0071,0.1396,0.0295,0.097,0.0082,,0.0402,0.1775
140352,93.0,,2.0,7.0,1.0,48.0,4.0,45.0,4.0,1.0,24.0,75.0,0.1357,,0.0029,0.0102,0.0014,0.07,0.0058,0.0656,0.0058,0.0014,0.035,0.1094
140356,107.0,,,1.0,1.0,56.0,8.0,51.0,8.0,1.0,21.0,89.0,0.1582,,,0.0014,0.0014,0.0828,0.0118,0.0754,0.0118,0.0014,0.031,0.1316
140360,11.0,,,,,8.0,1.0,3.0,,,3.0,10.0,0.067,,,,,0.0487,0.006,0.0182,,,0.0182,0.0609
140368,90.0,,,9.0,1.0,47.0,8.0,43.0,7.0,,14.0,66.0,0.1621,,,0.0162,0.0018,0.0846,0.0144,0.0774,0.0126,,0.0252,0.1189
140372,46.0,,,5.0,1.0,25.0,1.0,21.0,2.0,1.0,9.0,37.0,0.1197,,,0.013,0.0026,0.0651,0.0026,0.0546,0.0052,0.0026,0.0234,0.0963
140376,24.0,,,,,12.0,1.0,12.0,,,7.0,23.0,0.2016,,,,,0.1008,0.0084,0.1008,,,0.0588,0.1932
140384,50.0,,,1.0,5.0,25.0,9.0,25.0,2.0,,11.0,38.0,0.1533,,,0.003,0.0153,0.0766,0.0276,0.0766,0.0061,,0.0337,0.1165
140386,360.0,,,7.0,10.0,191.0,32.0,169.0,9.0,,61.0,312.0,0.2616,,,0.005,0.0072,0.1388,0.0232,0.1228,0.0065,,0.0443,0.2267
140388,36.0,,,8.0,,17.0,6.0,19.0,6.0,,9.0,16.0,0.2571,,,0.0571,,0.1214,0.0428,0.1357,0.0428,,0.0642,0.1142
140390,200.0,,,14.0,2.0,102.0,22.0,98.0,20.0,,38.0,144.0,0.2816,,,0.0197,0.0028,0.1436,0.0309,0.138,0.0281,,0.0535,0.2028
140392,26.0,,,,1.0,10.0,2.0,16.0,2.0,,7.0,22.0,0.1884,,,,0.0072,0.0724,0.0144,0.1159,0.0144,,0.0507,0.1594
140396,48.0,,,4.0,1.0,24.0,7.0,24.0,2.0,,14.0,35.0,0.1696,,,0.0141,0.0035,0.0848,0.0247,0.0848,0.006999999999999999,,0.0494,0.1236
150304,68.0,,1.0,8.0,,35.0,2.0,33.0,6.0,,7.0,51.0,0.163,,0.0023,0.0191,,0.0839,0.0047,0.0791,0.0143,,0.0167,0.1223
150308,70.0,,1.0,6.0,,45.0,2.0,25.0,5.0,,14.0,56.0,0.1315,,0.0018,0.0112,,0.0845,0.0037,0.0469,0.0093,,0.0263,0.1052
150310,62.0,,1.0,3.0,,23.0,4.0,39.0,2.0,1.0,12.0,51.0,0.1476,,0.0023,0.0071,,0.0547,0.0095,0.0928,0.0047,0.0023,0.0285,0.1214
150312,32.0,,,1.0,,17.0,2.0,15.0,3.0,,7.0,26.0,0.1049,,,0.0032,,0.0557,0.0065,0.0491,0.0098,,0.0229,0.0852
150350,1.0,,,,,1.0,,,,,,1.0,0.0055,,,,,0.0055,,,,,,0.0055
160304,10.0,,,,,3.0,,7.0,,,1.0,10.0,0.1298,,,,,0.0389,,0.0909,,,0.0129,0.1298
160306,38.0,,,3.0,,20.0,1.0,18.0,3.0,,9.0,31.0,0.0896,,,0.006999999999999999,,0.0471,0.0023,0.0424,0.006999999999999999,,0.0212,0.0731
