agency_code,act_per1000_all_inc2,act_per1000_am7_inc2,act_per1000_as7_inc2,act_per1000_bl7_inc2,act_per1000_eds_inc2,act_per1000_els_inc2,act_per1000_fem_inc2,act_per1000_hi7_inc2,act_per1000_male_inc2,act_per1000_mu7_inc2,act_per1000_pi7_inc2,act_per1000_swd_inc2,act_per1000_wh7_inc2,arr_per1000_all_inc2,arr_per1000_am7_inc2,arr_per1000_as7_inc2,arr_per1000_bl7_inc2,arr_per1000_eds_inc2,arr_per1000_els_inc2,arr_per1000_fem_inc2,arr_per1000_hi7_inc2,arr_per1000_male_inc2,arr_per1000_mu7_inc2,arr_per1000_pi7_inc2,arr_per1000_swd_inc2,arr_per1000_wh7_inc2,bha_per1000_all_inc2,bha_per1000_am7_inc2,bha_per1000_as7_inc2,bha_per1000_bl7_inc2,bha_per1000_eds_inc2,bha_per1000_els_inc2,bha_per1000_fem_inc2,bha_per1000_hi7_inc2,bha_per1000_male_inc2,bha_per1000_mu7_inc2,bha_per1000_pi7_inc2,bha_per1000_swd_inc2,bha_per1000_wh7_inc2,exp_per1000_all_inc2,exp_per1000_am7_inc2,exp_per1000_as7_inc2,exp_per1000_bl7_inc2,exp_per1000_eds_inc2,exp_per1000_els_inc2,exp_per1000_fem_inc2,exp_per1000_hi7_inc2,exp_per1000_male_inc2,exp_per1000_mu7_inc2,exp_per1000_pi7_inc2,exp_per1000_swd_inc2,exp_per1000_wh7_inc2,iss_per1000_all_inc2,iss_per1000_am7_inc2,iss_per1000_as7_inc2,iss_per1000_bl7_inc2,iss_per1000_eds_inc2,iss_per1000_els_inc2,iss_per1000_fem_inc2,iss_per1000_hi7_inc2,iss_per1000_male_inc2,iss_per1000_mu7_inc2,iss_per1000_pi7_inc2,iss_per1000_swd_inc2,iss_per1000_wh7_inc2,lts_per1000_all_inc2,lts_per1000_am7_inc2,lts_per1000_as7_inc2,lts_per1000_bl7_inc2,lts_per1000_eds_inc2,lts_per1000_els_inc2,lts_per1000_fem_inc2,lts_per1000_hi7_inc2,lts_per1000_male_inc2,lts_per1000_mu7_inc2,lts_per1000_pi7_inc2,lts_per1000_swd_inc2,lts_per1000_wh7_inc2,rpt_per1000_all_inc2,rpt_per1000_am7_inc2,rpt_per1000_as7_inc2,rpt_per1000_bl7_inc2,rpt_per1000_eds_inc2,rpt_per1000_els_inc2,rpt_per1000_fem_inc2,rpt_per1000_hi7_inc2,rpt_per1000_male_inc2,rpt_per1000_mu7_inc2,rpt_per1000_pi7_inc2,rpt_per1000_swd_inc2,rpt_per1000_wh7_inc2,sts_per1000_all_inc2,sts_per1000_am7_inc2,sts_per1000_as7_inc2,sts_per1000_bl7_inc2,sts_per1000_eds_inc2,sts_per1000_els_inc2,sts_per1000_fem_inc2,sts_per1000_hi7_inc2,sts_per1000_male_inc2,sts_per1000_mu7_inc2,sts_per1000_pi7_inc2,sts_per1000_swd_inc2,sts_per1000_wh7_inc2
910340,0.0,,,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,,0.0,,,0.0,0.0,181.818,,,189.394,198.529,,12.195,,317.647,,,0.0,45.455
910346,0.0,,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,5.8820000000000014,,,8.621,7.576,,0.0,0.0,10.204,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,505.882,,,629.31,568.182,,340.909,142.857,571.429,,,2363.636,272.72700000000003
910356,7.5472,,,7.9681,7.1174,0.0,0.0,0.0,12.2699,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,7.5470000000000015,,,7.968,7.117000000000001,0.0,6.135,0.0,6.135,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,396.226,,,330.677,338.0780000000001,38.462,208.58900000000003,269.231,435.583,,,578.947,230.769
910360,7.5188,,,3.937,8.1633,,0.0,52.6316,11.6959,0.0,,46.5116,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,18.797,,,19.685,20.408,,12.345999999999998,0.0,17.544,0.0,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,169.173,,,165.354,167.347,,111.111,52.632,157.895,0.0,,23.256,60.606,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,240.602,,,208.661,228.571,,92.593,263.158,286.55,0.0,,441.86,181.818
910368,0.0,,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,6.452000000000001,,,11.494000000000002,7.0920000000000005,,0.0,0.0,12.048,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,12.9032,,,22.9885,7.0922,,0.0,0.0,24.0964,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,419.355,,,632.184,319.149,,320.755,200.0,578.313,,,275.862,153.846
910370,14.6771,,,10.8548,15.873,66.6667,9.6339,19.6078,17.4825,78.9474,,10.4712,6.5359,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.957,,,0.0,3.175,0.0,0.0,0.0,3.497,0.0,,0.0,13.072,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.935,,,2.714,3.175,0.0,5.78,0.0,0.0,26.316,,0.0,0.0,9.7847,,,12.2117,4.7619,0.0,1.9268,0.0,15.7343,26.3158,,15.7068,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,596.869,,,666.2139999999998,736.508,333.333,319.846,209.15,776.2239999999998,921.053,,685.8639999999998,326.797
910376,8.0645,,,10.2564,4.2735,0.0,7.9365,0.0,6.7114,,,35.0877,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,415.323,,,502.564,346.154,16.667,206.349,72.727,516.779,,,526.316,71.429
910380,0.0,,,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,,0.0,,,0.0,0.0,3.077,,,0.0,4.6080000000000005,,0.0,,6.329,,,0.0,9.259,0.0,,,0.0,0.0,,0.0,,0.0,,,0.0,0.0,3.077,,,5.78,4.6080000000000005,,0.0,,6.329,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,,0.0,,,0.0,0.0,104.615,,,161.85,105.991,,20.202,,189.873,,,277.778,55.556
910382,0.0,,,0.0,0.0,,,,0.0,,,,,0.0,,,0.0,0.0,,,,0.0,,,,,4.854,,,11.236,17.241,,,,12.5,,,,,0.0,,,0.0,0.0,,,,0.0,,,,,0.0,,,0.0,0.0,,,,0.0,,,,,0.0,,,0.0,0.0,,,,0.0,,,,,0.0,,,0.0,0.0,,,,0.0,,,,,4.854,,,11.236,17.241,,,,12.5,,,,
910384,3.8168,,,8.8496,0.0,,0.0,0.0,7.9365,,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,,,,0.0,7.633999999999999,,,17.699,16.667,,0.0,0.0,15.873,,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,,,,0.0,110.687,,,194.69,175.0,,69.444,27.778,150.79399999999995,,,,44.118
91A000,1.23,,0.0,0.0,0.0,0.0,0.0,0.0,2.3753,0.0,,0.0,1.4925,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,8.61,,0.0,0.0,8.929,0.0,0.0,60.606,16.627,0.0,,0.0,7.462999999999999,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,98.401,,120.0,56.338,169.643,100.0,50.25100000000001,60.606,142.518,111.111,,291.139,102.985,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,60.271,,0.0,28.169,80.357,0.0,17.588,90.909,99.762,0.0,,63.291,65.672
91B000,0.8432,,,1.199,0.0,,0.0,0.0,1.5898,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,1.686,,,0.0,2.101,,0.0,0.0,3.18,46.512,,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,1.6863,,,1.199,0.0,,1.6722,3.876,1.5898,0.0,,0.0,,0.843,,,1.199,2.101,,0.0,0.0,1.59,0.0,,0.0,,94.435,,,115.108,136.555,,26.756,31.008000000000006,152.623,186.047,,102.041,
920302,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,12.38,,0.0,12.012,6.061,0.0,2.762,14.493,21.39,,,20.833,18.349,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,63.274,,0.0,108.108,48.485,5.464,24.862,19.324,98.93,,,104.167,55.04600000000001,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,27.51,,0.0,54.054,24.242,0.0,11.05,0.0,42.78100000000001,,,104.167,18.349
920303,2.4155,,0.0,10.4712,9.2166,0.0,5.3191,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,6.039,,0.0,26.178,23.041,0.0,7.979,0.0,4.149,,,11.111,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,20.531,,25.0,78.53399999999998,69.124,16.667,7.979,0.0,29.046,,,88.889,1.942
920304,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,3.18,,0.0,0.0,0.0,0.0,0.0,0.0,5.814,,,0.0,6.452000000000001,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,36.566,,75.0,108.333,61.889,24.691,12.987,0.0,55.233,,,44.776,22.581,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,17.488,,0.0,50.0,29.316,18.519,6.494,0.0,26.163,,,104.478,16.129
920306,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,13.304,,0.0,54.688,56.122,0.0,0.0,22.727,25.0,,,48.544,4.777,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,11.086,,0.0,54.688,45.918,0.0,0.0,11.364,20.833,,,48.544,3.185
920307,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,8.621,,1.883,7.633999999999999,24.194000000000006,0.0,1.946,0.0,14.493,,,21.505,24.735,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.916,,0.0,7.633999999999999,0.0,0.0,0.0,0.0,3.623,,,21.505,3.534
920308,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,11.076,,0.0,12.5,5.6179999999999986,0.0,0.0,0.0,22.293000000000006,,,98.361,16.215999999999998
920312,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,14.577,,45.455,51.724,36.458,0.0,8.081,7.874,20.484,,,64.516,8.584,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,208.941,,750.0,594.828,541.6669999999998,232.558,105.051,165.354,303.538,,,685.4839999999998,131.61700000000002,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,45.675,,136.364,181.034,104.167,0.0,24.242,23.622,65.17699999999999,,,225.806,24.32
920315,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,29.885,,0.0,130.952,86.20700000000002,0.0,6.742000000000001,19.802,54.632,,,54.795,21.523000000000003,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,218.391,,111.111,773.81,620.69,0.0,80.899,138.614,365.796,,,356.164,175.497,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,42.529,,133.333,130.952,129.31,0.0,8.988999999999997,9.901,78.385,,,136.986,31.457
920316,15.5794,,29.5567,35.7143,42.4837,48.7805,7.5758,21.978,22.9885,,,37.9147,9.7818,0.974,,0.0,5.102,3.268,0.0,0.0,0.0,1.916,,,4.739,0.752,3.408,,4.926,0.0,13.072,0.0,0.947,7.326,5.747000000000001,,,14.218,3.01,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,142.648,,280.788,433.673,581.6990000000002,658.5369999999998,85.227,175.824,194.444,,,535.545,77.502,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,63.778,,147.783,173.46900000000005,238.562,243.902,29.356,80.586,95.785,,,232.227,33.86
920317,9.465,,12.5786,14.7059,25.3807,0.0,4.7244,4.2194,13.7318,,,33.195,9.5132,1.646,,0.0,9.804,15.228,0.0,0.787,0.0,2.423,,,12.448,1.119,4.527,,18.868,4.902,0.0,22.222,1.575,0.0,7.27,,,16.598,3.917,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,44.033,,119.497,88.235,137.056,44.444,22.047,33.755,63.813,,,107.884,34.695,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,48.56,,62.893,122.549,137.056,22.222,7.0870000000000015,50.633,88.045,,,228.216,39.731
920318,7.515,,0.0,18.8324,12.4688,3.5211,5.8366,2.681,8.4746,,,9.009,4.3243,1.002,,0.0,1.883,1.247,0.0,0.0,2.681,1.883,,,0.0,0.0,3.006,,0.0,7.532999999999999,6.234,7.042000000000002,0.973,5.362,4.708,,,9.009,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,346.19199999999995,,365.854,800.377,608.479,242.958,243.191,195.71,415.254,,,834.835,143.784,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,112.725,,103.659,308.851,211.97,70.423,83.65799999999999,45.576,130.885,,,270.27,29.189
920320,4.3197,,,5.2632,6.3898,0.0,4.2553,0.0,4.0816,,,31.746,6.8966,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,12.959,,,26.316,19.169,0.0,8.511000000000001,0.0,16.327,,,63.492,6.897,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,66.955,,,115.789,86.262,12.048,51.06399999999999,16.667,77.551,,,174.60299999999995,41.379,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,41.037,,,42.105,51.118,12.048,25.532,25.0,53.06100000000001,,,206.349,48.276
920324,117.6471,,0.0,119.0476,109.0909,,83.3333,,131.5789,,,89.5522,,58.824,,0.0,71.429,54.545,,83.333,,52.632,,,44.776,,117.647,,0.0,119.048,90.909,,83.333,,131.579,,,89.552,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,,0.0,,470.588,,0.0,476.19,327.273,,416.667,,500.0,,,358.209,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,,0.0,,117.647,,0.0,119.048,109.091,,250.0,,78.947,,,89.552,,2411.765,,0.0,2642.857,2000.0,,2583.333,,2421.053,,,1835.821,
920325,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,2.591,,0.0,9.709,7.0920000000000005,0.0,0.0,5.988,5.291,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,23.316,,58.824,48.544,21.277,0.0,5.127999999999999,11.976,42.328,,,47.17,22.676,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,20.725,,0.0,19.417,7.0920000000000005,0.0,2.564,0.0,39.683,,,94.34,31.746
920326,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,7.957999999999998,,,0.0,8.811,14.184,5.127999999999999,5.155,9.524,,,0.0,6.803,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,10.61,,,0.0,13.216,14.184,5.127999999999999,10.309,14.286,,,0.0,6.803,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,2.653,,,0.0,4.405,0.0,0.0,5.155,4.762,,,0.0,0.0,7.957999999999998,,,20.408,13.216,14.184,0.0,10.309,14.286,,,0.0,0.0
920327,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,3.008,,0.0,20.833,4.95,0.0,3.4360000000000004,0.0,2.793,,,0.0,2.375,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,37.594,,62.5,83.333,94.059,27.778,6.872999999999998,47.945,64.24600000000001,,,75.472,30.879,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,16.541,,0.0,0.0,24.752,18.519,0.0,41.096,30.726,,,66.038,11.876
920328,0.0,,,0.0,0.0,,,,0.0,,,,0.0,0.0,,,0.0,0.0,,,,0.0,,,,0.0,0.0,,,0.0,0.0,,,,0.0,,,,0.0,0.0,,,0.0,0.0,,,,0.0,,,,0.0,3.082,,,36.364,14.286,,,,5.97,,,,0.0,0.0,,,0.0,0.0,,,,0.0,,,,0.0,0.0,,,0.0,0.0,,,,0.0,,,,0.0,3.082,,,0.0,0.0,,,,5.97,,,,4.556
920329,1.4728,,0.0,2.6667,1.7794,0.0,0.0,0.0,2.8653,,,9.1743,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,4.418,,37.037,5.332999999999998,1.779,5.848,0.0,0.0,8.596,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,20.619,,74.074,32.0,17.794,11.696,2.907,0.0,37.249,,,9.174,
920332,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,7.653,,0.0,3.268,1.88,0.0,0.0,9.804,14.493,,,9.009,15.625,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,80.357,,125.0,137.255,71.429,21.097,36.842,26.144,118.357,,,99.099,70.313
920334,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.3330000000000002,,0.0,11.236,4.184,0.0,2.747,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,6.667000000000002,,33.333,22.472,12.552,0.0,0.0,0.0,12.821,,,46.512,4.396,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
920336,2.5381,,0.0,0.0,3.1056,6.9929999999999986,0.0,5.0505,4.3478,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,7.614,,0.0,18.349,9.317,0.0,5.2360000000000015,5.051,8.696,,,24.39,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,2.5380000000000003,,0.0,9.174,3.1060000000000003,0.0,0.0,0.0,4.348,,,0.0,0.0,48.223,,58.824,73.39399999999998,46.584,20.979,15.707,35.354,69.565,,,97.561,44.776
920340,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,15.81,,43.478,50.0,17.778,0.0,12.146,17.544,17.241,,,10.989,3.367,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,7.905,,0.0,25.0,13.333,0.0,0.0,8.772,13.793,,,21.978,3.367
920342,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,29.289,,37.5,48.327,37.037,33.708,9.063,21.505,46.272,,,68.96600000000001,12.397,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,15.342,,0.0,29.74,25.926,0.0,15.106,32.258,15.424,,,68.96600000000001,0.0
920344,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,10.736,,0.0,46.29600000000001,18.315,5.952000000000001,9.677,7.752000000000002,11.834,,,28.986,2.907,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,53.681,,0.0,287.0370000000001,120.879,17.857,22.581,23.256,82.84,,,347.826,2.907
920348,13.5678,,92.5926,27.5049,24.4328,32.0,8.1466,10.3448,17.9584,,,39.3443,4.529,2.01,,0.0,7.859,6.981,0.0,0.0,0.0,3.781,,,3.279,0.0,6.03,,18.519,15.717,13.962,8.0,0.0,6.897,11.342,,,22.951,0.906,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,266.834,,1925.926,589.391,610.82,568.0,219.959,210.345,297.732,,,606.557,59.783,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,129.648,,759.2589999999999,326.13,314.136,248.0,78.411,65.517,171.078,,,400.0,28.986
