agency_code,ni_effect3,eff_effect3,he_effect3,ni_pct_effect3,eff_pct_effect3,he_pct_effect3
600328,4,34,6,0.0909090936,0.7727272511,0.1363636404
600329,0,35,13,0.0,0.7291666865,0.2708333433
600333,11,34,15,0.1833333373,0.5666666627,0.25
600334,0,3,3,0.0,0.5,0.5
600335,5,15,4,0.2083333284,0.625,0.1666666716
600336,5,11,3,0.2631579041,0.5789473653,0.1578947306
600338,5,21,7,0.15151515599999998,0.6363636254999999,0.2121212184
600341,13,37,6,0.2321428508,0.6607142686999999,0.1071428582
600344,6,28,11,0.1333333403,0.6222222447,0.2444444448
600345,5,46,36,0.0574712642,0.5287356377,0.4137931168
600346,6,22,6,0.1764705926,0.6470588446,0.1764705926
600349,2,21,15,0.0526315793,0.552631557,0.3947368562
600351,6,26,15,0.1276595742,0.553191483,0.3191489279
600352,1,22,10,0.0303030312,0.6666666864999999,0.30303031210000003
600353,6,34,4,0.1363636404,0.7727272511,0.0909090936
600357,2,25,10,0.0540540554,0.6756756902,0.2702702582
600361,14,56,42,0.125,0.5,0.375
600362,10,28,1,0.2564102709,0.7179487348,0.025641026
600364,1,12,4,0.0588235296,0.7058823705,0.2352941185
600365,17,19,8,0.3863636255,0.4318181872,0.1818181872
600366,14,18,13,0.3111111224,0.400000006,0.2888889015
600367,0,24,12,0.0,0.6666666864999999,0.3333333433
600368,6,36,7,0.1224489808,0.7346938848000001,0.1428571492
600369,7,31,5,0.1627907008,0.7209302187000001,0.1162790731
600374,9,19,3,0.290322572,0.6129032373,0.0967741907
600377,11,70,36,0.0940170959,0.5982906222,0.3076923192
600379,7,21,0,0.25,0.75,0.0
600381,16,39,4,0.2711864412,0.6610169411,0.0677966103
600382,9,36,20,0.1384615451,0.5538461804,0.3076923192
600383,8,42,9,0.1355932206,0.7118644118,0.1525423676
600384,8,16,7,0.2580645084,0.5161290169,0.2258064449
600385,10,18,17,0.2222222239,0.400000006,0.3777777851
600386,4,15,1,0.200000003,0.75,0.050000000700000005
600392,2,37,14,0.0377358496,0.698113203,0.2641509473
600394,9,43,10,0.145161286,0.6935483813,0.1612903178
600397,24,77,10,0.2162162215,0.6936936975,0.0900900885
600398,6,17,17,0.150000006,0.4250000119,0.4250000119
600399,5,42,28,0.06666667009999999,0.5600000024,0.3733333349
600404,0,2,2,0.0,0.5,0.5
600405,31,52,2,0.3647058904,0.611764729,0.0235294122
600406,3,28,20,0.0588235296,0.5490196347,0.3921568692
600408,14,40,6,0.2333333343,0.6666666864999999,0.1000000015
600409,1,16,8,0.0399999991,0.6399999857,0.3199999928
600410,5,35,6,0.1086956486,0.7608695626,0.1304347813
600411,8,17,9,0.2352941185,0.5,0.26470589640000003
600412,9,45,6,0.150000006,0.75,0.1000000015
600413,7,10,4,0.3333333433,0.4761904776,0.190476194
600414,3,19,6,0.1071428582,0.678571403,0.2142857164
600415,10,65,16,0.1098901108,0.7142857313,0.1758241802
600416,11,27,2,0.275000006,0.6750000119,0.050000000700000005
600418,9,15,6,0.30000001190000003,0.5,0.200000003
600420,1,35,15,0.0196078438,0.6862745284999999,0.2941176593
600422,5,44,8,0.0877192989,0.7719298004999999,0.1403508782
600424,6,46,24,0.0789473653,0.6052631736,0.3157894611
600426,8,87,35,0.0615384616,0.6692307591,0.26923078300000003
600428,11,33,5,0.2244897932,0.6734693646,0.1020408198
600429,11,18,3,0.34375,0.5625,0.09375
600431,1,30,37,0.0147058824,0.4411764741,0.5441176295
600432,13,27,12,0.25,0.5192307829999999,0.2307692319
600433,9,35,15,0.1525423676,0.5932203531,0.2542372942
600434,7,33,14,0.1296296269,0.6111111045000001,0.2592592537
600435,2,8,4,0.1428571492,0.571428597,0.2857142985
600436,9,25,12,0.195652172,0.5434782505,0.2608695626
600437,4,28,12,0.0909090936,0.6363636254999999,0.2727272809
600438,5,19,12,0.1388888955,0.527777791,0.3333333433
600439,12,18,4,0.3529411852,0.5294117928000001,0.1176470593
600440,6,26,19,0.1176470593,0.5098039508,0.3725490272
600442,2,50,12,0.03125,0.78125,0.1875
600443,0,2,3,0.0,0.400000006,0.6000000238000001
600444,9,22,4,0.2571428716,0.6285714507,0.1142857149
600445,6,68,54,0.046875,0.53125,0.421875
600446,10,24,3,0.2702702582,0.6486486197,0.0810810775
600447,8,38,10,0.1428571492,0.678571403,0.1785714328
600448,15,35,5,0.2727272809,0.6363636254999999,0.0909090936
600449,3,26,7,0.0833333358,0.7222222090000001,0.1944444478
600450,12,44,13,0.17391304670000002,0.6376811862,0.1884057969
600451,5,23,5,0.15151515599999998,0.6969696879,0.15151515599999998
600453,6,27,14,0.1276595742,0.5744680762,0.2978723347
600454,2,20,15,0.0540540554,0.5405405164,0.4054054022
600455,12,38,17,0.1791044772,0.5671641827,0.2537313402
600457,32,38,12,0.3902438879,0.4634146392,0.146341458
600459,2,14,18,0.0588235296,0.4117647111,0.5294117928000001
600461,1,10,11,0.0454545468,0.4545454681,0.5
600462,5,38,18,0.08196721230000001,0.6229507923,0.2950819731
600463,8,24,3,0.2285714298,0.6857143044,0.08571428810000001
600464,5,22,10,0.1351351291,0.5945945978,0.2702702582
600466,14,80,69,0.08588957039999999,0.4907975495,0.4233128726
600468,8,40,9,0.1403508782,0.7017543912,0.1578947306
600471,11,28,14,0.2075471729,0.5283018947,0.2641509473
600474,8,34,9,0.15686275060000002,0.6666666864999999,0.1764705926
600475,1,12,8,0.0476190485,0.571428597,0.380952388
600478,14,23,11,0.2916666567,0.4791666567,0.2291666716
600479,9,30,6,0.200000003,0.6666666864999999,0.1333333403
600480,16,96,15,0.1259842515,0.7559055090000001,0.1181102395
600481,11,27,14,0.2115384638,0.5192307829999999,0.26923078300000003
600482,9,26,30,0.1384615451,0.400000006,0.4615384638
600484,6,28,9,0.1395348907,0.6511628032,0.2093023211
600485,5,27,7,0.1282051355,0.6923077106000001,0.1794871837
600488,12,23,11,0.2608695626,0.5,0.2391304374
600489,7,32,9,0.1458333284,0.6666666864999999,0.1875
600490,38,82,13,0.2857142985,0.616541326,0.0977443606
600491,5,30,6,0.1219512224,0.7317073345,0.146341458
600492,13,11,7,0.4193548262,0.3548386991,0.2258064449
600493,0,25,18,0.0,0.5813953279999999,0.4186046422
600494,4,27,15,0.0869565234,0.586956501,0.3260869682
600496,22,64,8,0.2340425551,0.6808510423,0.08510638029999999
600497,8,20,21,0.16326530279999998,0.4081632793,0.4285714328
600498,6,6,4,0.375,0.375,0.25
600499,2,4,1,0.2857142985,0.571428597,0.1428571492
600500,6,32,5,0.1395348907,0.7441860437000001,0.1162790731
600501,4,30,7,0.097560972,0.7317073345,0.1707317084
600503,11,37,10,0.1896551698,0.6379310489,0.1724137962
600507,2,33,17,0.0384615399,0.6346153617,0.3269230723
600508,2,65,35,0.0196078438,0.6372548938,0.3431372643
600509,9,41,16,0.1363636404,0.6212121248,0.2424242496
600512,3,25,14,0.0714285746,0.5952380896,0.3333333433
600513,12,38,16,0.1818181872,0.5757575631,0.2424242496
600514,19,17,12,0.3958333433,0.3541666567,0.25
600515,10,20,5,0.2857142985,0.571428597,0.1428571492
600516,0,27,26,0.0,0.5094339848,0.490566045
600517,4,25,5,0.1176470593,0.7352941036,0.1470588297
600518,9,38,19,0.1363636404,0.5757575631,0.2878787816
600519,3,12,12,0.1111111119,0.4444444478,0.4444444478
600520,3,21,19,0.06976744530000001,0.4883720875,0.4418604672
600521,4,30,16,0.0799999982,0.6000000238000001,0.3199999928
600522,5,30,13,0.1041666642,0.625,0.2708333433
600527,3,24,9,0.0833333358,0.6666666864999999,0.25
600530,7,32,12,0.13725490869999998,0.6274510026,0.2352941185
600532,5,47,36,0.0568181835,0.5340909361999999,0.4090909064
600534,7,22,15,0.1590909064,0.5,0.3409090936
600535,17,118,35,0.1000000015,0.6941176653,0.2058823556
600537,3,25,23,0.0588235296,0.490196079,0.4509803951
600538,14,39,14,0.2089552283,0.5820895433,0.2089552283
600545,5,12,14,0.1612903178,0.3870967627,0.4516128898
600546,5,24,9,0.1315789521,0.6315789223,0.2368421108
600549,7,28,14,0.1428571492,0.571428597,0.2857142985
600550,9,30,11,0.18000000719999998,0.6000000238000001,0.2199999988
600553,8,33,10,0.15686275060000002,0.6470588446,0.1960784346
600557,6,26,15,0.1276595742,0.553191483,0.3191489279
600558,9,21,7,0.2432432473,0.5675675869,0.1891891956
600562,8,32,5,0.1777777821,0.7111111283,0.1111111119
600565,12,17,7,0.3333333433,0.472222209,0.1944444478
600566,2,31,11,0.0454545468,0.7045454382999999,0.25
600567,1,3,10,0.0714285746,0.2142857164,0.7142857313
600569,0,2,2,0.0,0.5,0.5
600571,6,12,6,0.25,0.5,0.25
600574,3,29,8,0.075000003,0.7250000238,0.200000003
600576,15,57,15,0.1724137962,0.6551724076,0.1724137962
600577,5,19,5,0.1724137962,0.6551724076,0.1724137962
600579,34,49,8,0.3736263812,0.5384615660000001,0.08791209009999999
600582,2,6,3,0.1818181872,0.5454545617000001,0.2727272809
600583,8,9,5,0.3636363745,0.4090909064,0.227272734
600586,5,33,10,0.1041666642,0.6875,0.2083333284
600587,5,31,15,0.0980392173,0.6078431606,0.2941176593
600588,12,21,13,0.2608695626,0.4565217495,0.2826086879
600589,11,34,2,0.2340425551,0.7234042287000001,0.0425531901
600590,2,31,6,0.051282052,0.7948718070999999,0.1538461596
600592,24,71,9,0.2307692319,0.6826922893999999,0.0865384638
600593,1,7,1,0.1111111119,0.7777777909999999,0.1111111119
600594,1,2,0,0.3333333433,0.6666666864999999,0.0
600693,0,2,2,0.0,0.5,0.5
600694,0,1,0,0.0,1.0,0.0
600696,0,1,0,0.0,1.0,0.0
600697,0,3,3,0.0,0.5,0.5
60A000,0,1,1,0.0,0.5,0.5
60B000,0,4,0,0.0,1.0,0.0
60C000,0,8,4,0.0,0.6666666864999999,0.3333333433
60F000,0,7,10,0.0,0.4117647111,0.5882353187
60G000,5,6,18,0.1724137962,0.2068965584,0.6206896304999999
60H000,0,1,1,0.0,0.5,0.5
60I000,0,0,1,0.0,0.0,1.0
60J000,4,13,16,0.1212121248,0.3939394057,0.4848484993
60K000,0,0,1,0.0,0.0,1.0
60L000,2,2,0,0.5,0.5,0.0
60M000,1,2,0,0.3333333433,0.6666666864999999,0.0
60N000,0,1,0,0.0,1.0,0.0
60P000,1,4,1,0.1666666716,0.6666666864999999,0.1666666716
60Q000,0,3,2,0.0,0.6000000238000001,0.400000006
60R000,0,7,0,0.0,1.0,0.0
60S000,0,2,2,0.0,0.5,0.5
60V000,4,13,2,0.2105263174,0.6842105389,0.1052631587
60X000,0,0,1,0.0,0.0,1.0
60Y000,0,1,1,0.0,0.5,0.5
610302,3,7,6,0.1875,0.4375,0.375
610310,1,9,5,0.06666667009999999,0.6000000238000001,0.3333333433
610320,1,11,5,0.0588235296,0.6470588446,0.2941176593
610322,1,8,6,0.06666667009999999,0.5333333611,0.400000006
610326,3,12,6,0.1428571492,0.571428597,0.2857142985
610332,0,4,1,0.0,0.8000000119,0.200000003
610334,5,14,17,0.1388888955,0.3888888955,0.472222209
61J000,0,1,0,0.0,1.0,0.0
61K000,0,1,0,0.0,1.0,0.0
61M000,1,14,7,0.0454545468,0.6363636254999999,0.3181818128
61N000,2,12,3,0.1176470593,0.7058823705,0.1764705926
61P000,0,0,1,0.0,0.0,1.0
61Q000,0,3,1,0.0,0.75,0.25
61R000,1,1,0,0.5,0.5,0.0
61X000,0,1,0,0.0,1.0,0.0
620310,1,4,3,0.125,0.5,0.375
620312,5,12,7,0.2083333284,0.5,0.2916666567
620314,6,17,7,0.200000003,0.5666666627,0.2333333343
620316,6,25,7,0.1578947306,0.6578947306,0.184210524
620318,4,19,5,0.1428571492,0.678571403,0.1785714328
620324,1,12,3,0.0625,0.75,0.1875
620330,1,10,3,0.0714285746,0.7142857313,0.2142857164
620334,5,14,2,0.2380952388,0.6666666864999999,0.095238097
620336,4,11,5,0.200000003,0.5500000119,0.25
620339,5,17,2,0.2083333284,0.7083333135,0.0833333358
620340,3,22,4,0.1034482792,0.7586206794,0.137931034
620350,0,5,3,0.0,0.625,0.375
630304,3,9,8,0.150000006,0.4499999881,0.400000006
630308,4,17,4,0.1599999964,0.6800000072,0.1599999964
630312,2,11,4,0.1176470593,0.6470588446,0.2352941185
630316,2,14,10,0.0769230798,0.5384615660000001,0.3846153915
630317,2,24,0,0.0769230798,0.9230769277,0.0
630320,2,15,4,0.095238097,0.7142857313,0.190476194
630324,4,22,15,0.097560972,0.5365853906,0.3658536673
630328,1,15,4,0.050000000700000005,0.75,0.200000003
630330,2,2,3,0.2857142985,0.2857142985,0.4285714328
630331,3,22,12,0.0810810775,0.5945945978,0.3243243098
630332,2,18,17,0.0540540554,0.4864864945,0.4594594538
630336,10,66,29,0.095238097,0.6285714507,0.2761904895
630342,0,30,6,0.0,0.8333333135,0.1666666716
630348,3,31,5,0.0769230798,0.7948718070999999,0.1282051355
630350,8,37,4,0.16326530279999998,0.7551020384,0.08163265139999999
630352,1,17,8,0.0384615399,0.6538461447,0.3076923192
630356,2,13,7,0.0909090936,0.5909090638000001,0.3181818128
630360,8,53,11,0.1111111119,0.7361111045000001,0.15277777609999998
630364,3,30,9,0.0714285746,0.7142857313,0.2142857164
630368,3,25,10,0.0789473653,0.6578947306,0.2631579041
630373,0,22,9,0.0,0.7096773982,0.290322572
630374,6,34,9,0.1224489808,0.6938775778,0.1836734712
630376,2,15,8,0.0799999982,0.6000000238000001,0.3199999928
63A000,1,0,0,1.0,0.0,0.0
63B000,0,1,0,0.0,1.0,0.0
640302,2,16,3,0.095238097,0.7619047761,0.1428571492
640304,2,29,7,0.0526315793,0.7631579041,0.184210524
640306,4,13,4,0.190476194,0.6190476418,0.190476194
640308,6,25,5,0.1666666716,0.694444418,0.1388888955
640316,1,7,3,0.0909090936,0.6363636254999999,0.2727272809
640320,6,19,7,0.1875,0.59375,0.21875
640324,1,16,21,0.0263157897,0.4210526347,0.552631557
640326,4,12,2,0.2222222239,0.6666666864999999,0.1111111119
640328,3,23,4,0.1000000015,0.7666666508,0.1333333403
640329,6,16,6,0.2142857164,0.571428597,0.2142857164
640332,1,27,0,0.0357142873,0.9642857313,0.0
640334,4,13,2,0.2105263174,0.6842105389,0.1052631587
640335,8,12,1,0.380952388,0.571428597,0.0476190485
640336,2,20,4,0.0769230798,0.7692307829999999,0.1538461596
640340,1,9,1,0.0909090936,0.8181818128,0.0909090936
640342,1,3,0,0.25,0.75,0.0
640346,21,14,17,0.4038461447,0.26923078300000003,0.3269230723
640347,1,4,5,0.1000000015,0.400000006,0.5
640348,3,24,13,0.075000003,0.6000000238000001,0.3249999881
640350,17,33,10,0.2833333313,0.5500000119,0.1666666716
640354,0,1,1,0.0,0.5,0.5
640358,9,37,4,0.18000000719999998,0.7400000095,0.0799999982
640360,0,6,7,0.0,0.4615384638,0.5384615660000001
640361,19,38,12,0.2753623128,0.5507246256,0.17391304670000002
640362,5,24,18,0.1063829809,0.5106382965999999,0.3829787374000001
640364,8,46,6,0.1333333403,0.7666666508,0.1000000015
640376,4,25,1,0.1333333403,0.8333333135,0.0333333351
640384,0,13,1,0.0,0.928571403,0.0714285746
640396,4,13,4,0.190476194,0.6190476418,0.190476194
640400,0,9,25,0.0,0.26470589640000003,0.7352941036
64A000,5,8,1,0.3571428657,0.571428597,0.0714285746
64B000,0,2,0,0.0,1.0,0.0
650304,1,18,7,0.0384615399,0.6923077106000001,0.26923078300000003
650308,2,10,10,0.0909090936,0.4545454681,0.4545454681
650309,1,21,12,0.0294117648,0.6176470518,0.3529411852
650310,3,34,18,0.0545454547,0.6181818246999999,0.3272727132
650312,3,13,3,0.1578947306,0.6842105389,0.1578947306
650316,2,16,15,0.0606060624,0.4848484993,0.4545454681
650323,6,21,11,0.1578947306,0.552631557,0.2894736826
650324,1,17,3,0.0476190485,0.8095238209000001,0.1428571492
650325,8,30,9,0.17021276059999998,0.6382978559,0.1914893687
650326,14,36,67,0.11965812,0.3076923192,0.5726495981
650327,21,54,30,0.200000003,0.5142857432,0.2857142985
650328,4,17,11,0.125,0.53125,0.34375
650332,1,30,18,0.0204081628,0.612244904,0.3673469424
650338,1,13,16,0.0333333351,0.4333333373,0.5333333611
650339,1,18,9,0.0357142873,0.6428571343,0.3214285672
650340,1,4,5,0.1000000015,0.400000006,0.5
650341,5,18,9,0.15625,0.5625,0.28125
650342,13,36,38,0.1494252831,0.4137931168,0.436781615
650343,12,17,19,0.25,0.3541666567,0.3958333433
650345,0,0,14,0.0,0.0,1.0
650346,2,19,14,0.0571428575,0.5428571701,0.400000006
650348,2,28,12,0.0476190485,0.6666666864999999,0.2857142985
650350,7,31,20,0.1206896529,0.5344827771,0.3448275924
650351,7,30,6,0.1627907008,0.6976743937000001,0.1395348907
650352,9,31,31,0.1267605573,0.4366197288000001,0.4366197288000001
650353,5,17,12,0.1470588297,0.5,0.3529411852
650354,1,3,9,0.0769230798,0.2307692319,0.6923077106000001
650355,0,4,12,0.0,0.25,0.75
650356,3,28,12,0.06976744530000001,0.6511628032,0.2790697813
650362,5,18,16,0.1282051355,0.4615384638,0.4102564156
650364,13,23,17,0.2452830225,0.4339622557,0.3207547069
650366,7,17,8,0.21875,0.53125,0.25
650368,1,18,13,0.03125,0.5625,0.40625
650380,0,24,17,0.0,0.5853658319,0.4146341383
650384,4,22,14,0.1000000015,0.5500000119,0.349999994
650392,12,26,23,0.1967213154,0.4262295067,0.3770491779
650394,2,5,3,0.200000003,0.5,0.30000001190000003
650395,0,3,4,0.0,0.4285714328,0.571428597
650400,4,12,21,0.1081081107,0.3243243098,0.5675675869
650404,4,23,24,0.07843137530000001,0.4509803951,0.470588237
650408,3,9,8,0.150000006,0.4499999881,0.400000006
650409,0,1,3,0.0,0.25,0.75
650420,1,9,7,0.0588235296,0.5294117928000001,0.4117647111
65A000,0,2,0,0.0,1.0,0.0
65B000,1,10,1,0.0833333358,0.8333333135,0.0833333358
65C000,0,5,2,0.0,0.7142857313,0.2857142985
65F000,0,0,1,0.0,0.0,1.0
65G000,0,1,0,0.0,1.0,0.0
660306,3,13,4,0.150000006,0.6499999761999999,0.200000003
660308,4,12,2,0.2222222239,0.6666666864999999,0.1111111119
660320,1,13,1,0.06666667009999999,0.8666666745999999,0.06666667009999999
660325,0,4,2,0.0,0.6666666864999999,0.3333333433
660336,10,10,7,0.3703703582,0.3703703582,0.2592592537
660360,1,13,2,0.0625,0.8125,0.125
660400,2,4,2,0.25,0.5,0.25
66A000,0,0,2,0.0,0.0,1.0
670300,0,2,3,0.0,0.400000006,0.6000000238000001
670304,9,20,13,0.2142857164,0.4761904776,0.3095238209
670308,7,20,8,0.200000003,0.571428597,0.2285714298
670310,2,42,9,0.0377358496,0.7924528122,0.16981132329999998
670312,3,23,4,0.1000000015,0.7666666508,0.1333333403
670314,7,38,16,0.1147540957,0.6229507923,0.2622950673
670318,8,35,11,0.1481481493,0.6481481194,0.2037037015
670320,3,24,23,0.0599999987,0.4799999893,0.4600000083
670321,2,26,10,0.0526315793,0.6842105389,0.2631579041
670322,11,20,11,0.2619047761,0.4761904776,0.2619047761
670323,10,23,8,0.2439024448,0.5609756112,0.195121944
670324,1,52,25,0.012820513,0.6666666864999999,0.3205128312
670325,5,46,8,0.0847457647,0.7796609998,0.1355932206
670329,6,35,3,0.1363636404,0.7954545617000001,0.06818182019999999
670330,2,33,9,0.0454545468,0.75,0.2045454532
670331,1,11,16,0.0357142873,0.3928571343,0.571428597
670332,5,20,7,0.15625,0.625,0.21875
670333,19,32,15,0.2878787816,0.4848484993,0.227272734
670335,2,26,15,0.0465116277,0.6046511531000001,0.3488371968
670336,9,26,5,0.224999994,0.6499999761999999,0.125
670337,9,36,9,0.1666666716,0.6666666864999999,0.1666666716
670338,5,17,11,0.15151515599999998,0.5151515007,0.3333333433
670339,7,34,9,0.1400000006,0.6800000072,0.18000000719999998
670340,7,26,19,0.1346153915,0.5,0.3653846085
670341,5,24,9,0.1315789521,0.6315789223,0.2368421108
670342,1,20,12,0.0303030312,0.6060606241,0.3636363745
670343,2,38,12,0.0384615399,0.7307692170000001,0.2307692319
670344,12,17,18,0.2553191483,0.3617021143,0.3829787374000001
670345,4,27,3,0.1176470593,0.7941176295,0.0882352963
670346,4,32,7,0.0930232555,0.7441860437000001,0.1627907008
670347,7,33,5,0.1555555612,0.7333333492,0.1111111119
670350,6,26,5,0.1621621549,0.7027027011,0.1351351291
670351,4,30,16,0.0799999982,0.6000000238000001,0.3199999928
670352,6,36,23,0.0923076943,0.5538461804,0.3538461626
670356,7,28,8,0.1627907008,0.6511628032,0.1860465109
670364,7,31,23,0.1147540957,0.5081967115,0.3770491779
67B000,1,4,0,0.200000003,0.8000000119,0.0
680304,6,32,9,0.1276595742,0.6808510423,0.1914893687
680308,2,26,14,0.0476190485,0.6190476418,0.3333333433
680310,2,17,9,0.0714285746,0.6071428657,0.3214285672
680312,1,12,9,0.0454545468,0.5454545617000001,0.4090909064
680316,2,30,9,0.048780486,0.7317073345,0.21951219440000005
680324,1,25,6,0.03125,0.78125,0.1875
680327,4,21,6,0.1290322542,0.6774193645000001,0.1935483813
680328,1,19,18,0.0263157897,0.5,0.4736842215
680329,1,22,9,0.03125,0.6875,0.28125
680330,1,35,14,0.0199999996,0.6999999881,0.2800000012
680332,7,47,24,0.0897435918,0.6025640965,0.3076923192
680335,0,3,1,0.0,0.75,0.25
680336,4,20,11,0.1142857149,0.571428597,0.3142857254
681000,0,8,8,0.0,0.5,0.5
681300,3,27,6,0.0833333358,0.75,0.1666666716
681304,0,24,12,0.0,0.6666666864999999,0.3333333433
681305,1,23,29,0.0188679248,0.4339622557,0.5471698046
681308,5,27,64,0.0520833321,0.28125,0.6666666864999999
681309,0,34,23,0.0,0.5964912176,0.4035087824
681310,1,26,6,0.0303030312,0.7878788114,0.1818181872
681311,0,24,11,0.0,0.6857143044,0.3142857254
681312,1,26,8,0.0285714287,0.7428571582,0.2285714298
681314,0,30,54,0.0,0.3571428657,0.6428571343
681316,1,22,24,0.0212765951,0.4680851102,0.5106382965999999
681320,3,26,9,0.0789473653,0.6842105389,0.2368421108
681322,7,26,23,0.125,0.4642857015,0.4107142985
681324,1,23,30,0.0185185187,0.4259259403,0.555555582
681326,2,31,5,0.0526315793,0.8157894611,0.1315789521
681328,0,2,12,0.0,0.1428571492,0.8571428657
681330,1,22,13,0.027777778,0.6111111045000001,0.3611111045000001
681332,0,20,20,0.0,0.5,0.5
681334,2,27,10,0.051282052,0.6923077106000001,0.2564102709
681336,2,36,10,0.0416666679,0.75,0.2083333284
681338,0,3,6,0.0,0.3333333433,0.6666666864999999
690312,1,15,2,0.055555556,0.8333333135,0.1111111119
690316,0,13,7,0.0,0.6499999761999999,0.349999994
690320,8,23,4,0.2285714298,0.6571428776,0.1142857149
690324,3,9,8,0.150000006,0.4499999881,0.400000006
69A000,1,6,7,0.0714285746,0.4285714328,0.5
700306,2,17,6,0.0799999982,0.6800000072,0.2399999946
700308,12,17,5,0.3529411852,0.5,0.1470588297
700310,0,1,4,0.0,0.200000003,0.8000000119
700314,1,25,3,0.0344827585,0.8620689511,0.1034482792
700316,7,16,3,0.26923078300000003,0.6153846383,0.115384616
700317,6,34,6,0.1304347813,0.7391304374,0.1304347813
700318,6,11,4,0.2857142985,0.5238095522,0.190476194
700319,13,27,8,0.2708333433,0.5625,0.1666666716
700320,4,18,2,0.1666666716,0.75,0.0833333358
700322,2,18,11,0.0645161271,0.580645144,0.3548386991
700324,4,22,2,0.1428571492,0.7857142687,0.0714285746
700325,1,1,2,0.25,0.25,0.5
700328,1,11,10,0.0454545468,0.5,0.4545454681
70A000,3,15,6,0.125,0.625,0.25
710312,1,18,16,0.0285714287,0.5142857432,0.4571428597
710316,3,12,8,0.1304347813,0.5217391253,0.34782609340000004
710318,0,24,10,0.0,0.7058823705,0.2941176593
710320,7,16,9,0.21875,0.5,0.28125
710321,12,21,13,0.2608695626,0.4565217495,0.2826086879
710323,5,15,8,0.1785714328,0.5357142686999999,0.2857142985
710324,1,17,11,0.0344827585,0.5862069129999999,0.3793103397
710326,11,23,4,0.2894736826,0.6052631736,0.1052631587
710327,0,3,6,0.0,0.3333333433,0.6666666864999999
710328,2,27,5,0.0588235296,0.7941176295,0.1470588297
710332,4,15,11,0.1333333403,0.5,0.3666666746
710342,4,43,27,0.0540540554,0.5810810924,0.364864856
710344,5,18,11,0.1470588297,0.5294117928000001,0.3235294223
710346,3,13,13,0.1034482792,0.4482758641,0.4482758641
710347,3,10,11,0.125,0.4166666567,0.4583333433
710348,1,10,3,0.0714285746,0.7142857313,0.2142857164
710350,5,18,8,0.1612903178,0.580645144,0.2580645084
710352,3,14,11,0.1071428582,0.5,0.3928571343
720304,2,20,8,0.06666667009999999,0.6666666864999999,0.2666666806
720312,7,11,10,0.25,0.3928571343,0.3571428657
720316,8,19,6,0.2424242496,0.5757575631,0.1818181872
720320,8,19,0,0.2962962985,0.7037037015000001,0.0
730332,4,19,10,0.1212121248,0.5757575631,0.30303031210000003
730334,2,10,4,0.125,0.625,0.25
730340,0,9,5,0.0,0.6428571343,0.3571428657
730344,13,11,2,0.5,0.4230769277000001,0.0769230798
730348,3,8,3,0.2142857164,0.571428597,0.2142857164
730350,1,4,0,0.200000003,0.8000000119,0.0
730352,33,34,7,0.4459459484,0.4594594538,0.0945945978
730354,1,20,10,0.0322580636,0.6451612711,0.3225806355
730356,2,16,3,0.095238097,0.7619047761,0.1428571492
730360,9,17,4,0.30000001190000003,0.5666666627,0.1333333403
730368,2,9,5,0.125,0.5625,0.3125
73B000,4,26,18,0.0833333358,0.5416666864999999,0.375
740302,7,18,12,0.1891891956,0.4864864945,0.3243243098
740304,5,26,14,0.1111111119,0.5777778029,0.3111111224
740308,6,14,4,0.25,0.5833333135000001,0.1666666716
740309,4,29,13,0.0869565234,0.6304348111,0.2826086879
740310,3,28,3,0.0882352963,0.8235294223,0.0882352963
740320,2,17,6,0.0799999982,0.6800000072,0.2399999946
740324,14,10,12,0.3888888955,0.277777791,0.3333333433
740330,4,35,8,0.08510638029999999,0.7446808219,0.17021276059999998
740332,5,27,23,0.0909090936,0.4909090996,0.4181818068
740333,10,56,25,0.1098901108,0.6153846383,0.27472528820000003
740334,9,6,7,0.4090909064,0.2727272809,0.3181818128
740336,4,35,21,0.06666667009999999,0.5833333135000001,0.349999994
740337,11,21,12,0.25,0.4772727191,0.2727272809
740338,1,14,11,0.0384615399,0.5384615660000001,0.4230769277000001
740340,3,24,7,0.0882352963,0.7058823705,0.2058823556
740344,7,29,5,0.1707317084,0.7073170543,0.1219512224
740352,8,26,5,0.2051282078,0.6666666864999999,0.1282051355
740358,0,25,7,0.0,0.78125,0.21875
740360,1,19,3,0.0434782617,0.8260869384,0.1304347813
740362,1,21,25,0.0212765951,0.446808517,0.5319148898
740366,14,36,22,0.1944444478,0.5,0.3055555522
740368,14,36,8,0.2413793057,0.6206896304999999,0.137931034
740374,6,36,8,0.1199999973,0.7200000286,0.1599999964
740375,3,25,3,0.0967741907,0.8064516187,0.0967741907
740376,5,26,10,0.1219512224,0.6341463327,0.2439024448
740378,1,15,9,0.0399999991,0.6000000238000001,0.3600000143
740379,1,36,13,0.0199999996,0.7200000286,0.2599999905
740380,3,16,19,0.0789473653,0.4210526347,0.5
740386,5,27,8,0.125,0.6750000119,0.200000003
740388,12,56,23,0.1318681389,0.6153846383,0.2527472675
740390,3,18,7,0.1071428582,0.6428571343,0.25
740396,0,16,7,0.0,0.6956521869,0.3043478131
740400,1,22,14,0.0270270277,0.5945945978,0.3783783913
740402,2,31,0,0.0606060624,0.9393939376,0.0
740404,0,31,16,0.0,0.6595744491,0.3404255211
740406,0,19,32,0.0,0.3725490272,0.6274510026
740500,0,3,8,0.0,0.2727272809,0.7272727489
