agency_code,pct_ap_a_am7_course2,pct_ap_a_as7_course2,pct_ap_a_all_course2,pct_ap_a_bl7_course2,pct_ap_a_els_course2,pct_ap_a_fem_course2,pct_ap_a_hi7_course2,pct_ap_a_male_course2,pct_ap_a_mu7_course2,pct_ap_a_pi7_course2,pct_ap_a_swd_course2,pct_ap_a_wh7_course2,pct_ap_h_am7_course2,pct_ap_h_as7_course2,pct_ap_h_all_course2,pct_ap_h_bl7_course2,pct_ap_h_els_course2,pct_ap_h_fem_course2,pct_ap_h_hi7_course2,pct_ap_h_male_course2,pct_ap_h_mu7_course2,pct_ap_h_pi7_course2,pct_ap_h_swd_course2,pct_ap_h_wh7_course2,pct_ap_t_am7_course2,pct_ap_t_as7_course2,pct_ap_t_all_course2,pct_ap_t_bl7_course2,pct_ap_t_fem_course2,pct_ap_t_hi7_course2,pct_ap_t_male_course2,pct_ap_t_mu7_course2,pct_ap_t_pi7_course2,pct_ap_t_swd_course2,pct_ap_t_wh7_course2,pct_ccp_a_am7_course2,pct_ccp_a_as7_course2,pct_ccp_a_all_course2,pct_ccp_a_bl7_course2,pct_ccp_a_els_course2,pct_ccp_a_fem_course2,pct_ccp_a_hi7_course2,pct_ccp_a_male_course2,pct_ccp_a_mu7_course2,pct_ccp_a_pi7_course2,pct_ccp_a_swd_course2,pct_ccp_a_wh7_course2,pct_ccp_h_am7_course2,pct_ccp_h_as7_course2,pct_ccp_h_all_course2,pct_ccp_h_bl7_course2,pct_ccp_h_els_course2,pct_ccp_h_fem_course2,pct_ccp_h_hi7_course2,pct_ccp_h_male_course2,pct_ccp_h_mu7_course2,pct_ccp_h_pi7_course2,pct_ccp_h_swd_course2,pct_ccp_h_wh7_course2,pct_ccp_i_all_course2,pct_ccp_i_fem_course2,pct_ccp_i_hi7_course2,pct_ccp_t_am7_course2,pct_ccp_t_as7_course2,pct_ccp_t_all_course2,pct_ccp_t_bl7_course2,pct_ccp_t_els_course2,pct_ccp_t_fem_course2,pct_ccp_t_hi7_course2,pct_ccp_t_male_course2,pct_ccp_t_mu7_course2,pct_ccp_t_pi7_course2,pct_ccp_t_swd_course2,pct_ccp_t_wh7_course2,pct_ib_h_am7_course2,pct_ib_h_as7_course2,pct_ib_h_all_course2,pct_ib_h_bl7_course2,pct_ib_h_els_course2,pct_ib_h_fem_course2,pct_ib_h_hi7_course2,pct_ib_h_male_course2,pct_ib_h_mu7_course2,pct_ib_h_pi7_course2,pct_ib_h_swd_course2,pct_ib_h_wh7_course2,total_ap_a_am7_course2,total_ap_a_as7_course2,total_ap_a_all_course2,total_ap_a_bl7_course2,total_ap_a_els_course2,total_ap_a_fem_course2,total_ap_a_hi7_course2,total_ap_a_male_course2,total_ap_a_mu7_course2,total_ap_a_pi7_course2,total_ap_a_swd_course2,total_ap_a_wh7_course2,total_ap_h_am7_course2,total_ap_h_as7_course2,total_ap_h_all_course2,total_ap_h_bl7_course2,total_ap_h_els_course2,total_ap_h_fem_course2,total_ap_h_hi7_course2,total_ap_h_male_course2,total_ap_h_mu7_course2,total_ap_h_pi7_course2,total_ap_h_swd_course2,total_ap_h_wh7_course2,total_ap_t_am7_course2,total_ap_t_as7_course2,total_ap_t_all_course2,total_ap_t_bl7_course2,total_ap_t_fem_course2,total_ap_t_hi7_course2,total_ap_t_male_course2,total_ap_t_mu7_course2,total_ap_t_pi7_course2,total_ap_t_swd_course2,total_ap_t_wh7_course2,total_ccp_a_am7_course2,total_ccp_a_as7_course2,total_ccp_a_all_course2,total_ccp_a_bl7_course2,total_ccp_a_els_course2,total_ccp_a_fem_course2,total_ccp_a_hi7_course2,total_ccp_a_male_course2,total_ccp_a_mu7_course2,total_ccp_a_pi7_course2,total_ccp_a_swd_course2,total_ccp_a_wh7_course2,total_ccp_h_am7_course2,total_ccp_h_as7_course2,total_ccp_h_all_course2,total_ccp_h_bl7_course2,total_ccp_h_els_course2,total_ccp_h_fem_course2,total_ccp_h_hi7_course2,total_ccp_h_male_course2,total_ccp_h_mu7_course2,total_ccp_h_pi7_course2,total_ccp_h_swd_course2,total_ccp_h_wh7_course2,total_ccp_i_all_course2,total_ccp_i_fem_course2,total_ccp_i_hi7_course2,total_ccp_t_am7_course2,total_ccp_t_as7_course2,total_ccp_t_all_course2,total_ccp_t_bl7_course2,total_ccp_t_els_course2,total_ccp_t_fem_course2,total_ccp_t_hi7_course2,total_ccp_t_male_course2,total_ccp_t_mu7_course2,total_ccp_t_pi7_course2,total_ccp_t_swd_course2,total_ccp_t_wh7_course2,total_ib_h_am7_course2,total_ib_h_as7_course2,total_ib_h_all_course2,total_ib_h_bl7_course2,total_ib_h_els_course2,total_ib_h_fem_course2,total_ib_h_hi7_course2,total_ib_h_male_course2,total_ib_h_mu7_course2,total_ib_h_pi7_course2,total_ib_h_swd_course2,total_ib_h_wh7_course2,year_a_am7_course2,year_a_as7_course2,year_a_all_course2,year_a_bl7_course2,year_a_els_course2,year_a_fem_course2,year_a_hi7_course2,year_a_male_course2,year_a_mu7_course2,year_a_pi7_course2,year_a_swd_course2,year_a_wh7_course2,year_h_am7_course2,year_h_as7_course2,year_h_all_course2,year_h_bl7_course2,year_h_els_course2,year_h_fem_course2,year_h_hi7_course2,year_h_male_course2,year_h_mu7_course2,year_h_pi7_course2,year_h_swd_course2,year_h_wh7_course2,year_i_all_course2,year_i_fem_course2,year_i_hi7_course2,year_t_am7_course2,year_t_as7_course2,year_t_all_course2,year_t_bl7_course2,year_t_els_course2,year_t_fem_course2,year_t_hi7_course2,year_t_male_course2,year_t_mu7_course2,year_t_pi7_course2,year_t_swd_course2,year_t_wh7_course2
300312,,,,,,,,,,,,,,1.04,100.0,0.78,,29.5,2.35,22.19,1.31,,,46.21,,,,,,,,,,,,,,,,,,,,,,,,,0.65,100.0,3.47,1.52,32.32,9.76,67.68,3.47,,10.63,82.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,383.0,3.0,,113.0,9.0,85.0,5.0,,,177.0,,,,,,,,,,,,,,,,,,,,,,,,,3.0,461.0,16.0,7.0,149.0,45.0,312.0,16.0,,49.0,381.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,2019.0,2019.0,,,,,,,,,,,,,,,
300314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,4.23,,69.01,26.06,30.99,2.11,,2.11,67.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.0,6.0,,98.0,37.0,44.0,3.0,,3.0,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,,2019.0,2019.0,2019.0,2019.0,,2019.0,2019.0,,,,,,,,,,,,,,,
310338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,100.0,25.74,3.96,65.35,37.13,34.65,1.49,0.5,2.48,34.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,202.0,52.0,8.0,132.0,75.0,70.0,3.0,1.0,5.0,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,,,,,,,,,,,,,,
310344,,,,,,,,,,,,,,,100.0,1.64,,27.87,3.28,22.95,1.64,,,44.26,,,,,,,,,,,,,,,,,,,,,,,,0.45,0.22,100.0,7.42,9.44,58.65,26.52,41.35,1.8,,5.17,63.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,1.0,,17.0,2.0,14.0,1.0,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,445.0,33.0,42.0,261.0,118.0,184.0,8.0,,23.0,283.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,2019.0,2019.0,,,,,,,,,,,,,,,
310352,,,,,,,,,,,,,,2.33,100.0,11.63,,20.93,13.95,30.23,,,,23.26,,,,,,,,,,,,,,,,,,,,,,,,,0.3,100.0,33.33,16.22,53.75,47.45,46.25,1.5,0.3,4.8,17.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,43.0,5.0,,9.0,6.0,13.0,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,333.0,111.0,54.0,179.0,158.0,154.0,5.0,1.0,16.0,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,,,,,,,,,,,,,,
310364,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,4.55,45.45,27.27,13.64,,,,27.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,5.03,6.15,58.1,46.93,41.9,1.12,,1.12,46.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,1.0,10.0,6.0,3.0,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.0,9.0,11.0,104.0,84.0,75.0,2.0,,2.0,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,2019.0,2019.0
310392,,,,,,,,,,,,,,,100.0,2.38,,33.33,26.19,28.57,4.76,,,28.57,,,,,,,,,,,,,,,,,,,,,,,,0.94,0.63,100.0,28.84,8.46,42.95,39.81,57.05,3.13,,4.39,26.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,1.0,,14.0,11.0,12.0,2.0,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,319.0,92.0,27.0,137.0,127.0,182.0,10.0,,14.0,85.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,2019.0,2019.0,,,,,,,,,,,,,,,
320309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26,2.85,100.0,63.21,,62.18,25.13,37.82,2.59,0.26,0.26,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,11.0,386.0,244.0,,240.0,97.0,146.0,10.0,1.0,1.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,,,,,,,,,,,,,,
320312,,,,,,,,,,,,,0.2,6.94,100.0,11.9,,35.71,6.35,32.54,2.18,,1.19,40.67,,,,,,,,,,,,,,,,,,,,,,,,1.06,2.91,100.0,37.3,8.73,49.21,29.63,50.79,5.82,0.26,11.38,23.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,35.0,504.0,60.0,,180.0,32.0,164.0,11.0,,6.0,205.0,,,,,,,,,,,,,,,,,,,,,,,,4.0,11.0,378.0,141.0,33.0,186.0,112.0,192.0,22.0,1.0,43.0,87.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,,,,,,,,,,,,,,
320314,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,27.27,23.64,14.55,25.45,1.82,,3.64,5.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0,15.0,13.0,8.0,14.0,1.0,,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,,2019.0,2019.0,2019.0,2019.0,,2019.0,2019.0
320317,,,,,,,,,,,,,,2.6,100.0,31.17,,51.95,16.88,6.49,2.6,,,5.19,,,,,,,,,,,,,,,,,,,,,,,,0.37,3.66,100.0,42.49,5.86,84.62,44.69,15.38,2.93,,4.03,5.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,77.0,24.0,,40.0,13.0,5.0,2.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,10.0,273.0,116.0,16.0,231.0,122.0,42.0,8.0,,11.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,2019.0,2019.0,,,,,,,,,,,,,,,
320322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,33.33,,33.33,33.33,66.67,,,,33.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,,1.0,1.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,,2019.0,2019.0,2019.0,,,,2019.0,,,,,,,,,,,,,,,
320323,,,,,,,,,,,,,,,,,,,,,,,,,,4.97,100.0,10.77,42.54,4.97,19.89,2.49,,,39.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,100.0,,,50.0,,50.0,,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,362.0,39.0,154.0,18.0,72.0,9.0,,,142.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,,2019.0,2019.0,2019.0,2019.0,,,2019.0
320325,,,,,,,,,,,,,,1.27,100.0,51.27,5.06,42.41,13.29,27.85,2.53,,0.63,1.9,,,,,,,,,,,,,,,,,,,,,,,,0.55,0.55,100.0,72.53,8.79,45.6,21.98,54.4,1.65,,14.84,2.75,,,,,,,,,,,,,,,,,1.15,100.0,85.06,1.15,62.07,8.05,37.93,3.45,,,2.3,,,,,,,,,,,,,,2.0,158.0,81.0,8.0,67.0,21.0,44.0,4.0,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,182.0,132.0,16.0,83.0,40.0,99.0,3.0,,27.0,5.0,,,,,,,,,,,,,,,,,1.0,87.0,74.0,1.0,54.0,7.0,33.0,3.0,,,2.0,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,2019.0,2019.0,,,,,,,,,,,,,,,
320341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,86.11,,47.22,5.56,52.78,8.33,,27.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,31.0,,17.0,2.0,19.0,3.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,,2019.0,2019.0,2019.0,2019.0,,2019.0,
320353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.35,100.0,32.07,0.54,62.5,26.63,37.5,2.72,,1.09,34.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,184.0,59.0,1.0,115.0,49.0,69.0,5.0,,2.0,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,2019.0,2019.0,,,,,,,,,,,,,,,
320356,,,,,,,,,,,,,,3.28,100.0,13.5,0.36,40.88,13.14,22.99,2.19,,0.36,31.75,,,,,,,,,,,,,,,,,,,,,,,,,1.53,100.0,39.29,9.18,57.14,27.55,42.86,6.12,0.51,12.76,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,274.0,37.0,1.0,112.0,36.0,63.0,6.0,,1.0,87.0,,,,,,,,,,,,,,,,,,,,,,,,,3.0,196.0,77.0,18.0,112.0,54.0,84.0,12.0,1.0,25.0,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,,,,,,,,,,,,,,
320365,,,,,,,,,,,,,,3.62,100.0,11.63,,33.85,7.75,34.88,3.88,,0.52,41.86,,,,,,,,,,,,,,,,,,,,,,,,,3.19,100.0,41.04,15.54,43.43,29.88,56.57,1.59,,13.15,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,387.0,45.0,,131.0,30.0,135.0,15.0,,2.0,162.0,,,,,,,,,,,,,,,,,,,,,,,,,8.0,251.0,103.0,39.0,109.0,75.0,142.0,4.0,,33.0,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,2019.0,2019.0,,,,,,,,,,,,,,,
320368,,,,,,,,,,,,,,3.25,100.0,28.46,0.81,31.71,14.63,18.7,1.63,0.81,,1.63,,,,,,,,,,,,,,,,,,,,,,,,,1.51,100.0,45.28,12.83,27.92,47.92,72.08,1.89,0.38,13.21,3.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,123.0,35.0,1.0,39.0,18.0,23.0,2.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,4.0,265.0,120.0,34.0,74.0,127.0,191.0,5.0,1.0,35.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,,,,,,,,,,,,,,
320701,,,,,,,,,,,,,,,100.0,49.09,1.82,32.73,9.09,38.18,1.82,,,10.91,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,75.6,3.83,40.19,18.18,59.81,2.87,,8.61,3.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0,27.0,1.0,18.0,5.0,21.0,1.0,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,209.0,158.0,8.0,84.0,38.0,125.0,6.0,,18.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,2019.0,2019.0,,,,,,,,,,,,,,,
32L000,,1.25,100.0,7.5,,35.0,3.75,31.25,1.88,0.63,2.5,51.25,,,,,,,,,,,,,,,,,,,,,,,,,9.68,100.0,,,58.06,6.45,41.94,6.45,,3.23,77.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,160.0,12.0,,56.0,6.0,50.0,3.0,1.0,4.0,82.0,,,,,,,,,,,,,,,,,,,,,,,,,3.0,31.0,,,18.0,2.0,13.0,2.0,,1.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
32N000,,,,,,,,,,,,,,16.13,100.0,4.15,,33.18,5.07,41.01,6.91,,0.92,41.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,217.0,9.0,,72.0,11.0,89.0,15.0,,2.0,91.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,,2019.0,2019.0,2019.0,2019.0,,2019.0,2019.0,,,,,,,,,,,,,,,
330326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,100.0,20.96,0.6,59.28,17.37,40.72,1.2,,1.2,59.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,167.0,35.0,1.0,99.0,29.0,68.0,2.0,,2.0,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,2019.0,2019.0,,,,,,,,,,,,,,,
330328,,,,,,,,,,,,,,,100.0,66.67,,77.78,22.22,22.22,,,,11.11,,,,,,,,,,,,,,,,,,,,,,,,,0.68,100.0,78.08,4.11,52.05,14.38,47.95,0.68,,12.33,6.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,12.0,,14.0,4.0,4.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,146.0,114.0,6.0,76.0,21.0,70.0,1.0,,18.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,2019.0,2019.0,,,,,,,,,,,,,,,
330350,,,,,,,,,,,,,,,100.0,20.0,,32.5,2.5,27.5,2.5,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,0.35,0.35,100.0,39.36,1.77,70.21,8.51,29.79,3.55,0.35,4.61,47.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,8.0,,13.0,1.0,11.0,1.0,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,282.0,111.0,5.0,198.0,24.0,84.0,10.0,1.0,13.0,134.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,,,,,,,,,,,,,,
330358,,,,,,,,,,,,,,,100.0,31.82,,59.09,9.09,18.18,9.09,,,27.27,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,71.73,1.27,69.62,6.33,30.38,2.53,,8.02,19.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,7.0,,13.0,2.0,4.0,2.0,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,237.0,170.0,3.0,165.0,15.0,72.0,6.0,,19.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,2019.0,2019.0,,,,,,,,,,,,,,,
33A000,,,100.0,,,,14.29,14.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.04,100.0,29.59,,59.18,13.27,40.82,2.04,,3.06,53.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,98.0,29.0,,58.0,13.0,40.0,2.0,,3.0,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,,2019.0,2019.0,2019.0,2019.0,,2019.0,2019.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
340311,,,,,,,,,,,,,,3.81,100.0,12.11,,24.22,7.27,41.87,4.5,0.35,1.04,38.06,,,,,,,,,,,,,,,,,,,,,,,,,3.75,100.0,39.38,1.25,71.25,13.75,28.75,5.63,0.63,2.5,36.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,289.0,35.0,,70.0,21.0,121.0,13.0,1.0,3.0,110.0,,,,,,,,,,,,,,,,,,,,,,,,,6.0,160.0,63.0,2.0,114.0,22.0,46.0,9.0,1.0,4.0,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,,,,,,,,,,,,,,
340330,,,,,,,,,,,,,,,100.0,25.71,,34.29,17.14,14.29,2.86,,2.86,2.86,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,60.56,11.27,63.38,28.17,36.62,5.63,,16.9,5.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,9.0,,12.0,6.0,5.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,71.0,43.0,8.0,45.0,20.0,26.0,4.0,,12.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,2019.0,2019.0,,,,,,,,,,,,,,,
340336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,35.29,19.61,35.29,31.37,64.71,7.84,,100.0,25.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0,18.0,10.0,18.0,16.0,33.0,4.0,,51.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,2019.0,2019.0,,,,,,,,,,,,,,,
340362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.38,10.9,100.0,18.8,,59.4,22.56,40.6,3.01,,,44.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,29.0,266.0,50.0,,158.0,60.0,108.0,8.0,,,118.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,,2019.0,2019.0,2019.0,2019.0,,,2019.0,,,,,,,,,,,,,,,
340364,,,,,,,,,,,,,,0.62,100.0,6.17,,33.95,5.86,26.85,0.93,,0.93,47.22,,,,,,,,,,,,,,,,,,,,,,,,,1.54,100.0,18.92,1.93,55.98,16.6,44.02,1.93,,8.49,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,324.0,20.0,,110.0,19.0,87.0,3.0,,3.0,153.0,,,,,,,,,,,,,,,,,,,,,,,,,4.0,259.0,49.0,5.0,145.0,43.0,114.0,5.0,,22.0,158.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,2019.0,2019.0,,,,,,,,,,,,,,,
