agency_code,den_aig_elp,den_all_elp,den_as7_elp,den_bl7_elp,den_eds_elp,den_els_elp,den_fem_elp,den_hi7_elp,den_hms_elp,den_male_elp,den_mig_elp,den_mil_elp,den_neds_elp,den_nswd_elp,den_swd_elp,den_wh7_elp,pct_aig_elp,pct_all_elp,pct_as7_elp,pct_bl7_elp,pct_eds_elp,pct_els_elp,pct_fem_elp,pct_hi7_elp,pct_hms_elp,pct_male_elp,pct_mig_elp,pct_mil_elp,pct_neds_elp,pct_nswd_elp,pct_swd_elp,pct_wh7_elp
630350,,15.0,,,12.0,15.0,,10.0,,10.0,,,,,,,,20.0,,,8.3,20.0,,5.0,,10.0,,,,,,
630364,,21.0,,,19.0,21.0,,21.0,,14.0,,,,11.0,10.0,,,76.2,,,78.9,76.2,,76.2,,71.4,,,,81.8,70.0,
630368,,17.0,,,16.0,17.0,,17.0,,,,,,11.0,,,,70.6,,,68.8,70.6,,70.6,,,,,,72.7,,
630373,,11.0,,,11.0,11.0,,11.0,,,,,,,,,,72.7,,,72.7,72.7,,72.7,,,,,,,,
630376,,12.0,,,11.0,12.0,,10.0,,,,,,10.0,,,,8.3,,,9.1,8.3,,10.0,,,,,,10.0,,
640304,,143.0,,,62.0,143.0,63.0,138.0,,80.0,10.0,,81.0,110.0,33.0,,,69.2,,,69.4,69.2,74.6,68.8,,65.0,80.0,,69.1,72.7,57.6,
640308,,33.0,12.0,,,33.0,20.0,20.0,,13.0,,,24.0,31.0,,,,81.8,75.0,,,81.8,90.0,85.0,,69.2,,,79.2,80.6,,
640324,,30.0,,,29.0,30.0,14.0,28.0,,16.0,,,,27.0,,,,46.7,,,44.8,46.7,57.1,46.4,,37.5,,,,48.1,,
640328,,36.0,,,14.0,36.0,15.0,29.0,,21.0,,,22.0,31.0,,,,61.1,,,64.3,61.1,66.7,55.2,,57.1,,,59.1,58.1,,
640332,,41.0,,,14.0,41.0,17.0,30.0,,24.0,,,27.0,35.0,,,,51.2,,,71.4,51.2,58.8,40.0,,45.8,,,40.7,57.1,,
640335,,11.0,,,,11.0,,,,,,,,10.0,,,,18.2,,,,18.2,,,,,,,,20.0,,
640336,,49.0,,,12.0,49.0,25.0,45.0,,24.0,,,37.0,35.0,14.0,,,53.1,,,50.0,53.1,48.0,55.6,,58.3,,,54.1,60.0,35.7,
640350,,21.0,,,17.0,21.0,,15.0,,14.0,,,,17.0,,,,38.1,,,41.2,38.1,,33.3,,28.6,,,,41.2,,
640358,,30.0,,,26.0,30.0,11.0,22.0,,19.0,,,,22.0,,,,16.7,,,19.2,16.7,9.1,13.6,,21.1,,,,22.7,,
640361,,11.0,,,,11.0,,,,,,,,,,,,18.2,,,,18.2,,,,,,,,,,
640362,,53.0,,,47.0,53.0,16.0,52.0,,37.0,,,,30.0,23.0,,,18.9,,,21.3,18.9,25.0,19.2,,16.2,,,,26.7,8.7,
640364,,63.0,,,55.0,63.0,27.0,61.0,,36.0,,,,36.0,27.0,,,31.7,,,34.5,31.7,40.7,29.5,,25.0,,,,44.4,14.8,
640376,,32.0,,,16.0,32.0,13.0,30.0,,19.0,,,16.0,21.0,11.0,,,56.3,,,56.3,56.3,61.5,53.3,,52.6,,,56.3,76.2,18.2,
640384,,14.0,,,14.0,14.0,,13.0,,,,,,11.0,,,,42.9,,,42.9,42.9,,38.5,,,,,,36.4,,
640400,,16.0,,,,16.0,,11.0,,,,,,15.0,,,,43.8,,,,43.8,,54.5,,,,,,46.7,,
64A000,,13.0,,,,13.0,,10.0,,,,,,11.0,,,,38.5,,,,38.5,,40.0,,,,,,36.4,,
650304,,78.0,,,62.0,78.0,29.0,74.0,,49.0,,,16.0,64.0,14.0,,,48.7,,,40.3,48.7,51.7,47.3,,46.9,,,81.3,53.1,28.6,
650309,,32.0,,,22.0,32.0,18.0,29.0,,14.0,,,10.0,30.0,,,,50.0,,,54.5,50.0,44.4,48.3,,57.1,,,40.0,46.7,,
650310,,12.0,,,11.0,12.0,,10.0,,,,,,,,,,16.7,,,18.2,16.7,,20.0,,,,,,,,
650316,,69.0,,,53.0,69.0,33.0,63.0,,36.0,,,16.0,62.0,,,,49.3,,,49.1,49.3,42.4,47.6,,55.6,,,50.0,53.2,,
650323,,10.0,,,,10.0,,10.0,,,,,,,,,,50.0,,,,50.0,,50.0,,,,,,,,
650324,,12.0,,,,12.0,,10.0,,,,,,10.0,,,,41.7,,,,41.7,,40.0,,,,,,50.0,,
650325,,24.0,,,18.0,24.0,10.0,15.0,,14.0,,,,20.0,,,,8.3,,,11.1,8.3,5.0,13.3,,14.3,,,,10.0,,
650326,,61.0,10.0,,50.0,61.0,26.0,47.0,,35.0,,,11.0,47.0,14.0,,,9.8,10.0,,12.0,9.8,15.4,8.5,,5.7,,,5.0,8.5,14.3,
650327,,45.0,,,38.0,45.0,15.0,34.0,,30.0,,,,30.0,15.0,,,40.0,,,39.5,40.0,26.7,38.2,,46.7,,,,46.7,26.7,
650328,,20.0,,,20.0,20.0,,16.0,,12.0,,,,18.0,,,,45.0,,,45.0,45.0,,37.5,,58.3,,,,50.0,,
650332,,36.0,,,27.0,36.0,19.0,34.0,,17.0,,,,30.0,,,,52.8,,,51.9,52.8,47.4,52.9,,58.8,,,,50.0,,
650338,,32.0,15.0,,24.0,32.0,17.0,11.0,,15.0,,,,27.0,,,,75.0,86.7,,70.8,75.0,64.7,63.6,,86.7,,,,81.5,,
650339,,12.0,,,,12.0,,,,,,,,10.0,,,,25.0,,,,25.0,,,,,,,,20.0,,
650341,,39.0,,,35.0,39.0,20.0,33.0,,19.0,,,,35.0,,,,61.5,,,57.1,61.5,55.0,54.5,,68.4,,,,62.9,,
650342,,45.0,,,37.0,45.0,21.0,28.0,,24.0,,,,28.0,17.0,,,26.7,,,24.3,26.7,33.3,25.0,,20.8,,,,39.3,5.9,
650343,,24.0,,,23.0,24.0,,22.0,,16.0,,,,14.0,10.0,,,8.3,,,8.7,8.3,,9.1,,12.5,,,,14.3,5.0,
650346,,92.0,,,78.0,92.0,41.0,90.0,,51.0,,,14.0,82.0,10.0,,,67.4,,,62.8,67.4,68.3,66.7,,66.7,,,92.9,70.7,40.0,
650348,,30.0,,,28.0,30.0,18.0,22.0,,12.0,,,,26.0,,,,73.3,,,71.4,73.3,83.3,72.7,,58.3,,,,80.8,,
650350,,28.0,,,26.0,28.0,12.0,26.0,,16.0,,,,17.0,11.0,,,10.7,,,7.7,10.7,16.7,5.0,,6.3,,,,11.8,9.1,
650351,,19.0,,,18.0,19.0,,18.0,,13.0,,,,15.0,,,,10.5,,,11.1,10.5,,11.1,,7.7,,,,13.3,,
650352,,66.0,,,46.0,66.0,23.0,54.0,,43.0,,,20.0,48.0,18.0,,,6.1,,,5.0,6.1,17.4,5.0,,5.0,,,10.0,8.3,5.0,
650355,,29.0,,,25.0,29.0,17.0,19.0,,12.0,,,,24.0,,,,48.3,,,48.0,48.3,52.9,63.2,,41.7,,,,50.0,,
650362,,32.0,,,29.0,32.0,15.0,26.0,,17.0,,,,28.0,,,,28.1,,,31.0,28.1,33.3,30.8,,23.5,,,,32.1,,
650364,,30.0,,,28.0,30.0,11.0,21.0,,19.0,,,,17.0,13.0,,,10.0,,,10.7,10.0,18.2,5.0,,5.3,,,,17.6,5.0,
650368,,45.0,,,40.0,45.0,24.0,45.0,,21.0,,,,35.0,10.0,,,37.8,,,37.5,37.8,37.5,37.8,,38.1,,,,42.9,20.0,
650380,,10.0,,,,10.0,,,,,,,,,,,,50.0,,,,50.0,,,,,,,,,,
650392,,50.0,,,43.0,50.0,20.0,49.0,,30.0,,,,30.0,20.0,,,6.0,,,7.0,6.0,10.0,6.1,,5.0,,,,10.0,5.0,
650400,,39.0,,,29.0,39.0,16.0,31.0,,23.0,,,10.0,32.0,,,,51.3,,,55.2,51.3,50.0,41.9,,52.2,,,40.0,62.5,,
650404,,52.0,,,37.0,52.0,22.0,47.0,,30.0,,,15.0,40.0,12.0,,,32.7,,,27.0,32.7,45.5,29.8,,23.3,,,46.7,37.5,16.7,
66A000,,19.0,,,,19.0,,14.0,,13.0,,,11.0,14.0,,,,42.1,,,,42.1,,35.7,,46.2,,,45.5,42.9,,
670304,,13.0,,,13.0,13.0,,,,,,,,10.0,,,,46.2,,,46.2,46.2,,,,,,,,60.0,,
670308,,15.0,,,15.0,15.0,,12.0,,,,,,12.0,,,,60.0,,,60.0,60.0,,58.3,,,,,,66.7,,
670310,,28.0,11.0,,12.0,28.0,13.0,,,15.0,,,16.0,25.0,,,,60.7,72.7,,50.0,60.7,61.5,,,60.0,,,68.8,68.0,,
670312,,23.0,,,22.0,23.0,11.0,19.0,,12.0,,,,17.0,,,,52.2,,,50.0,52.2,36.4,52.6,,66.7,,,,58.8,,
670321,,24.0,,,22.0,24.0,,23.0,,17.0,,,,16.0,,,,45.8,,,45.5,45.8,,43.5,,41.2,,,,50.0,,
670323,,16.0,,,15.0,16.0,,10.0,,,,,,12.0,,,,56.3,,,60.0,56.3,,40.0,,,,,,66.7,,
670324,,17.0,,,12.0,17.0,,10.0,,10.0,,,,16.0,,,,5.9,,,8.3,5.9,,5.0,,10.0,,,,6.3,,
670325,,28.0,,,18.0,28.0,17.0,13.0,,11.0,,,10.0,23.0,,,,17.9,,,27.8,17.9,23.5,30.8,,9.1,,,5.0,17.4,,
670329,,16.0,,,10.0,16.0,,14.0,,,,,,15.0,,,,31.3,,,30.0,31.3,,21.4,,,,,,33.3,,
670332,,11.0,,,10.0,11.0,,,,,,,,,,,,63.6,,,60.0,63.6,,,,,,,,,,
670333,,27.0,,,21.0,27.0,12.0,14.0,,15.0,,,,19.0,,,,11.1,,,5.0,11.1,25.0,21.4,,5.0,,,,15.8,,
670337,,11.0,,,11.0,11.0,,10.0,,10.0,,,,,,,,63.6,,,63.6,63.6,,70.0,,60.0,,,,,,
670338,,10.0,,,,10.0,,,,,,,,10.0,,,,40.0,,,,40.0,,,,,,,,40.0,,
670339,,24.0,,,18.0,24.0,14.0,21.0,,10.0,,,,23.0,,,,33.3,,,33.3,33.3,28.6,33.3,,40.0,,,,30.4,,
670343,,10.0,,,,10.0,,,,,,,,,,,,70.0,,,,70.0,,,,,,,,,,
670344,,13.0,,,12.0,13.0,,,,10.0,,,,11.0,,,,15.4,,,16.7,15.4,,,,20.0,,,,18.2,,
670345,,14.0,,,,14.0,,,,,,,,12.0,,,,5.0,,,,5.0,,,,,,,,5.0,,
670356,,10.0,,,,10.0,,10.0,,,,,,,,,,5.0,,,,5.0,,5.0,,,,,,,,
680304,,50.0,,,45.0,50.0,15.0,49.0,,35.0,,,,29.0,21.0,,,8.0,,,8.9,8.0,13.3,8.2,,5.7,,,,13.8,5.0,
680308,,48.0,,,40.0,48.0,20.0,45.0,,28.0,,,,35.0,13.0,,,41.7,,,40.0,41.7,55.0,40.0,,32.1,,,,48.6,23.1,
680310,,89.0,,,64.0,89.0,36.0,87.0,,53.0,,,25.0,67.0,22.0,,,19.1,,,18.8,19.1,25.0,19.5,,15.1,,,20.0,23.9,5.0,
680312,,21.0,,,16.0,21.0,11.0,20.0,,10.0,,,,17.0,,,,57.1,,,50.0,57.1,72.7,55.0,,40.0,,,,58.8,,
680316,,13.0,,,,13.0,,10.0,,,,,,,,,,23.1,,,,23.1,,10.0,,,,,,,,
680324,,56.0,,,52.0,56.0,29.0,46.0,,27.0,,,,51.0,,,,48.2,,,46.2,48.2,58.6,43.5,,37.0,,,,51.0,,
680327,,19.0,,,16.0,19.0,,18.0,,11.0,,,,15.0,,,,5.3,,,6.3,5.3,,5.6,,5.0,,,,6.7,,
680328,,76.0,,,70.0,76.0,34.0,76.0,,42.0,,,,67.0,,,,42.1,,,42.9,42.1,47.1,42.1,,38.1,,,,43.3,,
680330,,173.0,,,154.0,173.0,81.0,170.0,,92.0,,,19.0,143.0,30.0,,,43.9,,,42.2,43.9,50.6,43.5,,38.0,,,57.9,48.3,23.3,
680332,,54.0,,,34.0,54.0,19.0,51.0,,35.0,,,20.0,37.0,17.0,,,16.7,,,11.8,16.7,10.5,13.7,,20.0,,,25.0,18.9,11.8,
680336,,19.0,,,17.0,19.0,10.0,19.0,,,,,,13.0,,,,42.1,,,35.3,42.1,50.0,42.1,,,,,,46.2,,
681300,,49.0,17.0,,42.0,49.0,16.0,25.0,,33.0,,,,41.0,,,,42.9,35.3,,33.3,42.9,62.5,44.0,,33.3,,,,46.3,,
681304,,74.0,,,67.0,74.0,41.0,70.0,,33.0,,,,52.0,22.0,,,40.5,,,40.3,40.5,43.9,37.1,,36.4,,,,48.1,22.7,
681305,,91.0,12.0,,68.0,91.0,41.0,64.0,,50.0,,,23.0,71.0,20.0,11.0,,45.1,41.7,,36.8,45.1,48.8,35.9,,42.0,,,69.6,52.1,20.0,81.8
681308,,64.0,31.0,,46.0,64.0,29.0,25.0,,35.0,,,18.0,41.0,23.0,,,23.4,22.6,,19.6,23.4,24.1,28.0,,22.9,,,33.3,31.7,8.7,
681309,,48.0,,,40.0,48.0,23.0,40.0,,25.0,,,,22.0,26.0,,,5.0,,,5.0,5.0,5.0,5.0,,8.0,,,,9.1,5.0,
681310,,49.0,32.0,,28.0,49.0,25.0,,,24.0,,,21.0,44.0,,,,65.3,71.9,,50.0,65.3,72.0,,,58.3,,,85.7,70.5,,
681311,,57.0,24.0,,36.0,57.0,24.0,22.0,,33.0,,,21.0,45.0,12.0,,,59.6,66.7,,58.3,59.6,62.5,45.5,,57.6,,,61.9,62.2,50.0,
681312,,48.0,12.0,,40.0,48.0,18.0,34.0,,30.0,,,,24.0,24.0,,,47.9,75.0,,37.5,47.9,55.6,35.3,,43.3,,,,62.5,33.3,
681314,,80.0,24.0,,48.0,80.0,37.0,38.0,,43.0,,,32.0,63.0,17.0,12.0,,33.8,33.3,,29.2,33.8,32.4,34.2,,34.9,,,40.6,41.3,5.9,41.7
681316,,115.0,,,104.0,115.0,57.0,113.0,,58.0,,,11.0,94.0,21.0,,,47.8,,,48.1,47.8,49.1,47.8,,46.6,,,45.5,55.3,14.3,
681320,,37.0,22.0,,18.0,37.0,12.0,,,25.0,,,19.0,33.0,,,,67.6,81.8,,61.1,67.6,66.7,,,68.0,,,73.7,72.7,,
681322,,47.0,,,39.0,47.0,22.0,23.0,,25.0,,,,37.0,10.0,,,38.3,,,35.9,38.3,50.0,21.7,,28.0,,,,45.9,10.0,
681324,,43.0,23.0,,25.0,43.0,16.0,12.0,,27.0,,,18.0,33.0,10.0,,,51.2,52.2,,44.0,51.2,62.5,50.0,,44.4,,,61.1,63.6,10.0,
681326,,44.0,,,39.0,44.0,25.0,35.0,,19.0,,,,36.0,,,,61.4,,,59.0,61.4,64.0,60.0,,57.9,,,,66.7,,
681330,,43.0,,,34.0,43.0,19.0,21.0,,24.0,,,,34.0,,,,48.8,,,52.9,48.8,57.9,38.1,,41.7,,,,52.9,,
681332,,47.0,13.0,,30.0,47.0,20.0,30.0,,27.0,,,17.0,36.0,11.0,,,46.8,61.5,,40.0,46.8,65.0,43.3,,33.3,,,58.8,55.6,18.2,
681334,,44.0,32.0,,25.0,44.0,27.0,,,17.0,,,19.0,34.0,10.0,,,63.6,75.0,,60.0,63.6,74.1,,,47.1,,,68.4,73.5,30.0,
681336,,46.0,22.0,,39.0,46.0,21.0,22.0,,25.0,,,,27.0,19.0,,,26.1,54.5,,20.5,26.1,33.3,5.0,,20.0,,,,44.4,5.0,
681338,,14.0,,,13.0,14.0,,13.0,,,,,,14.0,,,,7.1,,,7.7,7.1,,7.7,,,,,,7.1,,
69A000,,10.0,,,,10.0,,10.0,,,,,,,,,,50.0,,,,50.0,,50.0,,,,,,,,
700314,,16.0,,,15.0,16.0,10.0,12.0,,,,,,15.0,,,,75.0,,,73.3,75.0,80.0,75.0,,,,,,80.0,,
700318,,37.0,,,13.0,37.0,17.0,36.0,,20.0,,,24.0,32.0,,,,54.1,,,69.2,54.1,64.7,52.8,,45.0,,,45.8,59.4,,
700319,,14.0,,,,14.0,,,,,,,,10.0,,,,7.1,,,,7.1,,,,,,,,10.0,,
700320,,10.0,,,,10.0,,,,,,,,,,,,50.0,,,,50.0,,,,,,,,,,
700324,,27.0,,,16.0,27.0,16.0,24.0,,11.0,,,11.0,22.0,,,,48.1,,,43.8,48.1,50.0,50.0,,45.5,,,54.5,50.0,,
710312,,47.0,,,45.0,47.0,21.0,46.0,,26.0,,,,40.0,,,,23.4,,,24.4,23.4,23.8,23.9,,23.1,,,,25.0,,
710318,,43.0,,,43.0,43.0,13.0,43.0,11.0,30.0,,,,31.0,12.0,,,55.8,,,55.8,55.8,61.5,55.8,63.6,53.3,,,,61.3,41.7,
710320,,21.0,,,21.0,21.0,,21.0,,13.0,,,,,13.0,,,5.0,,,5.0,5.0,,5.0,,7.7,,,,,5.0,
710321,,36.0,,,35.0,36.0,,36.0,,28.0,,,,27.0,,,,13.9,,,14.3,13.9,,13.9,,14.3,,,,18.5,,
710324,,33.0,,,33.0,33.0,13.0,33.0,,20.0,,,,27.0,,,,5.0,,,5.0,5.0,7.7,5.0,,5.0,,,,5.0,,
710326,,17.0,,,14.0,17.0,,15.0,,11.0,,,,15.0,,,,5.0,,,5.0,5.0,,5.0,,5.0,,,,5.0,,
710328,,31.0,,,25.0,31.0,14.0,25.0,,17.0,,,,30.0,,,,51.6,,,52.0,51.6,57.1,52.0,,47.1,,,,53.3,,
710332,,65.0,,,65.0,65.0,35.0,65.0,,30.0,,,,52.0,13.0,,,50.8,,,50.8,50.8,48.6,50.8,,53.3,,,,46.2,69.2,
710342,,10.0,,,,10.0,,,,,,,,,,,,20.0,,,,20.0,,,,,,,,,,
730334,,17.0,,,,17.0,,17.0,,,,,,15.0,,,,47.1,,,,47.1,,47.1,,,,,,53.3,,
730352,,16.0,,,10.0,16.0,,16.0,,10.0,,,,,,,,18.8,,,30.0,18.8,,18.8,,20.0,,,,,,
730354,,12.0,,,,12.0,,,,,,,10.0,11.0,,,,58.3,,,,58.3,,,,,,,50.0,63.6,,
730356,,21.0,,,11.0,21.0,,21.0,,12.0,,,10.0,16.0,,,,42.9,,,36.4,42.9,,42.9,,41.7,,,50.0,50.0,,
740304,,22.0,,,19.0,22.0,,21.0,,14.0,,,,21.0,,,,72.7,,,68.4,72.7,,71.4,,64.3,,,,71.4,,
740309,,22.0,,,16.0,22.0,,20.0,,13.0,,,,16.0,,,,13.6,,,18.8,13.6,,15.0,,15.4,,,,18.8,,
740310,,104.0,,,75.0,104.0,51.0,102.0,,53.0,,,29.0,92.0,12.0,,,49.0,,,48.0,49.0,56.9,50.0,,41.5,,,51.7,55.4,5.0,
740330,,12.0,,,10.0,12.0,,10.0,,,,,,,,,,50.0,,,50.0,50.0,,50.0,,,,,,,,
740332,,22.0,,,21.0,22.0,10.0,22.0,,12.0,,,,16.0,,,,50.0,,,52.4,50.0,40.0,50.0,,58.3,,,,62.5,,
740333,,31.0,,,26.0,31.0,,27.0,,24.0,,,,20.0,11.0,,,9.7,,,11.5,9.7,,11.1,,12.5,,,,15.0,5.0,
740334,,13.0,,,,13.0,,,,,,,,12.0,,,,61.5,,,,61.5,,,,,,,,66.7,,
740336,,40.0,,,29.0,40.0,12.0,28.0,,28.0,,,11.0,39.0,,,,67.5,,,62.1,67.5,66.7,64.3,,67.9,,,81.8,69.2,,
740337,,16.0,,,15.0,16.0,10.0,13.0,,,,,,15.0,,,,18.8,,,20.0,18.8,20.0,23.1,,,,,,20.0,,
740340,,13.0,,,,13.0,,10.0,,,,,,11.0,,,,38.5,,,,38.5,,40.0,,,,,,45.5,,
740344,,23.0,,,13.0,23.0,14.0,19.0,,,,,10.0,17.0,,,,21.7,,,23.1,21.7,14.3,26.3,,,,,20.0,23.5,,
740352,,23.0,,,15.0,23.0,,20.0,,15.0,,,,20.0,,,,26.1,,,26.7,26.1,,20.0,,26.7,,,,30.0,,
740358,,35.0,,,33.0,35.0,12.0,35.0,,23.0,,,,29.0,,,,45.7,,,42.4,45.7,50.0,45.7,,43.5,,,,48.3,,
740360,,21.0,,,17.0,21.0,10.0,21.0,,11.0,,,,17.0,,,,42.9,,,35.3,42.9,30.0,42.9,,54.5,,,,35.3,,
740362,,17.0,,,11.0,17.0,,11.0,,11.0,,,,12.0,,,,52.9,,,54.5,52.9,,36.4,,54.5,,,,66.7,,
740366,,13.0,,,,13.0,,,,,,,,,,,,30.8,,,,30.8,,,,,,,,,,
740368,,16.0,,,,16.0,,10.0,,11.0,,,10.0,15.0,,,,50.0,,,,50.0,,30.0,,36.4,,,60.0,53.3,,
740374,,52.0,,,27.0,52.0,21.0,52.0,,31.0,,,25.0,44.0,,,,21.2,,,18.5,21.2,23.8,21.2,,19.4,,,24.0,20.5,,
740375,,42.0,,,28.0,42.0,17.0,42.0,,25.0,,,14.0,40.0,,,,52.4,,,50.0,52.4,52.9,52.4,,52.0,,,57.1,55.0,,
740376,,76.0,,,51.0,76.0,36.0,75.0,,40.0,,,25.0,64.0,12.0,,,44.7,,,45.1,44.7,41.7,44.0,,47.5,,,44.0,50.0,16.7,
740379,,21.0,,,12.0,21.0,11.0,,,10.0,,,,18.0,,,,61.9,,,50.0,61.9,63.6,,,60.0,,,,72.2,,
740386,,24.0,,,18.0,24.0,16.0,22.0,,,,,,21.0,,,,62.5,,,55.6,62.5,68.8,59.1,,,,,,71.4,,
740388,,29.0,,,18.0,29.0,18.0,14.0,,11.0,,,11.0,26.0,,,,31.0,,,27.8,31.0,44.4,28.6,,9.1,,,36.4,30.8,,
740402,,25.0,,,21.0,25.0,,25.0,,21.0,,,,18.0,,,,12.0,,,9.5,12.0,,12.0,,9.5,,,,16.7,,
740404,,37.0,,,23.0,37.0,17.0,23.0,,20.0,,,14.0,33.0,,,,73.0,,,65.2,73.0,82.4,65.2,,65.0,,,85.7,72.7,,
740406,,22.0,,,12.0,22.0,11.0,13.0,,11.0,,,10.0,21.0,,,,77.3,,,75.0,77.3,81.8,76.9,,72.7,,,80.0,81.0,,
74C000,,30.0,,,17.0,30.0,14.0,18.0,,16.0,,,13.0,29.0,,,,66.7,,,58.8,66.7,57.1,61.1,,75.0,,,76.9,69.0,,
750304,,22.0,,,,22.0,10.0,20.0,,12.0,,,15.0,17.0,,,,50.0,,,,50.0,50.0,50.0,,50.0,,,60.0,47.1,,
750314,,15.0,,,,15.0,,15.0,,10.0,,,12.0,10.0,,,,40.0,,,,40.0,,40.0,,40.0,,,41.7,30.0,,
750318,,14.0,,,,14.0,,14.0,,10.0,,,,,,,,7.1,,,,7.1,,7.1,,5.0,,,,,,
760304,,46.0,16.0,,38.0,46.0,19.0,28.0,,27.0,,,,35.0,11.0,,,60.9,68.8,,55.3,60.9,68.4,57.1,,55.6,,,,68.6,36.4,
760308,,12.0,,,11.0,12.0,,,,10.0,,,,,,,,33.3,,,36.4,33.3,,,,30.0,,,,,,
760316,,13.0,,,10.0,13.0,,13.0,,,,,,,,,,53.8,,,50.0,53.8,,53.8,,,,,,,,
760318,,37.0,,,26.0,37.0,17.0,33.0,,20.0,,,11.0,27.0,10.0,,,8.1,,,11.5,8.1,17.6,9.1,,5.0,,,5.0,7.4,10.0,
760320,,10.0,,,,10.0,,,,,,,,,,,,20.0,,,,20.0,,,,,,,,,,
760324,,21.0,,,19.0,21.0,10.0,21.0,,11.0,,,,19.0,,,,61.9,,,68.4,61.9,50.0,61.9,,72.7,,,,68.4,,
760328,,14.0,,,13.0,14.0,,13.0,,,,,,10.0,,,,42.9,,,46.2,42.9,,46.2,,,,,,60.0,,
760329,,12.0,,,,12.0,,,,,,,,,,,,58.3,,,,58.3,,,,,,,,,,
760331,,21.0,,,18.0,21.0,11.0,18.0,,10.0,,,,19.0,,,,61.9,,,61.1,61.9,63.6,61.1,,60.0,,,,63.2,,
760332,,34.0,,,31.0,34.0,14.0,34.0,,20.0,,,,33.0,,,,41.2,,,41.9,41.2,50.0,41.2,,35.0,,,,42.4,,
760336,,40.0,,,37.0,40.0,23.0,37.0,,17.0,,,,37.0,,,,50.0,,,48.6,50.0,52.2,51.4,,47.1,,,,54.1,,
760339,,10.0,,,,10.0,,10.0,,,,,,,,,,10.0,,,,10.0,,10.0,,,,,,,,
760340,,59.0,,,16.0,59.0,26.0,58.0,,33.0,,,43.0,48.0,11.0,,,71.2,,,62.5,71.2,95.0,70.7,,48.5,,,74.4,70.8,72.7,
760344,,64.0,,,61.0,64.0,29.0,61.0,,35.0,,,,57.0,,,,59.4,,,59.0,59.4,55.2,57.4,,62.9,,,,63.2,,
760348,,41.0,,,34.0,41.0,17.0,40.0,,24.0,,,,27.0,14.0,,,14.6,,,8.8,14.6,23.5,15.0,,8.3,,,,18.5,7.1,
760352,,64.0,,,62.0,64.0,35.0,64.0,,29.0,,,,48.0,16.0,,,37.5,,,38.7,37.5,40.0,37.5,,34.5,,,,45.8,12.5,
760356,,19.0,,,18.0,19.0,11.0,18.0,,,,,,17.0,,,,36.8,,,38.9,36.8,36.4,38.9,,,,,,35.3,,
760357,,27.0,,,26.0,27.0,11.0,26.0,,16.0,,,,12.0,15.0,,,14.8,,,15.4,14.8,18.2,15.4,,12.5,,,,25.0,6.7,
760358,,38.0,,,34.0,38.0,15.0,37.0,,23.0,,,,22.0,16.0,,,28.9,,,32.4,28.9,46.7,29.7,,17.4,,,,27.3,31.3,
760359,,73.0,,,63.0,73.0,35.0,73.0,,38.0,,,10.0,60.0,13.0,,,71.2,,,76.2,71.2,77.1,71.2,,65.8,,,40.0,75.0,53.8,
760360,,31.0,,,30.0,31.0,13.0,30.0,,18.0,,,,18.0,13.0,,,19.4,,,16.7,19.4,30.8,16.7,,11.1,,,,27.8,7.7,
760368,,12.0,,,11.0,12.0,,10.0,,,,,,,,,,58.3,,,54.5,58.3,,60.0,,,,,,,,
760376,,21.0,,,19.0,21.0,,12.0,,16.0,,,,17.0,,,,52.4,,,52.6,52.4,,58.3,,50.0,,,,58.8,,
760378,,14.0,,,12.0,14.0,,,,,,,,11.0,,,,21.4,,,25.0,21.4,,,,,,,,27.3,,
760380,,32.0,17.0,,25.0,32.0,18.0,12.0,,14.0,,,,28.0,,,,34.4,35.3,,36.0,34.4,38.9,25.0,,28.6,,,,39.3,,
761304,,120.0,,,108.0,120.0,45.0,117.0,,75.0,,,12.0,74.0,46.0,,,13.3,,,13.0,13.3,8.9,13.7,,16.0,,,16.7,18.9,5.0,
761308,,35.0,,,32.0,35.0,20.0,35.0,,15.0,,,,22.0,13.0,,,14.3,,,12.5,14.3,25.0,14.3,,5.0,,,,22.7,5.0,
761312,,161.0,,,150.0,161.0,62.0,153.0,,99.0,,,11.0,138.0,23.0,,,52.8,,,51.3,52.8,62.9,51.0,,46.5,,,72.7,55.8,34.8,
761320,,121.0,,,115.0,121.0,51.0,116.0,,70.0,,,,102.0,19.0,,,44.6,,,43.5,44.6,49.0,44.0,,41.4,,,,43.1,52.6,
761321,,53.0,,,51.0,53.0,25.0,52.0,,28.0,,,,44.0,,,,62.3,,,62.7,62.3,48.0,63.5,,75.0,,,,68.2,,
761328,,55.0,,,49.0,55.0,24.0,54.0,,31.0,,,,39.0,16.0,,,61.8,,,61.2,61.8,62.5,61.1,,61.3,,,,71.8,37.5,
761332,,59.0,,,56.0,59.0,27.0,57.0,,32.0,,,,49.0,10.0,,,27.1,,,26.8,27.1,29.6,28.1,,25.0,,,,28.6,20.0,
761336,,82.0,,,81.0,82.0,28.0,78.0,,54.0,,,,44.0,38.0,,,9.8,,,9.9,9.8,10.7,10.3,,9.3,,,,18.2,5.0,
770310,,41.0,,,28.0,41.0,19.0,40.0,,22.0,,,13.0,37.0,,,,51.2,,,50.0,51.2,47.4,52.5,,54.5,,,53.8,54.1,,
770316,,28.0,,,22.0,28.0,13.0,28.0,,15.0,,,,13.0,15.0,,,5.0,,,5.0,5.0,5.0,5.0,,5.0,,,,5.0,5.0,
