year,unit_code,Lea_Name,School_Name,State_Name,category_cd,level,size,lea_size,st_size
2014,010324,Alamance-Burlington Schools,Eastern Alamance High,State Of North Carolina,H,Math I,30.0,24.0,20
2014,010348,Alamance-Burlington Schools,Graham High,State Of North Carolina,H,Biology,11.0,19.0,18
2014,010348,Alamance-Burlington Schools,Graham High,State Of North Carolina,H,English II,16.0,20.0,18
2014,010348,Alamance-Burlington Schools,Graham High,State Of North Carolina,H,Math I,20.0,24.0,20
2014,010350,Alamance-Burlington Schools,Graham Middle,State Of North Carolina,M,Biology,,19.0,18
2014,010350,Alamance-Burlington Schools,Graham Middle,State Of North Carolina,M,English II,,20.0,18
2014,010350,Alamance-Burlington Schools,Graham Middle,State Of North Carolina,M,Math I,21.0,24.0,20
2014,010353,Alamance-Burlington Schools,Hawfields Middle,State Of North Carolina,M,Biology,,19.0,18
2014,010353,Alamance-Burlington Schools,Hawfields Middle,State Of North Carolina,M,English II,,20.0,18
2014,010353,Alamance-Burlington Schools,Hawfields Middle,State Of North Carolina,M,Math I,27.0,24.0,20
2014,010360,Alamance-Burlington Schools,Hugh M Cummings High,State Of North Carolina,H,Biology,20.0,19.0,18
2014,010360,Alamance-Burlington Schools,Hugh M Cummings High,State Of North Carolina,H,English II,18.0,20.0,18
2014,010360,Alamance-Burlington Schools,Hugh M Cummings High,State Of North Carolina,H,Math I,18.0,24.0,20
2014,010378,Alamance-Burlington Schools,Ray Street Academy,State Of North Carolina,A,Biology,6.0,19.0,18
2014,010378,Alamance-Burlington Schools,Ray Street Academy,State Of North Carolina,A,English II,6.0,20.0,18
2014,010378,Alamance-Burlington Schools,Ray Street Academy,State Of North Carolina,A,Math I,6.0,24.0,20
2014,010388,Alamance-Burlington Schools,Southern High,State Of North Carolina,H,Biology,23.0,19.0,18
2014,010388,Alamance-Burlington Schools,Southern High,State Of North Carolina,H,English II,21.0,20.0,18
2014,010388,Alamance-Burlington Schools,Southern High,State Of North Carolina,H,Math I,24.0,24.0,20
2014,010390,Alamance-Burlington Schools,"Southern Middle, Graham",State Of North Carolina,M,Biology,,19.0,18
2014,010390,Alamance-Burlington Schools,"Southern Middle, Graham",State Of North Carolina,M,English II,,20.0,18
2014,010390,Alamance-Burlington Schools,"Southern Middle, Graham",State Of North Carolina,M,Math I,28.0,24.0,20
2014,010394,Alamance-Burlington Schools,Turrentine Middle,State Of North Carolina,M,Biology,,19.0,18
2014,010394,Alamance-Burlington Schools,Turrentine Middle,State Of North Carolina,M,English II,,20.0,18
2014,010394,Alamance-Burlington Schools,Turrentine Middle,State Of North Carolina,M,Math I,26.0,24.0,20
2014,010396,Alamance-Burlington Schools,Walter M Williams High,State Of North Carolina,H,Biology,24.0,19.0,18
2014,010396,Alamance-Burlington Schools,Walter M Williams High,State Of North Carolina,H,English II,27.0,20.0,18
2014,010396,Alamance-Burlington Schools,Walter M Williams High,State Of North Carolina,H,Math I,23.0,24.0,20
2014,010400,Alamance-Burlington Schools,Western Alamance High,State Of North Carolina,H,Biology,24.0,19.0,18
2014,010400,Alamance-Burlington Schools,Western Alamance High,State Of North Carolina,H,English II,22.0,20.0,18
2014,010400,Alamance-Burlington Schools,Western Alamance High,State Of North Carolina,H,Math I,22.0,24.0,20
2014,010403,Alamance-Burlington Schools,Western Middle,State Of North Carolina,M,Biology,,19.0,18
2014,010403,Alamance-Burlington Schools,Western Middle,State Of North Carolina,M,English II,,20.0,18
2014,010403,Alamance-Burlington Schools,Western Middle,State Of North Carolina,M,Math I,30.0,24.0,20
2014,010406,Alamance-Burlington Schools,Woodlawn Middle,State Of North Carolina,M,Biology,,19.0,18
2014,010406,Alamance-Burlington Schools,Woodlawn Middle,State Of North Carolina,M,English II,,20.0,18
2014,010406,Alamance-Burlington Schools,Woodlawn Middle,State Of North Carolina,M,Math I,32.0,24.0,20
2014,01B000,Charter and Non-District Affiliated Schools,River Mill Academy,State Of North Carolina,A,Biology,21.0,,18
2014,01B000,Charter and Non-District Affiliated Schools,River Mill Academy,State Of North Carolina,A,English II,11.0,,18
2014,01B000,Charter and Non-District Affiliated Schools,River Mill Academy,State Of North Carolina,A,Math I,20.0,,20
2014,01C000,Charter and Non-District Affiliated Schools,Clover Garden,State Of North Carolina,A,Biology,21.0,,18
2014,01C000,Charter and Non-District Affiliated Schools,Clover Garden,State Of North Carolina,A,English II,19.0,,18
2014,01C000,Charter and Non-District Affiliated Schools,Clover Garden,State Of North Carolina,A,Math I,22.0,,20
2014,01D000,Charter and Non-District Affiliated Schools,The Hawbridge School,State Of North Carolina,T,Biology,11.0,,18
2014,01D000,Charter and Non-District Affiliated Schools,The Hawbridge School,State Of North Carolina,T,English II,10.0,,18
2014,01D000,Charter and Non-District Affiliated Schools,The Hawbridge School,State Of North Carolina,T,Math I,10.0,,20
2014,020302,Alexander County Schools,Alexander Central High,State Of North Carolina,H,Biology,18.0,18.0,18
2014,020302,Alexander County Schools,Alexander Central High,State Of North Carolina,H,English II,18.0,18.0,18
2014,020302,Alexander County Schools,Alexander Central High,State Of North Carolina,H,Math I,16.0,21.0,20
2014,020306,Alexander County Schools,East Alexander Middle,State Of North Carolina,M,Biology,,18.0,18
2014,020306,Alexander County Schools,East Alexander Middle,State Of North Carolina,M,English II,,18.0,18
2014,020306,Alexander County Schools,East Alexander Middle,State Of North Carolina,M,Math I,26.0,21.0,20
2014,020330,Alexander County Schools,West Alexander Middle,State Of North Carolina,M,Biology,,18.0,18
2014,020330,Alexander County Schools,West Alexander Middle,State Of North Carolina,M,English II,,18.0,18
2014,020330,Alexander County Schools,West Alexander Middle,State Of North Carolina,M,Math I,24.0,21.0,20
2014,030304,Alleghany County Schools,Alleghany High,State Of North Carolina,H,Biology,16.0,16.0,18
2014,030304,Alleghany County Schools,Alleghany High,State Of North Carolina,H,English II,20.0,20.0,18
2014,030304,Alleghany County Schools,Alleghany High,State Of North Carolina,H,Math I,14.0,12.0,20
2014,030308,Alleghany County Schools,Glade Creek Elementary,State Of North Carolina,I,Biology,,16.0,18
2014,030308,Alleghany County Schools,Glade Creek Elementary,State Of North Carolina,I,English II,,20.0,18
2014,030308,Alleghany County Schools,Glade Creek Elementary,State Of North Carolina,I,Math I,8.0,12.0,20
2014,030316,Alleghany County Schools,Piney Creek Elementary,State Of North Carolina,I,Biology,,16.0,18
2014,030316,Alleghany County Schools,Piney Creek Elementary,State Of North Carolina,I,English II,,20.0,18
2014,030316,Alleghany County Schools,Piney Creek Elementary,State Of North Carolina,I,Math I,6.0,12.0,20
2014,030320,Alleghany County Schools,Sparta Elementary,State Of North Carolina,I,Biology,,16.0,18
2014,030320,Alleghany County Schools,Sparta Elementary,State Of North Carolina,I,English II,,20.0,18
2014,030320,Alleghany County Schools,Sparta Elementary,State Of North Carolina,I,Math I,18.0,12.0,20
2014,040304,Anson County Schools,Anson Co. Early College High,State Of North Carolina,H,Biology,18.0,14.0,18
2014,040304,Anson County Schools,Anson Co. Early College High,State Of North Carolina,H,English II,23.0,18.0,18
2014,040304,Anson County Schools,Anson Co. Early College High,State Of North Carolina,H,Math I,37.0,18.0,20
2014,040305,Anson County Schools,Anson Academy,State Of North Carolina,H,Biology,8.0,14.0,18
2014,040305,Anson County Schools,Anson Academy,State Of North Carolina,H,English II,9.0,18.0,18
2014,040305,Anson County Schools,Anson Academy,State Of North Carolina,H,Math I,6.0,18.0,20
2014,040306,Anson County Schools,Anson High School,State Of North Carolina,H,Biology,16.0,14.0,18
2014,040306,Anson County Schools,Anson High School,State Of North Carolina,H,English II,21.0,18.0,18
2014,040306,Anson County Schools,Anson High School,State Of North Carolina,H,Math I,10.0,18.0,20
2014,040700,Anson County Schools,Anson New Tech High,State Of North Carolina,H,Biology,15.0,14.0,18
2014,040700,Anson County Schools,Anson New Tech High,State Of North Carolina,H,English II,17.0,18.0,18
2014,040700,Anson County Schools,Anson New Tech High,State Of North Carolina,H,Math I,24.0,18.0,20
2014,050302,Ashe County Schools,Ashe County High,State Of North Carolina,H,Biology,16.0,16.0,18
2014,050302,Ashe County Schools,Ashe County High,State Of North Carolina,H,English II,18.0,18.0,18
2014,050302,Ashe County Schools,Ashe County High,State Of North Carolina,H,Math I,18.0,18.0,20
2014,060302,Avery County Schools,Avery County High,State Of North Carolina,H,Biology,17.0,15.0,18
2014,060302,Avery County Schools,Avery County High,State Of North Carolina,H,English II,23.0,16.0,18
2014,060302,Avery County Schools,Avery County High,State Of North Carolina,H,Math I,,17.0,20
2014,060318,Avery County Schools,Avery Middle,State Of North Carolina,M,Biology,,15.0,18
2014,060318,Avery County Schools,Avery Middle,State Of North Carolina,M,English II,,16.0,18
2014,060318,Avery County Schools,Avery Middle,State Of North Carolina,M,Math I,21.0,17.0,20
2014,060334,Avery County Schools,Blue Ridge Academy,State Of North Carolina,T,Biology,9.0,15.0,18
2014,060334,Avery County Schools,Blue Ridge Academy,State Of North Carolina,T,English II,7.0,16.0,18
2014,060334,Avery County Schools,Blue Ridge Academy,State Of North Carolina,T,Math I,7.0,17.0,20
2014,060700,Avery County Schools,Avery High STEM Academy,State Of North Carolina,H,Biology,16.0,15.0,18
2014,060700,Avery County Schools,Avery High STEM Academy,State Of North Carolina,H,English II,15.0,16.0,18
2014,060700,Avery County Schools,Avery High STEM Academy,State Of North Carolina,H,Math I,,17.0,20
2014,060701,Avery County Schools,Avery High Viking Academy,State Of North Carolina,H,Biology,,15.0,18
2014,060701,Avery County Schools,Avery High Viking Academy,State Of North Carolina,H,English II,16.0,16.0,18
2014,060701,Avery County Schools,Avery High Viking Academy,State Of North Carolina,H,Math I,20.0,17.0,20
2014,06B000,Charter and Non-District Affiliated Schools,Williams Academy,State Of North Carolina,A,Biology,,,18
2014,06B000,Charter and Non-District Affiliated Schools,Williams Academy,State Of North Carolina,A,English II,11.0,,18
2014,06B000,Charter and Non-District Affiliated Schools,Williams Academy,State Of North Carolina,A,Math I,9.0,,20
2014,070308,Beaufort County Schools,Bath Elementary,State Of North Carolina,I,Biology,,17.0,18
2014,070308,Beaufort County Schools,Bath Elementary,State Of North Carolina,I,English II,,15.0,18
2014,070308,Beaufort County Schools,Bath Elementary,State Of North Carolina,I,Math I,16.0,18.0,20
2014,070310,Beaufort County Schools,B C Ed Tech Center,State Of North Carolina,T,Biology,9.0,17.0,18
2014,070310,Beaufort County Schools,B C Ed Tech Center,State Of North Carolina,T,English II,7.0,15.0,18
2014,070310,Beaufort County Schools,B C Ed Tech Center,State Of North Carolina,T,Math I,8.0,18.0,20
2014,070311,Beaufort County Schools,Beaufort Co Early College High,State Of North Carolina,H,Biology,16.0,17.0,18
2014,070311,Beaufort County Schools,Beaufort Co Early College High,State Of North Carolina,H,English II,15.0,15.0,18
2014,070311,Beaufort County Schools,Beaufort Co Early College High,State Of North Carolina,H,Math I,11.0,18.0,20
2014,070325,Beaufort County Schools,Chocowinity Middle,State Of North Carolina,M,Biology,,17.0,18
2014,070325,Beaufort County Schools,Chocowinity Middle,State Of North Carolina,M,English II,,15.0,18
2014,070325,Beaufort County Schools,Chocowinity Middle,State Of North Carolina,M,Math I,26.0,18.0,20
2014,070329,Beaufort County Schools,"Northeast Elementary, Pinetown",State Of North Carolina,I,Biology,,17.0,18
2014,070329,Beaufort County Schools,"Northeast Elementary, Pinetown",State Of North Carolina,I,English II,,15.0,18
2014,070329,Beaufort County Schools,"Northeast Elementary, Pinetown",State Of North Carolina,I,Math I,21.0,18.0,20
2014,070330,Beaufort County Schools,"Northside High, Pinetown",State Of North Carolina,H,Biology,18.0,17.0,18
2014,070330,Beaufort County Schools,"Northside High, Pinetown",State Of North Carolina,H,English II,16.0,15.0,18
2014,070330,Beaufort County Schools,"Northside High, Pinetown",State Of North Carolina,H,Math I,16.0,18.0,20
2014,070338,Beaufort County Schools,P S Jones Middle,State Of North Carolina,M,Biology,,17.0,18
2014,070338,Beaufort County Schools,P S Jones Middle,State Of North Carolina,M,English II,,15.0,18
2014,070338,Beaufort County Schools,P S Jones Middle,State Of North Carolina,M,Math I,30.0,18.0,20
2014,070339,Beaufort County Schools,Southside High,State Of North Carolina,H,Biology,17.0,17.0,18
2014,070339,Beaufort County Schools,Southside High,State Of North Carolina,H,English II,15.0,15.0,18
2014,070339,Beaufort County Schools,Southside High,State Of North Carolina,H,Math I,14.0,18.0,20
2014,070340,Beaufort County Schools,S W Snowden Elementary,State Of North Carolina,I,Biology,,17.0,18
2014,070340,Beaufort County Schools,S W Snowden Elementary,State Of North Carolina,I,English II,,15.0,18
2014,070340,Beaufort County Schools,S W Snowden Elementary,State Of North Carolina,I,Math I,10.0,18.0,20
2014,070342,Beaufort County Schools,Washington High,State Of North Carolina,H,Biology,23.0,17.0,18
2014,070342,Beaufort County Schools,Washington High,State Of North Carolina,H,English II,21.0,15.0,18
2014,070342,Beaufort County Schools,Washington High,State Of North Carolina,H,Math I,22.0,18.0,20
2014,07A000,Charter and Non-District Affiliated Schools,Washington Montessori,State Of North Carolina,I,Biology,,,18
2014,07A000,Charter and Non-District Affiliated Schools,Washington Montessori,State Of North Carolina,I,English II,,,18
2014,07A000,Charter and Non-District Affiliated Schools,Washington Montessori,State Of North Carolina,I,Math I,10.0,,20
2014,080311,Bertie County Schools,Bertie Early College High,State Of North Carolina,H,Biology,10.0,16.0,18
2014,080311,Bertie County Schools,Bertie Early College High,State Of North Carolina,H,English II,18.0,18.0,18
2014,080311,Bertie County Schools,Bertie Early College High,State Of North Carolina,H,Math I,14.0,17.0,20
2014,080312,Bertie County Schools,Bertie High,State Of North Carolina,H,Biology,15.0,16.0,18
2014,080312,Bertie County Schools,Bertie High,State Of North Carolina,H,English II,19.0,18.0,18
2014,080312,Bertie County Schools,Bertie High,State Of North Carolina,H,Math I,21.0,17.0,20
2014,080314,Bertie County Schools,Bertie Middle,State Of North Carolina,M,Biology,,16.0,18
2014,080314,Bertie County Schools,Bertie Middle,State Of North Carolina,M,English II,,18.0,18
2014,080314,Bertie County Schools,Bertie Middle,State Of North Carolina,M,Math I,29.0,17.0,20
2014,080375,Bertie County Schools,Bertie Academy,State Of North Carolina,T,Biology,,16.0,18
2014,080375,Bertie County Schools,Bertie Academy,State Of North Carolina,T,English II,,18.0,18
2014,080375,Bertie County Schools,Bertie Academy,State Of North Carolina,T,Math I,5.0,17.0,20
2014,080700,Bertie County Schools,Bertie STEM High,State Of North Carolina,H,Biology,23.0,16.0,18
2014,080700,Bertie County Schools,Bertie STEM High,State Of North Carolina,H,English II,16.0,18.0,18
2014,080700,Bertie County Schools,Bertie STEM High,State Of North Carolina,H,Math I,15.0,17.0,20
2014,090315,Bladen County Schools,Bladenboro Middle,State Of North Carolina,M,Biology,,21.0,18
2014,090315,Bladen County Schools,Bladenboro Middle,State Of North Carolina,M,English II,,20.0,18
2014,090315,Bladen County Schools,Bladenboro Middle,State Of North Carolina,M,Math I,28.0,20.0,20
2014,090320,Bladen County Schools,Clarkton School of Discovery,State Of North Carolina,M,Biology,,21.0,18
2014,090320,Bladen County Schools,Clarkton School of Discovery,State Of North Carolina,M,English II,,20.0,18
2014,090320,Bladen County Schools,Clarkton School of Discovery,State Of North Carolina,M,Math I,23.0,20.0,20
2014,090328,Bladen County Schools,East Arcadia Elementary,State Of North Carolina,I,Biology,,21.0,18
2014,090328,Bladen County Schools,East Arcadia Elementary,State Of North Carolina,I,English II,,20.0,18
2014,090328,Bladen County Schools,East Arcadia Elementary,State Of North Carolina,I,Math I,6.0,20.0,20
2014,090330,Bladen County Schools,East Bladen High,State Of North Carolina,H,Biology,21.0,21.0,18
2014,090330,Bladen County Schools,East Bladen High,State Of North Carolina,H,English II,18.0,20.0,18
2014,090330,Bladen County Schools,East Bladen High,State Of North Carolina,H,Math I,22.0,20.0,20
2014,090332,Bladen County Schools,Elizabethtown Middle,State Of North Carolina,M,Biology,,21.0,18
2014,090332,Bladen County Schools,Elizabethtown Middle,State Of North Carolina,M,English II,,20.0,18
2014,090332,Bladen County Schools,Elizabethtown Middle,State Of North Carolina,M,Math I,15.0,20.0,20
2014,090365,Bladen County Schools,Tar Heel Middle,State Of North Carolina,M,Biology,,21.0,18
2014,090365,Bladen County Schools,Tar Heel Middle,State Of North Carolina,M,English II,,20.0,18
2014,090365,Bladen County Schools,Tar Heel Middle,State Of North Carolina,M,Math I,20.0,20.0,20
