year,unit_code,Lea_Name,School_Name,State_Name,category_cd,Part_Targets,percent_met,targets_met,targets_assigned
2014,310364,Duplin County Schools,North Duplin Jr Sr High,State Of North Carolina,T,Mathematics Grade 10,0.625,5,8
2014,310364,Duplin County Schools,North Duplin Jr Sr High,State Of North Carolina,T,Mathematics Grades 3 through 8,0.778,7,9
2014,310364,Duplin County Schools,North Duplin Jr Sr High,State Of North Carolina,T,Reading Grade 10,0.5,4,8
2014,310364,Duplin County Schools,North Duplin Jr Sr High,State Of North Carolina,T,Reading Grades 3 through 8,0.889,8,9
2014,310364,Duplin County Schools,North Duplin Jr Sr High,State Of North Carolina,T,Science Grade 11,0.5,3,6
2014,310364,Duplin County Schools,North Duplin Jr Sr High,State Of North Carolina,T,Science Grades 5 and 8,1.0,8,8
2014,310364,Duplin County Schools,North Duplin Jr Sr High,State Of North Carolina,T,The ACT,0.667,4,6
2014,310364,Duplin County Schools,North Duplin Jr Sr High,State Of North Carolina,T,Total Targets,0.771,54,70
2014,310384,Duplin County Schools,Rose Hill-Magnolia Elementary,State Of North Carolina,E,Mathematics Grades 3 through 8,0.714,10,14
2014,310384,Duplin County Schools,Rose Hill-Magnolia Elementary,State Of North Carolina,E,Reading Grades 3 through 8,0.571,8,14
2014,310384,Duplin County Schools,Rose Hill-Magnolia Elementary,State Of North Carolina,E,Science Grades 5 and 8,0.5,3,6
2014,310384,Duplin County Schools,Rose Hill-Magnolia Elementary,State Of North Carolina,E,Total Targets,0.629,22,35
2014,310388,Duplin County Schools,Wallace Elementary,State Of North Carolina,E,Mathematics Grades 3 through 8,0.667,8,12
2014,310388,Duplin County Schools,Wallace Elementary,State Of North Carolina,E,Reading Grades 3 through 8,0.667,8,12
2014,310388,Duplin County Schools,Wallace Elementary,State Of North Carolina,E,Science Grades 5 and 8,0.6,6,10
2014,310388,Duplin County Schools,Wallace Elementary,State Of North Carolina,E,Total Targets,0.657,23,35
2014,310392,Duplin County Schools,Wallace-Rose Hill High,State Of North Carolina,H,ACT WorkKeys,1.0,6,6
2014,310392,Duplin County Schools,Wallace-Rose Hill High,State Of North Carolina,H,Current Year EOC,1.0,8,8
2014,310392,Duplin County Schools,Wallace-Rose Hill High,State Of North Carolina,H,Mathematics Grade 10,0.6,6,10
2014,310392,Duplin County Schools,Wallace-Rose Hill High,State Of North Carolina,H,Reading Grade 10,0.6,6,10
2014,310392,Duplin County Schools,Wallace-Rose Hill High,State Of North Carolina,H,Science Grade 11,0.111,1,9
2014,310392,Duplin County Schools,Wallace-Rose Hill High,State Of North Carolina,H,The ACT,0.7,7,10
2014,310392,Duplin County Schools,Wallace-Rose Hill High,State Of North Carolina,H,Total Targets,0.678,40,59
2014,310396,Duplin County Schools,Warsaw Middle,State Of North Carolina,I,Mathematics Grades 3 through 8,0.6,6,10
2014,310396,Duplin County Schools,Warsaw Middle,State Of North Carolina,I,Reading Grades 3 through 8,0.7,7,10
2014,310396,Duplin County Schools,Warsaw Middle,State Of North Carolina,I,Science Grades 5 and 8,0.714,5,7
2014,310396,Duplin County Schools,Warsaw Middle,State Of North Carolina,I,Total Targets,0.679,19,28
2014,320304,Durham Public Schools,Bethesda Elementary,State Of North Carolina,E,Mathematics Grades 3 through 8,0.727,8,11
2014,320304,Durham Public Schools,Bethesda Elementary,State Of North Carolina,E,Reading Grades 3 through 8,0.636,7,11
2014,320304,Durham Public Schools,Bethesda Elementary,State Of North Carolina,E,Science Grades 5 and 8,0.875,7,8
2014,320304,Durham Public Schools,Bethesda Elementary,State Of North Carolina,E,Total Targets,0.742,23,31
2014,320306,Durham Public Schools,"Brogden Middle, Durham",State Of North Carolina,M,Current Year EOC,1.0,1,1
2014,320306,Durham Public Schools,"Brogden Middle, Durham",State Of North Carolina,M,Mathematics Grades 3 through 8,0.563,9,16
2014,320306,Durham Public Schools,"Brogden Middle, Durham",State Of North Carolina,M,Reading Grades 3 through 8,0.563,9,16
2014,320306,Durham Public Schools,"Brogden Middle, Durham",State Of North Carolina,M,Science Grades 5 and 8,0.733,11,15
2014,320306,Durham Public Schools,"Brogden Middle, Durham",State Of North Carolina,M,Total Targets,0.633,31,49
2014,320308,Durham Public Schools,Burton Elementary,State Of North Carolina,E,Mathematics Grades 3 through 8,0.667,8,12
2014,320308,Durham Public Schools,Burton Elementary,State Of North Carolina,E,Reading Grades 3 through 8,0.583,7,12
2014,320308,Durham Public Schools,Burton Elementary,State Of North Carolina,E,Science Grades 5 and 8,0.75,3,4
2014,320308,Durham Public Schools,Burton Elementary,State Of North Carolina,E,Total Targets,0.655,19,29
2014,320309,Durham Public Schools,J D Clement Early College HS,State Of North Carolina,H,Current Year EOC,1.0,5,5
2014,320309,Durham Public Schools,J D Clement Early College HS,State Of North Carolina,H,Mathematics Grade 10,0.875,7,8
2014,320309,Durham Public Schools,J D Clement Early College HS,State Of North Carolina,H,Reading Grade 10,0.875,7,8
2014,320309,Durham Public Schools,J D Clement Early College HS,State Of North Carolina,H,Science Grade 11,0.875,7,8
2014,320309,Durham Public Schools,J D Clement Early College HS,State Of North Carolina,H,The ACT,1.0,8,8
2014,320309,Durham Public Schools,J D Clement Early College HS,State Of North Carolina,H,Total Targets,0.93,40,43
2014,320310,Durham Public Schools,Eastway Elementary,State Of North Carolina,E,Mathematics Grades 3 through 8,0.538,7,13
2014,320310,Durham Public Schools,Eastway Elementary,State Of North Carolina,E,Reading Grades 3 through 8,0.538,7,13
2014,320310,Durham Public Schools,Eastway Elementary,State Of North Carolina,E,Science Grades 5 and 8,0.625,5,8
2014,320310,Durham Public Schools,Eastway Elementary,State Of North Carolina,E,Total Targets,0.571,20,35
2014,320312,Durham Public Schools,C E Jordan High,State Of North Carolina,H,ACT WorkKeys,1.0,6,6
2014,320312,Durham Public Schools,C E Jordan High,State Of North Carolina,H,Current Year EOC,1.0,10,10
2014,320312,Durham Public Schools,C E Jordan High,State Of North Carolina,H,Mathematics Grade 10,0.467,7,15
2014,320312,Durham Public Schools,C E Jordan High,State Of North Carolina,H,Reading Grade 10,0.5,7,14
2014,320312,Durham Public Schools,C E Jordan High,State Of North Carolina,H,Science Grade 11,0.286,4,14
2014,320312,Durham Public Schools,C E Jordan High,State Of North Carolina,H,The ACT,0.462,6,13
2014,320312,Durham Public Schools,C E Jordan High,State Of North Carolina,H,Total Targets,0.593,51,86
2014,320313,Durham Public Schools,Easley Elementary,State Of North Carolina,E,Mathematics Grades 3 through 8,0.857,12,14
2014,320313,Durham Public Schools,Easley Elementary,State Of North Carolina,E,Reading Grades 3 through 8,1.0,14,14
2014,320313,Durham Public Schools,Easley Elementary,State Of North Carolina,E,Science Grades 5 and 8,1.0,6,6
2014,320313,Durham Public Schools,Easley Elementary,State Of North Carolina,E,Total Targets,0.943,33,35
2014,320314,Durham Public Schools,The School for Creative Studies,State Of North Carolina,M,Current Year EOC,1.0,3,3
2014,320314,Durham Public Schools,The School for Creative Studies,State Of North Carolina,M,Mathematics Grades 3 through 8,0.75,9,12
2014,320314,Durham Public Schools,The School for Creative Studies,State Of North Carolina,M,Reading Grades 3 through 8,0.917,11,12
2014,320314,Durham Public Schools,The School for Creative Studies,State Of North Carolina,M,Total Targets,0.857,24,28
2014,320315,Durham Public Schools,Eno Valley Elementary,State Of North Carolina,E,Mathematics Grades 3 through 8,0.5,6,12
2014,320315,Durham Public Schools,Eno Valley Elementary,State Of North Carolina,E,Reading Grades 3 through 8,0.5,6,12
2014,320315,Durham Public Schools,Eno Valley Elementary,State Of North Carolina,E,Science Grades 5 and 8,0.5,3,6
2014,320315,Durham Public Schools,Eno Valley Elementary,State Of North Carolina,E,Total Targets,0.516,16,31
2014,320316,Durham Public Schools,George L Carrington Middle,State Of North Carolina,M,Current Year EOC,1.0,5,5
2014,320316,Durham Public Schools,George L Carrington Middle,State Of North Carolina,M,Mathematics Grades 3 through 8,0.6,12,20
2014,320316,Durham Public Schools,George L Carrington Middle,State Of North Carolina,M,Reading Grades 3 through 8,0.632,12,19
2014,320316,Durham Public Schools,George L Carrington Middle,State Of North Carolina,M,Science Grades 5 and 8,1.0,14,14
2014,320316,Durham Public Schools,George L Carrington Middle,State Of North Carolina,M,Total Targets,0.746,44,59
2014,320317,Durham Public Schools,City of Medicine Academy,State Of North Carolina,H,ACT WorkKeys,1.0,6,6
2014,320317,Durham Public Schools,City of Medicine Academy,State Of North Carolina,H,Current Year EOC,1.0,5,5
2014,320317,Durham Public Schools,City of Medicine Academy,State Of North Carolina,H,Mathematics Grade 10,0.833,5,6
2014,320317,Durham Public Schools,City of Medicine Academy,State Of North Carolina,H,Reading Grade 10,1.0,6,6
2014,320317,Durham Public Schools,City of Medicine Academy,State Of North Carolina,H,Science Grade 11,0.833,5,6
2014,320317,Durham Public Schools,City of Medicine Academy,State Of North Carolina,H,The ACT,1.0,6,6
2014,320317,Durham Public Schools,City of Medicine Academy,State Of North Carolina,H,Total Targets,0.951,39,41
2014,320318,Durham Public Schools,Club Boulevard Elementary,State Of North Carolina,E,Mathematics Grades 3 through 8,0.625,10,16
2014,320318,Durham Public Schools,Club Boulevard Elementary,State Of North Carolina,E,Reading Grades 3 through 8,0.625,10,16
2014,320318,Durham Public Schools,Club Boulevard Elementary,State Of North Carolina,E,Science Grades 5 and 8,0.667,4,6
2014,320318,Durham Public Schools,Club Boulevard Elementary,State Of North Carolina,E,Total Targets,0.641,25,39
2014,320319,Durham Public Schools,"Creekside Elementary, Durham",State Of North Carolina,E,Mathematics Grades 3 through 8,0.875,14,16
2014,320319,Durham Public Schools,"Creekside Elementary, Durham",State Of North Carolina,E,Reading Grades 3 through 8,0.875,14,16
2014,320319,Durham Public Schools,"Creekside Elementary, Durham",State Of North Carolina,E,Science Grades 5 and 8,0.833,10,12
2014,320319,Durham Public Schools,"Creekside Elementary, Durham",State Of North Carolina,E,Total Targets,0.867,39,45
2014,320320,Durham Public Schools,Glenn Elementary,State Of North Carolina,E,Mathematics Grades 3 through 8,0.615,8,13
2014,320320,Durham Public Schools,Glenn Elementary,State Of North Carolina,E,Reading Grades 3 through 8,0.615,8,13
2014,320320,Durham Public Schools,Glenn Elementary,State Of North Carolina,E,Science Grades 5 and 8,0.875,7,8
2014,320320,Durham Public Schools,Glenn Elementary,State Of North Carolina,E,Total Targets,0.686,24,35
2014,320322,Durham Public Schools,Durham's Performance Learning Center,State Of North Carolina,H,Current Year EOC,1.0,4,4
2014,320322,Durham Public Schools,Durham's Performance Learning Center,State Of North Carolina,H,Mathematics Grade 10,0.4,2,5
2014,320322,Durham Public Schools,Durham's Performance Learning Center,State Of North Carolina,H,Reading Grade 10,0.0,0,4
2014,320322,Durham Public Schools,Durham's Performance Learning Center,State Of North Carolina,H,Science Grade 11,0.0,0,6
2014,320322,Durham Public Schools,Durham's Performance Learning Center,State Of North Carolina,H,The ACT,0.0,0,4
2014,320322,Durham Public Schools,Durham's Performance Learning Center,State Of North Carolina,H,Total Targets,0.414,12,29
2014,320323,Durham Public Schools,Durham School of the Arts,State Of North Carolina,T,Current Year EOC,1.0,8,8
2014,320323,Durham Public Schools,Durham School of the Arts,State Of North Carolina,T,Mathematics Grade 10,0.917,11,12
2014,320323,Durham Public Schools,Durham School of the Arts,State Of North Carolina,T,Mathematics Grades 3 through 8,0.938,15,16
2014,320323,Durham Public Schools,Durham School of the Arts,State Of North Carolina,T,Reading Grade 10,1.0,12,12
2014,320323,Durham Public Schools,Durham School of the Arts,State Of North Carolina,T,Reading Grades 3 through 8,0.938,15,16
2014,320323,Durham Public Schools,Durham School of the Arts,State Of North Carolina,T,Science Grade 11,1.0,12,12
2014,320323,Durham Public Schools,Durham School of the Arts,State Of North Carolina,T,Science Grades 5 and 8,1.0,12,12
2014,320323,Durham Public Schools,Durham School of the Arts,State Of North Carolina,T,The ACT,1.0,12,12
2014,320323,Durham Public Schools,Durham School of the Arts,State Of North Carolina,T,Total Targets,0.945,104,110
2014,320324,Durham Public Schools,"Hillandale Elementary, Durham",State Of North Carolina,E,Mathematics Grades 3 through 8,0.933,14,15
2014,320324,Durham Public Schools,"Hillandale Elementary, Durham",State Of North Carolina,E,Reading Grades 3 through 8,0.733,11,15
2014,320324,Durham Public Schools,"Hillandale Elementary, Durham",State Of North Carolina,E,Science Grades 5 and 8,0.5,4,8
2014,320324,Durham Public Schools,"Hillandale Elementary, Durham",State Of North Carolina,E,Total Targets,0.769,30,39
2014,320325,Durham Public Schools,Hillside High,State Of North Carolina,H,ACT WorkKeys,0.0,0,3
2014,320325,Durham Public Schools,Hillside High,State Of North Carolina,H,Current Year EOC,0.857,6,7
2014,320325,Durham Public Schools,Hillside High,State Of North Carolina,H,Mathematics Grade 10,0.583,7,12
2014,320325,Durham Public Schools,Hillside High,State Of North Carolina,H,Reading Grade 10,0.455,5,11
2014,320325,Durham Public Schools,Hillside High,State Of North Carolina,H,Science Grade 11,0.364,4,11
2014,320325,Durham Public Schools,Hillside High,State Of North Carolina,H,The ACT,0.182,2,11
2014,320325,Durham Public Schools,Hillside High,State Of North Carolina,H,Total Targets,0.492,31,63
2014,320327,Durham Public Schools,Hope Valley Elementary,State Of North Carolina,E,Mathematics Grades 3 through 8,0.938,15,16
2014,320327,Durham Public Schools,Hope Valley Elementary,State Of North Carolina,E,Reading Grades 3 through 8,0.75,12,16
2014,320327,Durham Public Schools,Hope Valley Elementary,State Of North Carolina,E,Science Grades 5 and 8,0.875,7,8
2014,320327,Durham Public Schools,Hope Valley Elementary,State Of North Carolina,E,Total Targets,0.854,35,41
2014,320328,Durham Public Schools,Holt Elementary,State Of North Carolina,E,Mathematics Grades 3 through 8,0.917,11,12
2014,320328,Durham Public Schools,Holt Elementary,State Of North Carolina,E,Reading Grades 3 through 8,0.75,9,12
2014,320328,Durham Public Schools,Holt Elementary,State Of North Carolina,E,Science Grades 5 and 8,1.0,7,7
2014,320328,Durham Public Schools,Holt Elementary,State Of North Carolina,E,Total Targets,0.875,28,32
2014,320332,Durham Public Schools,Forest View Elementary,State Of North Carolina,E,Mathematics Grades 3 through 8,0.938,15,16
2014,320332,Durham Public Schools,Forest View Elementary,State Of North Carolina,E,Reading Grades 3 through 8,0.875,14,16
2014,320332,Durham Public Schools,Forest View Elementary,State Of North Carolina,E,Science Grades 5 and 8,0.889,8,9
2014,320332,Durham Public Schools,Forest View Elementary,State Of North Carolina,E,Total Targets,0.905,38,42
2014,320338,Durham Public Schools,James E Shepard Middle,State Of North Carolina,M,Mathematics Grades 3 through 8,0.5,7,14
2014,320338,Durham Public Schools,James E Shepard Middle,State Of North Carolina,M,Reading Grades 3 through 8,0.643,9,14
2014,320338,Durham Public Schools,James E Shepard Middle,State Of North Carolina,M,Science Grades 5 and 8,0.583,7,12
2014,320338,Durham Public Schools,James E Shepard Middle,State Of North Carolina,M,Total Targets,0.585,24,41
2014,320339,Durham Public Schools,Lakewood Elementary,State Of North Carolina,E,Mathematics Grades 3 through 8,0.909,10,11
2014,320339,Durham Public Schools,Lakewood Elementary,State Of North Carolina,E,Reading Grades 3 through 8,0.545,6,11
