agency_code,pct_ALL_CHRON_ABSENT,pct_AM7_CHRON_ABSENT,pct_AS7_CHRON_ABSENT,pct_BL7_CHRON_ABSENT,pct_ELS_CHRON_ABSENT,pct_FEM_CHRON_ABSENT,pct_HI7_CHRON_ABSENT,pct_MALE_CHRON_ABSENT,pct_MU7_CHRON_ABSENT,pct_PI7_CHRON_ABSENT,pct_SWD_CHRON_ABSENT,pct_WH7_CHRON_ABSENT
600491,0.0559,,0.0069,0.0125,0.0027,0.0265,0.0055,0.0293,0.0041,,0.0069,0.0265
600492,0.0249,,0.0022,0.0022,0.0045,0.009000000000000001,0.0045,0.0158,0.0022,,0.0068,0.0136
600493,0.0468,,0.0053,0.0147,0.0107,0.0254,0.0133,0.0214,,,0.0053,0.0133
600494,0.1001,,0.0014,0.0603,0.0132,0.0456,0.0206,0.0544,0.0014,,0.025,0.0162
600496,0.1026,,0.0018,0.0706,0.0036,0.0571,0.0202,0.0454,0.0061,,0.0086,0.0036
600497,0.0397,,,0.0208,,0.0189,0.0075,0.0208,0.0028,,,0.0085
600498,0.4076,,0.0063,0.2993,0.0382,0.2929,0.0828,0.1146,0.0063,,0.1019,0.0127
600499,0.1774,,0.0129,0.0519,0.0043,0.0995,0.0259,0.0779,0.0173,,0.0173,0.0692
600500,0.0913,,0.0012,0.0257,0.018000000000000002,0.0527,0.0334,0.0386,0.0025,,0.0167,0.0283
600501,0.1932,0.0019,0.0019,0.0916,0.0498,0.1055,0.0856,0.0876,,,0.0498,0.0119
600503,0.1074,0.0025,0.005,0.0429,0.0265,0.0366,0.0442,0.0707,0.0012,,0.0227,0.0113
600507,0.0294,,0.0063,0.001,0.0021,0.0136,0.0021,0.0157,,,0.0042,0.0199
600508,0.1498,0.0009,0.0102,0.0102,0.0073,0.0798,0.02,0.07,0.0029,0.0004,0.019,0.1047
600509,0.172,,0.001,0.0677,0.0281,0.0719,0.0604,0.1001,0.0062,,0.0198,0.0364
600512,0.1586,,0.0034,0.0879,0.0206,0.0603,0.0413,0.0982,0.0034,,0.0327,0.0224
600513,0.0418,0.0008,0.0026,0.0089,0.0008,0.0222,0.0124,0.0196,,,0.0017,0.0169
600514,0.2801,0.0011,0.0033,0.1852,0.0212,0.135,0.0691,0.145,0.0066,,0.0468,0.0145
600515,0.1679,,0.0024,0.1333,0.0148,0.0888,0.0246,0.079,0.0049,,0.0197,0.0024
600516,0.1067,,0.0012,0.0552,0.0288,0.0552,0.0376,0.0515,0.0012,,0.0175,0.0113
600517,0.245,,0.0042,0.2056,0.0098,0.1056,0.0211,0.1394,0.006999999999999999,,0.0239,0.006999999999999999
600518,0.1066,,0.0064,0.0577,0.0088,0.0577,0.0208,0.0489,0.0064,,0.0176,0.0152
600519,0.3173,,0.0029,0.2604,0.0179,0.1287,0.0329,0.1886,0.0089,,0.0628,0.0119
600520,0.2331,0.0017,,0.1381,0.0466,0.1053,0.0811,0.1278,,,0.0345,0.012
600521,0.1576,,0.0052,0.1006,0.0238,0.0768,0.0304,0.0807,0.0039,,0.0132,0.0172
600522,0.0748,,0.0036,0.038,0.0061,0.0368,0.0098,0.038,0.0012,,0.0134,0.022
600527,0.0654,0.002,,0.0408,0.0081,0.0224,0.0163,0.0429,0.002,,0.0061,0.004
600530,0.0381,,0.0011,0.0127,,0.0138,,0.0243,0.0034,,0.0069,0.0208
600532,0.0306,,0.0007,0.008,0.0036,0.0174,0.0065,0.0131,0.0014,,0.0021,0.0138
600534,0.0979,,0.0015,0.0388,0.0186,0.0404,0.0295,0.0575,0.0062,0.0031,0.0124,0.0186
600535,0.2132,0.0006,0.0016,0.0645,0.0385,0.102,0.0947,0.1112,0.0075,,0.021,0.0441
600537,0.0909,,0.001,0.0208,0.0062,0.0428,0.0219,0.048,0.001,,0.0041,0.0459
600538,0.1423,0.0007,0.0007,0.0467,0.0254,0.0594,0.0686,0.0828,0.0028,,0.0155,0.0226
600545,0.1425,,,0.0689,0.0367,0.0758,0.0666,0.0666,0.0068,,0.0137,
600546,0.0869,,0.0017,0.066,0.0069,0.0504,0.0104,0.0365,0.0069,,0.0121,0.0017
600549,0.117,,0.004,0.0484,0.0215,0.0619,0.0457,0.0551,0.008,,0.0134,0.0107
600550,0.16,,0.0032,0.0704,0.0432,0.0768,0.0832,0.0832,0.0032,,0.016,
600553,0.2481,0.0015,0.006,0.2042,0.0196,0.127,0.0257,0.121,0.0045,,0.0242,0.006
600557,0.0551,,0.0016,0.0066,0.0083,0.0234,0.01,0.0317,0.0066,,0.01,0.0301
600558,0.0503,,0.0067,0.0117,0.0117,0.0218,0.0083,0.0285,,,0.0151,0.0234
600562,0.1355,,0.0098,0.0805,0.024,0.0649,0.0324,0.0706,0.0042,,0.0183,0.0084
600565,0.0888,,,0.0592,0.0045,0.0569,0.0159,0.0318,0.0091,,0.0022,0.0045
600566,0.1814,,0.0045,0.1051,0.0304,0.0853,0.0533,0.096,0.006,,0.032,0.0121
600567,0.0265,,,0.0132,,0.0132,0.0033,0.0132,,,,0.0099
600569,0.1041,,,0.0416,0.0208,0.0625,0.0416,0.0416,0.0208,,,
600571,0.0213,,0.0047,0.0118,,0.0118,0.0023,0.0095,0.0023,,,
600574,0.2963,,,0.2757,0.0051,0.1417,0.0154,0.1546,0.0051,,0.0515,
600576,0.4833,0.0037,0.0081,0.401,0.0259,0.2105,0.0481,0.2727,0.014,,0.0748,0.0081
600577,0.2505,0.002,0.006,0.2044,0.01,0.1242,0.022,0.1262,0.002,,0.016,0.014
600579,0.3683,,0.0112,0.2189,0.0383,0.1746,0.0972,0.1937,0.0125,,0.035,0.0284
600582,0.0479,,,0.0119,,0.0239,,0.0239,,,0.0059,0.0359
600586,0.1187,,,0.0616,0.0296,0.0536,0.0445,0.065,0.0045,0.0022,0.0171,0.0057
600587,0.0875,,0.0014,0.0324,0.024,0.0367,0.0423,0.0508,0.0028,,0.0169,0.0084
600588,0.0574,,0.0015,0.0181,,0.0226,0.0181,0.0347,0.0045,,0.0121,0.0151
600589,0.0787,,0.0144,0.0225,0.045,0.0466,0.0401,0.0321,,,0.0048,0.0016
600590,0.0672,,0.0038,0.0271,0.0103,0.0375,0.0206,0.0297,,0.0025,0.009000000000000001,0.0129
600592,0.4643,0.0005,0.0089,0.2459,0.0683,0.2273,0.1733,0.2369,0.0125,0.0005,0.0527,0.0221
600693,0.1907,0.0033,0.0066,0.0613,0.0132,0.0945,0.0696,0.0961,0.0049,,0.0381,0.0447
600694,0.2127,,0.0083,0.0435,0.015,0.0686,0.08199999999999999,0.14400000000000002,0.0117,0.0016,0.0167,0.0653
600695,0.434,0.0025,0.0076,0.1928,0.0456,0.1065,0.1472,0.3274,0.0203,,0.038,0.0634
600696,0.4406,0.0028,0.0084,0.2401,0.0451,0.2514,0.1299,0.1892,0.0225,,0.0451,0.0367
600697,0.1983,,0.0064,0.0887,0.0258,0.1032,0.0709,0.0951,0.0016,,0.029,0.0306
600LEA,0.1502,0.0014,0.0053,0.07400000000000001,0.0198,0.071,0.041,0.0791,0.0053,0.0014,0.0214,0.0261
60B000,0.1347,,,0.1225,,0.0515,0.0122,0.0831,,,0.0083,
60D000,0.0465,,0.0015,0.0042,,0.0227,0.0015,0.0238,0.0015,,0.0042,0.0375
60F000,0.1176,,0.0802,,,0.0534,0.0053,0.0641,0.0053,,,0.0267
60G000,0.1232,,0.0016,0.0264,0.0048,0.0616,0.0128,0.0616,0.0056,,0.0144,0.0768
60I000,0.0425,,0.0007,0.0029,,0.022,0.0036,0.0205,0.0007,,0.0095,0.0345
60J000,0.0412,,0.0029,0.0014,0.0029,0.0162,0.0058,0.025,0.0014,,0.0117,0.0294
60K000,0.1527,,,0.0662,0.0086,0.0605,0.0201,0.0922,0.0144,,0.0288,0.0518
60L000,0.2065,,0.0014,0.1856,0.0074,0.0673,0.0149,0.1392,0.0029,,0.0254,0.0014
60M000,0.0681,,0.0049,0.0123,0.0012,0.0297,0.0024,0.0384,0.0074,,0.0185,0.0408
60N000,0.3457,,,0.2803,,0.1401,0.0093,0.2056,0.0467,,0.0654,0.0093
60P000,0.2131,,,0.1693,,0.0983,0.0327,0.1147,0.0109,,0.0382,
60Q000,0.1608,,,0.1384,,0.0672,0.0122,0.0936,0.0081,,0.0162,0.002
60S000,0.0723,,,0.0098,,0.033,0.0026,0.0392,0.0098,0.0008,0.008,0.0491
60U000,2.076,0.004,0.02,1.26,0.196,0.8320000000000001,0.524,1.244,0.128,0.004,0.08800000000000001,0.136
60V000,0.2653,,,0.2384,,0.123,0.0076,0.1423,0.0115,,0.023,0.0076
60Y000,0.2202,,,0.018000000000000002,0.0036,0.083,0.0288,0.1371,0.018000000000000002,,0.0288,0.1552
610302,0.0985,,,,,0.0344,,0.064,0.0049,,0.0344,0.0935
610310,0.0629,,,,0.0074,0.0333,0.0074,0.0296,,,0.0111,0.0555
610320,0.1567,,,,,0.0708,,0.0858,0.0074,,0.0559,0.1492
610322,0.1158,,,,0.0128,0.06,0.0128,0.0557,0.0042,,0.0128,0.0987
610326,0.0672,,,,,0.0126,0.0042,0.0546,,,0.021,0.063
610332,0.0305,,,,,0.0229,0.0076,0.0076,,,,0.0229
610334,0.1161,0.0019,,,0.0019,0.0649,0.0078,0.0511,0.0039,,0.0314,0.1023
610LEA,0.0999,0.0019,,,0.0059,0.0475,0.0079,0.0524,0.0049,,0.0284,0.0902
61J000,0.1637,,,0.0431,,0.0775,0.0172,0.0862,0.0086,0.0086,0.0172,0.0862
61K000,0.0862,,,0.0406,0.005,0.0304,0.005,0.0558,0.0152,,0.0152,0.0253
61L000,2.0422,,0.014,1.5281,0.0492,0.8732,0.3098,1.169,0.0633,0.006999999999999999,0.1267,0.1197
61M000,0.0764,,0.0019,0.0229,0.0038,0.0439,0.0152,0.0325,0.0076,,0.0095,0.0286
61N000,0.1153,,0.0377,0.0457,0.0099,0.0536,0.0079,0.0616,0.0019,,0.0039,0.0218
61P000,0.1488,,,0.0654,,0.0416,0.0416,0.1071,0.0178,,0.0178,0.0238
61Q000,0.0641,0.0016,0.0192,0.0208,0.0064,0.0368,0.0048,0.0272,0.008,,0.0032,0.0096
61R000,0.1109,,0.0014,0.0177,0.0207,0.0562,0.0236,0.0547,0.0029,,0.0177,0.065
61S000,0.0392,,,0.0294,0.0098,0.0196,0.0098,0.0196,,,0.0098,
61T000,0.1927,,0.0072,0.1709,,0.0909,,0.1018,0.0109,,,0.0036
61U000,0.3776,,,0.3216,,0.0909,0.0279,0.2867,0.0139,,0.0839,0.0139
620310,1.5909,,0.0454,0.4318,0.2272,0.3863,0.6363,1.2045,0.0681,,0.2272,0.409
620312,0.1417,,,0.0209,0.0236,0.0761,0.0524,0.0656,0.0131,,0.0209,0.0551
620314,0.0378,,,0.0022,0.0022,0.0267,0.0111,0.0111,,,0.0133,0.0244
620316,0.2156,,,0.0356,0.0249,0.1051,0.1087,0.1105,0.0053,,0.0392,0.0659
620318,0.14400000000000002,,,0.019,0.019,0.0652,0.0461,0.0788,0.0081,,0.0353,0.0706
620324,0.2298,,,0.1072,,0.0957,0.0114,0.134,0.0114,,0.0229,0.0996
620330,0.2261,0.0039,,0.0357,0.0079,0.0952,0.0198,0.1309,0.0158,,0.0595,0.1507
620334,0.1565,,,0.0191,0.0031,0.0607,0.0127,0.0958,0.0223,,0.0255,0.1022
620336,0.2246,,,0.0326,0.0036,0.0942,0.0362,0.1304,0.0253,,0.0362,0.1304
620339,0.0434,,,,,0.019,0.0027,0.0244,0.0054,,0.0054,0.0353
620340,0.2411,0.002,0.0062,0.0623,0.0103,0.106,0.0249,0.1351,0.0062,,0.0374,0.1392
620350,0.0161,,,,,0.0161,,,,,,0.0161
620LEA,0.1745,0.0027,0.0095,0.0404,0.016,0.076,0.0442,0.1017,0.0121,,0.0314,0.0843
630304,0.1587,,0.0033,0.0574,0.0033,0.0608,0.0202,0.0979,0.0101,,0.0135,0.0675
630308,0.1057,0.003,0.003,0.0422,0.009000000000000001,0.0392,0.012,0.0664,0.009000000000000001,0.003,0.0181,0.0332
630312,0.1538,0.0038,,0.0115,0.0038,0.0615,0.0269,0.0923,0.0076,,0.0384,0.1038
630316,0.1144,,,0.0163,,0.0463,0.0054,0.0681,0.0108,,0.0326,0.0817
630317,0.1532,0.0025,,0.0025,0.005,0.0703,0.0201,0.0829,0.0025,,0.0251,0.1256
630320,0.15,,,0.0136,0.009000000000000001,0.0636,0.0454,0.0863,0.009000000000000001,,0.0318,0.0818
630324,0.0705,,0.0027,0.0069,0.0027,0.0304,0.0041,0.0401,0.0069,,0.0138,0.0497
630328,0.1018,,,,,0.049,0.0075,0.0528,0.0037,,0.0264,0.0905
630330,0.7826,,,0.4347,0.0289,0.2753,0.1159,0.5072,0.0724,,0.1449,0.1594
630331,0.1115,,,0.0106,,0.053,0.0106,0.0584,0.0053,,0.023,0.0849
630332,0.0875,,,0.0037,0.0074,0.0465,0.0316,0.0409,0.0018,,0.0055,0.0502
630336,0.1349,0.0038,0.0004,0.0387,0.0029,0.0706,0.0183,0.0643,0.0058,,0.0203,0.0677
630342,0.0575,,0.0033,0.0067,,0.0186,0.0033,0.0389,0.005,,0.0101,0.0389
630348,0.128,,,0.0072,0.0193,0.07,0.0458,0.0579,0.012,,0.0241,0.0628
630350,0.1547,0.0089,,0.0729,0.0044,0.0625,0.0208,0.0922,0.0089,,0.0372,0.0431
630352,0.1904,0.0063,,0.1206,,0.0952,0.0063,0.0952,0.0126,,0.0317,0.0444
630356,0.1246,0.0057,,0.0695,,0.055,0.0028,0.0695,0.0028,,0.0289,0.0434
630360,0.1245,0.0007,,0.0196,,0.0694,0.012,0.055,0.0083,,0.0166,0.0837
630364,0.1184,0.0064,,0.0112,0.0016,0.056,0.0112,0.0624,0.008,,0.0384,0.0816
630368,0.1051,,0.0022,0.0089,0.0067,0.0469,0.0313,0.0581,,,0.0268,0.0626
630373,0.1138,0.0035,0.0035,0.0142,0.0035,0.0551,0.0124,0.0587,0.0088,,0.0142,0.0711
630374,0.1374,0.0011,0.0011,0.0082,0.0011,0.0556,0.0118,0.0817,0.0035,,0.0213,0.1113
630376,0.1254,,,0.0099,0.0066,0.0462,0.0198,0.0792,0.0033,,0.0099,0.0924
630LEA,0.1257,0.0037,0.0018,0.0276,0.0049,0.0583,0.0166,0.0673,0.0071,0.003,0.0224,0.0718
63A000,0.0626,,,0.0089,,0.0477,0.0029,0.0149,0.0059,,0.0089,0.0447
63B000,0.0985,0.002,,0.008,,0.0503,0.006,0.0482,0.006,,0.014,0.0764
640302,0.2131,,,0.2131,,0.0947,,0.1184,,,0.0263,
640304,0.132,,,0.028,0.0247,0.0676,0.0495,0.0643,0.0049,,0.0313,0.0495
640306,0.2025,,,0.1639,0.0192,0.1061,0.016,0.0964,0.0064,,0.0257,0.016
640308,0.1523,0.0016,0.0016,0.1125,0.0049,0.0546,0.0115,0.0976,0.0033,,0.043,0.0215
640316,0.2198,,,0.1047,,0.0942,,0.1256,,,0.0366,0.1151
640320,0.2392,,,0.1307,0.0015,0.0909,0.0111,0.1483,0.0095,,0.0717,0.0877
640324,0.1534,,,0.031,0.0103,0.0793,0.0206,0.0741,0.0103,,0.0206,0.0913
640326,0.1965,,0.0028,0.188,,0.0598,,0.1367,0.0028,0.0028,0.037000000000000005,
640328,0.1573,,,0.094,0.0038,0.0633,0.0076,0.094,0.0115,,0.0153,0.0441
640329,0.2047,,,0.1476,0.0095,0.069,0.019,0.1357,0.0119,,0.0547,0.0261
640332,0.1634,,0.0021,0.1125,0.0169,0.0721,0.0169,0.0912,0.0042,,0.0297,0.0276
640334,0.1561,,,0.1449,,0.0669,0.0074,0.0892,,,0.026,0.0037
640335,0.3425,0.0027,,0.2817,0.0027,0.1546,0.022,0.1878,0.0165,,0.0497,0.0193
640336,0.1351,,,0.048,0.015,0.063,0.042,0.07200000000000001,0.006,,0.06,0.039
640340,1.141,0.0128,,0.782,,0.3717,0.0769,0.7692,0.0641,,0.5128,0.2051
640346,0.2505,0.001,,0.1611,0.001,0.1262,0.0154,0.1242,0.0092,,0.0708,0.0636
640347,0.027000000000000003,,,0.0067,,0.0135,,0.0135,0.0033,,,0.0168
640348,0.1102,,,0.0537,,0.051,0.004,0.0591,0.0053,,0.0309,0.047
640350,0.2089,0.0028,0.0037,0.1002,0.0065,0.0965,0.0159,0.1124,0.0103,,0.0496,0.0759
640358,0.1909,0.0048,,0.0807,0.0048,0.0942,0.0208,0.0966,0.0122,,0.0428,0.0722
640360,0.2081,0.0081,,0.0693,0.004,0.1224,0.0163,0.0857,0.0163,,0.0693,0.0979
640361,0.2142,,,0.1756,0.0008,0.1191,0.0094,0.0951,0.0068,,0.0377,0.0222
640362,0.21600000000000005,0.0025,,0.0393,0.0152,0.1194,0.0546,0.0965,0.0088,,0.0597,0.1105
640364,0.1941,0.0018,,0.0518,0.0141,0.097,0.0556,0.097,0.0037,,0.0414,0.081
640376,0.1551,,,0.0607,,0.0754,0.0104,0.0796,0.0041,,0.0398,0.0796
640384,0.1494,0.0076,,0.0306,0.0038,0.0804,0.0114,0.0689,,,0.0344,0.0996
640396,0.1346,,,0.1298,,0.0793,,0.0552,0.0024,,0.0168,0.0024
640400,0.1651,,0.0018,0.1215,0.0072,0.0671,0.0108,0.098,0.0054,0.0018,0.0508,0.0235
640LEA,0.1911,0.003,0.0026,0.1084,0.0082,0.0897,0.022,0.1014,0.0079,0.0022,0.0453,0.0565
64A000,0.0954,0.0024,,0.0639,0.0024,0.0439,0.0033,0.0514,0.0066,,0.0116,0.019
650304,0.0952,,,0.0047,0.0142,0.0404,0.0238,0.0547,0.0047,,0.0119,0.0619
650308,0.0921,,0.0021,,0.0021,0.0548,0.0043,0.0372,0.0065,,0.0109,0.0789
650309,0.1441,,0.0035,0.0298,0.006999999999999999,0.0615,0.0246,0.0826,0.0123,0.0017,0.0298,0.07200000000000001
650310,0.1294,0.001,,0.0041,0.002,0.0584,0.0125,0.0709,0.0083,,0.0198,0.1033
650312,0.196,,,0.1529,0.0039,0.0941,0.0235,0.1019,0.0039,,0.0352,0.0156
650316,0.1953,,0.0023,0.0441,0.0279,0.0906,0.0465,0.1046,0.0139,,0.0348,0.0883
650323,0.1295,,,0.0043,0.0072,0.0698,0.0203,0.0596,0.0058,0.0014,0.0291,0.0975
650324,0.2034,,,0.1344,0.0034,0.0862,0.0103,0.1172,0.0068,,0.0344,0.0517
650325,0.1491,,0.0013,0.0218,0.0041,0.067,0.0205,0.08199999999999999,0.0082,,0.0314,0.0971
650326,0.188,0.0008,0.0013,0.0646,0.0053,0.0893,0.0278,0.0986,0.0039,0.0004,0.0451,0.0889
650327,0.2415,0.001,0.001,0.0351,0.0098,0.121,0.0248,0.1205,0.0087,,0.0387,0.1707
650328,0.2044,,,0.096,0.0172,0.0911,0.032,0.1133,0.0147,,0.0492,0.0615
650332,0.0763,,,0.0461,0.004,0.0301,0.006,0.0461,0.006,,0.022,0.018000000000000002
650338,0.0848,,,0.0075,0.003,0.0348,0.009000000000000001,0.05,0.0045,,0.0136,0.0636
650339,0.0505,,,0.0056,,0.028,0.0037,0.0224,0.0056,,0.0056,0.0355
650340,0.0714,,,0.0267,,0.058,0.0089,0.0133,0.0044,,,0.0312
650341,0.1356,,,0.0156,0.0034,0.0608,0.0226,0.0747,0.0069,,0.0156,0.0904
650342,0.0685,0.0005,0.0011,0.022,0.0049,0.0342,0.0071,0.0342,0.0033,,0.0165,0.0342
650343,0.1148,,,0.051,0.0015,0.0462,0.0095,0.0685,0.0063,0.0015,0.0334,0.0462
650345,0.62,,,0.32,,0.12,,0.5,0.1,,0.42,0.2
650346,0.0905,0.0021,,0.0042,0.0147,0.0526,0.0336,0.0378,0.0105,,0.0105,0.04
650348,0.0984,0.0014,0.0014,0.0115,0.0086,0.0549,0.013,0.0434,0.0115,,0.0086,0.0593
650350,0.1165,0.0011,0.0011,0.0169,0.0033,0.0576,0.0169,0.0588,0.0056,,0.0192,0.0746
650351,0.1713,,,0.0431,0.0013,0.0724,0.0264,0.0988,0.0055,,0.0459,0.0961
650352,0.2571,,0.0006,0.1192,0.0213,0.1292,0.0559,0.1279,0.0099,,0.0599,0.0712
650353,0.0389,,0.0018,,,0.0129,0.0111,0.0259,0.0018,,0.0018,0.0241
650354,1.8571,,,1.1224,0.0204,0.5714,0.1224,1.2857,0.1836,,0.5306,0.4285
650355,0.3679,,0.0188,0.1132,0.0566,0.2358,0.066,0.132,0.0188,,0.066,0.1509
650356,0.0544,,,0.0028,,0.0186,0.0057,0.0358,0.0028,,0.0186,0.0429
650362,0.1045,,0.0016,0.0114,0.0065,0.049,0.0228,0.0555,0.0032,0.0016,0.0114,0.0637
650364,0.0873,,0.0011,0.0071,0.0071,0.0382,0.0083,0.049,0.0059,,0.0131,0.0645
650366,0.0422,,,0.0055,0.0055,0.0293,0.0073,0.0128,0.0018,,0.0091,0.0275
650368,0.2019,,,0.1167,0.0291,0.0875,0.0559,0.1143,0.0072,,0.0437,0.0218
650380,0.058,,,0.0014,,0.0269,0.006999999999999999,0.0311,0.0056,,0.0127,0.0439
650384,0.2655,0.0024,,0.2133,0.0074,0.1414,0.0173,0.124,0.0173,,0.0248,0.0148
650392,0.3016,,,0.1776,0.0199,0.1347,0.0566,0.1669,0.0091,,0.0995,0.0581
650394,0.033,,,0.0206,,0.033,,,,,,0.0123
650395,0.0454,,,0.0227,,0.0227,,0.0227,,,,0.0227
650400,0.125,,,0.0518,0.0121,0.0579,0.0274,0.067,0.006,,0.0274,0.0396
650404,0.2031,0.0017,,0.0833,0.0086,0.092,0.0295,0.1111,0.0069,0.0017,0.0468,0.0798
650408,0.0565,,,,0.0029,0.0297,0.0089,0.0267,,,0.0089,0.0476
650409,0.2857,,,0.2312,,0.1156,0.0204,0.17,0.0068,,0.0544,0.0272
650420,0.1322,,0.0082,0.0082,0.0165,0.0495,0.0247,0.0826,0.0082,,0.0165,0.0826
650LEA,0.1477,0.0011,0.0015,0.0487,0.0086,0.0697,0.0219,0.0787,0.0073,0.0011,0.0312,0.0711
65A000,0.0818,,,0.0024,0.0024,0.0496,0.0024,0.0322,0.0049,,0.0099,0.0719
65C000,0.1575,,,0.1393,,0.0787,,0.0787,0.0181,,0.006,
65D000,0.0099,,,,,0.0049,,0.0049,,,,0.0099
65F000,0.1216,,,0.002,,0.0701,0.002,0.0515,0.0164,,0.0103,0.101
65G000,0.1554,,,0.08800000000000001,,0.1554,0.0207,,0.0103,,0.0259,0.0362
660306,0.2916,,,0.25,,0.1296,,0.162,0.0138,,0.0509,0.0277
660308,0.3838,,0.0067,0.3265,0.0101,0.1582,0.0067,0.2255,0.0134,,0.0673,0.0303
660320,0.3167,,,0.3031,,0.1266,0.0045,0.19,,0.0045,0.0452,0.0045
660325,0.2608,,,0.2173,,0.0869,0.0054,0.1739,,,0.0543,0.038
660336,0.4567,,,0.391,,0.1582,0.0029,0.2985,0.0059,,0.1104,0.0567
660360,0.1457,,,0.0931,,0.08900000000000001,0.004,0.0566,0.0121,,,0.0364
660400,0.094,,0.0085,0.0854,,0.0512,,0.0427,,,,
660LEA,0.3061,,0.0072,0.2609,0.0101,0.1236,0.0046,0.1824,0.0109,0.0045,0.0702,0.034
66A000,0.1145,,,0.0846,0.0008,0.0564,0.0082,0.058,0.0041,,0.0049,0.0174
670304,0.1274,0.0045,,0.0409,0.0015,0.0637,0.0182,0.0637,0.0106,0.0015,0.0257,0.0515
670308,0.1548,,,0.0322,0.0021,0.0709,0.0215,0.0838,0.0172,,0.0344,0.0838
670310,0.0887,,,0.0191,0.0033,0.046,0.0235,0.0426,0.0067,0.0022,0.0078,0.037000000000000005
670312,0.1637,0.0022,,0.0619,0.011,0.0486,0.042,0.115,0.0176,,0.0331,0.0398
670314,0.1318,0.0009,0.0009,0.0059,0.0009,0.0819,0.0179,0.0499,0.0059,,0.0229,0.0999
670318,0.142,0.0034,0.0023,0.0104,,0.0628,0.0093,0.0791,0.0104,0.0011,0.0349,0.1047
670320,0.1925,,0.0011,0.0157,0.0011,0.0844,0.0157,0.1081,0.0056,0.0045,0.0382,0.1497
670321,0.199,,,0.0375,0.0081,0.1027,0.0391,0.0962,0.0277,,0.0358,0.0946
670322,0.1862,0.0028,0.0014,0.0358,,0.0859,0.0171,0.1002,0.0272,,0.0429,0.1017
670323,0.1833,,0.0014,0.073,0.01,0.0873,0.0401,0.0959,0.0272,,0.0415,0.0415
670324,0.1956,,0.0016,0.0692,,0.0958,0.0314,0.0998,0.0136,,0.0466,0.0797
670325,0.1573,0.002,0.003,0.0659,0.0091,0.0649,0.0223,0.0923,0.0152,0.001,0.0426,0.0477
670329,0.1864,0.0014,,0.0225,0.0084,0.0918,0.0197,0.0946,0.0197,,0.0338,0.1228
670330,0.1586,0.0014,,0.0239,0.0029,0.0688,0.0239,0.0898,0.0164,0.0014,0.0314,0.0913
670331,0.0956,,,0.0311,,0.0395,0.0124,0.0561,0.002,,0.0166,0.0498
670332,0.1747,0.0022,,0.0486,0.0044,0.0907,0.0331,0.084,0.0243,,0.0398,0.0663
670333,0.1812,0.0008,0.0017,0.0764,0.0094,0.0902,0.0283,0.091,0.0137,0.0017,0.0343,0.0584
670335,0.124,,0.0015,0.0047,,0.062,0.0127,0.062,0.0206,,0.027000000000000003,0.0842
670336,0.1289,0.0015,,0.0398,0.0031,0.0684,0.0127,0.0605,0.0175,,0.0318,0.0573
670337,0.1552,,,0.0094,0.0047,0.0811,0.0282,0.0741,0.0105,,0.0211,0.107
670338,0.0626,,,0.0151,0.0018,0.0284,0.0151,0.0341,0.0075,,0.0189,0.0246
670339,0.1408,0.0011,0.0011,0.0173,0.0011,0.0796,0.0265,0.0612,0.0092,0.0011,0.0288,0.0842
670340,0.1698,0.0011,0.0022,0.0303,0.0011,0.0663,0.0146,0.1034,0.0179,,0.0303,0.1034
670341,0.1304,,,0.008,0.0016,0.0692,0.0144,0.0611,0.008,,0.0322,0.0998
670342,0.117,,0.0021,0.0085,0.0021,0.0574,0.017,0.0595,0.0106,,0.0234,0.0787
670343,0.1361,0.0012,,0.0253,,0.0674,0.024,0.0686,0.0108,0.0012,0.0325,0.0734
670344,0.1615,,,0.0186,0.008,0.0694,0.024,0.0921,0.016,,0.0173,0.1028
670345,0.1523,,,0.0232,0.0053,0.0788,0.0179,0.0734,0.0125,,0.0465,0.0985
670346,0.1254,,,0.0271,,0.0576,0.0305,0.0677,0.0084,,0.0254,0.0593
670347,0.1088,,,0.0159,0.0013,0.0478,0.0265,0.061,0.0066,,0.0185,0.0597
670350,0.0699,,0.0015,0.0047,0.0015,0.0317,0.0047,0.0381,0.0063,,0.0143,0.0524
670351,0.1602,,,0.0132,0.0012,0.0722,0.0072,0.0879,0.0216,,0.0397,0.118
670352,0.2349,0.0027,0.0009,0.0155,0.0009,0.1142,0.0201,0.1206,0.0137,0.0018,0.0411,0.18
670356,0.151,,,0.0156,0.0013,0.0768,0.0182,0.0742,0.0195,,0.0338,0.0976
670364,0.1996,0.0028,0.0028,0.032,0.0037,0.0979,0.0282,0.1016,0.0216,0.0009,0.0338,0.1111
670LEA,0.1544,0.0019,0.0017,0.0293,0.0039,0.07400000000000001,0.0218,0.0803,0.0142,0.0017,0.0314,0.0864
67B000,0.0979,,,0.0559,,0.0699,0.0139,0.0279,0.0069,,0.0139,0.0209
680304,0.0981,,,0.0237,0.0047,0.049,0.0268,0.049,0.0063,,0.0316,0.0411
680308,0.0721,,,0.0098,0.0098,0.0295,0.0229,0.0426,0.0049,,0.0229,0.0344
680310,0.1631,,0.0009,0.0219,0.0192,0.0779,0.0577,0.0852,0.0073,,0.0293,0.0751
680312,0.1586,,,0.0701,0.0036,0.0664,0.0147,0.0922,0.0036,,0.0258,0.0701
