agency_code,arre_per1000_ALL,arre_per1000_AM7,arre_per1000_AS7,arre_per1000_BL7,arre_per1000_EDS,arre_per1000_ELS,arre_per1000_FEM,arre_per1000_HI7,arre_per1000_MALE,arre_per1000_MU7,arre_per1000_PI7,arre_per1000_SWD,arre_per1000_WH7,blhr_per1000_ALL,blhr_per1000_AM7,blhr_per1000_AS7,blhr_per1000_BL7,blhr_per1000_EDS,blhr_per1000_ELS,blhr_per1000_FEM,blhr_per1000_HI7,blhr_per1000_MALE,blhr_per1000_MU7,blhr_per1000_PI7,blhr_per1000_SWD,blhr_per1000_WH7,crime_per1000_ALL,crime_per1000_AM7,crime_per1000_AS7,crime_per1000_BL7,crime_per1000_EDS,crime_per1000_ELS,crime_per1000_FEM,crime_per1000_HI7,crime_per1000_MALE,crime_per1000_MU7,crime_per1000_PI7,crime_per1000_SWD,crime_per1000_WH7,exp_per1000_ALL,exp_per1000_AM7,exp_per1000_AS7,exp_per1000_BL7,exp_per1000_EDS,exp_per1000_ELS,exp_per1000_FEM,exp_per1000_HI7,exp_per1000_MALE,exp_per1000_MU7,exp_per1000_PI7,exp_per1000_SWD,exp_per1000_WH7,iss_per1000_ALL,iss_per1000_AM7,iss_per1000_AS7,iss_per1000_BL7,iss_per1000_EDS,iss_per1000_ELS,iss_per1000_FEM,iss_per1000_HI7,iss_per1000_MALE,iss_per1000_MU7,iss_per1000_PI7,iss_per1000_SWD,iss_per1000_WH7,lts_per1000_ALL,lts_per1000_AM7,lts_per1000_AS7,lts_per1000_BL7,lts_per1000_EDS,lts_per1000_ELS,lts_per1000_FEM,lts_per1000_HI7,lts_per1000_MALE,lts_per1000_MU7,lts_per1000_PI7,lts_per1000_SWD,lts_per1000_WH7,rplw_per1000_ALL,rplw_per1000_AM7,rplw_per1000_AS7,rplw_per1000_BL7,rplw_per1000_EDS,rplw_per1000_ELS,rplw_per1000_FEM,rplw_per1000_HI7,rplw_per1000_MALE,rplw_per1000_MU7,rplw_per1000_PI7,rplw_per1000_SWD,rplw_per1000_WH7,sts_per1000_ALL,sts_per1000_AM7,sts_per1000_AS7,sts_per1000_BL7,sts_per1000_EDS,sts_per1000_ELS,sts_per1000_FEM,sts_per1000_HI7,sts_per1000_MALE,sts_per1000_MU7,sts_per1000_PI7,sts_per1000_SWD,sts_per1000_WH7
540324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.286,0.0,0.0,5.42,5.7970000000000015,0.0,0.0,0.0,4.132,0.0,0.0,0.0,0.0,16.0,0.0,0.0,16.2602,14.4928,38.4615,4.7962,16.3934,24.7934,66.6667,0.0,24.1935,13.0548,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,158.857,,,268.293,240.58,38.462,103.118,106.557,198.347,66.667,,129.032,60.052,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.571,,,474.255,504.348,192.308,196.643,163.93400000000003,388.43,533.3330000000002,,451.61300000000006,174.935
540325,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,14.463,,,16.509,15.385,0.0,4.0,0.0,28.708,,,38.961,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,152.893,,,174.528,149.451,,56.0,0.0,287.081,,,337.662,
540326,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,18.072,,,20.0,21.672,0.0,12.552,,23.077,62.5,,30.769,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,138.554,,,162.5,185.759,0.0,29.289,,238.462,125.0,,353.846,46.512
540328,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.105,,,17.241,4.098,0.0,4.184,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,4.211,,,0.0,0.0,0.0,0.0,6.024,8.368,0.0,,15.385,4.202,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,61.053,,,68.96600000000001,73.77,44.118,41.841,48.19300000000001,79.498,153.846,,184.615,63.025
540330,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,4.425,,0.0,4.785,5.682,0.0,4.464,0.0,4.425,0.0,,0.0,0.0,8.8496,,0.0,9.5694,8.5227,0.0,8.9286,0.0,8.8496,0.0,,24.0964,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,81.858,,,83.73200000000001,96.591,,40.179,0.0,123.894,83.333,,60.24100000000001,,2.2124,,,2.3923,2.8409,,0.0,0.0,4.4248,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,610.619,,,626.794,653.409,,424.107,500.0,800.885,666.6669999999998,,855.422,
540336,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,16.4384,,,6.9444,12.3457,100.0,0.0,43.1655,28.9855,37.037,,25.4237,8.7719,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,21.918000000000006,,,27.778,28.807,33.333,16.854,28.777,24.155,37.037,,16.949,15.351,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,87.671,,,152.778,148.148,100.0,47.753,64.748,113.527,74.074,,93.22,67.982
540338,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,4.2194,,,4.6512,4.3103,0.0,0.0,,8.4034,0.0,,40.0,,0.0,,,0.0,0.0,,0.0,,0.0,,,0.0,,54.852,,,60.465,56.034,,55.04600000000001,,58.824,,,160.0,,0.0,,,0.0,0.0,,0.0,,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,130.80200000000002,,,139.535,129.31,,91.743,,176.47099999999998,,,400.0,
540340,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,15.385,,,23.256,35.211,0.0,6.25,0.0,23.392,0.0,,33.898,18.349,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,12.308,,,23.256,21.127,0.0,0.0,0.0,23.392,0.0,,50.847,13.761,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,166.15400000000002,,,279.07,246.479,66.667,43.75,42.553,274.85400000000004,55.556,,423.729,178.899
540344,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,12.966,,,32.258,24.291,0.0,6.78,42.735,17.804000000000006,0.0,,7.633999999999999,0.0,12.966,,,32.2581,28.3401,0.0,0.0,17.094,23.7389,41.6667,,15.2672,5.0378,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,333.874,,,473.11800000000005,485.83,250.0,125.424,247.863,501.484,375.0,,358.779,312.343,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,244.733,,,419.355,396.761,100.0,125.424,162.393,338.279,250.0,,335.8780000000001,219.144
540LEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.221,0.0,0.0,8.481,7.757999999999999,0.0,2.391,6.78,9.707,7.752000000000002,0.0,8.359,2.929,6.337999999999999,0.0,0.0,7.2337,6.5003,8.9888,2.6303,8.4746,9.7065,11.6279,0.0,9.8784,3.905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,103.052,142.857,42.254,130.207,120.78,60.674,49.25899999999999,69.492,151.69299999999996,158.915,,137.53799999999998,74.195,0.1174,0.0,0.0,0.2494,0.2097,0.0,0.0,0.0,0.2257,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.202,71.429,28.169,314.7920000000001,272.384,85.39299999999999,111.191,103.39,306.998,236.43400000000003,,390.578,122.681
54A000,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,10.638,,,5.525,11.834,0.0,0.0,0.0,21.277,166.667,,0.0,,10.6383,,,11.0497,11.8343,0.0,0.0,0.0,21.2766,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0,,,0.0,,5.319,,,5.525,0.0,0.0,10.526,,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,388.298,,,375.691,331.361,0.0,105.263,,670.2130000000002,,,393.939,
550308,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,17.241,,,0.0,16.129,0.0,0.0,0.0,26.316,0.0,,0.0,23.81,120.6897,,,0.0,48.3871,0.0,187.5,0.0,105.2632,0.0,,90.9091,166.6667,0.0,,,,0.0,,0.0,,0.0,,,0.0,0.0,465.517,,,,338.71,,562.5,,473.684,,,227.273,428.571,0.0,,,,0.0,,0.0,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1758.621,,,,1225.806,,1687.5,,1973.684,,,1772.727,2023.81
550312,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,5.814,,,27.778,8.264,0.0,12.987,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,75.581,,,0.0,24.793000000000006,0.0,12.987,0.0,125.0,388.889,,66.667,83.333
550314,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,20.979,,,333.333,55.556,0.0,3.623,,38.328,33.333,,0.0,2.268
550316,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,4.149,,,0.0,4.6080000000000005,24.39,0.0,14.085,7.752000000000002,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,78.83800000000002,,,147.059,87.55799999999998,170.732,0.0,140.845,147.287,52.632,,50.0,27.273000000000003
550320,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,16.484,,,0.0,37.5,0.0,9.029,0.0,22.965,60.606,,15.152,16.582,17.5824,,,20.8333,29.1667,0.0,13.544,0.0,20.8768,0.0,,15.1515,19.1327,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,28.571,,,83.333,29.167,,6.772,0.0,48.017,0.0,,15.152,28.061,1.0989,,,0.0,4.1667,,0.0,0.0,2.0877,0.0,,0.0,1.2755,1.099,,,0.0,0.0,0.0,0.0,0.0,2.088,0.0,,0.0,1.276,191.209,,,312.5,312.5,,126.411,83.333,246.347,151.515,,166.667,191.327
550322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,10.34,0.0,0.0,45.455,18.018,0.0,0.0,0.0,19.126,34.483000000000004,,20.833,7.298999999999999,1.4771,0.0,0.0,0.0,4.5045,0.0,0.0,0.0,2.7322,0.0,,10.4167,1.8248,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,85.67200000000003,,,250.0,148.649,,54.839,45.455,112.022,68.96600000000001,,145.833,78.467,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,56.13,,,45.455,108.108,,22.581,45.455,84.699,137.931,,104.167,54.745
550324,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,41.543,,0.0,75.758,42.484,0.0,22.222,28.571,68.027,43.478,,0.0,39.063,2.9674,,0.0,0.0,3.268,0.0,0.0,0.0,6.8027,0.0,,0.0,7.8125,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,17.804000000000006,,,0.0,19.608,0.0,5.556,28.571,34.014,86.95700000000002,,63.83,7.813,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.967,,0.0,0.0,3.268,0.0,0.0,0.0,6.803,0.0,,0.0,7.813,186.944,,,136.364,189.542,63.83,61.111,57.143,353.741,695.6519999999998,,468.085,250.0
550328,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.227,,,0.0,3.484,0.0,0.0,0.0,4.202,0.0,,0.0,2.9410000000000003,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,42.316,,,0.0,55.749,0.0,20.513,0.0,63.025,0.0,,69.767,55.882,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,77.95100000000002,,,35.714,111.498,0.0,5.127999999999999,0.0,142.857,0.0,,151.16299999999995,100.0
550332,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,29.34,,,55.118,34.799,51.282,26.442,13.636,31.707,36.364,,17.391,28.571,8.5575,,,7.874,7.326,0.0,9.6154,0.0,7.3171,18.1818,,26.087,11.9048,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,699.2669999999998,,,1118.11,831.502,1128.205,468.75,695.455,919.512,690.909,,643.4780000000002,569.048,1.2225,,,7.874,0.0,0.0,2.4038,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,168.704,,,322.835,206.96,230.769,146.635,127.273,187.805,163.636,,147.826,142.857
550334,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.4,,,62.5,22.822,0.0,6.601,6.41,37.037,26.316,0.0,32.52,18.018,6.4,,,0.0,6.2241,0.0,3.3003,0.0,9.2593,26.3158,0.0,8.1301,9.009,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,36.8,,,20.833,43.56800000000001,0.0,19.802,12.821,52.469,105.263,,65.041,45.045,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.4,,,375.0,294.606,40.0,75.908,76.923,435.185,500.0,,520.325,288.288
550336,0.0,,,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,,,,0.0,,0.0,,0.0,,,0.0,0.0,6.734,,,,8.772,,0.0,,12.658,,,20.833,8.0,0.0,,,,0.0,,0.0,,0.0,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,0.0,,,0.0,0.0,47.13800000000001,,,,43.86,,0.0,,88.60799999999998,,,104.167,56.0
550340,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,67.146,,,777.778,71.429,0.0,16.129,31.25,110.132,200.0,,115.942,46.875,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.398,,,,3.401,0.0,0.0,0.0,4.405,0.0,,14.493,3.125,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,100.719,,,,88.435,0.0,43.011,62.5,149.78,100.0,,246.377,62.5
550342,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,3.049,,,0.0,4.292,0.0,0.0,0.0,6.579,0.0,,0.0,3.4360000000000004,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,30.488000000000003,,,0.0,42.918,,0.0,0.0,65.789,83.333,,85.10600000000002,30.928,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,82.31700000000002,,,0.0,90.129,,5.78,200.0,171.053,0.0,,255.319,79.038
550344,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,6.172999999999999,,0.0,0.0,16.26,111.111,6.494,30.769,5.757999999999999,33.333,,0.0,3.488,13.3745,,0.0,0.0,4.065,0.0,8.658,15.3846,17.2745,33.3333,,14.0845,12.7907,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,231.481,,0.0,500.0,378.049,,155.844,123.077,293.666,166.667,,450.704,237.209,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,94.65,,90.909,250.0,130.08100000000002,,58.442,107.692,124.76,266.66700000000003,,154.93,83.721
550348,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,7.018,,,,17.857,,0.0,0.0,13.986,0.0,,95.238,8.097000000000001
550349,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,8.219,,,0.0,6.803,0.0,11.299,0.0,5.263,0.0,,0.0,9.772,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,19.178,,,0.0,27.211,0.0,5.65,0.0,31.579,0.0,,61.538,22.801,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,82.19200000000002,,,0.0,142.857,55.556,28.249,38.462,131.579,95.238,,446.154,87.948
550350,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,40.616,,0.0,333.333,70.707,0.0,44.24800000000001,43.478,37.838,0.0,,56.338,31.199,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,631.653,,,2625.0,1323.2320000000002,,268.437,717.3910000000002,972.973,461.538,,1281.69,561.576,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,2.801,,0.0,0.0,10.101,0.0,0.0,0.0,5.405,0.0,,14.085,3.284,53.221,,,208.333,95.96,,29.499,108.696,75.676,0.0,,169.014,45.977
550356,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,24.605,,,,100.0,,15.564,0.0,32.468,,,121.951,25.391
550360,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,4.132,,,16.667,7.633999999999999,0.0,0.0,,8.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,128.099,,,183.333,114.504,0.0,76.923,,176.0,,,290.323,141.791
550362,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,7.005,,,0.0,8.065,,3.484,0.0,10.601,35.714,,0.0,6.237,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,10.508,,,0.0,40.323,,0.0,0.0,21.201,0.0,,102.041,12.474
550364,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,3.759,,,0.0,6.5360000000000005,0.0,0.0,0.0,7.194,0.0,,21.739,4.167,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,48.872,,,,71.895,,0.0,83.333,93.525,0.0,,43.478,45.833
550368,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,3.5380000000000003,,0.0,0.0,6.9929999999999986,0.0,0.0,0.0,6.565,0.0,,0.0,3.901,12.9717,,0.0,0.0,13.986,0.0,2.451,16.6667,21.8818,0.0,,0.0,13.0039,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,194.575,,,750.0,284.382,,78.431,166.667,291.028,250.0,,165.28900000000004,180.754,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,2.358,,0.0,0.0,4.662,0.0,0.0,0.0,4.376,0.0,,0.0,2.6010000000000004,94.34,,,187.5,132.86700000000002,,19.608,16.667,157.549,375.0,,107.438,91.027
550372,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,53.691,,,0.0,75.529,100.0,20.833,39.216,83.333,0.0,,66.667,56.497,5.0336,,,0.0,6.0423,0.0,0.0,0.0,9.6154,90.9091,,11.1111,3.7665,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,250.0,,,,401.8130000000001,600.0,93.75,352.941,391.026,90.909,,688.8889999999999,244.821,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,189.597,,,,259.819,500.0,76.389,156.863,291.6670000000001,90.909,,355.556,195.857
550LEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.977,0.0,0.0,53.085,24.079,10.811,9.411,11.943,22.038,24.242,0.0,19.886,13.342,5.5609,0.0,0.0,2.8694,5.1861,0.0,3.5062,1.5924,7.4589,8.0808,0.0,7.1023,6.2721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,154.118,0.0,12.048,351.506,219.856,145.946,84.70200000000001,186.306,218.173,145.455,,231.534,136.161,0.1765,0.0,0.0,1.4347,0.1852,0.0,0.1845,0.0,0.1695,0.0,,0.0,0.114,0.53,0.0,0.0,0.0,0.926,0.0,0.0,0.0,1.017,0.0,0.0,0.71,0.684,111.219,0.0,12.048,241.033,160.77100000000004,91.892,52.039,78.822,165.791,171.717,,235.795,103.319
55A000,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,3.445,,,0.0,0.0,0.0,0.0,0.0,7.0070000000000014,0.0,,14.388,4.132,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,18.701,,,54.795,19.868,0.0,4.721,16.575,33.033,12.5,,35.971,17.71,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,27.067,,,41.096,59.603,0.0,4.721,16.575,50.05,25.0,,64.748,27.745
