digital_media,device_access,device_access_grades,device_home,device_home_grades,BYOD,byod_grades,agency_code,Book_TitlesPer_Student,wap,wap_class,media_school,devices,category_code
1,Yes,4:05,No,-,Neither,-,640348,14.73,56.0,1.22,1997.0,1.12,E
2,Yes,9:10:11:12,Yes,9:10:11:12,Neither,-,640350,6.22,83.0,1.15,2002.0,0.83,H
1,Yes,6:07:08,Yes,6:07:08,Neither,-,640358,17.94,63.0,1.26,1998.0,0.78,M
0,No,-,No,-,Neither,-,640360,37.36,34.0,1.79,2000.0,0.5,E
20,Yes,9:10:11:12,Yes,9:10:11:12,Neither,-,640361,1.81,103.0,1.37,2006.0,0.85,H
1,Yes,6:07:08,Yes,6:07:08,Neither,-,640362,15.66,61.0,1.13,2001.0,0.81,M
1,Yes,9:10:11:12,Yes,9:10:11:12,Neither,-,640364,5.48,78.0,1.24,2002.0,0.78,H
0,Yes,4:05,No,-,Neither,-,640376,24.47,47.0,1.52,2000.0,1.22,E
0,Yes,4:05,No,-,Neither,-,640384,34.49,35.0,1.4,1996.0,0.84,E
1,Yes,4:05,No,-,Neither,-,640396,25.82,51.0,1.38,1996.0,0.96,E
1,No,-,No,-,Neither,-,640400,15.4,49.0,1.23,1997.0,1.16,E
,,,,,,,640LEA,16.86,1455.0,1.33,2000.0,0.68,
0,No,-,No,-,Neither,-,64A000,0.83,40.0,0.57,2018.0,,A
9,No,-,No,-,Both,K:1:2:3:4:5,650304,18.71,33.0,1.38,2001.0,1.52,E
3,No,-,No,-,Both,-,650308,34.59,28.0,1.12,2004.0,1.47,E
1,No,-,No,-,Both,K:1:2:3:4:5,650309,21.48,43.0,1.26,2005.0,1.47,E
4,No,-,No,-,Both,6:07:08,650310,19.08,57.0,1.27,1997.0,1.44,M
1,No,-,No,-,Staff,-,650312,49.93,34.0,1.1,1999.0,0.76,E
1,No,-,No,-,Both,K:1:2:3:4:5,650316,28.11,36.0,1.24,1999.0,1.36,E
1,No,-,No,-,Both,K:1:2:3:4:5,650323,20.17,46.0,1.24,2004.0,1.47,E
1,No,-,No,-,Both,K:1:2:3:4:5,650324,29.38,28.0,1.4,1999.0,1.19,E
1,No,-,No,-,Both,6:07:08,650325,11.42,49.0,1.2,1999.0,1.26,M
20,No,-,No,-,Students,9:10:11:12,650326,6.53,107.0,0.95,1999.0,1.63,H
2,No,-,No,-,Both,9:10:11:12,650327,17.7,96.0,1.28,2000.0,2.14,H
1,No,-,No,-,Both,K:1:2:3:4:5,650328,34.24,37.0,1.06,2003.0,1.36,E
2,Yes,K:1:2:3:4:5:6,No,-,Both,3:4:5:6,650332,30.04,51.0,1.16,2001.0,0.59,I
1,No,-,No,-,Both,1:2:3:4:5,650338,15.02,38.0,1.03,2003.0,1.33,E
0,No,-,No,-,Both,K:1:2:3:4:5,650339,25.73,32.0,1.14,1994.0,1.29,E
-,Yes,9:10:11:12,Yes,9:10:11:12,Both,9:10:11:12,650340,,9.0,1.13,2017.0,0.99,H
1,No,-,No,-,Both,4:05,650341,32.2,40.0,1.0,2002.0,1.28,E
1,No,-,No,-,Both,9:10:11:12,650342,14.03,98.0,1.15,1997.0,1.74,H
2,No,-,No,-,Both,6:07:08,650343,19.46,58.0,1.12,2006.0,0.99,M
-,No,-,No,-,Staff,-,650345,,5.0,0.5,,0.52,I
1,No,-,No,-,Staff,-,650346,15.58,32.0,1.0,2001.0,1.04,E
2,No,-,No,-,Both,K:1:2:3:4:5,650348,15.57,44.0,0.98,2003.0,1.33,E
1,No,-,No,-,Students,6:07:08,650350,10.24,50.0,1.14,2002.0,1.74,M
1,No,-,No,-,Both,6:07:08,650351,18.24,46.0,1.1,2003.0,1.61,M
1,No,-,No,-,Both,9:10:11:12,650352,10.33,116.0,1.25,1996.0,1.47,H
5,No,-,No,-,Both,1:2:3:4:5,650353,23.04,39.0,1.08,1998.0,1.62,E
-,No,-,No,-,Both,2:9:10:11:12,650354,,13.0,0.93,2017.0,0.3,T
-,No,-,No,-,Both,9:10:11:12,650355,,9.0,1.13,,0.45,A
0,No,-,No,-,Neither,-,650356,31.45,42.0,1.02,2003.0,1.29,E
11,No,-,No,-,Both,K:1:2:3:4:5,650362,19.98,38.0,1.27,2001.0,1.69,E
1,No,-,No,-,Both,6:07:08,650364,10.21,54.0,1.29,2001.0,1.66,M
1,No,-,No,-,Staff,-,650366,23.92,38.0,1.09,1997.0,1.58,E
1,No,-,No,-,Both,K:1:2:3:4:5,650368,31.02,37.0,1.61,2004.0,1.13,E
1,No,-,No,-,Both,K:1:2:3:4:5,650380,19.0,40.0,1.05,1999.0,1.68,E
1,No,-,No,-,Both,K:1:2:3:4:5,650384,32.38,48.0,1.23,2002.0,0.92,E
2,Yes,6:07:08,No,-,Both,6:07:08,650392,23.36,55.0,1.2,1997.0,0.69,M
-,Yes,9:10:11:12:13,Yes,9:10:11:12:13,Both,9:10:11:12:13,650394,,9.0,1.29,,0.95,H
-,Yes,9,Yes,9,Both,9,650395,,4.0,0.8,,0.88,H
1,No,-,No,-,Staff,-,650400,41.81,30.0,1.58,2001.0,1.27,E
1,No,-,No,-,Both,PK:K:1:2:3:4:5,650404,18.89,47.0,1.68,2001.0,1.11,E
2,No,-,No,-,Both,K:1:2:3:4:5,650408,19.87,20.0,1.18,2003.0,1.06,E
1,Yes,6:07:08,No,-,Staff,-,650409,32.92,38.0,1.31,2001.0,0.51,M
-,No,-,No,-,Staff,-,650420,,12.0,1.2,2015.0,1.34,E
,,,,,,,650LEA,19.15,1786.0,1.16,2002.0,1.3,
-,Yes,3:4:5:6:7:8,Yes,4:5:6:7:8,Neither,-,65A000,,22.0,0.73,,2.07,I
-,No,-,No,-,Neither,-,65B000,,4.0,0.31,,3.97,I
-,No,-,No,-,Neither,-,65C000,,9.0,0.69,,7.5,E
-,No,-,No,-,Neither,-,65G000,,14.0,1.4,,3.22,M
0,No,-,No,-,Staff,-,660306,28.05,40.0,1.82,1998.0,0.96,E
1,No,-,No,-,Staff,-,660308,17.2,40.0,1.38,1998.0,1.26,M
0,No,-,No,-,Staff,-,660320,79.77,35.0,1.17,1997.0,0.95,E
1,No,-,No,-,Staff,-,660325,34.01,28.0,1.56,2000.0,0.68,M
1,Yes,9:10:11:12,Yes,9:10:11:12,Staff,-,660336,21.55,53.0,1.02,1998.0,0.5,H
0,No,-,No,-,Staff,-,660360,27.36,40.0,1.48,1998.0,0.94,E
20,Yes,9:10:11:12,Yes,9:10:11:12,Neither,-,660400,4.27,40.0,5.71,2010.0,0.84,H
,,,,,,,660LEA,30.63,276.0,1.49,2000.0,0.79,
0,Yes,9,Yes,9,Neither,-,670300,0.66,4.0,2.0,,1.0,H
3,Yes,3:04:05,Yes,3:04:05,Staff,-,670304,31.95,46.0,1.39,2000.0,1.92,E
1,Yes,3:04:05,Yes,3:04:05,Neither,-,670308,25.91,45.0,0.94,2001.0,1.19,E
1,Yes,3:04:05,Yes,3:04:05,Neither,-,670310,11.27,55.0,0.98,2002.0,0.99,E
2,Yes,2:3:4:5,Yes,3:04:05,Neither,-,670312,32.81,36.0,1.2,2003.0,1.16,E
1,Yes,3:04,Yes,3:04,Neither,-,670314,14.2,59.0,0.97,2000.0,1.42,E
1,Yes,5:6:7:8,Yes,5:6:7:8,Neither,-,670318,15.51,43.0,0.9,1998.0,0.99,M
1,Yes,9:10:11:12,Yes,9:10:11:12,Neither,-,670320,7.36,59.0,1.2,2000.0,0.91,H
1,Yes,3:04:05,Yes,3:04:05,Neither,-,670321,26.16,43.0,0.93,1999.0,1.0,E
1,Yes,6:07:08,Yes,6:07:08,Neither,-,670322,18.53,61.0,1.39,1999.0,0.71,M
1,Yes,3:04:05,Yes,3:04:05,Neither,-,670323,18.91,51.0,0.96,1999.0,1.04,E
1,Yes,9:10:11:12,Yes,9:10:11:12,Neither,-,670324,12.15,91.0,1.17,1996.0,0.73,H
2,Yes,6:07:08,Yes,6:07:08,Neither,-,670325,8.49,55.0,1.08,1995.0,0.86,M
1,Yes,3:04:05,Yes,3:04:05,Neither,-,670329,21.86,41.0,0.89,2004.0,0.74,E
1,Yes,3:04:05,Yes,3:04:05,Neither,-,670330,19.19,47.0,1.07,1999.0,1.07,E
1,Yes,6:07:08,Yes,6:07:08,Neither,-,670331,19.28,42.0,1.4,2004.0,0.91,M
1,Yes,K:1:2:3:4:5,Yes,K:1:2:3:4:5,Neither,-,670332,27.51,38.0,1.19,2000.0,0.56,E
2,Yes,9:10:11:12,Yes,9:10:11:12,Neither,-,670333,9.66,77.0,1.15,2002.0,0.8,H
0,Yes,3:04:05,Yes,3:04:05,Neither,-,670335,13.88,53.0,1.04,1996.0,1.37,E
1,Yes,6:07:08,Yes,6:07:08,Neither,-,670336,13.63,51.0,1.46,2002.0,0.88,M
2,No,-,No,-,Neither,-,670337,11.67,52.0,0.96,2000.0,1.53,E
1,Yes,3:04:05,Yes,3:04:05,Neither,-,670338,21.18,47.0,1.34,2002.0,1.17,E
5,Yes,3:04:05,Yes,3:04:05,Neither,-,670339,16.21,42.0,0.84,1998.0,0.97,E
4,Yes,9:10:11:12,Yes,9:10:11:12,Neither,-,670340,13.03,75.0,1.29,1994.0,0.69,H
1,Yes,3:04:05,Yes,3:04:05,Both,K:1:2:3:4:5,670341,30.37,48.0,1.14,1996.0,1.2,E
1,Yes,3:04:05,Yes,3:04:05,Neither,-,670342,30.07,38.0,1.19,2001.0,1.15,E
1,Yes,2:3:4:5,Yes,3:04:05,Neither,-,670343,19.66,55.0,0.92,2000.0,0.99,E
0,Yes,9:10:11:12,Yes,9:10:11:12,Neither,-,670344,13.5,59.0,1.11,1994.0,1.07,H
1,Yes,6:07:08,Yes,6:07:08,Neither,-,670345,23.15,44.0,1.19,1996.0,0.9,M
1,Yes,4:05,Yes,4:05,Neither,-,670346,24.09,46.0,1.12,1999.0,1.84,E
1,Yes,3:04:05,Yes,3:04:05,Both,K:1:2:3:4:5,670347,17.14,45.0,1.02,2005.0,1.69,E
1,Yes,3:04:05,Yes,3:04:05,Neither,-,670350,17.06,32.0,0.86,2000.0,0.89,E
1,Yes,6:07:08,Yes,6:07:08,Neither,-,670351,12.64,57.0,1.12,2001.0,0.75,M
1,Yes,9:10:11:12,Yes,9:10:11:12,Neither,-,670352,13.58,71.0,0.89,1996.0,0.69,H
1,Yes,6:07:08,Yes,6:07:08,Neither,-,670356,12.65,60.0,1.33,1999.0,0.88,M
8,Yes,9:10:11:12,Yes,9:10:11:12,Both,9:10:11:12,670364,13.69,72.0,1.06,2001.0,0.84,H
,,,,,,,670LEA,16.82,1840.0,1.09,1999.0,0.93,
-,Yes,K:1:2:3:4:5:6:7:9,No,-,Staff,-,67B000,,11.0,0.92,,1.68,I
3,Yes,6:07:08,Yes,6:07:08,Neither,-,680304,24.23,59.0,1.31,1999.0,0.75,M
1,Yes,3:04:05,Yes,4:05,Neither,-,680308,26.86,43.0,1.1,2003.0,1.07,E
2,Yes,9:10:11:12,Yes,9:10:11:12,Neither,-,680310,7.16,78.0,1.3,2002.0,0.83,H
1,Yes,3:04:05,Yes,4:05,Neither,-,680312,27.4,20.0,0.67,2000.0,0.94,E
1,Yes,6:07:08,Yes,6:07:08,Neither,-,680316,20.59,56.0,1.1,1997.0,0.95,M
1,Yes,3:04:05,Yes,4:05,Neither,-,680324,33.32,41.0,1.17,2000.0,1.12,E
1,Yes,6:07:08,Yes,6:07:08,Neither,-,680327,31.05,52.0,1.3,2003.0,0.87,M
1,Yes,3:04:05,Yes,4:05,Neither,-,680328,29.58,41.0,1.05,2001.0,1.05,E
1,Yes,3:04:05,Yes,4:05,Neither,-,680329,25.59,39.0,1.08,1999.0,1.04,E
1,Yes,3:04:05,Yes,4:05,Neither,-,680330,29.76,51.0,0.96,1996.0,1.05,E
1,Yes,9:10:11:12,Yes,9:10:11:12,Neither,-,680332,11.89,90.0,1.25,2000.0,0.91,H
-,Yes,9:10:11:12,Yes,9:10:11:12,Neither,-,680335,,3.0,0.5,2010.0,1.08,H
2,Yes,3:04:05,Yes,4:05,Neither,-,680336,29.33,32.0,0.97,1999.0,1.14,E
,,,,,,,680LEA,21.65,605.0,1.12,2001.0,0.48,
8,Yes,K:1:2:3:4:5,No,-,Neither,-,681300,17.98,51.0,1.21,2009.0,0.88,E
1,No,-,No,-,Neither,-,681304,43.45,48.0,1.45,2001.0,1.0,E
3,No,-,No,-,Students,9:10:11:12,681305,12.87,77.0,1.79,2004.0,0.75,H
2,No,-,No,-,Students,9:10:11:12,681308,8.75,135.0,0.9,2001.0,0.93,H
1,No,-,No,-,Neither,-,681309,19.13,65.0,1.07,2001.0,0.8,M
5,Yes,5,No,-,Neither,-,681310,26.87,48.0,1.92,2004.0,1.09,E
0,Yes,K:1:2:3:4:5,No,-,Neither,-,681311,46.37,44.0,1.38,1998.0,0.74,E
3,Yes,2:3:4:5,No,-,Neither,-,681312,24.72,50.0,1.39,2002.0,1.18,E
17,No,-,No,-,Both,9:10:11:12,681314,15.73,127.0,1.41,1996.0,0.82,H
1,Yes,2:3:4:5,No,-,Neither,-,681316,40.97,50.0,1.72,2003.0,0.92,E
1,Yes,K:1:2:3:4:5,No,-,Both,K:1:2:3:4:5,681320,23.15,40.0,1.6,2001.0,0.95,E
7,No,-,No,-,Neither,-,681322,18.54,57.0,1.12,2001.0,0.86,M
1,No,-,No,-,Both,6:07:08,681324,17.94,60.0,1.11,2001.0,0.78,M
1,Yes,3:04:05,No,-,Neither,-,681326,24.76,52.0,2.08,2006.0,1.13,E
0,No,-,No,-,Neither,-,681328,,6.0,1.5,2000.0,0.03,A
1,Yes,1:2:3:4:5,No,-,Neither,-,681330,30.37,54.0,1.46,2001.0,0.91,E
1,Yes,4:05,No,-,Neither,-,681332,19.42,47.0,1.47,2004.0,1.17,E
5,Yes,2:3:4:5,No,-,Neither,-,681334,33.61,52.0,1.44,2003.0,0.87,E
1,No,-,No,-,Neither,-,681336,13.38,58.0,1.18,2004.0,0.79,M
-,Yes,9:10:11:12,No,-,Neither,-,681338,,3.0,0.5,,0.42,H
,,,,,,,681LEA,21.66,1124.0,1.31,2002.0,0.88,
-,No,-,No,-,Neither,-,68C000,,25.0,1.0,,2.61,I
1,No,-,No,-,Staff,-,690312,31.45,22.0,1.0,2000.0,1.04,E
1,Yes,6:07:08,No,-,Staff,-,690316,28.62,30.0,1.36,1998.0,0.8,M
3,Yes,9:10:11:12,No,-,Staff,-,690320,6.69,50.0,1.04,2010.0,0.73,H
1,No,-,No,-,Staff,-,690324,33.49,33.0,1.06,2001.0,1.61,E
,,,,,,,690LEA,22.85,135.0,1.1,2002.0,0.48,
1,Yes,5:6:7:8:9:10:11:12,Yes,9:10:11:12,Both,3:4:5:6:7:8:9:10:11:12,69A000,20.04,35.0,0.88,2005.0,1.78,A
0,Yes,3:04:05,No,-,Neither,-,700306,23.51,34.0,1.21,2000.0,1.1,E
0,Yes,6:07:08,No,-,Neither,-,700308,10.97,54.0,1.17,2000.0,0.64,M
-,No,-,No,-,Neither,-,700310,,10.0,0.91,,0.54,T
0,Yes,3:04:05,No,-,Neither,-,700314,12.12,41.0,1.11,2005.0,1.19,E
0,Yes,3:04,No,-,Neither,-,700316,9.65,42.0,1.4,2005.0,1.26,E
0,No,-,No,-,Neither,-,700317,18.38,76.0,1.33,1987.0,0.93,H
0,Yes,3:04:05,No,-,Neither,-,700318,30.01,39.0,1.5,1997.0,0.97,E
1,No,-,No,-,Both,9:10:11:12,700319,9.94,64.0,1.23,2000.0,1.12,H
1,Yes,2:3:4:5,No,-,Neither,-,700320,23.4,36.0,1.33,1996.0,1.1,E
0,Yes,7:08,No,-,Students,6:07:08,700322,14.72,51.0,1.13,1997.0,0.78,M
0,Yes,3:04,No,-,Neither,-,700324,34.85,45.0,1.13,2000.0,0.88,E
-,Yes,9,Yes,9,Neither,-,700325,,10.0,5.0,,0.89,H
0,Yes,3:04:05,No,-,Neither,-,700328,23.53,28.0,1.27,2002.0,0.79,E
,,,,,,,700LEA,17.43,530.0,1.25,1999.0,0.94,
50,Yes,7:8:9:10:11,Yes,7:8:9:10:11,Both,7:8:9:10:11,70A000,,17.0,1.06,2005.0,1.51,T
1,Yes,1:2:3:4:5,No,-,Both,3:04:05,710312,25.05,48.0,1.12,2001.0,0.83,E
1,Yes,6:07:08,No,-,Both,6:07:08,710316,53.94,26.0,1.13,1999.0,0.63,I
0,Yes,3:04:05,No,-,Staff,-,710318,32.94,38.0,1.12,2001.0,0.82,E
1,Yes,6:07:08,No,-,Both,6:07:08,710320,24.34,42.0,1.31,2000.0,0.48,M
1,Yes,9:10:11:12,No,-,Both,9:10:11:12,710321,13.63,62.0,1.29,2002.0,0.76,H
3,Yes,K:1:2:3:4:5,No,-,Both,K:1:2:3:4:5,710323,19.96,48.0,1.37,2001.0,0.98,E
0,Yes,3:04:05,No,-,Both,3:04:05,710324,31.98,42.0,1.17,1998.0,0.63,E
1,Yes,9:10:11:12,No,-,Both,9:10:11:12,710326,25.08,57.0,1.33,1996.0,0.7,A
-,Yes,9:10:11:12:13,Yes,9:10:11:12:13,Both,9:10:11:12:13,710327,,14.0,1.4,,1.02,H
1,Yes,4:5:6:7:8,No,-,Both,3:4:5:6:7:8,710328,22.6,39.0,1.22,2000.0,0.74,I
5,Yes,3:04:05,No,-,Both,3:04:05,710332,39.4,39.0,1.08,1997.0,0.8,E
3,Yes,10:11:12,No,-,Both,9:10:11:12,710342,7.84,82.0,1.08,2004.0,0.96,H
1,Yes,3:04:05,No,-,Both,3:04:05,710344,28.65,38.0,1.09,2005.0,1.08,E
3,Yes,6:07:08,No,-,Both,6:07:08,710346,14.21,56.0,1.14,2002.0,0.67,M
1,Yes,4:05,No,-,Both,3:04:05,710347,29.12,43.0,1.08,1997.0,1.02,E
1,Yes,6:07:08,No,-,Both,6:07:08,710348,42.69,26.0,1.37,2001.0,0.49,M
,,,,,,,710LEA,22.49,700.0,1.18,2000.0,0.78,
0,Yes,PK:K:1:2,No,-,Neither,-,720304,36.97,35.0,1.67,1999.0,0.55,E
0,Yes,3:04:05,Yes,3:04:05,Neither,-,720312,31.02,35.0,1.3,2000.0,0.73,E
0,Yes,9:10:11:12,Yes,9:10:11:12,Neither,-,720316,10.91,55.0,1.41,1997.0,0.46,H
1,Yes,6:07:08,Yes,6:07:08,Neither,-,720320,25.82,40.0,1.21,1999.0,0.53,M
,,,,,,,720LEA,25.48,165.0,1.38,1999.0,0.56,
1,Yes,K:1:2:3:4:5,No,-,Neither,-,730332,23.88,27.0,0.84,1999.0,0.88,E
1,Yes,K:1:2:3:4:5,No,-,Neither,-,730334,31.79,32.0,1.33,2002.0,0.76,E
10,Yes,3:04:05,No,-,Neither,-,730340,38.79,19.0,1.12,2001.0,0.75,E
13,Yes,6:07:08,No,-,Students,6:07:08,730344,13.91,51.0,1.7,2002.0,0.88,M
5,Yes,K:1:2:3:4:5,No,-,Neither,-,730348,21.34,12.0,0.55,2005.0,0.83,E
-,Yes,9:10,Yes,9:10,Students,9:10,730350,,5.0,1.0,2000.0,1.09,H
2,Yes,9:10:11:12,Yes,9:10:11:12,Students,9:10:11:12,730352,9.92,106.0,1.25,1998.0,0.7,H
5,Yes,K:1:2:3:4:5,No,-,Neither,-,730354,23.09,19.0,0.56,2001.0,0.82,E
5,Yes,K:1:2:3:4:5,No,-,Neither,-,730356,22.07,21.0,0.84,2003.0,0.82,E
3,Yes,6:07:08,No,-,Students,6:07:08,730360,18.95,60.0,1.76,2000.0,0.82,M
4,Yes,K:1:2:3:4:5,No,-,Neither,-,730368,42.46,22.0,1.38,2000.0,0.71,E
,,,,,,,730LEA,19.88,374.0,1.15,2001.0,0.79,
1,Yes,3:04:05,No,-,Staff,-,73A000,19.68,26.0,0.81,2005.0,1.79,E
0,Yes,6:7:8:9:10:11:12,Yes,6:7:8:9:10:11:12,Neither,-,73B000,5.92,50.0,1.06,2009.0,1.92,T
1,No,-,No,-,Neither,-,740302,14.72,55.0,1.1,1999.0,0.97,M
0,No,-,No,-,Neither,-,740304,24.31,45.0,1.36,2005.0,1.85,E
1,No,-,No,-,Students,6:07:08,740308,47.62,32.0,1.14,2004.0,0.79,M
1,No,-,No,-,Neither,-,740309,12.14,50.0,1.19,2005.0,0.74,H
1,No,-,No,-,Neither,-,740310,30.95,41.0,1.24,2000.0,0.84,E
1,Yes,6:07:08,No,-,Neither,-,740320,30.47,41.0,1.17,2001.0,0.78,I
0,No,-,No,-,Both,6:07:08,740324,13.16,53.0,1.26,2002.0,0.63,M
0,No,-,No,-,Neither,-,740330,23.84,44.0,1.07,2003.0,1.18,E
1,No,-,No,-,Neither,-,740332,190.84,77.0,1.24,2000.0,1.49,I
1,No,-,No,-,Neither,-,740333,5.24,90.0,1.2,2001.0,1.32,H
1,No,-,No,-,Neither,-,740334,24.29,31.0,1.07,2001.0,0.7,E
1,No,-,No,-,Neither,-,740336,17.77,43.0,1.0,2000.0,1.77,E
1,No,-,No,-,Neither,-,740337,10.9,53.0,1.15,2002.0,0.62,M
2,No,-,No,-,Neither,-,740338,15.68,31.0,1.11,2003.0,0.98,E
0,No,-,No,-,Neither,-,740340,29.78,44.0,1.07,2000.0,0.5,M
1,No,-,No,-,Neither,-,740344,9.63,63.0,1.4,2000.0,0.42,H
1,No,-,No,-,Neither,-,740352,29.04,39.0,1.18,2001.0,0.74,I
0,No,-,No,-,Neither,-,740358,30.63,39.0,1.11,1999.0,0.9,I
0,No,-,No,-,Staff,-,740360,390.52,33.0,1.06,2001.0,0.51,E
0,No,-,No,-,Neither,-,740362,16.26,46.0,1.05,2004.0,1.31,M
1,No,-,No,-,Neither,-,740366,6.09,109.0,1.12,2001.0,0.84,H
0,No,-,No,-,Neither,-,740368,24.03,61.0,1.17,2005.0,0.9,E
1,No,-,No,-,Neither,-,740374,8.27,71.0,1.2,2003.0,0.51,H
0,No,-,No,-,Neither,-,740375,36.14,42.0,1.27,2002.0,0.39,E
1,No,-,No,-,Neither,-,740376,29.52,45.0,1.1,1998.0,1.14,I
1,No,-,No,-,Neither,-,740379,23.7,47.0,0.94,2008.0,1.06,E
0,No,-,No,-,Neither,-,740380,24.25,47.0,1.27,2000.0,0.88,E
0,No,-,No,-,Staff,-,740386,371.45,31.0,1.11,2000.0,1.2,E
0,No,-,No,-,Neither,-,740388,6.87,92.0,1.06,2001.0,0.82,H
1,No,-,No,-,Neither,-,740390,19.59,32.0,1.39,2001.0,0.71,E
1,No,-,No,-,Neither,-,740396,37.14,28.0,1.27,2000.0,1.0,I
1,No,-,No,-,Neither,-,740400,22.65,44.0,1.26,2001.0,0.65,E
0,No,-,No,-,Neither,-,740402,23.72,40.0,1.43,2004.0,0.72,M
1,No,-,No,-,Neither,-,740404,11.27,61.0,1.36,2007.0,1.04,E
1,No,-,No,-,Neither,-,740406,18.69,45.0,1.0,2002.0,1.32,E
-,Yes,9:10:11,No,-,Neither,-,740500,,6.0,1.2,,0.41,H
,,,,,,,740LEA,37.09,1751.0,1.17,2002.0,0.8,
10,No,-,No,-,Neither,-,74B000,21.28,25.0,0.83,2007.0,2.69,I
-,No,-,No,-,Neither,-,74C000,,23.0,0.72,,3.82,I
14,No,-,No,-,Neither,-,750304,41.35,18.0,0.51,2002.0,1.2,E
25,No,-,No,-,Neither,-,750314,43.44,20.0,0.95,1998.0,1.29,E
-,No,-,No,-,Both,9:10:11:12:13,750317,,5.0,1.25,,0.97,H
2,No,-,No,-,Neither,-,750318,11.86,38.0,0.7,2002.0,1.12,H
5,No,-,No,-,Neither,-,750319,23.01,20.0,0.61,2011.0,1.33,M
1,No,-,No,-,Neither,-,750320,32.68,5.0,0.29,2001.0,1.58,E
1,No,-,No,-,Neither,-,750328,129.87,10.0,0.77,1995.0,1.06,E
,,,,,,,750LEA,32.22,116.0,0.66,2002.0,1.22,
1,Yes,4:05,No,-,Staff,-,760304,39.33,36.0,1.13,2001.0,1.0,E
4,No,-,No,-,Neither,-,760308,22.74,36.0,1.5,2003.0,1.64,M
3,No,-,No,-,Both,K:1:2:3:4:5,760316,26.6,34.0,1.13,1997.0,1.48,E
5,No,-,No,-,Both,9:10:11:12,760318,10.97,67.0,1.22,1999.0,1.15,H
2,No,-,No,-,Both,K:1:2:3:4:5,760320,31.14,42.0,1.0,2000.0,2.94,E
2,No,-,No,-,Neither,-,760324,37.63,38.0,1.0,2002.0,1.15,E
2,No,-,No,-,Staff,-,760328,16.12,38.0,1.19,2004.0,2.04,E
2,Yes,4:05,No,-,Neither,-,760329,15.1,55.0,1.22,2003.0,1.57,E
1,Yes,3:04:05,No,-,Both,K:1:2:3:4:5,760330,54.3,39.0,1.63,1996.0,1.08,E
2,No,-,No,-,Staff,-,760331,20.93,57.0,1.63,1999.0,1.84,E
1,No,-,No,-,Neither,-,760332,53.82,48.0,1.0,1999.0,1.39,E
1,No,-,No,-,Both,2:3:4:5,760336,26.97,43.0,1.0,1999.0,1.91,E
2,No,-,No,-,Both,6:07:08,760338,26.5,47.0,1.07,2000.0,2.46,M
0,No,-,No,-,Both,9:10:11:12:13,760339,10.34,69.0,1.15,2002.0,2.1,H
1,No,-,No,-,Neither,-,760340,29.81,40.0,1.54,1999.0,1.88,E
2,No,-,No,-,Both,2:04,760344,23.03,51.0,1.19,2001.0,1.32,E
2,No,-,No,-,Both,9:10:11:12,760348,9.84,66.0,1.25,1998.0,1.7,H
95,No,-,No,-,Staff,-,760352,151.54,62.0,1.17,1998.0,2.37,M
-,No,-,No,-,Students,9:10:11:12:13,760354,,20.0,1.67,,1.53,H
1,No,-,No,-,Neither,-,760356,33.16,49.0,1.44,1995.0,1.27,E
2,No,-,No,-,Both,6:07:08,760357,24.16,51.0,1.28,2000.0,1.45,M
1,No,-,No,-,Both,9:10:11:12,760358,7.25,76.0,1.29,2000.0,1.7,H
2,Yes,5,No,-,Staff,-,760359,21.89,60.0,1.3,2000.0,1.31,E
4,No,-,No,-,Both,6:07:08,760360,18.83,57.0,1.97,1998.0,1.48,M
2,No,-,No,-,Both,K:1:2:3:4:5,760364,26.03,41.0,1.64,2002.0,1.12,E
1,Yes,3:04:05,No,-,Neither,-,760368,45.05,38.0,1.23,2000.0,1.45,E
2,Yes,4:05,No,-,Neither,-,760376,25.43,41.0,1.14,2000.0,0.79,E
1,No,-,No,-,Both,7:08,760378,17.37,60.0,1.33,2000.0,1.05,M
2,No,-,No,-,Both,9:10:11:12,760380,12.89,66.0,1.1,1999.0,1.02,H
4,Yes,6:7:8:9,No,-,Both,6:7:8:9,760382,23.28,49.0,1.75,2002.0,0.74,M
5,No,-,No,-,Students,9:10:11:12,760388,9.34,66.0,1.4,2004.0,1.32,H
,,,,,,,760LEA,28.44,1542.0,1.26,2000.0,1.41,
3,Yes,9:10:11:12,Yes,9:10:11:12,Neither,-,761304,7.83,109.0,1.45,2002.0,0.73,H
1,No,-,No,-,Neither,-,761308,13.1,59.0,1.48,2002.0,0.54,M
0,Yes,4:05,No,-,Neither,-,761312,33.43,42.0,1.45,2000.0,1.1,E
0,Yes,3:04:05,No,-,Neither,-,761320,28.88,45.0,2.05,1999.0,0.94,E
1,Yes,4:05,No,-,Neither,-,761321,38.69,36.0,1.5,1999.0,0.76,E
1,Yes,3:04:05,No,-,Neither,-,761328,22.59,49.0,1.26,1999.0,1.2,E
1,Yes,3:04:05,No,-,Neither,-,761332,47.32,38.0,1.19,1995.0,1.48,E
1,No,-,No,-,Neither,-,761336,26.78,49.0,1.36,1999.0,0.44,M
,,,,,,,761LEA,22.82,427.0,1.44,1999.0,0.77,
-,Yes,5:6:7:8:9:10:11:12:13,Yes,9:10:11:12,Both,9:10:11:12,76A000,,25.0,0.49,,2.25,T
5,No,-,No,-,Neither,-,770310,17.91,46.0,1.24,2010.0,1.73,E
0,No,-,No,-,Neither,-,770312,,24.0,1.26,1995.0,,
