agency_code,pct_met_ACT WorkKeys_PART,pct_met_Biology_PART,pct_met_English II_PART,pct_met_High School Math_PART,pct_met_Math Grades 3-8_PART,pct_met_Reading Grades 3-8_PART,pct_met_Science Grades 5&8_PART,pct_met_The ACT_PART,pct_met_Total Targets_PART
650340,,100.0,100.0,100.0,,,,100.0,100.0
650341,,,,,100.0,100.0,100.0,,100.0
650342,100.0,100.0,100.0,100.0,,,,100.0,100.0
650343,,,,,100.0,100.0,100.0,,100.0
650345,,,,,100.0,100.0,,,100.0
650346,,,,,100.0,100.0,100.0,,100.0
650348,,,,,100.0,100.0,100.0,,100.0
650350,,,,,100.0,100.0,100.0,,100.0
650351,,,,,100.0,100.0,100.0,,100.0
650352,100.0,100.0,100.0,100.0,,,,16.7,80.0
650353,,,,,100.0,100.0,100.0,,100.0
650354,,,,,100.0,100.0,,,100.0
650356,,,,,100.0,100.0,100.0,,100.0
650362,,,,,100.0,100.0,100.0,,100.0
650364,,,,,100.0,100.0,100.0,,100.0
650366,,,,,100.0,100.0,100.0,,100.0
650368,,,,,100.0,100.0,100.0,,100.0
650380,,,,,100.0,100.0,100.0,,100.0
650384,,,,,100.0,100.0,100.0,,100.0
650392,,,,,100.0,100.0,100.0,,100.0
650394,,100.0,100.0,100.0,,,,100.0,100.0
650400,,,,,100.0,100.0,100.0,,100.0
650404,,,,,100.0,100.0,100.0,,100.0
650408,,,,,100.0,100.0,100.0,,100.0
650409,,,,,100.0,100.0,100.0,,100.0
65A000,,,,,100.0,100.0,100.0,,100.0
65B000,,,,,100.0,100.0,,,100.0
65C000,,,,,100.0,100.0,,,100.0
65D000,,,,,100.0,100.0,100.0,,100.0
65F000,,,,,100.0,100.0,100.0,,100.0
65G000,,,,,100.0,100.0,,,100.0
660306,,,,,100.0,100.0,,,100.0
660308,,,,,100.0,80.0,100.0,,92.3
660320,,,,,100.0,100.0,,,100.0
660325,,,,,100.0,100.0,100.0,,100.0
660336,0.0,100.0,100.0,100.0,,,,66.7,78.6
660360,,,,,100.0,100.0,,,100.0
660400,,100.0,,100.0,,,,100.0,100.0
66A000,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
670304,,,,,100.0,100.0,100.0,,100.0
670308,,,,,100.0,100.0,100.0,,100.0
670310,,,,,100.0,100.0,100.0,,100.0
670312,,,,,100.0,100.0,100.0,,100.0
670314,,,,,100.0,100.0,,,100.0
670318,,,,,100.0,100.0,100.0,,100.0
670320,100.0,100.0,100.0,100.0,,,,100.0,100.0
670321,,,,,100.0,100.0,100.0,,100.0
670322,,,,,100.0,100.0,100.0,,100.0
670323,,,,,100.0,100.0,100.0,,100.0
670324,100.0,100.0,100.0,100.0,,,,100.0,100.0
670325,,,,,100.0,100.0,100.0,,100.0
670329,,,,,100.0,100.0,100.0,,100.0
670330,,,,,100.0,100.0,100.0,,100.0
670331,,,,,100.0,100.0,100.0,,100.0
670332,,,,,100.0,100.0,100.0,,100.0
670333,100.0,100.0,100.0,100.0,,,,100.0,100.0
670335,,,,,100.0,100.0,100.0,,100.0
670336,,,,,100.0,100.0,100.0,,100.0
670338,,,,,100.0,100.0,100.0,,100.0
670339,,,,,100.0,100.0,100.0,,100.0
670340,100.0,100.0,100.0,100.0,,,,100.0,100.0
670341,,,,,100.0,100.0,100.0,,100.0
670342,,,,,100.0,100.0,100.0,,100.0
670343,,,,,100.0,100.0,100.0,,100.0
670344,100.0,100.0,100.0,100.0,,,,100.0,100.0
670345,,,,,100.0,100.0,100.0,,100.0
670346,,,,,100.0,100.0,100.0,,100.0
670347,,,,,100.0,100.0,100.0,,100.0
670350,,,,,100.0,100.0,100.0,,100.0
670351,,,,,100.0,100.0,100.0,,100.0
670352,100.0,100.0,100.0,100.0,,,,100.0,100.0
670356,,,,,100.0,100.0,100.0,,100.0
670364,100.0,100.0,100.0,100.0,,,,100.0,100.0
67B000,,,,,100.0,100.0,,,100.0
680304,,,,,100.0,100.0,100.0,,100.0
680308,,,,,100.0,100.0,100.0,,100.0
680310,100.0,100.0,100.0,100.0,,,,100.0,100.0
680312,,,,,100.0,100.0,100.0,,100.0
680316,,,,,100.0,100.0,100.0,,100.0
680324,,,,,100.0,100.0,100.0,,100.0
680327,,,,,100.0,100.0,100.0,,100.0
680328,,,,,100.0,100.0,100.0,,100.0
680329,,,,,100.0,100.0,100.0,,100.0
680330,,,,,100.0,100.0,100.0,,100.0
680332,100.0,100.0,100.0,100.0,,,,50.0,88.5
680336,,,,,100.0,100.0,100.0,,100.0
681300,,,,,100.0,100.0,100.0,,100.0
681304,,,,,100.0,100.0,100.0,,100.0
681305,,100.0,100.0,100.0,,,,100.0,100.0
681308,0.0,100.0,100.0,100.0,,,,0.0,75.9
681309,,,,,100.0,100.0,100.0,,100.0
681310,,,,,100.0,100.0,100.0,,100.0
681311,,,,,100.0,100.0,100.0,,100.0
681312,,,,,100.0,100.0,100.0,,100.0
681314,100.0,80.0,75.0,80.0,,,,60.0,75.0
681316,,,,,100.0,100.0,100.0,,100.0
681320,,,,,100.0,100.0,100.0,,100.0
681322,,,,,100.0,100.0,100.0,,100.0
681324,,,,,100.0,100.0,100.0,,100.0
681326,,,,,100.0,100.0,100.0,,100.0
681330,,,,,100.0,100.0,100.0,,100.0
681332,,,,,100.0,100.0,100.0,,100.0
681334,,,,,100.0,100.0,100.0,,100.0
681336,,,,,100.0,100.0,100.0,,100.0
68A000,,,100.0,,100.0,100.0,100.0,,100.0
68C000,,,,,100.0,100.0,100.0,,100.0
690312,,,,,100.0,100.0,100.0,,100.0
690316,,,,,100.0,100.0,100.0,,100.0
690320,100.0,100.0,100.0,100.0,,,,100.0,100.0
69A000,,100.0,,100.0,100.0,100.0,100.0,100.0,100.0
700306,,,,,100.0,100.0,100.0,,100.0
700308,,,,,100.0,100.0,100.0,,100.0
700314,,,,,100.0,100.0,100.0,,100.0
700316,,,,,100.0,100.0,100.0,,100.0
700317,100.0,100.0,100.0,100.0,,,,100.0,100.0
700318,,,,,100.0,100.0,100.0,,100.0
700319,100.0,100.0,100.0,100.0,,,,100.0,100.0
700320,,,,,100.0,100.0,100.0,,100.0
700322,,,,,100.0,100.0,100.0,,100.0
700324,,,,,100.0,100.0,100.0,,100.0
700328,,,,,100.0,100.0,100.0,,100.0
70A000,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
710312,,,,,100.0,100.0,100.0,,100.0
710316,,,,,100.0,100.0,100.0,,100.0
710318,,,,,100.0,100.0,100.0,,100.0
710320,,,,,100.0,100.0,100.0,,100.0
710321,66.7,100.0,100.0,100.0,,,,100.0,95.2
710323,,,,,100.0,100.0,100.0,,100.0
710324,,,,,100.0,100.0,100.0,,100.0
710326,100.0,100.0,100.0,100.0,,,,100.0,100.0
710327,,100.0,100.0,100.0,,,,100.0,100.0
710328,,,,,100.0,100.0,100.0,,100.0
710332,,,,,100.0,100.0,100.0,,100.0
710342,100.0,100.0,100.0,100.0,,,,100.0,100.0
710344,,,,,100.0,100.0,100.0,,100.0
710346,,,,,100.0,100.0,100.0,,100.0
710347,,,,,100.0,100.0,100.0,,100.0
710348,,,,,100.0,100.0,100.0,,100.0
720312,,,,,80.0,100.0,100.0,,92.9
720316,100.0,100.0,100.0,100.0,,,,100.0,100.0
720320,,,,,80.0,100.0,100.0,,93.3
730332,,,,,100.0,100.0,100.0,,100.0
730334,,,,,100.0,100.0,100.0,,100.0
730340,,,,,100.0,100.0,100.0,,100.0
730344,,,,,100.0,100.0,100.0,,100.0
730348,,,,,100.0,100.0,100.0,,100.0
730350,,,100.0,,,,,,100.0
730352,25.0,100.0,100.0,100.0,,,,100.0,88.0
730354,,,,,100.0,100.0,100.0,,100.0
730356,,,,,100.0,100.0,100.0,,100.0
730360,,,,,100.0,100.0,100.0,,100.0
730368,,,,,100.0,100.0,100.0,,100.0
73A000,,,,,100.0,100.0,100.0,,100.0
73B000,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
740302,,,,,100.0,100.0,100.0,,100.0
740304,,,,,100.0,100.0,100.0,,100.0
740308,,,,,100.0,100.0,100.0,,100.0
740309,100.0,100.0,100.0,100.0,,,,100.0,100.0
740310,,,,,100.0,100.0,100.0,,100.0
740320,,,,,100.0,100.0,100.0,,100.0
740324,,,,,100.0,100.0,100.0,,100.0
740330,,,,,100.0,100.0,100.0,,100.0
740332,,,,,100.0,100.0,100.0,,100.0
740333,100.0,66.7,83.3,83.3,,,,100.0,85.7
740334,,,,,100.0,100.0,100.0,,100.0
740336,,,,,100.0,100.0,100.0,,100.0
740337,,,,,100.0,100.0,100.0,,100.0
740338,,,,,100.0,100.0,100.0,,100.0
740340,,,,,100.0,100.0,100.0,,100.0
740344,100.0,80.0,75.0,80.0,,,,20.0,68.2
740352,,,,,100.0,100.0,100.0,,100.0
740358,,,,,100.0,100.0,100.0,,100.0
740362,,,,,100.0,100.0,80.0,,95.7
740366,100.0,80.0,80.0,80.0,,,,0.0,66.7
740368,,,,,100.0,100.0,100.0,,100.0
740374,100.0,83.3,100.0,83.3,,,,83.3,88.9
740375,,,,,100.0,100.0,100.0,,100.0
740376,,,,,100.0,100.0,100.0,,100.0
740379,,,,,100.0,100.0,100.0,,100.0
740380,,,,,100.0,100.0,100.0,,100.0
740386,,,,,100.0,100.0,100.0,,100.0
740388,100.0,100.0,100.0,100.0,,,,100.0,100.0
740390,,,,,100.0,100.0,100.0,,100.0
740396,,,,,100.0,100.0,100.0,,100.0
740400,,,,,100.0,100.0,100.0,,100.0
740402,,,,,100.0,100.0,100.0,,100.0
740404,,,,,100.0,100.0,100.0,,100.0
740500,,100.0,100.0,100.0,,,,100.0,100.0
74B000,,,,,100.0,100.0,100.0,,100.0
74C000,,,,,100.0,100.0,100.0,,100.0
74Z000,,,,,0.0,100.0,,,50.0
750304,,,,,100.0,100.0,100.0,,100.0
750314,,,,,100.0,100.0,100.0,,100.0
750318,66.7,100.0,100.0,100.0,,,,100.0,93.3
750319,,,,,100.0,100.0,100.0,,100.0
750320,,,,,100.0,100.0,,,100.0
750328,,,,,100.0,100.0,,,100.0
760304,,,,,100.0,100.0,100.0,,100.0
760308,,,,,100.0,100.0,,,100.0
760316,,,,,100.0,100.0,100.0,,100.0
760318,100.0,100.0,100.0,100.0,,,,50.0,89.5
760320,,,,,100.0,100.0,100.0,,100.0
760324,,,,,100.0,100.0,100.0,,100.0
760328,,,,,100.0,100.0,100.0,,100.0
760329,,,,,100.0,100.0,100.0,,100.0
760330,,,,,100.0,100.0,100.0,,100.0
760331,,,,,100.0,100.0,100.0,,100.0
760332,,,,,100.0,100.0,100.0,,100.0
760336,,,,,100.0,100.0,100.0,,100.0
760338,,,,,100.0,100.0,100.0,,100.0
760339,100.0,100.0,100.0,100.0,,,,100.0,100.0
760340,,,,,100.0,100.0,100.0,,100.0
760344,,,,,100.0,100.0,,,100.0
760348,100.0,100.0,100.0,100.0,,,,100.0,100.0
760352,,,,,100.0,100.0,100.0,,100.0
760354,,100.0,100.0,100.0,,,,100.0,100.0
760356,,,,,100.0,100.0,100.0,,100.0
760357,,,,,100.0,100.0,100.0,,100.0
760358,100.0,100.0,100.0,100.0,,,,100.0,100.0
760359,,,,,100.0,100.0,100.0,,100.0
760360,,,,,100.0,100.0,100.0,,100.0
760364,,,,,100.0,100.0,100.0,,100.0
760368,,,,,100.0,100.0,100.0,,100.0
760376,,,,,100.0,100.0,100.0,,100.0
760378,,,,,100.0,100.0,100.0,,100.0
760380,100.0,100.0,100.0,100.0,,,,100.0,100.0
760382,,,,,100.0,100.0,100.0,,100.0
760388,100.0,100.0,100.0,100.0,,,,66.7,92.9
761304,100.0,85.7,100.0,100.0,,,,100.0,96.7
761308,,,,,100.0,100.0,100.0,,100.0
761312,,,,,100.0,100.0,100.0,,100.0
761320,,,,,100.0,100.0,100.0,,100.0
761321,,,,,100.0,100.0,100.0,,100.0
761328,,,,,100.0,100.0,100.0,,100.0
761332,,,,,100.0,100.0,100.0,,100.0
761336,,,,,100.0,100.0,100.0,,100.0
76A000,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
770310,,,,,100.0,100.0,100.0,,100.0
770316,,,,,100.0,100.0,100.0,,100.0
770318,,,,,100.0,100.0,100.0,,100.0
770328,,,,,100.0,100.0,100.0,,100.0
770340,,,,,100.0,100.0,100.0,,100.0
770344,,,,,100.0,100.0,100.0,,100.0
770346,,,,,100.0,100.0,100.0,,100.0
770348,100.0,100.0,100.0,100.0,,,,83.3,96.4
770349,,100.0,100.0,100.0,,,,100.0,100.0
770360,,,,,100.0,100.0,100.0,,100.0
770364,,,,,100.0,100.0,66.7,,93.3
770368,,,,,100.0,100.0,100.0,,100.0
770370,,,,,100.0,100.0,100.0,,100.0
780320,,,,,100.0,100.0,100.0,,100.0
780322,,,,,100.0,100.0,,,100.0
780324,,,,,100.0,100.0,100.0,,100.0
780325,75.0,100.0,100.0,100.0,,,,100.0,95.8
780326,,,,,100.0,100.0,100.0,,100.0
780328,,,,,100.0,100.0,,,100.0
780329,,,,,100.0,100.0,,,100.0
780330,,,,,100.0,100.0,100.0,,100.0
780336,,,,,100.0,100.0,100.0,,100.0
780340,,,,,100.0,100.0,,,100.0
780341,,,,,100.0,100.0,80.0,,95.2
780342,0.0,85.7,88.9,85.7,,,,42.9,65.7
780344,,,,,100.0,100.0,100.0,,100.0
780352,,,,,100.0,100.0,100.0,,100.0
780356,,,,,100.0,100.0,100.0,,100.0
780360,,,,,100.0,100.0,100.0,,100.0
780364,,,,,100.0,100.0,100.0,,100.0
780368,,,,,100.0,100.0,100.0,,100.0
780374,,,,,100.0,100.0,,,100.0
780376,,,,,100.0,100.0,100.0,,100.0
780384,,,,,100.0,100.0,100.0,,100.0
780385,,100.0,100.0,100.0,,,,100.0,100.0
780390,,,,,100.0,100.0,,,100.0
780391,100.0,100.0,60.0,100.0,,,,100.0,88.9
780392,,,,,100.0,100.0,100.0,,100.0
780393,,,,,100.0,100.0,100.0,,100.0
780394,,,,,100.0,100.0,,,100.0
780396,,,,,100.0,100.0,100.0,,100.0
780398,,,,,100.0,100.0,,,100.0
780400,,,,,100.0,100.0,100.0,,100.0
780401,100.0,100.0,100.0,100.0,,,,100.0,100.0
780402,0.0,100.0,100.0,100.0,,,,0.0,66.7
780403,,,,,100.0,100.0,100.0,,100.0
780407,,,,,100.0,100.0,,,100.0
780408,,,,,100.0,100.0,100.0,,100.0
780410,,,,,100.0,100.0,100.0,,100.0
780412,,,,,100.0,100.0,100.0,,100.0
780416,,,,,100.0,100.0,100.0,,100.0
780417,,,,,100.0,100.0,,,100.0
780418,,,,,100.0,100.0,,,100.0
780420,0.0,66.7,100.0,100.0,,,,66.7,70.6
78A000,,,,,100.0,100.0,100.0,,100.0
78B000,,,,,100.0,100.0,100.0,,100.0
790302,,,,,100.0,100.0,100.0,,100.0
790310,,,,,100.0,100.0,100.0,,100.0
790314,100.0,100.0,100.0,100.0,,,,50.0,88.9
790318,,,,,100.0,100.0,100.0,,100.0
790322,,,,,100.0,100.0,100.0,,100.0
790327,,,,,100.0,100.0,100.0,,100.0
790330,,,,,100.0,100.0,100.0,,100.0
790334,,,,,100.0,100.0,100.0,,100.0
790344,,,,,100.0,100.0,100.0,,100.0
790347,,,,,100.0,100.0,100.0,,100.0
790350,,,,,100.0,100.0,100.0,,100.0
790354,100.0,100.0,100.0,100.0,,,,75.0,95.0
790358,,,,,100.0,100.0,100.0,,100.0
790362,,,,,100.0,100.0,100.0,,100.0
790366,100.0,100.0,100.0,100.0,,,,100.0,100.0
790374,,,,,100.0,100.0,100.0,,100.0
790378,100.0,75.0,100.0,100.0,,,,60.0,84.2
790379,,100.0,100.0,100.0,,,,100.0,100.0
790380,,,,,100.0,100.0,100.0,,100.0
790386,,,,,100.0,100.0,100.0,,100.0
790390,,,,,100.0,100.0,100.0,,100.0
790394,,,,,100.0,100.0,100.0,,100.0
790398,,,,,100.0,100.0,100.0,,100.0
790402,,,,,100.0,100.0,100.0,,100.0
79A000,,,,,100.0,100.0,100.0,,100.0
800308,,,0.0,,0.0,0.0,,,0.0
800312,,,,,100.0,100.0,100.0,,100.0
800314,,,,,100.0,100.0,100.0,,100.0
800315,,,,,100.0,100.0,100.0,,100.0
800316,,,,,100.0,100.0,100.0,,100.0
800320,,,,,100.0,100.0,100.0,,100.0
800324,,,,,100.0,100.0,100.0,,100.0
800328,,,,,100.0,100.0,100.0,,100.0
800340,100.0,100.0,75.0,100.0,,,,100.0,93.8
800346,,,,,100.0,100.0,100.0,,100.0
800347,,,,,100.0,100.0,100.0,,100.0
800348,,,,,100.0,100.0,100.0,,100.0
800352,,,,,100.0,100.0,100.0,,100.0
800356,,,,,100.0,100.0,100.0,,100.0
800358,,,,,100.0,100.0,100.0,,100.0
800359,,,,,100.0,100.0,100.0,,100.0
800360,,,,,100.0,100.0,100.0,,100.0
800361,66.7,100.0,100.0,100.0,,,,100.0,94.7
800362,,,,,100.0,100.0,100.0,,100.0
800363,,,,,100.0,100.0,100.0,,100.0
800364,,,,,100.0,100.0,100.0,,100.0
800366,,,,,100.0,100.0,100.0,,100.0
800368,,,,,100.0,100.0,100.0,,100.0
800372,,,,,100.0,100.0,100.0,,100.0
800373,,,,,100.0,100.0,100.0,,100.0
800376,100.0,100.0,80.0,100.0,,,,25.0,77.8
800377,,,,,100.0,100.0,100.0,,100.0
800392,,,,,100.0,100.0,100.0,,100.0
800394,,100.0,100.0,100.0,,,,100.0,100.0
800396,100.0,100.0,100.0,100.0,,,,100.0,100.0
800398,,,,,100.0,100.0,100.0,,100.0
800400,100.0,100.0,100.0,100.0,,,,80.0,95.0
800408,100.0,100.0,100.0,100.0,,,,100.0,100.0
800410,,,,,100.0,100.0,100.0,,100.0
800412,,,,,100.0,100.0,100.0,,100.0
810324,100.0,100.0,100.0,100.0,,,,100.0,100.0
810326,,,,,100.0,100.0,100.0,,100.0
810328,,,,,100.0,100.0,100.0,,100.0
810336,,,,,100.0,100.0,100.0,,100.0
810340,100.0,100.0,100.0,100.0,,,,100.0,100.0
810342,,,,,100.0,100.0,100.0,,100.0
810344,,,,,100.0,100.0,100.0,,100.0
810350,,,,,100.0,100.0,100.0,,100.0
810360,,,,,100.0,100.0,100.0,,100.0
810364,,,,,100.0,100.0,100.0,,100.0
810370,,,,,100.0,100.0,100.0,,100.0
810378,,,,,100.0,100.0,100.0,,100.0
810384,0.0,100.0,100.0,100.0,,,,100.0,90.5
810385,,100.0,100.0,100.0,,,,100.0,100.0
810386,,100.0,,100.0,,,,,100.0
810388,,,,,100.0,100.0,100.0,,100.0
810396,,,,,100.0,100.0,100.0,,100.0
810400,,,,,100.0,100.0,,,100.0
81A000,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
81B000,,100.0,,100.0,100.0,100.0,100.0,100.0,100.0
820312,,,,,100.0,100.0,100.0,,100.0
820320,,,,,100.0,100.0,100.0,,100.0
820324,,100.0,100.0,100.0,,,,100.0,100.0
820340,,,,,100.0,100.0,100.0,,100.0
820346,,,,,100.0,100.0,100.0,,100.0
820347,,,,,100.0,100.0,100.0,,100.0
820348,100.0,100.0,100.0,100.0,,,,100.0,100.0
820349,100.0,100.0,100.0,100.0,,,,100.0,100.0
820350,,,,,100.0,100.0,100.0,,100.0
820352,100.0,100.0,100.0,100.0,,,,75.0,94.4
820354,,,,,100.0,100.0,100.0,,100.0
820364,,,,,100.0,100.0,100.0,,100.0
820370,,,,,100.0,100.0,100.0,,100.0
820372,,,,,100.0,100.0,100.0,,100.0
820376,,,,,100.0,100.0,100.0,,100.0
820384,,,,,100.0,100.0,,,100.0
820385,,,,,100.0,100.0,100.0,,100.0
820388,100.0,100.0,100.0,100.0,,,,100.0,100.0
821304,,,,,100.0,100.0,,,100.0
821308,100.0,100.0,100.0,100.0,,,,100.0,100.0
821320,,,,,100.0,100.0,100.0,,100.0
821330,,,,,100.0,100.0,100.0,,100.0
830304,,,,,100.0,100.0,100.0,,100.0
830312,,,,,100.0,100.0,100.0,,100.0
830320,,,,,100.0,100.0,100.0,,100.0
830328,,,,,100.0,100.0,100.0,,100.0
830336,,,,,100.0,100.0,100.0,,100.0
830343,25.0,100.0,100.0,100.0,,,,100.0,89.3
830348,,100.0,100.0,100.0,,,,100.0,100.0
830349,,,,,100.0,100.0,100.0,,100.0
830356,,,,,100.0,100.0,100.0,,100.0
830360,,,,,100.0,100.0,100.0,,100.0
830364,,,,,100.0,100.0,100.0,,100.0
840302,0.0,100.0,100.0,100.0,,,,100.0,89.5
840303,,,,,100.0,100.0,100.0,,100.0
840304,,,,,100.0,100.0,100.0,,100.0
840308,,,,,100.0,100.0,100.0,,100.0
840310,,,,,100.0,100.0,100.0,,100.0
840312,,,,,100.0,100.0,100.0,,100.0
840316,,,,,100.0,100.0,100.0,,100.0
840320,,,,,100.0,100.0,100.0,,100.0
840324,,,,,100.0,100.0,100.0,,100.0
840328,,,,,100.0,100.0,100.0,,100.0
840332,100.0,100.0,100.0,100.0,,,,100.0,100.0
840336,,,,,100.0,100.0,100.0,,100.0
840342,,,,,100.0,100.0,100.0,,100.0
840344,,,,,100.0,100.0,100.0,,100.0
840350,,,,,100.0,100.0,100.0,,100.0
840356,100.0,100.0,100.0,100.0,,,,100.0,100.0
840358,,,,,100.0,100.0,100.0,,100.0
840360,,,,,100.0,100.0,100.0,,100.0
840361,,100.0,100.0,100.0,,,,0.0,75.0
840368,100.0,100.0,100.0,100.0,,,,100.0,100.0
84B000,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
850304,,,,,100.0,100.0,100.0,,100.0
850312,,,,,100.0,100.0,100.0,,100.0
850314,,,,,100.0,100.0,100.0,,100.0
850316,,,,,100.0,100.0,100.0,,100.0
850320,,,,,100.0,100.0,100.0,,100.0
850324,,,,,100.0,100.0,,,100.0
850328,,,,,100.0,100.0,,,100.0
850332,100.0,100.0,100.0,100.0,,,,100.0,100.0
850336,,,,,100.0,100.0,,,100.0
850338,,,,,100.0,100.0,100.0,,100.0
850340,,,,,100.0,100.0,100.0,,100.0
850342,,,,,100.0,100.0,100.0,,100.0
850348,,,,,100.0,100.0,,,100.0
850350,,,,,100.0,100.0,100.0,,100.0
850352,100.0,100.0,66.7,100.0,,,,100.0,92.9
850354,,,,,100.0,100.0,100.0,,100.0
850356,,,,,100.0,100.0,100.0,,100.0
850358,100.0,100.0,100.0,100.0,,,,100.0,100.0
850360,,100.0,100.0,100.0,,,,100.0,100.0
860302,,,,,100.0,100.0,100.0,,100.0
860306,,,,,100.0,100.0,100.0,,100.0
860308,,,,,100.0,100.0,100.0,,100.0
860312,,,,,100.0,100.0,100.0,,100.0
860316,100.0,100.0,100.0,100.0,,,,100.0,100.0
860320,,,,,100.0,100.0,100.0,,100.0
860324,,,,,100.0,100.0,100.0,,100.0
860326,,,,,83.3,83.3,100.0,,86.7
860330,,,,,100.0,100.0,100.0,,100.0
860332,,,,,100.0,100.0,100.0,,100.0
860336,33.3,100.0,100.0,100.0,,,,100.0,90.0
860339,,,,,100.0,100.0,100.0,,100.0
860340,,,,,100.0,100.0,100.0,,100.0
860344,,,,,100.0,100.0,100.0,,100.0
860348,,,,,100.0,100.0,100.0,,100.0
860352,75.0,75.0,100.0,100.0,,,,100.0,90.0
860354,,100.0,100.0,100.0,,,,100.0,100.0
860356,,,,,100.0,100.0,100.0,,100.0
860360,,,,,100.0,100.0,100.0,,100.0
861304,,,,,100.0,100.0,100.0,,100.0
861308,100.0,100.0,100.0,100.0,,,,100.0,100.0
861312,,,,,100.0,100.0,100.0,,100.0
862310,,,,,100.0,100.0,100.0,,100.0
862312,100.0,100.0,100.0,100.0,,,,100.0,100.0
862316,,,,,100.0,100.0,100.0,,100.0
86T000,,0.0,100.0,100.0,100.0,100.0,100.0,100.0,89.5
870314,100.0,100.0,100.0,100.0,,,,100.0,100.0
870318,,,,,100.0,100.0,100.0,,100.0
870320,,,,,100.0,100.0,100.0,,100.0
870324,,,,,100.0,100.0,100.0,,100.0
87A000,,,,,100.0,100.0,100.0,,100.0
880304,,,,,100.0,100.0,100.0,,100.0
880308,100.0,100.0,100.0,100.0,,,,100.0,100.0
880312,,,,,100.0,100.0,100.0,,100.0
880318,,,,,100.0,100.0,100.0,,100.0
880320,,100.0,,100.0,,,,100.0,100.0
880324,,,,,100.0,100.0,100.0,,100.0
880328,0.0,100.0,100.0,100.0,,,,100.0,85.7
880330,,,,,100.0,100.0,100.0,,100.0
880336,,,,,100.0,100.0,,,100.0
88A000,,,,,100.0,100.0,100.0,,100.0
890304,,100.0,100.0,100.0,,,,100.0,100.0
890306,,,,,100.0,100.0,100.0,,100.0
890308,,,,,100.0,100.0,100.0,,100.0
900302,,,,,100.0,100.0,100.0,,100.0
900303,,,,,100.0,100.0,100.0,,100.0
900304,,,,,100.0,100.0,100.0,,100.0
900305,,,,,100.0,100.0,100.0,,100.0
900306,,,,,100.0,100.0,100.0,,100.0
900307,,,,,100.0,100.0,100.0,,100.0
900308,,,,,100.0,100.0,100.0,,100.0
900310,,,,,100.0,100.0,100.0,,100.0
900311,100.0,100.0,100.0,100.0,,,,100.0,100.0
900312,,,,,100.0,100.0,100.0,,100.0
900314,,,,,100.0,100.0,100.0,,100.0
900316,100.0,100.0,100.0,100.0,,,,100.0,100.0
900318,,,,,100.0,100.0,100.0,,100.0
900320,,,,,100.0,100.0,100.0,,100.0
900328,,,,,100.0,100.0,100.0,,100.0
900332,,,,,100.0,100.0,100.0,,100.0
900334,,,,,100.0,100.0,100.0,,100.0
900336,75.0,100.0,100.0,100.0,,,,80.0,92.6
900340,,,,,100.0,100.0,100.0,,100.0
900341,,,,,100.0,100.0,100.0,,100.0
900342,100.0,100.0,100.0,100.0,,,,83.3,96.3
900343,,,,,100.0,100.0,100.0,,100.0
900344,100.0,100.0,100.0,100.0,,,,100.0,100.0
900346,,,,,100.0,100.0,83.3,,95.5
900347,,,,,100.0,100.0,100.0,,100.0
900348,100.0,100.0,100.0,100.0,,,,100.0,100.0
900350,,,,,100.0,100.0,100.0,,100.0
900351,,,,,100.0,100.0,100.0,,100.0
900352,,,,,100.0,100.0,100.0,,100.0
900353,,,,,100.0,100.0,100.0,,100.0
900354,,,,,100.0,100.0,100.0,,100.0
900356,,,,,100.0,100.0,100.0,,100.0
900358,,,,,100.0,100.0,100.0,,100.0
900360,100.0,80.0,100.0,80.0,,,,20.0,73.9
900362,,,,,100.0,100.0,100.0,,100.0
900363,,,,,100.0,100.0,100.0,,100.0
900364,,,,,100.0,100.0,100.0,,100.0
900366,100.0,100.0,100.0,100.0,,,,100.0,100.0
900367,,100.0,100.0,100.0,,,,100.0,100.0
900368,,,,,100.0,100.0,100.0,,100.0
900370,,,,,100.0,100.0,100.0,,100.0
900372,,,,,100.0,100.0,100.0,,100.0
900376,,,,,100.0,100.0,100.0,,100.0
900377,100.0,100.0,100.0,100.0,,,,100.0,100.0
900378,,,,,100.0,100.0,100.0,,100.0
900380,,,,,100.0,100.0,100.0,,100.0
900384,,,,,100.0,100.0,100.0,,100.0
900388,,,,,100.0,100.0,75.0,,94.4
900391,,,,,100.0,100.0,100.0,,100.0
900393,100.0,100.0,100.0,100.0,,,,100.0,100.0
90A000,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
90B000,,,,,100.0,100.0,,,100.0
90C000,,,,,100.0,100.0,100.0,,100.0
910304,,,,,100.0,100.0,100.0,,100.0
910308,,,,,100.0,100.0,100.0,,100.0
910311,,,,,100.0,100.0,100.0,,100.0
910314,,,,,100.0,100.0,100.0,,100.0
910316,,,,,85.7,100.0,33.3,,82.4
910320,,,,,85.7,85.7,0.0,,70.6
910340,,,,,100.0,100.0,,,100.0
910346,,,,,100.0,100.0,100.0,,100.0
910356,,,,,100.0,100.0,,,100.0
