Experience,year,unit_code,Lea_Name,School_Name,State_Name,category_cd,pct_tch,lea_pct_tch,lea_pct_prin,st_pct_tch,st_pct_prin
0-3 Years,2016,540LEA,Lenoir County Public Schools,,State Of North Carolina,H,,0.254,0.706,0.231,0.43
0-3 Years,2016,540LEA,Lenoir County Public Schools,,State Of North Carolina,I,,0.2,0.706,0.255,0.43
0-3 Years,2016,540LEA,Lenoir County Public Schools,,State Of North Carolina,M,,0.373,0.706,0.244,0.43
0-3 Years,2016,550LEA,Lincoln County Schools,,State Of North Carolina,A,,0.091,0.348,0.227,0.43
0-3 Years,2016,550LEA,Lincoln County Schools,,State Of North Carolina,E,,0.17,0.348,0.227,0.43
0-3 Years,2016,550LEA,Lincoln County Schools,,State Of North Carolina,H,,0.192,0.348,0.231,0.43
0-3 Years,2016,550LEA,Lincoln County Schools,,State Of North Carolina,M,,0.15,0.348,0.244,0.43
0-3 Years,2016,550LEA,Lincoln County Schools,,State Of North Carolina,T,,0.333,0.348,0.253,0.43
0-3 Years,2016,560LEA,Macon County Schools,,State Of North Carolina,A,,0.267,0.364,0.227,0.43
0-3 Years,2016,560LEA,Macon County Schools,,State Of North Carolina,E,,0.162,0.364,0.227,0.43
0-3 Years,2016,560LEA,Macon County Schools,,State Of North Carolina,H,,0.095,0.364,0.231,0.43
0-3 Years,2016,560LEA,Macon County Schools,,State Of North Carolina,M,,0.232,0.364,0.244,0.43
0-3 Years,2016,560LEA,Macon County Schools,,State Of North Carolina,T,,0.455,0.364,0.253,0.43
0-3 Years,2016,570LEA,Madison County Schools,,State Of North Carolina,E,,0.11,0.667,0.227,0.43
0-3 Years,2016,570LEA,Madison County Schools,,State Of North Carolina,H,,0.179,0.667,0.231,0.43
0-3 Years,2016,570LEA,Madison County Schools,,State Of North Carolina,M,,0.205,0.667,0.244,0.43
0-3 Years,2016,580LEA,Martin County Schools,,State Of North Carolina,E,,0.091,0.2,0.227,0.43
0-3 Years,2016,580LEA,Martin County Schools,,State Of North Carolina,H,,0.179,0.2,0.231,0.43
0-3 Years,2016,580LEA,Martin County Schools,,State Of North Carolina,M,,0.075,0.2,0.244,0.43
0-3 Years,2016,590LEA,McDowell County Schools,,State Of North Carolina,E,,0.197,0.308,0.227,0.43
0-3 Years,2016,590LEA,McDowell County Schools,,State Of North Carolina,H,,0.134,0.308,0.231,0.43
0-3 Years,2016,590LEA,McDowell County Schools,,State Of North Carolina,I,,,0.308,0.255,0.43
0-3 Years,2016,590LEA,McDowell County Schools,,State Of North Carolina,M,,0.163,0.308,0.244,0.43
0-3 Years,2016,590LEA,McDowell County Schools,,State Of North Carolina,T,,0.0,0.308,0.253,0.43
0-3 Years,2016,600LEA,Charlotte-Mecklenburg Schools,,State Of North Carolina,A,,0.319,0.381,0.227,0.43
0-3 Years,2016,600LEA,Charlotte-Mecklenburg Schools,,State Of North Carolina,E,,0.286,0.381,0.227,0.43
0-3 Years,2016,600LEA,Charlotte-Mecklenburg Schools,,State Of North Carolina,H,,0.318,0.381,0.231,0.43
0-3 Years,2016,600LEA,Charlotte-Mecklenburg Schools,,State Of North Carolina,I,,0.356,0.381,0.255,0.43
0-3 Years,2016,600LEA,Charlotte-Mecklenburg Schools,,State Of North Carolina,M,,0.348,0.381,0.244,0.43
0-3 Years,2016,600LEA,Charlotte-Mecklenburg Schools,,State Of North Carolina,T,,0.4,0.381,0.253,0.43
0-3 Years,2016,610LEA,Mitchell County Schools,,State Of North Carolina,E,,0.133,0.714,0.227,0.43
0-3 Years,2016,610LEA,Mitchell County Schools,,State Of North Carolina,H,,0.125,0.714,0.231,0.43
0-3 Years,2016,610LEA,Mitchell County Schools,,State Of North Carolina,M,,0.179,0.714,0.244,0.43
0-3 Years,2016,620LEA,Montgomery County Schools,,State Of North Carolina,E,,0.206,0.545,0.227,0.43
0-3 Years,2016,620LEA,Montgomery County Schools,,State Of North Carolina,H,,0.247,0.545,0.231,0.43
0-3 Years,2016,620LEA,Montgomery County Schools,,State Of North Carolina,M,,0.279,0.545,0.244,0.43
0-3 Years,2016,620LEA,Montgomery County Schools,,State Of North Carolina,T,,0.125,0.545,0.253,0.43
0-3 Years,2016,630LEA,Moore County Schools,,State Of North Carolina,E,,0.244,0.435,0.227,0.43
0-3 Years,2016,630LEA,Moore County Schools,,State Of North Carolina,H,,0.258,0.435,0.231,0.43
0-3 Years,2016,630LEA,Moore County Schools,,State Of North Carolina,I,,0.26,0.435,0.255,0.43
0-3 Years,2016,630LEA,Moore County Schools,,State Of North Carolina,M,,0.23,0.435,0.244,0.43
0-3 Years,2016,630LEA,Moore County Schools,,State Of North Carolina,T,,0.125,0.435,0.253,0.43
0-3 Years,2016,640LEA,Nash-Rocky Mount Schools,,State Of North Carolina,E,,0.236,0.536,0.227,0.43
0-3 Years,2016,640LEA,Nash-Rocky Mount Schools,,State Of North Carolina,H,,0.192,0.536,0.231,0.43
0-3 Years,2016,640LEA,Nash-Rocky Mount Schools,,State Of North Carolina,M,,0.273,0.536,0.244,0.43
0-3 Years,2016,640LEA,Nash-Rocky Mount Schools,,State Of North Carolina,T,,0.375,0.536,0.253,0.43
0-3 Years,2016,650LEA,New Hanover County Schools,,State Of North Carolina,E,,0.206,0.333,0.227,0.43
0-3 Years,2016,650LEA,New Hanover County Schools,,State Of North Carolina,H,,0.181,0.333,0.231,0.43
0-3 Years,2016,650LEA,New Hanover County Schools,,State Of North Carolina,I,,0.0,0.333,0.255,0.43
0-3 Years,2016,650LEA,New Hanover County Schools,,State Of North Carolina,M,,0.207,0.333,0.244,0.43
0-3 Years,2016,650LEA,New Hanover County Schools,,State Of North Carolina,T,,0.0,0.333,0.253,0.43
0-3 Years,2016,660LEA,Northampton County Schools,,State Of North Carolina,A,,,0.5,0.227,0.43
0-3 Years,2016,660LEA,Northampton County Schools,,State Of North Carolina,E,,0.355,0.5,0.227,0.43
0-3 Years,2016,660LEA,Northampton County Schools,,State Of North Carolina,H,,0.421,0.5,0.231,0.43
0-3 Years,2016,660LEA,Northampton County Schools,,State Of North Carolina,M,,0.389,0.5,0.244,0.43
0-3 Years,2016,660LEA,Northampton County Schools,,State Of North Carolina,T,,,0.5,0.253,0.43
0-3 Years,2016,670LEA,Onslow County Schools,,State Of North Carolina,E,,0.318,0.314,0.227,0.43
0-3 Years,2016,670LEA,Onslow County Schools,,State Of North Carolina,H,,0.288,0.314,0.231,0.43
0-3 Years,2016,670LEA,Onslow County Schools,,State Of North Carolina,M,,0.331,0.314,0.244,0.43
0-3 Years,2016,680LEA,Orange County Schools,,State Of North Carolina,E,,0.215,0.385,0.227,0.43
0-3 Years,2016,680LEA,Orange County Schools,,State Of North Carolina,H,,0.188,0.385,0.231,0.43
0-3 Years,2016,680LEA,Orange County Schools,,State Of North Carolina,M,,0.217,0.385,0.244,0.43
0-3 Years,2016,680LEA,Orange County Schools,,State Of North Carolina,T,,,0.385,0.253,0.43
0-3 Years,2016,681LEA,Chapel Hill-Carrboro Schools,,State Of North Carolina,A,,0.067,0.4,0.227,0.43
0-3 Years,2016,681LEA,Chapel Hill-Carrboro Schools,,State Of North Carolina,E,,0.288,0.4,0.227,0.43
0-3 Years,2016,681LEA,Chapel Hill-Carrboro Schools,,State Of North Carolina,H,,0.208,0.4,0.231,0.43
0-3 Years,2016,681LEA,Chapel Hill-Carrboro Schools,,State Of North Carolina,M,,0.205,0.4,0.244,0.43
0-3 Years,2016,690LEA,Pamlico County Schools,,State Of North Carolina,E,,0.238,1.0,0.227,0.43
0-3 Years,2016,690LEA,Pamlico County Schools,,State Of North Carolina,H,,0.195,1.0,0.231,0.43
0-3 Years,2016,690LEA,Pamlico County Schools,,State Of North Carolina,M,,0.273,1.0,0.244,0.43
0-3 Years,2016,700LEA,Pasquotank County Schools,,State Of North Carolina,E,,0.234,0.5,0.227,0.43
0-3 Years,2016,700LEA,Pasquotank County Schools,,State Of North Carolina,H,,0.278,0.5,0.231,0.43
0-3 Years,2016,700LEA,Pasquotank County Schools,,State Of North Carolina,M,,0.213,0.5,0.244,0.43
0-3 Years,2016,700LEA,Pasquotank County Schools,,State Of North Carolina,T,,0.2,0.5,0.253,0.43
0-3 Years,2016,710LEA,Pender County Schools,,State Of North Carolina,A,,,0.375,0.227,0.43
0-3 Years,2016,710LEA,Pender County Schools,,State Of North Carolina,E,,0.28,0.375,0.227,0.43
0-3 Years,2016,710LEA,Pender County Schools,,State Of North Carolina,H,,0.23,0.375,0.231,0.43
0-3 Years,2016,710LEA,Pender County Schools,,State Of North Carolina,I,,0.121,0.375,0.255,0.43
0-3 Years,2016,710LEA,Pender County Schools,,State Of North Carolina,M,,0.248,0.375,0.244,0.43
0-3 Years,2016,720LEA,Perquimans County Schools,,State Of North Carolina,E,,0.125,0.75,0.227,0.43
0-3 Years,2016,720LEA,Perquimans County Schools,,State Of North Carolina,H,,0.278,0.75,0.231,0.43
0-3 Years,2016,720LEA,Perquimans County Schools,,State Of North Carolina,M,,0.433,0.75,0.244,0.43
0-3 Years,2016,730LEA,Person County Schools,,State Of North Carolina,E,,0.289,0.9,0.227,0.43
0-3 Years,2016,730LEA,Person County Schools,,State Of North Carolina,H,,0.236,0.9,0.231,0.43
0-3 Years,2016,730LEA,Person County Schools,,State Of North Carolina,M,,0.328,0.9,0.244,0.43
0-3 Years,2016,740LEA,Pitt County Schools,,State Of North Carolina,A,,0.184,0.343,0.227,0.43
0-3 Years,2016,740LEA,Pitt County Schools,,State Of North Carolina,E,,0.363,0.343,0.227,0.43
0-3 Years,2016,740LEA,Pitt County Schools,,State Of North Carolina,H,,0.227,0.343,0.231,0.43
0-3 Years,2016,740LEA,Pitt County Schools,,State Of North Carolina,I,,0.3,0.343,0.255,0.43
0-3 Years,2016,740LEA,Pitt County Schools,,State Of North Carolina,M,,0.279,0.343,0.244,0.43
0-3 Years,2016,750LEA,Polk County Schools,,State Of North Carolina,E,,0.152,0.167,0.227,0.43
0-3 Years,2016,750LEA,Polk County Schools,,State Of North Carolina,H,,0.111,0.167,0.231,0.43
0-3 Years,2016,750LEA,Polk County Schools,,State Of North Carolina,M,,0.119,0.167,0.244,0.43
0-3 Years,2016,760LEA,Randolph County Schools,,State Of North Carolina,E,,0.21,0.613,0.227,0.43
0-3 Years,2016,760LEA,Randolph County Schools,,State Of North Carolina,H,,0.205,0.613,0.231,0.43
0-3 Years,2016,760LEA,Randolph County Schools,,State Of North Carolina,M,,0.216,0.613,0.244,0.43
0-3 Years,2016,761LEA,Asheboro City Schools,,State Of North Carolina,E,,0.298,0.375,0.227,0.43
0-3 Years,2016,761LEA,Asheboro City Schools,,State Of North Carolina,H,,0.175,0.375,0.231,0.43
0-3 Years,2016,761LEA,Asheboro City Schools,,State Of North Carolina,M,,0.304,0.375,0.244,0.43
0-3 Years,2016,770LEA,Richmond County Schools,,State Of North Carolina,A,,0.333,0.375,0.227,0.43
0-3 Years,2016,770LEA,Richmond County Schools,,State Of North Carolina,E,,0.259,0.375,0.227,0.43
0-3 Years,2016,770LEA,Richmond County Schools,,State Of North Carolina,H,,0.311,0.375,0.231,0.43
0-3 Years,2016,770LEA,Richmond County Schools,,State Of North Carolina,M,,0.371,0.375,0.244,0.43
0-3 Years,2016,770LEA,Richmond County Schools,,State Of North Carolina,T,,0.25,0.375,0.253,0.43
0-3 Years,2016,780LEA,Robeson County Schools,,State Of North Carolina,A,,0.056,0.31,0.227,0.43
0-3 Years,2016,780LEA,Robeson County Schools,,State Of North Carolina,E,,0.221,0.31,0.227,0.43
0-3 Years,2016,780LEA,Robeson County Schools,,State Of North Carolina,H,,0.234,0.31,0.231,0.43
0-3 Years,2016,780LEA,Robeson County Schools,,State Of North Carolina,I,,0.245,0.31,0.255,0.43
0-3 Years,2016,780LEA,Robeson County Schools,,State Of North Carolina,M,,0.306,0.31,0.244,0.43
0-3 Years,2016,790LEA,Rockingham County Schools,,State Of North Carolina,A,,0.143,0.56,0.227,0.43
0-3 Years,2016,790LEA,Rockingham County Schools,,State Of North Carolina,E,,0.161,0.56,0.227,0.43
0-3 Years,2016,790LEA,Rockingham County Schools,,State Of North Carolina,H,,0.19,0.56,0.231,0.43
0-3 Years,2016,790LEA,Rockingham County Schools,,State Of North Carolina,M,,0.14,0.56,0.244,0.43
0-3 Years,2016,800LEA,Rowan-Salisbury Schools,,State Of North Carolina,E,,0.219,0.657,0.227,0.43
0-3 Years,2016,800LEA,Rowan-Salisbury Schools,,State Of North Carolina,H,,0.179,0.657,0.231,0.43
0-3 Years,2016,800LEA,Rowan-Salisbury Schools,,State Of North Carolina,M,,0.234,0.657,0.244,0.43
0-3 Years,2016,800LEA,Rowan-Salisbury Schools,,State Of North Carolina,T,,0.154,0.657,0.253,0.43
0-3 Years,2016,810LEA,Rutherford County Schools,,State Of North Carolina,E,,0.176,0.333,0.227,0.43
0-3 Years,2016,810LEA,Rutherford County Schools,,State Of North Carolina,H,,0.226,0.333,0.231,0.43
0-3 Years,2016,810LEA,Rutherford County Schools,,State Of North Carolina,M,,0.271,0.333,0.244,0.43
0-3 Years,2016,810LEA,Rutherford County Schools,,State Of North Carolina,T,,0.167,0.333,0.253,0.43
0-3 Years,2016,820LEA,Sampson County Schools,,State Of North Carolina,E,,0.147,0.389,0.227,0.43
0-3 Years,2016,820LEA,Sampson County Schools,,State Of North Carolina,H,,0.235,0.389,0.231,0.43
0-3 Years,2016,820LEA,Sampson County Schools,,State Of North Carolina,M,,0.211,0.389,0.244,0.43
0-3 Years,2016,821LEA,Clinton City Schools,,State Of North Carolina,E,,0.115,0.6,0.227,0.43
0-3 Years,2016,821LEA,Clinton City Schools,,State Of North Carolina,H,,0.309,0.6,0.231,0.43
0-3 Years,2016,821LEA,Clinton City Schools,,State Of North Carolina,M,,0.239,0.6,0.244,0.43
0-3 Years,2016,830LEA,Scotland County Schools,,State Of North Carolina,E,,0.19,0.75,0.227,0.43
0-3 Years,2016,830LEA,Scotland County Schools,,State Of North Carolina,H,,0.252,0.75,0.231,0.43
0-3 Years,2016,830LEA,Scotland County Schools,,State Of North Carolina,M,,0.37,0.75,0.244,0.43
0-3 Years,2016,830LEA,Scotland County Schools,,State Of North Carolina,T,,0.091,0.75,0.253,0.43
0-3 Years,2016,840LEA,Stanly County Schools,,State Of North Carolina,E,,0.102,0.429,0.227,0.43
0-3 Years,2016,840LEA,Stanly County Schools,,State Of North Carolina,H,,0.213,0.429,0.231,0.43
0-3 Years,2016,840LEA,Stanly County Schools,,State Of North Carolina,I,,,0.429,0.255,0.43
0-3 Years,2016,840LEA,Stanly County Schools,,State Of North Carolina,M,,0.178,0.429,0.244,0.43
0-3 Years,2016,840LEA,Stanly County Schools,,State Of North Carolina,T,,,0.429,0.253,0.43
0-3 Years,2016,850LEA,Stokes County Schools,,State Of North Carolina,E,,0.167,0.474,0.227,0.43
0-3 Years,2016,850LEA,Stokes County Schools,,State Of North Carolina,H,,0.234,0.474,0.231,0.43
0-3 Years,2016,850LEA,Stokes County Schools,,State Of North Carolina,M,,0.229,0.474,0.244,0.43
0-3 Years,2016,850LEA,Stokes County Schools,,State Of North Carolina,T,,0.2,0.474,0.253,0.43
0-3 Years,2016,860LEA,Surry County Schools,,State Of North Carolina,E,,0.175,0.368,0.227,0.43
0-3 Years,2016,860LEA,Surry County Schools,,State Of North Carolina,H,,0.182,0.368,0.231,0.43
0-3 Years,2016,860LEA,Surry County Schools,,State Of North Carolina,M,,0.141,0.368,0.244,0.43
0-3 Years,2016,861LEA,Elkin City Schools,,State Of North Carolina,E,,0.087,0.667,0.227,0.43
0-3 Years,2016,861LEA,Elkin City Schools,,State Of North Carolina,H,,0.1,0.667,0.231,0.43
0-3 Years,2016,861LEA,Elkin City Schools,,State Of North Carolina,M,,0.071,0.667,0.244,0.43
0-3 Years,2016,862LEA,Mount Airy City Schools,,State Of North Carolina,E,,0.118,0.5,0.227,0.43
0-3 Years,2016,862LEA,Mount Airy City Schools,,State Of North Carolina,H,,0.316,0.5,0.231,0.43
0-3 Years,2016,862LEA,Mount Airy City Schools,,State Of North Carolina,M,,0.296,0.5,0.244,0.43
0-3 Years,2016,870LEA,Swain County Schools,,State Of North Carolina,A,,0.25,0.75,0.227,0.43
0-3 Years,2016,870LEA,Swain County Schools,,State Of North Carolina,E,,0.286,0.75,0.227,0.43
0-3 Years,2016,870LEA,Swain County Schools,,State Of North Carolina,H,,0.167,0.75,0.231,0.43
0-3 Years,2016,870LEA,Swain County Schools,,State Of North Carolina,I,,,0.75,0.255,0.43
0-3 Years,2016,870LEA,Swain County Schools,,State Of North Carolina,M,,0.189,0.75,0.244,0.43
0-3 Years,2016,880LEA,Transylvania County Schools,,State Of North Carolina,E,,0.241,0.556,0.227,0.43
0-3 Years,2016,880LEA,Transylvania County Schools,,State Of North Carolina,H,,0.14,0.556,0.231,0.43
0-3 Years,2016,880LEA,Transylvania County Schools,,State Of North Carolina,M,,0.186,0.556,0.244,0.43
0-3 Years,2016,880LEA,Transylvania County Schools,,State Of North Carolina,T,,,0.556,0.253,0.43
0-3 Years,2016,890LEA,Tyrrell County Schools,,State Of North Carolina,E,,0.091,1.0,0.227,0.43
0-3 Years,2016,890LEA,Tyrrell County Schools,,State Of North Carolina,H,,0.235,1.0,0.231,0.43
0-3 Years,2016,890LEA,Tyrrell County Schools,,State Of North Carolina,M,,0.25,1.0,0.244,0.43
0-3 Years,2016,900LEA,Union County Public Schools,,State Of North Carolina,A,,0.067,0.423,0.227,0.43
0-3 Years,2016,900LEA,Union County Public Schools,,State Of North Carolina,E,,0.237,0.423,0.227,0.43
0-3 Years,2016,900LEA,Union County Public Schools,,State Of North Carolina,H,,0.199,0.423,0.231,0.43
0-3 Years,2016,900LEA,Union County Public Schools,,State Of North Carolina,M,,0.194,0.423,0.244,0.43
0-3 Years,2016,900LEA,Union County Public Schools,,State Of North Carolina,T,,0.172,0.423,0.253,0.43
0-3 Years,2016,910LEA,Vance County Schools,,State Of North Carolina,E,,0.185,0.471,0.227,0.43
0-3 Years,2016,910LEA,Vance County Schools,,State Of North Carolina,H,,0.408,0.471,0.231,0.43
0-3 Years,2016,910LEA,Vance County Schools,,State Of North Carolina,M,,0.388,0.471,0.244,0.43
0-3 Years,2016,920LEA,Wake County Schools,,State Of North Carolina,E,,0.205,0.355,0.227,0.43
0-3 Years,2016,920LEA,Wake County Schools,,State Of North Carolina,H,,0.215,0.355,0.231,0.43
0-3 Years,2016,920LEA,Wake County Schools,,State Of North Carolina,I,,0.303,0.355,0.255,0.43
0-3 Years,2016,920LEA,Wake County Schools,,State Of North Carolina,M,,0.205,0.355,0.244,0.43
0-3 Years,2016,920LEA,Wake County Schools,,State Of North Carolina,T,,0.205,0.355,0.253,0.43
0-3 Years,2016,930LEA,Warren County Schools,,State Of North Carolina,E,,0.246,0.625,0.227,0.43
0-3 Years,2016,930LEA,Warren County Schools,,State Of North Carolina,H,,0.5,0.625,0.231,0.43
0-3 Years,2016,930LEA,Warren County Schools,,State Of North Carolina,I,,0.484,0.625,0.255,0.43
0-3 Years,2016,930LEA,Warren County Schools,,State Of North Carolina,M,,0.269,0.625,0.244,0.43
0-3 Years,2016,940LEA,Washington County Schools,,State Of North Carolina,E,,0.345,0.8,0.227,0.43
0-3 Years,2016,940LEA,Washington County Schools,,State Of North Carolina,H,,0.5,0.8,0.231,0.43
0-3 Years,2016,940LEA,Washington County Schools,,State Of North Carolina,M,,0.55,0.8,0.244,0.43
0-3 Years,2016,940LEA,Washington County Schools,,State Of North Carolina,T,,0.278,0.8,0.253,0.43
0-3 Years,2016,950LEA,Watauga County Schools,,State Of North Carolina,H,,0.216,0.444,0.231,0.43
0-3 Years,2016,950LEA,Watauga County Schools,,State Of North Carolina,I,,0.188,0.444,0.255,0.43
0-3 Years,2016,960LEA,Wayne County Public Schools,,State Of North Carolina,A,,0.231,0.273,0.227,0.43
0-3 Years,2016,960LEA,Wayne County Public Schools,,State Of North Carolina,E,,0.136,0.273,0.227,0.43
0-3 Years,2016,960LEA,Wayne County Public Schools,,State Of North Carolina,H,,0.183,0.273,0.231,0.43
0-3 Years,2016,960LEA,Wayne County Public Schools,,State Of North Carolina,I,,,0.273,0.255,0.43
0-3 Years,2016,960LEA,Wayne County Public Schools,,State Of North Carolina,M,,0.251,0.273,0.244,0.43
0-3 Years,2016,960LEA,Wayne County Public Schools,,State Of North Carolina,T,,0.28,0.273,0.253,0.43
0-3 Years,2016,970LEA,Wilkes County Schools,,State Of North Carolina,E,,0.251,0.409,0.227,0.43
0-3 Years,2016,970LEA,Wilkes County Schools,,State Of North Carolina,H,,0.224,0.409,0.231,0.43
0-3 Years,2016,970LEA,Wilkes County Schools,,State Of North Carolina,M,,0.252,0.409,0.244,0.43
0-3 Years,2016,980LEA,Wilson County Schools,,State Of North Carolina,A,,,0.48,0.227,0.43
0-3 Years,2016,980LEA,Wilson County Schools,,State Of North Carolina,E,,0.174,0.48,0.227,0.43
0-3 Years,2016,980LEA,Wilson County Schools,,State Of North Carolina,H,,0.149,0.48,0.231,0.43
0-3 Years,2016,980LEA,Wilson County Schools,,State Of North Carolina,M,,0.267,0.48,0.244,0.43
0-3 Years,2016,980LEA,Wilson County Schools,,State Of North Carolina,T,,0.0,0.48,0.253,0.43
0-3 Years,2016,990LEA,Yadkin County Schools,,State Of North Carolina,A,,0.135,0.357,0.227,0.43
0-3 Years,2016,990LEA,Yadkin County Schools,,State Of North Carolina,E,,0.121,0.357,0.227,0.43
0-3 Years,2016,990LEA,Yadkin County Schools,,State Of North Carolina,H,,0.2,0.357,0.231,0.43
0-3 Years,2016,990LEA,Yadkin County Schools,,State Of North Carolina,I,,0.081,0.357,0.255,0.43
0-3 Years,2016,990LEA,Yadkin County Schools,,State Of North Carolina,M,,0.132,0.357,0.244,0.43
0-3 Years,2016,995LEA,Yancey County Schools,,State Of North Carolina,E,,0.176,0.5,0.227,0.43
0-3 Years,2016,995LEA,Yancey County Schools,,State Of North Carolina,H,,0.158,0.5,0.231,0.43
0-3 Years,2016,995LEA,Yancey County Schools,,State Of North Carolina,I,,,0.5,0.255,0.43
0-3 Years,2016,995LEA,Yancey County Schools,,State Of North Carolina,M,,0.213,0.5,0.244,0.43
0-3 Years,2016,00A000,Charter and Non-District Affiliated Schools,NC Connections Academy,State Of North Carolina,I,,,,0.255,0.43
