digital_media,year,agency_code,category_code,device_access,device_access_grades,device_home,device_home_grades,BYOD,byod_grades,Book_TitlesPer_Student,wap,wap_class,media_school,devices
0,2019,920446,E,No,-,No,-,No,-,33.05,34,0.87,1999.0,1.34
0,2019,920447,E,No,-,No,-,Yes,K:1:2:3:4:5,20.87,34,0.65,1998.0,1.03
0,2019,920448,E,No,-,No,-,Yes,K:1:2:3:4:5,14.75,36,1.09,1999.0,1.46
1,2019,920449,E,No,-,No,-,No,-,22.6,34,0.68,2004.0,0.45
0,2019,920450,M,No,-,No,-,Yes,6:07:08,9.68,47,0.69,2002.0,1.3
1,2019,920451,E,No,-,No,-,Yes,K:1:2:3:4:5,16.92,37,0.69,2003.0,1.52
0,2019,920452,E,No,-,No,-,No,-,22.16,33,0.94,1998.0,0.67
5,2019,920453,E,No,-,No,-,Yes,K:1:2:3:4:5,24.92,31,0.67,2000.0,1.31
3,2019,920454,E,No,-,No,-,Yes,3:04:05,19.66,38,0.86,1997.0,2.09
0,2019,920455,H,No,-,No,-,Yes,9:10:11:12,7.66,79,0.94,2002.0,1.28
0,2019,920456,E,No,-,No,-,No,-,24.68,32,0.74,2002.0,2.33
0,2019,920457,E,No,-,No,-,No,-,21.61,43,0.93,2002.0,1.03
1,2019,920458,M,No,-,No,-,Yes,6:07:08,11.83,63,0.83,2006.0,1.41
4,2019,920459,E,No,-,No,-,Yes,K:1:2:3:4:5,20.28,40,0.78,2009.0,2.29
0,2019,920460,E,No,-,No,-,No,-,22.24,25,0.76,2000.0,0.84
0,2019,920464,E,No,-,No,-,No,-,20.45,31,0.56,1998.0,1.09
0,2019,920466,H,No,-,No,-,Yes,9:10:11:12:13,10.19,70,0.73,2004.0,1.3
1,2019,920467,E,No,-,No,-,Yes,5,21.86,32,0.7,2003.0,1.47
1,2019,920468,E,No,-,No,-,Yes,3:04:05,32.53,34,0.74,2004.0,1.2
0,2019,920469,E,No,-,No,-,No,-,13.68,38,0.66,2000.0,1.34
0,2019,920470,E,No,-,No,-,No,-,35.12,23,0.52,1997.0,0.98
0,2019,920471,M,No,-,No,-,Yes,6:07:08,11.32,52,0.83,2001.0,1.09
1,2019,920472,M,No,-,No,-,Yes,6:07:08,13.91,59,0.91,1997.0,1.34
0,2019,920473,H,No,-,No,-,Yes,9:10:11:12,6.52,112,0.94,1999.0,1.34
0,2019,920474,E,No,-,No,-,Yes,K:1:2:3:4:5,34.27,36,0.72,2003.0,1.45
1,2019,920476,E,No,-,No,-,No,-,39.81,35,1.03,2007.0,0.83
1,2019,920480,E,No,-,No,-,Yes,1:2:3:5,21.44,41,0.93,2002.0,1.43
0,2019,920484,M,No,-,No,-,Yes,6:07:08,8.79,40,0.65,2000.0,1.03
1,2019,920488,E,No,-,No,-,No,-,22.14,29,0.76,2001.0,1.31
1,2019,920492,M,No,-,No,-,No,-,15.27,62,0.89,2000.0,1.4
0,2019,920494,E,No,-,No,-,Yes,K:1:2:3:4:5,15.75,31,0.58,2002.0,1.52
0,2019,920495,H,No,-,No,-,Yes,9:10:11:12,6.2,96,0.87,2000.0,1.18
1,2019,920496,E,Yes,K:1:2:3:4:5,No,-,No,-,26.79,38,0.83,2003.0,0.81
1,2019,920500,H,No,-,No,-,Yes,9:10:11:12,6.57,88,0.75,2004.0,1.29
0,2019,920501,E,No,-,No,-,Yes,4:05,22.06,42,0.7,2003.0,1.72
0,2019,920502,M,No,-,No,-,Yes,6:07:08,11.08,62,0.74,2007.0,1.31
0,2019,920504,E,No,-,No,-,Yes,K:1:2:3:4:5,14.27,29,0.57,2001.0,1.32
1,2019,920506,M,No,-,No,-,No,-,22.63,40,0.95,2004.0,0.63
0,2019,920508,I,No,-,No,-,No,-,63.55,21,1.5,2010.0,0.99
0,2019,920512,M,No,-,No,-,No,-,13.83,53,1.02,1998.0,1.66
0,2019,920514,E,No,-,No,-,Yes,K:1:2:3:4:5,25.06,30,0.68,2002.0,1.54
1,2019,920516,E,No,-,No,-,No,-,19.05,,,2003.0,1.29
4,2019,920518,H,No,-,No,-,Yes,9:10:11:12,55.79,20,0.69,2014.0,0.68
0,2019,920520,E,No,-,No,-,Yes,5,21.06,31,0.86,2003.0,1.4
10,2019,920521,E,No,-,No,-,Yes,K:1:2:3:4:5,23.72,44,0.94,2009.0,1.24
0,2019,920522,E,No,-,No,-,Yes,4:05,23.72,32,0.8,1998.0,1.43
0,2019,920523,E,No,-,No,-,Yes,4:05,14.35,40,0.77,2004.0,1.63
0,2019,920524,E,No,-,No,-,Yes,3:04:05,40.5,16,0.73,1999.0,0.99
0,2019,920525,E,No,-,No,-,No,-,26.89,20,0.83,1999.0,0.78
1,2019,920526,H,No,-,No,-,Yes,9:10:11:12:13,4.6,80,0.7,2003.0,1.19
1,2019,920528,H,No,-,No,-,No,-,23.89,17,0.81,2004.0,0.41
6,2019,920529,M,No,-,No,-,Yes,6:07:08,19.74,46,0.77,2010.0,1.58
0,2019,920530,E,No,-,No,-,Yes,K:1:2:3:4:5,22.83,28,0.72,1998.0,0.88
0,2019,920531,E,No,-,No,-,Yes,1:2:3:4:5,21.9,24,0.63,2000.0,0.97
1,2019,920532,E,No,-,No,-,No,-,39.96,23,0.74,2001.0,0.48
10,2019,920533,E,No,-,No,-,No,-,36.66,44,0.83,2015.0,0.84
0,2019,920536,E,No,-,No,-,No,-,26.07,24,0.69,2006.0,0.78
0,2019,920540,E,No,-,No,-,Yes,3:04:05,32.11,31,0.84,1999.0,0.94
0,2019,920542,E,No,-,No,-,Yes,K:1:2:3:4:5,27.61,36,0.71,2003.0,1.74
0,2019,920543,E,No,-,No,-,Yes,4:05,40.19,33,0.66,2004.0,1.39
0,2019,920544,E,No,-,No,-,Yes,K:1:2:3:4:5,23.42,34,0.83,1991.0,1.32
5,2019,920545,M,No,-,No,-,Yes,6:07:08,20.88,58,0.73,2009.0,0.75
2,2019,920546,H,No,-,No,-,Yes,9:10:11:12,16.05,88,0.8,2009.0,1.38
3,2019,920547,E,No,-,No,-,No,-,23.42,34,0.58,2009.0,1.95
0,2019,920548,E,No,-,No,-,Yes,5,23.15,34,0.92,2003.0,1.05
6,2019,920549,M,No,-,No,-,Yes,6:07:08,17.8,36,0.4,2011.0,1.2
1,2019,920550,E,No,-,No,-,Yes,K:1:2:3:4:5,23.72,36,0.72,2000.0,1.27
3,2019,920551,M,No,-,No,-,Yes,6:07:08,8.71,42,0.71,2005.0,1.36
1,2019,920552,H,No,-,No,-,Yes,9:10:11:12,5.74,89,0.92,2001.0,1.23
1,2019,920554,E,No,-,No,-,Yes,K:1:2:3:4:5,25.77,35,0.76,2002.0,0.97
-,2019,920556,H,Yes,9:10:11:12,Yes,9:10:11:12,No,-,,2,0.5,,0.4
10,2019,920557,E,No,-,No,-,No,-,27.49,48,0.98,2008.0,1.67
0,2019,920560,E,No,-,No,-,No,-,26.32,40,0.75,2001.0,0.83
12,2019,920561,H,No,-,No,-,No,-,24.11,92,0.76,2014.0,0.8
1,2019,920562,H,No,-,No,-,Yes,9:10:11:12,8.75,83,0.83,1999.0,0.69
0,2019,920564,E,No,-,No,-,No,-,20.32,32,0.97,2001.0,0.98
1,2019,920568,E,No,-,No,-,No,-,30.81,27,0.77,2003.0,0.74
0,2019,920569,E,No,-,No,-,Yes,K:1:2:3:4:5,18.75,40,0.69,2003.0,1.71
1,2019,920570,E,No,-,No,-,No,-,40.75,36,0.78,2005.0,0.64
0,2019,920571,E,No,-,No,-,Yes,3:04:05,22.29,40,0.8,2000.0,3.34
0,2019,920572,E,No,-,No,-,Yes,K:1:2:3:4:5,27.61,24,1.04,2000.0,1.23
0,2019,920576,E,No,-,No,-,Yes,K:1:2:3:4:5,28.66,24,0.69,2002.0,1.18
0,2019,920580,E,No,-,No,-,No,-,21.22,43,1.02,2009.0,0.81
9,2019,920581,H,No,-,No,-,Yes,9:10:11:12:13,32.72,29,1.12,2011.0,0.64
-,2019,920582,H,Yes,9:10:11:12:13,Yes,9:10:11:12:13,Yes,9:10:11:12:13,,9,1.0,,1.9
-,2019,920583,H,No,-,No,-,No,-,,14,1.27,2014.0,1.54
0,2019,920584,E,No,-,No,-,No,-,39.66,38,1.15,1999.0,1.37
2,2019,920585,T,Yes,6:7:8:9:10:11:12:13,No,-,Yes,6:7:8:9:10:11:12:13,28.13,11,0.73,2008.0,0.43
5,2019,920586,T,Yes,10:11:12:13,Yes,10:11:12:13,Yes,6:7:8:9:10:11:12:13,22.88,15,1.07,2008.0,0.67
1,2019,920588,H,No,-,No,-,Yes,9:10:11:12,4.5,107,0.95,2002.0,1.74
1,2019,920592,M,No,-,No,-,Yes,6:07:08,9.67,54,0.87,2000.0,1.56
1,2019,920593,E,Yes,4:05,No,-,No,-,27.93,37,0.84,1999.0,0.95
0,2019,920594,M,No,-,No,-,Yes,6:07:08,9.81,55,0.93,2003.0,1.26
1,2019,920595,H,No,-,No,-,Yes,9:10:11:12,8.5,83,0.86,1999.0,1.11
0,2019,920596,E,No,-,No,-,No,-,22.11,36,0.72,2001.0,0.85
0,2019,920597,E,No,-,No,-,No,-,28.37,37,0.77,2000.0,1.37
0,2019,920598,E,No,-,No,-,Yes,PK:K:1:2:3:4:5,12.58,35,0.59,1999.0,1.03
3,2019,920599,E,No,-,No,-,No,-,34.91,36,0.71,2004.0,0.74
1,2019,920600,E,Yes,5,No,-,No,-,21.47,28,0.7,2002.0,1.39
1,2019,920601,M,No,-,No,-,Yes,6:07:08,19.24,47,0.82,2004.0,1.11
0,2019,920604,M,No,-,No,-,Yes,6:07:08,9.49,50,0.82,1995.0,1.96
1,2019,920606,E,No,-,No,-,Yes,K:1:2:3:4:5,18.24,41,0.82,1998.0,2.6
0,2019,920607,M,No,-,No,-,Yes,6:07:08,8.3,58,0.89,2000.0,1.58
0,2019,920608,M,No,-,No,-,Yes,6:07:08,10.9,52,1.02,2000.0,1.36
10,2019,920614,E,No,-,No,-,No,-,34.91,36,0.88,2008.0,1.19
0,2019,920616,E,No,-,No,-,Yes,K:1:2:3:4:5,25.66,34,0.77,2001.0,0.73
0,2019,920618,E,No,-,No,-,No,-,22.84,34,0.72,2000.0,1.34
0,2019,920620,E,No,-,No,-,No,-,28.79,,,2001.0,0.97
2,2019,920624,E,No,-,No,-,Yes,K:1:2:3:4:5,14.25,35,0.65,2005.0,0.92
0,2019,920626,E,No,-,No,-,No,-,20.54,26,0.65,1999.0,0.97
0,2019,920628,E,No,-,No,-,Yes,4:05,21.4,30,0.81,1999.0,0.91
0,2019,920632,E,No,-,No,-,Yes,K:1:2:3:4:5,29.73,36,0.72,2003.0,2.02
0,2019,920636,M,No,-,No,-,Yes,6:07:08,16.27,47,1.12,1999.0,1.62
0,2019,92B000,I,No,-,No,-,Yes,K:1:2:3:4:5:6:7:8,1.71,17,1.06,1999.0,2.99
-,2019,92D000,I,Yes,3:4:5:6:7:8,Yes,6:07:08,No,-,,41,1.46,,1.74
0,2019,92F000,A,Yes,9:10:11:12,Yes,9:10:11:12,No,-,0.43,100,0.87,,2.97
0,2019,92G000,A,No,-,No,-,No,-,9.15,45,0.56,2014.0,1.5
-,2019,92K000,H,No,-,No,-,Yes,9:10,,35,0.88,,4.57
,2019,92L000,I,,,,,,,,,,,-
-,2019,92M000,I,No,-,Yes,6:07:08,No,-,,28,0.76,,2.7
0,2019,92N000,I,Yes,6:07:08,Yes,6:07:08,No,-,17.99,4,0.33,2016.0,2.4
-,2019,92P000,T,No,-,No,-,Yes,6:7:8:9:10:11:12,,40,0.73,,4.73
0,2019,92Q000,E,Yes,2:3:4:5,No,-,No,-,35.4,10,1.67,2010.0,9.04
0,2019,92R000,I,Yes,4:5:6:7:8,No,-,Yes,K:1:2:3:4:5:6:7:8,19.54,26,1.18,2003.0,2.26
-,2019,92S000,I,No,-,No,-,No,-,,38,1.15,,4.5
,2019,92T000,A,,,,,,,,,,,-
-,2019,92U000,H,No,-,No,-,Yes,9:10:11:12,,22,0.85,,2.88
0,2019,92V000,I,No,-,No,-,No,-,3.98,19,0.53,2015.0,3.79
,2019,92W000,I,,,,,,,,,,,-
25,2019,92Y000,I,Yes,6,Yes,6,No,-,12.16,52,1.16,,1.41
5,2019,930330,E,Yes,K:1:2:3:4:5,No,-,No,-,40.98,30,1.2,2008.0,0.65
1,2019,930340,I,Yes,6:07:08,No,-,No,-,30.58,133,4.75,2005.0,1.68
8,2019,930344,E,Yes,1:2:3:4:5,No,-,No,-,71.38,8,0.5,2005.0,0.45
5,2019,930348,E,No,-,No,-,No,-,43.49,8,0.47,2000.0,1.09
7,2019,930352,H,No,-,No,-,Yes,9:10:11:12,54.71,25,0.37,1990.0,0.52
1,2019,930354,M,Yes,6:07:08,No,-,No,-,36.8,40,1.0,1993.0,1.6
-,2019,930360,H,Yes,9:10:11:12:13,Yes,9:10:11:12:13,No,-,,7,1.0,,1.02
-,2019,930700,H,No,-,No,-,No,-,,13,0.93,,0.59
-,2019,93A000,A,Yes,1:2:3:4:5:6:7:8,Yes,12,No,-,,10,0.63,,2.4
0,2019,93J000,E,No,-,No,-,No,-,8.2,25,1.79,2006.0,15.91
,2019,93L000,H,,,,,,,,,,,-
5,2019,93M000,I,No,-,No,-,No,-,2.21,23,0.82,,3.32
-,2019,93N000,I,Yes,K:1:2:3:4:5:6,No,-,No,-,,26,0.81,2017.0,2.02
0,2019,93P000,E,No,-,No,-,No,-,2.6,20,0.53,,4.78
,2019,93Q000,,,,,,,,,,,,-
,2019,93R000,E,,,,,,,,,,,-
0,2019,940306,E,Yes,1:2:3:4:5,No,-,No,-,463.71,13,1.08,1989.0,0.85
0,2019,940308,,Yes,6:7:8:9:10:11:12,No,-,No,-,128.44,17,1.06,1989.0,0.62
0,2019,940314,E,Yes,K:1:2:3:4:5,No,-,No,-,38.12,53,1.06,2003.0,0.89
0,2019,940316,H,Yes,9:10:11:12,No,-,No,-,12.21,48,1.09,1992.0,0.71
0,2019,940328,M,Yes,6:07:08,No,-,No,-,34.07,36,1.0,1996.0,0.97
-,2019,940330,H,Yes,9:10:11:12:13,Yes,9:10:11:12:13,No,-,,5,0.83,,0.96
-,2019,94Z000,H,Yes,9:10:11:12:13,Yes,9:10:11:12:13,Yes,9:10:11:12:13,,21,2.1,,1.18
1,2019,950308,I,Yes,8,Yes,8,No,-,53.83,24,1.14,2004.0,0.98
1,2019,950312,I,Yes,7:08,Yes,8,Yes,7,39.68,36,1.5,2000.0,1.12
1,2019,950316,I,Yes,6:07:08,Yes,8,No,-,38.7,38,1.03,2003.0,0.8
1,2019,950320,I,Yes,7:08,Yes,8,No,-,28.67,36,1.06,2005.0,0.88
0,2019,950322,I,Yes,7:08,Yes,8,No,-,14.56,64,0.96,2003.0,1.46
1,2019,950324,I,Yes,7:08,Yes,8,No,-,46.93,26,0.96,2003.0,1.21
1,2019,950328,I,Yes,7:08,Yes,8,No,-,28.79,51,1.5,1999.0,1.44
1,2019,950332,I,Yes,7:08,Yes,8,No,-,33.36,35,1.09,2003.0,1.2
1,2019,950336,H,Yes,9:10:11:12,Yes,9:10:11:12,No,-,16.06,125,1.28,1999.0,0.78
1,2019,950338,H,Yes,9:10:11:12,Yes,9:10:11:12,No,-,,,,,1.02
0,2019,95A000,I,No,-,No,-,No,-,0.6,9,0.75,2014.0,3.04
0,2019,960312,M,No,-,No,-,No,-,11.2,69,1.92,2003.0,0.8
1,2019,960314,E,No,-,No,-,No,-,12.61,50,0.96,2004.0,1.62
1,2019,960316,E,No,-,No,-,No,-,13.94,53,1.2,2004.0,1.54
1,2019,960318,E,Yes,3:04:05,No,-,No,-,23.26,47,1.34,1997.0,0.8
1,2019,960324,H,No,-,No,-,No,-,9.4,81,1.27,2004.0,1.58
1,2019,960326,M,No,-,No,-,No,-,27.39,45,1.15,1996.0,0.63
1,2019,960329,E,No,-,No,-,No,-,18.88,60,1.46,2005.0,0.94
1,2019,960330,H,No,-,No,-,No,-,9.19,74,0.94,2003.0,1.3
1,2019,960331,M,No,-,No,-,No,-,11.99,53,1.26,2000.0,0.99
0,2019,960332,A,No,-,No,-,No,-,20.5,23,1.53,2001.0,1.65
0,2019,960334,E,No,-,No,-,No,-,31.25,25,1.19,2001.0,1.31
1,2019,960335,H,No,-,No,-,No,-,10.38,64,1.52,2005.0,0.47
1,2019,960336,E,No,-,No,-,No,-,23.98,45,1.41,1999.0,1.55
1,2019,960338,M,No,-,No,-,No,-,13.57,46,1.64,2006.0,1.63
1,2019,960340,M,No,-,No,-,No,-,28.51,40,1.43,1996.0,0.6
2,2019,960344,E,No,-,No,-,No,-,10.9,60,1.3,2002.0,1.23
1,2019,960348,M,No,-,No,-,No,-,24.03,38,1.27,1997.0,0.82
0,2019,960360,M,No,-,No,-,No,-,11.16,64,1.23,2001.0,2.37
0,2019,960370,E,No,-,No,-,No,-,13.24,53,1.23,2003.0,1.82
25,2019,960372,H,No,-,No,-,No,-,13.55,46,0.94,1999.0,1.5
1,2019,960374,M,No,-,No,-,No,-,14.61,34,1.17,2004.0,1.09
1,2019,960380,H,No,-,No,-,No,-,12.91,87,1.18,1996.0,0.66
1,2019,960382,E,No,-,No,-,No,-,13.94,66,1.08,2002.0,1.17
1,2019,960386,H,No,-,No,-,No,-,9.24,65,1.48,2004.0,1.47
0,2019,960387,M,No,-,No,-,No,-,10.58,55,1.67,2008.0,0.81
2,2019,960388,E,No,-,No,-,No,-,15.83,49,1.17,2001.0,1.99
0,2019,960390,E,No,-,No,-,No,-,27.86,47,1.24,1998.0,1.69
1,2019,960450,E,No,-,No,-,No,-,13.43,52,1.24,2002.0,0.99
2,2019,960454,E,No,-,No,-,No,-,13.88,62,1.19,2001.0,1.7
0,2019,960488,A,No,-,No,-,No,-,54.27,27,1.8,1996.0,0.43
-,2019,960490,H,Yes,9:10:11:12:13,Yes,9:10:11:12:13,No,-,,,,,0.73
-,2019,960700,T,No,-,No,-,Yes,6:7:8:9:10:11:12:13,,22,1.0,,0.68
0,2019,96C000,I,Yes,2:3:4:5:6:7,No,-,No,-,13.47,10,0.67,2009.0,2.2
,2019,96F000,I,,,,,,,,,,,-
1,2019,970308,E,No,-,No,-,No,-,56.58,21,1.4,1997.0,0.77
1,2019,970310,E,No,-,No,-,No,-,32.84,27,1.35,1998.0,1.4
1,2019,970312,E,Yes,K:1:2:3:4:5,No,-,No,-,23.59,36,1.06,2001.0,0.85
1,2019,970315,M,Yes,6:07:08,No,-,No,-,23.87,68,1.03,2003.0,0.91
1,2019,970320,H,Yes,9:10:11:12,Yes,9:10:11:12,No,-,11.23,51,1.11,2003.0,0.77
1,2019,970322,M,Yes,6:07:08,No,-,No,-,21.58,56,1.87,1997.0,0.86
1,2019,970337,E,No,-,No,-,No,-,17.43,61,1.33,2005.0,1.35
1,2019,970340,E,No,-,No,-,No,-,31.35,30,1.67,2004.0,0.95
1,2019,970344,E,No,-,No,-,No,-,39.6,25,1.19,2000.0,0.91
2,2019,970348,E,No,-,No,-,No,-,17.13,50,1.32,2000.0,1.17
2,2019,970352,E,No,-,No,-,No,-,27.97,38,1.09,1999.0,1.01
2,2019,970356,H,Yes,9:10:11:12,Yes,9:10:11:12,No,-,6.12,59,1.16,2007.0,0.78
1,2019,970358,M,Yes,6:07:08,No,-,No,-,19.08,56,1.6,2002.0,0.88
2,2019,970360,E,No,-,No,-,No,-,34.54,24,1.2,2002.0,1.1
1,2019,970368,E,No,-,No,-,No,-,39.72,24,1.41,2001.0,1.18
0,2019,970370,E,No,-,No,-,No,-,24.94,25,1.14,1998.0,1.21
0,2019,970376,E,Yes,K:1:2:3:5,No,-,No,-,68.65,23,2.3,1998.0,0.61
2,2019,970388,H,Yes,9:10:11:12,Yes,9:10:11:12,No,-,4.11,53,1.2,1995.0,0.75
1,2019,970389,M,Yes,6:07:08,No,-,No,-,16.55,56,1.1,2000.0,0.91
1,2019,970390,H,Yes,9:10:11:12,Yes,9:10:11:12,No,-,7.8,64,1.14,2002.0,0.76
1,2019,970392,E,No,-,No,-,No,-,28.17,34,1.13,2003.0,1.21
-,2019,970393,H,Yes,9:10:11:12:13,Yes,9:10:11:12:13,No,-,,12,1.33,,0.85
10,2019,97D000,I,Yes,3:4:5:6:7:8,No,-,Yes,1:2:3:4:5:6:7:8,2.89,10,1.0,2006.0,2.37
0,2019,980306,A,Yes,7:8:9:10:11:12,No,-,No,-,,29,4.14,1990.0,0.52
1,2019,980308,E,Yes,3:04:05,No,-,No,-,19.31,46,1.59,2005.0,0.97
14,2019,980317,M,Yes,6:07:08,Yes,6:07:08,No,-,23.71,48,1.78,2003.0,0.54
1,2019,980318,H,Yes,9:10:11:12,Yes,9:10:11:12,Yes,9:10:11:12,19.65,85,1.67,1996.0,0.64
2,2019,980320,E,Yes,3:04:05,No,-,No,-,22.79,36,1.13,2001.0,1.06
2,2019,980324,M,Yes,6:07:08,Yes,6:07:08,Yes,6:07:08,17.62,47,1.68,2003.0,0.69
1,2019,980336,H,Yes,9:10:11:12,Yes,9:10:11:12,Yes,9:10:11:12,13.66,91,1.26,1996.0,0.57
0,2019,980338,M,Yes,6:07:08,Yes,6:07:08,Yes,6:07:08,18.48,61,1.79,2003.0,0.71
3,2019,980340,E,Yes,3:04:05,No,-,No,-,37.56,35,1.52,2001.0,0.87
1,2019,980342,H,Yes,9:10:11:12,Yes,9:10:11:12,Yes,9:10:11:12,10.66,92,1.3,2003.0,0.65
4,2019,980344,E,Yes,3:04:05,No,-,No,-,30.21,65,1.63,2005.0,0.67
36,2019,980348,E,Yes,3:04:05,No,-,No,-,40.61,30,1.76,2001.0,0.78
1,2019,980352,E,Yes,3:04:05,No,-,No,-,23.24,48,1.71,2000.0,1.08
1,2019,980356,E,Yes,K:1:2:3:4:5,No,-,No,-,21.1,43,1.48,2007.0,0.62
40,2019,980357,E,Yes,K:1:2:3:4:5,No,-,No,-,45.23,39,1.26,2005.0,0.59
1,2019,980360,E,Yes,3:04:05,No,-,No,-,25.43,44,1.42,2006.0,1.05
2,2019,980364,E,Yes,3:04:05,No,-,No,-,13.88,45,1.41,2004.0,0.88
3,2019,980380,M,Yes,6:07:08,Yes,6:07:08,Yes,6:07:08,26.12,48,2.0,2001.0,0.63
1,2019,980384,M,Yes,6:07:08,Yes,6:07:08,Yes,6:07:08,18.94,48,1.71,2001.0,0.82
1,2019,980388,E,Yes,3:04:05,No,-,No,-,29.62,23,1.21,1998.0,0.59
3,2019,980390,M,Yes,6:07:08,Yes,6:07:08,Yes,6:07:08,18.33,60,1.88,1997.0,0.58
0,2019,980392,E,Yes,3:04:05,No,-,No,-,23.4,44,1.76,1998.0,1.02
1,2019,980396,E,Yes,3:04:05,No,-,No,-,25.76,42,1.45,2003.0,0.75
-,2019,980397,H,Yes,9:10:11,Yes,9:10:11,No,-,,12,1.09,,0.29
-,2019,980398,H,Yes,9:10:11:12:13,Yes,9:10:11:12:13,Yes,9:10:11:12:13,,6,0.5,,1.4
1,2019,980400,E,Yes,3:04:05,No,-,No,-,17.7,40,1.43,2000.0,1.01
0,2019,98A000,I,Yes,5:6:7:8,No,-,No,-,19.99,35,0.66,2002.0,2.41
,2019,98B000,A,,,,,,,,,,,-
5,2019,990304,A,No,-,No,-,No,-,36.29,57,2.19,1994.0,1.5
1,2019,990308,I,No,-,No,-,Yes,K:1:2:3:4:5:6,35,39,1.44,1992.0,0.93
1,2019,990312,E,No,-,No,-,No,-,37.59,40,1.54,2001.0,0.89
0,2019,990316,E,No,-,No,-,No,-,25.6,32,1.23,2002.0,1.04
2,2019,990320,E,No,-,No,-,No,-,51.12,28,1.4,1997.0,0.84
6,2019,990321,M,Yes,7:08,No,-,Yes,7:08,14.97,48,1.6,2005.0,0.71
1,2019,990322,H,Yes,9:10:11:12,Yes,9:10:11:12,Yes,9:10:11:12,12.38,81,1.25,1999.0,0.7
0,2019,990324,E,Yes,6,No,-,No,-,20.29,11,0.44,1993.0,0.58
9,2019,990325,M,Yes,7:08,No,-,Yes,7:08,24.51,48,2.09,2005.0,0.73
1,2019,990326,H,Yes,9:10:11:12,Yes,9:10:11:12,Yes,9:10:11:12,18.98,67,1.43,1997.0,0.59
1,2019,990328,E,No,-,No,-,No,-,32.46,52,1.27,1999.0,1.34
-,2019,990332,H,Yes,9:10:11:12:13,No,-,Yes,9:10:11:12:13,,8,0.8,,0.83
1,2019,990336,I,No,-,No,-,No,-,17.72,56,1.24,1998.0,0.7
0,2019,990340,A,No,-,No,-,Yes,9:10:12,52.63,24,2.18,2008.0,0.53
1,2019,995304,E,Yes,K:1:2:3:4:5,No,-,No,-,37.38,18,1.29,1999.0,0.72
11,2019,995308,,No,-,No,-,No,-,99.72,14,2.0,1999.0,0.56
1,2019,995312,E,Yes,2:3:4:5,No,-,No,-,42.55,36,1.33,1997.0,0.78
1,2019,995316,M,No,-,No,-,No,-,37.78,33,1.65,1999.0,0.71
0,2019,995320,E,Yes,2:3:4:5,No,-,No,-,34.69,14,1.4,1997.0,0.78
1,2019,995324,M,Yes,6,No,-,No,-,23.2,33,1.57,2002.0,0.65
0,2019,995328,E,No,-,No,-,No,-,39.73,18,1.29,1997.0,0.89
14,2019,995330,A,Yes,9:10:11:12,Yes,9:10:11:12,No,-,24.45,74,1.4,1999.0,0.65
1,2019,995336,E,No,-,No,-,No,-,57.66,16,1.33,1997.0,0.64
