year,agency_code,asm_option,k2_feeder,subgroup,aaa_score,aaa_score_masking,awa_score,awa_score_masking,cgrs_score,cgrs_score_masking,elp_score,elp_score_masking,mcr_score,mcr_score_masking,scgs_score,scgs_score_masking,bi_score,bi_score_masking,ach_score,eg_status,eg_score,spg_score,spg_grade,mags_score,mags_score_masking,ma_eg_status,ma_eg_score,ma_spg_score,ma_spg_grade,rdgs_score,rdgs_score_masking,rd_eg_status,rd_eg_score,rd_spg_score,rd_spg_grade
2019,320327,N,N,HI7,47.5,,,,,,54.8,,,,63.9,,,,51.0,Exceeded,89.9,59.0,C,,,,,,,,,,,,
2019,320327,N,N,MU7,76.7,,,,,,,,,,,,,,76.7,,,77.0,B,,,,,,,,,,,,
2019,320327,N,N,SWD,25.0,,,,,,,,,,,,,,25.0,Met,81.7,36.0,F,,,,,,,,,,,,
2019,320327,N,N,WH7,85.0,,,,,,,,,,,,,,85.0,Exceeded,85.9,85.0,A,,,,,,,,,,,,
2019,320328,N,N,ALL,42.1,,,,,,59.8,,,,64.1,,,,47.2,Exceeded,85.3,55.0,C,45.5,,Met,82.0,53.0,D,38.7,,Met,84.5,48.0,D
2019,320328,N,N,BL7,40.1,,,,,,,,,,52.8,,,,41.9,Met,81.8,50.0,D,,,,,,,,,,,,
2019,320328,N,N,EDS,41.1,,,,,,59.1,,,,64.0,,,,46.6,Exceeded,87.1,55.0,C,,,,,,,,,,,,
2019,320328,N,N,ELS,32.8,,,,,,59.8,,,,60.0,,,,43.0,Exceeded,87.2,52.0,D,,,,,,,,,,,,
2019,320328,N,N,HI7,39.6,,,,,,60.2,,,,68.4,,,,47.4,Exceeded,87.4,55.0,C,,,,,,,,,,,,
2019,320328,N,N,SWD,22.4,,,,,,,,,,,,,,22.4,Met,74.5,33.0,F,,,,,,,,,,,,
2019,320332,N,N,ALL,55.9,,,,,,63.5,,,,75.2,,,,59.3,Met,84.6,64.0,C,59.5,,Met,83.4,64.0,C,52.3,,Met,80.9,58.0,C
2019,320332,N,N,BL7,34.4,,,,,,,,,,,,,,34.4,Met,80.7,44.0,D,,,,,,,,,,,,
2019,320332,N,N,EDS,36.0,,,,,,64.0,,,,62.9,,,,43.8,Met,80.6,51.0,D,,,,,,,,,,,,
2019,320332,N,N,ELS,35.8,,,,,,63.5,,,,53.7,,,,45.2,Met,80.8,52.0,D,,,,,,,,,,,,
2019,320332,N,N,HI7,39.9,,,,,,59.2,,,,63.2,,,,46.6,Met,77.1,53.0,D,,,,,,,,,,,,
2019,320332,N,N,MU7,83.3,,,,,,,,,,,,,,83.3,,,83.0,B,,,,,,,,,,,,
2019,320332,N,N,SWD,27.8,,,,,,,,,,,,,,27.8,Met,79.8,38.0,F,,,,,,,,,,,,
2019,320332,N,N,WH7,83.5,,,,,,,,,,89.5,,,,84.4,Exceeded,85.3,85.0,A,,,,,,,,,,,,
2019,320338,N,N,ALL,33.0,,,,,,5.0,2.0,,,60.5,,,,36.0,NotMet,65.1,42.0,D,31.4,,Met,71.8,39.0,F,34.7,,NotMet,67.8,41.0,D
2019,320338,N,N,BL7,27.8,,,,,,,,,,50.6,,,,30.8,NotMet,68.8,38.0,F,,,,,,,,,,,,
2019,320338,N,N,EDS,30.5,,,,,,5.0,2.0,,,57.9,,,,33.2,NotMet,68.6,40.0,D,,,,,,,,,,,,
2019,320338,N,N,ELS,32.7,,,,,,5.0,2.0,,,,,,,27.7,Met,76.3,37.0,F,,,,,,,,,,,,
2019,320338,N,N,HI7,40.2,,,,,,5.0,2.0,,,72.9,,,,42.2,Met,74.5,49.0,D,,,,,,,,,,,,
2019,320338,N,N,SWD,5.8,,,,,,,,,,,,,,5.8,NotMet,66.4,18.0,F,,,,,,,,,,,,
2019,320339,N,N,ALL,41.0,,,,,,53.2,,,,66.7,,,,46.1,Exceeded,89.7,55.0,C,48.0,,Exceeded,87.2,56.0,C,34.0,,Exceeded,85.1,44.0,D
2019,320339,N,N,BL7,35.9,,,,,,,,,,,,,,35.9,Met,84.7,46.0,D,,,,,,,,,,,,
2019,320339,N,N,EDS,38.3,,,,,,62.9,,,,72.5,,,,45.8,Exceeded,85.8,54.0,D,,,,,,,,,,,,
2019,320339,N,N,ELS,33.7,,,,,,53.2,,,,63.6,,,,42.4,Exceeded,87.3,51.0,D,,,,,,,,,,,,
2019,320339,N,N,HI7,39.0,,,,,,53.4,,,,66.7,,,,45.5,Exceeded,86.9,54.0,D,,,,,,,,,,,,
2019,320339,N,N,SWD,5.3,,,,,,,,,,,,,,5.3,,,5.0,F,,,,,,,,,,,,
2019,320340,N,N,ALL,59.6,,,,,,,,,,80.2,,,,62.2,Met,81.0,66.0,C,57.9,,Met,83.0,63.0,C,61.4,,Met,78.5,65.0,C
2019,320340,N,N,BL7,47.4,,,,,,,,,,,,,,47.4,Met,82.0,54.0,D,,,,,,,,,,,,
2019,320340,N,N,EDS,47.2,,,,,,,,,,,,,,47.2,Met,82.5,54.0,D,,,,,,,,,,,,
2019,320340,N,N,ELS,32.7,,,,,,,,,,,,,,32.7,Met,78.7,42.0,D,,,,,,,,,,,,
2019,320340,N,N,HI7,49.1,,,,,,,,,,,,,,49.1,Met,77.2,55.0,C,,,,,,,,,,,,
2019,320340,N,N,SWD,18.9,,,,,,,,,,,,,,18.9,Met,78.2,31.0,F,,,,,,,,,,,,
2019,320340,N,N,WH7,70.7,,,,,,,,,,85.1,,,,72.7,Met,74.3,73.0,B,,,,,,,,,,,,
2019,320341,Y,N,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,320341,Y,N,AM7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,320341,Y,N,AS7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,320341,Y,N,BL7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,320341,Y,N,EDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,320341,Y,N,ELS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,320341,Y,N,HI7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,320341,Y,N,MU7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,320341,Y,N,SWD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,320341,Y,N,WH7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,320342,N,N,ALL,69.6,,,,,,,,,,79.8,,,,71.0,Exceeded,90.8,75.0,B,64.2,,Exceeded,89.7,69.0,C,75.0,,Exceeded,88.5,78.0,B
2019,320342,N,N,BL7,47.9,,,,,,,,,,,,,,47.9,Met,84.6,55.0,C,,,,,,,,,,,,
2019,320342,N,N,EDS,42.9,,,,,,,,,,59.5,,,,45.2,Exceeded,85.8,53.0,D,,,,,,,,,,,,
2019,320342,N,N,ELS,25.0,,,,,,,,,,,,,,25.0,Met,84.5,37.0,F,,,,,,,,,,,,
2019,320342,N,N,HI7,39.2,,,,,,,,,,,,,,39.2,Exceeded,85.4,48.0,D,,,,,,,,,,,,
2019,320342,N,N,MU7,94.7,,,,,,,,,,,,,,94.7,,,95.0,A,,,,,,,,,,,,
2019,320342,N,N,SWD,16.3,,,,,,,,,,,,,,16.3,Met,83.1,30.0,F,,,,,,,,,,,,
2019,320342,N,N,WH7,95.0,1.0,,,,,,,,,95.0,1.0,,,97.3,Exceeded,86.8,95.0,A,,,,,,,,,,,,
2019,320343,N,N,ALL,45.1,,,,,,9.3,,,,69.9,,,,47.2,Exceeded,95.6,57.0,C,41.9,,Exceeded,90.3,52.0,D,48.2,,Exceeded,92.7,57.0,C
2019,320343,N,N,BL7,38.0,,,,,,,,,,62.8,,,,41.6,Exceeded,89.4,51.0,D,,,,,,,,,,,,
2019,320343,N,N,EDS,33.2,,,,,,5.7,,,,62.4,,,,36.2,Exceeded,88.6,47.0,D,,,,,,,,,,,,
2019,320343,N,N,ELS,21.0,,,,,,9.3,,,,,,,,18.2,Exceeded,85.5,32.0,F,,,,,,,,,,,,
2019,320343,N,N,HI7,36.9,,,,,,7.9,,,,63.8,,,,37.4,Exceeded,87.7,47.0,D,,,,,,,,,,,,
2019,320343,N,N,MU7,59.4,,,,,,,,,,,,,,59.4,,,59.0,C,,,,,,,,,,,,
2019,320343,N,N,SWD,20.5,,,,,,,,,,,,,,20.5,Met,82.4,33.0,F,,,,,,,,,,,,
2019,320343,N,N,WH7,71.7,,,,,,,,,,90.3,,,,74.4,Exceeded,90.3,78.0,B,,,,,,,,,,,,
2019,320344,N,N,ALL,26.6,,,,,,45.5,,,,38.3,,,,30.1,Met,77.4,40.0,D,27.3,,Met,82.2,38.0,F,25.8,,Met,77.1,36.0,F
2019,320344,N,N,BL7,21.2,,,,,,,,,,,,,,21.2,Met,73.4,32.0,F,,,,,,,,,,,,
2019,320344,N,N,EDS,23.8,,,,,,,,,,34.3,,,,25.6,Met,74.5,35.0,F,,,,,,,,,,,,
2019,320344,N,N,ELS,28.9,,,,,,45.5,,,,,,,,33.9,Met,80.3,43.0,D,,,,,,,,,,,,
2019,320344,N,N,HI7,32.6,,,,,,41.9,,,,,,,,35.0,Met,80.4,44.0,D,,,,,,,,,,,,
2019,320346,N,N,ALL,36.5,,,,,,14.0,,,,66.5,,,,39.2,Met,84.5,48.0,D,32.9,,Exceeded,85.4,43.0,D,40.0,,Met,81.0,48.0,D
2019,320346,N,N,BL7,32.0,,,,,,,,,,62.8,,,,36.4,Met,80.1,45.0,D,,,,,,,,,,,,
2019,320346,N,N,EDS,33.2,,,,,,14.6,,,,65.9,,,,36.3,Exceeded,86.0,46.0,D,,,,,,,,,,,,
2019,320346,N,N,ELS,32.6,,,,,,14.0,,,,,,,,29.5,Exceeded,85.4,41.0,D,,,,,,,,,,,,
2019,320346,N,N,HI7,37.7,,,,,,16.0,,,,72.3,,,,38.8,Exceeded,86.3,48.0,D,,,,,,,,,,,,
2019,320346,N,N,MU7,36.7,,,,,,,,,,,,,,36.7,,,37.0,F,,,,,,,,,,,,
2019,320346,N,N,SWD,9.4,,,,,,,,,,,,,,9.4,Met,83.7,24.0,F,,,,,,,,,,,,
2019,320346,N,N,WH7,80.4,,,,,,,,,,,,,,80.4,Met,84.1,81.0,B,,,,,,,,,,,,
2019,320347,N,N,ALL,67.6,,,,,,,,,,77.4,,,,68.9,Met,84.9,72.0,B,66.7,,Exceeded,86.5,71.0,B,68.5,,Met,80.8,71.0,B
2019,320347,N,N,BL7,46.2,,,,,,,,,,,,,,46.2,Met,73.0,52.0,D,,,,,,,,,,,,
2019,320347,N,N,EDS,36.3,,,,,,,,,,,,,,36.3,Met,80.2,45.0,D,,,,,,,,,,,,
2019,320347,N,N,ELS,30.0,,,,,,,,,,,,,,30.0,Met,81.1,40.0,D,,,,,,,,,,,,
2019,320347,N,N,HI7,38.0,,,,,,,,,,,,,,38.0,Met,82.0,47.0,D,,,,,,,,,,,,
2019,320347,N,N,SWD,35.9,,,,,,,,,,,,,,35.9,Met,82.1,45.0,D,,,,,,,,,,,,
2019,320347,N,N,WH7,92.0,,,,,,,,,,,,,,92.0,Exceeded,86.1,91.0,A,,,,,,,,,,,,
2019,320348,N,N,ALL,81.2,,,,,,,,,,95.0,1.0,,,83.4,Met,81.4,83.0,B,81.8,,NotMet,61.2,78.0,B,80.6,,Exceeded,86.3,82.0,B
2019,320348,N,N,BL7,65.6,,,,,,,,,,,,,,65.6,,,66.0,C,,,,,,,,,,,,
2019,320348,N,N,EDS,61.0,,,,,,,,,,,,,,61.0,Met,78.6,65.0,C,,,,,,,,,,,,
2019,320348,N,N,SWD,38.1,,,,,,,,,,,,,,38.1,,,38.0,F,,,,,,,,,,,,
2019,320348,N,N,WH7,86.2,,,,,,,,,,95.0,1.0,,,87.5,Met,82.8,87.0,A,,,,,,,,,,,,
2019,320352,N,N,ALL,34.7,,,,,,51.0,,,,53.2,,,,38.8,Met,78.7,47.0,D,40.0,,Met,73.3,47.0,D,29.4,,Met,81.0,40.0,D
2019,320352,N,N,BL7,27.6,,,,,,,,,,47.6,,,,30.2,Met,78.8,40.0,D,,,,,,,,,,,,
2019,320352,N,N,EDS,30.7,,,,,,55.6,,,,49.1,,,,35.5,Met,80.6,45.0,D,,,,,,,,,,,,
2019,320352,N,N,ELS,31.9,,,,,,51.0,,,,54.1,,,,39.7,Met,80.5,48.0,D,,,,,,,,,,,,
2019,320352,N,N,HI7,40.8,,,,,,48.9,,,,57.1,,,,44.3,Met,78.2,51.0,D,,,,,,,,,,,,
2019,320352,N,N,SWD,16.0,,,,,,,,,,,,,,16.0,Met,81.1,29.0,F,,,,,,,,,,,,
2019,320353,N,N,ALL,,,85.6,,95.0,1.0,,,95.0,1.0,,,,,94.6,,,95.0,A,,,,,,,,,,,,
2019,320353,N,N,WH7,,,95.0,1.0,95.0,1.0,,,95.0,1.0,,,,,99.2,,,99.0,A,,,,,,,,,,,,
2019,320354,N,N,ALL,67.8,,,,,,,,,,78.1,,,,69.1,Exceeded,85.3,72.0,B,62.6,,Exceeded,86.5,67.0,C,72.9,,Met,81.7,75.0,B
2019,320354,N,N,BL7,56.1,,,,,,,,,,,,,,56.1,Met,82.4,61.0,C,,,,,,,,,,,,
2019,320354,N,N,EDS,43.3,,,,,,,,,,,,,,43.3,Met,81.7,51.0,D,,,,,,,,,,,,
2019,320354,N,N,HI7,48.1,,,,,,,,,,,,,,48.1,Met,81.2,55.0,C,,,,,,,,,,,,
2019,320354,N,N,SWD,28.6,,,,,,,,,,,,,,28.6,,,29.0,F,,,,,,,,,,,,
2019,320354,N,N,WH7,85.7,,,,,,,,,,,,,,85.7,Met,84.3,85.0,A,,,,,,,,,,,,
2019,320355,N,N,ALL,35.9,,,,,,10.5,,,,58.3,,,,37.5,Met,83.2,47.0,D,33.2,,Met,76.1,42.0,D,38.5,,Exceeded,85.0,48.0,D
2019,320355,N,N,BL7,27.8,,,,,,,,,,56.1,,,,32.0,Met,84.6,43.0,D,,,,,,,,,,,,
2019,320355,N,N,EDS,32.7,,,,,,10.3,,,,58.7,,,,34.8,Met,83.4,45.0,D,,,,,,,,,,,,
2019,320355,N,N,ELS,30.9,,,,,,10.5,,,,29.2,,,,27.2,Met,82.5,38.0,F,,,,,,,,,,,,
2019,320355,N,N,HI7,41.8,,,,,,11.2,,,,57.6,,,,40.5,Met,83.3,49.0,D,,,,,,,,,,,,
2019,320355,N,N,MU7,53.1,,,,,,,,,,,,,,53.1,,,53.0,D,,,,,,,,,,,,
2019,320355,N,N,SWD,8.6,,,,,,,,,,24.2,,,,10.7,Met,83.3,25.0,F,,,,,,,,,,,,
2019,320355,N,N,WH7,50.0,,,,,,,,,,,,,,50.0,Met,74.2,55.0,C,,,,,,,,,,,,
2019,320356,N,N,ALL,33.8,,46.6,,82.1,,,,91.7,,,,41.8,,54.9,Exceeded,85.0,61.0,C,,,,,,,,,,,,
2019,320356,N,N,BL7,24.0,,29.6,,79.9,,,,85.8,,,,29.9,,45.0,Met,81.5,52.0,D,,,,,,,,,,,,
2019,320356,N,N,EDS,23.4,,29.2,,78.3,,,,86.7,,,,30.7,,44.0,Met,83.6,52.0,D,,,,,,,,,,,,
2019,320356,N,N,ELS,5.0,2.0,16.3,,72.5,,,,92.7,,,,16.1,,40.3,Met,80.0,48.0,D,,,,,,,,,,,,
2019,320356,N,N,HI7,28.9,,35.0,,76.9,,,,94.3,,,,38.1,,51.2,Met,83.2,58.0,C,,,,,,,,,,,,
2019,320356,N,N,SWD,10.1,,,,63.2,,,,46.8,,,,14.0,,28.5,Met,81.9,39.0,F,,,,,,,,,,,,
2019,320356,N,N,WH7,58.6,,75.6,,94.3,,,,95.0,1.0,,,67.5,,76.4,Met,81.1,77.0,B,,,,,,,,,,,,
2019,320360,N,N,ALL,43.4,,,,,,28.3,,,,62.4,,,,44.6,NotMet,67.0,49.0,D,45.1,,NotMet,58.5,48.0,D,41.8,,Met,80.4,50.0,D
2019,320360,N,N,BL7,39.0,,,,,,,,,,57.4,,,,42.0,NotMet,69.2,47.0,D,,,,,,,,,,,,
2019,320360,N,N,EDS,38.8,,,,,,28.8,,,,54.0,,,,39.7,Met,71.0,46.0,D,,,,,,,,,,,,
2019,320360,N,N,ELS,41.3,,,,,,28.3,,,,,,,,37.4,Met,75.9,45.0,D,,,,,,,,,,,,
2019,320360,N,N,HI7,48.0,,,,,,28.8,,,,,,,,43.7,Met,76.5,50.0,D,,,,,,,,,,,,
2019,320360,N,N,SWD,11.5,,,,,,,,,,,,,,11.5,Met,80.0,25.0,F,,,,,,,,,,,,
2019,320362,N,N,ALL,36.4,,,,,,61.1,,,,39.3,,,,38.2,NotMet,56.8,42.0,D,34.9,,NotMet,53.9,39.0,F,38.0,,Met,76.9,46.0,D
2019,320362,N,N,BL7,33.7,,,,,,,,,,28.6,,,,33.0,NotMet,59.1,38.0,F,,,,,,,,,,,,
2019,320362,N,N,EDS,30.4,,,,,,62.9,,,,30.0,,,,32.6,NotMet,57.2,38.0,F,,,,,,,,,,,,
2019,320362,N,N,ELS,27.8,,,,,,61.1,,,,,,,,37.3,NotMet,67.6,43.0,D,,,,,,,,,,,,
2019,320362,N,N,HI7,32.8,,,,,,,,,,,,,,32.8,NotMet,62.9,39.0,F,,,,,,,,,,,,
2019,320362,N,N,MU7,50.0,,,,,,,,,,,,,,50.0,,,50.0,D,,,,,,,,,,,,
2019,320362,N,N,SWD,10.6,,,,,,,,,,,,,,10.6,Met,71.7,23.0,F,,,,,,,,,,,,
2019,320362,N,N,WH7,48.0,,,,,,,,,,,,,,48.0,Met,76.9,54.0,D,,,,,,,,,,,,
2019,320363,N,N,ALL,51.7,,,,,,29.7,,,,75.7,,,,53.4,Met,82.2,59.0,C,50.4,,NotMet,66.8,54.0,D,53.0,,Exceeded,86.4,60.0,C
2019,320363,N,N,BL7,26.6,,,,,,,,,,64.5,,,,32.8,Met,82.1,43.0,D,,,,,,,,,,,,
2019,320363,N,N,EDS,21.9,,,,,,28.1,,,,62.8,,,,28.1,Met,82.2,39.0,F,,,,,,,,,,,,
2019,320363,N,N,ELS,17.1,,,,,,29.7,,,,,,,,21.2,Met,82.4,33.0,F,,,,,,,,,,,,
2019,320363,N,N,HI7,23.0,,,,,,31.4,,,,,,,,25.2,Met,80.8,36.0,F,,,,,,,,,,,,
2019,320363,N,N,SWD,13.4,,,,,,,,,,,,,,13.4,Exceeded,85.6,28.0,F,,,,,,,,,,,,
2019,320363,N,N,WH7,87.6,,,,,,,,,,,,,,87.6,Met,79.7,86.0,A,,,,,,,,,,,,
2019,320364,N,N,ALL,76.6,,,,,,,,,,92.4,,,,78.9,Exceeded,94.2,82.0,B,77.2,,Exceeded,89.9,80.0,B,76.0,,Exceeded,90.5,79.0,B
2019,320364,N,N,AS7,93.8,,,,,,,,,,,,,,93.8,,,94.0,A,,,,,,,,,,,,
2019,320364,N,N,BL7,67.0,,,,,,,,,,93.1,,,,71.4,Exceeded,90.9,75.0,B,,,,,,,,,,,,
2019,320364,N,N,EDS,50.8,,,,,,,,,,82.6,,,,55.6,Exceeded,90.3,63.0,C,,,,,,,,,,,,
2019,320364,N,N,ELS,47.8,,,,,,,,,,,,,,47.8,Met,81.5,55.0,C,,,,,,,,,,,,
2019,320364,N,N,HI7,61.0,,,,,,,,,,,,,,61.0,Exceeded,85.4,66.0,C,,,,,,,,,,,,
2019,320364,N,N,MU7,79.6,,,,,,,,,,,,,,79.6,Met,83.9,80.0,B,,,,,,,,,,,,
2019,320364,N,N,SWD,32.2,,,,,,,,,,,,,,32.2,Exceeded,87.5,43.0,D,,,,,,,,,,,,
2019,320364,N,N,WH7,92.0,,,,,,,,,,94.4,,,,92.3,Exceeded,88.3,92.0,A,,,,,,,,,,,,
2019,320365,N,N,ALL,51.1,,52.0,,80.6,,13.0,,90.5,,,,45.9,,61.2,Exceeded,88.8,67.0,C,,,,,,,,,,,,
2019,320365,N,N,BL7,31.6,,36.6,,81.0,,,,88.6,,,,23.0,,51.3,Met,83.1,58.0,C,,,,,,,,,,,,
2019,320365,N,N,EDS,32.8,,31.5,,74.4,,13.7,,87.1,,,,27.0,,47.0,Met,83.6,54.0,D,,,,,,,,,,,,
2019,320365,N,N,ELS,18.3,,12.9,,59.8,,13.0,,76.7,,,,17.1,,33.8,Met,84.5,44.0,D,,,,,,,,,,,,
2019,320365,N,N,HI7,39.0,,35.5,,68.8,,10.7,,88.5,,,,33.8,,48.7,Met,84.2,56.0,C,,,,,,,,,,,,
2019,320365,N,N,SWD,17.3,,,,68.3,,,,47.7,,,,20.0,,35.0,Met,76.1,43.0,D,,,,,,,,,,,,
2019,320365,N,N,WH7,86.3,,89.0,,95.0,1.0,,,95.0,1.0,,,82.9,,89.5,Exceeded,88.4,89.0,A,,,,,,,,,,,,
2019,320366,N,N,ALL,51.6,,,,,,22.9,,,,69.0,,,,52.4,Met,73.8,57.0,C,47.9,,Met,70.5,52.0,D,55.3,,Met,81.4,61.0,C
2019,320366,N,N,AS7,82.0,,,,,,,,,,,,,,82.0,Met,77.4,81.0,B,,,,,,,,,,,,
2019,320366,N,N,BL7,37.4,,,,,,,,,,64.4,,,,40.9,Met,71.8,47.0,D,,,,,,,,,,,,
2019,320366,N,N,EDS,32.1,,,,,,22.7,,,,53.9,,,,34.1,Met,82.1,44.0,D,,,,,,,,,,,,
2019,320366,N,N,ELS,29.6,,,,,,22.9,,,,33.3,,,,28.7,Met,83.6,40.0,D,,,,,,,,,,,,
2019,320366,N,N,HI7,36.4,,,,,,21.3,,,,51.3,,,,36.4,Met,84.9,46.0,D,,,,,,,,,,,,
2019,320366,N,N,MU7,69.4,,,,,,,,,,,,,,69.4,NotMet,67.5,69.0,C,,,,,,,,,,,,
2019,320366,N,N,SWD,22.2,,,,,,,,,,28.9,,,,23.2,Met,83.3,35.0,F,,,,,,,,,,,,
2019,320366,N,N,WH7,84.4,,,,,,,,,,89.9,,,,85.2,NotMet,66.8,82.0,B,,,,,,,,,,,,
2019,320367,N,N,ALL,48.4,,,,,,62.9,,,,86.7,,,,54.0,Exceeded,88.8,61.0,C,46.2,,Met,82.0,53.0,D,50.6,,Exceeded,87.9,58.0,C
2019,320367,N,N,BL7,43.5,,,,,,,,,,,,,,43.5,Exceeded,85.9,52.0,D,,,,,,,,,,,,
2019,320367,N,N,EDS,41.6,,,,,,,,,,,,,,41.6,Exceeded,85.6,50.0,D,,,,,,,,,,,,
2019,320367,N,N,ELS,48.9,,,,,,62.9,,,,,,,,52.7,Exceeded,86.7,60.0,C,,,,,,,,,,,,
2019,320367,N,N,HI7,55.1,,,,,,61.8,,,,,,,,56.4,Exceeded,86.8,62.0,C,,,,,,,,,,,,
2019,320367,N,N,SWD,16.7,,,,,,,,,,,,,,16.7,,,17.0,F,,,,,,,,,,,,
2019,320368,N,N,ALL,30.3,,45.4,,76.9,,8.1,,88.9,,,,33.9,,50.4,Met,83.1,57.0,C,,,,,,,,,,,,
2019,320368,N,N,BL7,25.3,,39.8,,79.6,,,,88.2,,,,30.5,,49.1,Met,75.0,54.0,D,,,,,,,,,,,,
2019,320368,N,N,EDS,27.3,,40.8,,74.1,,,,88.6,,,,31.2,,46.8,Met,84.5,54.0,D,,,,,,,,,,,,
2019,320368,N,N,ELS,17.2,,35.0,,63.3,,8.1,,93.3,,,,19.6,,39.8,Exceeded,85.8,49.0,D,,,,,,,,,,,,
2019,320368,N,N,HI7,35.1,,50.6,,71.3,,8.1,,93.3,,,,40.6,,51.8,Exceeded,87.4,59.0,C,,,,,,,,,,,,
2019,320368,N,N,SWD,13.5,,,,65.4,,,,38.5,,,,28.2,,32.9,Met,84.2,43.0,D,,,,,,,,,,,,
2019,320369,N,N,ALL,49.8,,,,,,50.0,,,,60.0,,,,51.2,Exceeded,86.7,58.0,C,47.6,,Met,80.1,54.0,D,52.1,,Exceeded,88.4,59.0,C
2019,320369,N,N,BL7,45.2,,,,,,,,,,45.1,,,,45.2,Met,83.6,53.0,D,,,,,,,,,,,,
2019,320369,N,N,EDS,39.8,,,,,,54.5,,,,55.7,,,,43.0,Exceeded,86.1,52.0,D,,,,,,,,,,,,
2019,320369,N,N,ELS,46.3,,,,,,50.0,,,,,,,,47.3,Met,83.2,54.0,D,,,,,,,,,,,,
2019,320369,N,N,HI7,50.6,,,,,,50.0,,,,,,,,50.5,Exceeded,86.4,58.0,C,,,,,,,,,,,,
2019,320369,N,N,SWD,10.9,,,,,,,,,,,,,,10.9,Met,80.3,25.0,F,,,,,,,,,,,,
2019,320369,N,N,WH7,72.2,,,,,,,,,,,,,,72.2,,,72.0,B,,,,,,,,,,,,
2019,320370,N,N,ALL,64.2,,,,,,16.2,,,,88.5,,,,66.4,Met,84.5,70.0,B,62.8,,NotMet,69.0,64.0,C,65.7,,Exceeded,86.4,70.0,B
2019,320370,N,N,AS7,95.0,1.0,,,,,,,,,,,,,96.9,,,97.0,A,,,,,,,,,,,,
2019,320370,N,N,BL7,57.9,,,,,,,,,,82.4,,,,60.9,Met,84.4,66.0,C,,,,,,,,,,,,
2019,320370,N,N,EDS,45.3,,,,,,16.7,,,,79.3,,,,48.6,Met,80.8,55.0,C,,,,,,,,,,,,
2019,320370,N,N,ELS,33.1,,,,,,16.2,,,,,,,,30.2,Met,79.3,40.0,D,,,,,,,,,,,,
2019,320370,N,N,HI7,50.0,,,,,,10.0,,,,87.9,,,,52.5,Met,80.6,58.0,C,,,,,,,,,,,,
2019,320370,N,N,MU7,79.2,,,,,,,,,,,,,,79.2,,,79.0,B,,,,,,,,,,,,
2019,320370,N,N,SWD,25.6,,,,,,,,,,,,,,25.6,Met,76.3,36.0,F,,,,,,,,,,,,
2019,320370,N,N,WH7,89.8,,,,,,,,,,95.0,1.0,,,91.6,Met,81.4,90.0,A,,,,,,,,,,,,
2019,320372,N,N,ALL,49.7,,,,,,46.9,,,,83.2,,,,53.9,Exceeded,86.5,60.0,C,47.9,,Met,83.5,55.0,C,51.4,,Met,82.0,58.0,C
2019,320372,N,N,BL7,36.9,,,,,,,,,,80.7,,,,43.7,Exceeded,87.3,52.0,D,,,,,,,,,,,,
2019,320372,N,N,EDS,38.1,,,,,,48.8,,,,78.7,,,,44.2,Met,84.8,52.0,D,,,,,,,,,,,,
2019,320372,N,N,ELS,34.0,,,,,,46.9,,,,,,,,38.1,Met,76.7,46.0,D,,,,,,,,,,,,
2019,320372,N,N,HI7,40.5,,,,,,43.9,,,,,,,,41.3,Met,79.1,49.0,D,,,,,,,,,,,,
2019,320372,N,N,SWD,23.4,,,,,,,,,,,,,,23.4,,,23.0,F,,,,,,,,,,,,
2019,320372,N,N,WH7,88.5,,,,,,,,,,,,,,88.5,Exceeded,86.3,88.0,A,,,,,,,,,,,,
2019,320374,N,N,ALL,25.8,,,,,,,,,,43.8,,,,28.0,Met,72.8,37.0,F,24.6,,Met,80.4,36.0,F,27.1,,Met,70.2,36.0,F
2019,320374,N,N,BL7,28.6,,,,,,,,,,,,,,28.6,Met,70.7,37.0,F,,,,,,,,,,,,
2019,320374,N,N,EDS,22.5,,,,,,,,,,,,,,22.5,NotMet,69.0,32.0,F,,,,,,,,,,,,
2019,320374,N,N,SWD,6.3,,,,,,,,,,,,,,6.3,,,6.0,F,,,,,,,,,,,,
2019,320376,N,N,ALL,44.9,,,,,,48.9,,,,80.2,,,,49.6,Met,83.3,56.0,C,45.8,,Met,82.6,53.0,D,44.1,,Met,77.5,51.0,D
2019,320376,N,N,BL7,40.9,,,,,,,,,,77.2,,,,46.2,Met,81.7,53.0,D,,,,,,,,,,,,
2019,320376,N,N,EDS,35.5,,,,,,46.2,,,,73.8,,,,41.5,Met,83.1,50.0,D,,,,,,,,,,,,
2019,320376,N,N,ELS,34.8,,,,,,48.9,,,,,,,,39.0,Met,78.1,47.0,D,,,,,,,,,,,,
