year,agency_code,target_list,subgroup_list
2019,920388,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,AS7,BL7,EDS,ELS,HI7,MU7,SWD,WH7"
2019,920390,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,AS7,ELS,SWD,WH7"
2019,920391,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,AS7,BL7,EDS,ELS,HI7,MU7,SWD,WH7"
2019,920393,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2019,920394,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,AS7,BL7,EDS,ELS,HI7,MU7,SWD,WH7"
2019,920396,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2019,920398,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2019,920399,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,AS7,BL7,EDS,ELS,HI7,MU7,SWD,WH7"
2019,920400,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,AS7,BL7,EDS,ELS,HI7,MU7,SWD,WH7"
2019,920402,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,AS7,BL7,EDS,ELS,HI7,MU7,SWD,WH7"
2019,920403,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD"
2019,920404,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,MU7,SWD,WH7"
2019,920408,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,MU7,SWD,WH7"
2019,920410,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2019,920411,"4 Year Graduation Rate,EL Progress,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,HI7,SWD,WH7"
2019,920412,"4 Year Graduation Rate,EL Progress,Math Grade 11,Reading Grade 10","ALL,AS7,BL7,EDS,ELS,HI7,SWD,WH7"
2019,920413,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2019,920414,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,AS7,BL7,EDS,ELS,HI7,SWD,WH7"
2019,920415,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD"
2019,920416,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,AS7,BL7,EDS,ELS,HI7"
2019,920417,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2019,920420,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2019,920424,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,MU7,SWD,WH7"
2019,920428,"4 Year Graduation Rate,EL Progress,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,HI7,SWD,WH7"
2019,920436,"4 Year Graduation Rate,EL Progress,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2019,920438,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS"
2019,920439,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,AS7,ELS,WH7"
2019,920440,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2019,920441,"4 Year Graduation Rate,EL Progress,Math Grade 11,Reading Grade 10","ALL,AS7,BL7,EDS,ELS,HI7,SWD,WH7"
2019,920442,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2019,920443,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,AS7,ELS,SWD,WH7"
2019,920444,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,MU7,SWD,WH7"
2019,920445,"4 Year Graduation Rate,EL Progress,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,HI7,SWD,WH7"
2019,920446,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD"
2019,920447,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD,WH7"
2019,920448,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,AS7,BL7,EDS,SWD,WH7"
2019,920449,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2019,920450,"Math Grades 3-8,Reading Grades 3-8","ALL,AS7,BL7,EDS,ELS,HI7,MU7,SWD,WH7"
2019,920451,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2019,920452,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2019,920453,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,WH7"
2019,920454,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2019,920455,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,HI7,SWD,WH7"
2019,920456,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,WH7"
2019,920457,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2019,920458,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,AS7,BL7,EDS,ELS,HI7,MU7,SWD,WH7"
2019,920459,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,AS7,BL7,EDS,WH7"
2019,920460,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2019,920464,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2019,920466,"4 Year Graduation Rate,EL Progress,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2019,920467,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,AS7,BL7,EDS,ELS,HI7,SWD,WH7"
2019,920468,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD,WH7"
2019,920469,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD,WH7"
2019,920470,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,WH7"
2019,920471,"Math Grades 3-8,Reading Grades 3-8","ALL,AS7,BL7,EDS,ELS,HI7,MU7,SWD,WH7"
2019,920472,"Math Grades 3-8,Reading Grades 3-8","ALL,AS7,BL7,EDS,ELS,HI7,MU7,SWD,WH7"
2019,920473,"4 Year Graduation Rate,EL Progress,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,HI7,MU7,SWD,WH7"
2019,920474,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2019,920476,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,WH7"
2019,920480,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2019,920484,"Math Grades 3-8,Reading Grades 3-8","ALL,AS7,BL7,EDS,ELS,HI7,SWD,WH7"
2019,920488,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,WH7"
2019,920492,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,AS7,BL7,EDS,ELS,HI7,SWD,WH7"
2019,920494,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2019,920495,"4 Year Graduation Rate,EL Progress,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2019,920496,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD"
2019,920500,"4 Year Graduation Rate,EL Progress,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2019,920501,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,AS7,ELS,SWD,WH7"
2019,920502,"Math Grades 3-8,Reading Grades 3-8","ALL,AS7,BL7,EDS,ELS,HI7,MU7,SWD,WH7"
2019,920504,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,AS7,ELS,SWD,WH7"
2019,920506,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2019,920508,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD"
2019,920512,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2019,920514,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2019,920516,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2019,920518,,
2019,920520,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,AS7,BL7,EDS,ELS,HI7,SWD,WH7"
2019,920521,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2019,920522,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,EDS,ELS,HI7,SWD,WH7"
2019,920523,"Math Grades 3-8,Reading Grades 3-8","ALL,AS7,EDS,HI7,SWD,WH7"
2019,920524,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,WH7"
2019,920525,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,WH7"
2019,920526,"4 Year Graduation Rate,EL Progress,Math Grade 11,Reading Grade 10","ALL,AS7,BL7,EDS,ELS,HI7,SWD,WH7"
2019,920528,"4 Year Graduation Rate,Reading Grade 10",ALL
2019,920529,"Math Grades 3-8,Reading Grades 3-8","ALL,AS7,BL7,EDS,ELS,HI7,MU7,SWD,WH7"
2019,920530,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,WH7"
2019,920531,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2019,920532,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7"
2019,920533,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,WH7"
2019,920536,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS"
2019,920540,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2019,920542,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,WH7"
2019,920543,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2019,920544,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,WH7"
2019,920545,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,MU7,SWD,WH7"
2019,920546,"4 Year Graduation Rate,EL Progress,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2019,920547,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD"
2019,920548,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,WH7"
2019,920549,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,AS7,BL7,EDS,ELS,HI7,MU7,SWD,WH7"
2019,920550,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,EDS,ELS,HI7,SWD,WH7"
2019,920551,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,AS7,BL7,EDS,ELS,HI7,MU7,SWD,WH7"
2019,920552,"4 Year Graduation Rate,EL Progress,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2019,920554,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2019,920556,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,BL7"
2019,920557,"Math Grades 3-8,Reading Grades 3-8","ALL,HI7,SWD,WH7"
2019,920560,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2019,920561,,
2019,920562,"4 Year Graduation Rate,EL Progress,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2019,920564,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,WH7"
2019,920568,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,WH7"
2019,920569,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2019,920570,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD,WH7"
2019,920571,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,AS7,BL7,EDS,ELS,HI7,SWD,WH7"
2019,920572,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,WH7"
2019,920576,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,WH7"
2019,920580,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2019,920581,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,BL7,EDS"
2019,920582,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,WH7"
2019,920583,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10",ALL
2019,920584,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,WH7"
2019,920585,"Math Grades 3-8,Reading Grade 10,Reading Grades 3-8","ALL,BL7,EDS,WH7"
2019,920586,"Math Grades 3-8,Reading Grade 10,Reading Grades 3-8","ALL,BL7,EDS,WH7"
2019,920588,"4 Year Graduation Rate,EL Progress,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,HI7,SWD,WH7"
2019,920592,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,AS7,BL7,EDS,ELS,HI7,MU7,SWD,WH7"
2019,920593,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2019,920594,"Math Grades 3-8,Reading Grades 3-8","ALL,AS7,BL7,EDS,ELS,HI7,MU7,SWD,WH7"
2019,920595,"4 Year Graduation Rate,EL Progress,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,HI7,SWD,WH7"
2019,920596,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,AS7,BL7,EDS,ELS,HI7,SWD,WH7"
2019,920597,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2019,920598,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,AS7,BL7,EDS,ELS,HI7,SWD,WH7"
2019,920599,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD"
2019,920600,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,WH7"
2019,920601,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2019,920604,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,AS7,BL7,EDS,ELS,HI7,MU7,SWD,WH7"
2019,920606,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2019,920607,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,MU7,SWD,WH7"
2019,920608,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2019,920614,"Math Grades 3-8,Reading Grades 3-8","ALL,AS7,WH7"
2019,920616,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2019,920618,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2019,920620,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD,WH7"
2019,920624,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2019,920626,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2019,920628,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2019,920632,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,WH7"
2019,920636,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2019,92B000,"Math Grades 3-8,Reading Grades 3-8","ALL,SWD,WH7"
2019,92D000,"Math Grades 3-8,Reading Grades 3-8","ALL,SWD,WH7"
2019,92,"Math Grades 3-8,Reading Grades 3-8","ALL,AS7,BL7,SWD,WH7"
2019,92F000,"4 Year Graduation Rate,Math Grade 11,Math Grades 3-8,Reading Grade 10,Reading Grades 3-8","ALL,SWD,WH7"
2019,92G000,"4 Year Graduation Rate,Math Grade 11,Math Grades 3-8,Reading Grade 10,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2019,92K000,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,AS7,WH7"
2019,92L000,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7"
2019,92M000,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD"
2019,92N000,"Math Grades 3-8,Reading Grades 3-8","ALL,WH7"
2019,92P000,"4 Year Graduation Rate,Math Grade 11,Math Grades 3-8,Reading Grade 10,Reading Grades 3-8","ALL,SWD,WH7"
2019,92Q000,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7"
2019,92R000,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,HI7,WH7"
2019,92S000,"Math Grades 3-8,Reading Grades 3-8","ALL,SWD,WH7"
2019,92T000,"Math Grade 11,Math Grades 3-8,Reading Grade 10,Reading Grades 3-8","ALL,AS7,BL7,ELS,SWD,WH7"
2019,92U000,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,WH7"
2019,92V000,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2019,92W000,"Math Grades 3-8,Reading Grades 3-8","ALL,AS7,BL7,EDS,ELS,HI7,MU7,SWD,WH7"
2019,92Y000,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,HI7,SWD,WH7"
2019,930330,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD"
2019,930340,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD,WH7"
2019,930344,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS"
2019,930348,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS"
2019,930352,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,BL7,EDS"
2019,930354,"Math Grades 3-8,Reading Grades 3-8","ALL,AM7,BL7,EDS,HI7,SWD,WH7"
2019,930360,,
2019,930700,4 Year Graduation Rate,ALL
2019,93A000,"Math Grades 3-8,Reading Grades 3-8","ALL,AM7,EDS"
2019,93J000,"EL Progress,Math Grades 3-8,Reading Grades 3-8",ALL
2019,93L000,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,HI7,SWD"
2019,93M000,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,AS7,BL7,EDS,ELS,HI7,WH7"
2019,93N000,"Math Grades 3-8,Reading Grades 3-8","ALL,WH7"
2019,93P000,,
2019,93R000,,
2019,940306,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS"
2019,940308,,
2019,940314,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,WH7"
2019,940316,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,BL7,EDS"
2019,940328,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD"
2019,940330,,
2019,94Z000,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,WH7"
2019,950308,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2019,950312,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,SWD,WH7"
2019,950316,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,SWD,WH7"
2019,950320,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,SWD,WH7"
2019,950322,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,EDS,ELS,HI7,SWD,WH7"
2019,950324,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2019,950328,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,HI7,SWD,WH7"
2019,950332,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,HI7,SWD,WH7"
2019,950336,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,EDS,SWD,WH7"
2019,950338,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,WH7"
2019,95A000,"Math Grades 3-8,Reading Grades 3-8","ALL,WH7"
2019,960312,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2019,960314,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,WH7"
2019,960316,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,WH7"
2019,960318,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD"
2019,960324,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,HI7,SWD,WH7"
2019,960326,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD"
2019,960329,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2019,960330,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,SWD,WH7"
2019,960331,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2019,960332,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,SWD"
2019,960334,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2019,960335,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,SWD"
2019,960336,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,WH7"
2019,960338,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2019,960340,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2019,960344,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,WH7"
2019,960348,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2019,960360,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,MU7,SWD,WH7"
2019,960370,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2019,960372,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,EDS,WH7"
2019,960374,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2019,960380,"4 Year Graduation Rate,EL Progress,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2019,960382,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2019,960386,"4 Year Graduation Rate,EL Progress,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,HI7,WH7"
2019,960387,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2019,960388,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD,WH7"
2019,960390,,
2019,960450,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2019,960454,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2019,960488,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS"
2019,960490,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10",ALL
2019,960700,"4 Year Graduation Rate,Math Grade 11,Math Grades 3-8,Reading Grade 10,Reading Grades 3-8","ALL,BL7,EDS,WH7"
2019,96C000,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS"
2019,96F000,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,MU7,SWD,WH7"
2019,970308,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2019,970310,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2019,970312,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,SWD,WH7"
2019,970315,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,MU7,SWD,WH7"
2019,970320,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,EDS,WH7"
2019,970322,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,HI7,SWD,WH7"
2019,970337,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,EDS,ELS,HI7,SWD,WH7"
2019,970340,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,EDS,HI7,WH7"
2019,970344,"Math Grades 3-8,Reading Grades 3-8","ALL,WH7"
2019,970348,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,SWD,WH7"
2019,970352,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,EDS,HI7,WH7"
2019,970356,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,EDS,WH7"
2019,970358,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,ELS,HI7,SWD,WH7"
2019,970360,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,EDS,ELS,HI7,WH7"
2019,970368,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2019,970370,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2019,970376,"Math Grades 3-8,Reading Grades 3-8","ALL,WH7"
2019,970388,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,EDS,WH7"
2019,970389,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,ELS,HI7,SWD,WH7"
2019,970390,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,EDS,HI7,WH7"
2019,970392,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,SWD,WH7"
2019,970393,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,WH7"
2019,97D000,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,SWD,WH7"
2019,980306,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS"
2019,980308,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7"
