year,agency_code,subgroup,iss_per1000,iss_mask_code,sts_per1000,sts_mask_code,lts_per1000,lts_mask_code,exp_per1000,exp_mask_code,act_per1000,act_mask_code,bha_per1000,bha_mask_code,rpt_per1000,rpt_mask_code,arr_per1000,arr_mask_code
2019,250344,MU7,1545.455,0,590.909,0,0.0,0,0.0,0,0.0,0,90.90899999999999,0,0.0,0,0.0,0
2019,250344,SWD,661.765,0,308.824,0,0.0,0,0.0,0,29.4118,0,73.529,0,0.0,0,0.0,0
2019,250344,WH7,532.4680000000001,0,188.312,0,0.0,0,0.0,0,19.4805,0,19.480999999999998,0,0.0,0,0.0,0
2019,250348,ALL,41.379,0,520.69,0,0.0,0,0.0,0,68.9655,0,34.483000000000004,0,0.0,0,0.0,0
2019,250348,AS7,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2019,250348,BL7,59.701,0,681.592,0,0.0,0,0.0,0,99.5025,0,44.776,0,0.0,0,0.0,0
2019,250348,EDS,34.364000000000004,0,494.845,0,0.0,0,0.0,0,68.7285,0,30.928,0,0.0,0,0.0,0
2019,250348,ELS,0.0,0,29.412,0,0.0,0,0.0,0,0.0,0,29.412,0,0.0,0,0.0,0
2019,250348,FEM,39.735,0,284.768,0,0.0,0,0.0,0,0.0,0,13.245,0,0.0,0,0.0,0
2019,250348,HI7,0.0,0,300.0,0,0.0,0,0.0,0,0.0,0,50.0,0,0.0,0,0.0,0
2019,250348,MALE,40.816,0,734.694,0,0.0,0,0.0,0,136.0544,0,54.422,0,0.0,0,0.0,0
2019,250348,MU7,0.0,0,266.66700000000003,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2019,250348,SWD,14.493,0,594.203,0,0.0,0,0.0,0,231.8841,0,14.493,0,0.0,0,0.0,0
2019,250348,WH7,0.0,0,181.81799999999998,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2019,250350,ALL,7.388999999999999,0,54.187,0,0.0,0,0.0,0,0.0,0,7.388999999999999,0,0.0,0,0.0,0
2019,250350,BL7,14.925,0,52.239,0,0.0,0,0.0,0,0.0,0,14.925,0,0.0,0,0.0,0
2019,250350,EDS,8.798,0,64.516,0,0.0,0,0.0,0,0.0,0,5.865,0,0.0,0,0.0,0
2019,250350,FEM,0.0,0,22.624000000000002,0,0.0,0,0.0,0,0.0,0,13.575,0,0.0,0,0.0,0
2019,250350,HI7,0.0,0,33.333,0,0.0,0,0.0,0,0.0,0,16.667,0,0.0,0,0.0,0
2019,250350,MALE,13.158,0,74.561,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2019,250350,MU7,0.0,0,185.185,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2019,250350,SWD,0.0,0,81.633,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2019,250350,WH7,4.525,0,36.199,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2019,250356,ALL,0.0,0,240.498,0,3.7383,0,0.6231,0,8.7227,0,11.215,0,5.607,0,1.246,0
2019,250356,AS7,0.0,0,61.403999999999996,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2019,250356,BL7,0.0,0,417.969,0,3.9063,0,0.0,0,5.8594,0,23.438000000000002,0,3.906,0,0.0,0
2019,250356,EDS,0.0,0,329.227,0,4.4793,0,1.1198,0,8.9586,0,13.437999999999999,0,6.718999999999999,0,2.24,0
2019,250356,ELS,0.0,0,118.421,0,0.0,0,0.0,0,13.1579,0,0.0,0,0.0,0,0.0,0
2019,250356,FEM,0.0,0,150.246,0,2.4631,0,0.0,0,6.1576,0,11.084000000000001,0,4.926,0,1.232,0
2019,250356,HI7,0.0,0,222.222,0,0.0,0,0.0,0,7.9365,0,0.0,0,0.0,0,0.0,0
2019,250356,MALE,0.0,0,306.62,0,4.6458,0,1.1614,0,10.453,0,10.453,0,5.807,0,1.161,0
2019,250356,MU7,0.0,0,346.667,0,13.3333,0,0.0,0,13.3333,0,0.0,0,13.333,0,0.0,0
2019,250356,PI7,,3,,3,,3,,3,,3,,3,,3,,3
2019,250356,SWD,0.0,0,284.314,0,0.0,0,0.0,0,0.0,0,29.412,0,4.902,0,0.0,0
2019,250356,WH7,0.0,0,130.952,0,3.5714,0,1.1905,0,10.7143,0,7.143,0,7.143,0,2.381,0
2019,250360,ALL,17.456,0,386.534,0,0.0,0,0.0,0,4.9875,0,0.0,0,4.988,0,0.0,0
2019,250360,BL7,30.769000000000002,0,564.1030000000001,0,0.0,0,0.0,0,10.2564,0,0.0,0,10.255999999999998,0,0.0,0
2019,250360,EDS,20.528000000000002,0,413.49,0,0.0,0,0.0,0,5.8651,0,0.0,0,5.865,0,0.0,0
2019,250360,ELS,0.0,0,18.182000000000002,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2019,250360,FEM,5.236000000000001,0,183.24599999999998,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2019,250360,HI7,0.0,0,70.423,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2019,250360,MALE,29.268,0,585.366,0,0.0,0,0.0,0,9.7561,0,0.0,0,9.756,0,0.0,0
2019,250360,MU7,34.483000000000004,0,379.31,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2019,250360,SWD,22.726999999999997,0,613.636,0,0.0,0,0.0,0,22.7273,0,0.0,0,22.726999999999997,0,0.0,0
2019,250360,WH7,0.0,0,353.659,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2019,250362,ALL,14.62,0,166.667,0,0.0,0,0.0,0,2.924,0,14.62,0,5.848,0,0.0,0
2019,250362,BL7,0.0,0,209.67700000000002,0,0.0,0,0.0,0,0.0,0,16.129,0,8.065,0,0.0,0
2019,250362,EDS,23.041,0,198.157,0,0.0,0,0.0,0,0.0,0,13.825,0,4.6080000000000005,0,0.0,0
2019,250362,ELS,,3,,3,,3,,3,,3,,3,,3,,3
2019,250362,FEM,0.0,0,38.71,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2019,250362,HI7,68.182,0,318.182,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2019,250362,MALE,26.738000000000003,0,272.72700000000003,0,0.0,0,0.0,0,5.3476,0,26.738000000000003,0,10.695,0,0.0,0
2019,250362,MU7,0.0,0,86.95700000000001,0,0.0,0,0.0,0,0.0,0,43.478,0,0.0,0,0.0,0
2019,250362,SWD,94.34,0,584.906,0,0.0,0,0.0,0,0.0,0,0.0,0,18.868,0,0.0,0
2019,250362,WH7,13.699000000000002,0,102.74,0,0.0,0,0.0,0,6.8493,0,13.699000000000002,0,6.849,0,0.0,0
2019,250364,ALL,37.736,0,148.585,0,0.0,0,0.0,0,14.1509,0,14.151,0,2.358,0,0.0,0
2019,250364,AS7,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2019,250364,BL7,98.485,0,318.182,0,0.0,0,0.0,0,22.7273,0,45.455,0,7.5760000000000005,0,0.0,0
2019,250364,EDS,42.424,0,160.606,0,0.0,0,0.0,0,12.1212,0,18.182000000000002,0,3.03,0,0.0,0
2019,250364,ELS,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2019,250364,FEM,32.787,0,114.75399999999999,0,0.0,0,0.0,0,5.4645,0,16.393,0,0.0,0,0.0,0
2019,250364,HI7,25.641,0,128.205,0,0.0,0,0.0,0,25.641,0,0.0,0,0.0,0,0.0,0
2019,250364,MALE,39.841,0,167.331,0,0.0,0,0.0,0,19.9203,0,11.952,0,3.984,0,0.0,0
2019,250364,MU7,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2019,250364,SWD,212.12099999999998,0,969.697,0,0.0,0,0.0,0,90.9091,0,121.212,0,0.0,0,0.0,0
2019,250364,WH7,17.241,0,137.931,0,0.0,0,0.0,0,17.2414,0,0.0,0,0.0,0,0.0,0
2019,250368,ALL,223.46400000000003,0,108.007,0,0.0,0,0.0,0,9.311,0,20.484,0,13.035,0,0.0,0
2019,250368,AS7,0.0,0,62.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2019,250368,BL7,337.349,0,192.771,0,0.0,0,0.0,0,12.0482,0,48.193000000000005,0,12.048,0,0.0,0
2019,250368,EDS,238.97099999999998,0,136.029,0,0.0,0,0.0,0,14.7059,0,25.735,0,22.059,0,0.0,0
2019,250368,ELS,,3,,3,,3,,3,,3,,3,,3,,3
2019,250368,FEM,76.628,0,15.325999999999999,0,0.0,0,0.0,0,3.8314,0,3.8310000000000004,0,3.8310000000000004,0,0.0,0
2019,250368,HI7,182.92700000000002,0,36.585,0,0.0,0,0.0,0,0.0,0,12.195,0,0.0,0,0.0,0
2019,250368,MALE,349.65,0,188.81099999999998,0,0.0,0,0.0,0,13.985999999999999,0,34.965,0,20.979,0,0.0,0
2019,250368,MU7,227.273,0,136.364,0,0.0,0,0.0,0,0.0,0,22.726999999999997,0,22.726999999999997,0,0.0,0
2019,250368,PI7,,3,,3,,3,,3,,3,,3,,3,,3
2019,250368,SWD,300.0,0,300.0,0,0.0,0,0.0,0,14.2857,0,42.857,0,42.857,0,0.0,0
2019,250368,WH7,207.547,0,100.62899999999999,0,0.0,0,0.0,0,12.5786,0,15.722999999999999,0,15.722999999999999,0,0.0,0
2019,250372,ALL,655.852,0,404.403,0,13.905,0,1.1587,0,19.6987,0,16.222,0,22.016,0,2.3169999999999997,0
2019,250372,AM7,,3,,3,,3,,3,,3,,3,,3,,3
2019,250372,BL7,1042.484,0,565.359,0,19.6078,0,3.2680000000000002,0,16.3399,0,22.875999999999998,0,26.144000000000002,0,3.2680000000000002,0
2019,250372,EDS,748.3969999999999,0,456.731,0,16.0256,0,1.6026,0,24.0385,0,17.628,0,25.641,0,1.6030000000000002,0
2019,250372,ELS,384.615,0,384.615,0,76.9231,0,0.0,0,38.4615,0,38.461999999999996,0,115.385,0,0.0,0
2019,250372,FEM,384.615,0,219.78,0,0.0,0,0.0,0,13.1868,0,6.593,0,8.791,0,0.0,0
2019,250372,HI7,575.221,0,380.531,0,17.6991,0,0.0,0,17.6991,0,17.699,0,26.549,0,0.0,0
2019,250372,MALE,802.875,0,511.29400000000004,0,24.6407,0,2.0534,0,22.5873,0,22.587,0,30.801,0,4.107,0
2019,250372,MU7,702.703,0,243.243,0,54.0541,0,0.0,0,54.0541,0,0.0,0,81.081,0,0.0,0
2019,250372,SWD,416.05800000000005,0,386.861,0,36.4964,0,7.2993,0,51.0949,0,21.898000000000003,0,43.79600000000001,0,7.2989999999999995,0
2019,250372,WH7,324.268,0,259.414,0,4.1841,0,0.0,0,16.7364,0,10.46,0,10.46,0,2.092,0
2019,250376,ALL,513.2280000000001,0,387.566,0,1.3228,0,0.0,0,15.873,0,30.423000000000002,0,9.259,0,0.0,0
2019,250376,AM7,,3,,3,,3,,3,,3,,3,,3,,3
2019,250376,AS7,,3,,3,,3,,3,,3,,3,,3,,3
2019,250376,BL7,908.297,0,655.0219999999999,0,0.0,0,0.0,0,13.1004,0,74.236,0,13.1,0,0.0,0
2019,250376,EDS,578.856,0,445.407,0,1.7331,0,0.0,0,13.8648,0,38.128,0,10.399000000000001,0,0.0,0
2019,250376,ELS,400.0,0,200.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2019,250376,FEM,410.39,0,259.74,0,2.5974,0,0.0,0,15.5844,0,10.39,0,5.195,0,0.0,0
2019,250376,HI7,474.74699999999996,0,353.535,0,10.101,0,0.0,0,30.303,0,10.101,0,10.101,0,0.0,0
2019,250376,MALE,621.622,0,521.622,0,0.0,0,0.0,0,16.2162,0,51.351000000000006,0,13.514000000000001,0,0.0,0
2019,250376,MU7,279.07,0,395.349,0,0.0,0,0.0,0,23.2558,0,0.0,0,23.256,0,0.0,0
2019,250376,SWD,510.204,0,551.02,0,0.0,0,0.0,0,30.6122,0,51.02,0,40.816,0,0.0,0
2019,250376,WH7,321.809,0,239.362,0,0.0,0,0.0,0,10.6383,0,13.298,0,2.66,0,0.0,0
2019,250378,ALL,2.625,0,10.499,0,0.0,0,0.0,0,0.0,0,5.249,0,0.0,0,0.0,0
2019,250378,AS7,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2019,250378,BL7,0.0,0,39.216,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2019,250378,EDS,0.0,0,12.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2019,250378,FEM,0.0,0,9.804,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2019,250378,MALE,5.405,0,10.811,0,0.0,0,0.0,0,0.0,0,10.811,0,0.0,0,0.0,0
2019,250378,MU7,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2019,250378,PI7,,3,,3,,3,,3,,3,,3,,3,,3
2019,250378,SWD,0.0,0,58.824,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2019,250378,WH7,4.132,0,8.264,0,0.0,0,0.0,0,0.0,0,8.264,0,0.0,0,0.0,0
2019,250380,ALL,1.639,0,13.115,0,0.0,0,0.0,0,0.0,0,1.639,0,0.0,0,0.0,0
2019,250380,EDS,0.0,0,17.442,0,0.0,0,0.0,0,0.0,0,2.907,0,0.0,0,0.0,0
2019,250380,FEM,3.215,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2019,250380,HI7,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2019,250380,MALE,0.0,0,25.478,0,0.0,0,0.0,0,0.0,0,3.185,0,0.0,0,0.0,0
2019,250380,MU7,22.726999999999997,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2019,250380,SWD,0.0,0,45.977,0,0.0,0,0.0,0,0.0,0,11.494000000000002,0,0.0,0,0.0,0
2019,250380,WH7,0.0,0,20.671999999999997,0,0.0,0,0.0,0,0.0,0,2.5839999999999996,0,0.0,0,0.0,0
2019,260302,ALL,0.0,0,6.944,0,0.0,0,0.0,0,3.4722,0,0.0,0,0.0,0,0.0,0
2019,260302,BL7,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2019,260302,EDS,0.0,0,14.706,0,0.0,0,0.0,0,7.3529,0,0.0,0,0.0,0,0.0,0
2019,260302,FEM,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2019,260302,HI7,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2019,260302,MALE,0.0,0,12.120999999999999,0,0.0,0,0.0,0,6.0606,0,0.0,0,0.0,0,0.0,0
2019,260302,SWD,0.0,0,43.478,0,0.0,0,0.0,0,43.4783,0,0.0,0,0.0,0,0.0,0
2019,260302,WH7,0.0,0,13.699000000000002,0,0.0,0,0.0,0,6.8493,0,0.0,0,0.0,0,0.0,0
2019,260306,ALL,0.0,0,85.919,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2019,260306,BL7,0.0,0,85.47,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2019,260306,EDS,0.0,0,108.59700000000001,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2019,260306,ELS,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2019,260306,FEM,0.0,0,9.524,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2019,260306,MALE,0.0,0,148.472,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2019,260306,MU7,0.0,0,113.208,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2019,260306,SWD,0.0,0,134.14600000000002,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2019,260306,WH7,0.0,0,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2019,260308,ALL,0.0,0,61.538000000000004,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2019,260308,AS7,0.0,0,83.333,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2019,260308,BL7,0.0,0,73.684,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2019,260308,EDS,0.0,0,67.227,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2019,260308,ELS,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2019,260308,FEM,0.0,0,63.158,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2019,260308,HI7,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2019,260308,MALE,0.0,0,57.143,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2019,260308,MU7,0.0,0,90.90899999999999,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2019,260308,SWD,0.0,0,64.516,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2019,260308,WH7,0.0,0,61.224,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2019,260310,ALL,0.0,0,168.65099999999998,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2019,260310,AM7,,3,,3,,3,,3,,3,,3,,3,,3
2019,260310,BL7,0.0,0,205.97,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2019,260310,EDS,0.0,0,207.75599999999997,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2019,260310,ELS,0.0,0,90.90899999999999,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2019,260310,FEM,0.0,0,55.085,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2019,260310,HI7,0.0,0,105.26299999999999,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2019,260310,MALE,0.0,0,255.31900000000002,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2019,260310,MU7,0.0,0,102.564,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2019,260310,SWD,0.0,0,500.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2019,260310,WH7,0.0,0,75.758,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2019,260312,ALL,0.0,0,22.221999999999998,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2019,260312,BL7,,3,,3,,3,,3,,3,,3,,3,,3
2019,260312,EDS,0.0,0,39.216,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2019,260312,FEM,0.0,0,19.608,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2019,260312,MALE,0.0,0,23.81,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2019,260312,SWD,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2019,260312,WH7,0.0,0,30.769000000000002,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2019,260316,ALL,0.0,0,160.714,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2019,260316,AM7,,3,,3,,3,,3,,3,,3,,3,,3
2019,260316,BL7,0.0,0,146.154,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2019,260316,EDS,0.0,0,166.667,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2019,260316,ELS,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2019,260316,FEM,0.0,0,24.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2019,260316,HI7,0.0,0,166.667,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2019,260316,MALE,0.0,0,311.32099999999997,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2019,260316,MU7,0.0,0,333.333,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2019,260316,SWD,0.0,0,432.43199999999996,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2019,260316,WH7,0.0,0,113.63600000000001,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2019,260318,ALL,191.68,0,111.63799999999999,0,0.5266,0,0.0,0,7.3723,0,1.053,0,7.899,0,0.0,0
2019,260318,AM7,277.778,0,222.222,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2019,260318,AS7,43.478,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2019,260318,BL7,282.927,0,175.61,0,1.626,0,0.0,0,11.3821,0,0.0,0,17.886,0,0.0,0
2019,260318,EDS,290.96,0,172.31599999999997,0,0.0,0,0.0,0,9.887,0,1.412,0,12.712,0,0.0,0
2019,260318,ELS,31.25,0,62.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2019,260318,FEM,129.59,0,57.235,0,0.0,0,0.0,0,5.3996,0,1.08,0,3.24,0,0.0,0
2019,260318,HI7,174.497,0,77.181,0,0.0,0,0.0,0,6.7114,0,0.0,0,0.0,0,0.0,0
2019,260318,MALE,239.45,0,156.035,0,0.9814,0,0.0,0,8.8322,0,0.981,0,11.776,0,0.0,0
2019,260318,MU7,237.56900000000002,0,160.221,0,0.0,0,0.0,0,0.0,0,5.525,0,11.05,0,0.0,0
2019,260318,PI7,0.0,0,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2019,260318,SWD,329.949,0,284.264,0,0.0,0,0.0,0,10.1523,0,0.0,0,25.381,0,0.0,0
2019,260318,WH7,117.647,0,64.295,0,0.0,0,0.0,0,6.8399,0,1.368,0,2.736,0,0.0,0
2019,260320,ALL,0.0,0,71.584,0,0.0,0,0.0,0,6.5076,0,6.507999999999999,0,2.169,0,0.0,0
2019,260320,AS7,,3,,3,,3,,3,,3,,3,,3,,3
2019,260320,BL7,0.0,0,79.11399999999999,0,0.0,0,0.0,0,9.4937,0,6.329,0,3.165,0,0.0,0
2019,260320,EDS,0.0,0,64.516,0,0.0,0,0.0,0,4.9628,0,7.444,0,2.481,0,0.0,0
2019,260320,FEM,0.0,0,39.474000000000004,0,0.0,0,0.0,0,0.0,0,4.386,0,0.0,0,0.0,0
2019,260320,MALE,0.0,0,94.488,0,0.0,0,0.0,0,11.811,0,7.874,0,3.937,0,0.0,0
2019,260320,MU7,0.0,0,153.846,0,0.0,0,0.0,0,0.0,0,25.641,0,0.0,0,0.0,0
2019,260320,SWD,0.0,0,165.049,0,0.0,0,0.0,0,19.4175,0,9.709,0,0.0,0,0.0,0
2019,260321,ALL,401.869,0,347.664,0,0.0,0,0.0,0,18.6916,0,42.99100000000001,0,0.0,0,0.0,0
2019,260321,AM7,307.692,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2019,260321,BL7,485.246,0,409.836,0,0.0,0,0.0,0,19.6721,0,55.738,0,0.0,0,0.0,0
2019,260321,EDS,446.341,0,380.48800000000006,0,0.0,0,0.0,0,21.9512,0,43.902,0,0.0,0,0.0,0
2019,260321,ELS,142.857,0,142.857,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2019,260321,FEM,269.231,0,220.28,0,0.0,0,0.0,0,13.985999999999999,0,24.476,0,0.0,0,0.0,0
2019,260321,HI7,176.47099999999998,0,186.275,0,0.0,0,0.0,0,9.8039,0,9.804,0,0.0,0,0.0,0
2019,260321,MALE,496.403,0,442.44599999999997,0,0.0,0,0.0,0,21.5827,0,57.553999999999995,0,0.0,0,0.0,0
2019,260321,MU7,358.491,0,396.226,0,0.0,0,0.0,0,18.8679,0,75.472,0,0.0,0,0.0,0
2019,260321,SWD,383.459,0,699.248,0,0.0,0,0.0,0,30.0752,0,120.301,0,0.0,0,0.0,0
2019,260321,WH7,302.32599999999996,0,244.18599999999998,0,0.0,0,0.0,0,23.2558,0,11.628,0,0.0,0,0.0,0
2019,260322,ALL,291.829,0,461.089,0,0.0,0,0.0,0,25.2918,0,0.0,0,19.455,0,0.0,0
2019,260322,AM7,238.095,0,333.333,0,0.0,0,0.0,0,0.0,0,0.0,0,47.619,0,0.0,0
2019,260322,AS7,,3,,3,,3,,3,,3,,3,,3,,3
2019,260322,BL7,375.209,0,601.34,0,0.0,0,0.0,0,28.4757,0,0.0,0,30.151,0,0.0,0
2019,260322,EDS,314.91,0,501.285,0,0.0,0,0.0,0,21.8509,0,0.0,0,24.421999999999997,0,0.0,0
2019,260322,ELS,208.333,0,145.833,0,0.0,0,0.0,0,20.8333,0,0.0,0,0.0,0,0.0,0
2019,260322,FEM,233.202,0,363.63599999999997,0,0.0,0,0.0,0,21.7391,0,0.0,0,23.715,0,0.0,0
2019,260322,HI7,144.385,0,208.55599999999998,0,0.0,0,0.0,0,16.0428,0,0.0,0,0.0,0,0.0,0
2019,260322,MALE,304.348,0,484.95,0,0.0,0,0.0,0,25.0836,0,0.0,0,13.378,0,0.0,0
2019,260322,MU7,176.47099999999998,0,364.70599999999996,0,0.0,0,0.0,0,23.5294,0,0.0,0,0.0,0,0.0,0
2019,260322,PI7,230.769,0,76.923,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2019,260322,SWD,243.11900000000003,0,532.11,0,0.0,0,0.0,0,36.6972,0,0.0,0,22.936,0,0.0,0
2019,260322,WH7,130.208,0,187.5,0,0.0,0,0.0,0,20.8333,0,0.0,0,5.207999999999999,0,0.0,0
2019,260325,ALL,163.399,0,138.707,0,0.0,0,0.0,0,8.7146,0,2.905,0,0.726,0,0.0,0
2019,260325,AM7,56.604,0,113.208,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2019,260325,AS7,66.667,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2019,260325,BL7,286.472,0,275.862,0,0.0,0,0.0,0,10.6101,0,7.957999999999999,0,2.653,0,0.0,0
2019,260325,EDS,230.352,0,159.892,0,0.0,0,0.0,0,5.4201,0,5.42,0,1.355,0,0.0,0
2019,260325,ELS,81.081,0,135.135,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2019,260325,FEM,122.09299999999999,0,90.116,0,0.0,0,0.0,0,7.2674,0,2.907,0,1.453,0,0.0,0
2019,260325,HI7,166.667,0,113.333,0,0.0,0,0.0,0,6.6667,0,0.0,0,0.0,0,0.0,0
2019,260325,MALE,186.016,0,170.185,0,0.0,0,0.0,0,9.2348,0,2.639,0,0.0,0,0.0,0
2019,260325,MU7,221.15400000000002,0,115.385,0,0.0,0,0.0,0,9.6154,0,9.615,0,0.0,0,0.0,0
2019,260325,SWD,193.833,0,237.885,0,0.0,0,0.0,0,13.2159,0,4.405,0,0.0,0,0.0,0
2019,260325,WH7,87.719,0,70.175,0,0.0,0,0.0,0,8.0972,0,0.0,0,0.0,0,0.0,0
2019,260326,ALL,0.0,0,50.903,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
