year,agency_code,subject,subgroup,eg_status,eg_index,eg_score
2019,130350,ALL,HI7,Met,0.05,
2019,130350,ALL,WH7,Met,0.35,80.8
2019,130355,ALL,AIG,Exceeded,2.51,86.2
2019,130355,ALL,ALL,Exceeded,14.22,100.0
2019,130355,RD,ALL,Exceeded,14.22,100.0
2019,130355,MA,ALL,Exceeded,14.22,100.0
2019,130355,ALL,AS7,Met,0.36,80.9
2019,130355,ALL,BL7,Exceeded,6.38,93.9
2019,130355,ALL,EDS,Exceeded,8.78,97.9
2019,130355,ALL,ELS,Exceeded,6.75,94.5
2019,130355,ALL,HI7,Exceeded,8.76,97.9
2019,130355,ALL,MU7,Exceeded,2.83,87.0
2019,130355,ALL,SWD,Exceeded,5.87,93.1
2019,130355,ALL,WH7,Exceeded,10.36,100.0
2019,132304,ALL,AIG,Met,-1.14,74.3
2019,132304,ALL,ALL,NotMet,-8.05,53.2
2019,132304,ALL,BL7,NotMet,-6.69,55.5
2019,132304,ALL,EDS,NotMet,-7.11,54.8
2019,132304,ALL,ELS,NotMet,-2.16,69.2
2019,132304,ALL,HI7,NotMet,-3.98,60.1
2019,132304,ALL,MU7,Met,-0.65,76.7
2019,132304,ALL,SWD,Met,-1.42,72.9
2019,132304,ALL,WH7,NotMet,-2.91,65.4
2019,132308,ALL,AIG,Met,0.79,81.9
2019,132308,ALL,ALL,Met,-0.23,78.8
2019,132308,RD,ALL,Met,-0.23,78.8
2019,132308,MA,ALL,Met,-0.23,78.8
2019,132308,ALL,BL7,Met,-1.85,70.7
2019,132308,ALL,EDS,Met,-0.23,78.8
2019,132308,ALL,ELS,Met,1.06,82.6
2019,132308,ALL,HI7,Met,0.26,80.6
2019,132308,ALL,SWD,Met,0.39,80.9
2019,132308,ALL,WH7,Met,0.45,81.1
2019,132312,ALL,AIG,Met,-0.83,
2019,132312,ALL,ALL,Met,0.97,82.4
2019,132312,RD,ALL,Met,0.97,82.4
2019,132312,MA,ALL,Met,0.97,82.4
2019,132312,ALL,BL7,Met,0.48,81.2
2019,132312,ALL,EDS,Met,0.02,80.0
2019,132312,ALL,ELS,Met,1.13,
2019,132312,ALL,HI7,Met,0.09,80.2
2019,132312,ALL,SWD,Met,0.97,
2019,132312,ALL,WH7,Met,0.4,81.0
2019,132314,ALL,AIG,Met,-0.51,77.4
2019,132314,ALL,ALL,Met,-0.85,75.7
2019,132314,RD,ALL,Met,-0.85,75.7
2019,132314,MA,ALL,Met,-0.85,75.7
2019,132314,ALL,BL7,Met,0.48,81.2
2019,132314,ALL,EDS,Met,-0.56,77.2
2019,132314,ALL,ELS,Met,-0.68,76.6
2019,132314,ALL,HI7,Met,-0.63,76.8
2019,132314,ALL,SWD,Met,-0.56,77.2
2019,132314,ALL,WH7,Met,-1.97,70.1
2019,132328,ALL,AIG,Met,0.39,
2019,132328,ALL,ALL,Exceeded,5.92,93.2
2019,132328,RD,ALL,Exceeded,5.92,93.2
2019,132328,MA,ALL,Exceeded,5.92,93.2
2019,132328,ALL,BL7,Met,1.92,84.8
2019,132328,ALL,EDS,Exceeded,2.23,85.5
2019,132328,ALL,ELS,Met,1.78,84.4
2019,132328,ALL,HI7,Exceeded,3.01,87.5
2019,132328,ALL,MU7,Met,1.83,
2019,132328,ALL,SWD,Met,1.7,84.2
2019,132328,ALL,WH7,Exceeded,4.38,90.6
2019,132330,ALL,AIG,NotMet,-3.95,60.2
2019,132330,ALL,ALL,NotMet,-3.84,60.8
2019,132330,RD,ALL,NotMet,-3.84,60.8
2019,132330,MA,ALL,NotMet,-3.84,60.8
2019,132330,ALL,AS7,Met,-0.8,
2019,132330,ALL,BL7,Met,-0.71,76.4
2019,132330,ALL,EDS,NotMet,-3.41,62.9
2019,132330,ALL,ELS,Met,-1.79,71.0
2019,132330,ALL,HI7,Met,-1.3,73.5
2019,132330,ALL,MU7,Met,1.33,83.3
2019,132330,ALL,SWD,Met,-1.18,74.1
2019,132330,ALL,WH7,NotMet,-5.08,58.2
2019,132332,ALL,ALL,Met,-0.28,78.6
2019,132332,RD,ALL,Met,-0.28,78.6
2019,132332,MA,ALL,Met,-0.28,78.6
2019,132332,ALL,BL7,Met,0.01,80.0
2019,132332,ALL,EDS,Met,-0.55,77.2
2019,132332,ALL,ELS,Met,-0.22,78.9
2019,132332,ALL,HI7,Met,-0.5,77.5
2019,132332,ALL,WH7,Met,0.08,80.2
2019,132336,ALL,AIG,Exceeded,2.86,
2019,132336,ALL,ALL,Met,0.67,81.6
2019,132336,RD,ALL,Met,0.67,81.6
2019,132336,MA,ALL,Met,0.67,81.6
2019,132336,ALL,BL7,Met,-0.72,76.4
2019,132336,ALL,EDS,Met,-0.21,78.9
2019,132336,ALL,ELS,Met,1.15,82.8
2019,132336,ALL,HI7,Exceeded,2.19,85.4
2019,132336,ALL,MU7,Met,-1.6,
2019,132336,ALL,SWD,Met,-0.9,75.5
2019,132336,ALL,WH7,Met,1.54,83.8
2019,13A000,ALL,AIG,Met,0.81,82.0
2019,13A000,ALL,ALL,Exceeded,4.45,90.7
2019,13A000,RD,ALL,Exceeded,4.45,90.7
2019,13A000,MA,ALL,Exceeded,4.45,90.7
2019,13A000,ALL,AS7,Met,-1.18,
2019,13A000,ALL,BL7,Met,1.72,84.3
2019,13A000,ALL,EDS,Met,0.15,80.3
2019,13A000,ALL,ELS,Met,-1.59,
2019,13A000,ALL,HI7,Met,0.47,81.1
2019,13A000,ALL,MU7,Met,-0.74,
2019,13A000,ALL,SWD,Met,-1.99,70.0
2019,13A000,ALL,WH7,Exceeded,4.1,90.1
2019,13B000,ALL,ALL,NotMet,-5.57,57.3
2019,13B000,RD,ALL,NotMet,-5.57,57.3
2019,13B000,MA,ALL,NotMet,-5.57,57.3
2019,13B000,ALL,BL7,NotMet,-5.25,57.9
2019,13B000,ALL,EDS,NotMet,-2.61,66.9
2019,13B000,ALL,ELS,Met,-1.59,
2019,13B000,ALL,HI7,Met,1.14,82.8
2019,13B000,ALL,MU7,NotMet,-2.51,
2019,13B000,ALL,SWD,Met,-0.19,79.0
2019,13B000,ALL,WH7,NotMet,-2.76,66.2
2019,13C000,ALL,ALL,Met,1.05,82.6
2019,13C000,RD,ALL,Met,1.05,82.6
2019,13C000,MA,ALL,Met,1.05,82.6
2019,13C000,ALL,BL7,Met,1.53,83.8
2019,13C000,ALL,EDS,Met,0.04,80.1
2019,13C000,ALL,ELS,Met,1.55,
2019,13C000,ALL,HI7,NotMet,-2.68,66.6
2019,13C000,ALL,SWD,Met,0.48,81.2
2019,13D000,ALL,ALL,NotMet,-5.74,57.1
2019,13D000,RD,ALL,NotMet,-5.74,57.1
2019,13D000,MA,ALL,NotMet,-5.74,57.1
2019,13D000,ALL,BL7,NotMet,-2.78,66.1
2019,13D000,ALL,EDS,NotMet,-3.41,62.9
2019,13D000,ALL,HI7,NotMet,-2.43,67.8
2019,13D000,ALL,MU7,NotMet,-2.69,
2019,13D000,ALL,SWD,Met,-0.96,75.2
2019,13D000,ALL,WH7,NotMet,-3.49,62.5
2019,140304,ALL,AIG,NotMet,-3.07,64.6
2019,140304,ALL,ALL,NotMet,-3.06,64.7
2019,140304,RD,ALL,NotMet,-3.06,64.7
2019,140304,MA,ALL,NotMet,-3.06,64.7
2019,140304,ALL,EDS,Met,-0.79,76.0
2019,140304,ALL,SWD,Met,-0.11,79.4
2019,140304,ALL,WH7,NotMet,-2.54,67.3
2019,140305,ALL,AIG,Met,-0.04,79.8
2019,140305,ALL,ALL,Met,-0.78,76.1
2019,140305,ALL,EDS,Met,-0.98,75.1
2019,140305,ALL,WH7,Met,-1.16,74.2
2019,140306,ALL,ALL,Met,-1.09,
2019,140306,MA,ALL,Met,-1.09,
2019,140308,ALL,AIG,Met,-0.73,76.3
2019,140308,ALL,ALL,Met,0.31,80.7
2019,140308,RD,ALL,Met,0.31,80.7
2019,140308,MA,ALL,Met,0.31,80.7
2019,140308,ALL,EDS,Met,0.91,82.2
2019,140308,ALL,SWD,Met,0.82,82.0
2019,140308,ALL,WH7,Met,0.38,80.9
2019,140309,ALL,AIG,Met,-0.01,79.9
2019,140309,ALL,ALL,Exceeded,2.17,85.4
2019,140309,ALL,EDS,Met,1.0,82.5
2019,140309,ALL,HI7,Met,1.58,
2019,140309,ALL,WH7,Met,1.78,84.4
2019,140312,ALL,AIG,Met,-0.84,75.8
2019,140312,ALL,ALL,Met,0.14,80.3
2019,140312,RD,ALL,Met,0.14,80.3
2019,140312,MA,ALL,Met,0.14,80.3
2019,140312,ALL,BL7,Met,-0.6,77.0
2019,140312,ALL,EDS,Met,0.55,81.3
2019,140312,ALL,ELS,Met,1.31,83.2
2019,140312,ALL,HI7,Met,0.99,82.4
2019,140312,ALL,MU7,Met,0.07,
2019,140312,ALL,SWD,Met,-1.33,73.3
2019,140312,ALL,WH7,Met,0.03,80.0
2019,140316,ALL,AIG,Met,-1.2,
2019,140316,ALL,ALL,Met,0.66,81.6
2019,140316,RD,ALL,Met,0.66,81.6
2019,140316,MA,ALL,Met,0.66,81.6
2019,140316,ALL,EDS,Met,1.93,84.8
2019,140316,ALL,SWD,Met,1.18,
2019,140316,ALL,WH7,Met,1.19,82.9
2019,140324,ALL,AIG,Met,-1.05,74.7
2019,140324,ALL,ALL,Met,-0.26,78.7
2019,140324,RD,ALL,Met,-0.26,78.7
2019,140324,MA,ALL,Met,-0.26,78.7
2019,140324,ALL,BL7,Met,1.02,82.5
2019,140324,ALL,EDS,Met,0.78,81.9
2019,140324,ALL,HI7,Met,0.26,80.6
2019,140324,ALL,MU7,Met,-0.49,
2019,140324,ALL,SWD,Met,-0.78,76.1
2019,140324,ALL,WH7,Met,-0.7,76.5
2019,140332,ALL,AIG,Met,0.35,80.8
2019,140332,ALL,ALL,Met,-0.92,75.4
2019,140332,RD,ALL,Met,-0.92,75.4
2019,140332,MA,ALL,Met,-0.92,75.4
2019,140332,ALL,BL7,Met,0.06,80.1
2019,140332,ALL,EDS,Met,-0.35,78.2
2019,140332,ALL,ELS,Met,-0.37,78.1
2019,140332,ALL,HI7,Met,-0.75,76.2
2019,140332,ALL,MU7,Met,0.71,81.7
2019,140332,ALL,SWD,Met,0.02,80.0
2019,140332,ALL,WH7,Met,-0.98,75.1
2019,140336,ALL,AIG,Met,-1.55,72.2
2019,140336,ALL,ALL,NotMet,-6.53,55.7
2019,140336,RD,ALL,NotMet,-6.53,55.7
2019,140336,MA,ALL,NotMet,-6.53,55.7
2019,140336,ALL,EDS,NotMet,-4.38,59.3
2019,140336,ALL,ELS,Met,-0.7,
2019,140336,ALL,HI7,Met,-1.08,74.6
2019,140336,ALL,MU7,Met,-1.96,70.2
2019,140336,ALL,SWD,Met,-1.05,74.7
2019,140336,ALL,WH7,NotMet,-7.13,54.7
2019,140340,ALL,AIG,NotMet,-2.92,65.4
2019,140340,ALL,ALL,NotMet,-2.71,66.4
2019,140340,RD,ALL,NotMet,-2.71,66.4
2019,140340,MA,ALL,NotMet,-2.71,66.4
2019,140340,ALL,EDS,NotMet,-2.23,68.8
2019,140340,ALL,HI7,Met,-0.47,77.6
2019,140340,ALL,MU7,Met,-0.01,
2019,140340,ALL,SWD,Met,-0.84,75.8
2019,140340,ALL,WH7,NotMet,-2.63,66.8
2019,140344,ALL,ALL,Met,-1.51,72.4
2019,140344,RD,ALL,Met,-1.51,72.4
2019,140344,MA,ALL,Met,-1.51,72.4
2019,140344,ALL,EDS,Met,-1.56,72.2
2019,140344,ALL,WH7,Met,-1.71,71.4
2019,140348,ALL,AIG,Met,0.55,81.3
2019,140348,ALL,ALL,Met,1.01,82.5
2019,140348,ALL,BL7,Met,0.31,80.7
2019,140348,ALL,EDS,Met,0.44,81.1
2019,140348,ALL,HI7,Met,0.01,80.0
2019,140348,ALL,MU7,Met,-0.25,
2019,140348,ALL,SWD,Met,-0.85,75.7
2019,140348,ALL,WH7,Met,0.99,82.4
2019,140352,ALL,AIG,Met,0.07,
2019,140352,ALL,ALL,Exceeded,4.99,91.6
2019,140352,RD,ALL,Exceeded,4.99,91.6
2019,140352,MA,ALL,Exceeded,4.99,91.6
2019,140352,ALL,EDS,Exceeded,3.66,89.1
2019,140352,ALL,HI7,Met,0.39,80.9
2019,140352,ALL,SWD,Met,1.85,84.6
2019,140352,ALL,WH7,Exceeded,4.89,91.4
2019,140356,ALL,AIG,Met,-1.99,70.0
2019,140356,ALL,ALL,Met,-1.22,73.9
2019,140356,RD,ALL,Met,-1.22,73.9
2019,140356,MA,ALL,Met,-1.22,73.9
2019,140356,ALL,EDS,Met,-0.45,77.7
2019,140356,ALL,ELS,Met,0.43,81.0
2019,140356,ALL,HI7,Met,0.94,82.3
2019,140356,ALL,MU7,Met,0.7,81.7
2019,140356,ALL,SWD,Met,-0.28,78.6
2019,140356,ALL,WH7,Met,-1.65,71.7
2019,140360,ALL,ALL,NotMet,-2.11,69.4
2019,140360,RD,ALL,NotMet,-2.11,69.4
2019,140360,MA,ALL,NotMet,-2.11,69.4
2019,140360,ALL,EDS,Met,-1.46,72.7
2019,140360,ALL,WH7,Met,-1.64,71.8
2019,140368,ALL,AIG,Exceeded,2.37,85.9
2019,140368,ALL,ALL,Met,1.8,84.5
2019,140368,RD,ALL,Met,1.8,84.5
2019,140368,MA,ALL,Met,1.8,84.5
2019,140368,ALL,BL7,Met,0.97,82.4
2019,140368,ALL,EDS,Met,0.8,82.0
2019,140368,ALL,ELS,Met,-0.49,77.5
2019,140368,ALL,HI7,Met,0.31,80.7
2019,140368,ALL,MU7,Met,-0.23,78.8
2019,140368,ALL,SWD,Met,-1.08,74.6
2019,140368,ALL,WH7,Met,0.9,82.2
2019,140372,ALL,AIG,Met,-0.57,77.1
2019,140372,ALL,ALL,Met,-1.5,72.5
2019,140372,RD,ALL,Met,-1.5,72.5
2019,140372,MA,ALL,Met,-1.5,72.5
2019,140372,ALL,EDS,Met,-1.65,71.7
2019,140372,ALL,SWD,Met,-1.17,74.1
2019,140372,ALL,WH7,Met,-1.32,73.4
2019,140376,ALL,ALL,Met,-0.41,77.9
2019,140376,RD,ALL,Met,-0.41,77.9
2019,140376,MA,ALL,Met,-0.41,77.9
2019,140376,ALL,EDS,Met,-0.4,78.0
2019,140376,ALL,WH7,Met,-0.86,75.7
2019,140384,ALL,AIG,Met,-1.21,
2019,140384,ALL,ALL,Met,0.21,80.5
2019,140384,RD,ALL,Met,0.21,80.5
2019,140384,MA,ALL,Met,0.21,80.5
2019,140384,ALL,EDS,Met,0.47,81.1
2019,140384,ALL,HI7,Exceeded,2.18,
2019,140384,ALL,WH7,Met,-0.75,76.2
2019,140386,ALL,AIG,Met,-0.08,79.6
2019,140386,ALL,ALL,NotMet,-2.93,65.3
2019,140386,ALL,EDS,NotMet,-3.69,61.5
2019,140386,ALL,HI7,Met,-0.35,78.2
2019,140386,ALL,MU7,Met,-0.42,
2019,140386,ALL,SWD,NotMet,-2.81,65.9
2019,140386,ALL,WH7,NotMet,-2.86,65.7
2019,140390,ALL,AIG,Met,0.8,
2019,140390,ALL,ALL,Met,0.43,81.0
2019,140390,ALL,BL7,Met,0.2,80.5
2019,140390,ALL,EDS,Met,0.51,81.2
2019,140390,ALL,HI7,Exceeded,2.47,86.1
2019,140390,ALL,MU7,Met,0.58,81.4
2019,140390,ALL,SWD,Met,-1.97,70.1
2019,140390,ALL,WH7,Met,-0.87,75.6
2019,140392,ALL,ALL,Met,-1.75,71.2
2019,140392,RD,ALL,Met,-1.75,71.2
2019,140392,MA,ALL,Met,-1.75,71.2
2019,140392,ALL,EDS,Met,-1.54,72.3
2019,140392,ALL,HI7,Met,1.32,83.3
2019,140392,ALL,MU7,Met,-0.55,
2019,140392,ALL,SWD,Met,-1.05,
2019,140392,ALL,WH7,Met,-1.98,70.1
2019,140396,ALL,AIG,NotMet,-4.52,59.1
2019,140396,ALL,ALL,Met,-1.66,71.7
2019,140396,RD,ALL,Met,-1.66,71.7
2019,140396,MA,ALL,Met,-1.66,71.7
2019,140396,ALL,BL7,NotMet,-2.16,
2019,140396,ALL,EDS,NotMet,-3.2,64.0
2019,140396,ALL,ELS,Exceeded,3.13,
2019,140396,ALL,HI7,Met,0.09,80.2
2019,140396,ALL,MU7,Met,-1.74,
2019,140396,ALL,SWD,Met,1.07,82.6
2019,140396,ALL,WH7,Met,-1.38,73.1
2019,150304,ALL,AIG,Met,-0.14,
2019,150304,ALL,ALL,Met,-0.68,76.6
2019,150304,ALL,BL7,Met,-0.05,79.7
2019,150304,ALL,EDS,Met,-1.48,72.6
2019,150304,ALL,SWD,Met,-1.85,
2019,150304,ALL,WH7,Met,-0.69,76.5
2019,150308,ALL,ALL,Met,-0.6,77.0
2019,150308,RD,ALL,Met,-0.6,77.0
2019,150308,ALL,EDS,Met,-0.63,76.8
2019,150308,ALL,MU7,Met,0.79,
2019,150308,ALL,SWD,Met,-0.25,
2019,150308,ALL,WH7,Met,-0.44,77.8
2019,150310,ALL,AIG,Met,-1.35,73.2
2019,150310,ALL,ALL,NotMet,-3.86,60.7
2019,150310,RD,ALL,NotMet,-3.86,60.7
2019,150310,MA,ALL,NotMet,-3.86,60.7
2019,150310,ALL,BL7,Met,0.95,82.3
2019,150310,ALL,EDS,NotMet,-2.45,67.7
2019,150310,ALL,HI7,Met,-0.65,
2019,150310,ALL,MU7,Met,-0.86,75.7
2019,150310,ALL,SWD,Met,0.38,80.9
2019,150310,ALL,WH7,NotMet,-4.15,59.7
2019,150312,ALL,AIG,Met,-0.73,76.3
2019,150312,ALL,ALL,Met,0.22,80.5
2019,150312,RD,ALL,Met,0.22,80.5
2019,150312,MA,ALL,Met,0.22,80.5
2019,150312,ALL,BL7,Met,-1.06,74.7
2019,150312,ALL,EDS,Met,0.75,81.8
2019,150312,ALL,MU7,Met,1.53,83.8
2019,150312,ALL,SWD,Met,0.19,80.4
2019,150312,ALL,WH7,Met,0.65,81.6
2019,150350,ALL,ALL,Met,0.11,80.2
2019,150350,ALL,WH7,Met,-0.13,79.3
2019,160304,ALL,ALL,Met,1.95,84.8
2019,160304,RD,ALL,Met,1.95,84.8
2019,160304,MA,ALL,Met,1.95,
2019,160304,ALL,EDS,Met,1.93,84.8
2019,160304,ALL,WH7,Met,1.41,83.5
2019,160306,ALL,AIG,Met,0.18,80.4
2019,160306,ALL,ALL,Met,-0.42,77.9
2019,160306,RD,ALL,Met,-0.42,77.9
2019,160306,MA,ALL,Met,-0.42,77.9
2019,160306,ALL,EDS,Met,-0.04,79.8
2019,160306,ALL,HI7,Met,1.86,84.6
2019,160306,ALL,SWD,Met,-1.26,73.7
2019,160306,ALL,WH7,Met,-1.08,74.6
2019,160308,ALL,AIG,Met,0.32,
2019,160308,ALL,ALL,Met,0.75,81.8
2019,160308,RD,ALL,Met,0.75,81.8
2019,160308,MA,ALL,Met,0.75,81.8
2019,160308,ALL,BL7,Met,-0.13,79.3
2019,160308,ALL,EDS,Met,1.02,82.5
2019,160308,ALL,HI7,Met,-0.48,
2019,160308,ALL,MU7,Met,-0.84,75.8
2019,160308,ALL,SWD,Met,1.62,84.0
2019,160308,ALL,WH7,Exceeded,2.12,85.3
2019,160310,ALL,AIG,Met,-0.61,76.9
2019,160310,ALL,ALL,Exceeded,2.09,85.2
2019,160310,RD,ALL,Exceeded,2.09,85.2
2019,160310,MA,ALL,Exceeded,2.09,85.2
2019,160310,ALL,BL7,Met,0.66,81.6
2019,160310,ALL,EDS,Exceeded,2.31,85.7
2019,160310,ALL,HI7,Exceeded,2.74,
2019,160310,ALL,MU7,Met,-1.11,
2019,160310,ALL,SWD,Met,1.99,84.9
2019,160310,ALL,WH7,Met,1.22,83.0
2019,160311,ALL,AIG,Met,1.94,84.8
2019,160311,ALL,ALL,Exceeded,3.58,88.9
2019,160311,RD,ALL,Exceeded,3.58,88.9
2019,160311,MA,ALL,Exceeded,3.58,88.9
2019,160311,ALL,EDS,Met,1.48,83.7
2019,160311,ALL,ELS,Met,0.79,
2019,160311,ALL,HI7,Exceeded,2.8,87.0
2019,160311,ALL,MU7,Met,-0.03,79.8
2019,160311,ALL,SWD,Exceeded,2.15,85.3
2019,160311,ALL,WH7,Exceeded,2.78,86.9
2019,160313,ALL,AIG,Exceeded,3.01,87.5
2019,160313,ALL,ALL,Exceeded,9.07,98.4
2019,160313,ALL,BL7,Exceeded,4.22,
2019,160313,ALL,EDS,Exceeded,6.58,94.3
2019,160313,ALL,SWD,Met,1.19,82.9
2019,160313,ALL,WH7,Exceeded,6.71,94.5
2019,160314,ALL,AIG,Exceeded,4.81,91.3
2019,160314,ALL,ALL,Exceeded,6.52,94.2
2019,160314,ALL,EDS,Exceeded,2.28,85.7
2019,160314,ALL,HI7,Met,1.32,
2019,160314,ALL,MU7,Exceeded,2.42,
2019,160314,ALL,SWD,Met,-0.28,
2019,160314,ALL,WH7,Exceeded,5.84,93.0
2019,160316,ALL,ALL,Exceeded,2.47,86.1
2019,160316,RD,ALL,Exceeded,2.47,86.1
2019,160316,MA,ALL,Exceeded,2.47,
2019,160316,ALL,EDS,Exceeded,2.42,86.0
2019,160316,ALL,WH7,Met,1.57,83.9
2019,160317,ALL,AIG,Met,0.22,80.5
2019,160317,ALL,ALL,Met,0.6,81.5
2019,160317,RD,ALL,Met,0.6,81.5
2019,160317,MA,ALL,Met,0.6,81.5
2019,160317,ALL,AS7,Met,0.3,
2019,160317,ALL,BL7,Met,1.1,82.7
2019,160317,ALL,EDS,Met,0.4,81.0
2019,160317,ALL,ELS,Met,1.2,83.0
2019,160317,ALL,HI7,Met,0.31,80.7
2019,160317,ALL,MU7,Met,0.33,80.8
2019,160317,ALL,SWD,Met,-0.91,75.4
2019,160317,ALL,WH7,Met,-0.39,78.0
2019,160318,ALL,AIG,Exceeded,2.86,87.1
2019,160318,ALL,ALL,Exceeded,4.67,91.1
2019,160318,RD,ALL,Exceeded,4.67,91.1
2019,160318,MA,ALL,Exceeded,4.67,91.1
2019,160318,ALL,AS7,Met,-0.41,
2019,160318,ALL,BL7,Met,0.54,81.3
2019,160318,ALL,EDS,Exceeded,3.55,88.8
2019,160318,ALL,ELS,Exceeded,2.51,86.2
2019,160318,ALL,HI7,Exceeded,2.04,85.1
2019,160318,ALL,MU7,Met,1.71,84.2
2019,160318,ALL,SWD,Met,1.84,84.6
2019,160318,ALL,WH7,Exceeded,3.44,88.6
2019,160322,ALL,ALL,Exceeded,4.21,90.3
2019,160322,RD,ALL,Exceeded,4.21,90.3
2019,160322,ALL,BL7,Met,1.58,
2019,160322,ALL,EDS,Exceeded,2.96,87.4
2019,160322,ALL,HI7,Met,1.07,
2019,160322,ALL,SWD,Met,1.24,
2019,160322,ALL,WH7,Exceeded,3.56,88.9
2019,160324,ALL,AIG,Met,-0.48,77.6
2019,160324,ALL,ALL,NotMet,-3.27,63.6
2019,160324,RD,ALL,NotMet,-3.27,63.6
2019,160324,MA,ALL,NotMet,-3.27,63.6
2019,160324,ALL,BL7,Met,-1.46,
2019,160324,ALL,EDS,NotMet,-2.86,65.7
2019,160324,ALL,ELS,Met,0.36,
2019,160324,ALL,HI7,Met,0.49,81.2
2019,160324,ALL,MU7,Met,-1.5,
2019,160324,ALL,SWD,Met,-1.32,73.4
2019,160324,ALL,WH7,NotMet,-2.96,65.2
2019,160326,ALL,AIG,Met,-0.56,77.2
2019,160326,ALL,ALL,Exceeded,4.92,91.5
2019,160326,RD,ALL,Exceeded,4.92,91.5
2019,160326,MA,ALL,Exceeded,4.92,91.5
2019,160326,ALL,BL7,Met,0.47,
2019,160326,ALL,EDS,Exceeded,6.3,93.8
2019,160326,ALL,HI7,Exceeded,4.23,90.3
2019,160326,ALL,MU7,Met,0.23,80.5
2019,160326,ALL,SWD,Met,1.62,84.0
2019,160326,ALL,WH7,Exceeded,4.47,90.7
2019,160332,ALL,AIG,Met,0.14,80.3
2019,160332,ALL,ALL,NotMet,-2.33,68.3
2019,160332,RD,ALL,NotMet,-2.33,68.3
2019,160332,MA,ALL,NotMet,-2.33,68.3
2019,160332,ALL,EDS,Met,-1.56,72.2
2019,160332,ALL,SWD,Met,-1.25,
2019,160332,ALL,WH7,NotMet,-2.62,66.9
2019,160343,ALL,ALL,Met,1.88,84.7
2019,160343,ALL,EDS,Met,1.17,82.9
2019,160343,ALL,WH7,Met,0.98,82.4
2019,160344,ALL,AIG,Exceeded,2.63,86.5
2019,160344,ALL,ALL,Exceeded,8.48,97.4
2019,160344,ALL,BL7,Met,0.71,
2019,160344,ALL,EDS,Exceeded,3.63,89.0
2019,160344,ALL,ELS,Met,1.88,
2019,160344,ALL,HI7,Exceeded,4.29,90.4
2019,160344,ALL,MU7,Met,0.14,80.3
2019,160344,ALL,SWD,Met,0.53,81.3
2019,160344,ALL,WH7,Exceeded,7.86,96.4
2019,160352,ALL,AIG,Met,-0.63,76.8
2019,160352,ALL,ALL,Met,0.0,80.0
2019,160352,RD,ALL,Met,0.0,80.0
2019,160352,MA,ALL,Met,0.0,80.0
2019,160352,ALL,EDS,Met,0.54,81.3
2019,160352,ALL,HI7,Met,1.4,83.5
2019,160352,ALL,MU7,Met,-0.53,
2019,160352,ALL,SWD,Met,1.77,84.4
2019,160352,ALL,WH7,Met,0.21,80.5
2019,16B000,ALL,ALL,NotMet,-3.57,62.1
2019,16B000,RD,ALL,NotMet,-3.57,62.1
2019,16B000,MA,ALL,NotMet,-3.57,62.1
2019,16B000,ALL,EDS,NotMet,-3.82,60.9
2019,16B000,ALL,WH7,NotMet,-3.54,62.3
2019,170316,ALL,AIG,Met,0.08,80.2
2019,170316,ALL,ALL,NotMet,-4.4,59.3
2019,170316,ALL,BL7,NotMet,-2.1,69.5
2019,170316,ALL,EDS,NotMet,-3.71,61.4
2019,170316,ALL,HI7,Met,-1.14,74.3
2019,170316,ALL,SWD,Met,-0.94,75.3
2019,170316,ALL,WH7,NotMet,-3.52,62.4
2019,170334,ALL,AIG,Met,-0.47,77.6
2019,170334,ALL,ALL,Met,-1.8,71.0
2019,170334,RD,ALL,Met,-1.8,71.0
2019,170334,MA,ALL,Met,-1.8,71.0
2019,170334,ALL,BL7,Met,-0.99,75.0
2019,170334,ALL,EDS,Met,-0.45,77.7
2019,170334,ALL,HI7,Met,-0.66,
2019,170334,ALL,SWD,Met,-0.68,
2019,170334,ALL,WH7,Met,-1.36,73.2
2019,170338,ALL,AIG,Met,-1.21,73.9
2019,170338,ALL,ALL,NotMet,-3.68,61.6
2019,170338,RD,ALL,NotMet,-3.68,61.6
2019,170338,MA,ALL,NotMet,-3.68,61.6
2019,170338,ALL,BL7,NotMet,-3.83,60.8
2019,170338,ALL,EDS,NotMet,-3.64,61.8
2019,170338,ALL,ELS,Met,-0.56,
2019,170338,ALL,HI7,Met,-1.8,71.0
2019,170338,ALL,MU7,Met,0.85,82.1
2019,170338,ALL,SWD,Met,0.82,82.0
2019,170338,ALL,WH7,Met,-1.59,72.0
2019,170339,ALL,AIG,Met,-0.74,
2019,170339,ALL,ALL,Exceeded,2.07,85.1
2019,170339,RD,ALL,Exceeded,2.07,85.1
2019,170339,MA,ALL,Exceeded,2.07,85.1
2019,170339,ALL,BL7,Met,1.68,84.2
2019,170339,ALL,EDS,Met,0.65,81.6
2019,170339,ALL,WH7,Met,0.62,81.5
2019,170342,ALL,AIG,Met,1.8,84.5
2019,170342,ALL,ALL,Met,1.44,83.6
2019,170342,RD,ALL,Met,1.44,83.6
2019,170342,MA,ALL,Met,1.44,83.6
2019,170342,ALL,BL7,Met,0.25,80.6
2019,170342,ALL,EDS,Met,0.71,81.7
2019,170342,ALL,SWD,Met,-0.06,79.7
2019,170342,ALL,WH7,Met,1.64,84.1
2019,170344,ALL,AIG,Met,-0.85,
2019,170344,ALL,ALL,Met,-0.88,75.6
2019,170344,RD,ALL,Met,-0.88,75.6
