agency_code,pct_rating_P1_Accomplished,pct_rating_P1_Developing,pct_rating_P1_Distinguished,pct_rating_P1_NotDemostrated,pct_rating_P1_Proficient,pct_rating_P2_Accomplished,pct_rating_P2_Developing,pct_rating_P2_Distinguished,pct_rating_P2_NotDemostrated,pct_rating_P2_Proficient,pct_rating_P3_Accomplished,pct_rating_P3_Developing,pct_rating_P3_Distinguished,pct_rating_P3_NotDemostrated,pct_rating_P3_Proficient,pct_rating_P4_Accomplished,pct_rating_P4_Developing,pct_rating_P4_Distinguished,pct_rating_P4_NotDemostrated,pct_rating_P4_Proficient,pct_rating_P5_Accomplished,pct_rating_P5_Developing,pct_rating_P5_Distinguished,pct_rating_P5_NotDemostrated,pct_rating_P5_Proficient,pct_rating_P6_Accomplished,pct_rating_P6_Developing,pct_rating_P6_Distinguished,pct_rating_P6_NotDemostrated,pct_rating_P6_Proficient,pct_rating_P7_Accomplished,pct_rating_P7_Developing,pct_rating_P7_Distinguished,pct_rating_P7_NotDemostrated,pct_rating_P7_Proficient,pct_rating_PS_DoesNotMeetExpectedGrowth,pct_rating_PS_ExceedsExpectedGrowth,pct_rating_PS_MeetsExpectedGrowth,pct_rating_T1_Accomplished,pct_rating_T1_Developing,pct_rating_T1_Distinguished,pct_rating_T1_NotDemostrated,pct_rating_T1_Proficient,pct_rating_T2_Accomplished,pct_rating_T2_Developing,pct_rating_T2_Distinguished,pct_rating_T2_NotDemostrated,pct_rating_T2_Proficient,pct_rating_T3_Accomplished,pct_rating_T3_Developing,pct_rating_T3_Distinguished,pct_rating_T3_NotDemostrated,pct_rating_T3_Proficient,pct_rating_T4_Accomplished,pct_rating_T4_Developing,pct_rating_T4_Distinguished,pct_rating_T4_NotDemostrated,pct_rating_T4_Proficient,pct_rating_T5_Accomplished,pct_rating_T5_Developing,pct_rating_T5_Distinguished,pct_rating_T5_NotDemostrated,pct_rating_T5_Proficient,pct_rating_TS_DoesNotMeetExpectedGrowth,pct_rating_TS_ExceedsExpectedGrowth,pct_rating_TS_MeetsExpectedGrowth
320323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.573,0.019,0.262,,0.146,0.5489999999999999,0.01,0.333,,0.108,0.598,0.01,0.275,,0.118,0.6409999999999999,0.019,0.272,,0.068,0.569,0.01,0.275,,0.147,0.031,0.563,0.406
320324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16,,0.68,,0.16,0.28600000000000003,,0.5,,0.214,0.14300000000000002,,0.5710000000000001,,0.28600000000000003,0.2,,0.64,,0.16,0.28600000000000003,0.071,0.5710000000000001,,0.071,0.1,0.1,0.8
320325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.354,,0.049,,0.598,0.361,0.016,,,0.623,0.361,,0.016,,0.623,0.232,,0.037000000000000005,,0.732,0.197,,0.016,,0.787,0.08,0.22,0.7
320327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.55,,,,0.45,0.542,0.042,,,0.417,0.292,,,,0.708,0.475,,,,0.525,0.417,,0.042,,0.542,0.207,0.103,0.69
320328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.353,0.02,0.02,,0.608,0.667,,,,0.333,0.622,,0.022,,0.35600000000000004,0.647,,0.02,,0.333,0.311,,,,0.6890000000000001,0.138,0.207,0.655
320332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.556,,0.238,,0.206,0.7140000000000001,,0.14300000000000002,,0.14300000000000002,0.755,,0.061,,0.184,0.73,,0.095,,0.175,0.6729999999999999,,0.163,,0.163,0.128,0.051,0.821
320336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.529,,0.471,,,0.231,,0.769,,,0.846,,0.154,,,0.412,,0.588,,,0.615,,0.385,,,,,
320338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34600000000000003,0.038,0.038,,0.5770000000000001,0.333,,,,0.667,0.417,0.083,0.042,,0.458,0.34600000000000003,0.077,0.038,,0.5379999999999999,0.458,0.083,,,0.458,0.688,,0.313
320339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32299999999999995,0.097,,,0.581,0.238,0.095,,,0.667,0.19,0.19,,,0.619,0.226,0.097,,,0.677,0.19,0.238,,,0.5710000000000001,0.1,0.1,0.8
320340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.368,,0.447,,0.184,0.522,,0.348,,0.13,0.217,,0.304,,0.478,0.421,,0.368,,0.211,0.435,,0.087,,0.478,0.13,0.217,0.652
320341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.235,,0.059,,0.706,0.429,,,,0.5710000000000001,0.14300000000000002,,0.071,,0.7859999999999999,0.235,,0.059,,0.706,0.14300000000000002,,,0.071,0.7859999999999999,0.556,,0.444
320342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.478,,0.174,,0.348,0.737,,0.053,,0.211,0.632,,0.053,,0.316,0.522,,0.043,,0.435,0.368,,0.211,,0.421,0.25,0.083,0.667
320344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,0.063,,,0.813,0.16699999999999998,0.16699999999999998,,,0.667,,0.083,,,0.917,0.125,0.125,,,0.75,0.083,0.083,,,0.833,,0.25,0.75
320346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,0.75,0.162,0.027000000000000003,,,0.8109999999999999,0.162,,,,0.838,0.364,,,,0.636,0.027000000000000003,,,,0.973,0.435,0.087,0.478
320347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.222,,0.556,,0.222,,,1.0,,,,,1.0,,,0.222,,0.556,,0.222,,,1.0,,,0.333,,0.667
320348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.731,,0.077,,0.192,0.833,0.083,0.083,,,0.667,,0.083,,0.25,0.885,0.038,,,0.077,0.833,,,,0.16699999999999998,0.263,0.158,0.579
320352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.195,,0.073,,0.732,0.188,,0.031,,0.7809999999999999,0.063,0.031,,,0.906,0.171,0.073,0.024,,0.732,0.063,0.031,,,0.906,0.107,0.107,0.7859999999999999
320353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16699999999999998,,0.833,,,0.333,,0.667,,,0.333,,0.667,,,0.16699999999999998,,0.833,,,0.333,,0.667,,,,0.75,0.25
320354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.368,,0.211,,0.421,0.28600000000000003,,0.28600000000000003,,0.429,0.5,,0.14300000000000002,,0.35700000000000004,0.526,,0.158,,0.316,0.214,,0.214,,0.5710000000000001,0.364,,0.636
320355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.154,,,,0.846,0.128,0.026,,,0.846,0.077,0.026,,,0.897,0.051,0.103,,,0.846,0.026,0.026,,,0.949,0.107,0.14300000000000002,0.75
320356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.274,0.012,,,0.7140000000000001,0.14,,0.018000000000000002,,0.8420000000000001,0.053,0.018000000000000002,,,0.93,0.226,0.024,,,0.75,0.175,0.018000000000000002,,,0.807,0.138,0.328,0.534
320360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.042,,,,0.958,,0.03,,,0.97,,0.03,,,0.97,0.042,0.021,,,0.938,,0.03,,,0.97,0.065,0.32299999999999995,0.613
320362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.162,,,,0.838,0.29600000000000004,0.037000000000000005,,,0.667,0.14800000000000002,,,,0.852,0.243,0.054000000000000006,,,0.703,0.07400000000000001,0.07400000000000001,,,0.852,0.12,0.32,0.56
320363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.484,,0.32299999999999995,,0.194,0.474,,0.158,,0.368,0.684,,0.053,,0.263,0.516,,0.355,,0.129,0.737,,0.105,,0.158,0.136,0.136,0.727
320364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.66,,0.021,,0.319,0.7390000000000001,,,,0.261,0.826,,,,0.174,0.787,,0.021,,0.191,0.87,,,,0.13,0.222,0.306,0.472
320365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.404,,0.096,,0.5,0.526,,0.038,0.013,0.423,0.423,0.013,,,0.564,0.596,0.019,0.01,,0.375,0.34600000000000003,0.026,0.013,,0.615,0.138,0.338,0.523
320366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.362,0.043,0.128,,0.468,0.452,,,,0.5479999999999999,0.355,,0.032,,0.613,0.532,0.043,0.043,,0.383,0.419,0.032,0.065,,0.484,0.121,0.152,0.727
320367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.231,,0.192,,0.5770000000000001,0.625,,0.063,,0.313,0.438,,,,0.563,0.34600000000000003,,0.115,,0.5379999999999999,0.5,,,,0.5,0.118,0.059,0.8240000000000001
320368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.359,,0.154,,0.487,0.393,,0.14300000000000002,,0.464,0.393,,0.036000000000000004,,0.5710000000000001,0.41,,0.128,,0.462,0.28600000000000003,,0.071,,0.643,0.182,0.227,0.591
320369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,0.275,,0.125,0.657,,0.28600000000000003,,0.057,0.629,0.029,0.2,,0.14300000000000002,0.775,0.025,0.1,,0.1,0.743,,0.257,,,0.154,0.115,0.731
320370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.524,0.048,0.119,,0.31,0.467,0.067,0.067,,0.4,0.5,,0.067,,0.433,0.476,0.024,0.119,,0.381,0.6,,0.067,,0.333,0.133,0.233,0.633
320372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8370000000000001,,0.02,,0.14300000000000002,0.848,0.03,,,0.121,0.667,0.03,,,0.303,0.816,,,,0.184,0.818,,0.03,,0.152,0.129,0.097,0.774
320374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16,0.04,,,0.8,0.28,0.08,,,0.64,0.16,,,,0.84,0.24,,,,0.76,0.28,0.04,,,0.68,0.067,0.067,0.867
320376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.698,,,,0.302,0.73,,,,0.27,0.054000000000000006,,,,0.946,0.349,,,,0.6509999999999999,0.324,,,,0.6759999999999999,0.107,0.214,0.679
320400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,0.8,0.1,,,,0.9,0.1,,,,0.9,0.12,0.04,,,0.84,0.15,,,,0.85,0.154,,0.846
320701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,0.1,,0.6,0.444,,,,0.556,0.556,,,,0.444,0.45,,0.05,,0.5,0.5,,,,0.5,0.28600000000000003,0.28600000000000003,0.429
320LEA,0.477,0.009000000000000001,0.14,,0.374,0.5329999999999999,0.019,0.14,,0.308,0.551,,0.15,,0.299,0.523,,0.14,,0.336,0.514,0.009000000000000001,0.159,,0.318,0.579,0.009000000000000001,0.084,,0.327,0.486,,0.121,,0.393,0.19,0.467,0.343,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32C000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,1.0,,,,,1.0,,,,,1.0,,,
32D000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.478,,0.391,,0.13,0.522,,0.391,,0.087,0.391,,0.522,,0.087,0.652,,0.261,,0.087,0.565,,0.304,,0.13,0.385,0.154,0.462
32L000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.515,0.01,0.268,,0.206,0.632,,0.211,,0.158,0.6579999999999999,,0.105,,0.237,0.5670000000000001,,0.258,,0.175,0.605,0.026,0.158,,0.211,0.25,0.333,0.417
32M000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.083,0.083,0.16699999999999998,,0.667,0.16699999999999998,,0.16699999999999998,,0.667,0.25,0.083,0.16699999999999998,,0.5,0.083,0.083,0.16699999999999998,,0.667,0.083,,0.16699999999999998,,0.75,0.2,0.2,0.6
32P000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,0.6,0.5,,,,0.5,0.25,,,,0.75,0.2,,,,0.8,0.25,,,,0.75,,,
32R000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.333,0.111,0.222,,0.333,1.0,,,,,0.667,,,,0.333,0.444,0.111,0.333,,0.111,0.333,0.333,,,0.333,,1.0,
330304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.524,0.048,,,0.429,0.619,0.024,,,0.35700000000000004,0.5,0.048,,,0.452,0.405,0.048,0.024,,0.524,0.595,,,,0.405,0.071,0.28600000000000003,0.643
330308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.41,,,,0.59,0.385,,,,0.615,0.308,,,,0.6920000000000001,0.41,,,,0.59,0.179,,,,0.821,0.033,0.267,0.7
330312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.368,,0.053,,0.579,0.455,,,,0.545,0.364,,,,0.636,0.263,,,,0.737,0.182,,0.182,,0.636,,,1.0
330326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,0.5,,0.25,1.0,,,,,1.0,,,,,0.5,,0.5,,,1.0,,,,,,0.7140000000000001,0.28600000000000003
330328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.381,,0.19,,0.429,0.455,0.091,0.091,,0.364,0.182,,0.091,,0.727,0.333,,0.095,,0.5710000000000001,0.364,,0.091,,0.545,0.14300000000000002,0.071,0.7859999999999999
330332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.222,,0.111,,0.667,,,,,1.0,,,,,1.0,0.333,0.111,,,0.556,0.25,,,,0.75,0.2,0.2,0.6
330334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.429,,0.071,,0.5,0.462,,,,0.5379999999999999,0.385,,,,0.615,0.28600000000000003,,,,0.7140000000000001,0.385,,,,0.615,,0.25,0.75
330340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.211,0.053,0.579,,0.158,0.211,0.053,0.579,,0.158,0.316,0.053,0.474,,0.158,0.316,0.053,0.526,,0.105,0.211,0.053,0.632,,0.105,0.25,0.083,0.667
330344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.55,,0.25,,0.2,0.6,,,,0.4,0.3,,0.1,,0.6,0.5,,0.05,,0.45,0.4,,0.1,,0.5,,0.14300000000000002,0.857
330348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.368,,,,0.632,0.421,,0.053,,0.526,0.105,,0.053,,0.8420000000000001,0.368,,0.053,,0.579,0.053,,,,0.947,0.231,0.385,0.385
330350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.596,,0.128,,0.277,0.7170000000000001,,0.087,,0.196,0.674,,0.109,,0.217,0.617,,0.085,,0.298,0.478,,0.087,,0.435,0.581,0.097,0.32299999999999995
330354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,0.031,,0.7190000000000001,0.344,0.031,,,0.625,0.25,0.031,,,0.7190000000000001,0.125,0.031,,,0.8440000000000001,0.156,0.031,,,0.813,0.381,0.048,0.5710000000000001
330358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.528,0.028,0.028,,0.417,0.556,0.028,0.083,,0.333,0.611,,0.028,,0.361,0.5,,,,0.5,0.5,,,,0.5,0.364,0.091,0.545
330360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.171,,,,0.8290000000000001,0.073,,,,0.927,0.024,,,,0.976,0.171,,,,0.8290000000000001,0.024,,,,0.976,0.208,0.16699999999999998,0.625
330LEA,0.29600000000000004,,0.111,,0.593,0.14800000000000002,0.037000000000000005,0.185,,0.63,0.37,,0.111,,0.519,0.37,,0.111,,0.519,0.407,,0.111,,0.481,0.29600000000000004,,0.111,,0.593,0.259,,0.111,,0.63,0.444,0.14800000000000002,0.407,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33A000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44,0.08,0.16,,0.32,0.5,,,,0.5,0.375,,,,0.625,0.36,0.04,0.24,,0.36,0.375,0.125,,,0.5,0.059,0.294,0.647
340308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.343,0.029,,,0.629,0.28600000000000003,0.14300000000000002,,,0.5710000000000001,0.171,0.114,,,0.7140000000000001,0.2,0.057,,,0.743,0.229,0.057,,,0.7140000000000001,0.222,,0.778
340311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.607,,0.018000000000000002,,0.375,0.643,0.018000000000000002,0.018000000000000002,,0.321,0.679,0.036000000000000004,,,0.28600000000000003,0.607,0.036000000000000004,0.018000000000000002,,0.339,0.5710000000000001,0.036000000000000004,0.018000000000000002,,0.375,0.17600000000000002,0.353,0.471
340314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5529999999999999,,,,0.447,0.526,,,,0.474,0.447,,,,0.5529999999999999,0.5,,,,0.5,0.526,,,,0.474,0.091,0.136,0.773
340320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.028,0.056,,0.667,,,0.091,,0.909,0.091,,0.091,,0.818,0.278,,0.056,,0.667,0.091,,0.091,,0.818,0.29600000000000004,,0.7040000000000001
340326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.465,0.023,0.023,,0.488,0.385,,,,0.615,0.385,,,,0.615,0.326,,,,0.674,0.231,,,,0.769,0.171,0.057,0.7709999999999999
340330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.234,,,,0.7659999999999999,0.19,,,,0.81,0.19,,,,0.81,0.255,,,,0.745,0.095,,,,0.905,0.219,0.156,0.625
340332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5670000000000001,0.017,,,0.417,0.259,0.037000000000000005,0.037000000000000005,,0.667,0.222,0.037000000000000005,0.037000000000000005,,0.7040000000000001,0.483,0.017,,,0.5,0.37,,,,0.63,0.07400000000000001,0.259,0.667
340334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6509999999999999,0.023,0.023,,0.302,0.643,,,,0.35700000000000004,0.5710000000000001,0.071,,,0.35700000000000004,0.8140000000000001,0.023,,,0.163,0.429,,,,0.5710000000000001,0.097,0.258,0.645
340336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7240000000000001,,0.103,,0.172,0.9,,,,0.1,0.4,0.1,,,0.5,0.621,0.034,0.138,,0.207,0.4,,,,0.6,,,
340344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,,,,0.3,0.6,,,,0.4,0.6,,,,0.4,0.8,,,,0.2,0.6,,,,0.4,,,1.0
340348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.488,,0.047,,0.465,0.846,,,,0.154,0.615,,,,0.385,0.7909999999999999,,0.047,,0.163,0.5379999999999999,,0.077,,0.385,0.028,0.194,0.778
340350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.371,0.016,,,0.613,0.321,,,,0.679,0.321,,,,0.679,0.371,,,,0.629,0.321,,,,0.679,0.023,0.442,0.535
340351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.316,,,,0.684,0.471,0.059,,,0.471,0.17600000000000002,,,,0.8240000000000001,,0.053,,,0.947,0.17600000000000002,,,,0.8240000000000001,0.1,0.1,0.8
340354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.742,,,,0.258,0.462,,,,0.5379999999999999,,,,,1.0,0.677,,,,0.32299999999999995,0.231,,,,0.769,0.083,0.208,0.708
340362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,0.5,,0.2,0.75,,,,0.25,1.0,,,,,0.7,,0.3,,,0.5,,0.25,,0.25,0.125,0.25,0.625
340364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.453,0.011,0.032,,0.505,0.433,,,,0.5670000000000001,0.467,,,,0.5329999999999999,0.442,0.011,0.011,,0.537,0.2,,,,0.8,0.209,0.134,0.657
340366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.438,,,,0.563,0.404,,,,0.596,0.319,,,,0.6809999999999999,0.333,,,,0.667,0.277,,,,0.723,0.32299999999999995,0.194,0.484
340368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.273,,,,0.727,0.318,,,,0.682,0.364,,,,0.636,0.409,0.023,,,0.568,0.182,,,,0.818,0.227,,0.773
340372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,,,0.7,0.333,,,,0.667,0.278,,,,0.722,0.32,,,,0.68,0.16699999999999998,,,,0.833,0.08800000000000001,0.441,0.471
340376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.191,0.021,,,0.787,0.021,0.021,,,0.957,0.064,0.021,,,0.915,0.17,0.064,,,0.7659999999999999,,,,,1.0,0.179,,0.821
340380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.133,,,,0.867,0.067,,,,0.933,0.022,,,,0.978,,0.044,,,0.956,0.044,0.022,,,0.933,0.107,0.071,0.821
340382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.488,,0.037000000000000005,,0.476,0.2,,,,0.8,0.16,,0.04,,0.8,0.415,,0.024,,0.561,0.12,,,,0.88,0.237,0.22,0.542
340384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17800000000000002,0.067,,,0.7559999999999999,0.077,0.269,0.038,,0.615,0.231,0.308,,,0.462,0.244,0.067,,,0.6890000000000001,0.038,0.192,,,0.769,0.2,0.16699999999999998,0.633
340385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.211,,,,0.789,,0.333,,,0.667,0.5,,,,0.5,0.105,0.105,,,0.789,,0.333,,,0.667,,,1.0
340390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.023,0.023,,,0.955,0.045,,,,0.955,0.023,,,,0.977,,0.023,,,0.977,0.235,0.029,0.735
340392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.386,0.023,,,0.591,0.125,0.042,,,0.833,0.083,0.042,,,0.875,0.114,0.091,,,0.795,0.042,0.083,,,0.875,0.16699999999999998,0.2,0.633
340400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.1,,,0.7,0.35,,,,0.65,0.15,0.025,,,0.825,0.1,,,,0.9,0.15,,,,0.85,0.154,0.115,0.731
340403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.556,,0.056,,0.389,0.375,,,,0.625,0.063,,0.063,,0.875,0.472,,0.028,,0.5,0.313,,0.063,,0.625,0.185,0.111,0.7040000000000001
340406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.773,,0.013,,0.213,0.643,,,,0.35700000000000004,0.464,,,,0.536,0.747,,0.013,,0.24,0.35700000000000004,,,,0.643,0.122,0.34700000000000003,0.531
340416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.655,,,,0.345,0.647,,,,0.353,0.588,,,,0.412,0.7929999999999999,,,,0.207,0.412,,0.059,,0.529,0.122,0.073,0.805
340420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78,,,,0.22,0.417,,,,0.583,0.5,,,,0.5,0.61,,,,0.39,0.333,,,,0.667,0.1,0.3,0.6
340424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.476,,,,0.524,0.381,,,,0.619,0.19,,,,0.81,0.333,,,,0.667,0.19,,,,0.81,0.364,,0.636
340426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.255,0.021,,,0.723,0.213,0.043,,,0.745,0.149,0.043,,,0.809,0.191,0.043,,,0.7659999999999999,0.149,0.021,,,0.83,0.114,0.171,0.7140000000000001
340427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,,,0.7,0.28600000000000003,,,,0.7140000000000001,,,,,1.0,0.3,,,,0.7,0.14300000000000002,,,,0.857,,,1.0
340428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.395,0.023,,,0.581,0.209,0.093,,,0.698,0.07,0.116,,,0.8140000000000001,0.14,0.18600000000000005,,,0.674,0.256,0.07,,,0.674,0.179,0.107,0.7140000000000001
340430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.41,,0.051,,0.5379999999999999,0.605,,0.026,,0.368,0.316,,0.026,,0.6579999999999999,0.513,,,,0.487,0.474,,0.026,,0.5,0.5,0.1,0.4
340432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,0.057,0.029,,0.314,0.2,0.133,,,0.667,0.067,0.2,,,0.733,0.457,0.086,,,0.457,0.2,,,,0.8,,0.35700000000000004,0.643
340436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,,,0.4,1.0,,,,,0.28600000000000003,,,,0.7140000000000001,0.75,,,,0.25,0.5710000000000001,,,,0.429,,,
340440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.723,,0.17,,0.106,0.667,,0.083,,0.25,0.667,0.083,,,0.25,0.872,,0.043,,0.085,0.583,,0.083,,0.333,0.051,0.513,0.436
340442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.735,0.015,0.059,,0.191,0.7040000000000001,,0.07400000000000001,0.037000000000000005,0.185,0.63,,0.07400000000000001,0.037000000000000005,0.259,0.721,,0.015,0.015,0.25,0.593,0.037000000000000005,0.07400000000000001,,0.29600000000000004,0.085,0.426,0.489
340446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,0.5,0.25,,0.25,,0.5,0.25,,0.25,,0.5,0.333,,0.16699999999999998,,0.5,0.5,,,,0.5,0.2,0.4,0.4
340447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.423,0.038,,,0.5379999999999999,0.269,0.038,,,0.6920000000000001,0.077,0.038,,,0.885,0.115,0.077,,,0.8079999999999999,0.115,,,,0.885,0.455,,0.545
340448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.37,,,,0.63,0.222,,,,0.778,0.111,,,,0.889,0.152,,,,0.848,0.044,,,,0.956,0.061,0.182,0.758
