agency_code,count_ALL_PK_ENROLL,count_AM7_PK_ENROLL,count_AS7_PK_ENROLL,count_BL7_PK_ENROLL,count_ELS_PK_ENROLL,count_FEM_PK_ENROLL,count_HI7_PK_ENROLL,count_MALE_PK_ENROLL,count_MU7_PK_ENROLL,count_PI7_PK_ENROLL,count_SWD_PK_ENROLL,count_WH7_PK_ENROLL,pct_ALL_PK_ENROLL,pct_AM7_PK_ENROLL,pct_AS7_PK_ENROLL,pct_BL7_PK_ENROLL,pct_ELS_PK_ENROLL,pct_FEM_PK_ENROLL,pct_HI7_PK_ENROLL,pct_MALE_PK_ENROLL,pct_MU7_PK_ENROLL,pct_PI7_PK_ENROLL,pct_SWD_PK_ENROLL,pct_WH7_PK_ENROLL
510372,20.0,,,2.0,3.0,11.0,6.0,9.0,1.0,,3.0,11.0,1.0,,,0.1,1.0,0.55,0.3,0.45,0.05,,0.15,0.55
510373,1.0,,,1.0,0.0,,,1.0,,,0.0,,1.0,,,1.0,1.0,,,1.0,,,0.0,
510374,14.0,,,,0.0,7.0,1.0,7.0,,1.0,0.0,12.0,1.0,,,,1.0,0.5,0.071,0.5,,0.071,0.0,0.857
510377,14.0,,,1.0,0.0,5.0,,9.0,3.0,,0.0,10.0,1.0,,,0.071,1.0,0.35700000000000004,,0.643,0.214,,0.0,0.7140000000000001
510378,7.0,,,,0.0,2.0,,5.0,,,0.0,7.0,1.0,,,,1.0,0.28600000000000003,,0.7140000000000001,,,0.0,1.0
510388,39.0,,,7.0,9.0,15.0,26.0,24.0,1.0,,0.0,5.0,1.0,,,0.179,1.0,0.385,0.667,0.615,0.026,,0.0,0.128
510396,8.0,,,2.0,2.0,4.0,5.0,4.0,,,2.0,1.0,1.0,,,0.25,1.0,0.5,0.625,0.5,,,0.25,0.125
510404,23.0,,,5.0,0.0,6.0,12.0,17.0,,,0.0,6.0,1.0,,,0.217,1.0,0.261,0.522,0.7390000000000001,,,0.0,0.261
510408,4.0,,,1.0,2.0,2.0,2.0,2.0,,,2.0,1.0,1.0,,,0.25,1.0,0.5,0.5,0.5,,,0.5,0.25
510410,13.0,,1.0,1.0,0.0,4.0,1.0,9.0,,,0.0,10.0,1.0,,0.077,0.077,1.0,0.308,0.077,0.6920000000000001,,,0.0,0.769
510414,17.0,,,2.0,1.0,6.0,2.0,11.0,,,1.0,13.0,1.0,,,0.118,1.0,0.353,0.118,0.647,,,0.059,0.765
510LEA,281.0,,2.0,48.0,32.0,112.0,84.0,169.0,8.0,1.0,16.0,138.0,1.0,,0.006999999999999999,0.171,1.0,0.399,0.299,0.601,0.028,0.004,0.057,0.491
520304,12.0,,,5.0,0.0,6.0,1.0,6.0,1.0,,0.0,5.0,1.0,,,0.417,1.0,0.5,0.083,0.5,0.083,,0.0,0.417
520308,13.0,,,2.0,0.0,8.0,,5.0,,,0.0,11.0,1.0,,,0.154,1.0,0.615,,0.385,,,0.0,0.846
520328,18.0,,,7.0,0.0,7.0,2.0,11.0,2.0,,0.0,7.0,1.0,,,0.389,1.0,0.389,0.111,0.611,0.111,,0.0,0.389
520336,25.0,,,12.0,0.0,10.0,1.0,15.0,1.0,,0.0,11.0,1.0,,,0.48,1.0,0.4,0.04,0.6,0.04,,0.0,0.44
520LEA,68.0,,,26.0,0.0,31.0,4.0,37.0,4.0,,0.0,34.0,1.0,,,0.382,1.0,0.456,0.059,0.544,0.059,,0.0,0.5
530308,18.0,,,1.0,11.0,9.0,11.0,9.0,,,0.0,6.0,1.0,,,0.056,1.0,0.5,0.611,0.5,,,0.0,0.333
530316,75.0,,,12.0,0.0,26.0,13.0,49.0,3.0,,0.0,47.0,1.0,,,0.16,1.0,0.34700000000000003,0.173,0.653,0.04,,0.0,0.627
530358,117.0,,2.0,30.0,56.0,51.0,66.0,66.0,,2.0,3.0,17.0,1.0,,0.017,0.256,1.0,0.436,0.564,0.564,,0.017,0.026,0.145
530LEA,210.0,,2.0,43.0,67.0,86.0,90.0,124.0,3.0,2.0,3.0,70.0,1.0,,0.01,0.205,1.0,0.41,0.429,0.59,0.014,0.01,0.014,0.333
540304,18.0,,,5.0,0.0,9.0,4.0,9.0,2.0,,0.0,7.0,1.0,,,0.278,1.0,0.5,0.222,0.5,0.111,,0.0,0.389
540308,40.0,,,25.0,0.0,25.0,9.0,15.0,,,0.0,6.0,1.0,,,0.625,1.0,0.625,0.225,0.375,,,0.0,0.15
540316,47.0,,,27.0,0.0,28.0,9.0,19.0,3.0,,0.0,8.0,1.0,,,0.574,1.0,0.596,0.191,0.404,0.064,,0.0,0.17
540325,18.0,,,18.0,0.0,8.0,,10.0,,,0.0,,1.0,,,1.0,1.0,0.444,,0.556,,,0.0,
540328,18.0,,,,0.0,8.0,10.0,10.0,,,0.0,8.0,1.0,,,,1.0,0.444,0.556,0.556,,,0.0,0.444
540LEA,141.0,,,75.0,0.0,78.0,32.0,63.0,5.0,,0.0,29.0,1.0,,,0.532,1.0,0.5529999999999999,0.227,0.447,0.035,,0.0,0.206
550312,15.0,,,1.0,0.0,8.0,4.0,7.0,2.0,,0.0,8.0,1.0,,,0.067,1.0,0.5329999999999999,0.267,0.467,0.133,,0.0,0.5329999999999999
550314,8.0,,,1.0,0.0,4.0,,4.0,,,0.0,7.0,1.0,,,0.125,1.0,0.5,,0.5,,,0.0,0.875
550316,24.0,,,1.0,0.0,12.0,3.0,12.0,3.0,,0.0,17.0,1.0,,,0.042,1.0,0.5,0.125,0.5,0.125,,0.0,0.708
550328,12.0,,,,0.0,4.0,1.0,8.0,,,0.0,11.0,1.0,,,,1.0,0.333,0.083,0.667,,,0.0,0.917
550336,15.0,,,,0.0,8.0,,7.0,1.0,,0.0,14.0,1.0,,,,1.0,0.5329999999999999,,0.467,0.067,,0.0,0.933
550340,18.0,,,,0.0,15.0,4.0,3.0,,,0.0,14.0,1.0,,,,1.0,0.833,0.222,0.16699999999999998,,,0.0,0.778
550342,22.0,,,,0.0,6.0,3.0,16.0,,,0.0,19.0,1.0,,,,1.0,0.273,0.136,0.727,,,0.0,0.8640000000000001
550348,1.0,,,,0.0,1.0,,,,,0.0,1.0,1.0,,,,1.0,1.0,,,,,0.0,1.0
550356,5.0,,,,0.0,,1.0,5.0,,,0.0,4.0,1.0,,,,1.0,,0.2,1.0,,,0.0,0.8
550360,18.0,,1.0,1.0,0.0,11.0,,7.0,,,0.0,16.0,1.0,,0.056,0.056,1.0,0.611,,0.389,,,0.0,0.889
550LEA,138.0,,1.0,4.0,0.0,69.0,16.0,69.0,6.0,,0.0,111.0,1.0,,0.006999999999999999,0.029,1.0,0.5,0.116,0.5,0.043,,0.0,0.804
560304,18.0,,,,0.0,6.0,,12.0,,,0.0,18.0,1.0,,,,1.0,0.333,,0.667,,,0.0,1.0
560328,12.0,,,,0.0,4.0,1.0,8.0,,,0.0,11.0,1.0,,,,1.0,0.333,0.083,0.667,,,0.0,0.917
560338,30.0,,,,0.0,10.0,2.0,20.0,,,0.0,28.0,1.0,,,,1.0,0.333,0.067,0.667,,,0.0,0.933
560LEA,60.0,,,,0.0,20.0,3.0,40.0,,,0.0,57.0,1.0,,,,1.0,0.333,0.05,0.667,,,0.0,0.95
580308,43.0,,1.0,16.0,0.0,15.0,5.0,28.0,3.0,,0.0,18.0,1.0,,0.023,0.3720000000000001,1.0,0.349,0.116,0.6509999999999999,0.07,,0.0,0.419
580316,32.0,,,15.0,0.0,17.0,9.0,15.0,2.0,,0.0,6.0,1.0,,,0.469,1.0,0.531,0.281,0.469,0.063,,0.0,0.188
580324,16.0,,,4.0,0.0,7.0,1.0,9.0,1.0,,0.0,10.0,1.0,,,0.25,1.0,0.438,0.063,0.563,0.063,,0.0,0.625
580LEA,91.0,,1.0,35.0,0.0,39.0,15.0,52.0,6.0,,0.0,34.0,1.0,,0.011,0.385,1.0,0.429,0.165,0.5710000000000001,0.066,,0.0,0.374
600308,36.0,,2.0,22.0,0.0,15.0,11.0,21.0,,,0.0,1.0,1.0,,0.056,0.611,1.0,0.417,0.306,0.583,,,0.0,0.028
600311,30.0,,,25.0,0.0,15.0,3.0,15.0,,,0.0,2.0,1.0,,,0.833,1.0,0.5,0.1,0.5,,,0.0,0.067
600318,42.0,,6.0,15.0,0.0,21.0,15.0,21.0,2.0,,0.0,4.0,1.0,,0.14300000000000002,0.35700000000000004,1.0,0.5,0.35700000000000004,0.5,0.048,,0.0,0.095
600319,36.0,,1.0,2.0,0.0,14.0,27.0,22.0,1.0,,0.0,5.0,1.0,,0.028,0.056,1.0,0.389,0.75,0.611,0.028,,0.0,0.139
600328,49.0,,3.0,9.0,0.0,25.0,26.0,24.0,2.0,,0.0,9.0,1.0,,0.061,0.184,1.0,0.51,0.531,0.49,0.041,,0.0,0.184
600329,33.0,,6.0,6.0,0.0,8.0,21.0,25.0,,,0.0,,1.0,,0.182,0.182,1.0,0.242,0.636,0.758,,,0.0,
600335,61.0,,6.0,31.0,0.0,25.0,17.0,36.0,1.0,,0.0,6.0,1.0,,0.098,0.508,1.0,0.41,0.279,0.59,0.016,,0.0,0.098
600336,54.0,,4.0,18.0,0.0,32.0,3.0,22.0,2.0,,0.0,27.0,1.0,,0.07400000000000001,0.333,1.0,0.593,0.056,0.407,0.037000000000000005,,0.0,0.5
600338,28.0,,4.0,9.0,0.0,14.0,8.0,14.0,1.0,,0.0,6.0,1.0,,0.14300000000000002,0.321,1.0,0.5,0.28600000000000003,0.5,0.036000000000000004,,0.0,0.214
600362,48.0,,4.0,31.0,0.0,22.0,9.0,26.0,3.0,,0.0,1.0,1.0,,0.083,0.6459999999999999,1.0,0.458,0.188,0.542,0.063,,0.0,0.021
600369,30.0,,11.0,3.0,0.0,13.0,15.0,17.0,,,0.0,1.0,1.0,,0.3670000000000001,0.1,1.0,0.433,0.5,0.5670000000000001,,,0.0,0.033
600374,30.0,,2.0,24.0,0.0,16.0,4.0,14.0,,,0.0,,1.0,,0.067,0.8,1.0,0.5329999999999999,0.133,0.467,,,0.0,
600385,27.0,,14.0,3.0,0.0,6.0,3.0,21.0,,,0.0,7.0,1.0,,0.519,0.111,1.0,0.222,0.111,0.778,,,0.0,0.259
600398,37.0,,1.0,19.0,0.0,13.0,15.0,24.0,,,0.0,2.0,1.0,,0.027000000000000003,0.514,1.0,0.35100000000000003,0.405,0.649,,,0.0,0.054000000000000006
600408,259.0,1.0,28.0,79.0,0.0,129.0,140.0,130.0,3.0,,0.0,8.0,1.0,0.004,0.108,0.305,1.0,0.498,0.541,0.502,0.012,,0.0,0.031
600409,36.0,,3.0,21.0,0.0,17.0,5.0,19.0,,,0.0,7.0,1.0,,0.083,0.583,1.0,0.472,0.139,0.528,,,0.0,0.194
600410,120.0,,8.0,48.0,0.0,59.0,54.0,61.0,2.0,,0.0,8.0,1.0,,0.067,0.4,1.0,0.4920000000000001,0.45,0.508,0.017,,0.0,0.067
600412,35.0,,1.0,6.0,0.0,15.0,28.0,20.0,,,0.0,,1.0,,0.029,0.171,1.0,0.429,0.8,0.5710000000000001,,,0.0,
600413,54.0,,8.0,23.0,0.0,25.0,1.0,29.0,1.0,,0.0,21.0,1.0,,0.14800000000000002,0.426,1.0,0.463,0.019,0.537,0.019,,0.0,0.389
600414,58.0,,3.0,33.0,0.0,24.0,21.0,34.0,,,0.0,1.0,1.0,,0.052000000000000005,0.569,1.0,0.414,0.362,0.586,,,0.0,0.017
600416,38.0,1.0,,23.0,0.0,21.0,11.0,17.0,1.0,,0.0,2.0,1.0,0.026,,0.605,1.0,0.5529999999999999,0.289,0.447,0.026,,0.0,0.053
600418,37.0,,2.0,26.0,0.0,20.0,7.0,17.0,1.0,,0.0,1.0,1.0,,0.054000000000000006,0.703,1.0,0.541,0.189,0.459,0.027000000000000003,,0.0,0.027000000000000003
600422,52.0,,3.0,4.0,0.0,16.0,40.0,36.0,,,0.0,5.0,1.0,,0.058,0.077,1.0,0.308,0.769,0.6920000000000001,,,0.0,0.096
600424,55.0,,21.0,8.0,0.0,25.0,24.0,30.0,,,0.0,2.0,1.0,,0.382,0.145,1.0,0.455,0.436,0.545,,,0.0,0.036000000000000004
600432,52.0,,6.0,19.0,0.0,21.0,26.0,31.0,1.0,,0.0,,1.0,,0.115,0.365,1.0,0.404,0.5,0.596,0.019,,0.0,
600435,28.0,,1.0,15.0,0.0,11.0,1.0,17.0,,1.0,0.0,10.0,1.0,,0.036000000000000004,0.536,1.0,0.393,0.036000000000000004,0.607,,0.036000000000000004,0.0,0.35700000000000004
600436,61.0,1.0,11.0,13.0,0.0,26.0,33.0,35.0,,,0.0,3.0,1.0,0.016,0.18,0.213,1.0,0.426,0.541,0.574,,,0.0,0.049
600440,41.0,,5.0,14.0,0.0,20.0,18.0,21.0,3.0,,0.0,1.0,1.0,,0.122,0.341,1.0,0.488,0.439,0.512,0.073,,0.0,0.024
600442,36.0,,,10.0,0.0,12.0,23.0,24.0,1.0,,0.0,2.0,1.0,,,0.278,1.0,0.333,0.639,0.667,0.028,,0.0,0.056
600444,32.0,,1.0,16.0,0.0,8.0,4.0,24.0,,,0.0,11.0,1.0,,0.031,0.5,1.0,0.25,0.125,0.75,,,0.0,0.344
600447,30.0,,9.0,8.0,0.0,12.0,4.0,18.0,1.0,,0.0,8.0,1.0,,0.3,0.267,1.0,0.4,0.133,0.6,0.033,,0.0,0.267
600449,34.0,,8.0,12.0,0.0,13.0,3.0,21.0,,,0.0,11.0,1.0,,0.235,0.353,1.0,0.382,0.08800000000000001,0.618,,,0.0,0.324
600453,47.0,,2.0,12.0,0.0,22.0,33.0,25.0,,,0.0,,1.0,,0.043,0.255,1.0,0.468,0.7020000000000001,0.532,,,0.0,
600454,9.0,,1.0,2.0,0.0,7.0,5.0,2.0,,,0.0,1.0,1.0,,0.111,0.222,1.0,0.778,0.556,0.222,,,0.0,0.111
600459,70.0,,2.0,11.0,0.0,32.0,54.0,38.0,,,0.0,3.0,1.0,,0.029,0.157,1.0,0.457,0.7709999999999999,0.5429999999999999,,,0.0,0.043
600462,32.0,,,17.0,0.0,14.0,11.0,18.0,1.0,,0.0,3.0,1.0,,,0.531,1.0,0.438,0.344,0.563,0.031,,0.0,0.094
600463,29.0,,4.0,19.0,0.0,19.0,4.0,10.0,,,0.0,2.0,1.0,,0.138,0.655,1.0,0.655,0.138,0.345,,,0.0,0.069
600468,73.0,,8.0,38.0,0.0,40.0,22.0,33.0,2.0,,0.0,3.0,1.0,,0.11,0.521,1.0,0.5479999999999999,0.301,0.452,0.027000000000000003,,0.0,0.041
600471,47.0,,3.0,7.0,0.0,22.0,36.0,25.0,1.0,,0.0,,1.0,,0.064,0.149,1.0,0.468,0.7659999999999999,0.532,0.021,,0.0,
600492,71.0,,11.0,8.0,0.0,35.0,6.0,36.0,4.0,,0.0,42.0,1.0,,0.155,0.113,1.0,0.493,0.085,0.507,0.056,,0.0,0.5920000000000001
600494,58.0,,2.0,31.0,0.0,30.0,21.0,28.0,,,0.0,4.0,1.0,,0.034,0.534,1.0,0.517,0.362,0.483,,,0.0,0.069
600501,40.0,,4.0,13.0,0.0,13.0,17.0,27.0,1.0,,0.0,5.0,1.0,,0.1,0.325,1.0,0.325,0.425,0.675,0.025,,0.0,0.125
600503,74.0,,11.0,23.0,0.0,31.0,38.0,43.0,,,0.0,2.0,1.0,,0.149,0.311,1.0,0.419,0.514,0.581,,,0.0,0.027000000000000003
600512,47.0,,5.0,19.0,0.0,22.0,17.0,25.0,1.0,,0.0,5.0,1.0,,0.106,0.404,1.0,0.468,0.362,0.532,0.021,,0.0,0.106
600515,36.0,,1.0,22.0,0.0,15.0,11.0,21.0,1.0,,0.0,1.0,1.0,,0.028,0.611,1.0,0.417,0.306,0.583,0.028,,0.0,0.028
600516,47.0,,,26.0,0.0,16.0,17.0,31.0,,,0.0,4.0,1.0,,,0.5529999999999999,1.0,0.34,0.362,0.66,,,0.0,0.085
600517,32.0,,3.0,23.0,0.0,13.0,5.0,19.0,,,0.0,1.0,1.0,,0.094,0.7190000000000001,1.0,0.406,0.156,0.594,,,0.0,0.031
600519,124.0,1.0,2.0,73.0,0.0,50.0,43.0,74.0,1.0,,0.0,4.0,1.0,0.008,0.016,0.589,1.0,0.403,0.34700000000000003,0.597,0.008,,0.0,0.032
600527,27.0,,1.0,11.0,0.0,13.0,13.0,14.0,,,0.0,2.0,1.0,,0.037000000000000005,0.407,1.0,0.481,0.481,0.519,,,0.0,0.07400000000000001
600534,47.0,,7.0,9.0,0.0,16.0,22.0,31.0,4.0,,0.0,5.0,1.0,,0.149,0.191,1.0,0.34,0.468,0.66,0.085,,0.0,0.106
600545,33.0,1.0,,2.0,0.0,15.0,30.0,18.0,,,0.0,,1.0,0.03,,0.061,1.0,0.455,0.909,0.545,,,0.0,
600550,64.0,,,9.0,0.0,27.0,51.0,37.0,,,0.0,4.0,1.0,,,0.141,1.0,0.422,0.797,0.578,,,0.0,0.063
600566,108.0,1.0,6.0,41.0,0.0,52.0,51.0,56.0,3.0,1.0,0.0,5.0,1.0,0.009000000000000001,0.056,0.38,1.0,0.481,0.472,0.519,0.028,0.009000000000000001,0.0,0.046
600574,19.0,,,18.0,0.0,12.0,1.0,7.0,,,0.0,,1.0,,,0.947,1.0,0.632,0.053,0.368,,,0.0,
600586,62.0,,4.0,28.0,0.0,14.0,29.0,48.0,,,0.0,1.0,1.0,,0.065,0.452,1.0,0.226,0.468,0.774,,,0.0,0.016
600587,57.0,,10.0,15.0,0.0,26.0,30.0,31.0,,,0.0,2.0,1.0,,0.175,0.263,1.0,0.456,0.526,0.544,,,0.0,0.035
600588,44.0,,6.0,15.0,0.0,14.0,15.0,30.0,1.0,,0.0,7.0,1.0,,0.136,0.341,1.0,0.318,0.341,0.682,0.023,,0.0,0.159
600589,76.0,,13.0,15.0,0.0,34.0,43.0,42.0,2.0,,0.0,3.0,1.0,,0.171,0.197,1.0,0.447,0.5660000000000001,0.5529999999999999,0.026,,0.0,0.039
600LEA,2972.0,6.0,288.0,1102.0,0.0,1317.0,1245.0,1655.0,48.0,2.0,0.0,281.0,1.0,0.002,0.097,0.371,1.0,0.443,0.419,0.557,0.016,0.001,0.0,0.095
620312,37.0,,1.0,7.0,0.0,27.0,22.0,10.0,2.0,,0.0,5.0,1.0,,0.027000000000000003,0.189,1.0,0.73,0.595,0.27,0.054000000000000006,,0.0,0.135
620318,37.0,,,9.0,0.0,21.0,16.0,16.0,2.0,,0.0,10.0,1.0,,,0.243,1.0,0.568,0.4320000000000001,0.4320000000000001,0.054000000000000006,,0.0,0.27
620324,17.0,1.0,,11.0,0.0,9.0,1.0,8.0,,,0.0,4.0,1.0,0.059,,0.647,1.0,0.529,0.059,0.471,,,0.0,0.235
620334,32.0,,,4.0,0.0,18.0,14.0,14.0,2.0,,0.0,12.0,1.0,,,0.125,1.0,0.563,0.438,0.438,0.063,,0.0,0.375
620336,18.0,,,4.0,0.0,11.0,4.0,7.0,1.0,,0.0,9.0,1.0,,,0.222,1.0,0.611,0.222,0.389,0.056,,0.0,0.5
620LEA,141.0,1.0,1.0,35.0,0.0,86.0,57.0,55.0,7.0,,0.0,40.0,1.0,0.006999999999999999,0.006999999999999999,0.248,1.0,0.61,0.404,0.39,0.05,,0.0,0.284
630304,12.0,,,7.0,0.0,6.0,1.0,6.0,3.0,,0.0,1.0,1.0,,,0.583,1.0,0.5,0.083,0.5,0.25,,0.0,0.083
630316,10.0,,,1.0,0.0,2.0,2.0,8.0,,,0.0,7.0,1.0,,,0.1,1.0,0.2,0.2,0.8,,,0.0,0.7
630348,35.0,,,4.0,0.0,22.0,20.0,13.0,1.0,,0.0,10.0,1.0,,,0.114,1.0,0.629,0.5710000000000001,0.371,0.029,,0.0,0.28600000000000003
630352,24.0,,,10.0,0.0,13.0,1.0,11.0,2.0,,0.0,11.0,1.0,,,0.417,1.0,0.542,0.042,0.458,0.083,,0.0,0.458
630364,18.0,,,3.0,0.0,6.0,3.0,12.0,1.0,,0.0,11.0,1.0,,,0.16699999999999998,1.0,0.333,0.16699999999999998,0.667,0.056,,0.0,0.611
630368,10.0,,,3.0,0.0,6.0,1.0,4.0,1.0,,0.0,5.0,1.0,,,0.3,1.0,0.6,0.1,0.4,0.1,,0.0,0.5
630LEA,109.0,,,28.0,0.0,55.0,28.0,54.0,8.0,,0.0,45.0,1.0,,,0.257,1.0,0.505,0.257,0.495,0.073,,0.0,0.413
640302,56.0,,,47.0,0.0,21.0,2.0,35.0,,,0.0,7.0,1.0,,,0.8390000000000001,1.0,0.375,0.036000000000000004,0.625,,,0.0,0.125
640304,16.0,,,2.0,8.0,8.0,8.0,8.0,2.0,,2.0,4.0,1.0,,,0.125,1.0,0.5,0.5,0.5,0.125,,0.125,0.25
640316,15.0,,,7.0,0.0,6.0,1.0,9.0,,,0.0,7.0,1.0,,,0.467,1.0,0.4,0.067,0.6,,,0.0,0.467
640324,50.0,,,21.0,6.0,24.0,11.0,26.0,2.0,1.0,2.0,15.0,1.0,,,0.42,1.0,0.48,0.22,0.52,0.04,0.02,0.04,0.3
640336,36.0,,,8.0,13.0,16.0,18.0,20.0,,,0.0,10.0,1.0,,,0.222,1.0,0.444,0.5,0.556,,,0.0,0.278
640348,17.0,,,11.0,0.0,8.0,1.0,9.0,1.0,,0.0,4.0,1.0,,,0.647,1.0,0.471,0.059,0.529,0.059,,0.0,0.235
640376,11.0,,,4.0,0.0,2.0,3.0,9.0,1.0,,0.0,3.0,1.0,,,0.364,1.0,0.182,0.273,0.818,0.091,,0.0,0.273
640384,18.0,,,13.0,1.0,9.0,1.0,9.0,2.0,,0.0,2.0,1.0,,,0.722,1.0,0.5,0.056,0.5,0.111,,0.0,0.111
640396,16.0,,,14.0,1.0,6.0,2.0,10.0,,,0.0,,1.0,,,0.875,1.0,0.375,0.125,0.625,,,0.0,
640400,23.0,,,14.0,2.0,7.0,2.0,16.0,,,0.0,7.0,1.0,,,0.609,1.0,0.304,0.087,0.696,,,0.0,0.304
640LEA,258.0,,,141.0,31.0,107.0,49.0,151.0,8.0,1.0,4.0,59.0,1.0,,,0.547,1.0,0.415,0.19,0.585,0.031,0.004,0.016,0.229
650309,18.0,,,5.0,0.0,9.0,7.0,9.0,1.0,,0.0,5.0,1.0,,,0.278,1.0,0.5,0.389,0.5,0.056,,0.0,0.278
650312,36.0,,3.0,25.0,0.0,24.0,4.0,12.0,1.0,,0.0,3.0,1.0,,0.083,0.6940000000000001,1.0,0.667,0.111,0.333,0.028,,0.0,0.083
650404,36.0,,1.0,16.0,0.0,17.0,13.0,19.0,2.0,,0.0,4.0,1.0,,0.028,0.444,1.0,0.472,0.361,0.528,0.056,,0.0,0.111
650420,37.0,,2.0,2.0,0.0,16.0,8.0,21.0,2.0,,0.0,23.0,1.0,,0.054000000000000006,0.054000000000000006,1.0,0.4320000000000001,0.21600000000000005,0.568,0.054000000000000006,,0.0,0.622
650LEA,127.0,,6.0,48.0,0.0,66.0,32.0,61.0,6.0,,0.0,35.0,1.0,,0.047,0.378,1.0,0.52,0.252,0.48,0.047,,0.0,0.276
660306,28.0,,,21.0,0.0,13.0,1.0,15.0,2.0,,0.0,4.0,1.0,,,0.75,1.0,0.464,0.036000000000000004,0.536,0.071,,0.0,0.14300000000000002
660320,49.0,,1.0,44.0,0.0,24.0,1.0,25.0,,,0.0,3.0,1.0,,0.02,0.898,1.0,0.49,0.02,0.51,,,0.0,0.061
660360,25.0,,,15.0,0.0,9.0,4.0,16.0,,,0.0,6.0,1.0,,,0.6,1.0,0.36,0.16,0.64,,,0.0,0.24
660LEA,102.0,,1.0,80.0,0.0,46.0,6.0,56.0,2.0,,0.0,13.0,1.0,,0.01,0.784,1.0,0.451,0.059,0.5489999999999999,0.02,,0.0,0.127
670314,27.0,,,2.0,0.0,15.0,3.0,12.0,4.0,,0.0,18.0,1.0,,,0.07400000000000001,1.0,0.556,0.111,0.444,0.14800000000000002,,0.0,0.667
670330,41.0,,1.0,6.0,0.0,18.0,15.0,23.0,3.0,,0.0,16.0,1.0,,0.024,0.146,1.0,0.439,0.366,0.561,0.073,,0.0,0.39
670335,32.0,,1.0,7.0,0.0,10.0,2.0,22.0,5.0,1.0,0.0,16.0,1.0,,0.031,0.219,1.0,0.313,0.063,0.688,0.156,0.031,0.0,0.5
670343,39.0,,,3.0,0.0,21.0,12.0,18.0,1.0,,0.0,23.0,1.0,,,0.077,1.0,0.5379999999999999,0.308,0.462,0.026,,0.0,0.59
670346,53.0,,,12.0,0.0,22.0,9.0,31.0,7.0,,0.0,25.0,1.0,,,0.226,1.0,0.415,0.17,0.585,0.132,,0.0,0.472
670LEA,192.0,,2.0,30.0,0.0,86.0,41.0,106.0,20.0,1.0,0.0,98.0,1.0,,0.01,0.156,1.0,0.448,0.214,0.552,0.104,0.005,0.0,0.51
680308,1.0,,,,0.0,,,1.0,,,0.0,1.0,1.0,,,,1.0,,,1.0,,,0.0,1.0
680312,13.0,,,4.0,0.0,5.0,5.0,8.0,,,0.0,4.0,1.0,,,0.308,1.0,0.385,0.385,0.615,,,0.0,0.308
680324,4.0,,,,0.0,,2.0,4.0,,,0.0,2.0,1.0,,,,1.0,,0.5,1.0,,,0.0,0.5
680330,13.0,,,1.0,0.0,5.0,9.0,8.0,1.0,,0.0,2.0,1.0,,,0.077,1.0,0.385,0.6920000000000001,0.615,0.077,,0.0,0.154
680336,27.0,,,5.0,0.0,8.0,10.0,19.0,2.0,,0.0,10.0,1.0,,,0.185,1.0,0.29600000000000004,0.37,0.7040000000000001,0.07400000000000001,,0.0,0.37
680LEA,58.0,,,10.0,0.0,18.0,26.0,40.0,3.0,,0.0,19.0,1.0,,,0.172,1.0,0.31,0.448,0.69,0.052000000000000005,,0.0,0.328
681300,5.0,,1.0,1.0,1.0,1.0,2.0,4.0,,,1.0,1.0,1.0,,0.2,0.2,1.0,0.2,0.4,0.8,,,0.2,0.2
681311,1.0,,,,0.0,,,1.0,,,0.0,1.0,1.0,,,,1.0,,,1.0,,,0.0,1.0
681326,5.0,,2.0,,3.0,3.0,,2.0,1.0,,3.0,2.0,1.0,,0.4,,1.0,0.6,,0.4,0.2,,0.6,0.4
681330,6.0,,1.0,2.0,0.0,2.0,,4.0,,,0.0,3.0,1.0,,0.16699999999999998,0.333,1.0,0.333,,0.667,,,0.0,0.5
681332,1.0,,1.0,,1.0,,,1.0,,,1.0,,1.0,,1.0,,1.0,,,1.0,,,1.0,
681334,6.0,,,3.0,1.0,1.0,1.0,5.0,,,1.0,2.0,1.0,,,0.5,1.0,0.16699999999999998,0.16699999999999998,0.833,,,0.16699999999999998,0.333
681LEA,24.0,,5.0,6.0,6.0,7.0,3.0,17.0,1.0,,6.0,9.0,1.0,,0.208,0.25,1.0,0.292,0.125,0.708,0.042,,0.25,0.375
690324,41.0,2.0,,6.0,0.0,23.0,3.0,18.0,5.0,,0.0,25.0,1.0,0.049,,0.146,1.0,0.561,0.073,0.439,0.122,,0.0,0.61
690LEA,41.0,2.0,,6.0,0.0,23.0,3.0,18.0,5.0,,0.0,25.0,1.0,0.049,,0.146,1.0,0.561,0.073,0.439,0.122,,0.0,0.61
700324,152.0,1.0,1.0,51.0,17.0,80.0,30.0,72.0,12.0,,0.0,57.0,1.0,0.006999999999999999,0.006999999999999999,0.336,1.0,0.526,0.197,0.474,0.079,,0.0,0.375
700LEA,152.0,1.0,1.0,51.0,17.0,80.0,30.0,72.0,12.0,,0.0,57.0,1.0,0.006999999999999999,0.006999999999999999,0.336,1.0,0.526,0.197,0.474,0.079,,0.0,0.375
710312,34.0,,,12.0,4.0,16.0,9.0,18.0,4.0,,0.0,9.0,1.0,,,0.353,1.0,0.471,0.265,0.529,0.118,,0.0,0.265
